Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
1832	0	-14393.6	-14296.4	-97.2674	0.562413	0.31752	0.549821	0.309603	0.635264	0.812044	0.863333	0.892633	0.96059	0.871918	0.514319	0.348282	0.392914	0.502057	0.400173	0.460261	0.471767	0.318412	0.453341	0.35477	0.289678	0.207849	0.279677	0.666087	0.0272222	0.0284682	0.0885855	0.129566	0.0158178	0.0096747	0.0257081	0.0114936	0.036701	0.0863427	0.0543323	0.520826	0.00377071	0.0161185	0.0145455	0.0149053	0.00463603	0.0179466	0.0216019	0.0309293	0.0202453	0.361699	0.0534153	0.0626463	0.448018	0.0539762	0.0454604	0.290722	0.860861	2.80296	0.355926	0.386699	0.0533423	0.204032	0.3997827	13.0315
1833	1	-14385.8	-14265.9	-119.858	0.4257461	1.0472	0.76132	0.678848	0.707454	0.911864	0.256584	1.03029	0.994488	0.567713	0.573544	0.403147	0.490673	0.565954	0.503712	0.54603	0.548341	0.509752	0.519459	0.596129	0.38127	0.428801	0.325908	0.836107	0.0580248	0.0167414	0.00629918	0.0179208	0.00374346	0.647081	0.0364095	0.00018577	0.00301029	0.0288671	0.0112631	0.000129125	0.0140645	0.040699	0.120484	0.0238805	0.0415567	0.00644505	0.0214415	0.00772407	0.0204294	0.297963	0.0466738	0.064299	0.545214	0.0254209	0.0205971	0.200713	0.757702	3.02099	0.387165	0.350468	0.0585605	0.203807	0.3137745	15.29056
1834	0	-14388.8	-14288.2	-100.617	0.4601865	0.404283	0.693767	0.404407	0.789306	0.844648	0.821599	0.773837	0.924222	0.866766	0.541586	0.269578	0.313726	0.404134	0.358106	0.4904	0.473251	0.433091	0.364507	0.442247	0.226294	0.293016	0.256048	0.651316	0.0766361	0.0480534	0.0641947	0.20371	0.00914514	0.0217264	0.0075791	0.00891513	0.0167089	0.154607	0.00865988	0.574468	0.00015825	0.00929855	0.0108979	0.038858	0.0032656	0.0345113	0.00921861	0.0257669	0.0192117	0.325722	0.0608539	0.0719386	0.498948	0.0233264	0.0262677	0.225132	0.788988	2.95961	0.372344	0.364035	0.0574203	0.206201	0.335105	13.36651
1835	1	-14375.3	-14262.1	-113.199	0.3834339	0.884871	0.771171	0.928789	0.777188	0.75914	0.310998	1.03755	1.03528	0.451168	0.600036	0.447309	0.4069	0.556981	0.592134	0.542155	0.567461	0.424604	0.354191	0.58578	0.410191	0.410306	0.239133	0.761564	0.0249957	0.0103888	0.0185999	0.0361482	0.0100369	0.501073	0.0081205	0.00158677	0.0322896	0.000816051	0.00140894	0.0588808	0.00459619	0.0128392	0.0165128	0.00300993	0.00104659	0.00968447	0.00862291	0.00910073	0.0207204	0.339174	0.050716	0.0418384	0.506606	0.0409451	0.0143988	0.169277	0.712713	3.10361	0.375383	0.356739	0.058524	0.209354	0.323574	14.62466
1836	0	-14393.8	-14290.5	-103.312	0.5726116	0.441338	0.759297	0.402593	0.6709	0.92889	0.839742	0.774186	1.01604	0.87686	0.537637	0.316717	0.362045	0.422635	0.442402	0.484488	0.466816	0.446325	0.355705	0.425654	0.269551	0.262443	0.318367	0.73872	0.0766361	0.053189	0.0650615	0.129285	0.00406665	0.0217264	0.00170371	0.0365809	0.0148704	0.0821731	0.0692868	0.400315	0.0089172	0.00374744	0.0189652	0.000643268	0.00643201	0.0350574	0.00148082	0.0464371	0.0203609	0.343737	0.0618618	0.0600487	0.494446	0.0195458	0.0475129	0.296701	0.866676	2.78911	0.377005	0.367172	0.0614	0.194423	0.3786745	13.63592
1837	1	-14374.8	-14272.2	-102.667	0.4343213	1.09459	0.646617	0.776046	0.61624	0.789036	0.259007	0.84367	0.77538	0.400259	0.542523	0.499428	0.467462	0.542615	0.532607	0.582147	0.380533	0.472357	0.433564	0.417228	0.33879	0.370179	0.341154	0.771102	0.0048234	0.00897533	0.0412835	0.0036115	0.00723224	0.443131	0.0201468	0.00490271	0.0228255	0.00296739	0.00710202	0.018949	0.0107435	0.00054104	0.0230247	0.00454394	0.00589436	0.0293585	0.00449807	0.0144104	0.0224653	0.345171	0.0487035	0.0584602	0.488552	0.0366485	0.0219611	0.206897	0.765901	3.00524	0.373676	0.350693	0.062988	0.212644	0.3352678	13.5715
1838	0	-14383.4	-14280	-103.389	0.4658768	0.448316	0.621175	0.306281	0.69102	0.92889	0.72314	0.866004	1.13222	0.953791	0.604811	0.367335	0.270164	0.547746	0.345631	0.360647	0.500963	0.46505	0.467425	0.455268	0.312931	0.322342	0.27188	0.778601	0.0569371	0.0333135	0.0379006	0.118658	0.0347981	0.0154804	0.00556238	0.0286444	0.000535482	0.00585998	0.0287755	0.467192	0.00101798	0.00023581	0.0380337	0.00237935	0.00643201	0.00902473	0.0061622	0.00509823	0.0257663	0.340877	0.0460289	0.0579369	0.510574	0.0188166	0.0272512	0.229057	0.793759	2.94993	0.365641	0.369666	0.0563867	0.208306	0.36298	13.64367
1839	1	-14380	-14275.2	-104.79	0.4892436	0.799028	0.636481	0.754559	0.681619	0.762995	0.208929	0.936133	0.85124	0.492039	0.619464	0.371709	0.386717	0.525664	0.455214	0.567118	0.533	0.465067	0.420426	0.507954	0.378808	0.294633	0.256736	0.740857	0.0114946	0.0184103	0.00601241	0.113832	0.00506971	0.580039	0.00758172	0.0256272	0.0586255	0.025558	0.00284225	0.018949	0.0121165	0.0450942	0.10902	0.00838685	0.0231594	0.0375291	0.0111498	0.0168538	0.0240746	0.33765	0.0458004	0.0573215	0.509098	0.0260561	0.0314118	0.244836	0.812281	2.91147	0.366016	0.358213	0.0611458	0.214625	0.3569971	13.78374
1840	0	-14382.7	-14273	-109.669	0.4407417	0.469599	0.73765	0.269284	0.732665	0.916558	0.948158	1.08087	1.02366	1.03303	0.636993	0.301038	0.347999	0.565572	0.293667	0.377702	0.561532	0.514344	0.396541	0.37878	0.370243	0.295696	0.249863	0.765093	0.00639848	0.00820993	0.134598	0.123722	0.00615305	0.0232643	0.00556238	0.00977675	0.0288681	0.0571799	0.00905038	0.531504	0.00184886	0.00134082	0.00097446	0.0117793	0.00815515	0.000662731	0.0203354	0.0157381	0.0197158	0.353089	0.0448924	0.0712795	0.488139	0.0228846	0.0230038	0.211483	0.771856	2.99366	0.361176	0.368498	0.0603707	0.209956	0.3366728	14.27166
1841	1	-14379.3	-14275.9	-103.358	0.4546402	0.988098	0.688696	0.640279	0.662012	0.822908	0.284266	0.982343	0.875586	0.518853	0.581597	0.409011	0.360118	0.402456	0.431197	0.428635	0.624307	0.381361	0.333452	0.475717	0.380235	0.35298	0.301855	0.611883	0.0141872	0.0185879	0.0271724	0.0551337	0.015383	0.581184	0.0368555	0.00470869	0.0442374	0.0120548	0.0196675	0.0226701	0.00173302	0.0299278	0.152388	0.0121008	0.00331922	0.0280873	0.0137806	0.00958141	0.0193907	0.323902	0.0502054	0.0604263	0.497644	0.0484315	0.0253212	0.221276	0.784235	2.96917	0.367579	0.363534	0.062499	0.206388	0.3728288	13.6406
1842	0	-14392.6	-14283.7	-108.826	0.493311	0.458796	0.675089	0.361453	0.779752	0.835396	0.778504	1.17519	1.02318	0.949905	0.532017	0.295754	0.303231	0.433942	0.414445	0.50853	0.466215	0.527039	0.359258	0.511164	0.263632	0.324696	0.205293	0.753849	0.0385233	0.0271408	0.141132	0.232024	0.0272072	0.0996885	0.0120578	0.00175775	0.0124295	0.0511094	0.00423431	0.468927	0.0187351	0.00369198	0.000152573	0.0289931	0.00459737	0.0468697	0.0203354	0.0113946	0.0160077	0.356126	0.0569736	0.0641842	0.48388	0.0228285	0.0321548	0.247527	0.81534	2.90498	0.36593	0.366238	0.0575344	0.210298	0.3620996	14.18733
1843	1	-14381.5	-14282.3	-99.2343	0.4163269	0.933877	0.726371	0.728452	0.524654	0.687707	0.278051	0.824701	0.696247	0.453319	0.60671	0.398346	0.414099	0.414936	0.420901	0.57347	0.390538	0.482487	0.439675	0.518385	0.342877	0.360501	0.354136	0.701324	0.00550617	0.0119171	0.0520536	0.0570018	0.00109751	0.457639	0.00630012	0.00178096	0.0279417	0.0159836	6.30608e-05	0.00516849	0.00143612	0.0402828	0.152388	0.0222227	0.0137951	0.0204671	0.0428619	0.020526	0.0241576	0.350037	0.047823	0.0586265	0.479951	0.0394053	0.0191386	0.193844	0.74836	3.03866	0.361053	0.366499	0.0598286	0.212619	0.2980078	13.2282
1844	0	-14381.8	-14279.1	-102.706	0.5894454	0.345104	0.657642	0.346556	0.640063	0.735681	0.838708	0.916654	0.911192	1.06624	0.598435	0.444926	0.250083	0.502001	0.353125	0.419719	0.524933	0.423497	0.367078	0.477544	0.332072	0.280981	0.280584	0.886159	0.0134657	0.0419002	0.0589986	0.229897	0.0206363	0.01802	0.0121	0.00417867	0.00904596	0.012693	0.00204512	0.513506	0.00418919	0.00829574	0.000130574	0.00707692	0.00459737	0.0011198	0.0139434	0.000596865	0.0203601	0.377379	0.051399	0.0623181	0.465914	0.0226296	0.0509387	0.306354	0.875837	2.76687	0.348484	0.386194	0.054169	0.211154	0.3969313	13.57541
1845	1	-14385.8	-14282.5	-103.246	0.4319642	0.738717	0.607451	0.777534	0.774547	0.678482	0.3523	0.89321	1.05423	0.327252	0.64496	0.550406	0.365017	0.359261	0.410651	0.608467	0.545415	0.370774	0.43895	0.524251	0.353214	0.346772	0.255191	0.758796	0.027658	0.0392865	0.0376362	0.0531449	0.00540882	0.540577	0.00128263	0.0202879	0.00403484	0.0220668	0.00908503	0.0179738	0.00275853	0.0354993	0.0277192	0.0111281	0.0221493	0.00257185	0.00351915	0.00974924	0.0279643	0.357816	0.0457795	0.0651326	0.473153	0.0301545	0.0215828	0.205204	0.763676	3.00954	0.36213	0.365139	0.0606884	0.212043	0.3413691	13.62939
1846	0	-14386.1	-14278.2	-107.908	0.5140232	0.481532	0.711462	0.278167	0.735003	0.931706	0.895442	0.977746	0.906796	0.995461	0.501344	0.311954	0.350662	0.561033	0.389828	0.474202	0.548217	0.468311	0.424722	0.411946	0.232455	0.324466	0.303499	0.717208	0.0203653	0.0117098	0.0435341	0.137591	0.0357343	0.01802	0.0139632	0.015364	0.0994577	0.0563367	0.00190781	0.640413	0.00159179	0.00485088	0.000567359	0.00340761	0.0073754	0.012046	0.0240867	0.0140471	0.0225691	0.343904	0.0558898	0.0552291	0.495726	0.0266822	0.0360154	0.260972	0.83021	2.8728	0.358762	0.371924	0.0557688	0.213546	0.3799279	14.09553
1847	1	-14382.1	-14281.1	-101.053	0.4426866	1.07477	0.64014	0.748455	0.696685	0.756921	0.301381	0.828419	0.753668	0.33206	0.611986	0.46612	0.403647	0.419309	0.35382	0.513782	0.545415	0.493495	0.40998	0.47791	0.424687	0.34407	0.313479	0.523487	0.0507085	0.0314707	0.015874	0.0139261	0.0372232	0.53306	0.00159216	0.00392642	0.00841035	0.0123278	0.0168964	0.000759769	0.00760399	0.105034	0.0692582	0.00598024	0.0126644	0.00939658	0.00845019	0.0317889	0.0261468	0.363369	0.0335582	0.0657407	0.477571	0.033614	0.0233233	0.212865	0.77363	2.99018	0.35837	0.367039	0.0601192	0.214472	0.4009556	13.41004
1848	0	-14391.7	-14288.5	-103.171	0.4988034	0.338256	0.636832	0.330875	0.720828	0.931706	0.853851	1.02669	1.01799	1.03526	0.516129	0.273836	0.373398	0.537046	0.434274	0.411275	0.48016	0.469494	0.361125	0.383851	0.297413	0.280554	0.330032	0.641194	0.0615174	0.0333686	0.0765218	0.0472071	0.027367	0.01142	0.00640798	0.0156914	0.0340755	0.119526	0.00751184	0.41422	0.0279471	0.000529196	0.00770404	0.00914473	0.00561341	0.00286184	0.0307329	0.000418002	0.0227439	0.344542	0.0511564	0.0496451	0.499566	0.0323469	0.0331662	0.251134	0.819396	2.8963	0.358442	0.372314	0.0570883	0.212155	0.3532796	13.62185
1849	1	-14374.5	-14266.7	-107.775	0.436893	1.03254	0.716379	0.674835	0.704029	0.779522	0.309126	0.973253	1.05401	0.529859	0.54985	0.353113	0.434842	0.419309	0.484791	0.403934	0.457144	0.563808	0.421158	0.564827	0.41321	0.365941	0.321216	0.615815	0.0243415	0.0325975	0.00966988	0.0670717	0.00824107	0.548508	0.0178013	0.00392642	0.0163198	0.00665508	0.00231684	0.0437419	0.00803256	0.014866	0.0641472	0.0141723	0.0296757	0.00857261	0.016509	0.00262767	0.0241731	0.395041	0.0468411	0.0468771	0.451943	0.0351253	0.0223766	0.208739	0.768305	3.00058	0.345007	0.37795	0.0558184	0.221225	0.3383077	14.08231
1850	0	-14384.6	-14274.9	-109.741	0.5254116	0.365958	0.725987	0.290873	0.875543	0.839228	0.930822	1.07972	0.824356	1.13211	0.547852	0.397526	0.313414	0.599966	0.394576	0.60059	0.561542	0.466544	0.351952	0.465817	0.30491	0.307809	0.244387	0.686975	0.0113967	0.0333686	0.0456597	0.154596	0.000137306	0.0378074	0.0172894	0.00828821	0.0623514	0.028276	0.00663922	0.50955	0.00154889	0.000118231	0.03601	0.00139052	0.00117573	0.00489839	0.00135281	0.00857923	0.022833	0.310459	0.0519448	0.0494681	0.536858	0.0284367	0.0381889	0.268182	0.837913	2.85572	0.380767	0.358114	0.0595983	0.201522	0.3585275	14.27889
1851	1	-14378.7	-14269.8	-108.94	0.5478065	0.963762	0.603771	0.720922	0.724499	0.725359	0.309126	1.13138	0.937638	0.578885	0.560498	0.31554	0.452561	0.530417	0.412517	0.579419	0.599411	0.409782	0.400183	0.502976	0.375905	0.440662	0.358543	0.636062	0.00192599	0.0561776	0.0342643	0.00109294	0.0324421	0.548544	0.00149412	0.00254793	0.0673777	0.0254152	0.000330261	0.0083892	0.00733471	0.0599827	0.0326192	0.0221876	0.00285844	0.00382894	0.0170584	0.00307413	0.0248937	0.370714	0.058084	0.0468528	0.464689	0.0347671	0.0425548	0.281984	0.852162	2.8233	0.346345	0.373755	0.0592906	0.22061	0.4045295	14.19876
1852	0	-14383	-14281.4	-101.615	0.4178279	0.373675	0.688514	0.296549	0.644378	0.720775	0.72192	0.93854	1.1523	0.895761	0.612648	0.305664	0.305242	0.59274	0.306653	0.394783	0.570078	0.418774	0.374806	0.435136	0.305444	0.263294	0.258616	0.752296	0.0940963	0.00707112	0.0979915	0.159811	0.000744436	0.0117835	0.00298973	0.0284403	0.0514031	0.00746638	0.0249294	0.55695	0.0107491	0.0155783	0.0159249	0.0038191	0.0286918	0.00332993	0.00728777	0.00857923	0.0210124	0.345168	0.0558257	0.0498434	0.486582	0.0415684	0.0193682	0.194943	0.749873	3.03581	0.34619	0.382672	0.059405	0.211733	0.3545824	13.46623
1853	1	-14374.9	-14280.3	-94.6013	0.3982815	0.945374	0.588984	0.605599	0.629186	0.697309	0.28337	0.777777	1.03825	0.344114	0.57533	0.369428	0.361213	0.563216	0.425657	0.426809	0.410376	0.380323	0.368501	0.459416	0.36423	0.344833	0.311221	0.530541	0.0220249	0.0369486	0.0165063	0.022367	0.00194461	0.491164	0.00526818	0.00329745	0.0556456	0.00344282	0.00306161	0.0246437	0.017685	0.101489	0.0185487	0.00915138	0.0797668	0.000727501	0.0379901	0.0121595	0.0180313	0.380977	0.0554362	0.051558	0.449505	0.0444922	0.0164673	0.180471	0.729414	3.07365	0.371422	0.360844	0.0589742	0.20876	0.3092526	12.76489
1854	0	-14393.1	-14287.8	-105.312	0.3904133	0.501602	0.839793	0.384888	0.658199	0.890132	0.845664	0.78069	1.10478	1.06148	0.593617	0.280917	0.301588	0.520588	0.324416	0.409112	0.478785	0.402825	0.360104	0.40189	0.382352	0.30464	0.297759	0.709104	0.106803	0.00908906	0.0983869	0.164801	0.000323946	0.0637205	0.00308257	0.0329963	0.0304246	0.0102711	0.0149963	0.346658	0.0362236	0.0311436	0.0106319	0.00168113	0.0241783	0.00099325	0.0144698	0.000125257	0.0275082	0.375027	0.0447023	0.0561623	0.454507	0.0420932	0.015356	0.174559	0.720695	3.08939	0.339758	0.37463	0.0616211	0.22399	0.3077637	13.83592
1855	1	-14377.6	-14284.4	-93.1908	0.5033566	0.793557	0.674477	0.74904	0.710876	0.752043	0.293103	0.875194	0.805454	0.440133	0.521832	0.280926	0.420903	0.438957	0.325737	0.559398	0.420326	0.345012	0.353287	0.404296	0.356676	0.325955	0.308259	0.6425	0.0155443	0.0629179	0.00475336	0.0172723	0.0580983	0.371552	0.0215306	0.00416757	0.0468843	0.00166194	0.0139643	0.0275012	0.0129162	0.0195125	0.0888407	0.00282496	0.0311995	0.00688987	0.0118774	0.00599346	0.0242701	0.388095	0.0598836	0.0557506	0.447706	0.0242952	0.0340116	0.254102	0.822696	2.88919	0.335997	0.378961	0.0609747	0.224068	0.3951728	12.62384
1856	0	-14398.7	-14298.6	-100.111	0.4089807	0.390612	0.631799	0.240232	0.579693	0.741955	0.799031	0.953896	1.07659	1.01148	0.576046	0.394879	0.313158	0.5293	0.323953	0.362998	0.382515	0.354104	0.398433	0.495245	0.261652	0.323152	0.329758	0.693511	0.0932769	0.00518582	0.0559502	0.166102	0.00585948	0.0525029	0.00130715	0.0138854	0.0470099	0.0124701	0.00833435	0.508727	0.0157644	0.0108888	0.0100183	0.00994076	0.0108848	0.0840969	0.00454501	0.0351409	0.0298798	0.372873	0.0439623	0.0567794	0.463722	0.0327843	0.0180311	0.188432	0.740819	3.05272	0.354461	0.375162	0.0569077	0.21347	0.2608454	13.31589
1857	1	-14381.1	-14286	-95.0206	0.5180075	0.838427	0.579694	0.749152	0.707384	0.770176	0.378359	0.822397	0.949315	0.421431	0.50955	0.26281	0.366064	0.474126	0.471632	0.417973	0.52363	0.437336	0.304352	0.433207	0.354701	0.270539	0.215704	0.50633	0.0224911	0.0225871	0.019108	0.0508009	0.010337	0.560591	0.0746672	0.000301826	0.0872391	0.00672788	0.00874966	0.0214859	0.00812703	0.0491151	0.0237601	0.00138471	0.0284079	0.0271801	0.0146178	0.00485442	0.0249804	0.397128	0.057003	0.0517122	0.433676	0.0355012	0.036772	0.263509	0.832941	2.86678	0.365734	0.359264	0.0604993	0.214503	0.3497176	12.80682
1858	0	-14389.2	-14289.5	-99.7224	0.3889898	0.447233	0.666895	0.295484	0.764517	0.795134	0.799031	0.770189	1.07659	0.863532	0.496176	0.310785	0.33552	0.602913	0.381527	0.40451	0.50884	0.398194	0.298647	0.332994	0.277299	0.252745	0.325109	0.652402	0.0490159	0.0526472	0.112245	0.162354	0.0370036	0.00125685	0.00166081	0.0151036	0.10989	0.0284168	0.0135453	0.537842	0.0051625	0.00302209	0.0325087	0.00188231	0.00763995	0.0118769	0.0301923	0.00746965	0.0281623	0.40277	0.0378358	0.0579317	0.437602	0.0356977	0.0151586	0.173484	0.719086	3.09227	0.332357	0.391094	0.0559736	0.220575	0.3366661	13.27701
1859	1	-14382.6	-14277.1	-105.486	0.4526658	0.854623	0.665964	0.851535	0.708086	0.705689	0.181083	0.936118	1.18953	0.508899	0.459518	0.337092	0.433507	0.459683	0.380446	0.52239	0.654561	0.400747	0.378016	0.437343	0.329238	0.327516	0.28658	0.71319	0.00880691	0.0595086	0.0236598	0.0232437	0.0019722	0.681192	0.00877226	0.00338331	0.118833	0.00992793	0.0156583	0.0214859	0.0115375	0.02485	0.0281358	0.016569	0.0336738	0.00397337	0.0322267	0.00455339	0.0218089	0.335547	0.0498331	0.0662532	0.487711	0.0388466	0.0249871	0.219896	0.782518	2.9726	0.350841	0.374984	0.0632831	0.210892	0.3625222	13.85332
1860	0	-14390.4	-14292.3	-98.0511	0.4135511	0.37414	0.776195	0.351232	0.780835	0.795585	0.755224	0.838707	0.932932	0.771197	0.487731	0.257595	0.302768	0.50451	0.303601	0.326311	0.443409	0.426166	0.383215	0.418373	0.316523	0.299946	0.242658	0.627699	0.0574012	0.0613125	0.123337	0.249565	0.00293958	0.0237592	0.0116463	0.000561555	0.0819967	0.0715476	0.00876062	0.555346	0.0069052	0.0258429	0.0379339	0.00200263	0.0076285	0.0460649	0.0101587	0.0086123	0.0288908	0.363249	0.0395544	0.0575125	0.47385	0.0369438	0.0187169	0.191804	0.745538	3.04394	0.366081	0.365789	0.0568457	0.211285	0.329893	13.10988
1861	1	-14372.2	-14264.7	-107.466	0.485442	0.859057	0.631385	0.916402	0.717912	0.951015	0.213317	0.925771	0.955968	0.510413	0.541046	0.465169	0.471875	0.490832	0.517609	0.551553	0.428654	0.483248	0.398325	0.462423	0.385662	0.365784	0.296395	0.711475	0.00143852	0.00808757	0.0217172	0.0545543	0.0167767	0.492549	0.0193786	0.0117668	0.01238	0.0176691	0.0120465	0.0214859	0.0154852	0.0270843	0.0305111	0.00767724	0.0161105	0.00585344	0.00644866	0.0010798	0.0220803	0.352822	0.0504012	0.0417986	0.484599	0.0482994	0.0307222	0.242306	0.80938	2.91759	0.355148	0.370934	0.060596	0.213322	0.3907955	14.05139
1862	0	-14389.7	-14282.8	-106.829	0.5729692	0.430611	0.667525	0.388475	0.65043	1.03444	0.956896	1.11764	1.17385	0.959688	0.590388	0.327152	0.285958	0.498144	0.373497	0.374071	0.413915	0.385382	0.339693	0.409313	0.241093	0.210544	0.253473	0.772824	0.06623	0.016579	0.0799584	0.157755	0.0419415	0.00716806	0.00151102	0.0135885	0.0167874	0.0701534	0.00556727	0.54011	0.000883857	0.0129791	0.0379339	0.0113837	0.00743863	0.033504	0.00145558	0.00975978	0.0259658	0.350696	0.0531321	0.0645726	0.48055	0.0250834	0.0475852	0.296909	0.866876	2.78863	0.356221	0.376035	0.0567815	0.210962	0.4242989	13.98769
1863	1	-14373.1	-14267.5	-105.612	0.4306703	0.989528	0.759617	0.77946	0.835877	0.817742	0.288705	0.84515	0.958773	0.411513	0.529428	0.445099	0.422332	0.452385	0.392593	0.551553	0.593487	0.383373	0.455304	0.422977	0.327007	0.377952	0.291213	0.645295	0.0181174	0.0238438	0.00823619	0.0529328	0.0173904	0.520543	0.0055648	0.000175702	0.0362759	0.00767078	0.00884932	0.0127567	0.00448878	0.0384528	0.0400619	0.00699312	0.000223617	0.0700405	0.0142852	0.00267937	0.0281566	0.358079	0.0513932	0.0449532	0.494137	0.0232807	0.0213763	0.204273	0.762445	3.01191	0.35815	0.375442	0.0590546	0.207353	0.3308276	13.86594
1864	0	-14393.9	-14281.2	-112.682	0.4946292	0.39523	0.798699	0.395035	0.735501	0.774202	0.985928	0.908091	1.11729	1.23059	0.585961	0.330366	0.265087	0.580157	0.385196	0.49777	0.492557	0.470868	0.436589	0.356183	0.216274	0.195766	0.284643	0.869394	0.00257837	0.0289848	0.126287	0.175672	0.00604275	0.0330716	0.00121895	0.00235054	0.0305766	0.0258753	0.0101871	0.646912	0.0277937	0.00504147	0.0660352	0.000677204	0.00597934	0.0548603	0.00465132	0.0107853	0.0258561	0.344102	0.0652001	0.0313311	0.50739	0.0261214	0.0323967	0.248395	0.816321	2.90289	0.348901	0.37859	0.0625425	0.209966	0.3866955	14.57296
1865	1	-14376.2	-14280.4	-95.7651	0.4575058	0.823723	0.541827	0.8133	0.77623	0.709619	0.258579	0.812897	0.907636	0.414252	0.535625	0.341838	0.407759	0.452385	0.33805	0.528331	0.49435	0.486797	0.369388	0.388514	0.353502	0.291292	0.233615	0.561778	0.0286615	0.0249383	0.00259394	0.00812916	0.0116698	0.584127	0.0217548	0.00230168	0.0993351	0.0441661	0.00367684	0.00752811	0.00396649	0.0395037	0.0328725	0.0217891	0.0210191	0.0145088	0.0359518	0.0314903	0.0230474	0.359367	0.0559439	0.0440658	0.48975	0.0278257	0.0258087	0.223272	0.786704	2.96422	0.375613	0.355209	0.0622028	0.206976	0.3602411	12.88127
1866	0	-14381.1	-14273.1	-108.031	0.5396102	0.594212	0.658136	0.408454	0.835384	0.717784	0.773137	0.921456	1.14871	0.886998	0.587165	0.449617	0.334691	0.524531	0.316543	0.494332	0.446643	0.470868	0.399703	0.462097	0.363367	0.329679	0.292429	0.807805	0.0216711	0.01943	0.0703337	0.182263	0.000681795	0.0101311	0.00178099	0.0193746	0.00586661	0.0269657	0.0060263	0.412388	0.00275983	0.00630619	0.00861408	0.0154272	0.00597934	0.00215036	0.0516081	0.014321	0.0187793	0.328691	0.0622652	0.0470037	0.513058	0.0302025	0.0409437	0.27699	0.84708	2.83499	0.360167	0.371895	0.0621435	0.205795	0.3728249	14.10782
1867	1	-14372.6	-14275.9	-96.7437	0.4083075	0.918308	0.592294	0.828556	0.568568	0.797832	0.358111	0.895663	0.854671	0.469897	0.491655	0.444191	0.402362	0.488471	0.416685	0.406774	0.39816	0.372321	0.355313	0.482362	0.30623	0.344645	0.31252	0.604989	0.00536161	0.0164382	0.0372043	0.0244705	0.0259041	0.465716	0.00857774	0.00842102	0.0430734	0.0611495	0.00110853	0.00532818	0.000257429	0.00693639	0.0645397	0.00221798	0.0396129	0.0100863	0.0355762	0.00658121	0.0300217	0.362945	0.0488719	0.0562925	0.477015	0.0248541	0.0179309	0.187934	0.740116	3.05402	0.360732	0.364152	0.062778	0.212337	0.3593183	12.97914
1868	0	-14392	-14288.8	-103.241	0.4789926	0.515825	0.658136	0.374152	0.684767	0.866941	0.840531	0.968917	0.96169	0.697027	0.587165	0.343329	0.334691	0.615345	0.394013	0.538747	0.461027	0.409662	0.344299	0.238213	0.276873	0.262476	0.275965	0.880485	0.0225602	0.0585162	0.0827367	0.2564	0.0165587	0.00121628	0.00852651	0.0153246	0.125402	0.0338512	0.0349035	0.34755	0.018047	0.00258564	0.00836347	0.0255153	0.0106867	0.00174309	0.0190669	0.00899068	0.0194973	0.354477	0.0583322	0.0427608	0.48065	0.0442823	0.0295633	0.23798	0.80436	2.9281	0.352629	0.382269	0.0580068	0.207095	0.36682	13.62882
1869	1	-14380.5	-14272.7	-107.806	0.3548512	0.937743	0.763061	0.691814	0.79034	0.644028	0.376884	0.899991	0.872906	0.530077	0.491493	0.396121	0.542221	0.520201	0.422891	0.481	0.513598	0.446308	0.406023	0.544964	0.394644	0.358783	0.387648	0.786958	0.0136005	0.0355118	0.0122108	0.0203389	0.0275392	0.42497	0.00294643	0.020798	0.0834962	0.00582038	0.0296202	0.0489623	0.00708599	0.0333305	0.0459102	0.0124717	0.0171674	0.028561	0.00959623	0.00572822	0.0196761	0.402778	0.0514631	0.0581262	0.42021	0.0477473	0.0107757	0.147323	0.67741	3.16449	0.358332	0.367923	0.058785	0.21496	0.2951412	14.08536
1870	0	-14385.7	-14283.2	-102.496	0.4779809	0.379078	0.8649	0.279236	0.725742	0.893472	0.817892	0.860805	1.07429	0.893749	0.529273	0.320055	0.32285	0.462287	0.320162	0.373299	0.463031	0.394398	0.340308	0.390748	0.262766	0.273708	0.25241	0.784621	0.0147677	0.0586443	0.13314	0.184943	0.0242015	0.0164475	0.00482643	0.0124986	0.0338315	0.1262	0.0119055	0.54257	0.0110607	0.00986507	0.0256692	0.00359945	0.00189971	0.0114544	0.0309958	0.0167614	0.0216254	0.347372	0.0616759	0.0399378	0.499372	0.0300164	0.0293828	0.237298	0.803561	2.92976	0.361476	0.367867	0.0605085	0.210148	0.3463176	13.55437
