Iteration	Replicate_ID	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
1724	0	-16350.7	-16363.7	13.0044	0.179238	0.162534	0.233641	0.17996	0.160663	0.149495	0.125959	0.0746743	0.164192	0.189964	0.124463	0.122353	0.128822	0.133311	0.159055	0.127706	0.184736	0.149184	0.108116	0.170102	0.1131	0.100008	0.172286	0.0622261	0.0177401	0.00089705	0.0187072	0.037816	0.00159381	0.0991176	0.0166812	0.00340565	0.0223463	0.0119707	0.00903209	0.00312386	0.0294528	0.0102843	0.00019337	0.0327503	0.0017197	0.00182189	0.0519465	0.268942	0.297427	0.0693907	0.0517874	0.306319	0.00613376	0.214015	0.244808	0.136273	0.404903	3.846388
1725	1	-16254.2	-16268.1	13.9548	0.22092	0.161922	0.193998	0.168648	0.107173	0.0914543	0.120655	0.18335	0.117984	0.197074	0.136331	0.14805	0.0922201	0.107239	0.123256	0.138575	0.182905	0.131853	0.148211	0.139257	0.0668768	0.168533	0.151006	0.0588562	0.0165324	0.0115537	0.0281121	0.0120728	0.000248471	0.0173873	0.00829816	0.0702806	0.0323961	0.00872663	0.0395852	0.0064023	0.00552377	0.0087036	0.00969122	0.0723493	0.00059872	0.00667261	0.0398653	0.285891	0.255984	0.067475	0.0416448	0.336402	0.0126033	0.211206	0.232237	0.156399	0.400158	3.751349
1726	0	-16361.9	-16376.6	14.6525	0.181462	0.160245	0.214396	0.161043	0.170222	0.127089	0.105925	0.097431	0.175389	0.164511	0.105734	0.115047	0.14524	0.143293	0.113134	0.12482	0.140108	0.1542	0.133579	0.146606	0.117498	0.094447	0.177516	0.0663195	0.00750515	0.000520665	0.0175168	0.028788	0.000280478	0.0925473	0.00791763	0.0083042	0.0224744	0.00890073	0.00265729	0.00240899	0.019597	0.0167942	0.0082678	0.0222313	0.00340961	0.00349721	0.0727131	0.273694	0.289483	0.0583482	0.0694664	0.30459	0.00441872	0.214952	0.231347	0.13371	0.419992	3.681585
1727	1	-16272.6	-16286.4	13.7765	0.207073	0.151007	0.171248	0.168752	0.132583	0.0888657	0.166061	0.178233	0.122499	0.174191	0.175302	0.132921	0.082524	0.144652	0.104342	0.128945	0.167493	0.117417	0.15265	0.130831	0.0623622	0.159243	0.150629	0.0588562	0.0468475	0.0128599	0.0137365	0.00815372	0.00614884	0.0104817	0.0092491	0.0725185	0.0327778	0.0144971	0.0403947	0.00806385	0.0102527	0.0098325	0.0145446	0.0832988	0.00436182	0.00207118	0.0404115	0.278177	0.266597	0.0700858	0.0423251	0.332727	0.010087	0.221084	0.233745	0.151046	0.394125	3.769184
1728	0	-16349.7	-16362.6	12.9626	0.217236	0.139167	0.227691	0.176214	0.160752	0.173508	0.117839	0.0947926	0.190144	0.160235	0.109052	0.131337	0.113677	0.15333	0.156171	0.116212	0.149869	0.156293	0.133478	0.175268	0.115252	0.0884924	0.151654	0.0838342	0.0074403	0.00116998	0.0303573	0.0352113	0.000739105	0.0980223	0.00828434	0.0114772	0.0167836	0.00307451	0.00845208	0.00300552	0.0164391	0.00643754	0.0191297	0.0349814	0.00216642	0.00476037	0.0511404	0.270613	0.281134	0.0616655	0.0449155	0.335024	0.00664814	0.229459	0.241641	0.128739	0.400161	3.850573
1729	1	-16248.6	-16262.8	14.2287	0.233176	0.173617	0.175038	0.174764	0.117584	0.0919106	0.129857	0.196988	0.145098	0.188954	0.121033	0.118336	0.0838632	0.125442	0.129693	0.143403	0.148696	0.130748	0.143895	0.150723	0.0835125	0.143395	0.150902	0.0380719	0.0375822	0.0160026	0.0216365	0.0112581	0.00281626	0.0104817	0.00623597	0.0553979	0.0268537	0.0103883	0.0281	0.00154863	0.00949607	0.00161717	0.0169603	0.0704527	0.00156017	0.00315801	0.0537167	0.282994	0.268787	0.0721391	0.0474682	0.319929	0.00868245	0.222145	0.226583	0.141763	0.409509	3.723965
1730	0	-16356.2	-16368.5	12.261	0.22682	0.138875	0.225979	0.152727	0.146678	0.170075	0.136879	0.0798452	0.172715	0.145815	0.110968	0.161523	0.168266	0.141459	0.152267	0.145569	0.144314	0.162884	0.133599	0.175007	0.136629	0.118278	0.163457	0.0664381	0.0160587	0.00582498	0.0227623	0.0292664	0.000983126	0.0902106	0.0107665	0.00642491	0.0130834	0.0141526	0.00135118	0.00607961	0.0213551	0.0168136	0.000394186	0.0324094	0.00146517	0.00412208	0.0501484	0.275081	0.264098	0.0777907	0.0412472	0.332704	0.00907913	0.224405	0.237721	0.140513	0.39736	3.920737
1731	1	-16248	-16263.7	15.7056	0.206515	0.164004	0.172826	0.157604	0.117584	0.0899843	0.148111	0.177215	0.122894	0.18343	0.142855	0.111944	0.0878156	0.119903	0.111827	0.119436	0.152186	0.115878	0.143838	0.149374	0.0882962	0.144884	0.153081	0.0295837	0.021338	0.00815651	0.0239361	0.01262	0.000238172	0.0117437	0.0142405	0.0424184	0.0292674	0.0144595	0.0315681	0.00181754	0.000385915	0.0150961	0.0108642	0.0769635	0.00137741	0.000540325	0.048168	0.285519	0.271185	0.0736493	0.049037	0.310655	0.00995531	0.210422	0.23181	0.147647	0.410121	3.57627
1732	0	-16348.2	-16361.7	13.4381	0.231537	0.181738	0.195327	0.180238	0.171047	0.157647	0.103193	0.116886	0.165037	0.167159	0.0984154	0.141796	0.107013	0.144478	0.140051	0.122006	0.164635	0.15864	0.141533	0.16066	0.110861	0.106441	0.161709	0.0719331	0.00323109	0.000792366	0.0256415	0.0342472	0.00564414	0.0900555	0.0107665	0.00899461	0.00869915	0.00343791	0.00515938	0.00752109	0.0163625	0.0195926	0.00174502	0.0284494	0.0008311	0.000371318	0.0314992	0.295393	0.255934	0.0629829	0.0494738	0.330355	0.00586077	0.219332	0.235287	0.14393	0.401452	3.803022
1733	1	-16260.5	-16274.8	14.2775	0.238091	0.184179	0.171562	0.168368	0.108604	0.086167	0.149405	0.183222	0.114363	0.176235	0.126626	0.154553	0.0797329	0.123748	0.103494	0.117861	0.165327	0.158666	0.161815	0.148423	0.0864322	0.15728	0.157333	0.0575108	0.0110694	0.00860382	0.0121234	0.00615086	0.00119214	0.0032395	0.00808408	0.0555733	0.0340287	0.0156665	0.0338465	0.00500391	0.000179242	0.00769456	0.0154622	0.0655379	0.00144176	0.000378789	0.0548095	0.264151	0.256459	0.0710807	0.045431	0.353678	0.00920037	0.222216	0.229518	0.147494	0.400772	3.719084
1734	0	-16357	-16370.2	13.2172	0.178563	0.182001	0.208484	0.165904	0.151728	0.178549	0.103193	0.0814855	0.172701	0.150499	0.130273	0.146027	0.144187	0.120918	0.1706	0.123039	0.137066	0.140216	0.135005	0.204034	0.135903	0.0883925	0.184175	0.0631674	0.00232137	0.00895598	0.0214346	0.028061	0.000245194	0.0798656	0.00671356	0.00899648	0.0319909	0.0129647	0.0117735	0.00667248	0.0204188	0.0114801	0.00871421	0.0299739	0.00116348	0.00352995	0.0337281	0.269342	0.264118	0.0763646	0.0468691	0.334224	0.00908246	0.234041	0.241594	0.139618	0.384747	3.825115
1735	1	-16252.9	-16265.9	12.9864	0.178077	0.184179	0.184554	0.192368	0.128668	0.0995598	0.139898	0.201748	0.132911	0.185933	0.126282	0.153196	0.0918835	0.124687	0.12476	0.153837	0.162881	0.139129	0.164994	0.152129	0.0884725	0.153487	0.16861	0.0386773	0.0245526	0.00591043	0.0285926	0.00778931	0.000947706	0.0164174	0.0151745	0.052679	0.0248254	0.00937548	0.0371565	3.80263e-05	0.00805604	0.00378761	0.0153422	0.0804029	0.00185563	0.00235646	0.042016	0.285024	0.257291	0.0715938	0.0474274	0.329348	0.00931612	0.225283	0.231339	0.152935	0.390443	3.848196
1736	0	-16345.8	-16358	12.2437	0.191867	0.168399	0.217341	0.158368	0.160179	0.194699	0.102688	0.0940583	0.195362	0.171674	0.133672	0.131825	0.134103	0.140304	0.136126	0.167829	0.142142	0.140216	0.137537	0.161227	0.118268	0.101543	0.176455	0.0613334	0.0140881	0.00107736	0.0214297	0.0403449	0.000357142	0.124499	0.0157218	0.00494442	0.0230077	0.0139588	0.00724122	0.00258886	0.0223178	0.0163891	0.00200005	0.0303149	0.00332141	0.00229807	0.0393488	0.2705	0.253959	0.071206	0.0535545	0.340007	0.0107725	0.232217	0.234744	0.143752	0.389287	3.922467
1737	1	-16269.1	-16282.5	13.4173	0.206975	0.195037	0.196231	0.185668	0.092596	0.0905148	0.20157	0.210525	0.119876	0.177883	0.142043	0.120821	0.0896367	0.114484	0.139274	0.141691	0.170464	0.118573	0.162718	0.10644	0.0531089	0.143606	0.149577	0.0467348	0.0327965	0.00491818	0.0358991	0.0185384	0.00265364	0.00865097	0.00804457	0.0587822	0.0305613	0.0128697	0.0352111	0.00498921	0.00737754	0.00575093	0.0199235	0.0817004	0.000385461	0.00180163	0.0581976	0.279055	0.243113	0.0749278	0.0407367	0.354814	0.0073543	0.237782	0.224188	0.149578	0.388452	3.8051
1738	0	-16345.5	-16358.5	12.9853	0.223199	0.174137	0.252268	0.167724	0.144846	0.185346	0.119553	0.0939066	0.168335	0.158957	0.119145	0.129373	0.120007	0.14139	0.139011	0.133607	0.152496	0.145007	0.13305	0.183353	0.1239	0.0765454	0.164769	0.0688042	0.0137716	0.00019917	0.0222672	0.01875	0.00507876	0.101915	0.0141471	0.00507958	0.0122926	0.0122664	0.0108451	0.00293485	0.037597	0.00628348	0.000137501	0.0174173	0.0115958	0.0003323	0.0366609	0.268311	0.263681	0.0689543	0.0552978	0.337255	0.00650093	0.232802	0.241107	0.140279	0.385812	3.848302
1739	1	-16257.3	-16272	14.7625	0.183986	0.208677	0.183911	0.185668	0.0988057	0.0785269	0.137373	0.209007	0.117511	0.18909	0.113368	0.101875	0.11165	0.11518	0.123675	0.145444	0.157801	0.150997	0.144474	0.118721	0.0763351	0.14021	0.123205	0.0404689	0.0256361	0.00441124	0.0193233	0.0108052	0.0118054	0.0111347	0.00831947	0.0790904	0.0353957	0.0130926	0.0549547	0.00025219	0.00581455	0.00915559	0.00754049	0.0711417	0.00223711	0.00287058	0.0416415	0.282407	0.2481	0.069897	0.0447421	0.346817	0.00803712	0.234634	0.231666	0.139952	0.393748	3.670583
1740	0	-16353.7	-16367.1	13.3915	0.224214	0.176337	0.188135	0.138438	0.188942	0.222886	0.102379	0.0864686	0.200178	0.15101	0.103427	0.127581	0.142273	0.138396	0.141886	0.114528	0.159501	0.165481	0.147444	0.148761	0.125366	0.0798663	0.140181	0.0726998	0.00679549	0.00370676	0.0201238	0.0195584	0.00517054	0.0993027	0.0146864	0.00675607	0.0158857	0.00230815	0.00649278	0.007318	0.0300955	0.0144156	0.00131319	0.0290193	0.00442628	0.000576236	0.0333527	0.291177	0.271068	0.0698006	0.0372618	0.322672	0.00802166	0.214028	0.243646	0.138477	0.40385	3.807681
1741	1	-16258.4	-16272.3	13.8844	0.195681	0.185488	0.198239	0.168755	0.10385	0.0829734	0.137373	0.224094	0.0991713	0.192416	0.138494	0.122502	0.092467	0.147157	0.132257	0.145444	0.144078	0.141612	0.137227	0.133653	0.0794919	0.148684	0.129347	0.033955	0.0131451	0.0118198	0.0306653	0.0120503	0.0192821	0.0127266	0.0138906	0.0543146	0.042167	0.0135033	0.036398	0.00143359	0.00465766	0.0118091	0.0132315	0.0853738	0.00125911	0.0028942	0.0633562	0.29174	0.263073	0.0695358	0.0384574	0.325807	0.0113866	0.221369	0.233554	0.14652	0.398557	3.758388
1742	0	-16342.4	-16356.8	14.3757	0.208553	0.156937	0.192135	0.171476	0.145373	0.1723	0.123683	0.0759132	0.179068	0.159938	0.113981	0.122321	0.129826	0.138842	0.141982	0.115149	0.158437	0.128632	0.127732	0.144319	0.144307	0.0775644	0.148663	0.0635778	0.0120468	0.00131229	0.0298191	0.0282484	0.002229	0.107698	0.0232082	0.0101589	0.0164974	0.00792082	0.00423189	0.00642665	0.0267161	0.0162331	0.0100696	0.0207478	0.0054275	0.00034888	0.0392147	0.28893	0.271869	0.0680059	0.0507143	0.315855	0.00462689	0.222701	0.240396	0.128933	0.40797	3.709266
1743	1	-16258.2	-16270.9	12.7007	0.217534	0.174843	0.214219	0.156141	0.104304	0.116047	0.132394	0.217067	0.124163	0.221356	0.133713	0.127625	0.0967849	0.133288	0.148937	0.14558	0.17171	0.16839	0.147129	0.155335	0.0784238	0.139155	0.124809	0.0389654	0.0249138	0.00694526	0.0228435	0.0144011	0.00342097	0.012179	0.00557949	0.0456182	0.0343702	0.00645218	0.041497	0.000366536	0.0140904	0.00980042	0.012545	0.0801953	0.0027483	0.00153482	0.0493474	0.27316	0.241037	0.065381	0.0472909	0.359162	0.0139693	0.238769	0.234104	0.152345	0.374782	3.876764
1744	0	-16355.8	-16369.2	13.4194	0.215783	0.19954	0.202013	0.182788	0.143247	0.168242	0.0998126	0.0934914	0.181342	0.150742	0.0909353	0.122321	0.135843	0.14723	0.150094	0.126575	0.143713	0.148767	0.134606	0.145473	0.115588	0.095928	0.157799	0.0739137	0.00627409	0.00382007	0.0198819	0.0214068	0.0031581	0.122676	0.00782821	0.0165329	0.0209653	0.00390768	0.00396811	0.00086506	0.0201613	0.0263285	0.0156326	0.0225562	0.00867094	0.0106136	0.0438607	0.289618	0.258201	0.0684221	0.0416992	0.339071	0.00298823	0.21607	0.231549	0.151857	0.400524	3.804895
1745	1	-16250.5	-16264.4	13.8985	0.205835	0.173856	0.188254	0.179121	0.127783	0.0810429	0.149968	0.202791	0.125254	0.170847	0.131946	0.124822	0.0839325	0.12276	0.148937	0.142406	0.151475	0.118631	0.144017	0.128307	0.0709084	0.16925	0.147581	0.0423792	0.0292673	0.00716446	0.0211763	0.0111025	0.0083516	0.00639979	0.0203986	0.0668896	0.034661	0.0150801	0.0314199	0.0016528	0.00893776	0.00619014	0.00605074	0.09323	0.00308802	0.00118704	0.0526336	0.266069	0.261832	0.0727044	0.0452285	0.344121	0.0100458	0.239062	0.23287	0.135111	0.392957	3.756985
1746	0	-16352.4	-16366.1	13.679	0.198478	0.188195	0.209716	0.194893	0.145464	0.157864	0.0965782	0.0911488	0.18871	0.172112	0.101515	0.111944	0.132174	0.13758	0.148026	0.124536	0.149922	0.128905	0.112145	0.176408	0.132748	0.101484	0.159925	0.0688034	0.0111893	0.00595367	0.016412	0.0305149	0.00732213	0.0951216	0.00621556	0.00636742	0.030162	0.0145535	0.00845232	0.00897897	0.0208246	0.022235	0.00362443	0.0231216	0.000679628	0.00239707	0.0355345	0.302781	0.248769	0.0748494	0.0366482	0.330657	0.00629465	0.227173	0.229504	0.146057	0.397266	3.778936
1747	1	-16250.5	-16264.1	13.6309	0.20761	0.185414	0.195526	0.193394	0.117897	0.0951989	0.154421	0.231175	0.116182	0.183771	0.134171	0.124822	0.0909078	0.102712	0.140648	0.109907	0.146135	0.141576	0.143543	0.142477	0.0727019	0.166412	0.129783	0.0374841	0.0236103	0.00783241	0.0311402	0.0166013	0.000565347	0.0139689	0.00775152	0.0593254	0.0470663	0.00149436	0.0486133	0.00293388	0.00893776	0.00690894	0.0183507	0.0661473	0.000677723	0.000856917	0.0570971	0.283692	0.271023	0.0675941	0.0455501	0.32195	0.0101908	0.222305	0.235801	0.141094	0.400801	3.783747
1748	0	-16345.9	-16359.6	13.6964	0.177462	0.173612	0.206944	0.191618	0.158246	0.164121	0.115925	0.0835705	0.173347	0.152716	0.105692	0.146135	0.132247	0.1531	0.140535	0.138185	0.153709	0.139135	0.121157	0.165649	0.114982	0.100423	0.171353	0.0535221	0.00664013	0.000692839	0.0297099	0.026481	0.000263606	0.0932894	0.0190627	0.0127081	0.0229154	0.00737563	0.00129219	0.0137778	0.0363374	0.00779693	0.000607958	0.023068	0.00241466	0.00353572	0.0358411	0.291176	0.257435	0.0728494	0.032369	0.334252	0.0119184	0.21809	0.23389	0.148238	0.399783	3.777196
1749	1	-16249.3	-16264	14.7367	0.201363	0.197609	0.205056	0.178417	0.114794	0.0982601	0.127894	0.194585	0.11457	0.179183	0.135161	0.119914	0.0800207	0.12334	0.123612	0.151282	0.136656	0.161172	0.126134	0.12887	0.0765573	0.14918	0.12875	0.0408732	0.0324203	0.00487977	0.0146713	0.00829344	0.00566521	0.00964203	0.0123814	0.0703564	0.0424044	0.00299086	0.0402238	0.00170256	0.00447211	0.00552296	0.00692906	0.0706474	0.000650251	0.00557588	0.0404799	0.266471	0.279009	0.0762531	0.0387353	0.331397	0.00813407	0.214523	0.238684	0.148369	0.398424	3.673164
1750	0	-16346.9	-16360.9	14.0487	0.194672	0.175734	0.188845	0.187729	0.127781	0.160544	0.109519	0.0775425	0.189234	0.156434	0.116845	0.145625	0.142134	0.1174	0.121683	0.147325	0.155457	0.13445	0.109671	0.193526	0.120595	0.0898444	0.166225	0.0849419	0.00884048	0.00318781	0.0297099	0.0279494	0.00701169	0.108967	0.0053961	0.00715881	0.0114608	0.0104273	0.00566736	0.00446481	0.0235975	0.010082	0.00268129	0.0234921	0.00309091	0.00262137	0.0324009	0.284658	0.262949	0.07334	0.0485997	0.320264	0.010189	0.218989	0.238341	0.130542	0.412128	3.741962
1751	1	-16258.6	-16273.1	14.5018	0.187096	0.197609	0.181152	0.173185	0.0963298	0.0868603	0.164703	0.200185	0.131249	0.209291	0.129385	0.125802	0.0739871	0.125547	0.110244	0.144653	0.161764	0.125497	0.136201	0.139434	0.0677538	0.17538	0.1458	0.0383329	0.0308012	0.00558853	0.0264247	0.0157388	0.0027394	0.0050978	0.0122312	0.0431679	0.0391095	0.00284849	0.039309	0.0027206	0.0059564	0.00744205	0.00548121	0.0529973	0.000938019	0.000391197	0.070229	0.264746	0.291192	0.0668609	0.0476125	0.322347	0.00724116	0.215763	0.235997	0.134698	0.413543	3.696653
1752	0	-16348.6	-16361.6	12.9986	0.236398	0.177024	0.217508	0.146817	0.164929	0.157238	0.112044	0.0871038	0.202568	0.162677	0.118593	0.122487	0.123328	0.14896	0.123008	0.133936	0.161229	0.144787	0.150427	0.159582	0.12968	0.0758666	0.140788	0.0931521	0.00349679	0.000798097	0.0260159	0.0384661	0.00228318	0.104613	0.0122348	0.00330669	0.0233709	0.0160293	0.00669223	0.0056075	0.0264579	0.00581454	0.00918556	0.0199146	0.00588533	0.0032429	0.0434274	0.281073	0.259637	0.067209	0.0518737	0.329769	0.0104373	0.216252	0.235944	0.131528	0.416275	3.846971
1753	1	-16260.3	-16273.1	12.836	0.216268	0.178198	0.214164	0.195518	0.108476	0.0961584	0.131479	0.19934	0.132741	0.208497	0.127849	0.124622	0.0736679	0.120905	0.1367	0.123653	0.154884	0.138217	0.166128	0.134509	0.0810735	0.163105	0.14046	0.0612449	0.0308012	0.00942009	0.0141444	0.0277044	0.00857108	0.00858224	0.0159559	0.0551052	0.0260159	0.0145643	0.0415689	0.00381037	0.0119206	0.012014	0.00549405	0.0801255	0.000249872	0.00417845	0.0651477	0.27535	0.267204	0.0663022	0.0414273	0.343151	0.00656589	0.226075	0.23436	0.142021	0.397544	3.863233
1754	0	-16359	-16371	12.0077	0.235074	0.174167	0.217508	0.164921	0.161224	0.168469	0.137061	0.0939251	0.194941	0.160916	0.11453	0.143891	0.119652	0.148562	0.153296	0.116381	0.18115	0.112256	0.145086	0.166634	0.107119	0.100052	0.173498	0.0496517	0.0136119	5.01811e-05	0.0258281	0.0302031	0.00575018	0.12984	0.014776	0.0105767	0.01887	0.00593639	0.00453291	0.00890674	0.0334554	0.00826046	0.0054436	0.0350676	0.00270168	0.00598368	0.0463013	0.260075	0.275475	0.0840548	0.0465403	0.325658	0.00819709	0.214168	0.260212	0.142127	0.383492	3.946061
1755	1	-16249.3	-16262.9	13.5978	0.210736	0.177023	0.199084	0.179874	0.110731	0.0880511	0.151122	0.190179	0.121798	0.187346	0.13753	0.159279	0.0839285	0.124965	0.135702	0.153339	0.145939	0.135124	0.158242	0.118182	0.0803546	0.164891	0.146377	0.0411638	0.0164107	0.00532545	0.0316742	0.00809523	0.000411373	0.00299695	0.0136018	0.0619726	0.0425504	0.0105475	0.0286323	0.00229721	0.00706116	0.00963667	0.0164678	0.0804859	0.000271539	0.00087457	0.0467758	0.2735	0.27647	0.061322	0.0489737	0.334576	0.00515842	0.224155	0.235772	0.145241	0.394832	3.787049
1756	0	-16351.9	-16364.4	12.4951	0.196465	0.205474	0.19654	0.170876	0.164559	0.173069	0.110179	0.100092	0.152699	0.194541	0.103496	0.143891	0.139505	0.154582	0.157849	0.130654	0.146722	0.123636	0.12433	0.190294	0.123886	0.108136	0.168445	0.0906018	0.00338233	0.00178934	0.0317515	0.0246437	0.0123944	0.0949097	0.00434152	0.00819389	0.00992151	0.00867506	0.00208622	0.00236192	0.0233812	0.0190189	0.00163787	0.0254435	0.0104342	0.00201902	0.0404109	0.263159	0.288759	0.0721766	0.0442548	0.320835	0.0108156	0.226761	0.247818	0.132579	0.392841	3.89732
1757	1	-16258.3	-16271.8	13.5381	0.190731	0.192945	0.161086	0.187131	0.107914	0.0876657	0.150123	0.200368	0.126614	0.166031	0.14007	0.129999	0.0928623	0.13129	0.123975	0.129823	0.185216	0.151568	0.133501	0.154767	0.0938459	0.169994	0.176535	0.0424811	0.0171073	0.00547005	0.0233761	0.00558442	0.00297968	0.00866426	0.0114423	0.0694702	0.0207229	0.0105475	0.0460518	0.00104794	0.0118734	0.00155772	0.00769183	0.0647272	0.00477396	0.000586369	0.0528099	0.279991	0.287016	0.0625163	0.0448172	0.321082	0.00457802	0.220996	0.233561	0.128349	0.417094	3.79302
1758	0	-16341.7	-16355.3	13.5863	0.212855	0.180486	0.188887	0.174445	0.14926	0.173296	0.0980002	0.0822686	0.190573	0.159603	0.123268	0.120308	0.137152	0.137453	0.126584	0.13852	0.165869	0.144707	0.131729	0.162178	0.126419	0.0874885	0.137924	0.087494	0.00149001	0.000868483	0.0275148	0.0271575	0.00188753	0.0925238	0.0196638	0.00749661	0.02617	0.0126009	0.0102937	0.00907627	0.0172751	0.0245877	0.00988569	0.0218099	0.00179046	0.00118827	0.0381572	0.276783	0.286646	0.0683665	0.0372551	0.31974	0.0112107	0.217579	0.246473	0.132781	0.403166	3.788204
1759	1	-16256.7	-16270.7	13.9085	0.218882	0.192945	0.179626	0.206454	0.102899	0.0844274	0.152595	0.216642	0.107186	0.170885	0.131923	0.100026	0.0783286	0.14791	0.159631	0.153108	0.164502	0.129784	0.139653	0.154941	0.0804904	0.143276	0.138797	0.0237814	0.0150204	0.010452	0.0200737	0.00994075	0.0065232	0.0164922	0.00771964	0.0519357	0.0309777	0.00616222	0.0429097	0.00215059	0.0108315	0.00802037	0.0108061	0.0736378	0.00150784	0.000314287	0.0518153	0.279759	0.285346	0.0624645	0.04478	0.316183	0.0114672	0.222522	0.229551	0.131184	0.416743	3.755983
1760	0	-16356	-16369	13.0524	0.191382	0.140374	0.229505	0.195292	0.164216	0.141819	0.0927906	0.0707161	0.193856	0.186998	0.139978	0.141824	0.139585	0.12321	0.156217	0.147381	0.165925	0.145319	0.12404	0.155492	0.122521	0.103805	0.146737	0.0852998	0.00170375	0.00101205	0.0270867	0.0271575	0.00275689	0.12797	0.0102776	0.0141316	0.00932066	0.0154864	0.00086675	0.00661496	0.0144964	0.0218462	0.00140267	0.0313132	0.00201161	0.00122626	0.0206282	0.280799	0.273177	0.0698806	0.0440459	0.321413	0.0106839	0.222501	0.236153	0.134404	0.406942	3.841592
1761	1	-16249.1	-16262.5	13.3794	0.209347	0.162393	0.207055	0.175521	0.107589	0.0980273	0.143407	0.221866	0.136924	0.223695	0.131226	0.130415	0.0872803	0.116527	0.139404	0.141475	0.159743	0.143304	0.164024	0.129417	0.0679653	0.143887	0.148512	0.0364168	0.0261307	0.00597837	0.0137148	0.0125406	0.00913935	0.0118217	0.00571286	0.0519357	0.0337019	0.0122714	0.0446782	0.000868954	0.00526424	0.0055845	0.0185237	0.0646214	0.000166924	0.000726258	0.0600867	0.273192	0.270693	0.0713971	0.0431299	0.330189	0.011398	0.225163	0.240004	0.14904	0.385792	3.808888
1762	0	-16343.6	-16357	13.3862	0.207107	0.178677	0.203056	0.17257	0.148189	0.185037	0.120411	0.0784813	0.176842	0.172345	0.10367	0.11836	0.120365	0.161292	0.138312	0.121712	0.176457	0.153036	0.127931	0.16947	0.100386	0.0764268	0.185281	0.0746395	0.0075765	0.00424406	0.0276434	0.0258467	0.000198149	0.115426	0.0105342	0.0119774	0.0209884	0.00453757	0.00665282	0.000572567	0.0227407	0.00664495	0.0014093	0.0285627	0.00661278	0.000243477	0.0357513	0.271897	0.256862	0.0721469	0.0557202	0.337525	0.00584875	0.228367	0.232207	0.134906	0.404521	3.808214
1763	1	-16256.1	-16269.2	13.1084	0.22336	0.18479	0.178304	0.19142	0.12623	0.111055	0.143407	0.203473	0.132338	0.169805	0.175133	0.127984	0.091426	0.13394	0.137625	0.145364	0.154326	0.125289	0.133336	0.128578	0.0829664	0.152935	0.135145	0.0426091	0.0377382	0.00934632	0.0304665	0.00900025	0.00553842	0.0142708	0.00785799	0.0461994	0.039107	0.00993946	0.0322624	0.00097342	0.00392404	0.0106198	0.0124732	0.0877134	0.000834872	0.000248042	0.0466408	0.247878	0.267018	0.0711118	0.0454179	0.358754	0.00982005	0.232479	0.243483	0.149647	0.37439	3.835992
1764	0	-16357.7	-16371	13.2812	0.195322	0.157963	0.213356	0.177544	0.15019	0.178773	0.110277	0.0927555	0.173335	0.152937	0.103743	0.088342	0.134193	0.129877	0.16988	0.177946	0.149322	0.140728	0.136955	0.155939	0.126769	0.0764268	0.159913	0.0761698	0.00459369	0.000846707	0.030904	0.0223858	0.00119658	0.123554	0.00815951	0.021468	0.0238628	0.0118595	0.0027453	0.0107578	0.029839	0.0181188	0.00125519	0.0336675	0.00190597	0.00783272	0.0351115	0.279163	0.282253	0.0720643	0.0461918	0.307121	0.0132068	0.225004	0.24265	0.141004	0.391343	3.818717
1765	1	-16253.3	-16265.8	12.4423	0.222141	0.186704	0.192275	0.184258	0.120207	0.0970202	0.131853	0.242788	0.122338	0.179056	0.135759	0.109689	0.0897836	0.115534	0.132249	0.136258	0.185962	0.143792	0.151593	0.164383	0.0895274	0.170021	0.166409	0.0499628	0.0290343	0.00434499	0.0136511	0.0142426	0.0052199	0.0149458	0.0070889	0.0486443	0.0366665	0.00796259	0.0408153	0.00104236	0.0129962	0.00656489	0.00482513	0.0886839	0.00475136	0.000140152	0.0414234	0.280283	0.257407	0.0654769	0.0385878	0.348578	0.00966711	0.229142	0.233337	0.15257	0.38495	3.902606
1766	0	-16353.5	-16365.8	12.2801	0.236289	0.18133	0.209551	0.169148	0.157622	0.165695	0.108474	0.0841077	0.198254	0.173587	0.113293	0.116884	0.13954	0.133231	0.135608	0.141228	0.163471	0.183478	0.141728	0.148438	0.118979	0.0940706	0.155366	0.0720503	0.00806507	0.00778549	0.0408383	0.0346064	0.00639297	0.115607	0.0264332	0.00139715	0.0243204	0.00949345	0.00330636	0.00281146	0.0313767	0.0106386	0.00725031	0.0190542	0.0015657	0.00234775	0.0241082	0.277348	0.281374	0.0649213	0.038206	0.330103	0.00804717	0.225703	0.23588	0.135545	0.402872	3.918822
