Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
6470	-14395.7	-14284.6	-111.019	0.242694	0.810743	0.728354	0.88896	0.59479	0.916743	0.570582	0.91949	1.06414	0.940745	0.464935	0.207143	0.257027	0.475069	0.344349	0.612135	0.439926	0.425321	0.287833	0.46455	0.297764	0.384114	0.238178	0.775762	0.000432183	0.00949152	0.30568	0.0458181	0.0309117	0.110377	0.274725	0.0327747	0.0142616	0.00472901	0.017132	0.0137567	0.0527719	0.0734015	0.122616	0.0120685	0.00201703	0.135242	0.0321168	0.00764832	0.0299143	0.120954	0.0732867	0.00930466	0.754908	0.0116328	0.00178857	0.0614667	0.485823	3.45092	0.363017	0.342385	0.0982056	0.196392	14.40662
6480	-14395.5	-14274.9	-120.616	0.2355668	0.887339	0.801969	0.835517	0.553841	1.03374	0.773088	0.810332	1.32317	1.1106	0.511435	0.220496	0.308873	0.568032	0.426117	0.528282	0.448215	0.50699	0.318469	0.538746	0.305636	0.332994	0.232197	0.76266	0.0404552	0.00829369	0.365335	0.0779623	0.00856836	0.00892646	0.197708	0.0431159	0.0722866	0.010759	0.00325398	0.00039272	0.00181838	0.10482	0.0908916	0.00519578	0.00308333	0.161204	0.00261442	0.0209	0.0314095	0.0979985	0.0716569	0.0145734	0.783361	0.00100044	0.00150595	0.056483	0.470044	3.47197	0.37386	0.334981	0.106591	0.184567	15.36633
6490	-14392.7	-14273.2	-119.443	0.2281141	0.841182	0.934371	0.839221	0.59253	1.12384	0.59061	0.785324	1.13356	1.05514	0.552228	0.181348	0.241174	0.536848	0.356592	0.697378	0.587211	0.47192	0.318469	0.538481	0.271734	0.349697	0.182395	0.716488	0.0200506	0.00829369	0.288033	0.135717	0.031683	0.0598885	0.212923	0.0249049	0.0221727	0.0262527	0.00974836	0.0143497	0.0124367	0.140367	0.147518	0.0247703	0.00823064	0.122481	0.0345248	0.00697984	0.0299941	0.100986	0.0650263	0.0154392	0.787718	0.000836759	0.00124365	0.0514052	0.453006	3.49435	0.383099	0.324084	0.101088	0.19173	15.24906
6500	-14396.6	-14277.1	-119.519	0.2354842	0.752127	0.767296	0.93008	0.633267	0.94713	0.783637	1.02588	1.27704	1.01966	0.594986	0.216321	0.275135	0.602668	0.390977	0.578791	0.548478	0.482469	0.291629	0.416027	0.249276	0.496543	0.18672	0.717136	0.00339533	0.00568943	0.197759	0.0888524	0.0155778	0.0138875	0.152731	0.0150954	0.0339622	0.0324102	0.00974836	0.00370917	0.00861652	0.123045	0.120524	0.0010807	0.0214358	0.151444	0.0465446	0.0278527	0.0347079	0.10814	0.0641071	0.0152209	0.776878	0.000946105	0.00150286	0.056426	0.469858	3.47221	0.380317	0.344672	0.0886928	0.186318	15.25663
6510	-14394.9	-14275	-119.911	0.2184551	0.865784	0.927583	1.06676	0.643966	1.0573	0.830714	0.680218	1.02175	1.03713	0.605505	0.201257	0.211522	0.572504	0.44378	0.637454	0.590548	0.447274	0.384027	0.546716	0.265947	0.32199	0.110782	0.771625	0.0169208	0.029892	0.299731	0.0391879	0.00123563	0.0299394	0.181495	0.0088448	0.00438638	0.00263935	0.00543457	0.048806	0.00543176	0.125788	0.0784094	0.046504	0.00178242	0.103725	0.0141676	0.00939626	0.0317762	0.11136	0.0706053	0.0131457	0.768203	0.00490977	0.000951751	0.0450543	0.43009	3.5239	0.369785	0.332774	0.100589	0.196852	15.29585
6520	-14393.3	-14268.7	-124.557	0.2310439	0.817734	0.991135	0.973251	0.864104	1.04937	0.646131	0.927796	1.11647	0.955918	0.58584	0.184666	0.214418	0.494075	0.386147	0.549784	0.602446	0.501885	0.347388	0.605584	0.359071	0.470824	0.214146	0.815833	0.00776866	0.00631791	0.243722	0.0651423	0.00679539	0.0667129	0.191137	0.0129235	0.0103649	0.0111929	0.00709449	0.00711194	0.00543176	0.166912	0.0870107	0.0170272	0.00798476	0.0935021	0.0251988	0.0470695	0.0238571	0.106057	0.0735167	0.0126488	0.776764	0.00715666	0.00134281	0.0533841	0.45977	3.4855	0.370872	0.342974	0.0952275	0.190926	15.76044
6530	-14386.1	-14271.1	-115.091	0.2294989	0.863146	0.832416	0.852168	0.637248	1.20041	0.607276	0.797319	1.03713	0.978999	0.586255	0.228287	0.225597	0.544972	0.401762	0.611777	0.559937	0.495954	0.35305	0.422545	0.29209	0.374847	0.165704	0.813314	0.00280972	0.0450047	0.24784	0.0232899	0.0150936	0.0112002	0.148956	0.0107504	0.0456889	0.000417219	0.0230893	0.00536331	0.00497771	0.137182	0.0517778	0.0170272	0.00387155	0.0935468	0.020934	0.0228532	0.0345276	0.113971	0.0552668	0.00878886	0.767931	0.0195144	0.00128989	0.0523376	0.456214	3.49016	0.380071	0.339986	0.0988799	0.181063	14.81388
6540	-14402.2	-14285.1	-117.03	0.2546556	0.863146	0.960178	0.919178	0.575088	0.933678	0.627084	0.823865	1.30063	1.00174	0.659716	0.160365	0.19163	0.497325	0.449416	0.566904	0.543876	0.399774	0.310311	0.527027	0.339629	0.357095	0.150522	0.7843	0.0755409	0.011841	0.281247	0.0464707	0.0119956	0.00523945	0.108541	0.0148284	0.0102803	0.0354918	0.0101445	0.0526473	0.00944953	0.128772	0.0442494	0.0060694	0.00769618	0.124248	0.0573588	0.0232061	0.0316913	0.105353	0.0626817	0.00935983	0.778939	0.011975	0.00233587	0.0700722	0.511201	3.41639	0.366942	0.334235	0.10544	0.193383	15.00778
6550	-14388	-14272.2	-115.835	0.2287259	0.879823	1.03634	0.693415	0.7618	1.06752	0.699702	0.84852	1.01784	0.949896	0.595046	0.242808	0.216614	0.537881	0.411959	0.546928	0.543876	0.512156	0.424891	0.513188	0.244608	0.377681	0.0969543	0.791278	0.0108537	0.000688854	0.284673	0.027444	0.00809735	0.00338665	0.109208	0.0271274	0.0121132	0.0172452	0.00327664	0.0108975	0.00639142	0.158099	0.101023	0.0155912	0.00578227	0.0529279	0.0125785	0.0100902	0.0314229	0.0994554	0.062447	0.0143971	0.784071	0.00820608	0.00126394	0.0518165	0.454425	3.49249	0.385657	0.330181	0.0972772	0.186884	14.88822
6560	-14388.4	-14271.5	-116.97	0.2344887	0.744552	0.735365	0.835423	0.635896	0.901552	0.724237	0.84852	1.22654	0.933074	0.621781	0.235233	0.288622	0.537881	0.541199	0.53224	0.647871	0.461197	0.309082	0.569435	0.41482	0.459908	0.141132	0.634521	0.00318204	0.00323622	0.359	0.0269428	0.013041	0.0125515	0.111252	0.0213567	0.00495539	0.0149602	0.0138333	0.0034752	0.00540811	0.195342	0.025008	0.0589101	0.00174669	0.132266	0.000495474	0.0147036	0.0295163	0.112283	0.0619	0.0128115	0.776347	0.00714235	0.00146594	0.0557397	0.467613	3.47518	0.391893	0.331923	0.0893967	0.186787	15.00174
6570	-14390.2	-14281.5	-108.736	0.2306909	0.845472	0.774415	0.794852	0.514676	1.03325	0.655085	0.643732	1.11398	0.775153	0.522283	0.166982	0.277764	0.540847	0.403564	0.606084	0.540763	0.354938	0.368071	0.391946	0.329501	0.350196	0.159609	0.861136	0.00917486	0.0239219	0.228697	0.0839668	0.0367987	0.0155807	0.236892	0.0198081	0.00771306	0.0146811	0.00540796	0.0290657	0.0202128	0.170125	0.0619969	0.00352109	0.00717618	0.143395	0.0218632	0.0140949	0.0229346	0.110261	0.0810512	0.0145871	0.762369	0.00879756	0.00133059	0.0531444	0.458959	3.48657	0.388083	0.326025	0.0951905	0.190702	14.17839
6580	-14391	-14281	-110.005	0.2291643	0.626631	1.06303	0.949011	0.503519	1.0041	0.508271	0.75595	0.960094	0.930272	0.599921	0.212447	0.257479	0.477302	0.451054	0.478276	0.582554	0.550447	0.374893	0.532722	0.263646	0.328538	0.092753	0.601519	0.00395345	0.0235602	0.281797	0.0427771	0.00357942	0.029521	0.201869	0.0317965	0.00569607	0.013552	0.00757647	0.00264532	0.02092	0.143028	0.10449	0.0219237	0.00491296	0.224889	0.0227119	0.00962491	0.0213447	0.119322	0.0795943	0.0123106	0.755901	0.0115275	0.00127861	0.0521118	0.45544	3.49117	0.387673	0.329438	0.0959389	0.18695	14.30526
6590	-14387.6	-14285.9	-101.678	0.2598294	0.984226	0.679474	0.719311	0.522326	0.780572	0.611252	0.729333	0.95147	0.82202	0.628105	0.145218	0.214735	0.471504	0.416735	0.535692	0.454375	0.419956	0.33112	0.42628	0.289566	0.365373	0.150413	0.737338	0.000118392	0.00803224	0.324074	0.0112725	0.000587523	0.0623214	0.137965	0.00530424	0.0230107	0.0445252	0.00993886	0.0135768	0.0197486	0.154192	0.0639792	0.0361114	0.00793687	0.141496	0.00830549	0.0136653	0.0311104	0.125506	0.0831195	0.0136724	0.735948	0.0106439	0.00260186	0.0738747	0.521761	3.40176	0.377467	0.334129	0.102919	0.185486	13.47256
6600	-14398.8	-14296.7	-102.089	0.2358745	0.717867	0.921822	0.740166	0.589366	1.00241	0.364733	0.617894	0.995287	1.00032	0.492004	0.211902	0.185043	0.444192	0.386218	0.566152	0.465	0.456159	0.26	0.470033	0.224627	0.35792	0.126218	0.753394	0.00748273	0.00426357	0.235788	0.0191297	0.0326767	0.0200271	0.432678	0.0101861	0.037794	0.0141419	0.0159932	0.0112411	0.00397791	0.0802281	0.0890468	0.000405372	0.0139193	0.0876987	0.0208977	0.0273746	0.0333367	0.115498	0.0681446	0.0150369	0.760067	0.00791656	0.0015175	0.0566957	0.470735	3.47105	0.384624	0.331562	0.0840061	0.199808	13.51368
6610	-14391.6	-14283.7	-107.9	0.2286741	0.79166	0.868596	0.839258	0.591178	0.764853	0.510246	0.491572	1.18701	0.954745	0.586199	0.161583	0.267477	0.482672	0.504176	0.474892	0.55236	0.408313	0.287741	0.470033	0.259185	0.394694	0.202812	0.820152	0.0220385	0.00976775	0.280431	0.0540064	0.00756369	0.0546535	0.231704	0.015284	0.021765	0.0181935	0.0203565	0.00796002	0.0387474	0.203791	0.0890468	0.00249282	0.00503943	0.127412	0.00832142	0.00482208	0.0372545	0.110987	0.0642833	0.0113751	0.773194	0.00290633	0.00126221	0.0517816	0.454305	3.49265	0.374097	0.332102	0.104442	0.189359	14.09481
6620	-14388.7	-14275.8	-112.847	0.227195	0.703687	0.754047	0.876823	0.674557	1.13576	0.698597	0.810812	1.29838	0.874067	0.549075	0.188885	0.262989	0.5465	0.422296	0.564477	0.531556	0.408313	0.24557	0.4022	0.273829	0.435767	0.166078	0.70355	0.0069619	0.00539866	0.193617	0.0919663	0.00452288	0.0170785	0.191246	0.0378557	0.0370451	0.0699693	0.0116113	0.000989917	0.000618241	0.124578	0.07461	0.0295703	0.00562901	0.110172	0.0444603	0.00374335	0.035128	0.115411	0.0638396	0.0154691	0.767727	0.00242597	0.00121359	0.0507891	0.450866	3.49713	0.376789	0.327663	0.104581	0.190967	14.58946
6630	-14400.7	-14281.6	-119.103	0.2289648	0.801803	0.785844	0.905939	0.690693	1.10851	0.56606	0.745711	1.3797	0.995941	0.5393	0.206154	0.219853	0.560633	0.366937	0.607284	0.595402	0.357823	0.360513	0.531919	0.259572	0.347991	0.190543	0.767224	0.000749737	0.00314039	0.322956	0.0666061	0.0086435	0.0195631	0.289908	0.0645565	0.0563652	0.00294627	0.0155566	0.00134735	0.00511703	0.0553388	0.134749	0.122277	0.00727041	0.125018	0.0200758	0.0015644	0.030459	0.122557	0.0575195	0.0188359	0.766876	0.00375217	0.00127192	0.0519773	0.454978	3.49177	0.374122	0.347473	0.0912942	0.187111	15.2151
6640	-14380.5	-14274.8	-105.753	0.2427007	0.880838	0.782527	0.820435	0.570501	1.03785	0.474458	0.698042	1.08237	0.846003	0.531692	0.25977	0.228993	0.497763	0.438869	0.478696	0.496274	0.441166	0.349671	0.484628	0.309125	0.293741	0.120956	0.676463	0.00307595	0.011001	0.292927	0.0666061	0.00724392	0.00587103	0.228951	0.00259257	0.00434976	0.0694919	0.00852492	0.00085692	0.00360728	0.128339	0.0959386	0.0301042	0.00143021	0.0828014	0.0290542	0.00648913	0.0416982	0.116514	0.0587967	0.0150173	0.761579	0.0063944	0.00178885	0.0614715	0.485838	3.4509	0.367649	0.336554	0.0994145	0.196382	13.88009
6650	-14380.9	-14274.2	-106.696	0.2429573	0.675998	0.757321	0.787953	0.523248	1.11618	0.645409	0.698042	1.06811	0.770914	0.587351	0.174939	0.219829	0.646423	0.43295	0.530843	0.480101	0.435262	0.373368	0.484628	0.280424	0.311428	0.130488	0.777789	0.017093	0.00708207	0.322311	0.0410991	0.0216957	0.00463642	0.221297	0.00927869	0.0177207	0.0201944	0.0181507	0.00199138	0.00488267	0.114854	0.100591	0.00823025	0.00432348	0.125056	0.00364388	0.00128016	0.039232	0.124789	0.0604163	0.0198897	0.749255	0.00641813	0.00179962	0.0616531	0.486396	3.45015	0.371219	0.337578	0.0989379	0.192265	13.97441
6660	-14392.8	-14286.2	-106.627	0.2343819	0.6698	0.67573	0.733501	0.522931	1.18171	0.600024	0.677666	1.24985	0.857916	0.620389	0.15676	0.194745	0.593624	0.482197	0.580252	0.502238	0.467326	0.311099	0.393914	0.23295	0.358559	0.139872	0.627413	0.0721739	0.0212233	0.319853	0.0355105	0.000628603	0.0447939	0.148704	0.0304202	0.0387777	0.0101319	0.000356341	0.0226943	0.0198612	0.126288	0.0562032	0.0416522	0.00313219	0.12002	0.010472	0.0140787	0.0332895	0.132248	0.0739557	0.0135098	0.737109	0.00988814	0.00146201	0.0556662	0.467372	3.4755	0.386554	0.328526	0.0942418	0.190678	13.96744
6670	-14389.1	-14279.2	-109.838	0.2361129	0.691692	0.831292	0.954963	0.557159	1.08856	0.582205	0.732398	1.13061	0.878466	0.642777	0.145181	0.197617	0.553174	0.370396	0.546529	0.419823	0.446345	0.302374	0.384638	0.33266	0.332441	0.139872	0.721721	0.00681272	0.0637916	0.380076	0.0515433	0.00349623	0.0357648	0.204293	0.0410868	0.0372189	0.0262634	0.0083096	0.00548338	0.00565838	0.0952421	0.103658	0.00425714	0.00258989	0.183256	0.0444572	0.00243889	0.0277209	0.116334	0.0681836	0.0188843	0.758027	0.0108502	0.00152649	0.0568607	0.471271	3.47034	0.388444	0.329904	0.0959878	0.185664	14.28859
6680	-14394.1	-14292	-102.146	0.2460963	0.750945	0.741297	0.617106	0.536935	0.996679	0.441504	0.601072	0.999805	0.740523	0.532978	0.199073	0.30006	0.53009	0.439358	0.540527	0.464143	0.377957	0.336128	0.561841	0.314227	0.498999	0.165041	0.700684	0.00631182	0.00481826	0.238101	0.0152209	0.000263084	0.0755236	0.347771	0.0133577	0.0108084	0.00319279	0.00954794	0.022631	0.0109201	0.0976441	0.0801437	0.0382559	0.0222172	0.123004	0.00666071	0.00604752	0.024073	0.102543	0.0772644	0.0112396	0.757634	0.0272456	0.00193479	0.0638856	0.493181	3.441	0.386625	0.3306	0.100412	0.182363	13.51941
6690	-14384.8	-14282.8	-101.966	0.2524578	0.820652	0.77119	0.784894	0.533972	0.896581	0.62748	0.782457	1.04799	0.739869	0.542733	0.176771	0.20613	0.544288	0.436493	0.449346	0.435075	0.43794	0.275045	0.505408	0.326214	0.43187	0.150556	0.588809	0.000977237	0.0105017	0.224837	0.0143254	0.01524	0.0530187	0.152274	0.00259395	0.0201995	0.0424606	0.000668796	0.0330195	0.00926034	0.158717	0.100367	0.0210433	0.00110607	0.108838	0.00863534	0.0114957	0.0365191	0.11742	0.0720534	0.00770795	0.736007	0.0302926	0.00222829	0.0684706	0.50664	3.42266	0.381723	0.334363	0.0960576	0.187857	13.50134
6700	-14383.4	-14284.3	-99.0543	0.2527365	0.582479	0.690445	0.758619	0.467297	0.873981	0.60446	0.785512	1.05598	0.877293	0.492569	0.183853	0.22959	0.536899	0.390951	0.615636	0.406469	0.418575	0.351861	0.452355	0.245822	0.391176	0.155912	0.63693	0.00340784	0.0136257	0.278673	0.00323639	0.0335373	0.0337955	0.170325	0.00725994	0.0148131	0.00220856	0.00943839	0.000379793	0.0021274	0.119573	0.0808234	0.00785059	0.00968205	0.143936	0.0533227	0.0175157	0.0370131	0.126104	0.0689379	0.00864577	0.738853	0.0204462	0.00224175	0.0686732	0.507221	3.42186	0.393215	0.330281	0.0944281	0.182076	13.2102
6710	-14392.2	-14275	-117.202	0.2210254	0.683247	0.977228	0.928786	0.636641	0.884315	0.643573	0.74071	1.28284	0.877293	0.539459	0.280065	0.231072	0.554359	0.42853	0.574992	0.583557	0.574312	0.372502	0.500877	0.396572	0.444506	0.121062	0.694651	0.00274335	0.00255391	0.290554	0.0119069	0.00954375	0.0459547	0.148352	0.00916702	0.0842746	0.000895474	0.018178	0.00506868	0.000538346	0.199296	0.0766087	0.0137681	0.00492014	0.118432	0.00170516	0.0293628	0.0365821	0.115543	0.0680847	0.00559648	0.760911	0.0132827	0.00102431	0.0467171	0.43628	3.51598	0.377392	0.331562	0.094935	0.196111	15.02498
6720	-14395.7	-14278.1	-117.681	0.2529477	0.819079	0.789247	0.994227	0.512029	0.973462	0.501464	0.674468	1.31829	1.10321	0.661125	0.192888	0.333358	0.554359	0.436713	0.549182	0.52934	0.416331	0.343386	0.528112	0.399947	0.453893	0.151484	0.738721	0.0204236	0.0188617	0.241813	0.0287338	0.00587199	0.0305547	0.236597	0.00500572	0.0196219	0.0248848	0.00435055	0.00717353	0.0180847	0.167626	0.0761084	0.00400299	0.0213996	0.113047	0.00444555	0.0499479	0.0407632	0.125246	0.0662315	0.00579904	0.751388	0.0105731	0.00225199	0.0688268	0.507661	3.42126	0.369702	0.334121	0.101131	0.195046	15.07287
6730	-14392	-14276.9	-115.103	0.2432604	0.800188	0.850828	0.948916	0.602971	0.932562	0.530471	0.733575	1.25357	0.916847	0.653532	0.20368	0.377576	0.500485	0.471482	0.660143	0.386166	0.493869	0.340751	0.481137	0.269199	0.412568	0.213355	0.698458	0.0013051	0.0149804	0.307917	0.0455621	0.00220178	0.0671689	0.219876	0.0115275	0.0284343	0.0181898	0.00864728	0.0159832	0.0192639	0.101464	0.121881	0.00970308	0.00598098	0.0658812	0.0159134	0.000854466	0.0367436	0.133542	0.0599093	0.00842918	0.74765	0.0137257	0.0018124	0.0618678	0.487056	3.44926	0.365696	0.352639	0.0874474	0.194218	14.81507
6740	-14392.6	-14284.4	-108.197	0.2370679	0.84342	0.787552	0.857864	0.555017	1.27638	0.591809	0.664036	1.01382	0.802012	0.549595	0.180356	0.246087	0.505623	0.417536	0.613319	0.51791	0.539636	0.268631	0.485823	0.238355	0.382192	0.154858	0.637818	0.0102162	0.00140706	0.299066	0.0619635	0.0188867	0.0222384	0.0860222	0.0275871	0.00855651	0.0185829	0.00410419	0.0210871	0.0106135	0.113034	0.0943167	0.0163023	0.0146788	0.110899	0.0181833	0.0370648	0.0336937	0.13812	0.0812429	0.0129021	0.720247	0.0137949	0.00156285	0.0575229	0.473409	3.46751	0.377126	0.341133	0.0900425	0.191698	14.12445
6750	-14398.5	-14292.6	-105.867	0.2326962	0.938891	0.731583	0.589874	0.630569	1.14751	0.727744	0.714974	1.05618	0.749524	0.651791	0.191226	0.259475	0.459066	0.389745	0.520652	0.541388	0.449436	0.286649	0.492841	0.213144	0.384275	0.183643	0.787636	0.0121127	0.0136659	0.196911	0.0235574	0.0241484	0.0271714	0.0449306	0.000657348	0.00488278	0.00646873	0.0133533	0.00911398	0.0267293	0.122536	0.0763243	0.0528425	0.00857353	0.1069	0.020295	0.00251587	0.0347431	0.139058	0.075283	0.00716984	0.721386	0.0223604	0.00140097	0.0545101	0.463547	3.48054	0.365566	0.346514	0.0878734	0.200046	13.89151
6760	-14405.3	-14292.1	-113.229	0.2268998	0.866331	0.821483	0.822972	0.649321	0.984203	0.53143	0.824943	0.995903	1.04141	0.617135	0.16268	0.239303	0.479068	0.459741	0.538181	0.467227	0.396076	0.270192	0.464228	0.289934	0.339675	0.145995	0.924853	0.0211937	0.0136659	0.345416	0.011408	0.00984583	0.0514295	0.106516	0.0821291	0.0415067	0.0560783	0.00379806	0.000571417	0.0139412	0.126174	0.145421	0.0528425	0.00857353	0.173342	0.0257618	0.00581141	0.0400928	0.143732	0.0611884	0.00720385	0.732143	0.0156398	0.00120403	0.0505918	0.450177	3.49803	0.353773	0.363831	0.0798881	0.202508	14.62771
6770	-14406	-14291	-114.994	0.254426	0.746404	0.721024	0.922991	0.615614	0.851377	0.529822	0.666196	1.31178	0.927878	0.587444	0.147603	0.248094	0.411049	0.330761	0.589024	0.682681	0.436781	0.361949	0.51682	0.282163	0.467165	0.172935	0.924853	0.0252306	0.0118548	0.300627	0.0125169	0.00984583	0.0505655	0.256026	0.0768238	0.027548	0.0158019	0.00137179	0.00012003	0.0193656	0.139299	0.0891931	0.0748688	0.00972415	0.206735	0.0181571	0.00607044	0.0437544	0.140493	0.074149	0.0117631	0.718903	0.0109375	0.00232448	0.0699044	0.510727	3.41704	0.343682	0.349491	0.0975922	0.209234	14.80415
6780	-14387.3	-14283.9	-103.437	0.234854	0.74916	0.855618	0.85249	0.419023	0.963299	0.587975	0.650912	1.01317	0.888729	0.502704	0.238784	0.243811	0.508851	0.360332	0.550147	0.492934	0.487442	0.313324	0.432766	0.234313	0.36318	0.175204	0.614767	0.0305211	0.0201599	0.288119	0.0111435	0.00984583	0.0575093	0.203351	0.0311898	0.0311921	0.00169834	0.00177257	0.00775315	0.01651	0.110307	0.0600819	0.0353226	0.00144039	0.209154	0.0161865	0.00625788	0.0423445	0.147844	0.0577271	0.00827846	0.733068	0.0107379	0.00147942	0.0559912	0.468438	3.47409	0.373809	0.34172	0.0893113	0.19516	13.64845
6790	-14379.5	-14279.3	-100.21	0.2445411	0.700634	0.686726	0.795658	0.544487	1.16926	0.557967	0.641371	0.83733	0.810632	0.515075	0.238784	0.253822	0.508851	0.491312	0.488567	0.539957	0.383502	0.263104	0.457645	0.239012	0.381309	0.189285	0.685013	0.00979725	0.0152889	0.204741	0.0740571	0.00295623	0.0189681	0.205215	0.0015292	0.00307077	0.0403056	0.00933995	0.00775315	0.0100346	0.104416	0.105912	0.00959463	0.00198683	0.0945487	0.0259354	0.000999026	0.0374999	0.117475	0.0626366	0.0155886	0.758523	0.00827688	0.00186703	0.062777	0.489831	3.44552	0.369423	0.333492	0.101093	0.195992	13.32575
6800	-14388.4	-14279.1	-109.261	0.2241469	0.758928	0.805463	0.79486	0.661319	0.96768	0.63059	0.859076	1.15124	1.04312	0.576124	0.17593	0.230906	0.573289	0.353834	0.537268	0.456608	0.366172	0.27147	0.462142	0.344742	0.308983	0.168382	0.750262	0.00837722	0.020112	0.182379	0.0354704	0.00339135	0.0192284	0.221816	0.00137644	0.0132511	0.0195062	0.0238729	0.00281365	0.0236699	0.112038	0.0655857	0.0246321	0.00302842	0.191044	0.00445495	0.0064566	0.0380147	0.114516	0.0536435	0.0143396	0.771805	0.00768178	0.00111737	0.0487634	0.443708	3.50641	0.377807	0.330328	0.102743	0.189122	14.23089
6810	-14392.6	-14276.6	-116.016	0.2284103	0.664741	0.797967	0.898709	0.714617	1.08822	0.50691	0.782247	1.01848	0.911146	0.660596	0.207293	0.322067	0.545872	0.462657	0.60017	0.548645	0.476327	0.341028	0.556952	0.255215	0.361931	0.114514	0.703882	0.00539012	0.00360546	0.275385	0.0749479	0.0032372	0.0333555	0.23823	0.00696273	0.040213	0.00669008	0.0287831	0.0202578	0.05023	0.201164	0.0894181	0.00311392	0.013569	0.224008	0.0427149	0.004934	0.0280915	0.108169	0.0747647	0.0136011	0.770928	0.00444635	0.00125345	0.0516042	0.453693	3.49345	0.375703	0.343095	0.0965794	0.184622	14.9064
6820	-14389	-14284.6	-104.381	0.2377419	0.705689	0.756822	0.676021	0.561704	1.07066	0.539516	0.69153	1.01848	0.89988	0.556756	0.181553	0.269167	0.600573	0.378888	0.410304	0.466288	0.455556	0.349458	0.565484	0.303223	0.329796	0.173682	0.77584	0.00894796	0.00791898	0.160406	0.0887688	0.021371	0.0129918	0.284772	0.00020401	0.00389366	0.00276907	0.011889	0.00382325	0.0220472	0.0605093	0.141535	0.030213	0.00923108	0.100056	0.0214978	0.0131115	0.0247296	0.110863	0.0766271	0.0164418	0.757438	0.0139008	0.00158885	0.0579915	0.474912	3.46551	0.387376	0.327883	0.0938538	0.190888	13.74283
6830	-14387.4	-14275.5	-111.878	0.244821	0.789033	0.776208	0.685241	0.526241	1.01477	0.553401	0.716532	1.16918	1.00638	0.574057	0.24608	0.26338	0.536129	0.393295	0.509513	0.577106	0.470206	0.294119	0.570508	0.315371	0.431338	0.194958	0.729835	0.0129182	0.0238669	0.151769	0.089374	0.0132475	0.0308064	0.339029	0.0322806	0.0171706	0.00076765	0.0229057	0.0197582	0.00341388	0.156164	0.0717077	0.017442	0.000137811	0.119267	0.0108264	0.0168622	0.0367489	0.0995623	0.0577241	0.0124394	0.779335	0.0141902	0.00187911	0.0629761	0.490436	3.44471	0.372973	0.330773	0.10542	0.190834	14.4926
