Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	rel_branch_lengths[1]	rel_branch_lengths[2]	rel_branch_lengths[3]	rel_branch_lengths[4]	rel_branch_lengths[5]	rel_branch_lengths[6]	rel_branch_lengths[7]	rel_branch_lengths[8]	rel_branch_lengths[9]	rel_branch_lengths[10]	rel_branch_lengths[11]	rel_branch_lengths[12]	rel_branch_lengths[13]	rel_branch_lengths[14]	rel_branch_lengths[15]	rel_branch_lengths[16]	rel_branch_lengths[17]	rel_branch_lengths[18]	rel_branch_lengths[19]	rel_branch_lengths[20]	rel_branch_lengths[21]	rel_branch_lengths[22]	rel_branch_lengths[23]	rel_branch_lengths[24]	rel_branch_lengths[25]	rel_branch_lengths[26]	rel_branch_lengths[27]	rel_branch_lengths[28]	rel_branch_lengths[29]	rel_branch_lengths[30]	rel_branch_lengths[31]	rel_branch_lengths[32]	rel_branch_lengths[33]	rel_branch_lengths[34]	rel_branch_lengths[35]	rel_branch_lengths[36]	rel_branch_lengths[37]	rel_branch_lengths[38]	rel_branch_lengths[39]	rel_branch_lengths[40]	rel_branch_lengths[41]	rel_branch_lengths[42]	rel_branch_lengths[43]	TL
10940	-14727.5	-14780.4	52.9371	0.153792	0.0999444	0.0864609	0.105702	0.12464	0.0965745	0.153176	0.0779193	0.10382	0.173005	0.0808955	0.0798867	0.119197	0.108277	0.105512	0.131414	0.138813	0.0948653	0.129231	0.0938726	0.077592	0.0730107	0.159871	0.075757	0.0260211	0.0328607	0.0512941	0.0120604	0.0312088	0.0162771	0.0563363	0.0588735	0.0439658	0.0355415	0.0623596	0.0357973	0.0308263	0.0514619	0.0357245	0.0329086	0.0179811	0.0121102	0.0196902	3.967682	0.274116	0.292434	0.0948926	0.338557	0.0465117	0.0302264	0.0261486	0.0319676	0.0376952	0.0292072	0.0463254	0.0235653	0.0313984	0.0523223	0.0244654	0.0241603	0.0360489	0.0327464	0.0319101	0.0397437	0.0419815	0.0286903	0.0390835	0.0283901	0.0234663	0.0220808	0.04835	0.0229114	0.00786961	0.00993814	0.015513	0.00364744	0.00943854	0.00492272	0.0170379	0.0178053	0.0132967	0.0107489	0.0188596	0.0108263	0.00932287	0.0155637	0.0108042	0.00995261	0.00543807	0.00366252	0.00595496	3.306526
10950	-14728.8	-14781.9	53.1043	0.149551	0.0846955	0.0851551	0.0969056	0.111958	0.0756273	0.162259	0.07169	0.100301	0.147293	0.0786645	0.0776835	0.0970935	0.102337	0.102602	0.10885	0.134984	0.131457	0.125667	0.0912837	0.0879871	0.100299	0.18573	0.104896	0.0246573	0.0370832	0.0596018	0.027947	0.020763	0.0165167	0.0562178	0.0541926	0.0457362	0.0315264	0.0641169	0.0291243	0.0354308	0.042266	0.0287303	0.0272818	0.0303554	0.0214077	0.0386006	3.694374	0.277716	0.276111	0.103169	0.343004	0.045229	0.0256147	0.0257537	0.0293074	0.0338596	0.0228721	0.0490724	0.0216814	0.0303343	0.0445462	0.0237907	0.023494	0.0293642	0.03095	0.0310301	0.0329199	0.0408236	0.0397568	0.0380056	0.0276071	0.0266101	0.0303336	0.0561708	0.0317241	0.00745717	0.0112152	0.0180255	0.00845206	0.00627941	0.00499518	0.0170021	0.0163896	0.0138321	0.00953459	0.019391	0.00880812	0.0107154	0.0127826	0.00868896	0.00825089	0.00918046	0.00647438	0.0116741	3.306526
10960	-14723.8	-14776.6	52.8486	0.152265	0.113643	0.11176	0.0979252	0.115769	0.0764231	0.117322	0.0839849	0.101356	0.167225	0.083272	0.0785009	0.105156	0.101084	0.103681	0.137242	0.136405	0.126773	0.126989	0.0598679	0.0699427	0.101354	0.16128	0.0916823	0.0323031	0.0437765	0.051652	0.03906	0.0305135	0.0249707	0.0370815	0.0461756	0.0295556	0.0274253	0.0577694	0.0522858	0.0286706	0.0461387	0.0290326	0.0295178	0.022464	0.0376083	0.0196209	4.117018	0.277716	0.276111	0.103169	0.343004	0.0460499	0.0343694	0.0337997	0.0296157	0.0350122	0.0231128	0.035482	0.0253997	0.0306534	0.0505742	0.0251841	0.0237412	0.0318026	0.0305709	0.0313566	0.0415065	0.0412532	0.0383402	0.0384055	0.018106	0.0211529	0.0306528	0.0487764	0.0277277	0.00976949	0.0132394	0.0156212	0.011813	0.00922828	0.00755193	0.0112146	0.013965	0.00893857	0.00829429	0.0174713	0.0158129	0.00867093	0.0139538	0.00878039	0.00892713	0.00679384	0.011374	0.00593401	3.306526
10970	-14732.5	-14785	52.4863	0.149729	0.103698	0.116425	0.0896958	0.120601	0.0796133	0.12222	0.0874908	0.0767568	0.174206	0.0867481	0.0816075	0.109546	0.0938075	0.151937	0.142972	0.142099	0.129225	0.13229	0.0823676	0.088564	0.0768446	0.150914	0.0955095	0.0312983	0.045604	0.0547039	0.0393592	0.0407827	0.00444738	0.0519984	0.0537798	0.0336947	0.0532965	0.0630098	0.0349194	0.0205861	0.0423004	0.0433682	0.0248759	0.032731	0.0288052	0.0199507	4.117018	0.266414	0.306676	0.0978642	0.329045	0.0439812	0.0304602	0.0341986	0.0263472	0.0354254	0.0233856	0.0359007	0.0256995	0.0225465	0.051171	0.0254813	0.0239713	0.0321779	0.027555	0.0446299	0.0419964	0.04174	0.0379585	0.0388587	0.0241946	0.0260147	0.0225723	0.0443295	0.0280549	0.00919355	0.0133957	0.0160687	0.0115614	0.0119795	0.00130637	0.015274	0.0157973	0.00989746	0.0156553	0.0185085	0.0102572	0.00604695	0.0124253	0.0127389	0.00730704	0.00961439	0.00846124	0.00586031	3.404378
10980	-14729.2	-14781.6	52.3485	0.156737	0.102985	0.0896656	0.0954216	0.131799	0.0817829	0.12794	0.100093	0.093451	0.179511	0.0908083	0.0854271	0.0887077	0.123261	0.0953939	0.121204	0.135567	0.127614	0.138482	0.0719391	0.106612	0.0978832	0.157978	0.0983343	0.0327632	0.0441293	0.0433428	0.0298747	0.0251993	0.0190566	0.0515554	0.0578706	0.0352717	0.055791	0.0662976	0.0386356	0.0307203	0.0491295	0.018779	0.0425876	0.0301299	0.031407	0.0119549	4.299199	0.276299	0.280954	0.101495	0.341253	0.0459221	0.0301735	0.0262711	0.0279575	0.0386158	0.0239615	0.0374851	0.0293262	0.0273802	0.0525947	0.0266059	0.0250292	0.0259904	0.036114	0.0279494	0.0355116	0.0397197	0.0373896	0.0405736	0.0210774	0.0312363	0.0286787	0.0462858	0.0288109	0.00959927	0.0129294	0.012699	0.00875296	0.00738313	0.00558339	0.0151052	0.0169555	0.0103342	0.0163462	0.0194245	0.0113198	0.00900072	0.0143944	0.00550204	0.0124777	0.00882773	0.00920191	0.00350264	3.413093
10990	-14729	-14782.3	53.3357	0.163639	0.0791041	0.104334	0.0878533	0.0934449	0.0880143	0.138452	0.0673343	0.0905446	0.174916	0.0971604	0.0718031	0.092925	0.111151	0.123621	0.112756	0.141566	0.120956	0.128585	0.0651447	0.0814812	0.0677952	0.153934	0.0958175	0.0271534	0.0329266	0.0439709	0.0159509	0.0293552	0.0226538	0.0398442	0.0358145	0.0400218	0.0249529	0.0479325	0.0461686	0.0454326	0.0588107	0.0161538	0.0378478	0.0228734	0.023132	0.0177358	4.076249	0.27671	0.281372	0.100156	0.341762	0.0514417	0.0248672	0.0327984	0.0276176	0.0293753	0.0276682	0.0435238	0.0211672	0.0284636	0.0549867	0.0305434	0.022572	0.0292119	0.0349415	0.0388614	0.0354461	0.0445027	0.0380237	0.0404219	0.0204789	0.0256144	0.0213121	0.0483908	0.0301212	0.00853594	0.0103508	0.0138227	0.00501431	0.00922811	0.00712144	0.0125254	0.0112586	0.0125813	0.00784421	0.0150681	0.0145136	0.0142822	0.0184877	0.00507812	0.0118978	0.00719049	0.00727179	0.00557544	3.181065
11000	-14727.4	-14780.1	52.7082	0.169781	0.121772	0.11857	0.0827626	0.116161	0.0853365	0.143648	0.0698615	0.0902164	0.181481	0.0880223	0.0669548	0.0964127	0.0875302	0.126339	0.117999	0.133371	0.125496	0.133411	0.0982582	0.0845394	0.0818994	0.199409	0.0994138	0.0256853	0.0346801	0.0599835	0.0277922	0.02542	0.0106719	0.0395828	0.0371587	0.0372638	0.0320476	0.0577627	0.047217	0.0378639	0.0279345	0.0202294	0.0209507	0.0373721	0.0290519	0.0233781	4.077924	0.271389	0.298887	0.0945352	0.335189	0.0506705	0.0363422	0.0353868	0.0247002	0.0346679	0.0254683	0.0428712	0.0208499	0.0269247	0.0541623	0.0262699	0.0199824	0.028774	0.026123	0.0377053	0.0352163	0.0398041	0.0374536	0.0398158	0.0293247	0.0252304	0.0244425	0.0595128	0.0296696	0.00766568	0.0103501	0.0179018	0.00829447	0.00758649	0.00318498	0.0118133	0.0110899	0.0111212	0.00956448	0.017239	0.0140917	0.0113003	0.00833695	0.00603737	0.00625264	0.0111535	0.00867041	0.00697708	3.350693
11010	-14729.1	-14781.6	52.4562	0.147986	0.121446	0.118253	0.082541	0.11585	0.0851079	0.143264	0.0696744	0.101693	0.180995	0.0768056	0.0911453	0.0961545	0.103274	0.0968929	0.12472	0.131737	0.125159	0.146704	0.0854983	0.0783442	0.08168	0.198875	0.0699277	0.0314407	0.0267966	0.0623293	0.0275759	0.028075	0.0159568	0.0563203	0.0674034	0.0409249	0.0362532	0.0715294	0.0470906	0.0512779	0.0278597	0.0215384	0.0259728	0.0317861	0.0328102	0.0399815	4.090829	0.271389	0.298887	0.0945352	0.335189	0.0433131	0.0355452	0.0346107	0.0241584	0.0339076	0.0249098	0.041931	0.0203926	0.029764	0.0529744	0.0224798	0.0266768	0.0281429	0.0302266	0.028359	0.0365037	0.0385574	0.0366322	0.0429379	0.025024	0.0229301	0.0239065	0.0582076	0.0204667	0.00920221	0.00784294	0.0182428	0.00807103	0.0082171	0.0046703	0.0164841	0.0197279	0.0119781	0.0106108	0.0209355	0.0137827	0.0150082	0.0081541	0.00630395	0.00760184	0.0093033	0.00960303	0.011702	3.41665
11020	-14734	-14786.3	52.296	0.135194	0.123078	0.104875	0.101041	0.111853	0.0537597	0.14519	0.0706111	0.10306	0.181953	0.0649922	0.0795414	0.0900499	0.116765	0.0981956	0.128372	0.133508	0.126809	0.154136	0.093596	0.12766	0.078487	0.201549	0.0914246	0.0240899	0.0295579	0.0667372	0.013509	0.0257949	0.0165827	0.058441	0.0430081	0.0443693	0.0390646	0.0634388	0.0481904	0.0393075	0.0504338	0.00953338	0.0249505	0.0381601	0.0351284	0.0306525	4.368284	0.272349	0.296408	0.0948694	0.336374	0.0395692	0.0360231	0.0306953	0.029573	0.0327376	0.0157346	0.0424948	0.0206668	0.0301642	0.0532549	0.0190222	0.0232805	0.0263562	0.0341754	0.0287403	0.0375724	0.0390757	0.0371149	0.0451132	0.0273941	0.0373641	0.0229719	0.0589901	0.0267586	0.00705073	0.00865115	0.0195329	0.00395388	0.00754976	0.00485349	0.0171048	0.0125878	0.0129862	0.0114336	0.0185675	0.0141046	0.0115047	0.0147612	0.00279027	0.00730261	0.0111689	0.0102815	0.00897151	3.41665
11030	-14735.1	-14787.7	52.5545	0.145099	0.0892885	0.111806	0.0886342	0.0975988	0.084958	0.155827	0.0672047	0.0990089	0.199524	0.0676914	0.0853688	0.124771	0.117005	0.10539	0.137777	0.120615	0.152709	0.165429	0.0906221	0.0810562	0.0955995	0.198951	0.0981227	0.030803	0.0219104	0.0619348	0.0182886	0.0297706	0.0170101	0.0576504	0.0511085	0.0320657	0.0391459	0.0681254	0.0366439	0.0276794	0.0295439	0.0166131	0.0198604	0.0262792	0.0172632	0.0381589	3.905901	0.267241	0.307923	0.0934598	0.331376	0.0424277	0.0261084	0.0326926	0.0259171	0.0285384	0.0248422	0.0455646	0.019651	0.0289507	0.0583418	0.0197934	0.0249623	0.0364836	0.0342128	0.0308165	0.0402867	0.0352685	0.0446528	0.0483722	0.0264984	0.0237013	0.0279538	0.0581742	0.0286916	0.00900696	0.00640673	0.0181101	0.00534769	0.00870508	0.00497384	0.0168573	0.0149444	0.00937619	0.0114465	0.0199202	0.0107149	0.00809361	0.00863881	0.00485777	0.0058073	0.00768418	0.00504786	0.0111579	3.419909
11040	-14743.1	-14795.6	52.5409	0.145584	0.103991	0.0902268	0.0683004	0.0983812	0.0823001	0.133835	0.0801872	0.0781901	0.200191	0.0782959	0.0856541	0.116449	0.0961436	0.117232	0.138371	0.121018	0.134538	0.120738	0.0964804	0.0989412	0.0721416	0.199615	0.132718	0.043175	0.0393777	0.0579038	0.017304	0.0209431	0.0144157	0.048054	0.0486626	0.0307021	0.0287638	0.0456619	0.0514765	0.0287806	0.0454577	0.0318633	0.0445031	0.0504149	0.0195784	0.0633469	3.928378	0.265316	0.305706	0.0999878	0.32899	0.0425695	0.0304076	0.0263828	0.0199714	0.0287672	0.024065	0.0391341	0.0234472	0.0228632	0.0585368	0.0228942	0.0250457	0.0340503	0.0281129	0.0342793	0.0404604	0.0353864	0.0393398	0.0353046	0.0282114	0.0289309	0.0210946	0.0583687	0.0388075	0.0126246	0.0115142	0.0169314	0.00505978	0.00612387	0.00421522	0.0140513	0.0142292	0.00897747	0.00841069	0.0133518	0.015052	0.00841562	0.0132921	0.00931699	0.013013	0.0147416	0.00572483	0.018523	3.419909
11050	-14724.9	-14778.1	53.1968	0.149717	0.0967277	0.0834626	0.0785435	0.113908	0.0752021	0.141401	0.0784793	0.0965036	0.17233	0.0793298	0.072191	0.118842	0.093597	0.113319	0.127997	0.125011	0.133615	0.112349	0.0892473	0.0738308	0.0691079	0.183764	0.103753	0.0252686	0.0228732	0.0535627	0.0203917	0.0317157	0.020819	0.0467751	0.0578039	0.0482218	0.0336817	0.0597097	0.0440599	0.0310073	0.0382272	0.0205597	0.0237121	0.0274569	0.0322274	0.0223225	3.928378	0.27519	0.279867	0.103709	0.341234	0.0461716	0.0298301	0.0257392	0.0242222	0.0351285	0.0231917	0.0436071	0.0242024	0.0297609	0.0531453	0.0244647	0.0222631	0.0366498	0.0288646	0.0349466	0.0394733	0.0385523	0.0412058	0.0346475	0.0275232	0.0227688	0.0213123	0.0566715	0.0319965	0.00779265	0.00705393	0.0165183	0.00628863	0.00978086	0.00642043	0.0144251	0.0178263	0.0148712	0.0103872	0.018414	0.0135877	0.00956239	0.011789	0.00634046	0.00731261	0.0084675	0.00993868	0.00688408	3.242626
11060	-14727.3	-14780.6	53.3007	0.135915	0.0823437	0.101746	0.0786832	0.112735	0.0666523	0.141653	0.0786189	0.0951428	0.179911	0.0740228	0.0723194	0.104774	0.0937635	0.126091	0.117331	0.157462	0.133853	0.132845	0.0727595	0.100183	0.0867207	0.150196	0.103937	0.0324722	0.0358531	0.0478211	0.0134122	0.0218222	0.0337588	0.0521192	0.0431768	0.0379878	0.0450706	0.0598159	0.0441383	0.0411453	0.035341	0.0127565	0.0210478	0.0199561	0.023818	0.0214529	3.758258	0.27519	0.279867	0.103709	0.341234	0.0419152	0.0253942	0.0313777	0.0242653	0.0347666	0.020555	0.0436846	0.0242455	0.0293413	0.055483	0.0228281	0.0223027	0.0323116	0.0289159	0.0388854	0.0361839	0.0485602	0.0412791	0.0409685	0.0224385	0.0308957	0.026744	0.0463192	0.0320535	0.0100142	0.0110568	0.0147477	0.0041362	0.00672981	0.010411	0.0160731	0.0133154	0.0117151	0.0138994	0.0184468	0.0136119	0.0126889	0.0108989	0.00393399	0.00649097	0.0061543	0.0073453	0.00661592	3.242626
11070	-14723.8	-14777	53.1914	0.136602	0.0815513	0.0886389	0.0882021	0.105067	0.0770245	0.135248	0.0822969	0.0727211	0.160216	0.0730356	0.0664547	0.129649	0.125375	0.124409	0.131945	0.139426	0.129653	0.120989	0.0696755	0.098847	0.0787857	0.197619	0.0979705	0.0271192	0.0245884	0.0589705	0.012872	0.0215312	0.0288764	0.0497663	0.0524971	0.032278	0.0258023	0.0590182	0.042035	0.0425785	0.0457833	0.020112	0.0297009	0.015167	0.0182651	0.0242615	3.93737	0.27519	0.279867	0.103709	0.341234	0.042127	0.0251498	0.0273355	0.0272008	0.032402	0.0237538	0.0417095	0.0253797	0.0224266	0.0494094	0.0225236	0.0204941	0.0399827	0.0386647	0.0383668	0.0406907	0.042998	0.0399841	0.0373119	0.0214874	0.0304836	0.0242969	0.0609442	0.0302133	0.00836334	0.00758286	0.018186	0.00396963	0.00664005	0.00890525	0.0153475	0.0161897	0.00995428	0.00795721	0.0182007	0.0129633	0.0131309	0.0141192	0.00620237	0.00915952	0.00467739	0.0056328	0.00748206	3.242626
11080	-14724.9	-14777.9	53.0532	0.118576	0.101809	0.106509	0.0789896	0.127293	0.073349	0.128794	0.0789788	0.0839173	0.167937	0.0695504	0.100528	0.113919	0.119392	0.111746	0.125648	0.143289	0.123466	0.116181	0.0723497	0.070344	0.0750261	0.17099	0.0932954	0.0258251	0.0323825	0.0561564	0.0231664	0.0277829	0.0174979	0.0670892	0.0544359	0.029385	0.0468734	0.0391642	0.0460469	0.0321151	0.0435986	0.0355361	0.0281084	0.0191592	0.0251265	0.0212973	4.170943	0.288291	0.276222	0.101505	0.333982	0.036568	0.0313972	0.0328465	0.0243598	0.039256	0.0226202	0.0397192	0.0243564	0.0258794	0.0517904	0.0214488	0.031002	0.0351318	0.0368197	0.0344616	0.038749	0.0441891	0.0380761	0.0358293	0.0223121	0.0216935	0.0231374	0.0527319	0.0287716	0.00796425	0.00998651	0.0173182	0.00714435	0.00856803	0.00539623	0.0206898	0.0167876	0.00906211	0.0144554	0.0120779	0.0142005	0.00990404	0.0134455	0.010959	0.0086684	0.00590856	0.00774881	0.00656791	3.242626
11090	-14727	-14780.4	53.3978	0.132432	0.0981896	0.087653	0.0761812	0.0884335	0.0844514	0.10634	0.0803295	0.0876003	0.157666	0.0622996	0.0969536	0.105149	0.108948	0.107773	0.128987	0.138194	0.119077	0.127679	0.0716492	0.0935913	0.0654363	0.16491	0.0938244	0.0276142	0.0325798	0.0588551	0.00909463	0.0298887	0.0196258	0.0647039	0.0456971	0.0344002	0.0475826	0.054075	0.0360169	0.0317278	0.0433195	0.02598	0.0306253	0.0208815	0.0216545	0.031069	4.170943	0.288291	0.276222	0.101505	0.333982	0.0420533	0.0311798	0.027834	0.0241911	0.0280818	0.0268173	0.033768	0.0255084	0.0278172	0.0500664	0.0197831	0.0307874	0.0333897	0.0345961	0.034223	0.0409594	0.0438832	0.0378125	0.040544	0.022752	0.0297196	0.0207791	0.0523668	0.0297937	0.0087688	0.0103456	0.0186893	0.00288797	0.00949107	0.00623213	0.0205466	0.014511	0.0109237	0.0151097	0.0171714	0.0114371	0.0100751	0.013756	0.00824988	0.00972498	0.00663085	0.00687631	0.00986588	3.149139
11100	-14728.2	-14780.9	52.7688	0.146638	0.108723	0.102744	0.102278	0.104788	0.0710407	0.120937	0.0783129	0.0969974	0.174579	0.0818385	0.0900711	0.102287	0.107152	0.120134	0.142823	0.152562	0.13382	0.158459	0.089177	0.101963	0.0724558	0.163486	0.103889	0.0204554	0.0235341	0.0595345	0.0138917	0.0494916	0.0231416	0.0446333	0.0505992	0.0525912	0.0342834	0.0503821	0.033839	0.0276379	0.0473432	0.0293514	0.0274728	0.0287031	0.0164734	0.0250422	3.763641	0.288291	0.276222	0.101505	0.333982	0.0433128	0.0321137	0.0303479	0.0302101	0.0309515	0.0209835	0.0357213	0.0231315	0.0286504	0.0515659	0.0241728	0.0266045	0.0302128	0.0316497	0.0354843	0.0421861	0.0450625	0.0395268	0.0468043	0.0263404	0.0301171	0.0214014	0.0482892	0.030686	0.00604196	0.00695131	0.0175848	0.00410322	0.0146184	0.00683538	0.0131835	0.0149456	0.015534	0.0101264	0.0148815	0.0099951	0.00816347	0.0139839	0.00866958	0.00811471	0.00847811	0.00486578	0.00739677	3.385555
11110	-14727.4	-14779.9	52.5234	0.14418	0.12166	0.119672	0.0861562	0.122185	0.0866776	0.117428	0.115053	0.0891065	0.16178	0.0806582	0.0738957	0.100573	0.107797	0.103876	0.134904	0.150005	0.131577	0.125452	0.0909278	0.0771338	0.0688206	0.174257	0.106134	0.0227078	0.0326259	0.065783	0.0202229	0.0342621	0.0211414	0.0468918	0.0609716	0.0411844	0.0337088	0.0519355	0.0476026	0.0290364	0.0380606	0.0195947	0.0245154	0.0332896	0.0234837	0.0139192	4.397243	0.288291	0.276222	0.101505	0.333982	0.043028	0.0363071	0.0357138	0.0257118	0.036464	0.0258674	0.0350443	0.0343355	0.0265923	0.0482803	0.024071	0.0220528	0.0300141	0.0321702	0.0310001	0.0402596	0.0447662	0.0392668	0.0374389	0.0271358	0.0230192	0.0205383	0.0520038	0.0316737	0.00677674	0.00973661	0.0196318	0.00603516	0.0102249	0.00630928	0.013994	0.0181959	0.0122908	0.0100598	0.0154992	0.0142061	0.0086654	0.0113585	0.00584768	0.00731619	0.0099347	0.0070083	0.00415395	3.350846
11120	-14729.7	-14782.4	52.7414	0.141491	0.121736	0.102939	0.0854191	0.118471	0.0778672	0.11558	0.0899176	0.0868926	0.167743	0.0877276	0.0839389	0.10428	0.112909	0.113093	0.15323	0.155534	0.101575	0.121196	0.0744262	0.0769967	0.0962064	0.18068	0.0900244	0.0291132	0.0244937	0.0823172	0.0175815	0.0152821	0.0250875	0.0310581	0.0541038	0.055715	0.0291249	0.0538499	0.0498756	0.0341105	0.0551155	0.00702441	0.0302641	0.0370913	0.0374116	0.02235	4.02093	0.288291	0.276222	0.101505	0.333982	0.0422254	0.03633	0.0307203	0.0254918	0.0353556	0.0232381	0.0344928	0.0268343	0.0259315	0.05006	0.0261807	0.0250501	0.0311205	0.0336958	0.0337505	0.0457288	0.0464164	0.0303134	0.0361689	0.0222112	0.0229783	0.0287111	0.0539208	0.0268662	0.00868832	0.00730971	0.0245661	0.00524689	0.00456066	0.00748691	0.00926873	0.0161463	0.0166271	0.00869182	0.0160705	0.0148845	0.0101797	0.0164482	0.00209631	0.00903179	0.0110692	0.0111648	0.00666996	3.350846
11130	-14729.7	-14782.9	53.1943	0.150764	0.0964642	0.083805	0.0888447	0.0986503	0.0714006	0.128972	0.0849687	0.0892452	0.171054	0.0846343	0.087184	0.100603	0.106797	0.0861471	0.14224	0.139782	0.101159	0.116923	0.0834674	0.0864919	0.0928142	0.174309	0.104175	0.0194829	0.0237203	0.0660354	0.0135644	0.0190557	0.0242029	0.0459639	0.062421	0.0585602	0.0333686	0.045391	0.0462282	0.0361218	0.0666743	0.0184735	0.0165128	0.0227966	0.0234189	0.0171205	4.010387	0.288291	0.276222	0.101505	0.333982	0.0466761	0.029865	0.0259458	0.027506	0.0305418	0.0221054	0.0399294	0.026306	0.02763	0.0529577	0.0262025	0.0269919	0.0311464	0.033064	0.0266709	0.0440369	0.043276	0.0313184	0.0361989	0.0258412	0.0267776	0.028735	0.0539656	0.0322523	0.00603183	0.00734373	0.0204443	0.00419948	0.00589957	0.00749314	0.0142303	0.0193253	0.01813	0.0103308	0.0140529	0.0143121	0.0111832	0.0206421	0.00571934	0.00511232	0.00705776	0.00725042	0.00530045	3.230009
11140	-14727.6	-14780.8	53.2226	0.125936	0.0873083	0.141029	0.107035	0.097392	0.0669953	0.120407	0.0875432	0.0911503	0.176182	0.0772857	0.0698538	0.0993199	0.10282	0.108127	0.140425	0.123661	0.0998684	0.115432	0.0806627	0.0853887	0.0916304	0.156363	0.0975843	0.0387564	0.0281817	0.0569922	0.0182788	0.0252241	0.0285367	0.0570266	0.0616248	0.0370714	0.016551	0.0466858	0.0322161	0.0479548	0.062004	0.0201796	0.038738	0.0225058	0.0231202	0.0189617	3.962983	0.287123	0.283568	0.0966797	0.332629	0.0389894	0.0270303	0.043662	0.0331375	0.0301522	0.0207415	0.0372777	0.0271031	0.0282198	0.0545455	0.0239274	0.0216265	0.0307491	0.0318327	0.0334756	0.0434752	0.038285	0.0309189	0.0357372	0.0249729	0.0264361	0.0283685	0.0484093	0.0302118	0.0119989	0.00872496	0.0176446	0.00565906	0.00780931	0.00883487	0.0176553	0.0190788	0.0114772	0.00512414	0.0144538	0.009974	0.0148466	0.0191962	0.00624753	0.0119932	0.00696773	0.00715794	0.00587046	3.230009
11150	-14733.4	-14786.2	52.7979	0.1315	0.0911652	0.0789259	0.111763	0.115366	0.0788538	0.144477	0.0914105	0.0993385	0.159102	0.0806999	0.0926134	0.103707	0.0934191	0.118863	0.131358	0.129124	0.134458	0.120531	0.0842261	0.0793389	0.0682955	0.16327	0.101895	0.034284	0.0309638	0.0460217	0.0126496	0.0410321	0.0250214	0.0492401	0.0643472	0.0331715	0.033509	0.0617978	0.0594963	0.0529742	0.0647431	0.021071	0.0194633	0.0214562	0.0375746	0.0293138	3.982122	0.263005	0.293161	0.0999505	0.343883	0.0393496	0.02728	0.0236176	0.0334436	0.0345219	0.023596	0.0432329	0.0273534	0.0297258	0.0476093	0.0241484	0.0277134	0.0310331	0.0279545	0.0355681	0.0393073	0.0386386	0.0402348	0.0360673	0.0252036	0.0237411	0.0204365	0.0488564	0.0304908	0.010259	0.00926552	0.0137714	0.00378523	0.0122783	0.00748733	0.0147345	0.0192551	0.00992615	0.0100271	0.0184922	0.0178035	0.0158518	0.0193735	0.00630524	0.00582413	0.00642049	0.0112437	0.00877177	3.341831
11160	-14723	-14775.9	52.9212	0.124439	0.105215	0.101895	0.108468	0.111965	0.0757358	0.138573	0.0888857	0.0964098	0.186887	0.0825682	0.0719351	0.10065	0.116087	0.103481	0.150813	0.126346	0.130494	0.106059	0.0817429	0.106301	0.078973	0.183151	0.094795	0.0271574	0.0300509	0.0587909	0.00950528	0.0280795	0.0169798	0.0458676	0.0754746	0.0359697	0.0293001	0.065553	0.0381752	0.0429588	0.0462089	0.0362212	0.0241784	0.0275158	0.0210235	0.0109507	3.778982	0.263005	0.293161	0.0999505	0.343883	0.0372368	0.0314844	0.0304908	0.0324576	0.0335041	0.022663	0.0414663	0.0265979	0.0288494	0.0559237	0.0247075	0.0215257	0.0301182	0.0347376	0.0309652	0.0451288	0.0378075	0.0390486	0.0317368	0.0244605	0.0318091	0.0236317	0.0548056	0.0283662	0.00812649	0.00899235	0.0175924	0.00284433	0.00840242	0.00508098	0.0137253	0.0225848	0.0107635	0.00876769	0.0196159	0.0114234	0.0128549	0.0138274	0.0108387	0.00723507	0.00823376	0.006291	0.00327686	3.341831
