Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	pi[1]	pi[2]	pi[3]	pi[4]	rel_branch_lengths[1]	rel_branch_lengths[2]	rel_branch_lengths[3]	rel_branch_lengths[4]	rel_branch_lengths[5]	rel_branch_lengths[6]	rel_branch_lengths[7]	rel_branch_lengths[8]	rel_branch_lengths[9]	rel_branch_lengths[10]	rel_branch_lengths[11]	rel_branch_lengths[12]	rel_branch_lengths[13]	rel_branch_lengths[14]	rel_branch_lengths[15]	rel_branch_lengths[16]	rel_branch_lengths[17]	rel_branch_lengths[18]	rel_branch_lengths[19]	rel_branch_lengths[20]	rel_branch_lengths[21]	rel_branch_lengths[22]	rel_branch_lengths[23]	rel_branch_lengths[24]	rel_branch_lengths[25]	rel_branch_lengths[26]	rel_branch_lengths[27]	rel_branch_lengths[28]	rel_branch_lengths[29]	rel_branch_lengths[30]	rel_branch_lengths[31]	rel_branch_lengths[32]	rel_branch_lengths[33]	rel_branch_lengths[34]	rel_branch_lengths[35]	rel_branch_lengths[36]	rel_branch_lengths[37]	rel_branch_lengths[38]	rel_branch_lengths[39]	rel_branch_lengths[40]	rel_branch_lengths[41]	rel_branch_lengths[42]	rel_branch_lengths[43]	TL
6010	-15324	-15381.1	57.1194	0.123442	0.0823299	0.101616	0.0902316	0.0998408	0.0844872	0.122971	0.0999929	0.0904205	0.169372	0.0791086	0.0794638	0.0847075	0.0782781	0.121092	0.119275	0.134019	0.110736	0.116769	0.0916395	0.0893731	0.074874	0.176998	0.0487847	0.0338129	0.0150547	0.0339211	0.0294224	0.0266081	0.0472739	0.0127712	0.0387156	0.0337252	0.0252589	0.0188458	0.0345056	0.0329215	0.068611	0.0332271	0.0163836	0.0302099	0.0245468	0.0270564	0.217204	0.296418	0.0996773	0.386701	0.040437	0.0269696	0.0332873	0.0295581	0.0327058	0.0276763	0.0402828	0.0327556	0.0296199	0.0554829	0.0259144	0.0260307	0.0277485	0.0256423	0.0396673	0.039072	0.043902	0.0362747	0.038251	0.0300192	0.0292768	0.0245272	0.0579808	0.0159809	0.0110764	0.00493161	0.0111119	0.00963817	0.00871628	0.015486	0.00418359	0.0126825	0.0110477	0.00827429	0.00617351	0.0113033	0.0107844	0.0224756	0.0108845	0.00536692	0.00989614	0.00804102	0.00886314	3.052693
6020	-15335.2	-15391.9	56.6809	0.111113	0.0849132	0.117759	0.0900015	0.102045	0.0715868	0.128126	0.0906888	0.118216	0.153694	0.0808554	0.0813721	0.0949308	0.0800067	0.125434	0.124151	0.129852	0.116662	0.119347	0.0722127	0.0866927	0.0745601	0.180906	0.0371637	0.0474304	0.0204769	0.0346701	0.0412418	0.0348434	0.0516305	0.0246366	0.0392293	0.0335888	0.0463131	0.0167739	0.0388952	0.0405763	0.0756976	0.0407873	0.0217662	0.0352617	0.0285426	0.0272461	0.209067	0.299499	0.100713	0.390721	0.0350305	0.0267705	0.0371257	0.0283747	0.0321717	0.0225691	0.0403941	0.0285913	0.0372697	0.048455	0.0254912	0.0256541	0.0299287	0.0252236	0.0395455	0.039141	0.0409383	0.0367799	0.0376264	0.0227664	0.0273315	0.0235065	0.057034	0.0117165	0.0149533	0.00645571	0.0109304	0.0130022	0.010985	0.0162775	0.00776714	0.0123678	0.0105895	0.0146011	0.00528827	0.0122624	0.0127924	0.0238651	0.0128589	0.00686221	0.0111169	0.0089986	0.00858984	3.171899
6030	-15326	-15382.9	56.8119	0.130378	0.0970666	0.0895854	0.093996	0.122778	0.0709169	0.130524	0.0859393	0.100422	0.159997	0.084171	0.0847089	0.0988236	0.0925727	0.110554	0.129242	0.135177	0.119665	0.124241	0.0751739	0.0806747	0.0776176	0.163568	0.0433089	0.0401428	0.0095426	0.0577481	0.0329768	0.0224621	0.0342105	0.0139289	0.0302975	0.0292626	0.0404062	0.0314379	0.0421246	0.0311361	0.0744134	0.0308289	0.0190375	0.031439	0.0319095	0.0319124	0.209067	0.299499	0.100713	0.390721	0.0415704	0.0309492	0.0285639	0.0299702	0.0391473	0.0226115	0.0416169	0.0274013	0.032019	0.0510141	0.0268375	0.027009	0.0315094	0.0295163	0.0352497	0.0412083	0.0431004	0.0381546	0.0396136	0.0239688	0.0257227	0.024748	0.0521529	0.0138088	0.0127993	0.00304261	0.0184127	0.0105145	0.00716194	0.0109079	0.00444117	0.00966021	0.00933025	0.0128833	0.0100238	0.0134312	0.00992758	0.0237264	0.00982965	0.00607002	0.0100242	0.0101742	0.0101751	3.136319
6040	-15333.2	-15390	56.7828	0.123236	0.0952591	0.0879172	0.0954503	0.106634	0.0826794	0.128093	0.0709863	0.0800978	0.173184	0.0927822	0.0957511	0.0969834	0.0982074	0.108496	0.126836	0.115804	0.131361	0.103069	0.0738435	0.090969	0.0778352	0.167815	0.0460263	0.0200455	0.0236314	0.0638431	0.0529675	0.0198333	0.0584751	0.013616	0.040164	0.046677	0.0200196	0.0271557	0.0343437	0.0256467	0.0908551	0.0416723	0.0132878	0.0276247	0.022993	0.0320704	0.215186	0.278996	0.103661	0.402157	0.0391944	0.0302964	0.0279614	0.0303572	0.0339142	0.0262955	0.040739	0.0225766	0.0254745	0.0550797	0.0295086	0.0304529	0.0308448	0.0312341	0.0345062	0.0403391	0.0368305	0.0417782	0.0327803	0.0234853	0.028932	0.0247549	0.0533723	0.0146383	0.00637532	0.00751577	0.0203048	0.0168459	0.00630781	0.0185976	0.00433047	0.0127738	0.0148452	0.00636707	0.00863664	0.0109227	0.00815672	0.0288957	0.0132535	0.00422607	0.00878583	0.00731274	0.0101997	3.144238
6050	-15329.5	-15386.1	56.6029	0.130542	0.100078	0.106514	0.098662	0.10849	0.0841184	0.130323	0.0722218	0.0814918	0.153288	0.0743303	0.100309	0.0986712	0.098052	0.110384	0.144595	0.13939	0.103615	0.138978	0.0595967	0.0787742	0.0791898	0.177844	0.0586797	0.0227933	0.0219285	0.0458059	0.0501197	0.0270263	0.0547699	0.0154368	0.0306702	0.0351017	0.0350763	0.0258353	0.0461142	0.0316185	0.0915239	0.0393676	0.0176864	0.0299288	0.0340317	0.0100952	0.21091	0.298082	0.0968411	0.394166	0.040883	0.0313423	0.0333579	0.0308988	0.0339768	0.0263441	0.0408142	0.0226183	0.0255215	0.0480066	0.0232786	0.0314146	0.0309017	0.0307078	0.0345698	0.0452842	0.0436539	0.0324501	0.0435248	0.0186644	0.0246704	0.0248005	0.0556969	0.0183772	0.00713838	0.00686753	0.0143454	0.0156964	0.00846405	0.0171528	0.00483446	0.00960524	0.0109931	0.0109851	0.00809106	0.014442	0.00990223	0.0286633	0.0123291	0.00553901	0.00937306	0.010658	0.0031616	3.193068
6060	-15336.3	-15392.9	56.6029	0.104243	0.0951514	0.108078	0.093805	0.0981138	0.106567	0.162072	0.075546	0.0920972	0.195948	0.0625171	0.0784023	0.0904703	0.093225	0.104302	0.122357	0.132528	0.142163	0.112165	0.085314	0.0846879	0.0836603	0.146331	0.0582344	0.0334892	0.0212882	0.0357866	0.0476524	0.0315751	0.0581719	0.0121201	0.0441473	0.0317676	0.0152412	0.0168487	0.0487979	0.0386359	0.0701141	0.0360115	0.0277476	0.0280525	0.0412425	0.0263974	0.208372	0.294495	0.10771	0.389423	0.0326467	0.0297994	0.0338476	0.0293777	0.0307271	0.0333745	0.0507576	0.0236594	0.0288429	0.0613668	0.019579	0.0245539	0.0283333	0.0291961	0.0326652	0.0383197	0.0415048	0.0445224	0.0351278	0.0267185	0.0265224	0.0262006	0.0458278	0.0182377	0.0104881	0.00666701	0.0112076	0.0149237	0.00988865	0.0182182	0.00379575	0.013826	0.00994892	0.00477321	0.00527666	0.0152824	0.0120999	0.0219582	0.011278	0.00868994	0.00878543	0.0129163	0.0082671	3.193068
6070	-15336.3	-15392.9	56.6029	0.129655	0.0833903	0.107875	0.0866469	0.135002	0.0654384	0.148181	0.0841137	0.0968229	0.180286	0.0656319	0.0676691	0.0951125	0.0980086	0.109654	0.128636	0.138206	0.133386	0.112285	0.0757147	0.103669	0.0879531	0.189945	0.0418758	0.024857	0.0211707	0.0376229	0.0220783	0.0324104	0.0611568	0.00976757	0.0369252	0.0458062	0.0227351	0.0190908	0.0499373	0.0406184	0.0751433	0.0352985	0.0211351	0.0164766	0.0285979	0.0270825	0.208372	0.294495	0.10771	0.389423	0.0406051	0.026116	0.0337841	0.0271359	0.0422797	0.0204939	0.0464071	0.0263426	0.0303228	0.0564616	0.0205545	0.0211925	0.0297872	0.0306942	0.0343413	0.0402859	0.0432832	0.0417738	0.0351652	0.0237122	0.032467	0.027545	0.0594868	0.0131146	0.00778467	0.0066302	0.0117827	0.00691443	0.0101502	0.019153	0.00305899	0.0115642	0.0143455	0.00712014	0.00597883	0.0156393	0.0127208	0.0235333	0.0110547	0.00661907	0.00516012	0.00895624	0.00848166	3.193068
6080	-15335.2	-15391.8	56.6029	0.130188	0.10576	0.103112	0.110998	0.109691	0.0730308	0.121099	0.0950046	0.0882778	0.156466	0.106926	0.086227	0.110486	0.0890889	0.102021	0.111681	0.12593	0.114044	0.118778	0.0723715	0.0899339	0.097058	0.186117	0.0477459	0.0285913	0.0166747	0.0436216	0.0265632	0.0234638	0.0513931	0.00994907	0.0344443	0.0324601	0.0319957	0.0306787	0.0445026	0.0375778	0.0718254	0.0556965	0.0160894	0.0302662	0.0276864	0.0275545	0.225112	0.291228	0.0985579	0.385102	0.0407719	0.0331217	0.0322923	0.034762	0.0343528	0.0228717	0.0379257	0.0297534	0.0276467	0.0490016	0.033487	0.0270044	0.0346017	0.0279007	0.0319507	0.0349762	0.0394386	0.0357162	0.0371987	0.0226652	0.0281653	0.0303965	0.058288	0.014953	0.00895418	0.00522215	0.0136613	0.00831903	0.00734836	0.0160952	0.00311583	0.0107872	0.0101658	0.0100204	0.00960792	0.0139373	0.0117685	0.0224942	0.0174429	0.00503887	0.00947872	0.00867079	0.00862948	3.193068
6090	-15337.1	-15393.7	56.6029	0.135764	0.103662	0.122523	0.0902951	0.116396	0.0696703	0.126287	0.0854737	0.0915256	0.151988	0.0959642	0.0965494	0.0959721	0.092905	0.107241	0.116465	0.136842	0.114919	0.121566	0.0754716	0.0970993	0.0912212	0.160243	0.0618174	0.029292	0.0280826	0.0346781	0.0360336	0.0164908	0.0364302	0.0120567	0.0339096	0.0615338	0.0318892	0.0372279	0.0490252	0.0241507	0.0518321	0.0350282	0.0126944	0.0394714	0.0359251	0.0294555	0.214933	0.295053	0.0998525	0.390161	0.0425184	0.0324646	0.0383717	0.0282785	0.0364527	0.0218192	0.0395502	0.0267685	0.0286638	0.0475993	0.0300539	0.0302372	0.0300564	0.0290958	0.0335856	0.0364744	0.0428559	0.0359903	0.038072	0.0236361	0.0304094	0.0285685	0.0501846	0.0193599	0.00917364	0.00879486	0.0108604	0.0112849	0.00516456	0.0114091	0.00377591	0.0106197	0.0192711	0.00998701	0.011659	0.0153536	0.00756349	0.0162327	0.0109701	0.00397561	0.0123616	0.011251	0.00922481	3.193068
6100	-15331.7	-15388.3	56.6029	0.148271	0.101782	0.126557	0.0922696	0.114285	0.0857425	0.123997	0.0839239	0.107806	0.149232	0.0956906	0.0907689	0.090681	0.0815999	0.0960197	0.114353	0.11921	0.113138	0.107675	0.0741031	0.0953386	0.0694665	0.172937	0.0497094	0.0261413	0.0236961	0.0441413	0.0316886	0.0420215	0.0561857	0.0239898	0.0401062	0.0383015	0.0223185	0.0365528	0.0481363	0.0400303	0.0762833	0.0357541	0.0186035	0.0299306	0.0346166	0.0200136	0.214933	0.295053	0.0998525	0.390161	0.0464353	0.0318759	0.039635	0.0288968	0.0357917	0.0268527	0.0388331	0.0262832	0.0337624	0.0467362	0.0299682	0.0284269	0.0283993	0.0255553	0.0300713	0.035813	0.0373338	0.0354324	0.0337215	0.0232075	0.029858	0.0217554	0.0541601	0.0155679	0.0081869	0.00742111	0.0138241	0.00992419	0.0131602	0.0175961	0.0075131	0.0125604	0.0119952	0.00698969	0.0114476	0.0150752	0.0125366	0.0238903	0.0111974	0.00582621	0.00937361	0.0108412	0.00626782	3.193068
6110	-15330.4	-15387	56.6546	0.138147	0.0849116	0.100031	0.0886666	0.109823	0.0823945	0.119155	0.0806468	0.117697	0.143405	0.0854312	0.0872245	0.0980768	0.0940503	0.108296	0.125495	0.124991	0.113439	0.126457	0.0712095	0.117169	0.0654083	0.166184	0.0475881	0.030809	0.0284896	0.0424177	0.0224712	0.0289544	0.0539918	0.0157097	0.0385401	0.0377015	0.0320009	0.0390942	0.045841	0.0304176	0.0753826	0.0453695	0.0212295	0.0280208	0.0361548	0.0305326	0.229767	0.286984	0.10376	0.37949	0.0434558	0.0267099	0.0314658	0.0278911	0.0345461	0.0259182	0.0374816	0.0253684	0.0370229	0.0451097	0.0268734	0.0274375	0.0308512	0.0295846	0.0340657	0.039476	0.0393173	0.0356837	0.0397784	0.0223998	0.036857	0.020575	0.0522751	0.0149694	0.00969135	0.00896175	0.013343	0.00706859	0.00910796	0.0169837	0.00494168	0.0121233	0.0118594	0.0100663	0.0122976	0.0144198	0.00956823	0.0237125	0.0142715	0.00667799	0.00881427	0.0113729	0.00960439	3.179025
6120	-15339.5	-15396.2	56.6546	0.106143	0.0871555	0.116181	0.0857778	0.117815	0.0810368	0.124958	0.0858886	0.113389	0.19268	0.0840234	0.0857873	0.0964607	0.101745	0.107559	0.117435	0.133537	0.11157	0.122775	0.0700361	0.0966091	0.0788788	0.143629	0.0401347	0.0303014	0.006924	0.0426013	0.0339642	0.0286143	0.0755523	0.0350206	0.037905	0.0265156	0.028017	0.0266599	0.0354243	0.0336995	0.0646991	0.0512442	0.0221309	0.0317859	0.0460979	0.0206624	0.225441	0.300408	0.101806	0.372345	0.0333886	0.0274158	0.036546	0.0269824	0.0370602	0.0254911	0.0393071	0.0270173	0.035668	0.0606098	0.0264306	0.0269854	0.0303429	0.032005	0.0338339	0.0369406	0.0420057	0.0350957	0.0386203	0.0220307	0.0303895	0.0248123	0.0451801	0.0126248	0.00953165	0.00217803	0.0134007	0.0106838	0.00900096	0.0237659	0.0110161	0.0119235	0.00834081	0.00881307	0.0083862	0.0111431	0.0106006	0.0203519	0.0161195	0.00696154	0.00999863	0.0145006	0.0064996	3.179025
6130	-15330	-15386.7	56.6546	0.109463	0.105138	0.119814	0.103853	0.1215	0.0780652	0.125741	0.0849205	0.0909343	0.167005	0.0756907	0.08847	0.105078	0.106718	0.110922	0.14559	0.137713	0.117302	0.126614	0.0529146	0.0996303	0.0799854	0.150419	0.0401443	0.030477	0.0223352	0.0354798	0.0435725	0.0203572	0.0479162	0.0147403	0.0366336	0.0470791	0.0181799	0.0216312	0.0414672	0.0362157	0.0668492	0.0386814	0.0146125	0.0333616	0.0475394	0.0182701	0.225441	0.300408	0.101806	0.372345	0.0344327	0.0330725	0.0376889	0.0326683	0.0382191	0.0245563	0.0395532	0.0267128	0.0286045	0.0525335	0.0238094	0.0278293	0.0330535	0.0335695	0.0348919	0.045797	0.0433193	0.0368988	0.0398281	0.0166449	0.0313399	0.0251603	0.047316	0.0126279	0.00958689	0.00702579	0.0111606	0.0137062	0.0064036	0.0150726	0.00463674	0.0115235	0.0148093	0.0057187	0.00680436	0.013044	0.0113921	0.0210282	0.0121677	0.00459652	0.0104943	0.0149541	0.00574709	3.179025
6140	-15336.2	-15393.2	56.9826	0.108317	0.109705	0.0823785	0.101219	0.120228	0.0685702	0.123965	0.0721066	0.0957421	0.165258	0.062221	0.0875442	0.103978	0.0781785	0.0893013	0.139742	0.123592	0.112432	0.12529	0.0771341	0.0911601	0.0791484	0.184789	0.0377232	0.0455644	0.0228716	0.0259302	0.0419929	0.0127678	0.0520511	0.0210957	0.0455567	0.0465865	0.0311298	0.0286811	0.0436221	0.0363307	0.0571504	0.0438259	0.0119856	0.0223234	0.0379722	0.0227653	0.225441	0.300408	0.101806	0.372345	0.0350549	0.035504	0.0266603	0.0327579	0.0389097	0.0221915	0.040119	0.023336	0.0309852	0.0534827	0.0201367	0.0283321	0.0336508	0.0253011	0.0289008	0.0452251	0.0399984	0.0363866	0.0405477	0.0249631	0.0295024	0.025615	0.0598038	0.0122084	0.0147461	0.00740199	0.00839184	0.0135902	0.00413206	0.0168454	0.00682726	0.0147436	0.0150769	0.0100746	0.00928214	0.0141175	0.0117578	0.0184957	0.0141835	0.00387892	0.00722456	0.012289	0.00736758	3.089927
6150	-15325.3	-15382.3	56.9826	0.106097	0.100584	0.10436	0.0988479	0.113555	0.0789336	0.123649	0.0830906	0.0893111	0.164837	0.0692415	0.0835151	0.107984	0.0865483	0.118426	0.142512	0.124563	0.117788	0.12497	0.0769376	0.0781747	0.0789467	0.134246	0.0549774	0.0330455	0.0295411	0.029895	0.0308612	0.0345127	0.0521509	0.0105012	0.0364662	0.028034	0.0187577	0.0345451	0.0519454	0.0288362	0.0686648	0.0475626	0.0181886	0.0203375	0.0341604	0.0198243	0.205887	0.307992	0.104376	0.381744	0.0343365	0.0325523	0.0337743	0.0319904	0.0367501	0.0255455	0.0400168	0.0268908	0.028904	0.0533465	0.0224088	0.0270282	0.034947	0.0280098	0.0383264	0.0461216	0.0403126	0.03812	0.0404444	0.0248995	0.0252999	0.0255497	0.0434464	0.0177924	0.0106946	0.00956044	0.00967499	0.00998768	0.0111694	0.0168777	0.00339852	0.0118016	0.00907269	0.00607059	0.0111799	0.0168112	0.00933233	0.0222221	0.0153928	0.00588641	0.00658187	0.0110554	0.00641579	3.089927
6160	-15332	-15389	56.9826	0.11915	0.103862	0.103994	0.0938573	0.0999434	0.0900251	0.129472	0.0788955	0.0933487	0.146183	0.0787438	0.0792987	0.0790247	0.0747358	0.112447	0.124884	0.125343	0.101732	0.124327	0.0850975	0.109288	0.0806954	0.167547	0.0522017	0.0305978	0.0101357	0.0304787	0.0444797	0.0172141	0.0495179	0.0275275	0.0350688	0.0280922	0.0185773	0.0354295	0.0493228	0.033854	0.0651981	0.0387298	0.0136932	0.0420565	0.0467815	0.0190754	0.214667	0.304587	0.103222	0.377524	0.0385608	0.0336131	0.0336558	0.0303752	0.0323449	0.029135	0.0419013	0.0255331	0.0302106	0.0473094	0.025484	0.0256636	0.0255749	0.0241869	0.0363914	0.0404165	0.040565	0.0329239	0.0402364	0.0275403	0.0353692	0.0261156	0.0542236	0.0168941	0.00990243	0.00328023	0.0098639	0.0143951	0.00557104	0.0160256	0.00890878	0.0113494	0.00909155	0.00601222	0.0114661	0.0159624	0.0109562	0.0211002	0.0125342	0.00443155	0.0136108	0.01514	0.00617343	3.089927
6170	-15329.7	-15386.7	56.9826	0.132901	0.103449	0.101361	0.0880107	0.101177	0.079296	0.128958	0.0783727	0.0929777	0.155401	0.0815831	0.100762	0.0811132	0.093522	0.100689	0.124388	0.124845	0.108925	0.121294	0.0847594	0.0994056	0.0820168	0.147539	0.0470612	0.0300503	0.0301358	0.028977	0.0250546	0.0290962	0.0453738	0.0173618	0.0349294	0.0339809	0.0271898	0.0146699	0.0540588	0.031871	0.0617809	0.056819	0.0185746	0.0231795	0.0451134	0.0219044	0.216056	0.306559	0.097417	0.379968	0.043011	0.0334795	0.0328038	0.0284831	0.032744	0.0256627	0.0417348	0.0253639	0.0300906	0.0502928	0.0264029	0.0326097	0.0262508	0.0302667	0.0325862	0.0402559	0.0404037	0.0352516	0.0392546	0.0274309	0.0321709	0.0265433	0.0477485	0.0152305	0.00972525	0.00975291	0.00937788	0.00810849	0.00941648	0.0146844	0.00561885	0.0113043	0.0109973	0.0087995	0.00474767	0.0174952	0.0103145	0.0199943	0.0183885	0.00601135	0.00750165	0.0146002	0.00708897	3.089927
6180	-15326.6	-15383.7	57.0982	0.105229	0.105881	0.09205	0.0911216	0.104753	0.0867589	0.126251	0.091378	0.0894692	0.160894	0.0705439	0.0791373	0.0835621	0.0968278	0.105114	0.128785	0.134552	0.112775	0.128183	0.0877553	0.0858041	0.078776	0.152754	0.046987	0.0214424	0.0111344	0.0346106	0.0420647	0.0353253	0.0491789	0.00970522	0.0302953	0.0355062	0.0281509	0.0224113	0.0417517	0.0336725	0.0673547	0.0471871	0.0191966	0.0245515	0.0276454	0.0319354	0.212481	0.301486	0.112353	0.37368	0.0344058	0.0346191	0.0300968	0.0297933	0.0342502	0.0283668	0.0412792	0.0298771	0.029253	0.0526062	0.0230651	0.0258749	0.0273216	0.031659	0.0343684	0.0421076	0.0439935	0.0368731	0.0419109	0.0286926	0.0280547	0.0257567	0.0499448	0.015363	0.00701085	0.00364051	0.0113163	0.0137535	0.01155	0.0160796	0.00317323	0.0099054	0.0116092	0.00920426	0.00732764	0.0136512	0.0110096	0.0220224	0.0154284	0.00627655	0.0080274	0.009039	0.0104417	3.058462
6190	-15333.6	-15390.7	57.0982	0.115532	0.104618	0.11054	0.120784	0.103503	0.0857239	0.124745	0.0566403	0.0844999	0.158975	0.0768318	0.0781932	0.0957807	0.0870495	0.132552	0.127248	0.114408	0.107451	0.0984154	0.0972736	0.100286	0.0778363	0.158044	0.0464265	0.0216028	0.0131129	0.0430929	0.0332754	0.0263818	0.0373157	0.0109923	0.0379916	0.0418626	0.0170561	0.0276031	0.0323808	0.0381958	0.0783349	0.0466242	0.0157245	0.0217575	0.0263025	0.0254977	0.21633	0.288834	0.114388	0.380448	0.0377746	0.0342061	0.0361422	0.0394917	0.0338416	0.0280284	0.0407868	0.0185192	0.0276282	0.0519786	0.0251211	0.0255662	0.0313166	0.0284619	0.0433394	0.0416053	0.037407	0.0351325	0.0321781	0.0318048	0.0327897	0.0254495	0.0516744	0.0151797	0.0070633	0.0042874	0.0140897	0.0108798	0.00862583	0.0122008	0.00359405	0.0124218	0.0136875	0.00557669	0.00902515	0.0105873	0.0124886	0.0256125	0.0152443	0.0051413	0.00711387	0.00859991	0.00833678	3.058462
6200	-15336.1	-15393.2	57.0982	0.104442	0.10118	0.105369	0.0824352	0.0905902	0.0737367	0.121754	0.0945231	0.0970717	0.155163	0.0749898	0.0763186	0.0934845	0.093299	0.114582	0.117815	0.113727	0.104875	0.096056	0.0798113	0.0978819	0.0890662	0.161525	0.0475229	0.0306424	0.013536	0.0413844	0.0529578	0.0304626	0.060741	0.00749171	0.051816	0.0381006	0.0241501	0.0200709	0.045637	0.0399268	0.0764569	0.0455064	0.0137504	0.0227726	0.0258849	0.0299541	0.21633	0.288834	0.114388	0.380448	0.0341484	0.033082	0.0344515	0.0269531	0.0296195	0.0241091	0.039809	0.0309054	0.0317387	0.0507325	0.0245188	0.0249533	0.0305658	0.0305052	0.037464	0.038521	0.0371844	0.0342902	0.0314066	0.0260952	0.0320036	0.0291212	0.0528125	0.0155382	0.0100189	0.00442575	0.0135311	0.0173152	0.00996012	0.01986	0.0024495	0.0169419	0.0124574	0.00789614	0.0065624	0.0149215	0.0130545	0.0249985	0.0148789	0.00449586	0.00744577	0.00846337	0.00979383	3.058462
6210	-15340	-15397.1	57.0982	0.134031	0.0806614	0.104697	0.0794371	0.118882	0.0757766	0.100831	0.0864907	0.104739	0.175641	0.100616	0.0735431	0.100328	0.0887891	0.109031	0.117593	0.105113	0.101061	0.0925626	0.0797217	0.0943221	0.0858271	0.155651	0.042899	0.0140112	0.0168006	0.0524282	0.0449837	0.0288507	0.0471538	0.0129144	0.0431863	0.0365759	0.026914	0.0222572	0.0646074	0.0342143	0.0736763	0.0425091	0.0132503	0.0263263	0.0214829	0.0280761	0.21633	0.288834	0.114388	0.380448	0.043823	0.0263732	0.0342318	0.0259729	0.0388697	0.024776	0.0329678	0.0282792	0.0342455	0.0574279	0.0328975	0.0240458	0.0328034	0.0290306	0.0356489	0.0384485	0.0343681	0.0330431	0.0302644	0.0260659	0.0308397	0.0280622	0.0508918	0.0140263	0.00458114	0.00549317	0.017142	0.0147079	0.00943309	0.0154175	0.00422252	0.0141203	0.0119589	0.00879986	0.00727727	0.0211241	0.0111868	0.0240893	0.0138989	0.00433235	0.00860769	0.00702409	0.00917982	3.058462
6220	-15339.7	-15396.8	57.0982	0.124038	0.0885088	0.109694	0.0808047	0.074682	0.0793937	0.119409	0.0735003	0.0913234	0.184025	0.105419	0.0770536	0.111198	0.0841542	0.114107	0.123207	0.116007	0.105885	0.096981	0.0835272	0.0743379	0.0899239	0.16308	0.045428	0.0304571	0.0224827	0.0304463	0.0297375	0.0385219	0.0473048	0.0101722	0.0393454	0.0383219	0.0169621	0.0274368	0.0349661	0.044748	0.0699633	0.0444856	0.0252031	0.0261815	0.0412886	0.02475	0.21633	0.288834	0.114388	0.380448	0.0405556	0.028939	0.0358658	0.02642	0.0244181	0.0259587	0.0390421	0.0240318	0.0298593	0.0601691	0.0344678	0.0251936	0.0363575	0.0275152	0.0373086	0.0402838	0.0379299	0.0346204	0.0317091	0.0273102	0.0243056	0.0294017	0.0533211	0.0148532	0.00995829	0.00735097	0.00995478	0.00972301	0.0125952	0.0154668	0.00332591	0.0128644	0.0125298	0.00554597	0.00897079	0.0114326	0.0146309	0.0228753	0.0145451	0.00824046	0.00856035	0.0134998	0.0080923	3.058462
6230	-15335.2	-15392.1	56.8985	0.122376	0.119313	0.10344	0.0807465	0.1216	0.0864703	0.130052	0.0800516	0.108044	0.150967	0.076548	0.0830816	0.0790116	0.0916551	0.124278	0.134188	0.101685	0.115323	0.105625	0.0807611	0.0887885	0.0845104	0.177605	0.0443074	0.0331718	0.0192397	0.0331601	0.034506	0.0336531	0.0440179	0.00597044	0.0435577	0.0417376	0.0230382	0.0126041	0.0327302	0.0338961	0.0795775	0.0510845	0.0290626	0.025303	0.0278684	0.0181775	0.215541	0.291426	0.113971	0.379062	0.0393139	0.0383298	0.0332308	0.0259403	0.0390648	0.0277791	0.04178	0.025717	0.0347097	0.0484989	0.0245915	0.0266904	0.0253829	0.0294447	0.0399249	0.0431088	0.032667	0.0370482	0.0339327	0.025945	0.0285238	0.0271495	0.0570567	0.014234	0.0106566	0.00618085	0.0106529	0.0110853	0.0108113	0.014141	0.00191804	0.0139932	0.0134084	0.00740117	0.00404913	0.0105148	0.0108893	0.0255647	0.0164112	0.00933651	0.00812875	0.00895287	0.00583963	3.112785
6240	-15339.1	-15396	56.8985	0.115309	0.0943054	0.125402	0.101455	0.126278	0.0708936	0.132156	0.083131	0.0970411	0.137599	0.0794926	0.0862775	0.082051	0.0862252	0.0906482	0.128807	0.103394	0.119759	0.109688	0.0838678	0.111796	0.0866879	0.157869	0.0384022	0.0411887	0.0159774	0.0491482	0.0335959	0.0298093	0.0376864	0.0176032	0.0504468	0.0286582	0.0254218	0.0149558	0.0339893	0.0300109	0.0700587	0.0530496	0.020398	0.0388584	0.038548	0.0348454	0.215541	0.291426	0.113971	0.379062	0.0370438	0.0302961	0.040286	0.0325929	0.0405675	0.022775	0.0424558	0.0267063	0.031175	0.0442043	0.0255375	0.0277171	0.0263593	0.0277003	0.0291212	0.0413799	0.0332159	0.0384734	0.035238	0.026943	0.0359152	0.027849	0.0507164	0.0123369	0.0132321	0.00513284	0.0157891	0.0107929	0.0095764	0.012107	0.00565514	0.0162063	0.00920661	0.00816689	0.00480462	0.0109192	0.00964117	0.0225067	0.0170425	0.00655299	0.0124835	0.0123838	0.0111943	3.112785
