Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	rel_branch_lengths[1]	rel_branch_lengths[2]	rel_branch_lengths[3]	rel_branch_lengths[4]	rel_branch_lengths[5]	rel_branch_lengths[6]	rel_branch_lengths[7]	rel_branch_lengths[8]	rel_branch_lengths[9]	rel_branch_lengths[10]	rel_branch_lengths[11]	rel_branch_lengths[12]	rel_branch_lengths[13]	rel_branch_lengths[14]	rel_branch_lengths[15]	rel_branch_lengths[16]	rel_branch_lengths[17]	rel_branch_lengths[18]	rel_branch_lengths[19]	rel_branch_lengths[20]	rel_branch_lengths[21]	rel_branch_lengths[22]	rel_branch_lengths[23]	rel_branch_lengths[24]	rel_branch_lengths[25]	rel_branch_lengths[26]	rel_branch_lengths[27]	rel_branch_lengths[28]	rel_branch_lengths[29]	rel_branch_lengths[30]	rel_branch_lengths[31]	rel_branch_lengths[32]	rel_branch_lengths[33]	rel_branch_lengths[34]	rel_branch_lengths[35]	rel_branch_lengths[36]	rel_branch_lengths[37]	rel_branch_lengths[38]	rel_branch_lengths[39]	rel_branch_lengths[40]	rel_branch_lengths[41]	rel_branch_lengths[42]	rel_branch_lengths[43]	TL
5710	-15762.6	-15817.4	54.8194	0.13334	0.0881806	0.106915	0.0946788	0.135497	0.0715092	0.125995	0.0810793	0.0976585	0.174022	0.0767288	0.0719623	0.0961472	0.0788052	0.120382	0.132868	0.12305	0.0967586	0.135005	0.0675768	0.0842045	0.117197	0.165491	0.0210669	0.0510472	0.0431994	0.0353433	0.0555566	0.0452712	0.0428114	0.0325606	0.0183923	0.0250715	0.0769921	0.0326434	0.0141188	0.0321141	0.0215731	0.0406863	0.0319785	0.0411126	0.0324877	0.0217285	0.0417888	0.0276358	0.0335071	0.0296724	0.0424648	0.022411	0.0394869	0.0254103	0.0306062	0.0545386	0.0240468	0.022553	0.0301326	0.0246976	0.0377278	0.041641	0.0385639	0.0303242	0.0423106	0.0211786	0.0263897	0.0367295	0.0518649	0.00660237	0.0159982	0.0135387	0.0110766	0.0174115	0.014188	0.0134171	0.0102045	0.00576414	0.00785741	0.0241293	0.0102305	0.00442484	0.0100646	0.00676103	0.0127511	0.0100221	0.0128847	0.0101817	0.00680972	3.190808
5720	-15760.1	-15815	54.8194	0.137719	0.0895915	0.106492	0.0971064	0.110491	0.0733428	0.129226	0.0831582	0.0840548	0.182101	0.0675494	0.0738075	0.0986125	0.0808259	0.123469	0.134804	0.126205	0.110168	0.104612	0.0736302	0.0906346	0.11364	0.19244	0.0228333	0.0356171	0.0346899	0.0292798	0.0477252	0.0382324	0.0408264	0.0390831	0.0113357	0.0185477	0.0789662	0.0338463	0.0403358	0.039213	0.00895071	0.0522114	0.0474518	0.030501	0.0356672	0.0218153	0.0431612	0.028078	0.0333746	0.0304332	0.0346278	0.0229856	0.0404994	0.0260618	0.0263428	0.0570704	0.02117	0.0231313	0.0309052	0.0253308	0.0386952	0.0422476	0.0395527	0.0345265	0.0327854	0.0230757	0.0284049	0.0356147	0.0603107	0.00715596	0.0111624	0.0108718	0.0091763	0.0149571	0.0119821	0.012795	0.0122487	0.0035526	0.00581285	0.024748	0.0106074	0.0126412	0.0122894	0.00280515	0.0163631	0.0148714	0.00955902	0.0111781	0.00683691	3.190808
5730	-15759.8	-15814.7	54.8194	0.130226	0.109567	0.0817245	0.103301	0.113085	0.0753316	0.137256	0.0803488	0.095668	0.183846	0.0967214	0.0879889	0.0857518	0.0899263	0.0979885	0.137969	0.118433	0.105081	0.110054	0.0664749	0.0856364	0.116308	0.16597	0.0305746	0.0429771	0.0186253	0.0304737	0.0467923	0.040286	0.0532806	0.0419192	0.0124579	0.0145749	0.0671623	0.034641	0.030499	0.0265194	0.0196328	0.0526428	0.054221	0.0312171	0.0321925	0.0354626	0.0408129	0.0343384	0.0256125	0.0323745	0.0354408	0.0236089	0.0430161	0.0251813	0.0299824	0.0576174	0.0303125	0.0275757	0.0268746	0.0281829	0.0307096	0.0432396	0.0371169	0.0329323	0.0344908	0.0208333	0.0268385	0.0364509	0.0520149	0.00958208	0.013469	0.00583718	0.00955048	0.0146647	0.0126256	0.0166982	0.0131375	0.00390432	0.00456778	0.0210487	0.0108565	0.00955838	0.00831118	0.00615293	0.0164983	0.0169929	0.00978346	0.0100891	0.011114	3.190808
5740	-15757.6	-15812.3	54.7567	0.136875	0.086712	0.116642	0.0899197	0.111777	0.0848783	0.123406	0.0682177	0.10282	0.181719	0.0951919	0.0730911	0.0847597	0.109736	0.0968548	0.136373	0.135326	0.127815	0.10878	0.079461	0.0902764	0.0984167	0.154915	0.0302209	0.0424799	0.0330419	0.0301212	0.0453751	0.0372295	0.0426818	0.0391133	0.0234697	0.0139486	0.0883381	0.0342402	0.0365589	0.0236385	0.0222697	0.0375712	0.0387581	0.0307941	0.030189	0.0338052	0.0426694	0.0270315	0.0363619	0.0280315	0.0348451	0.0264599	0.0384706	0.0212662	0.0320529	0.0566489	0.0296751	0.0227854	0.0264229	0.0342091	0.0301934	0.0425128	0.0421866	0.0398449	0.0339111	0.0247711	0.0281427	0.0306804	0.0482931	0.00942103	0.0132427	0.0103005	0.00938995	0.0141452	0.0116059	0.0133056	0.0121932	0.00731642	0.00434834	0.0275385	0.010674	0.0113968	0.00736905	0.00694234	0.0117124	0.0120824	0.00959972	0.00941111	0.0105384	3.207808
5750	-15764.6	-15819.6	55.0136	0.138421	0.0876909	0.0783971	0.103967	0.0969662	0.0858365	0.1248	0.0702601	0.101483	0.160223	0.0749143	0.074898	0.0941469	0.0981866	0.0979482	0.128899	0.131019	0.129258	0.110008	0.0657421	0.0906962	0.0733174	0.156169	0.020325	0.0459228	0.0340365	0.0281348	0.0478561	0.0431292	0.0481206	0.0478895	0.0299308	0.0238639	0.0595055	0.0488773	0.0241513	0.0244935	0.0225211	0.0758015	0.0391956	0.0363714	0.0305299	0.0341868	0.0441098	0.027944	0.0249824	0.0331305	0.0308997	0.0273531	0.0397693	0.0223894	0.0323392	0.0510576	0.0238726	0.0238674	0.0300013	0.0312886	0.0312127	0.0410757	0.0417513	0.04119	0.0350558	0.0209497	0.0289017	0.0233637	0.0497657	0.00647687	0.014634	0.0108462	0.00896558	0.0152501	0.0137438	0.0153343	0.0152607	0.00953789	0.00760459	0.0189623	0.0155755	0.00769619	0.00780524	0.00717669	0.0241553	0.0124903	0.0115903	0.0097288	0.0108942	3.138091
5760	-15762.5	-15817.4	54.9224	0.119061	0.0834136	0.0809076	0.108317	0.138014	0.0906281	0.139727	0.0846405	0.104733	0.136417	0.0773133	0.0844679	0.0971618	0.101331	0.0843465	0.128567	0.119747	0.112044	0.113531	0.0809126	0.0936006	0.0934606	0.159215	0.0359136	0.0322075	0.0366346	0.0312844	0.0493886	0.0445104	0.0322469	0.0494231	0.0253756	0.0338395	0.0614111	0.0382403	0.0282132	0.0252629	0.0138593	0.048118	0.0441014	0.0375361	0.0315075	0.0322468	0.0376431	0.0263727	0.0255804	0.0342464	0.0436356	0.0286537	0.0441772	0.0267606	0.0331132	0.0431306	0.024444	0.026706	0.0307194	0.0320375	0.0266676	0.0406486	0.0378602	0.0354248	0.0358949	0.0255819	0.0295935	0.0295492	0.0503387	0.0113547	0.010183	0.0115827	0.0098911	0.0156151	0.0140727	0.0101954	0.015626	0.00802294	0.010699	0.0194162	0.0120904	0.00892011	0.0079873	0.00438185	0.0152134	0.0139435	0.0118677	0.00996166	0.0101954	3.162878
5770	-15770.3	-15825.2	54.9224	0.117732	0.0802903	0.0943377	0.0976334	0.141293	0.0801781	0.135371	0.0836959	0.103564	0.134894	0.069143	0.0860431	0.0834971	0.1002	0.123383	0.136449	0.0984633	0.122608	0.112264	0.0925243	0.092556	0.0712735	0.157438	0.0284975	0.0446121	0.0428659	0.0265703	0.0660896	0.0603506	0.0569786	0.0414578	0.0139376	0.0162242	0.0945553	0.0273149	0.0278984	0.0165306	0.0142884	0.0575173	0.0327687	0.0227407	0.0369388	0.019908	0.037223	0.0253852	0.0298265	0.0308685	0.0446722	0.0253497	0.0427998	0.0264619	0.0327437	0.0426492	0.0218608	0.0272041	0.0263991	0.03168	0.0390098	0.0431409	0.0311309	0.0387648	0.0354943	0.0292532	0.0292632	0.0225344	0.0497769	0.00900998	0.0141049	0.0135528	0.00840067	0.0208954	0.0190809	0.0180148	0.0131076	0.00440663	0.00512956	0.0298953	0.00863609	0.00882056	0.00522645	0.00451754	0.0181851	0.0103604	0.00718986	0.0116789	0.00629427	3.162878
5780	-15768.4	-15823.3	54.9224	0.119127	0.114181	0.104687	0.109285	0.122351	0.0811283	0.106819	0.0675877	0.114687	0.168785	0.0874078	0.0896904	0.0928216	0.101387	0.121441	0.101146	0.141556	0.0914556	0.113594	0.0936207	0.0936528	0.087512	0.162198	0.0183238	0.0311329	0.0364937	0.0282569	0.0305142	0.0429355	0.0576539	0.0415837	0.0212759	0.0168993	0.101061	0.0180276	0.028229	0.0239917	0.0102545	0.0411311	0.0460941	0.018437	0.0373766	0.027086	0.0376642	0.0361005	0.0330986	0.0345523	0.0386833	0.0256501	0.0337726	0.021369	0.0362602	0.0533643	0.0276355	0.0283572	0.0293472	0.0320554	0.0383956	0.0319792	0.0447554	0.0289153	0.0359149	0.0295999	0.02961	0.0276685	0.0512817	0.00579339	0.00984322	0.0115381	0.00893393	0.0096476	0.0135748	0.0182283	0.0131474	0.00672674	0.00534301	0.0319521	0.00569975	0.00892509	0.0075854	0.00324215	0.0130043	0.0145735	0.0058292	0.0118173	0.00856372	3.162878
5790	-15759.7	-15814.1	54.4386	0.141935	0.112271	0.102935	0.107456	0.112115	0.0825515	0.113707	0.0794249	0.0953839	0.189	0.0847091	0.082148	0.0912683	0.0990242	0.124765	0.115426	0.106532	0.13852	0.139608	0.0649543	0.0951126	0.0860474	0.159484	0.039317	0.044116	0.0358829	0.0233297	0.0583916	0.060076	0.0479155	0.0313389	0.00959541	0.0319474	0.0981675	0.0319632	0.0294751	0.0321505	0.0233468	0.0477016	0.0396214	0.0290912	0.0341113	0.022064	0.0430893	0.0340836	0.0312494	0.0326219	0.0340363	0.0250613	0.0345197	0.0241121	0.028957	0.0573774	0.0257163	0.0249388	0.0277076	0.0300622	0.0378766	0.0350415	0.0323415	0.0420524	0.0423827	0.0197191	0.0288747	0.0261226	0.0484167	0.011936	0.0133929	0.0108935	0.00708253	0.0177268	0.0182381	0.0145464	0.009514	0.00291301	0.00969874	0.0298021	0.00970351	0.00894816	0.00976037	0.00708771	0.0144814	0.0120284	0.00883163	0.0103556	0.00669827	3.29398
5800	-15762.9	-15817.5	54.6627	0.125315	0.112939	0.101417	0.108095	0.112782	0.0894291	0.103116	0.0798976	0.0877931	0.178082	0.0773459	0.0826368	0.0918114	0.0996135	0.126507	0.146004	0.138759	0.127158	0.093413	0.0653409	0.102968	0.0792316	0.160433	0.0232358	0.0363627	0.0376649	0.0239145	0.0584453	0.0432285	0.0357942	0.0333746	0.0293324	0.0186884	0.049605	0.0394028	0.0347799	0.0323254	0.0311378	0.0546755	0.0482641	0.0292643	0.0444587	0.0392606	0.0387576	0.0349298	0.0313663	0.0334319	0.0348814	0.0276587	0.0318918	0.0247108	0.0271528	0.0550774	0.0239216	0.025558	0.0283955	0.0308086	0.0391262	0.0451564	0.0429155	0.0393277	0.0288909	0.0202087	0.031846	0.0245048	0.0496188	0.00718641	0.0112463	0.0116491	0.00739631	0.018076	0.0133698	0.0110705	0.0103222	0.00907197	0.00577997	0.0153419	0.0121865	0.0107568	0.00999764	0.00963034	0.0169101	0.0149272	0.00905091	0.0137502	0.0121426	3.233303
5810	-15756.4	-15811.5	55.0918	0.125419	0.100056	0.108479	0.0898478	0.0963281	0.084846	0.100927	0.0782015	0.0950491	0.174301	0.075704	0.0847705	0.0898624	0.0944716	0.119401	0.127584	0.135813	0.111228	0.11565	0.0718745	0.100782	0.0821941	0.153654	0.0284418	0.0462109	0.0246994	0.0133236	0.0461924	0.0499737	0.0395225	0.0326662	0.0241088	0.0236259	0.0810758	0.03287	0.0179634	0.0198639	0.0243382	0.0470741	0.0472395	0.0341302	0.0422945	0.0247942	0.0402391	0.0321018	0.034804	0.0288265	0.0309056	0.0272217	0.032381	0.0250899	0.0304952	0.0559223	0.0242886	0.0271974	0.0288311	0.0303099	0.0383081	0.0409337	0.0435738	0.0356858	0.0371048	0.02306	0.0323346	0.0263709	0.0492977	0.00912516	0.0148261	0.00792446	0.0042747	0.0148202	0.0160334	0.0126802	0.0104805	0.00773499	0.00758006	0.0260121	0.0105459	0.00576332	0.00637306	0.00780858	0.0151031	0.0151562	0.0109502	0.0135696	0.0079549	3.116853
5820	-15766.8	-15822	55.1045	0.117022	0.110547	0.109494	0.0892321	0.124368	0.0698296	0.111045	0.0831732	0.10038	0.141413	0.0769156	0.0850989	0.104417	0.101095	0.0951341	0.123466	0.123913	0.109985	0.128477	0.071382	0.0948944	0.0656334	0.179611	0.0224581	0.0334254	0.0178934	0.0251166	0.0382091	0.049425	0.0257797	0.0381854	0.0239436	0.0318798	0.0902848	0.0530052	0.031214	0.0237945	0.0201761	0.0427151	0.0257132	0.0432329	0.0282005	0.0322238	0.0375864	0.0355067	0.0351687	0.0286607	0.0399461	0.0224287	0.0356668	0.0267146	0.0322413	0.0454209	0.0247047	0.0273331	0.0335381	0.0324709	0.0305563	0.0396563	0.0397998	0.0353262	0.0412657	0.0229273	0.0304793	0.0210809	0.0576895	0.00721337	0.010736	0.00574721	0.00806725	0.0122724	0.0158749	0.00828024	0.0122649	0.0076905	0.0102395	0.0289988	0.0170248	0.0100257	0.00764259	0.0064804	0.0137197	0.00825888	0.0138861	0.00905778	0.01035	3.113402
5830	-15760.1	-15814.6	54.5083	0.128112	0.0954278	0.10122	0.0941734	0.114612	0.0736965	0.112612	0.0671563	0.102039	0.149244	0.0858372	0.0847233	0.1102	0.0963853	0.0965715	0.154823	0.130775	0.116075	0.135591	0.0910278	0.110202	0.0793236	0.189557	0.0280568	0.0433413	0.030675	0.0219462	0.0554069	0.042729	0.0484174	0.0408645	0.0256099	0.0153944	0.0708246	0.0435256	0.045784	0.0301541	0.0049837	0.0545137	0.0526572	0.0285796	0.0372519	0.0350054	0.0391169	0.0291373	0.0309058	0.0287543	0.0349949	0.022502	0.0343843	0.0205051	0.0311559	0.0455693	0.026209	0.0258689	0.0336477	0.0294297	0.0294865	0.0472727	0.0399299	0.0354417	0.0414006	0.0277939	0.0336482	0.0242202	0.0578781	0.00856669	0.0132336	0.0093661	0.00670093	0.0169176	0.0130466	0.0147835	0.0124773	0.00781955	0.00470043	0.0216251	0.0132898	0.0139794	0.00920707	0.00152169	0.0166449	0.016078	0.00872633	0.0113743	0.0106883	3.275105
5840	-15763.8	-15818.4	54.547	0.12783	0.0952177	0.0920472	0.0944586	0.102093	0.0784479	0.10692	0.0864903	0.101814	0.148916	0.0856483	0.0845368	0.0983245	0.0961732	0.103723	0.142055	0.130487	0.11582	0.135293	0.0980379	0.103019	0.0927648	0.147276	0.029755	0.0414104	0.0428914	0.0277095	0.0521857	0.0422941	0.0660909	0.0440939	0.0255535	0.0248925	0.066976	0.0393628	0.0351011	0.036338	0.0273866	0.0543936	0.0481187	0.0148951	0.0438936	0.033898	0.0391559	0.0291664	0.0281953	0.0289339	0.0312726	0.0240296	0.0327509	0.0264931	0.031187	0.0456148	0.0262352	0.0258947	0.0301181	0.0294591	0.0317718	0.0435134	0.0399698	0.0354771	0.041442	0.0300303	0.0315561	0.0284151	0.0451125	0.00911436	0.0126845	0.0131382	0.00848778	0.0159852	0.0129552	0.0202445	0.0135066	0.00782737	0.00762491	0.0205156	0.0120573	0.0107519	0.0111308	0.00838887	0.0166615	0.0147394	0.00456255	0.0134452	0.0103834	3.264633
5850	-15766.4	-15820.9	54.5362	0.121906	0.0907123	0.106424	0.109425	0.113499	0.087047	0.142282	0.0824824	0.111766	0.13703	0.0815632	0.0967242	0.0859287	0.0917166	0.0989168	0.135472	0.131509	0.112475	0.123395	0.0914994	0.099641	0.0931058	0.140451	0.0396377	0.0259771	0.0278162	0.0264255	0.0539354	0.0563898	0.0536878	0.0460016	0.0202127	0.0266443	0.0998502	0.0518456	0.017734	0.017804	0.0291097	0.0454393	0.0460983	0.0342444	0.0420581	0.0216679	0.0373081	0.0277616	0.0325699	0.0334884	0.0347353	0.0266398	0.0435439	0.0252429	0.0342048	0.0419365	0.0249616	0.0296014	0.0262976	0.0280689	0.0302724	0.0414599	0.040247	0.0344217	0.0377639	0.0280024	0.0304941	0.028494	0.0429836	0.0121307	0.00795001	0.00851286	0.00808724	0.0165064	0.0172575	0.0164306	0.0140783	0.00618589	0.00815419	0.0305581	0.0158668	0.0054273	0.00544872	0.00890873	0.0139062	0.0141079	0.0104801	0.0128715	0.00663123	3.267552
5860	-15758.7	-15813.2	54.5362	0.130662	0.104761	0.0977356	0.109332	0.126798	0.0924159	0.127036	0.0789131	0.0940647	0.136912	0.0814934	0.0817968	0.103187	0.103659	0.105971	0.116642	0.131396	0.112379	0.115903	0.0861043	0.0995557	0.0757482	0.199831	0.0187022	0.0464174	0.0310166	0.04025	0.0541688	0.04647	0.0554214	0.0432062	0.0307462	0.0269727	0.0587159	0.0518012	0.0312582	0.0234151	0.0133044	0.0539053	0.0437762	0.0320508	0.0260593	0.0275971	0.0399876	0.0320609	0.0299109	0.0334598	0.0388051	0.0282829	0.0388781	0.0241505	0.0287875	0.0419006	0.0249402	0.025033	0.0315792	0.0317239	0.0324314	0.0356972	0.0402125	0.0343923	0.035471	0.0263513	0.030468	0.0231819	0.0611563	0.00572361	0.0142055	0.00949232	0.0123181	0.0165778	0.0142217	0.0169611	0.0132228	0.00940955	0.00825471	0.0179694	0.0158532	0.00956623	0.00716595	0.00407168	0.0164971	0.0133973	0.00980882	0.00797516	0.0084458	3.267552
5870	-15763.7	-15818.2	54.5362	0.133657	0.115792	0.0999759	0.111838	0.105824	0.0945343	0.150057	0.0860962	0.0992152	0.183167	0.0833614	0.0836717	0.083213	0.0982909	0.125976	0.125409	0.129722	0.114955	0.113525	0.088078	0.0772716	0.0790697	0.139166	0.0408965	0.0378173	0.0275441	0.0239562	0.0554105	0.0349569	0.0370266	0.034772	0.0326309	0.0253041	0.0642947	0.0439384	0.0390712	0.045263	0.0203291	0.0551409	0.0360475	0.0353149	0.0233769	0.0325947	0.0409042	0.035437	0.0305966	0.0342267	0.0323865	0.0289312	0.0459234	0.0263488	0.0303638	0.0560565	0.0255119	0.0256069	0.0254665	0.0300809	0.0385536	0.03838	0.0397001	0.0351806	0.0347431	0.0269553	0.0236482	0.0241984	0.0425904	0.0125159	0.0115736	0.00842959	0.00733153	0.0169578	0.0106982	0.0113316	0.0106416	0.00998635	0.00774404	0.0196767	0.0134469	0.0119573	0.0138523	0.0062215	0.0168753	0.011032	0.0108078	0.00715426	0.00997527	3.267552
5880	-15757.1	-15811.8	54.716	0.122024	0.0953839	0.105491	0.123211	0.101893	0.0910221	0.113888	0.0844194	0.100872	0.161486	0.0688608	0.087861	0.107378	0.0946391	0.121296	0.120749	0.124902	0.118224	0.110218	0.0772329	0.103205	0.076132	0.16827	0.0291954	0.0443529	0.0265208	0.0216961	0.0374568	0.0369629	0.0543148	0.0329836	0.0189659	0.0291907	0.0640999	0.0492049	0.0376196	0.0435814	0.0165173	0.0530923	0.042654	0.0252272	0.0356221	0.040932	0.0379091	0.0296329	0.0327729	0.0382779	0.031655	0.0282778	0.0353815	0.0262266	0.031338	0.050169	0.021393	0.0272958	0.033359	0.0294015	0.0376829	0.0375132	0.0388035	0.0367288	0.0342415	0.0239939	0.0320626	0.0236519	0.0522764	0.00907014	0.0137791	0.00823921	0.00674033	0.0116367	0.0114833	0.016874	0.010247	0.00589213	0.00906867	0.0199139	0.0152865	0.0116873	0.0135394	0.00513143	0.0164942	0.0132513	0.00783735	0.0110667	0.0127163	3.218849
5890	-15755.3	-15810.2	54.9054	0.10658	0.0999266	0.102538	0.109092	0.139308	0.0687366	0.1107	0.0820564	0.100223	0.147592	0.0670049	0.0854017	0.104372	0.101247	0.1179	0.117369	0.121406	0.114915	0.114905	0.0811608	0.0899949	0.0859715	0.167454	0.0230793	0.0296222	0.0267815	0.0273691	0.0614377	0.0443075	0.0539481	0.0397557	0.0187025	0.0263501	0.0708808	0.032222	0.034702	0.031006	0.0156784	0.0387236	0.0533347	0.0391156	0.0244087	0.0401915	0.0336484	0.0315477	0.0323722	0.0344412	0.0439809	0.0217008	0.0349489	0.025906	0.0316415	0.0465961	0.0211541	0.0269621	0.0329512	0.0319646	0.0372222	0.0370546	0.0383291	0.0362798	0.0362764	0.0256232	0.0284122	0.027142	0.0528667	0.00728635	0.00935199	0.00845516	0.00864068	0.0193964	0.0139883	0.0170319	0.0125512	0.00590455	0.00831896	0.0223777	0.0101728	0.0109557	0.00978887	0.00494983	0.0122254	0.0168382	0.0123491	0.00770606	0.0126888	3.167472
5900	-15761.1	-15815.9	54.7283	0.116209	0.0810242	0.102117	0.101021	0.147172	0.0759845	0.110245	0.0817194	0.112018	0.146986	0.0954434	0.0746517	0.0975717	0.100831	0.117416	0.116695	0.120908	0.114443	0.117928	0.0714533	0.0953168	0.073159	0.191204	0.0437525	0.0319408	0.0283155	0.0213253	0.0582495	0.0528922	0.0495772	0.0395925	0.025841	0.0363338	0.0723182	0.0357935	0.0275789	0.0318222	0.0110676	0.057169	0.0360673	0.0372085	0.0307625	0.0264067	0.0361399	0.0251977	0.0317574	0.0314165	0.045769	0.0236305	0.0342852	0.025414	0.0348366	0.0457111	0.029682	0.023216	0.0303439	0.0313575	0.0365153	0.0362912	0.0376011	0.0355908	0.0366746	0.0222213	0.0296426	0.0227517	0.0594627	0.0136066	0.00993328	0.00880585	0.00663196	0.018115	0.016449	0.015418	0.0123129	0.00803631	0.0112995	0.0224903	0.0111314	0.00857678	0.00989641	0.00344192	0.017779	0.0112166	0.0115715	0.00956685	0.00821223	3.215532
5910	-15767.2	-15822	54.7885	0.134555	0.108314	0.0940477	0.100879	0.0833197	0.0830402	0.115067	0.0945141	0.0818005	0.153414	0.10722	0.0789459	0.120708	0.114125	0.104662	0.11847	0.112167	0.123372	0.113129	0.0778599	0.0994856	0.100555	0.155505	0.0234761	0.0374946	0.029519	0.0273343	0.0369236	0.0483713	0.0650922	0.0396939	0.0207064	0.0252234	0.0831548	0.0308799	0.0203803	0.0349744	0.0129157	0.0571507	0.0417176	0.0321071	0.0317445	0.0251773	0.042059	0.0338567	0.0293973	0.0315326	0.026044	0.0259566	0.0359675	0.0295431	0.0255691	0.047954	0.0335146	0.0246768	0.0377308	0.035673	0.0327151	0.0370312	0.035061	0.0385636	0.0353616	0.0243374	0.0310971	0.0314315	0.0486077	0.00733815	0.01172	0.009227	0.00854412	0.0115415	0.0151198	0.0203464	0.0124075	0.00647238	0.00788431	0.0259924	0.00965241	0.00637045	0.0109323	0.00403718	0.0178641	0.01304	0.010036	0.00992265	0.00786989	3.199194
5920	-15763.5	-15818.3	54.7885	0.131571	0.101388	0.0985069	0.1064	0.10758	0.0782069	0.110556	0.0714718	0.0963671	0.16279	0.0752062	0.091832	0.0901054	0.12028	0.102341	0.1047	0.134019	0.123901	0.0905945	0.0761335	0.0972795	0.0936511	0.152057	0.0287688	0.0382251	0.0263161	0.0267282	0.0519893	0.0576203	0.0636488	0.0349611	0.029972	0.0398512	0.0813109	0.0390083	0.0241506	0.0278882	0.0317647	0.041778	0.0527793	0.0268231	0.0230041	0.035667	0.0411264	0.0316917	0.0307912	0.0332585	0.0336271	0.0244458	0.0345574	0.0223406	0.0301223	0.0508846	0.0235079	0.0287047	0.028165	0.0375971	0.0319897	0.0327271	0.0418915	0.0387288	0.0283179	0.0237977	0.0304075	0.0292733	0.0475298	0.00899252	0.0119483	0.00822586	0.00835466	0.0162507	0.0180109	0.0198953	0.0109281	0.00936861	0.0124567	0.0254161	0.0121932	0.00754896	0.00871726	0.00992897	0.0130589	0.0164977	0.00838433	0.00719059	0.0111488	3.199194
5930	-15763.9	-15818.7	54.7885	0.133237	0.130322	0.0865346	0.107747	0.124487	0.0713824	0.139175	0.0634776	0.0942299	0.152707	0.0710321	0.0995629	0.0863889	0.0884375	0.103636	0.122109	0.120061	0.101432	0.116092	0.0714684	0.096862	0.085561	0.190782	0.0151179	0.0387089	0.028331	0.0319203	0.0606313	0.0442939	0.0644544	0.0282289	0.00988347	0.0403556	0.0709877	0.0349446	0.0374254	0.0250856	0.0221276	0.0423068	0.0536159	0.036864	0.0181265	0.0390587	0.0416469	0.0407358	0.0270489	0.0336795	0.0389119	0.0223126	0.0435032	0.0198418	0.0294543	0.0477331	0.0222031	0.0311212	0.0270033	0.0276437	0.0323946	0.0381688	0.0375285	0.0317056	0.0362879	0.0223395	0.030277	0.0267446	0.0596345	0.00472554	0.0120996	0.00885568	0.0099776	0.0189521	0.0138453	0.0201471	0.00882374	0.00308936	0.0126143	0.0221892	0.010923	0.0116984	0.00784123	0.00691661	0.0132242	0.0167592	0.0115229	0.00566595	0.0122089	3.199194
5940	-15763.3	-15818	54.7885	0.122499	0.10808	0.0879236	0.0999523	0.0973814	0.0896395	0.15042	0.0632418	0.0957424	0.140616	0.0926619	0.0779771	0.0877756	0.0898571	0.125997	0.122562	0.121988	0.114056	0.117955	0.0810313	0.0978104	0.0869344	0.158113	0.0241154	0.0503663	0.0173836	0.0279464	0.0616045	0.0426301	0.0642038	0.0310967	0.0124797	0.0434943	0.0924586	0.0267236	0.0380261	0.0254883	0.0224828	0.0609504	0.0449932	0.0267617	0.0291881	0.026585	0.0382905	0.0337834	0.0274831	0.031243	0.0304394	0.0280194	0.0470181	0.0197681	0.0299271	0.0439536	0.0289641	0.024374	0.0274368	0.0280874	0.0393839	0.0383103	0.0381309	0.0356515	0.0368704	0.0253287	0.0305735	0.0271738	0.0494229	0.00753798	0.0157434	0.00543375	0.00873547	0.0192563	0.0133253	0.0200688	0.00972015	0.0039009	0.0135954	0.0289006	0.00835323	0.0118862	0.00796709	0.00702763	0.0190518	0.0140639	0.00836514	0.00912358	0.00830991	3.199194
5950	-15766.7	-15821.5	54.7885	0.119621	0.0841077	0.105179	0.0835014	0.107124	0.0827435	0.125356	0.0727837	0.0948565	0.139315	0.0847911	0.0772555	0.112204	0.0968341	0.124831	0.121428	0.154588	0.113001	0.095798	0.0802815	0.0969054	0.0833204	0.15665	0.0318672	0.0329028	0.0341134	0.0300913	0.0723064	0.0357671	0.0636097	0.0301879	0.0186852	0.0151192	0.0935421	0.0318656	0.0376742	0.0407714	0.0334839	0.0416872	0.0445769	0.0395118	0.0299996	0.0289563	0.0373909	0.0262903	0.0328766	0.0261008	0.0334848	0.0258639	0.0391837	0.0227506	0.0296501	0.0435468	0.0265039	0.0241484	0.0350724	0.0302683	0.0390195	0.0379558	0.0483208	0.0353216	0.0299444	0.0250943	0.0302906	0.0260442	0.0489656	0.009961	0.0102847	0.0106631	0.0094059	0.0226014	0.01118	0.019883	0.00943611	0.00584061	0.00472595	0.0292393	0.00996051	0.0117762	0.0127443	0.0104664	0.0130305	0.0139338	0.0123506	0.00937723	0.00905112	3.199194
