Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	rel_branch_lengths[1]	rel_branch_lengths[2]	rel_branch_lengths[3]	rel_branch_lengths[4]	rel_branch_lengths[5]	rel_branch_lengths[6]	rel_branch_lengths[7]	rel_branch_lengths[8]	rel_branch_lengths[9]	rel_branch_lengths[10]	rel_branch_lengths[11]	rel_branch_lengths[12]	rel_branch_lengths[13]	rel_branch_lengths[14]	rel_branch_lengths[15]	rel_branch_lengths[16]	rel_branch_lengths[17]	rel_branch_lengths[18]	rel_branch_lengths[19]	rel_branch_lengths[20]	rel_branch_lengths[21]	rel_branch_lengths[22]	rel_branch_lengths[23]	rel_branch_lengths[24]	rel_branch_lengths[25]	rel_branch_lengths[26]	rel_branch_lengths[27]	rel_branch_lengths[28]	rel_branch_lengths[29]	rel_branch_lengths[30]	rel_branch_lengths[31]	rel_branch_lengths[32]	rel_branch_lengths[33]	rel_branch_lengths[34]	rel_branch_lengths[35]	rel_branch_lengths[36]	rel_branch_lengths[37]	rel_branch_lengths[38]	rel_branch_lengths[39]	rel_branch_lengths[40]	rel_branch_lengths[41]	rel_branch_lengths[42]	rel_branch_lengths[43]	TL
10570	-14468	-14530.2	62.2095	0.106879	0.108319	0.0964561	0.0895604	0.0770029	0.075235	0.132775	0.0718964	0.0944532	0.181625	0.07505	0.0731449	0.0929259	0.0837435	0.0797434	0.132199	0.119939	0.115925	0.114833	0.0770792	0.0860996	0.0955318	0.184194	0.0380832	0.0265774	0.0241112	0.0405704	0.0160769	0.0184327	0.0412486	0.0054904	0.0160446	0.0194855	0.0421872	0.0377814	0.0210291	0.0341098	0.0247067	0.0493399	0.0699179	0.0206754	0.0173507	0.0423629	0.227888	0.292979	0.0580534	0.0239859	0.384086	0.0130075	0.232616	0.222653	0.16667	0.378061	0.0359839	0.0364687	0.0324747	0.0301531	0.0259252	0.02533	0.0447024	0.024206	0.0318004	0.0611491	0.0252677	0.0246263	0.0312861	0.0281946	0.0268479	0.0445087	0.0403809	0.0390296	0.0386617	0.0259509	0.0289879	0.0321635	0.0620143	0.0128218	0.00894805	0.00811773	0.0136592	0.00541274	0.0062059	0.0138875	0.0018485	0.00540187	0.00656036	0.0142035	0.0127202	0.00708005	0.011484	0.00831822	0.0166117	0.0235399	0.00696097	0.0058416	0.0142627	2.970193
10580	-14463.4	-14525.6	62.2095	0.111668	0.0961718	0.100778	0.104649	0.129936	0.0786063	0.138724	0.0661022	0.0986858	0.17117	0.0839045	0.0764226	0.0743223	0.100608	0.0974799	0.128859	0.135071	0.0972452	0.0909445	0.0808562	0.0631997	0.0819253	0.143953	0.0365153	0.0123487	0.0167791	0.0383061	0.0224433	0.0189295	0.0472295	0.0207068	0.0360409	0.0185601	0.0396814	0.0245262	0.0203539	0.0356383	0.0143359	0.0365485	0.083717	0.0268576	0.027235	0.0421568	0.227848	0.292927	0.0580431	0.0239816	0.384019	0.0131814	0.232616	0.222653	0.16667	0.378061	0.0375964	0.032379	0.0339299	0.0352329	0.0437466	0.0264651	0.0467055	0.0222552	0.0332254	0.0576294	0.0282488	0.0257299	0.0250227	0.0338726	0.0328194	0.0433839	0.0454756	0.0327404	0.030619	0.0272225	0.021278	0.0275825	0.0484659	0.0122939	0.00415755	0.00564917	0.0128968	0.00755618	0.00637314	0.0159011	0.00697152	0.0121342	0.00624878	0.0133599	0.00825745	0.0068527	0.0119987	0.00482659	0.0123051	0.0281857	0.00904236	0.00916945	0.0141933	2.970193
10590	-14467.7	-14529.9	62.2095	0.143786	0.0859133	0.0973119	0.100301	0.124537	0.0759614	0.106957	0.0685844	0.0959061	0.168381	0.0686011	0.0892497	0.0908114	0.0960702	0.11352	0.123505	0.140297	0.0893535	0.119288	0.064773	0.0605739	0.0773945	0.166978	0.0452207	0.00786019	0.0174801	0.0298508	0.0119729	0.016662	0.0452672	0.00921347	0.0342444	0.0132882	0.0543167	0.0449215	0.016478	0.0380385	0.0217669	0.0267424	0.0779732	0.0262115	0.0202044	0.0444253	0.228075	0.293219	0.0575571	0.0310717	0.3844	0.00567742	0.232616	0.222653	0.16667	0.378061	0.0484097	0.0289252	0.0327628	0.0337691	0.0419291	0.0255746	0.0360102	0.0230909	0.0322895	0.0566904	0.0230965	0.0300484	0.0305743	0.0323447	0.0382196	0.0415814	0.047235	0.0300834	0.0401616	0.0218077	0.0203939	0.0260571	0.0562179	0.0152248	0.00264636	0.00588517	0.0100501	0.004031	0.00560972	0.0152405	0.00310198	0.0115294	0.00447386	0.0182873	0.0151241	0.0055478	0.0128067	0.00732846	0.0090036	0.0262519	0.00882486	0.0068024	0.014957	2.970193
10600	-14464.9	-14527.1	62.2095	0.121124	0.113833	0.100381	0.0961246	0.127334	0.0703343	0.106949	0.07125	0.0755312	0.166418	0.088564	0.0855337	0.0974032	0.0905854	0.101172	0.136904	0.144308	0.102164	0.112077	0.0896918	0.0592394	0.073356	0.167856	0.0380106	0.0131032	0.0278627	0.0412297	0.0132843	0.0233243	0.0355182	0.00894681	0.0328186	0.0177684	0.0593334	0.0402625	0.0110423	0.0446486	0.0192257	0.025629	0.0614508	0.0148282	0.0113969	0.0323752	0.217075	0.279077	0.0547811	0.0295731	0.411334	0.00816101	0.23669	0.226552	0.16062	0.376138	0.0407797	0.0383252	0.0337961	0.0323631	0.0428708	0.02368	0.0360074	0.0239883	0.0254297	0.0560295	0.0298176	0.0287973	0.0327936	0.0304981	0.0340624	0.0460928	0.0485853	0.0343963	0.0377338	0.0301973	0.0199446	0.0246974	0.0565137	0.0127973	0.00441157	0.00938076	0.0138812	0.00447253	0.00785278	0.0119582	0.0030122	0.0110493	0.00598225	0.0199763	0.0135555	0.0037177	0.0150322	0.00647288	0.00862872	0.0206892	0.00499233	0.00383708	0.0109	2.970193
10610	-14453.4	-14515.6	62.2095	0.124794	0.0999954	0.103423	0.0762389	0.0834914	0.0851218	0.11019	0.0666043	0.07782	0.171461	0.0721557	0.0646204	0.0850133	0.116723	0.105431	0.136095	0.128705	0.10526	0.115473	0.0924097	0.0778478	0.0842978	0.172002	0.0259816	0.0124685	0.0278516	0.0424791	0.0206241	0.026759	0.0521821	0.0130774	0.0338131	0.0166377	0.035898	0.0414825	0.0208517	0.0367191	0.0198083	0.037275	0.0806915	0.0198347	0.0172291	0.0333563	0.21758	0.276072	0.056233	0.0296421	0.412292	0.00818003	0.239415	0.221397	0.15872	0.380468	0.0420154	0.0336663	0.0348202	0.025668	0.0281097	0.0286587	0.0370985	0.0224242	0.0262003	0.0577274	0.0242933	0.0217563	0.0286222	0.039298	0.0354965	0.0458202	0.0433321	0.0354386	0.0388772	0.0311124	0.0262097	0.0283813	0.0579095	0.00874744	0.00419789	0.00937702	0.0143018	0.00694367	0.00900919	0.0175686	0.00440287	0.0113841	0.00560154	0.0120861	0.0139663	0.00702031	0.0123625	0.00666902	0.0125497	0.0271671	0.00667791	0.00580065	0.0112303	2.970193
10620	-14465.3	-14527.5	62.2095	0.107751	0.0991333	0.105241	0.114435	0.0985766	0.084388	0.115721	0.0662802	0.0769687	0.169983	0.0505674	0.0747897	0.086632	0.0947327	0.0996128	0.134922	0.144043	0.104352	0.107985	0.0916131	0.0924599	0.0835711	0.13763	0.0453181	0.0176146	0.0259832	0.0217396	0.0185231	0.0227298	0.0517323	0.00681661	0.0334869	0.014922	0.0560055	0.026816	0.0100545	0.058088	0.024379	0.040342	0.0902931	0.0216287	0.0122014	0.0301296	0.233665	0.267122	0.05441	0.0358912	0.398926	0.00998548	0.239415	0.221397	0.15872	0.380468	0.0362775	0.0333761	0.0354324	0.0385279	0.0331886	0.0284116	0.0389608	0.0223151	0.0259137	0.0572297	0.0170249	0.0251801	0.0291671	0.0318945	0.0335375	0.0454253	0.0484962	0.0351331	0.0363562	0.0308442	0.0311292	0.0281366	0.0463369	0.0152576	0.00593046	0.00874797	0.00731926	0.00623632	0.00765264	0.0174171	0.002295	0.0112743	0.0050239	0.0188559	0.00902837	0.00338513	0.019557	0.00820789	0.0135823	0.0303997	0.00728191	0.00410795	0.010144	2.970193
10630	-14459.5	-14521.7	62.2095	0.104977	0.0952852	0.107492	0.10692	0.0951413	0.0627528	0.111688	0.0735103	0.0742864	0.174703	0.0824859	0.0847294	0.103082	0.0892867	0.096249	0.106907	0.128992	0.107259	0.104222	0.0801087	0.0766912	0.0849971	0.182375	0.0437389	0.0104227	0.0246993	0.0378913	0.0155292	0.0105006	0.0519488	0.0132387	0.0376068	0.0152011	0.0400661	0.0182928	0.0127125	0.0560637	0.0316042	0.0425268	0.097354	0.0227949	0.0247795	0.0290797	0.234532	0.268113	0.0546117	0.0323161	0.400405	0.0100225	0.242316	0.220553	0.158114	0.379017	0.0353436	0.0320805	0.0361904	0.0359975	0.032032	0.0211275	0.037603	0.0247493	0.0250106	0.0588187	0.0277712	0.0285266	0.0347054	0.0300609	0.032405	0.0359933	0.0434289	0.0361118	0.0350893	0.0269709	0.0258203	0.0286167	0.0614018	0.0147259	0.0035091	0.00831573	0.0127572	0.00522836	0.00353533	0.01749	0.00445717	0.0126614	0.0051179	0.0134894	0.00615879	0.00428003	0.0188754	0.0106405	0.0143179	0.032777	0.00767455	0.00834274	0.00979049	2.970193
10640	-14460.7	-14522.9	62.2095	0.135642	0.10619	0.114094	0.0928194	0.0919015	0.0638213	0.114724	0.0739551	0.0851641	0.202729	0.082985	0.0638003	0.0996964	0.0987494	0.0968313	0.107554	0.131408	0.125862	0.112921	0.0720137	0.0879352	0.084795	0.13638	0.0294741	0.0134601	0.0184526	0.0395445	0.0169712	0.0104502	0.0470972	0.0150048	0.0299484	0.0170718	0.0507736	0.0246608	0.00980817	0.0386721	0.0422604	0.0371711	0.067682	0.0229328	0.0116788	0.0451081	0.233821	0.2673	0.0564463	0.0309541	0.399192	0.0122865	0.226115	0.225505	0.161664	0.386716	0.0456677	0.0357518	0.0384129	0.0312503	0.0309412	0.0214872	0.038625	0.0248991	0.0286729	0.0682543	0.0279392	0.0214802	0.0335656	0.0332468	0.032601	0.0362111	0.0442422	0.042375	0.0380181	0.0242455	0.0296059	0.0285486	0.0459163	0.00992329	0.00453171	0.00621259	0.0133138	0.00571384	0.00351834	0.0158566	0.00505181	0.010083	0.00574771	0.0170944	0.00830275	0.0033022	0.0130201	0.0142282	0.0125147	0.0227871	0.00772099	0.00393201	0.0151869	2.970193
10650	-14463.8	-14526	62.2095	0.129673	0.0943517	0.121103	0.0803557	0.0888347	0.0825441	0.103319	0.0714872	0.0789496	0.170117	0.0802157	0.0791371	0.123236	0.0954541	0.101143	0.110425	0.113574	0.104117	0.117442	0.0713605	0.105917	0.0819654	0.13951	0.0306681	0.0238421	0.0258478	0.0433379	0.0166313	0.016016	0.0372763	0.0177336	0.0460803	0.0296911	0.0399149	0.0325566	0.0143861	0.0333243	0.036569	0.035153	0.0743275	0.0223123	0.00653886	0.0437547	0.221171	0.278003	0.0587064	0.0321935	0.397327	0.0125987	0.226115	0.225505	0.161664	0.386716	0.0436582	0.0317662	0.0407729	0.027054	0.0299087	0.0277908	0.0347851	0.0240682	0.0265806	0.0572746	0.0270069	0.0266438	0.0414908	0.0321373	0.0340527	0.0371778	0.0382379	0.0350539	0.0395403	0.0240256	0.03566	0.027596	0.0469699	0.0103253	0.00802712	0.00870241	0.0145909	0.00559939	0.00539224	0.0125501	0.00597053	0.0155142	0.00999635	0.0134385	0.0109611	0.0048435	0.0112196	0.012312	0.0118353	0.0250244	0.00751207	0.00220149	0.0147313	2.970193
10660	-14463	-14525.2	62.2095	0.13634	0.0992026	0.0860981	0.0891487	0.0863402	0.0794665	0.108631	0.088562	0.0733203	0.178863	0.0714582	0.0832059	0.0925059	0.116337	0.101768	0.116103	0.112969	0.110566	0.115736	0.0567323	0.075763	0.0861795	0.147514	0.0256654	0.0192849	0.0279969	0.0455661	0.0144845	0.0246724	0.0385623	0.0180444	0.0376752	0.0277843	0.0562913	0.0379393	0.0145554	0.0322855	0.0290469	0.0439185	0.079369	0.0265517	0.0134851	0.0442044	0.216401	0.279927	0.0659637	0.0335859	0.394672	0.00945028	0.22734	0.226726	0.157125	0.38881	0.0459029	0.0333994	0.0289874	0.0300145	0.0290689	0.0267547	0.0365736	0.0298169	0.0246854	0.0602193	0.0240584	0.0280136	0.0311447	0.0391682	0.034263	0.0390892	0.0380342	0.0372253	0.0389657	0.0191005	0.0255078	0.0290148	0.0496648	0.008641	0.0064928	0.00942596	0.0153411	0.00487663	0.00830668	0.0129831	0.00607517	0.0126844	0.00935439	0.0189521	0.0127733	0.00490048	0.0108698	0.00977948	0.0147864	0.0267218	0.00893939	0.00454015	0.0148827	2.970193
10670	-14465.8	-14528	62.2095	0.141057	0.114635	0.0937437	0.0922331	0.111156	0.0769344	0.109269	0.0647674	0.0776626	0.183277	0.0739305	0.0860846	0.0957064	0.0817535	0.105289	0.0981307	0.138553	0.11308	0.123826	0.0712396	0.0814942	0.0699379	0.152618	0.0265326	0.0129972	0.0335369	0.0471426	0.016365	0.0255261	0.0474752	0.0198356	0.0369272	0.0114368	0.0325625	0.0310126	0.012152	0.0534224	0.0220512	0.045438	0.0768984	0.0136091	0.0112733	0.0376212	0.218948	0.280348	0.0667399	0.0283611	0.399316	0.00628725	0.227402	0.226788	0.157168	0.388642	0.047491	0.038595	0.0315615	0.0310529	0.0374239	0.0259022	0.0367885	0.0218058	0.0261473	0.0617054	0.0248908	0.0289828	0.0322223	0.0275246	0.0354485	0.0330385	0.0466478	0.0380715	0.0416894	0.0239848	0.0274373	0.0235466	0.0513831	0.00893296	0.00437589	0.0112911	0.0158719	0.00550975	0.00859407	0.0159839	0.00667822	0.0124326	0.00385054	0.0109631	0.0104413	0.0040913	0.0179862	0.00742417	0.015298	0.02589	0.0045819	0.00379547	0.0126662	2.970193
10680	-14466.9	-14529.1	62.2095	0.125584	0.121431	0.0951086	0.113268	0.111887	0.0698966	0.113014	0.0657486	0.0803246	0.190877	0.0828562	0.0752604	0.0929318	0.07716	0.0925802	0.101494	0.110014	0.116956	0.134623	0.0912432	0.0842875	0.0758087	0.147893	0.0342092	0.0160874	0.0340943	0.0453929	0.0218468	0.0250133	0.041749	0.0196276	0.0381929	0.0210645	0.0347092	0.0202842	0.0138872	0.0424936	0.0204096	0.0280389	0.084244	0.0142815	0.0128474	0.0314724	0.213468	0.285911	0.0680643	0.028924	0.391012	0.0126212	0.227402	0.226788	0.157168	0.388642	0.0422814	0.0408832	0.032021	0.0381348	0.03767	0.0235327	0.0380494	0.0221361	0.0270436	0.0642641	0.0278959	0.0253386	0.0312881	0.0259781	0.0311698	0.0341709	0.0370393	0.0393764	0.0453248	0.0307196	0.0283778	0.0255231	0.0497923	0.0115175	0.00541626	0.0114788	0.0152828	0.00735536	0.00842144	0.014056	0.00660818	0.0128587	0.00709198	0.0116858	0.00682926	0.00467553	0.0143067	0.00687146	0.00944011	0.0283631	0.00480828	0.00432546	0.0105961	2.970193
10690	-14470.9	-14533.1	62.2095	0.13633	0.0965282	0.105783	0.08751	0.117094	0.0731493	0.118273	0.0688083	0.0840626	0.154213	0.0883167	0.0768603	0.0759269	0.0801764	0.118948	0.140433	0.120071	0.128375	0.130316	0.0620351	0.067312	0.0706236	0.143937	0.030019	0.0200398	0.0179434	0.0475053	0.0153064	0.0112226	0.0436918	0.0192884	0.0360187	0.0216089	0.0385251	0.0294339	0.021384	0.032165	0.011503	0.0410462	0.0881643	0.0441961	0.0231124	0.032937	0.213468	0.285911	0.0680643	0.028924	0.391012	0.0126212	0.228848	0.221873	0.158167	0.391112	0.0458994	0.0324989	0.0356148	0.0294627	0.039423	0.0246278	0.0398201	0.0231663	0.0283021	0.0519203	0.0297343	0.0258772	0.025563	0.0269937	0.0400472	0.0472806	0.0404253	0.0432211	0.0438746	0.0208859	0.0226625	0.0237774	0.0484605	0.0101067	0.00674696	0.00604114	0.015994	0.00515333	0.0037784	0.0147101	0.00649399	0.0121267	0.00727525	0.0129706	0.00990977	0.00719952	0.0108293	0.0038728	0.0138194	0.029683	0.0148799	0.00778144	0.0110892	2.970193
10700	-14460.3	-14522.5	62.2095	0.133944	0.0979063	0.103932	0.101635	0.103274	0.0744674	0.122332	0.0755248	0.0881226	0.151515	0.0768573	0.0755153	0.0886082	0.107193	0.116866	0.148682	0.11797	0.107055	0.128036	0.0599772	0.0807304	0.0693877	0.141418	0.0482318	0.0217107	0.0158444	0.0293311	0.0158261	0.0142583	0.0429273	0.0201364	0.0353884	0.0236919	0.037851	0.0289189	0.0230514	0.0427906	0.0185414	0.0344079	0.0789187	0.017937	0.0168201	0.0326619	0.221749	0.274367	0.052434	0.0286443	0.414713	0.00809286	0.228848	0.221873	0.158167	0.391112	0.0450962	0.0329629	0.0349916	0.0342183	0.0347701	0.0250716	0.0411866	0.0254276	0.029669	0.0510117	0.0258762	0.0254244	0.0298325	0.0360896	0.0393464	0.050058	0.0397179	0.036043	0.0431068	0.020193	0.0271802	0.0233614	0.0476124	0.0162386	0.00730952	0.00533448	0.00987516	0.00532832	0.00480045	0.0144527	0.0067795	0.0119145	0.00797655	0.0127436	0.00973636	0.00776093	0.0144067	0.00624249	0.0115844	0.0265702	0.006039	0.00566298	0.0109966	2.970193
10710	-14462.5	-14524.8	62.3301	0.124842	0.0971525	0.103132	0.0920218	0.102479	0.0632725	0.12139	0.06625	0.0874441	0.180194	0.0898499	0.0749339	0.087926	0.114797	0.094648	0.147537	0.117062	0.0863285	0.101061	0.06317	0.0770523	0.0762498	0.139584	0.0478605	0.0215435	0.0218367	0.0431515	0.00995964	0.0218384	0.0427386	0.0199814	0.04277	0.0212888	0.028568	0.0270114	0.0180609	0.0424611	0.0166751	0.0407899	0.0783111	0.0281043	0.0231415	0.0327812	0.235015	0.290782	0.055571	0.0335702	0.373376	0.0116852	0.228043	0.224612	0.15761	0.389736	0.042503	0.033076	0.0351116	0.0313292	0.0348893	0.0215414	0.0413279	0.0225551	0.0297707	0.061348	0.0305898	0.0255116	0.0299348	0.039083	0.0322233	0.0502297	0.0398541	0.0293909	0.0344066	0.0215065	0.0262328	0.0259596	0.0475221	0.0162943	0.00733459	0.0074344	0.0146911	0.0033908	0.007435	0.0145506	0.00680275	0.0145612	0.00724786	0.00972612	0.00919615	0.00614893	0.0144561	0.00567712	0.0138871	0.0266614	0.00956824	0.00787861	0.0111605	2.93725
10720	-14460.7	-14523	62.2529	0.125708	0.109136	0.103847	0.106725	0.107701	0.0637116	0.122233	0.0595429	0.0765568	0.172302	0.0608114	0.0881075	0.0931612	0.0946514	0.140056	0.125517	0.117874	0.084959	0.101762	0.0705257	0.0932287	0.0822394	0.140553	0.0264425	0.0108186	0.02419	0.0346455	0.0169286	0.017516	0.0489482	0.0158315	0.032456	0.034846	0.0383788	0.0342646	0.0181863	0.054363	0.0299239	0.0379173	0.0788545	0.0167588	0.00846034	0.0377155	0.237886	0.294334	0.0562498	0.0217648	0.377937	0.011828	0.229602	0.226148	0.158688	0.385562	0.0424926	0.0368907	0.035103	0.0360758	0.0364056	0.0215362	0.0413178	0.020127	0.0258782	0.0582426	0.0205558	0.0297826	0.0314909	0.0319946	0.0473425	0.0424279	0.0398444	0.0287183	0.0343982	0.0238395	0.0315137	0.027799	0.0475105	0.00893825	0.00365697	0.00817685	0.0117111	0.0057223	0.00592084	0.0165457	0.00535146	0.010971	0.0117788	0.012973	0.0115823	0.00614743	0.0183761	0.0101151	0.012817	0.0266549	0.00566492	0.00285981	0.0127488	2.958355
10730	-14462.5	-14524.8	62.2529	0.12621	0.109572	0.104262	0.0904102	0.0963502	0.0769318	0.118679	0.0807675	0.0749075	0.197161	0.0860094	0.0634645	0.0935332	0.0698172	0.116409	0.126018	0.118345	0.0831506	0.102168	0.0773614	0.0933892	0.0803173	0.164568	0.0266523	0.00881288	0.0266333	0.0360818	0.0138066	0.023015	0.0428636	0.0220537	0.0291355	0.0206374	0.049482	0.0365639	0.0184964	0.0473263	0.0303252	0.0318145	0.0797808	0.0176475	0.00216945	0.0452562	0.23278	0.267539	0.0607759	0.0235161	0.408348	0.0070407	0.229602	0.226148	0.158688	0.385562	0.0426622	0.037038	0.0352432	0.030561	0.0325689	0.0260049	0.0401164	0.0273015	0.0253206	0.0666455	0.0290734	0.0214526	0.0316166	0.0236	0.0393492	0.0425973	0.0400035	0.0281071	0.0345355	0.0261502	0.031568	0.0271493	0.0556282	0.00900918	0.00297898	0.00900274	0.0121966	0.00466698	0.00777965	0.014489	0.00745472	0.00984854	0.00697596	0.0167262	0.0123596	0.00625224	0.0159975	0.0102507	0.0107541	0.026968	0.00596531	0.000733328	0.0152978	2.958355
10740	-14459.9	-14522.1	62.2529	0.121018	0.0777819	0.10793	0.0971806	0.0923867	0.0737671	0.113797	0.077445	0.0735865	0.205906	0.0824713	0.0829285	0.0888505	0.0812919	0.11162	0.121271	0.126168	0.0997566	0.110317	0.0717871	0.0845565	0.085595	0.158707	0.046734	0.01045	0.0219797	0.0345975	0.0244744	0.0185006	0.0402595	0.023569	0.0423295	0.0149779	0.0395866	0.0350598	0.0180935	0.0367922	0.0147375	0.0305058	0.0764989	0.0242553	0.0156951	0.0431393	0.225835	0.259557	0.0611021	0.0259407	0.416483	0.0110812	0.229602	0.226148	0.158688	0.385562	0.0409073	0.0262923	0.036483	0.0328495	0.0312291	0.0249352	0.0384662	0.0261784	0.0248741	0.0696016	0.0278774	0.028032	0.0300338	0.0274788	0.0377305	0.0409926	0.0426481	0.0337203	0.0372899	0.0242659	0.0285823	0.0289333	0.053647	0.0157973	0.00353236	0.00742971	0.0116949	0.00827299	0.00625369	0.0136087	0.00796695	0.0143085	0.00506292	0.0133813	0.0118511	0.00611606	0.0124367	0.00498166	0.0103117	0.0258586	0.00819893	0.00530534	0.0145822	2.958355
10750	-14454.1	-14516.4	62.2529	0.121386	0.0931655	0.0951828	0.0911049	0.0926677	0.0849489	0.114143	0.0712659	0.0875691	0.163048	0.0808304	0.0831808	0.0891208	0.0739813	0.103047	0.121639	0.12727	0.110874	0.110652	0.0866736	0.0809462	0.0713195	0.15919	0.0468762	0.0144795	0.0264505	0.0277035	0.0184509	0.0227293	0.0462873	0.0236407	0.037172	0.0305783	0.039707	0.0283856	0.0198208	0.0265316	0.0268631	0.039425	0.0767316	0.0332124	0.0147471	0.0453551	0.221478	0.282813	0.0509545	0.0254402	0.408447	0.0108674	0.245551	0.22256	0.145676	0.386212	0.0410317	0.0314924	0.0321742	0.0307958	0.0313241	0.0287149	0.0385832	0.0240897	0.0296006	0.0551145	0.0273228	0.0281172	0.0301251	0.0250076	0.0348326	0.0411173	0.0430206	0.0374783	0.0374033	0.0292979	0.0273619	0.0241078	0.0538102	0.0158454	0.00489445	0.00894095	0.00936449	0.00623689	0.00768308	0.0156463	0.00799118	0.0125651	0.0103362	0.013422	0.00959506	0.00669995	0.00896838	0.00908042	0.0133267	0.0259372	0.0112266	0.0049849	0.0153312	2.958355
10760	-14463.1	-14525.3	62.2529	0.110226	0.0949856	0.0957201	0.0928847	0.094478	0.0662774	0.117758	0.0591699	0.0850954	0.1777	0.066948	0.0991231	0.103191	0.100266	0.10506	0.124016	0.119338	0.120064	0.102884	0.0883668	0.0704413	0.0727128	0.162299	0.0304005	0.0143841	0.0298971	0.0299729	0.0299441	0.035826	0.0377356	0.0258027	0.0312443	0.033873	0.0355506	0.0225374	0.0273094	0.0365508	0.0151904	0.0401952	0.0719263	0.0145029	0.0196306	0.0468741	0.21926	0.279981	0.0504442	0.0340902	0.404357	0.0118672	0.243611	0.228703	0.144525	0.383161	0.0372593	0.0321076	0.0323559	0.0313974	0.031936	0.0224035	0.0398054	0.0200009	0.0287644	0.0600672	0.0226301	0.0335061	0.0348812	0.0338925	0.0355131	0.0419205	0.0403393	0.0405849	0.0347775	0.0298702	0.023811	0.0245788	0.0548614	0.0102761	0.00486219	0.010106	0.0101316	0.0101219	0.0121101	0.0127556	0.00872197	0.0105614	0.0114499	0.012017	0.00761822	0.00923127	0.0123551	0.00513475	0.013587	0.0243129	0.00490234	0.00663563	0.0158446	2.958355
10770	-14463	-14525.3	62.2529	0.121914	0.0961961	0.108792	0.129237	0.0956821	0.0823425	0.119259	0.059924	0.0861799	0.179965	0.0693428	0.073805	0.0758899	0.0851462	0.118642	0.134337	0.120859	0.094635	0.111637	0.089493	0.0865995	0.0790333	0.164368	0.0203442	0.0102966	0.0204713	0.0374232	0.0224039	0.0228873	0.0395762	0.0261315	0.0310473	0.0134423	0.0383721	0.0267765	0.0171129	0.0339572	0.0214304	0.0407074	0.064239	0.017129	0.0238556	0.0474714	0.225324	0.301446	0.0473422	0.035259	0.379491	0.0111374	0.231798	0.232274	0.146783	0.389145	0.04121	0.0325168	0.0367745	0.0436855	0.032343	0.0278339	0.0403127	0.0202558	0.029131	0.0608327	0.0234396	0.024948	0.0256527	0.0287816	0.0401041	0.0454094	0.0408534	0.031989	0.0377363	0.0302509	0.0292729	0.0267153	0.0555605	0.00687685	0.0034805	0.00691984	0.01265	0.00757309	0.00773649	0.0133778	0.00883312	0.0104948	0.00454383	0.0129708	0.00905114	0.00578459	0.0114784	0.00724402	0.0137602	0.0217144	0.00579006	0.00806382	0.0160466	2.958355
10780	-14457.4	-14519.2	61.8292	0.129269	0.0839994	0.114453	0.112711	0.108108	0.0866275	0.125465	0.0764763	0.0744714	0.19419	0.0729514	0.0829566	0.0925173	0.098649	0.102451	0.141328	0.127148	0.107143	0.115373	0.0720344	0.0811132	0.0831462	0.172921	0.0266405	0.0129948	0.0252589	0.0471418	0.0230568	0.0204725	0.0548512	0.0144551	0.0362652	0.00825794	0.040369	0.0365621	0.0180034	0.0357243	0.0121335	0.0281487	0.0902367	0.0207225	0.0186279	0.0484171	0.225562	0.301764	0.0570749	0.0245586	0.379891	0.0111492	0.231798	0.232274	0.146783	0.389145	0.0420544	0.0273271	0.0372346	0.0366677	0.0351703	0.0281821	0.0408171	0.0248797	0.0242275	0.0631751	0.0237329	0.0269879	0.0300982	0.032093	0.03333	0.0459775	0.0413646	0.0348564	0.0375339	0.0234346	0.0263882	0.0270496	0.0562558	0.00866685	0.00422754	0.00821736	0.0153364	0.00750095	0.00666022	0.0178445	0.00470261	0.011798	0.00268652	0.0131331	0.0118946	0.00585697	0.011622	0.00394734	0.00915748	0.0293563	0.00674155	0.00606012	0.0157513	3.073845
