Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	sr[1]	sr[2]	sr[3]	sr[4]
3064	0	-13943.8	-13938.6	-5.21623	0.2536204	0.110336	0.0404705	0.2518	0.530178	0.170971	0.0397043	0.00923831	0.0611389	0.0169306	0.0286552	0.00957267	0.111653	0.0166894	0.0253353	0.0290013	0.0503777	0.270389	0.0325682	0.0409799	0.0479929	0.0906922	0.14416	0.0421467	0.0600935	0.260159	0.385373	0.0117776	0.228189	0.000415983	0.25601	0.0162519	0.0676391	0.16497	0.181827	0.208566	0.0127014	0.0832667	0.0726348	0.0552639	0.103034	0.0224174	0.0480411	0.0693285	0.0524227	0.36472	0.0681725	0.0324055	0.450123	0.0321569	0.328436	0.368017	0.0767174	0.22683	0.0022848	0.0693167	0.509059	3.41934
3065	1	-13972.3	-13977.3	4.9467	0.2323693	0.0500927	0.0487125	0.165973	0.0846408	0.00931323	0.0745252	0.0887329	0.177165	0.402173	0.0342196	0.00277277	0.144813	0.146867	0.00516784	0.0525298	0.0670035	0.00626783	0.00698374	0.0169744	0.216031	0.0564681	0.0877805	0.0901443	0.0318692	0.112017	0.118864	0.224325	0.00904945	0.127888	0.00735843	0.0444205	0.00578203	0.0743007	0.0438276	0.071882	0.112758	0.0230513	0.0356637	0.0869486	0.0626798	0.0125209	0.103164	0.0509521	0.0641504	0.382813	0.0674179	1.03257e-100	0.4245	0.0611182	0.324186	0.384856	0.0797852	0.211173	0.00138933	0.0542868	0.462802	3.48152
3066	0	-13941.7	-13936.4	-5.34047	0.2495422	0.110336	0.0404705	0.2518	0.530178	0.170971	0.0397043	0.00923831	0.0611389	0.0169306	0.0286552	0.00957267	0.111653	0.0166894	0.0253353	0.0290013	0.0503777	0.270389	0.0325682	0.0409799	0.0479929	0.0906922	0.14416	0.0421467	0.0600935	0.260159	0.385373	0.0117776	0.228189	0.000415983	0.25601	0.0162519	0.0676391	0.16497	0.181827	0.208566	0.0127014	0.0832667	0.0726348	0.0552639	0.103034	0.0224174	0.0480411	0.0693285	0.0576591	0.372997	0.0613145	0.0195219	0.452329	0.036179	0.317697	0.381136	0.0780556	0.223111	0.00209049	0.0663595	0.500519	3.43103
3067	1	-13977.9	-13983.2	5.36973	0.2452931	0.0500927	0.0487125	0.165973	0.0846408	0.00931323	0.0745252	0.0887329	0.177165	0.402173	0.0342196	0.00277277	0.144813	0.146867	0.00516784	0.0525298	0.0670035	0.00626783	0.00698374	0.0169744	0.216031	0.0564681	0.0877805	0.0901443	0.0318692	0.112017	0.118864	0.224325	0.00904945	0.127888	0.00735843	0.0444205	0.00578203	0.0743007	0.0438276	0.071882	0.112758	0.0230513	0.0356637	0.0869486	0.0626798	0.0125209	0.103164	0.0509521	0.0622657	0.368832	0.0837663	1.11434e-100	0.429303	0.0558332	0.315843	0.390891	0.0785699	0.214696	0.0018996	0.0633124	0.491454	3.44333
3068	0	-13942.4	-13936.1	-6.3347	0.2199291	0.110336	0.0404705	0.2518	0.530178	0.170971	0.0397043	0.00923831	0.0611389	0.0169306	0.0286552	0.00957267	0.111653	0.0166894	0.0253353	0.0290013	0.0503777	0.270389	0.0325682	0.0409799	0.0479929	0.0906922	0.14416	0.0421467	0.0600935	0.260159	0.385373	0.0117776	0.228189	0.000415983	0.25601	0.0162519	0.0676391	0.16497	0.181827	0.208566	0.0127014	0.0832667	0.0726348	0.0552639	0.103034	0.0224174	0.0480411	0.0693285	0.047358	0.397676	0.0534815	0.0245124	0.422218	0.0547544	0.339097	0.371836	0.071026	0.218041	0.000992919	0.0460053	0.433648	3.51935
3069	1	-13979.8	-13984.9	5.06246	0.2358114	0.0500927	0.0487125	0.165973	0.0846408	0.00931323	0.0745252	0.0887329	0.177165	0.402173	0.0342196	0.00277277	0.144813	0.146867	0.00516784	0.0525298	0.0670035	0.00626783	0.00698374	0.0169744	0.216031	0.0564681	0.0877805	0.0901443	0.0318692	0.112017	0.118864	0.224325	0.00904945	0.127888	0.00735843	0.0444205	0.00578203	0.0743007	0.0438276	0.071882	0.112758	0.0230513	0.0356637	0.0869486	0.0626798	0.0125209	0.103164	0.0509521	0.066465	0.346985	0.0831714	1.08633e-100	0.458158	0.0452209	0.334956	0.377156	0.0866764	0.201212	0.00151513	0.0566521	0.470594	3.47124
3070	0	-13941	-13935.6	-5.4198	0.2469853	0.110336	0.0404705	0.2518	0.530178	0.170971	0.0397043	0.00923831	0.0611389	0.0169306	0.0286552	0.00957267	0.111653	0.0166894	0.0253353	0.0290013	0.0503777	0.270389	0.0325682	0.0409799	0.0479929	0.0906922	0.14416	0.0421467	0.0600935	0.260159	0.385373	0.0117776	0.228189	0.000415983	0.25601	0.0162519	0.0676391	0.16497	0.181827	0.208566	0.0127014	0.0832667	0.0726348	0.0552639	0.103034	0.0224174	0.0480411	0.0693285	0.0514557	0.390672	0.0605099	0.0197437	0.437942	0.0396766	0.328115	0.369671	0.0770539	0.22516	0.00197422	0.0645216	0.495085	3.43842
3071	1	-13977.6	-13983.2	5.55045	0.2511158	0.0500927	0.0487125	0.165973	0.0846408	0.00931323	0.0745252	0.0887329	0.177165	0.402173	0.0342196	0.00277277	0.144813	0.146867	0.00516784	0.0525298	0.0670035	0.00626783	0.00698374	0.0169744	0.216031	0.0564681	0.0877805	0.0901443	0.0318692	0.112017	0.118864	0.224325	0.00904945	0.127888	0.00735843	0.0444205	0.00578203	0.0743007	0.0438276	0.071882	0.112758	0.0230513	0.0356637	0.0869486	0.0626798	0.0125209	0.103164	0.0509521	0.0646597	0.359134	0.0710078	1.08297e-100	0.4574	0.0477979	0.348255	0.373182	0.0828512	0.195712	0.00216417	0.0674969	0.503833	3.42651
3072	0	-13939.7	-13934.1	-5.64548	0.2399053	0.110336	0.0404705	0.2518	0.530178	0.170971	0.0397043	0.00923831	0.0611389	0.0169306	0.0286552	0.00957267	0.111653	0.0166894	0.0253353	0.0290013	0.0503777	0.270389	0.0325682	0.0409799	0.0479929	0.0906922	0.14416	0.0421467	0.0600935	0.260159	0.385373	0.0117776	0.228189	0.000415983	0.25601	0.0162519	0.0676391	0.16497	0.181827	0.208566	0.0127014	0.0832667	0.0726348	0.0552639	0.103034	0.0224174	0.0480411	0.0693285	0.0458147	0.397821	0.0580686	0.0249308	0.439817	0.0335481	0.332894	0.386155	0.0681653	0.212785	0.0016742	0.0595028	0.479708	3.45911
3073	1	-13977.8	-13982.5	4.66018	0.2241402	0.0500927	0.0487125	0.165973	0.0846408	0.00931323	0.0745252	0.0887329	0.177165	0.402173	0.0342196	0.00277277	0.144813	0.146867	0.00516784	0.0525298	0.0670035	0.00626783	0.00698374	0.0169744	0.216031	0.0564681	0.0877805	0.0901443	0.0318692	0.112017	0.118864	0.224325	0.00904945	0.127888	0.00735843	0.0444205	0.00578203	0.0743007	0.0438276	0.071882	0.112758	0.0230513	0.0356637	0.0869486	0.0626798	0.0125209	0.103164	0.0509521	0.0586517	0.379987	0.061439	1.0574e-100	0.437104	0.0628185	0.330119	0.379233	0.0778447	0.212804	0.00111717	0.048759	0.443692	3.50643
3074	0	-13940.6	-13935.1	-5.50341	0.2443292	0.110336	0.0404705	0.2518	0.530178	0.170971	0.0397043	0.00923831	0.0611389	0.0169306	0.0286552	0.00957267	0.111653	0.0166894	0.0253353	0.0290013	0.0503777	0.270389	0.0325682	0.0409799	0.0479929	0.0906922	0.14416	0.0421467	0.0600935	0.260159	0.385373	0.0117776	0.228189	0.000415983	0.25601	0.0162519	0.0676391	0.16497	0.181827	0.208566	0.0127014	0.0832667	0.0726348	0.0552639	0.103034	0.0224174	0.0480411	0.0693285	0.0473057	0.377481	0.0560476	0.0159755	0.448604	0.0545866	0.350996	0.366201	0.0724036	0.210399	0.00185792	0.0626263	0.489373	3.44614
3075	1	-13979	-13983.1	4.12205	0.2097243	0.0500927	0.0487125	0.165973	0.0846408	0.00931323	0.0745252	0.0887329	0.177165	0.402173	0.0342196	0.00277277	0.144813	0.146867	0.00516784	0.0525298	0.0670035	0.00626783	0.00698374	0.0169744	0.216031	0.0564681	0.0877805	0.0901443	0.0318692	0.112017	0.118864	0.224325	0.00904945	0.127888	0.00735843	0.0444205	0.00578203	0.0743007	0.0438276	0.071882	0.112758	0.0230513	0.0356637	0.0869486	0.0626798	0.0125209	0.103164	0.0509521	0.0690861	0.391482	0.0633247	1.072e-100	0.421249	0.054858	0.321935	0.388566	0.0797412	0.209758	0.000731608	0.0395671	0.408557	3.55114
3076	0	-13941.8	-13936.4	-5.40149	0.2475722	0.110336	0.0404705	0.2518	0.530178	0.170971	0.0397043	0.00923831	0.0611389	0.0169306	0.0286552	0.00957267	0.111653	0.0166894	0.0253353	0.0290013	0.0503777	0.270389	0.0325682	0.0409799	0.0479929	0.0906922	0.14416	0.0421467	0.0600935	0.260159	0.385373	0.0117776	0.228189	0.000415983	0.25601	0.0162519	0.0676391	0.16497	0.181827	0.208566	0.0127014	0.0832667	0.0726348	0.0552639	0.103034	0.0224174	0.0480411	0.0693285	0.0472449	0.38514	0.0612644	0.0281248	0.445547	0.0326797	0.333281	0.373306	0.0687493	0.224663	0.00200053	0.0649424	0.496338	3.43672
3077	1	-13973.5	-13978.3	4.78655	0.2277199	0.0500927	0.0487125	0.165973	0.0846408	0.00931323	0.0745252	0.0887329	0.177165	0.402173	0.0342196	0.00277277	0.144813	0.146867	0.00516784	0.0525298	0.0670035	0.00626783	0.00698374	0.0169744	0.216031	0.0564681	0.0877805	0.0901443	0.0318692	0.112017	0.118864	0.224325	0.00904945	0.127888	0.00735843	0.0444205	0.00578203	0.0743007	0.0438276	0.071882	0.112758	0.0230513	0.0356637	0.0869486	0.0626798	0.0125209	0.103164	0.0509521	0.0660158	0.387725	0.0671359	1.13652e-100	0.413661	0.0654622	0.324767	0.375154	0.0803988	0.21968	0.0012307	0.0511406	0.452089	3.49554
3078	0	-13943.6	-13938	-5.64772	0.2398365	0.110336	0.0404705	0.2518	0.530178	0.170971	0.0397043	0.00923831	0.0611389	0.0169306	0.0286552	0.00957267	0.111653	0.0166894	0.0253353	0.0290013	0.0503777	0.270389	0.0325682	0.0409799	0.0479929	0.0906922	0.14416	0.0421467	0.0600935	0.260159	0.385373	0.0117776	0.228189	0.000415983	0.25601	0.0162519	0.0676391	0.16497	0.181827	0.208566	0.0127014	0.0832667	0.0726348	0.0552639	0.103034	0.0224174	0.0480411	0.0693285	0.0433457	0.376757	0.0546685	0.0304697	0.466906	0.0278529	0.359134	0.362947	0.070499	0.20742	0.00167145	0.0594546	0.479557	3.45932
3079	1	-13977.6	-13982.3	4.68799	0.2249212	0.0500927	0.0487125	0.165973	0.0846408	0.00931323	0.0745252	0.0887329	0.177165	0.402173	0.0342196	0.00277277	0.144813	0.146867	0.00516784	0.0525298	0.0670035	0.00626783	0.00698374	0.0169744	0.216031	0.0564681	0.0877805	0.0901443	0.0318692	0.112017	0.118864	0.224325	0.00904945	0.127888	0.00735843	0.0444205	0.00578203	0.0743007	0.0438276	0.071882	0.112758	0.0230513	0.0356637	0.0869486	0.0626798	0.0125209	0.103164	0.0509521	0.056601	0.417441	0.0657123	1.08334e-100	0.394306	0.0659403	0.335527	0.367268	0.0708136	0.226392	0.00114131	0.0492755	0.445535	3.50405
3080	0	-13946.1	-13939.5	-6.54923	0.214175	0.110336	0.0404705	0.2518	0.530178	0.170971	0.0397043	0.00923831	0.0611389	0.0169306	0.0286552	0.00957267	0.111653	0.0166894	0.0253353	0.0290013	0.0503777	0.270389	0.0325682	0.0409799	0.0479929	0.0906922	0.14416	0.0421467	0.0600935	0.260159	0.385373	0.0117776	0.228189	0.000415983	0.25601	0.0162519	0.0676391	0.16497	0.181827	0.208566	0.0127014	0.0832667	0.0726348	0.0552639	0.103034	0.0224174	0.0480411	0.0693285	0.0483293	0.368022	0.0660846	0.0224769	0.469344	0.0257432	0.337604	0.384185	0.0707842	0.207427	0.00083885	0.0423323	0.419632	3.5372
3081	1	-13977.5	-13981.7	4.24658	0.212946	0.0500927	0.0487125	0.165973	0.0846408	0.00931323	0.0745252	0.0887329	0.177165	0.402173	0.0342196	0.00277277	0.144813	0.146867	0.00516784	0.0525298	0.0670035	0.00626783	0.00698374	0.0169744	0.216031	0.0564681	0.0877805	0.0901443	0.0318692	0.112017	0.118864	0.224325	0.00904945	0.127888	0.00735843	0.0444205	0.00578203	0.0743007	0.0438276	0.071882	0.112758	0.0230513	0.0356637	0.0869486	0.0626798	0.0125209	0.103164	0.0509521	0.0632394	0.405832	0.0562567	1.07165e-100	0.414722	0.0599494	0.334175	0.376244	0.073005	0.216576	0.000808218	0.0415619	0.416594	3.54104
3082	0	-13942.5	-13937.1	-5.43092	0.2466298	0.110336	0.0404705	0.2518	0.530178	0.170971	0.0397043	0.00923831	0.0611389	0.0169306	0.0286552	0.00957267	0.111653	0.0166894	0.0253353	0.0290013	0.0503777	0.270389	0.0325682	0.0409799	0.0479929	0.0906922	0.14416	0.0421467	0.0600935	0.260159	0.385373	0.0117776	0.228189	0.000415983	0.25601	0.0162519	0.0676391	0.16497	0.181827	0.208566	0.0127014	0.0832667	0.0726348	0.0552639	0.103034	0.0224174	0.0480411	0.0693285	0.0508312	0.398099	0.0543748	0.016416	0.429589	0.0506892	0.32836	0.384465	0.0744323	0.212743	0.00195839	0.0642671	0.494324	3.43945
3083	1	-13975.9	-13980.6	4.76739	0.227172	0.0500927	0.0487125	0.165973	0.0846408	0.00931323	0.0745252	0.0887329	0.177165	0.402173	0.0342196	0.00277277	0.144813	0.146867	0.00516784	0.0525298	0.0670035	0.00626783	0.00698374	0.0169744	0.216031	0.0564681	0.0877805	0.0901443	0.0318692	0.112017	0.118864	0.224325	0.00904945	0.127888	0.00735843	0.0444205	0.00578203	0.0743007	0.0438276	0.071882	0.112758	0.0230513	0.0356637	0.0869486	0.0626798	0.0125209	0.103164	0.0509521	0.0636998	0.375976	0.068089	1.12407e-100	0.45148	0.0407547	0.345302	0.367946	0.0748729	0.211879	0.00121284	0.0507738	0.450812	3.4972
3084	0	-13942.3	-13936.7	-5.57384	0.2421222	0.110336	0.0404705	0.2518	0.530178	0.170971	0.0397043	0.00923831	0.0611389	0.0169306	0.0286552	0.00957267	0.111653	0.0166894	0.0253353	0.0290013	0.0503777	0.270389	0.0325682	0.0409799	0.0479929	0.0906922	0.14416	0.0421467	0.0600935	0.260159	0.385373	0.0117776	0.228189	0.000415983	0.25601	0.0162519	0.0676391	0.16497	0.181827	0.208566	0.0127014	0.0832667	0.0726348	0.0552639	0.103034	0.0224174	0.0480411	0.0693285	0.0517356	0.403171	0.0640173	0.023013	0.406728	0.051335	0.331977	0.376016	0.0731569	0.218851	0.00176472	0.0610627	0.484576	3.4526
3085	1	-13977.5	-13981.8	4.3253	0.2150172	0.0500927	0.0487125	0.165973	0.0846408	0.00931323	0.0745252	0.0887329	0.177165	0.402173	0.0342196	0.00277277	0.144813	0.146867	0.00516784	0.0525298	0.0670035	0.00626783	0.00698374	0.0169744	0.216031	0.0564681	0.0877805	0.0901443	0.0318692	0.112017	0.118864	0.224325	0.00904945	0.127888	0.00735843	0.0444205	0.00578203	0.0743007	0.0438276	0.071882	0.112758	0.0230513	0.0356637	0.0869486	0.0626798	0.0125209	0.103164	0.0509521	0.0588301	0.426283	0.0552177	1.01455e-100	0.410356	0.0493129	0.338409	0.381507	0.0661164	0.213968	0.000860295	0.0428631	0.421704	3.53457
3086	0	-13945.7	-13940	-5.64926	0.2397892	0.110336	0.0404705	0.2518	0.530178	0.170971	0.0397043	0.00923831	0.0611389	0.0169306	0.0286552	0.00957267	0.111653	0.0166894	0.0253353	0.0290013	0.0503777	0.270389	0.0325682	0.0409799	0.0479929	0.0906922	0.14416	0.0421467	0.0600935	0.260159	0.385373	0.0117776	0.228189	0.000415983	0.25601	0.0162519	0.0676391	0.16497	0.181827	0.208566	0.0127014	0.0832667	0.0726348	0.0552639	0.103034	0.0224174	0.0480411	0.0693285	0.0494477	0.417518	0.0613943	0.0285919	0.4013	0.0417479	0.347508	0.373491	0.0713619	0.207639	0.00166955	0.0594215	0.479452	3.45946
3087	1	-13975.8	-13980.2	4.46949	0.218882	0.0500927	0.0487125	0.165973	0.0846408	0.00931323	0.0745252	0.0887329	0.177165	0.402173	0.0342196	0.00277277	0.144813	0.146867	0.00516784	0.0525298	0.0670035	0.00626783	0.00698374	0.0169744	0.216031	0.0564681	0.0877805	0.0901443	0.0318692	0.112017	0.118864	0.224325	0.00904945	0.127888	0.00735843	0.0444205	0.00578203	0.0743007	0.0438276	0.071882	0.112758	0.0230513	0.0356637	0.0869486	0.0626798	0.0125209	0.103164	0.0509521	0.0543418	0.381222	0.0639059	1.09531e-100	0.443024	0.0575062	0.353024	0.372187	0.0747145	0.200075	0.000963553	0.0453291	0.431123	3.52258
3088	0	-13942.4	-13936.9	-5.47477	0.2452346	0.110336	0.0404705	0.2518	0.530178	0.170971	0.0397043	0.00923831	0.0611389	0.0169306	0.0286552	0.00957267	0.111653	0.0166894	0.0253353	0.0290013	0.0503777	0.270389	0.0325682	0.0409799	0.0479929	0.0906922	0.14416	0.0421467	0.0600935	0.260159	0.385373	0.0117776	0.228189	0.000415983	0.25601	0.0162519	0.0676391	0.16497	0.181827	0.208566	0.0127014	0.0832667	0.0726348	0.0552639	0.103034	0.0224174	0.0480411	0.0693285	0.0573514	0.366857	0.057616	0.0175953	0.453879	0.0467008	0.342502	0.368683	0.0771474	0.211667	0.00189705	0.0632707	0.491328	3.4435
3089	1	-13978.1	-13982.5	4.46067	0.2186431	0.0500927	0.0487125	0.165973	0.0846408	0.00931323	0.0745252	0.0887329	0.177165	0.402173	0.0342196	0.00277277	0.144813	0.146867	0.00516784	0.0525298	0.0670035	0.00626783	0.00698374	0.0169744	0.216031	0.0564681	0.0877805	0.0901443	0.0318692	0.112017	0.118864	0.224325	0.00904945	0.127888	0.00735843	0.0444205	0.00578203	0.0743007	0.0438276	0.071882	0.112758	0.0230513	0.0356637	0.0869486	0.0626798	0.0125209	0.103164	0.0509521	0.0627585	0.372276	0.0657808	1.07749e-100	0.442727	0.0564573	0.334991	0.375419	0.0742504	0.215339	0.000956935	0.0451752	0.430545	3.52332
3090	0	-13943.6	-13937.3	-6.28834	0.2212	0.110336	0.0404705	0.2518	0.530178	0.170971	0.0397043	0.00923831	0.0611389	0.0169306	0.0286552	0.00957267	0.111653	0.0166894	0.0253353	0.0290013	0.0503777	0.270389	0.0325682	0.0409799	0.0479929	0.0906922	0.14416	0.0421467	0.0600935	0.260159	0.385373	0.0117776	0.228189	0.000415983	0.25601	0.0162519	0.0676391	0.16497	0.181827	0.208566	0.0127014	0.0832667	0.0726348	0.0552639	0.103034	0.0224174	0.0480411	0.0693285	0.0532652	0.357643	0.0585315	0.019032	0.461976	0.0495524	0.342564	0.372021	0.0705702	0.214845	0.00102937	0.0468307	0.436698	3.51544
3091	1	-13976.9	-13981.5	4.61272	0.2228156	0.0500927	0.0487125	0.165973	0.0846408	0.00931323	0.0745252	0.0887329	0.177165	0.402173	0.0342196	0.00277277	0.144813	0.146867	0.00516784	0.0525298	0.0670035	0.00626783	0.00698374	0.0169744	0.216031	0.0564681	0.0877805	0.0901443	0.0318692	0.112017	0.118864	0.224325	0.00904945	0.127888	0.00735843	0.0444205	0.00578203	0.0743007	0.0438276	0.071882	0.112758	0.0230513	0.0356637	0.0869486	0.0626798	0.0125209	0.103164	0.0509521	0.0641004	0.394789	0.0641387	1.09489e-100	0.422191	0.0547807	0.334608	0.371512	0.0747093	0.219171	0.00107701	0.0478871	0.440552	3.51048
3092	0	-13945.3	-13939.7	-5.56951	0.2422572	0.110336	0.0404705	0.2518	0.530178	0.170971	0.0397043	0.00923831	0.0611389	0.0169306	0.0286552	0.00957267	0.111653	0.0166894	0.0253353	0.0290013	0.0503777	0.270389	0.0325682	0.0409799	0.0479929	0.0906922	0.14416	0.0421467	0.0600935	0.260159	0.385373	0.0117776	0.228189	0.000415983	0.25601	0.0162519	0.0676391	0.16497	0.181827	0.208566	0.0127014	0.0832667	0.0726348	0.0552639	0.103034	0.0224174	0.0480411	0.0693285	0.0534979	0.419134	0.064454	0.0133589	0.41207	0.0374856	0.321115	0.378511	0.0724308	0.227943	0.00177033	0.061158	0.48487	3.4522
3093	1	-13976	-13980.9	4.90816	0.2312389	0.0500927	0.0487125	0.165973	0.0846408	0.00931323	0.0745252	0.0887329	0.177165	0.402173	0.0342196	0.00277277	0.144813	0.146867	0.00516784	0.0525298	0.0670035	0.00626783	0.00698374	0.0169744	0.216031	0.0564681	0.0877805	0.0901443	0.0318692	0.112017	0.118864	0.224325	0.00904945	0.127888	0.00735843	0.0444205	0.00578203	0.0743007	0.0438276	0.071882	0.112758	0.0230513	0.0356637	0.0869486	0.0626798	0.0125209	0.103164	0.0509521	0.0629616	0.381011	0.0660879	1.07679e-100	0.41881	0.0711295	0.327746	0.381202	0.0818641	0.209189	0.00134958	0.0535166	0.460217	3.48492
3094	0	-13948.5	-13943.2	-5.26134	0.2521293	0.110336	0.0404705	0.2518	0.530178	0.170971	0.0397043	0.00923831	0.0611389	0.0169306	0.0286552	0.00957267	0.111653	0.0166894	0.0253353	0.0290013	0.0503777	0.270389	0.0325682	0.0409799	0.0479929	0.0906922	0.14416	0.0421467	0.0600935	0.260159	0.385373	0.0117776	0.228189	0.000415983	0.25601	0.0162519	0.0676391	0.16497	0.181827	0.208566	0.0127014	0.0832667	0.0726348	0.0552639	0.103034	0.0224174	0.0480411	0.0693285	0.0555862	0.40654	0.0654931	0.014692	0.401513	0.0561757	0.30576	0.400573	0.0691657	0.224501	0.00221248	0.0682319	0.505954	3.4236
3095	1	-13976.4	-13980.7	4.34905	0.2156472	0.0500927	0.0487125	0.165973	0.0846408	0.00931323	0.0745252	0.0887329	0.177165	0.402173	0.0342196	0.00277277	0.144813	0.146867	0.00516784	0.0525298	0.0670035	0.00626783	0.00698374	0.0169744	0.216031	0.0564681	0.0877805	0.0901443	0.0318692	0.112017	0.118864	0.224325	0.00904945	0.127888	0.00735843	0.0444205	0.00578203	0.0743007	0.0438276	0.071882	0.112758	0.0230513	0.0356637	0.0869486	0.0626798	0.0125209	0.103164	0.0509521	0.0621932	0.365941	0.0688049	1.0538e-100	0.428743	0.0743178	0.325018	0.384487	0.0813326	0.209163	0.000876582	0.0432618	0.42325	3.53261
3096	0	-13941.5	-13935.5	-5.98951	0.2296375	0.110336	0.0404705	0.2518	0.530178	0.170971	0.0397043	0.00923831	0.0611389	0.0169306	0.0286552	0.00957267	0.111653	0.0166894	0.0253353	0.0290013	0.0503777	0.270389	0.0325682	0.0409799	0.0479929	0.0906922	0.14416	0.0421467	0.0600935	0.260159	0.385373	0.0117776	0.228189	0.000415983	0.25601	0.0162519	0.0676391	0.16497	0.181827	0.208566	0.0127014	0.0832667	0.0726348	0.0552639	0.103034	0.0224174	0.0480411	0.0693285	0.046876	0.442229	0.0593403	0.0325559	0.385987	0.0330116	0.325048	0.380757	0.0662891	0.227906	0.00129458	0.0524313	0.456534	3.48974
3097	1	-13980.4	-13985.2	4.8428	0.2293383	0.0500927	0.0487125	0.165973	0.0846408	0.00931323	0.0745252	0.0887329	0.177165	0.402173	0.0342196	0.00277277	0.144813	0.146867	0.00516784	0.0525298	0.0670035	0.00626783	0.00698374	0.0169744	0.216031	0.0564681	0.0877805	0.0901443	0.0318692	0.112017	0.118864	0.224325	0.00904945	0.127888	0.00735843	0.0444205	0.00578203	0.0743007	0.0438276	0.071882	0.112758	0.0230513	0.0356637	0.0869486	0.0626798	0.0125209	0.103164	0.0509521	0.0580481	0.344625	0.0880191	1.0247e-100	0.43521	0.0740969	0.328506	0.38028	0.0818887	0.209325	0.00128447	0.0522292	0.455843	3.49064
3098	0	-13944.1	-13938.8	-5.32087	0.2501795	0.110336	0.0404705	0.2518	0.530178	0.170971	0.0397043	0.00923831	0.0611389	0.0169306	0.0286552	0.00957267	0.111653	0.0166894	0.0253353	0.0290013	0.0503777	0.270389	0.0325682	0.0409799	0.0479929	0.0906922	0.14416	0.0421467	0.0600935	0.260159	0.385373	0.0117776	0.228189	0.000415983	0.25601	0.0162519	0.0676391	0.16497	0.181827	0.208566	0.0127014	0.0832667	0.0726348	0.0552639	0.103034	0.0224174	0.0480411	0.0693285	0.0505439	0.453708	0.055439	0.0313363	0.371027	0.0379464	0.332639	0.369701	0.0689898	0.22867	0.00212013	0.0668196	0.501864	3.4292
3099	1	-13975.1	-13980.2	5.05972	0.235729	0.0500927	0.0487125	0.165973	0.0846408	0.00931323	0.0745252	0.0887329	0.177165	0.402173	0.0342196	0.00277277	0.144813	0.146867	0.00516784	0.0525298	0.0670035	0.00626783	0.00698374	0.0169744	0.216031	0.0564681	0.0877805	0.0901443	0.0318692	0.112017	0.118864	0.224325	0.00904945	0.127888	0.00735843	0.0444205	0.00578203	0.0743007	0.0438276	0.071882	0.112758	0.0230513	0.0356637	0.0869486	0.0626798	0.0125209	0.103164	0.0509521	0.0627709	0.37451	0.0739207	1.04885e-100	0.42985	0.0589483	0.33759	0.375828	0.0799392	0.206642	0.00151203	0.0565952	0.470409	3.47148
3100	0	-13941.1	-13935.9	-5.20275	0.2540686	0.110336	0.0404705	0.2518	0.530178	0.170971	0.0397043	0.00923831	0.0611389	0.0169306	0.0286552	0.00957267	0.111653	0.0166894	0.0253353	0.0290013	0.0503777	0.270389	0.0325682	0.0409799	0.0479929	0.0906922	0.14416	0.0421467	0.0600935	0.260159	0.385373	0.0117776	0.228189	0.000415983	0.25601	0.0162519	0.0676391	0.16497	0.181827	0.208566	0.0127014	0.0832667	0.0726348	0.0552639	0.103034	0.0224174	0.0480411	0.0693285	0.053794	0.372204	0.0559969	0.0273366	0.458514	0.032155	0.333572	0.368896	0.0764708	0.221061	0.00230682	0.0696435	0.509987	3.41806
