Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
2740	-13985.7	-13989.6	3.88649	1.351297	0.153553	0.119483	0.116167	0.114882	0.11982	0.107068	0.152796	0.0911294	0.143662	0.229573	0.0792974	0.109435	0.0982246	0.104074	0.1447	0.160073	0.174131	0.154098	0.155593	0.0964103	0.109629	0.088765	0.272309	0.0507233	0.048273	0.00825558	0.0754044	0.0559517	0.0269048	0.128959	0.0457243	0.0532901	0.0127309	0.0198785	0.0210408	0.0361433	0.0431649	0.0598706	0.032164	0.0659669	0.014215	0.0493551	0.0196898	0.20141	0.561776	1.04035	2.19647	0.194107	0.38498	0.0843625	0.336551	0.3789066	3.962578
2750	-13979.9	-13983.7	3.81824	1.416642	0.15465	0.0991321	0.10662	0.119983	0.122357	0.113182	0.152796	0.0966513	0.132983	0.207532	0.115612	0.0988005	0.124183	0.107113	0.150696	0.185925	0.175758	0.157571	0.169243	0.0634249	0.126842	0.0835791	0.25857	0.0472466	0.0803281	0.0201988	0.0713086	0.0475878	0.0318134	0.129233	0.0512592	0.0684304	0.0107351	0.0343477	0.0265612	0.0341808	0.0240428	0.0362311	0.0333166	0.0470544	0.00503538	0.0296234	0.0305284	0.212153	0.574067	1.04513	2.16865	0.199907	0.386196	0.0908861	0.323011	0.3650779	3.982264
2760	-13985.2	-13987.7	2.45482	1.449907	0.231371	0.126224	0.126606	0.100913	0.125819	0.124672	0.154419	0.0927823	0.125306	0.228339	0.0865639	0.107629	0.136481	0.095753	0.166553	0.174097	0.183541	0.144856	0.154557	0.0810591	0.103691	0.0869829	0.257522	0.0472221	0.0927983	0.0336923	0.0795806	0.0325829	0.0318193	0.137727	0.0366509	0.0728928	0.0173855	0.0531192	0.0350279	0.0240834	0.0370069	0.0187356	0.0333166	0.062532	0.00591471	0.0347567	0.0221097	0.21748	0.58	1.04734	2.15518	0.209314	0.379607	0.0836727	0.327406	0.350827	4.124691
2770	-13986.6	-13987.5	0.929433	1.382678	0.166821	0.0886609	0.13773	0.103281	0.135074	0.0915336	0.13899	0.110804	0.116379	0.21987	0.101679	0.121685	0.146251	0.139624	0.16922	0.177745	0.224625	0.176585	0.183296	0.107793	0.120694	0.0774054	0.273048	0.0487811	0.0531543	0.0621299	0.0870052	0.0432484	0.0210765	0.141927	0.0734854	0.0557658	0.0110893	0.0329687	0.044093	0.0387251	0.0285512	0.0320458	0.0239677	0.0629948	0.00868516	0.0440159	0.0221097	0.206617	0.567787	1.04272	2.18288	0.204111	0.3786	0.0880004	0.329288	0.3700426	4.264617
2780	-13987.5	-13987.5	-0.0365492	1.562497	0.229906	0.162466	0.106132	0.0988633	0.151114	0.106514	0.145099	0.106185	0.138942	0.259019	0.0925977	0.103388	0.137063	0.0900411	0.16922	0.187979	0.199331	0.161735	0.167016	0.0776898	0.118882	0.127575	0.282328	0.0357006	0.0539198	0.0266549	0.101751	0.0553522	0.0413894	0.177096	0.0656366	0.0701994	0.0261824	0.0188449	0.0389511	0.0252165	0.0409758	0.0288811	0.0137034	0.0613151	0.0116454	0.059173	0.0206945	0.234817	0.598639	1.05389	2.11265	0.208945	0.396999	0.0833593	0.310696	0.3633095	4.39237
2790	-13990.2	-13991.1	0.968981	1.656845	0.220592	0.149813	0.14064	0.138049	0.174951	0.120575	0.162601	0.0817769	0.156327	0.257341	0.0903625	0.112396	0.102047	0.0930404	0.136215	0.155526	0.183273	0.192119	0.150432	0.109673	0.111328	0.12389	0.234674	0.0165791	0.0733637	0.00617838	0.0849729	0.0553522	0.0257637	0.13432	0.0779304	0.0711488	0.026868	0.0301691	0.0216187	0.0413674	0.0220535	0.0276245	0.0431652	0.0548645	0.0166356	0.0531794	0.0244249	0.248567	0.612739	1.05844	2.08025	0.211932	0.385112	0.0891486	0.313807	0.3716331	4.30522
2800	-13980.1	-13982.5	2.43182	1.674083	0.192307	0.127431	0.121584	0.134729	0.151227	0.110296	0.171801	0.118203	0.104452	0.242309	0.104562	0.0879439	0.127566	0.0967228	0.151813	0.184291	0.185856	0.154127	0.142162	0.0872456	0.132142	0.110061	0.245576	0.0482268	0.0598178	0.0196817	0.0838802	0.0340921	0.0370528	0.127534	0.0524406	0.0873283	0.0359965	0.0182684	0.0295839	0.0271667	0.0242424	0.0320748	0.0287153	0.04751	0.0151331	0.0596707	0.00837532	0.251006	0.615182	1.0592	2.07462	0.212777	0.365916	0.0922981	0.329009	0.3966785	4.161199
2810	-13986	-13990.3	4.30446	1.513511	0.225741	0.140324	0.116704	0.104537	0.149644	0.11432	0.138678	0.0801275	0.115175	0.232737	0.0854279	0.106708	0.0936806	0.105517	0.120892	0.155322	0.16669	0.131632	0.183419	0.0808842	0.119805	0.0804109	0.265705	0.0548758	0.0522452	0.0135107	0.0645835	0.0306722	0.0524264	0.135327	0.0431342	0.0628429	0.0148665	0.0310735	0.0235046	0.0291935	0.0307799	0.0304277	0.013792	0.07163	0.0103444	0.0466635	0.0245944	0.227402	0.59079	1.05121	2.1306	0.203271	0.380837	0.0906254	0.325266	0.379746	3.95057
2820	-13996.5	-13999.3	2.78653	1.450427	0.152963	0.138625	0.126065	0.14436	0.171895	0.12151	0.205863	0.078438	0.136475	0.251539	0.0870818	0.101252	0.122992	0.129559	0.129269	0.164796	0.152777	0.148874	0.160536	0.0792441	0.101256	0.0788645	0.212736	0.0439625	0.0762602	0.0242743	0.0955532	0.0247065	0.0511034	0.0665508	0.0629556	0.104655	0.012641	0.0204202	0.0344049	0.030501	0.0216201	0.0298384	0.00509285	0.070731	0.0304396	0.0652544	0.0236772	0.217562	0.580091	1.04737	2.15497	0.21756	0.376699	0.086962	0.318779	0.3795096	4.091612
2830	-13986	-13988.1	2.10537	1.450392	0.173686	0.124012	0.167554	0.114573	0.158026	0.0985678	0.148968	0.0824248	0.129396	0.278751	0.0920832	0.106428	0.174755	0.0933421	0.138198	0.138156	0.176361	0.16598	0.146764	0.0989395	0.130837	0.0804662	0.225506	0.0554126	0.0762602	0.0321147	0.0928703	0.0411985	0.0283805	0.121011	0.0676934	0.0604917	0.030375	0.0350166	0.0193409	0.0261619	0.0303516	0.0167745	0.0225186	0.0509727	0.0108169	0.0714426	0.0267454	0.217556	0.580085	1.04737	2.15499	0.206887	0.389886	0.0883687	0.314858	0.3500353	4.159723
2840	-13994.1	-13996.7	2.59602	1.435444	0.169573	0.115295	0.12139	0.119065	0.127857	0.104697	0.195138	0.1008	0.114703	0.235984	0.0965237	0.0632202	0.0876508	0.113138	0.17304	0.156187	0.160319	0.163332	0.159088	0.0871557	0.122324	0.0915547	0.235353	0.087667	0.0705008	0.0319891	0.0825318	0.0539394	0.0300212	0.142589	0.0567102	0.0762475	0.0293016	0.0314135	0.0235586	0.0558576	0.0421803	0.0202652	0.0295194	0.0646607	0.0150456	0.0434989	0.00707704	0.215175	0.577446	1.04639	2.16098	0.197486	0.381156	0.0903311	0.331027	0.3558166	4.107961
2850	-13991.4	-13996	4.61706	1.552257	0.194521	0.108633	0.150395	0.109204	0.126428	0.0742027	0.14814	0.0966849	0.122232	0.243178	0.078402	0.0756755	0.106502	0.0930756	0.135576	0.118492	0.133873	0.149554	0.130766	0.107554	0.109278	0.0725032	0.241737	0.0475485	0.0442785	0.0208497	0.0825318	0.0639295	0.0554508	0.144002	0.0916421	0.0724465	0.0428671	0.0283231	0.0520637	0.035237	0.0203864	0.0149853	0.0235327	0.0724149	0.0149505	0.054826	0.0165719	0.233283	0.59703	1.05335	2.11634	0.206623	0.379375	0.0906722	0.32333	0.3625603	3.925444
2860	-13990.4	-13994.7	4.21576	1.520246	0.158851	0.115392	0.104307	0.123125	0.151661	0.103768	0.156219	0.0735823	0.10445	0.25619	0.0799847	0.107063	0.130955	0.101619	0.135576	0.166862	0.136707	0.12135	0.197646	0.0903753	0.105745	0.0770051	0.219571	0.0370329	0.0965858	0.03039	0.0920485	0.0228244	0.0339001	0.119196	0.0785725	0.0860345	0.0226526	0.0222144	0.0519421	0.0343735	0.014561	0.0356502	0.00306827	0.0524322	0.0341761	0.0499809	0.0248901	0.228433	0.591892	1.05159	2.12809	0.193898	0.397586	0.08744	0.321075	0.3641105	3.96053
2870	-13987.8	-13990.7	2.90598	1.47367	0.211162	0.118898	0.136822	0.0995347	0.143474	0.0889684	0.143143	0.0998924	0.114874	0.223561	0.104072	0.112573	0.116089	0.115301	0.150242	0.207453	0.134075	0.144261	0.170067	0.125608	0.131443	0.0714371	0.256306	0.0495324	0.0771648	0.0305143	0.0827045	0.014156	0.0525209	0.0921826	0.0668512	0.0945495	0.0126613	0.0260574	0.0272686	0.0244141	0.0280421	0.0264653	0.0137556	0.0555969	0.0238021	0.0468303	0.0194158	0.221226	0.584114	1.04884	2.14582	0.2095	0.378676	0.0887988	0.323026	0.3685655	4.083743
2880	-13991.5	-13994.8	3.23496	1.574193	0.211162	0.131405	0.120585	0.0913235	0.118639	0.124026	0.157956	0.106913	0.125978	0.210037	0.0785903	0.0874587	0.126234	0.117015	0.150631	0.154427	0.144504	0.141721	0.126231	0.107972	0.144535	0.100224	0.242305	0.0318965	0.0992567	0.035762	0.0730242	0.0662172	0.0168362	0.0921826	0.071256	0.0945495	0.0359153	0.020515	0.0323498	0.0196453	0.0506786	0.0430642	0.010335	0.0619297	0.0188701	0.0576213	0.0152014	0.236559	0.600457	1.0545	2.10849	0.208143	0.401917	0.0830954	0.306844	0.3713146	4.066979
2890	-13983.2	-13986.7	3.54876	1.434903	0.175883	0.110985	0.126382	0.110662	0.136708	0.100263	0.158458	0.0744036	0.109327	0.210037	0.0888733	0.102975	0.123243	0.0957839	0.159055	0.154735	0.174165	0.168984	0.169484	0.104656	0.115188	0.0759671	0.260764	0.0347995	0.081789	0.0481343	0.0899953	0.0134415	0.0367786	0.110692	0.0585902	0.0865849	0.0581542	0.0390644	0.0146217	0.0273202	0.0187198	0.0193429	0.0301632	0.054551	0.0199582	0.0524402	0.0104672	0.215089	0.57735	1.04636	2.1612	0.197854	0.390701	0.0841207	0.327324	0.3958559	4.012589
2900	-13992.5	-13996	3.52697	1.610257	0.152992	0.090934	0.114632	0.103622	0.167636	0.106439	0.149297	0.0985123	0.132745	0.278163	0.0888733	0.129805	0.0978211	0.122993	0.154573	0.134893	0.184369	0.152335	0.146217	0.092481	0.105337	0.122034	0.228391	0.0402489	0.10522	0.0225584	0.0802763	0.0351484	0.0459305	0.11192	0.0618914	0.0665078	0.029854	0.0366905	0.0325575	0.0265975	0.00201638	0.0323677	0.00691586	0.0619733	0.00646731	0.0480989	0.0346904	0.241863	0.605936	1.05629	2.09591	0.207527	0.365236	0.0892951	0.337942	0.3825025	4.043025
2910	-13981.4	-13981.9	0.497001	1.673533	0.218834	0.123732	0.123826	0.127203	0.126578	0.120647	0.200091	0.096321	0.126153	0.235916	0.0932334	0.123105	0.123724	0.128612	0.123595	0.209735	0.186371	0.173987	0.153242	0.108931	0.138405	0.113857	0.256164	0.0416882	0.097245	0.0361638	0.0833746	0.0359197	0.0439056	0.109646	0.0697701	0.0879982	0.016106	0.0134131	0.0289453	0.0433401	0.0350448	0.0237192	0.0313861	0.0506396	0.0159868	0.0338461	0.0242103	0.250928	0.615105	1.05917	2.07479	0.209336	0.384663	0.0834871	0.322514	0.3617179	4.354609
2920	-13986.8	-13987.6	0.776226	1.527757	0.157604	0.103779	0.143856	0.142091	0.149937	0.103142	0.1632	0.135698	0.110974	0.274129	0.105351	0.0958523	0.133893	0.110373	0.166974	0.180951	0.190453	0.139952	0.195572	0.0835811	0.142219	0.116244	0.246758	0.0301104	0.0951293	0.022406	0.105927	0.0401392	0.0241252	0.132252	0.0795518	0.0993184	0.0222316	0.0188918	0.022023	0.0288254	0.0209308	0.0243161	0.0158177	0.0335912	0.0319451	0.0476314	0.0179409	0.229579	0.593112	1.05201	2.1253	0.199243	0.390993	0.0856747	0.32409	0.3417014	4.305688
2930	-13993.9	-13994.7	0.799053	1.409385	0.213754	0.125435	0.155112	0.101831	0.140928	0.11783	0.169063	0.0979485	0.123512	0.248537	0.109961	0.115144	0.125665	0.137546	0.11224	0.130759	0.183358	0.181471	0.155947	0.108151	0.135615	0.121623	0.250489	0.0452932	0.0788287	0.035316	0.0604121	0.0179906	0.0197381	0.13827	0.0551323	0.0822911	0.0226679	0.0324471	0.0170016	0.07057	0.0414523	0.0371835	0.0191688	0.0549172	0.0200143	0.0449813	0.0272196	0.210979	0.572744	1.04463	2.17165	0.21621	0.376479	0.0920383	0.315273	0.3589674	4.282816
2940	-13983.8	-13987.3	3.52697	1.53916	0.204024	0.115765	0.105226	0.111246	0.153671	0.101659	0.16253	0.10014	0.122622	0.226216	0.0827255	0.0859019	0.10301	0.168758	0.140064	0.155835	0.156764	0.141223	0.143989	0.0967992	0.124289	0.0890648	0.219499	0.0370204	0.0668282	0.0364286	0.0772118	0.0260672	0.0385743	0.133123	0.0650209	0.103229	0.0222699	0.0270065	0.0302959	0.0163752	0.0213975	0.0223081	0.0145654	0.0699601	0.0199815	0.0645969	0.0291364	0.231309	0.594947	1.05264	2.1211	0.194646	0.377873	0.0866034	0.340877	0.3616894	4.032417
2950	-13982.2	-13986.3	4.17413	1.502604	0.17218	0.137132	0.107775	0.087149	0.141932	0.0944679	0.151	0.111159	0.121496	0.217272	0.0775519	0.105175	0.105306	0.101427	0.140939	0.132128	0.153786	0.160367	0.144658	0.0888485	0.136708	0.0936045	0.237522	0.0366349	0.0744894	0.0460581	0.0904947	0.0469306	0.0455559	0.103758	0.0698748	0.0687209	0.0455453	0.0341595	0.0329006	0.038993	0.0494416	0.0133204	0.0163203	0.0575953	0.0184266	0.0421919	0.0108184	0.225725	0.588989	1.05057	2.13471	0.212663	0.383969	0.0914481	0.31192	0.3989881	3.961813
2960	-13985.6	-13988	2.39007	1.604745	0.189921	0.132662	0.144918	0.11417	0.135707	0.109801	0.151537	0.106149	0.112135	0.240132	0.105668	0.0886581	0.150044	0.101427	0.157374	0.139157	0.199827	0.174921	0.14678	0.0836378	0.101904	0.103682	0.258825	0.034551	0.0793384	0.0292358	0.0503518	0.0523153	0.0317618	0.130943	0.0685693	0.0687209	0.0221307	0.0192897	0.0352811	0.0394322	0.0249813	0.0475537	0.0510222	0.0603485	0.022276	0.0284626	0.0103272	0.241059	0.605111	1.05602	2.09781	0.213188	0.381333	0.0904385	0.31504	0.3907924	4.15593
2970	-13987.6	-13990.5	2.9152	1.55271	0.180437	0.0912592	0.119651	0.111271	0.15104	0.121316	0.145136	0.103498	0.118031	0.231105	0.106512	0.120155	0.141881	0.0997458	0.162669	0.194577	0.207433	0.170642	0.142093	0.0907762	0.122837	0.0835119	0.239303	0.0334389	0.0673316	0.0452689	0.0635007	0.0582633	0.0310771	0.130943	0.0618102	0.0692112	0.0276783	0.0154372	0.0305188	0.0141186	0.0216485	0.0197335	0.0252734	0.0407191	0.0127687	0.0518068	0.0202699	0.233351	0.597101	1.05337	2.11617	0.205772	0.394775	0.0857769	0.313676	0.3779117	4.095699
2980	-13986.3	-13988.9	2.63787	1.539381	0.18865	0.104084	0.126182	0.107946	0.118677	0.109741	0.174639	0.1019	0.0995435	0.190856	0.0883432	0.0986611	0.108805	0.137823	0.139191	0.122701	0.194844	0.169172	0.192031	0.093782	0.122837	0.0932535	0.266816	0.0537844	0.0917113	0.0452689	0.0583632	0.0388786	0.0298579	0.133896	0.0768503	0.0735522	0.0399162	0.0352337	0.0475252	0.0141984	0.0301263	0.0319779	0.0304249	0.06816	0.0163401	0.0304594	0.0243595	0.231342	0.594983	1.05265	2.12102	0.196175	0.390302	0.0874778	0.326046	0.3640719	4.121362
2990	-13988.5	-13992.8	4.3266	1.504863	0.187295	0.0888333	0.149363	0.0919496	0.139518	0.0983355	0.151127	0.088312	0.120665	0.226362	0.0680222	0.123947	0.114156	0.0812444	0.137004	0.130242	0.216906	0.137772	0.164017	0.105814	0.110904	0.118651	0.204362	0.0398739	0.060472	0.0592419	0.0718992	0.036327	0.0322117	0.115951	0.0795096	0.0844036	0.0330036	0.0352337	0.0154666	0.0332544	0.0278466	0.0307624	0.0156434	0.0485643	0.0184752	0.029971	0.024025	0.226073	0.589364	1.05071	2.13386	0.19477	0.394288	0.0893752	0.321567	0.360892	3.946939
3000	-13986.8	-13988.4	1.6016	1.617568	0.187295	0.118471	0.149136	0.0959043	0.148409	0.120977	0.195264	0.0912597	0.120665	0.234199	0.105422	0.123947	0.138978	0.121857	0.170976	0.180354	0.184065	0.137772	0.142152	0.0873895	0.0908529	0.129327	0.251346	0.0449425	0.0563406	0.054159	0.084357	0.0509156	0.0490714	0.126119	0.0759296	0.0601277	0.028387	0.0142833	0.0247836	0.01397	0.0196972	0.0264735	0.00699456	0.0663374	0.0316245	0.050141	0.0259217	0.242926	0.607024	1.05664	2.09341	0.211908	0.366545	0.0849706	0.336576	0.3770997	4.236594
3010	-13987.3	-13992.4	5.16467	1.45417	0.14943	0.117837	0.103555	0.109929	0.152405	0.10134	0.148394	0.0912597	0.125756	0.229477	0.0711399	0.120975	0.0946781	0.089919	0.113177	0.154	0.170709	0.137772	0.165033	0.0780564	0.143488	0.0834985	0.244289	0.0281455	0.0486471	0.0174623	0.0689281	0.0384854	0.0387618	0.0983959	0.0402242	0.0943579	0.0352616	0.0246165	0.0250198	0.0289566	0.052159	0.0279661	0.0364344	0.0663374	0.0316245	0.0422017	0.0143599	0.218155	0.580746	1.04761	2.15349	0.204547	0.383318	0.0875538	0.324581	0.3931171	3.854464
3020	-13980.5	-13985.3	4.79978	1.677542	0.144116	0.11628	0.148115	0.107761	0.145318	0.0985804	0.138646	0.105478	0.106053	0.254744	0.0958024	0.074918	0.121177	0.100887	0.149245	0.156874	0.164557	0.158097	0.145822	0.095587	0.118611	0.0663638	0.227125	0.0453741	0.0875564	0.0180484	0.0852619	0.0267764	0.0374236	0.124495	0.0603426	0.081551	0.0203886	0.0151418	0.049803	0.0208381	0.0322525	0.0175463	0.00605811	0.062813	0.0159743	0.0619076	0.0151401	0.251492	0.615667	1.05935	2.07349	0.203807	0.373168	0.08656	0.336465	0.387126	3.92485
3030	-13998	-14001.3	3.23555	1.782384	0.196454	0.0884038	0.129451	0.123331	0.149532	0.0829978	0.165682	0.0869529	0.142363	0.215693	0.0886285	0.116498	0.13817	0.092541	0.183691	0.121691	0.18986	0.17994	0.133273	0.101123	0.123573	0.102727	0.244165	0.0408008	0.0425001	0.0678896	0.0617606	0.0543899	0.0202649	0.119517	0.0724031	0.0458776	0.0344025	0.0187011	0.0344355	0.0338716	0.0493686	0.0314796	0.00988223	0.0608384	0.00493736	0.0754494	0.0183551	0.265838	0.62968	1.06345	2.04103	0.214753	0.362405	0.0889345	0.333908	0.3998007	4.093867
3040	-13984.1	-13988.6	4.46058	1.520307	0.171927	0.115432	0.086296	0.123331	0.151261	0.0905328	0.152423	0.0888481	0.126606	0.220128	0.0691467	0.117505	0.120276	0.092054	0.140275	0.144589	0.169953	0.120374	0.167114	0.092176	0.146075	0.0717616	0.244165	0.0308623	0.0668689	0.0257037	0.0894381	0.0576122	0.0399491	0.101372	0.0598346	0.102146	0.0187532	0.0203463	0.0317512	0.0223334	0.0310573	0.0314796	0.0242178	0.0749709	0.00848	0.0647883	0.0118433	0.228443	0.591902	1.05159	2.12806	0.203939	0.381682	0.0887384	0.32564	0.3785285	3.936059
3050	-13985.7	-13987.7	1.99643	1.552956	0.16907	0.109209	0.113795	0.115092	0.123874	0.120807	0.174959	0.106143	0.12395	0.259821	0.113173	0.12015	0.152892	0.111521	0.162757	0.178914	0.176569	0.163594	0.151207	0.0827611	0.120468	0.103735	0.291451	0.0456526	0.0718646	0.0351508	0.0679672	0.0459806	0.0205872	0.158266	0.0506611	0.0882433	0.0174096	0.0174459	0.0258446	0.0242056	0.0144147	0.0328408	0.00464978	0.0588898	0.0113363	0.025791	0.0245007	0.233388	0.59714	1.05339	2.11609	0.208943	0.393498	0.0889448	0.308614	0.3496008	4.187615
3060	-13990.5	-13992.7	2.22151	1.496543	0.156718	0.103365	0.148154	0.138252	0.114248	0.0996679	0.165713	0.082559	0.129265	0.27929	0.0973355	0.105689	0.103122	0.120406	0.139378	0.14659	0.198098	0.163594	0.15936	0.134891	0.0953017	0.0875205	0.268296	0.0322122	0.0935041	0.034566	0.0736781	0.0407504	0.0273961	0.117313	0.0723583	0.102355	0.0361895	0.0281267	0.0167014	0.0309059	0.0281403	0.0255609	0.0187966	0.0526591	0.0161183	0.0391236	0.0328005	0.224788	0.58798	1.05022	2.13701	0.220955	0.356865	0.0866656	0.335515	0.3647586	4.156069
3070	-13985.1	-13988.4	3.23947	1.387054	0.185476	0.11394	0.135076	0.104195	0.137154	0.113313	0.179942	0.0903949	0.118214	0.218013	0.0814731	0.115487	0.144606	0.0965466	0.148986	0.155284	0.185001	0.1392	0.160432	0.0843278	0.110693	0.0914909	0.226452	0.0556071	0.0654392	0.0537901	0.0581631	0.0482362	0.0359641	0.0969547	0.069551	0.103636	0.0526831	0.0293405	0.0260763	0.0423701	0.0164479	0.00640723	0.0301385	0.0371051	0.0269591	0.02287	0.0210368	0.207336	0.568609	1.04304	2.18102	0.212316	0.385025	0.0856255	0.317033	0.3542697	4.034473
3080	-13977.5	-13981.3	3.79393	1.508921	0.175746	0.122748	0.128499	0.104385	0.131595	0.0974647	0.159074	0.115098	0.130881	0.224066	0.0872535	0.104932	0.114996	0.0941446	0.184269	0.155284	0.161089	0.143388	0.174752	0.0789706	0.114883	0.0771111	0.260893	0.0425742	0.0684288	0.0329718	0.088554	0.0359305	0.0231771	0.108326	0.0475923	0.0667134	0.0207979	0.0267491	0.0315527	0.0401322	0.0497444	0.0343769	0.0235203	0.039564	0.0150582	0.0526127	0.0109743	0.226697	0.590035	1.05094	2.13233	0.199487	0.376151	0.0908928	0.33347	0.3710713	4.000873
3090	-13987.1	-13989.6	2.55801	1.755436	0.236146	0.105294	0.130488	0.103794	0.118159	0.0934535	0.178147	0.0876262	0.134374	0.270435	0.108927	0.0851808	0.117733	0.101985	0.150947	0.178121	0.148165	0.175637	0.155698	0.0847814	0.105067	0.107968	0.215959	0.0519978	0.0758764	0.0295209	0.107899	0.073838	0.0272362	0.120412	0.0957018	0.0730265	0.0263156	0.0206947	0.0250266	0.0485986	0.0272412	0.0304759	0.0102369	0.0378677	0.0132231	0.0547709	0.0145092	0.262225	0.626203	1.06247	2.04911	0.201336	0.381732	0.0913706	0.325561	0.3773226	4.158556
3100	-13990.2	-13994.7	4.49456	1.561361	0.186669	0.131855	0.123722	0.144068	0.0938872	0.109656	0.154648	0.0964365	0.12275	0.19689	0.107689	0.0932083	0.0938719	0.12044	0.136239	0.157009	0.161662	0.18447	0.13153	0.0847814	0.115193	0.094109	0.20005	0.0473478	0.104024	0.0341393	0.0876343	0.0370774	0.0296993	0.0999107	0.0700047	0.0652947	0.0506689	0.0191051	0.00478932	0.0503684	0.0413528	0.00436595	0.0303842	0.0378677	0.0121268	0.0666774	0.00541426	0.234648	0.598461	1.05383	2.11306	0.209227	0.382511	0.0875306	0.320732	0.3508955	3.939086
3110	-13997	-14001	3.94795	1.402201	0.215003	0.120224	0.120248	0.0915414	0.155034	0.0806707	0.138865	0.127126	0.136021	0.249696	0.0875095	0.0913572	0.125836	0.105856	0.138682	0.167297	0.156486	0.166934	0.151414	0.0706335	0.090542	0.0772055	0.282413	0.031319	0.0418042	0.0197572	0.0562298	0.0319833	0.0380578	0.109771	0.0476375	0.104361	0.0230406	0.0185721	0.0208786	0.069493	0.00862887	0.0184904	0.0303842	0.0498155	0.0209109	0.0564094	0.0224199	0.209812	0.571425	1.04412	2.17464	0.196554	0.385221	0.0939897	0.324235	0.3978841	3.966558
3120	-13977.7	-13983.8	6.0777	1.637047	0.183959	0.0884802	0.0961382	0.107047	0.146608	0.0766676	0.151649	0.0921151	0.117031	0.236114	0.102758	0.0831399	0.107375	0.120099	0.144289	0.139634	0.16935	0.150326	0.143706	0.0956444	0.114855	0.085967	0.196236	0.0238369	0.0597969	0.0413892	0.0700591	0.040295	0.01382	0.110982	0.0598321	0.0905795	0.037655	0.0145814	0.0271223	0.0268434	0.0399232	0.0285869	0.0189912	0.043893	0.0209109	0.0662687	0.00712582	0.245738	0.609885	1.05755	2.08683	0.209736	0.381326	0.0884564	0.320481	0.3826974	3.791682
3130	-13993.5	-13996.9	3.42084	1.829436	0.171753	0.12559	0.112647	0.106921	0.168672	0.0766676	0.144751	0.115194	0.10571	0.242471	0.0846077	0.11747	0.126074	0.0904851	0.154538	0.188651	0.155736	0.145668	0.159697	0.0599056	0.120763	0.08813	0.217451	0.055428	0.0735672	0.0265966	0.11775	0.0383042	0.0667734	0.123198	0.0793994	0.059649	0.0435553	0.0443881	0.0269481	0.0235921	0.0154303	0.0196561	0.0193132	0.0593423	0.033411	0.0639997	0.0105652	0.272028	0.635557	1.06507	2.02734	0.212661	0.388794	0.0865996	0.311945	0.3860336	4.080422
3140	-13990.4	-13993.1	2.76966	1.438971	0.17838	0.135263	0.128124	0.10533	0.161772	0.0979247	0.15872	0.0827454	0.140631	0.209046	0.101033	0.091111	0.102506	0.0867094	0.181957	0.147872	0.176511	0.152422	0.1571	0.0969772	0.112197	0.0729513	0.283823	0.0323208	0.0380615	0.007652	0.116719	0.0609015	0.0487526	0.115115	0.0583422	0.0976998	0.0451402	0.0368505	0.0309959	0.0380888	0.0177738	0.0261531	0.0169027	0.0485848	0.033411	0.0529964	0.00767058	0.215739	0.578072	1.04663	2.15956	0.196149	0.388703	0.0899226	0.325225	0.3870179	4.091239
3150	-13994.7	-13993.6	-1.07929	1.492707	0.189593	0.136471	0.155533	0.160235	0.114088	0.136636	0.156555	0.114285	0.117853	0.233957	0.0954262	0.114814	0.131535	0.122455	0.182982	0.136325	0.216309	0.173483	0.15467	0.101376	0.140365	0.0875596	0.256098	0.0502213	0.081051	0.02088	0.0909342	0.0504391	0.0319672	0.146345	0.0783334	0.10851	0.0428221	0.0495578	0.0251356	0.0378885	0.0269649	0.0429578	0.00699934	0.0462053	0.0288956	0.0617157	0.0290812	0.224194	0.587338	1.04999	2.13848	0.208307	0.367496	0.0905798	0.333618	0.3519887	4.485508
