Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
1167	1	-13987.9	-13991.5	3.59117	1.479607	0.189195	0.0768938	0.106202	0.105488	0.181359	0.0743701	0.15211	0.111147	0.123342	0.227161	0.109015	0.0672907	0.1214	0.129917	0.161032	0.137862	0.157399	0.171898	0.178711	0.095375	0.119774	0.090028	0.234268	0.0782581	0.0409862	0.0326569	0.0661327	0.043137	0.109538	0.0313115	0.0789108	0.0708936	0.019923	0.00523216	0.0152913	0.0464741	0.0506806	0.0214468	0.0190406	0.0639983	0.0382558	0.0336	0.0292387	0.222155	0.585126	1.0492	2.14352	0.204164	0.385777	0.0908334	0.319226	0.3709046	4.016243
1168	0	-13983.7	-13986.9	3.21486	1.573824	0.13194	0.138518	0.135927	0.132308	0.119229	0.0985481	0.139822	0.0849203	0.150534	0.22893	0.107637	0.126039	0.126552	0.130177	0.139454	0.182832	0.1887	0.140411	0.169168	0.0894224	0.122316	0.10159	0.234754	0.0557522	0.0777855	0.0128168	0.068537	0.0450711	0.0295656	0.110755	0.0742592	0.0900613	0.0250673	0.0203207	0.0195587	0.0374193	0.0188419	0.0388768	0.00988518	0.0260236	0.0245991	0.0350224	0.0289863	0.236505	0.6004	1.05448	2.10862	0.20429	0.372854	0.0914927	0.331363	0.3856269	4.068934
1169	1	-13987.7	-13992.2	4.55989	1.504802	0.161997	0.115849	0.138762	0.0984685	0.146822	0.102212	0.122443	0.105152	0.0775203	0.235137	0.0819419	0.131054	0.122458	0.127486	0.130348	0.158917	0.186456	0.140346	0.123849	0.109905	0.097845	0.0768718	0.227797	0.0890811	0.0383792	0.0164378	0.0663213	0.0544162	0.117661	0.0313115	0.0618296	0.122108	0.0343595	0.0231838	0.0132571	0.0415093	0.060059	0.00892651	0.0129224	0.0323484	0.0319948	0.0222977	0.0255598	0.226063	0.589354	1.0507	2.13388	0.205524	0.389034	0.0829275	0.322515	0.3901946	3.9236
1170	0	-13983.5	-13987.6	4.12124	1.39434	0.197283	0.112977	0.133797	0.126973	0.13541	0.0984986	0.158755	0.105591	0.13751	0.216813	0.0858682	0.10327	0.107081	0.109079	0.150384	0.161943	0.139572	0.141096	0.156037	0.0596316	0.122316	0.0895957	0.247224	0.0250403	0.0541078	0.0177733	0.100445	0.0425269	0.00753796	0.103252	0.0691961	0.0657054	0.0406266	0.0167508	0.0245405	0.0272215	0.0347243	0.0250435	0.0329982	0.079715	0.0253448	0.0516907	0.00676785	0.208529	0.569969	1.04356	2.17794	0.203244	0.380886	0.0854075	0.330462	0.3739097	3.947715
1171	1	-13985.3	-13989.9	4.59735	1.277139	0.170751	0.101346	0.137838	0.105844	0.136628	0.104869	0.147709	0.0845303	0.158266	0.248301	0.0611177	0.130349	0.104149	0.138132	0.146238	0.139609	0.156986	0.125362	0.150304	0.104384	0.103426	0.0936524	0.224405	0.059646	0.0463623	0.0318269	0.0641313	0.0446	0.108062	0.0284908	0.068089	0.0826463	0.0356076	0.0178512	0.0104472	0.0457451	0.0321904	0.0067165	0.0207764	0.0210482	0.0221596	0.0275548	0.0271203	0.188754	0.546705	1.03413	2.23041	0.216152	0.38823	0.0823242	0.313293	0.3670696	3.875272
1172	0	-13982.3	-13986.2	3.9177	1.412931	0.153882	0.145675	0.100086	0.12191	0.118172	0.0885895	0.154342	0.0875639	0.135376	0.24232	0.104916	0.124265	0.114014	0.0961281	0.134568	0.16266	0.164403	0.160204	0.154333	0.0706691	0.0957738	0.0895957	0.213397	0.0262017	0.0481394	0.0245554	0.0938562	0.0278445	0.0585802	0.137695	0.0728614	0.0657054	0.0144143	0.0213486	0.0131979	0.0413656	0.0319157	0.0327332	0.0320719	0.0643733	0.0369053	0.0715171	0.0234945	0.211553	0.573392	1.04487	2.17018	0.203715	0.388838	0.0852615	0.322186	0.3626598	3.971621
1173	1	-13992.1	-13993.7	1.63365	1.543515	0.220991	0.0981881	0.132478	0.101311	0.119799	0.112376	0.219052	0.0666556	0.132106	0.249758	0.115681	0.111382	0.114571	0.118564	0.128829	0.132149	0.19598	0.184024	0.162794	0.0994684	0.122624	0.08489	0.257233	0.0625219	0.0371643	0.0509815	0.030192	0.0789551	0.152715	0.0413651	0.0764697	0.0780929	0.028331	0.0169519	0.0161513	0.0433732	0.0541131	0.0116173	0.00968603	0.0615679	0.023207	0.0397358	0.0283341	0.231967	0.595643	1.05288	2.11951	0.210052	0.37642	0.0885654	0.324963	0.3669242	4.22243
1174	0	-13981.9	-13987.5	5.64216	1.512826	0.14352	0.121654	0.121507	0.123321	0.149898	0.0979849	0.174105	0.101772	0.113695	0.225665	0.1059	0.100029	0.111624	0.107085	0.136171	0.153491	0.153232	0.173625	0.138749	0.0707102	0.109884	0.0950208	0.191688	0.0488359	0.0690288	0.020216	0.0617054	0.0361285	0.0327168	0.118641	0.0558842	0.0673591	0.0222421	0.0161819	0.0426825	0.0250997	0.0129373	0.0401014	0.0156942	0.0378132	0.0125549	0.0415832	0.018951	0.227297	0.590677	1.05117	2.13086	0.194916	0.391055	0.0871626	0.326867	0.3857815	3.816688
1175	1	-13992.5	-13996	3.55009	1.22678	0.162842	0.11162	0.111174	0.128447	0.151225	0.0920187	0.110742	0.0910184	0.115593	0.234044	0.0929021	0.098907	0.124101	0.127009	0.163313	0.129368	0.143732	0.148968	0.128406	0.0951711	0.121277	0.12409	0.264211	0.0880327	0.0645248	0.0166051	0.0496131	0.0540268	0.106836	0.0169579	0.117727	0.0849776	0.0335301	0.0236712	0.0030951	0.0312202	0.042802	0.0153968	0.0215335	0.0351357	0.0318687	0.0403956	0.0197486	0.179872	0.535712	1.02934	2.25507	0.209373	0.374903	0.0914029	0.324321	0.34798	3.967874
1176	0	-13983.4	-13986.3	2.93904	1.465899	0.173526	0.153113	0.110902	0.0866552	0.145703	0.0897552	0.157167	0.0983169	0.122648	0.268213	0.0967583	0.0957202	0.133677	0.124877	0.148346	0.134786	0.186315	0.14091	0.142365	0.0875318	0.109299	0.0956698	0.273571	0.0380204	0.0297146	0.0224348	0.0821384	0.0387065	0.0262261	0.119883	0.085586	0.0898982	0.0440909	0.014666	0.0254804	0.0541995	0.0281903	0.0297562	0.034756	0.0521241	0.0446589	0.0413081	0.00142404	0.220006	0.58278	1.04835	2.14886	0.202029	0.383575	0.0854786	0.328917	0.3625611	4.07909
1177	1	-13985.1	-13990.3	5.23345	1.449128	0.143404	0.0941035	0.100056	0.0983363	0.147682	0.083048	0.16133	0.102232	0.111619	0.19282	0.103036	0.0992374	0.125673	0.11022	0.171299	0.184509	0.137309	0.155526	0.12726	0.0901284	0.112492	0.0966438	0.252415	0.0729196	0.0456345	0.0146208	0.0562487	0.0722306	0.130695	0.0341372	0.0864378	0.0680236	0.0229516	0.0141769	0.00375171	0.0545752	0.0561533	0.0128844	0.0200346	0.0185254	0.0174506	0.0142383	0.0306189	0.217356	0.579864	1.04729	2.15549	0.214939	0.359763	0.0901058	0.335192	0.3773477	3.846689
1178	0	-13985.6	-13990.5	4.89257	1.361159	0.166377	0.121761	0.119815	0.0929727	0.145703	0.102138	0.160734	0.0858476	0.108916	0.194432	0.0980367	0.112258	0.127565	0.115562	0.154315	0.198984	0.197056	0.14274	0.131065	0.0871958	0.144327	0.0761889	0.173467	0.0568673	0.0656591	0.0415136	0.0784816	0.0277329	0.0284032	0.0881571	0.0734933	0.0638119	0.0408009	0.0185007	0.0116454	0.0375861	0.0151289	0.0245417	0.0287903	0.0281183	0.0140289	0.0513131	0.0119628	0.203056	0.563687	1.04111	2.19215	0.203071	0.37721	0.0875859	0.332133	0.364373	3.863992
1179	1	-13979.8	-13985.1	5.27692	1.685347	0.189784	0.111471	0.137763	0.103644	0.119897	0.0846526	0.151118	0.0986973	0.125196	0.197463	0.093931	0.0876048	0.115775	0.11203	0.16528	0.140252	0.163375	0.13721	0.17685	0.092809	0.11353	0.108789	0.217549	0.0578691	0.0595334	0.0332149	0.0586163	0.0515332	0.0841286	0.0333326	0.0709169	0.0870646	0.0380005	0.00928285	0.0354391	0.0182783	0.02745	0.0115279	0.0283418	0.0279601	0.0342488	0.0249403	0.0417887	0.252588	0.616757	1.05968	2.07098	0.211073	0.384585	0.0891412	0.315201	0.3773477	3.878139
1180	0	-13987.8	-13992.3	4.50605	1.66965	0.134796	0.138555	0.116776	0.101114	0.126231	0.115283	0.153276	0.0864389	0.125176	0.251352	0.0963408	0.129702	0.141317	0.0941596	0.157622	0.160998	0.173225	0.144824	0.166717	0.0682913	0.0983654	0.0904372	0.208481	0.0285194	0.0880239	0.024723	0.0797154	0.0555122	0.0324092	0.101944	0.0878422	0.0786685	0.0071375	0.00552149	0.0184241	0.0383119	0.0257471	0.0436777	0.0170313	0.0452023	0.0154605	0.0593364	0.0205152	0.250381	0.614558	1.05901	2.07606	0.199706	0.37705	0.0873775	0.335866	0.3704032	3.953199
1181	1	-13996.7	-14000.3	3.53286	1.679261	0.167025	0.0941435	0.144296	0.120702	0.177915	0.0887341	0.172805	0.106121	0.119527	0.192014	0.0810761	0.110264	0.12573	0.120983	0.130699	0.151128	0.208606	0.157597	0.167286	0.0921042	0.11013	0.115464	0.231227	0.102401	0.0611463	0.0191894	0.0465626	0.0417695	0.139345	0.0354481	0.074728	0.0469227	0.0323087	0.0248615	0.00728891	0.0459497	0.051205	0.0100886	0.0283418	0.0304061	0.0274639	0.0211603	0.0195996	0.251734	0.615908	1.05942	2.07294	0.215881	0.38508	0.0777586	0.321279	0.3220124	4.051764
1182	0	-13991.1	-13992.6	1.48096	1.57681	0.158878	0.118648	0.134486	0.149631	0.139327	0.0664888	0.161619	0.0860875	0.136676	0.263169	0.0958822	0.127739	0.122871	0.134949	0.147773	0.200466	0.219194	0.170158	0.172238	0.0747602	0.106092	0.100794	0.239794	0.0443305	0.0648686	0.0155865	0.0764876	0.0356037	0.0203468	0.109987	0.0784026	0.0824234	0.030814	0.0567058	0.0105061	0.0510018	0.015215	0.0239226	0.0123546	0.0409777	0.0474843	0.0692132	0.0288187	0.236948	0.600861	1.05463	2.10756	0.205589	0.367616	0.0889125	0.337883	0.3720286	4.242769
1183	1	-13990	-13993.7	3.7005	1.506923	0.202592	0.0937884	0.106522	0.131265	0.174017	0.111004	0.190294	0.0782536	0.116824	0.236467	0.0923565	0.0979888	0.107523	0.0884046	0.130015	0.148664	0.166696	0.126068	0.173745	0.0915956	0.102071	0.108483	0.215743	0.0659857	0.0513189	0.0550985	0.0562664	0.0489947	0.135857	0.0629932	0.0792306	0.0776571	0.0395909	0.0167683	0.0307857	0.0463671	0.0206968	0.014823	0.00380383	0.0304061	0.0351962	0.0248805	0.0227881	0.22639	0.589705	1.05083	2.13308	0.202081	0.382208	0.0900198	0.325692	0.3489781	4.009888
1184	0	-13988.5	-13988.9	0.397402	1.362098	0.186896	0.150706	0.133685	0.125431	0.160515	0.126963	0.166665	0.130002	0.121301	0.245834	0.0877843	0.101309	0.0978525	0.120246	0.140232	0.162504	0.191651	0.147026	0.142126	0.0886046	0.128882	0.0683888	0.279657	0.0721128	0.0763162	0.0168834	0.0939272	0.0271634	0.0411279	0.121883	0.0906624	0.0747658	0.0272239	0.0420829	0.0103858	0.0538254	0.0186043	0.046374	0.0171815	0.078613	0.0243012	0.0569824	0.0190223	0.203212	0.563868	1.04118	2.19174	0.199668	0.389907	0.0876468	0.322778	0.3781902	4.3137
1185	1	-13991.7	-13994.5	2.82642	1.426827	0.17866	0.142003	0.156683	0.118201	0.108971	0.1043	0.149001	0.119524	0.12188	0.219637	0.105413	0.0978507	0.147148	0.104672	0.174874	0.128099	0.175049	0.160227	0.157735	0.0769899	0.131473	0.0982504	0.267253	0.0832472	0.0158833	0.0319809	0.0513131	0.0830226	0.105341	0.0176294	0.0778224	0.0819099	0.04082	0.0143229	0.0268862	0.0224383	0.0490325	0.0261228	0.0020675	0.0324876	0.0337193	0.0321262	0.0112738	0.213794	0.575906	1.04582	2.16448	0.20804	0.388171	0.0817165	0.322072	0.3383668	4.083341
1186	0	-13986	-13990.5	4.44965	1.289144	0.168721	0.115261	0.128785	0.0997431	0.108872	0.112558	0.158377	0.0891063	0.117094	0.195049	0.0892498	0.0787958	0.118145	0.104542	0.175753	0.16634	0.158262	0.180551	0.165184	0.105838	0.101156	0.0654285	0.221938	0.0545229	0.06831	0.0252495	0.0768879	0.0323862	0.027467	0.0889554	0.046188	0.0930113	0.0305181	0.0340029	0.0155002	0.037798	0.036597	0.0335134	0.0299181	0.0511088	0.0285214	0.0436946	0.0138948	0.190837	0.549231	1.0352	2.22473	0.208752	0.393751	0.0865572	0.31094	0.3402872	3.892795
1187	1	-13995.3	-13997.8	2.47698	1.335377	0.165483	0.121655	0.102466	0.11443	0.134372	0.101424	0.155734	0.0918703	0.096679	0.233025	0.0814227	0.126395	0.105505	0.120774	0.168827	0.192052	0.21337	0.160227	0.183357	0.0758676	0.111945	0.0845019	0.238946	0.0723464	0.0199946	0.00409505	0.0476189	0.0785154	0.104327	0.0320944	0.0678783	0.106939	0.0518504	0.0417107	0.036417	0.0470345	0.0428318	0.00857425	0.0120965	0.0541943	0.0471258	0.0171212	0.0271052	0.198735	0.558646	1.03909	2.20353	0.208017	0.366944	0.0933511	0.331688	0.3468257	4.1002
1188	0	-13998.6	-14001	2.43438	1.289516	0.191323	0.128589	0.108136	0.119188	0.123241	0.108562	0.164195	0.100287	0.11107	0.262857	0.104964	0.100492	0.117142	0.0838571	0.15634	0.161858	0.154863	0.128467	0.179527	0.101562	0.158003	0.108162	0.216614	0.0244078	0.0847616	0.010946	0.0637924	0.0196653	0.0530734	0.167309	0.0703389	0.0863383	0.00848501	0.0443055	0.0172958	0.0233173	0.0326427	0.0169388	0.0432708	0.0599087	0.0159049	0.0335978	0.0288057	0.190902	0.549309	1.03523	2.22456	0.1972	0.380505	0.0919571	0.330338	0.344977	4.094406
1189	1	-13987.7	-13993.8	6.17383	1.589806	0.198761	0.109467	0.130747	0.0889234	0.138228	0.101054	0.159444	0.097767	0.121346	0.192739	0.0670374	0.100325	0.0764821	0.123295	0.125084	0.161305	0.163525	0.146769	0.160176	0.0731434	0.12686	0.0744793	0.23854	0.0528428	0.0188562	0.0255266	0.0579272	0.0495544	0.120245	0.0259719	0.0863045	0.0792878	0.0327934	0.0236261	0.00749982	0.0465244	0.0375918	0.0121555	0.0266226	0.0218967	0.0173103	0.0209758	0.0363877	0.238868	0.602853	1.05529	2.10299	0.215177	0.370122	0.0864469	0.328255	0.3869343	3.775397
1190	0	-13983.4	-13987.5	4.17294	1.702637	0.177119	0.130453	0.129963	0.099616	0.135978	0.114192	0.153231	0.102533	0.118375	0.254635	0.091718	0.100492	0.133522	0.143546	0.151048	0.167563	0.153901	0.123978	0.136224	0.0921325	0.139782	0.101064	0.254134	0.0328365	0.0446748	0.0261993	0.10624	0.0182063	0.0293911	0.106024	0.0501104	0.0682151	0.0153085	0.0266017	0.0106258	0.0360979	0.0226321	0.0147434	0.0279496	0.0445506	0.0252246	0.0641862	0.0156998	0.254998	0.619144	1.0604	2.06546	0.210291	0.377243	0.0900956	0.32237	0.3848294	3.990717
1191	1	-13989.1	-13994.1	5.04419	1.555874	0.163337	0.100058	0.115936	0.120744	0.152706	0.104272	0.133302	0.0834	0.12573	0.212883	0.0862287	0.0930197	0.109442	0.114443	0.162752	0.172352	0.170317	0.130679	0.137176	0.100066	0.120356	0.101069	0.264374	0.0501461	0.0220324	0.0415553	0.0631658	0.0764396	0.0963446	0.0300108	0.0551595	0.0897278	0.0254969	0.000902517	0.0241712	0.0492887	0.0384766	0.0290169	0.0288388	0.0383136	0.0124161	0.0262694	0.0108711	0.233826	0.5976	1.05354	2.11503	0.205554	0.380611	0.0923942	0.32144	0.3913929	3.883286
1192	0	-13983.7	-13986.6	2.91291	1.549254	0.14527	0.130453	0.120743	0.105909	0.152205	0.115477	0.173462	0.0827765	0.120051	0.206618	0.104	0.10911	0.127374	0.13719	0.171761	0.156354	0.21525	0.141346	0.167792	0.117435	0.0865294	0.0969793	0.252048	0.0358646	0.0714992	0.0339246	0.0758436	0.0323411	0.0258481	0.108668	0.0751864	0.0607405	0.0311331	0.0335622	0.0267571	0.0196692	0.0245055	0.0239513	0.0279335	0.0518565	0.0225736	0.052969	0.0244344	0.232832	0.596555	1.05319	2.11743	0.215828	0.374252	0.0822569	0.327663	0.3686968	4.095395
1193	1	-13989.3	-13994.7	5.4694	1.931916	0.154233	0.0970874	0.14628	0.120646	0.116529	0.101317	0.166771	0.0594426	0.116656	0.207947	0.0856489	0.111648	0.102198	0.122161	0.111254	0.170834	0.171381	0.187848	0.153513	0.0826794	0.127277	0.112497	0.212688	0.0947407	0.0481165	0.0191109	0.0508429	0.061715	0.118784	0.0294038	0.0656881	0.0644003	0.0345288	0.0239905	0.0190121	0.0409012	0.0518596	0.0115671	0.0173845	0.0169139	0.0293615	0.0136571	0.035055	0.28501	0.647573	1.06819	1.99923	0.219186	0.370551	0.0831628	0.3271	0.3918968	3.885568
1194	0	-13993.8	-13999.9	6.05212	1.673569	0.144614	0.0971332	0.142941	0.121676	0.114511	0.0957025	0.147284	0.082183	0.10761	0.269766	0.0883671	0.118015	0.101301	0.0954476	0.134441	0.142746	0.146534	0.138398	0.162138	0.080305	0.0932319	0.136893	0.189404	0.0267607	0.0355348	0.0424375	0.0891201	0.0323411	0.0369177	0.0710025	0.0486914	0.0891332	0.0469917	0.0406704	0.012215	0.0290977	0.0247904	0.0359547	0.0258966	0.0350822	0.0727829	0.0432587	0.00978185	0.250933	0.61511	1.05917	2.07478	0.204967	0.382065	0.087244	0.325724	0.3909291	3.799102
1195	1	-13979.8	-13983	3.12543	1.46885	0.207638	0.102108	0.135469	0.136597	0.144461	0.0761295	0.170585	0.092876	0.123228	0.226415	0.10074	0.0846324	0.125676	0.12595	0.164177	0.138022	0.187906	0.137971	0.173069	0.0763451	0.129184	0.0913112	0.233686	0.0672509	0.0391649	0.022069	0.0412152	0.0693288	0.127844	0.0289674	0.090301	0.0761913	0.0243666	0.0180192	0.0160528	0.0503983	0.0236567	0.0201395	0.0394251	0.0276631	0.0247003	0.0209979	0.0490359	0.22047	0.583288	1.04854	2.1477	0.214331	0.366822	0.087188	0.331659	0.3755493	4.060965
1196	0	-13986	-13991.3	5.23936	1.738397	0.138694	0.116073	0.132283	0.123663	0.147002	0.0735386	0.161311	0.0782847	0.105259	0.229736	0.0917425	0.0864294	0.122386	0.121649	0.118195	0.151814	0.133566	0.154792	0.16969	0.0732295	0.104914	0.0805648	0.241911	0.0365237	0.0987228	0.0256688	0.0785722	0.0187037	0.0418322	0.151724	0.0645148	0.0434481	0.0241566	0.0203051	0.0313128	0.0290977	0.0461823	0.0273043	0.0200924	0.0670675	0.0352748	0.0514281	0.0197639	0.259914	0.623961	1.06182	2.05431	0.208856	0.372007	0.0854974	0.33364	0.3949105	3.888424
1197	1	-13987.7	-13991	3.26171	1.565345	0.158256	0.163421	0.162821	0.108484	0.151655	0.107598	0.126904	0.0830649	0.13468	0.204288	0.12917	0.0908275	0.114124	0.102611	0.14995	0.189387	0.184731	0.121745	0.179383	0.0941373	0.127858	0.0939251	0.230384	0.0589206	0.0392721	0.0257887	0.05966	0.048855	0.0915147	0.0308961	0.0882977	0.0715131	0.0337545	0.0267714	0.0050379	0.0415726	0.0321472	0.0223342	0.00708758	0.0511057	0.0449739	0.0405115	0.0335565	0.235243	0.599084	1.05404	2.11163	0.208825	0.371524	0.0907113	0.32894	0.3786078	4.062976
1198	0	-13987.3	-13990.8	3.48669	1.653059	0.203299	0.131744	0.101793	0.122004	0.172734	0.0758194	0.131375	0.100706	0.107471	0.197566	0.086086	0.119366	0.109744	0.111969	0.154159	0.162606	0.194119	0.15696	0.14327	0.0645596	0.112596	0.124722	0.264323	0.055042	0.0799574	0.028671	0.0587611	0.0465135	0.0227443	0.13562	0.0750693	0.0825968	0.0161475	0.0308833	0.0245454	0.0288008	0.0283866	0.0342764	0.0172908	0.0541378	0.0193844	0.0544556	0.0106719	0.248028	0.612197	1.05827	2.0815	0.202153	0.399878	0.0867467	0.311223	0.3805498	4.052945
1199	1	-13989.3	-13991.4	2.10975	1.633883	0.19529	0.104276	0.146714	0.10956	0.110323	0.116439	0.194098	0.0867284	0.106973	0.26865	0.128882	0.0981668	0.121654	0.118099	0.148674	0.153719	0.185962	0.168278	0.190933	0.0871117	0.109834	0.125268	0.215503	0.100646	0.0223373	0.0324345	0.062815	0.0565342	0.116583	0.0352109	0.0829847	0.082251	0.0140486	0.0342628	0.0131826	0.0473036	0.0294366	0.0171063	0.0263964	0.0205418	0.0488602	0.0188843	0.035087	0.245283	0.609424	1.0574	2.08789	0.209764	0.387314	0.08985	0.313072	0.3425448	4.188043
1200	0	-13989.7	-13992.5	2.73632	1.424287	0.216432	0.11521	0.128103	0.115875	0.169497	0.0862704	0.157761	0.0812835	0.109147	0.218288	0.122427	0.0970044	0.102511	0.0771172	0.172067	0.186975	0.182682	0.160969	0.150113	0.0875415	0.109594	0.0655279	0.23897	0.0281361	0.100402	0.0417331	0.0946517	0.0400826	0.057575	0.13562	0.0821802	0.0550664	0.0272932	0.0198172	0.00448218	0.0381031	0.0270239	0.0203141	0.0111003	0.0541378	0.047486	0.0505664	0.00474364	0.213386	0.575449	1.04565	2.16552	0.20255	0.380767	0.0925761	0.324107	0.3580733	4.091881
1201	1	-13995.1	-13995.6	0.567215	1.591118	0.178688	0.132657	0.151572	0.121949	0.175566	0.0739792	0.167321	0.106864	0.118001	0.217492	0.115661	0.118212	0.0960565	0.111716	0.174251	0.181867	0.203356	0.13511	0.137064	0.117808	0.114143	0.0906069	0.283619	0.101342	0.0360135	0.0150956	0.0643248	0.0951262	0.116062	0.0338864	0.0588195	0.0932119	0.0355403	0.0415423	0.0254722	0.0919267	0.0563356	0.00824585	0.0236281	0.0237161	0.0307103	0.0250978	0.0365917	0.239061	0.603052	1.05535	2.10253	0.203546	0.37555	0.0864595	0.334445	0.3524956	4.33625
1202	0	-13985	-13988.1	3.11464	1.420165	0.168068	0.107005	0.11722	0.0994844	0.139438	0.111278	0.15324	0.100173	0.130406	0.20569	0.0904056	0.104678	0.130883	0.122673	0.133296	0.188148	0.169863	0.146305	0.188166	0.0909584	0.126066	0.0901719	0.231282	0.0544688	0.0793889	0.0476592	0.088596	0.0246156	0.0407817	0.0877192	0.0680638	0.080157	0.033649	0.0166693	0.00869033	0.03862	0.0290965	0.0331889	0.0434361	0.065859	0.0128717	0.0416562	0.0131968	0.212722	0.574705	1.04537	2.16721	0.220593	0.380423	0.0803076	0.318676	0.3609551	4.053283
1203	1	-13990.5	-13990.8	0.308583	1.643241	0.228404	0.120835	0.124464	0.134316	0.143175	0.107099	0.184227	0.0789114	0.118335	0.262176	0.0963537	0.105247	0.13487	0.124707	0.180704	0.149822	0.196191	0.137483	0.169526	0.0880107	0.129944	0.116193	0.246387	0.0903402	0.0444237	0.0381012	0.044962	0.0935856	0.0989308	0.0221561	0.128111	0.0921626	0.0444625	0.052934	0.00185059	0.0351844	0.030585	0.0153966	0.0347254	0.0243486	0.0169105	0.0420143	0.0408695	0.246626	0.610784	1.05783	2.08476	0.207358	0.392233	0.0852786	0.31513	0.3757851	4.369435
1204	0	-13991.7	-13996.8	5.12233	1.954147	0.200855	0.103679	0.119919	0.1115	0.100104	0.112228	0.140317	0.0783236	0.103201	0.222904	0.0770031	0.102839	0.149283	0.11017	0.148979	0.16341	0.170457	0.162557	0.145279	0.0716431	0.106135	0.0775403	0.210826	0.0312294	0.0547488	0.0142056	0.0801557	0.0444274	0.0334676	0.137928	0.0810275	0.101784	0.0207621	0.035728	0.0112509	0.0104588	0.0240241	0.0494645	0.0188197	0.0589216	0.0558532	0.0469626	0.0218939	0.287739	0.650047	1.0688	1.99341	0.207431	0.36859	0.0925689	0.33141	0.401187	3.922265
1205	1	-13982.1	-13984	1.91104	1.465316	0.203691	0.129114	0.127404	0.0908916	0.177942	0.0942385	0.149851	0.108216	0.105626	0.217975	0.0999006	0.0932227	0.108562	0.133369	0.170407	0.133592	0.196645	0.166274	0.146364	0.100241	0.111922	0.106341	0.257709	0.0580452	0.0369697	0.0540985	0.0641614	0.0611396	0.117864	0.0390494	0.0835866	0.0715089	0.0217249	0.052934	0.0216866	0.0301339	0.0655005	0.015627	0.0277062	0.0433011	0.0282701	0.0310128	0.0279697	0.219915	0.58268	1.04832	2.14909	0.211536	0.389482	0.0864702	0.312511	0.3667799	4.181788
1206	0	-13985.6	-13991.9	6.34317	1.640708	0.171346	0.104465	0.0998629	0.0954587	0.106113	0.0839605	0.171678	0.090732	0.11648	0.211504	0.100389	0.0774196	0.111997	0.0894511	0.154268	0.131695	0.151286	0.154649	0.148795	0.0819559	0.132602	0.108085	0.22606	0.0405151	0.0797825	0.0134227	0.0883429	0.0355055	0.0344167	0.102021	0.0817178	0.0540215	0.0123009	0.0318599	0.0132248	0.0437323	0.00852948	0.0314337	0.0246293	0.0589216	0.0254841	0.0466361	0.018882	0.246264	0.610417	1.05772	2.0856	0.202286	0.39732	0.0840028	0.316391	0.3844111	3.765633
1207	1	-13977.5	-13979.6	2.11692	1.463158	0.1928	0.120429	0.14223	0.12398	0.159113	0.105967	0.15073	0.0813504	0.124908	0.238946	0.102469	0.0937786	0.128164	0.12107	0.176061	0.154949	0.190674	0.153714	0.179464	0.100846	0.127282	0.108822	0.221974	0.0514985	0.0390073	0.0277581	0.0459727	0.0635388	0.13965	0.0186232	0.0645833	0.0839008	0.0396963	0.0299546	0.017615	0.0581573	0.0602266	0.00468245	0.0248899	0.0146175	0.0282701	0.018365	0.0300939	0.219575	0.582307	1.04818	2.14994	0.211357	0.373663	0.0915765	0.323404	0.3517747	4.160823
