Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
300	-14368.3	-14272.5	-95.7817	0.2497458	0.646127	0.51946	0.819786	0.617607	0.814473	0.61849	0.764967	0.947565	0.845905	0.468507	0.354799	0.445571	0.441824	0.363907	0.393173	0.431988	0.380666	0.291504	0.333607	0.248708	0.316474	0.156235	0.713261	0.103816	0.0171391	0.0104056	0.183122	0.053308	0.0174631	0.105119	0.0162723	0.0851737	0.0208612	0.0378268	0.112733	0.0163642	0.0283055	0.0168312	0.0265312	0.0143717	0.0106266	0.0175529	0.0545104	0.038528	0.130202	0.0800961	0.0104907	0.722858	0.017825	0.00209993	0.0665064	0.500949	3.43044	0.359889	0.343328	0.105398	0.191385	12.88294
310	-14371.1	-14277.6	-93.5303	0.2474804	0.734757	0.560277	0.64515	0.606204	0.728749	0.67696	0.763459	0.804545	0.982304	0.513665	0.444956	0.465103	0.514066	0.372914	0.381053	0.425898	0.379605	0.273245	0.252918	0.190706	0.254196	0.168256	0.768383	0.056103	0.0331069	0.01254	0.133538	0.0566857	0.00212014	0.0866683	0.0212353	0.0217611	0.0249609	0.00100026	0.141668	0.025063	0.0123563	0.0149463	0.031714	0.0218364	0.00282775	0.0207778	0.0295124	0.03842	0.129837	0.0798716	0.00835256	0.720832	0.0226871	0.0019964	0.0648765	0.496142	3.43699	0.357892	0.346972	0.104813	0.190323	12.65779
320	-14370.6	-14265.5	-105.111	0.2594496	0.746276	0.576419	0.604995	0.671551	0.789398	0.952824	0.78287	0.948702	0.887089	0.520527	0.327226	0.468177	0.478026	0.390735	0.486799	0.598579	0.442976	0.34426	0.287016	0.253579	0.378223	0.184649	0.942505	0.0962828	0.0650842	0.0133837	0.275074	0.0234101	0.000264101	0.0460179	0.00804441	0.00762004	0.0183901	0.0065759	0.0568086	0.0364182	0.0117015	0.00929821	0.0333811	0.00226829	0.003013	0.00323816	0.0361792	0.0457041	0.107166	0.06533	0.013144	0.751527	0.0171296	0.00258173	0.0735941	0.520994	3.40283	0.350091	0.33941	0.111553	0.198946	13.81586
330	-14367.3	-14262.1	-105.201	0.2594496	0.972726	0.576419	0.722897	0.578757	0.891072	0.716831	0.931884	0.870842	0.940266	0.587939	0.390502	0.386863	0.456725	0.448557	0.582642	0.430767	0.407155	0.295225	0.345685	0.236175	0.364094	0.134804	0.795089	0.0740626	0.0254529	0.00925277	0.192899	0.080197	7.96521e-05	0.0709372	0.00844856	0.043882	0.00609949	0.00750158	0.083758	0.00923123	0.00261787	0.00403874	0.0326208	0.00938506	0.000201066	0.00599786	0.0942989	0.0471482	0.124772	0.0640873	0.00657997	0.737231	0.0201818	0.00258173	0.0735941	0.520994	3.40283	0.350091	0.33941	0.111553	0.198946	13.82488
340	-14364.8	-14261.9	-102.943	0.2271829	0.760348	0.606301	0.752993	0.602667	0.867536	0.806538	0.737752	1.13259	0.865701	0.523218	0.333434	0.398117	0.51978	0.382961	0.547092	0.42621	0.448414	0.327507	0.308037	0.216239	0.235127	0.156563	0.825428	0.111547	0.0201928	0.00389742	0.146906	0.122505	0.00359374	0.0388665	0.000883041	0.0534075	0.0148658	0.0170105	0.164528	0.0120782	0.0191124	0.0101525	0.00565583	0.0309104	0.000830217	0.0202015	0.0214175	0.0414194	0.109611	0.0563003	0.0115905	0.776579	0.0044993	0.00121319	0.0507811	0.450838	3.49717	0.373435	0.327218	0.107546	0.1918	13.59911
350	-14367.2	-14259.6	-107.592	0.2445775	0.886165	0.621944	0.798392	0.602667	0.819371	0.683519	0.792844	1.15678	0.819204	0.465382	0.334782	0.524218	0.476597	0.426717	0.514	0.480567	0.387747	0.37507	0.407155	0.202713	0.293201	0.0994091	0.896122	0.149417	0.0117664	0.0100885	0.298027	0.11311	0.0177237	0.0595997	0.000381358	0.0544728	0.00236204	0.0294538	0.132298	0.010263	0.0048326	0.000722409	0.0142638	0.0601494	0.00111339	0.0123018	0.0170272	0.0409869	0.108467	0.0557124	0.00797932	0.76847	0.0183846	0.0018686	0.0628028	0.48991	3.44542	0.364934	0.342534	0.105098	0.187434	14.06394
360	-14365.1	-14255.1	-110.032	0.2397149	0.94336	0.678796	0.870412	0.654671	0.79524	0.720485	0.925047	1.17211	0.771471	0.53637	0.421611	0.483889	0.47883	0.514729	0.485393	0.569315	0.39441	0.267751	0.338645	0.219151	0.354178	0.125878	0.89908	0.0627311	0.0265303	0.00928224	0.180331	0.0420385	0.0178185	0.0178058	0.00761623	0.0340023	0.000959813	0.000479324	0.127304	0.0494451	0.00976231	0.00041816	0.0149631	0.013614	0.00881935	0.0299344	0.0332982	0.043026	0.131534	0.0631004	0.00596858	0.736789	0.0195823	0.00166658	0.0593694	0.479288	3.45968	0.358627	0.336614	0.103281	0.201478	14.30797
370	-14378.5	-14275.3	-103.168	0.2538502	0.860944	0.678796	0.702092	0.559927	0.85401	0.652487	0.76108	1.15957	0.817129	0.711916	0.400985	0.431865	0.429923	0.329138	0.419936	0.614493	0.39441	0.343221	0.444556	0.144613	0.39084	0.103853	0.676135	0.0761044	0.0692481	0.0075296	0.230397	0.0809249	0.0199903	0.0335236	0.00891401	0.0181796	0.0202074	0.000258814	0.0480366	0.00747522	0.0084263	0.00828938	0.0255219	0.0216895	0.0119706	0.00215138	0.0407839	0.0429784	0.131388	0.0676815	0.00977618	0.735973	0.0122027	0.00229607	0.0694842	0.509535	3.41868	0.363529	0.341215	0.100002	0.195254	13.62155
380	-14362	-14263.5	-98.4515	0.255421	0.771203	0.478116	0.694471	0.599679	0.779701	0.818706	0.932918	0.887332	0.817129	0.579767	0.350704	0.405287	0.397644	0.356346	0.557326	0.400727	0.38005	0.31265	0.353991	0.261094	0.291254	0.132331	0.806731	0.128786	0.00954799	0.0153189	0.174765	0.100175	0.0160779	0.0815912	0.0122618	0.0127146	0.0256323	2.93162e-05	0.0636369	0.0115974	0.0190935	0.0121225	0.0344795	0.0193513	0.0130169	0.00489644	0.0296587	0.0419617	0.12828	0.0660804	0.0154466	0.731602	0.0166289	0.00237409	0.0706319	0.512779	3.41421	0.361139	0.338972	0.0993444	0.200545	13.14991
390	-14362.2	-14264.2	-97.9938	0.2569634	0.622971	0.642738	0.76602	0.610808	0.681166	0.645072	0.703925	0.932023	0.838354	0.479783	0.320827	0.509404	0.460817	0.434175	0.420873	0.51492	0.515912	0.248158	0.277693	0.266633	0.418207	0.185112	0.878214	0.0807631	0.0227318	0.0276689	0.216294	0.0753141	0.00410085	0.0963092	0.0103452	0.00614223	0.0141707	1.43602e-05	0.0663942	0.0134711	0.0129417	0.0175644	0.0292371	0.00352384	0.00195223	0.00656844	0.024839	0.0427686	0.126085	0.0649496	0.010065	0.7413	0.0148316	0.0024523	0.0717628	0.515942	3.40984	0.361139	0.338972	0.0993444	0.200545	13.10415
400	-14366.6	-14264.7	-101.923	0.2681862	0.83055	0.692272	0.799011	0.667953	0.769468	0.843958	0.728423	0.822906	0.92356	0.455609	0.345939	0.426922	0.477186	0.438631	0.556745	0.54332	0.395776	0.353685	0.308075	0.199839	0.388797	0.0983337	0.701437	0.101298	0.00790744	0.0153659	0.182728	0.06422	0.00682244	0.107319	0.0170389	0.00896786	0.00851961	4.62953e-05	0.149749	0.00592377	0.00390508	0.0126446	0.0147649	0.0035833	0.00280159	0.00172308	0.0133496	0.0512812	0.125247	0.0645181	0.0126483	0.736375	0.00992984	0.0030698	0.0801029	0.538302	3.37853	0.361139	0.338972	0.0993444	0.200545	13.49707
410	-14363.5	-14255.1	-108.36	0.2544419	0.784753	0.72659	0.758052	0.72141	0.791064	0.740987	1.01269	1.11158	0.825955	0.489803	0.386919	0.499232	0.422366	0.409029	0.454079	0.527347	0.441517	0.372292	0.342683	0.240989	0.233572	0.124666	0.9532	0.159611	0.00390823	0.003846	0.161396	0.0230702	0.0313262	0.0543144	0.0171846	0.00822416	0.00873454	8.7731e-05	0.135173	0.0217542	0.0209904	0.00999862	0.0329313	0.0203497	0.00655164	0.00102807	0.0494614	0.0451285	0.122703	0.0654713	0.00936553	0.747255	0.0100765	0.00232527	0.069916	0.51076	3.417	0.357959	0.340659	0.0998389	0.201543	14.14072
420	-14363.2	-14260.8	-102.4	0.2584739	0.80301	0.550496	0.775877	0.577307	0.890183	0.737431	0.801012	0.875618	0.747358	0.534091	0.327705	0.445908	0.51395	0.387243	0.493367	0.538315	0.363559	0.358516	0.350024	0.238124	0.377147	0.131222	0.860324	0.193765	0.0128915	0.0274178	0.194903	0.0152761	0.0337193	0.0583355	0.0210692	0.0240472	0.000814726	0.00285302	0.0975931	0.0348882	0.0267955	0.0117244	0.0247345	0.0128161	0.00101563	0.00075521	0.0716091	0.0457352	0.122644	0.0573962	0.0140889	0.746895	0.0132408	0.00253044	0.0728742	0.519018	3.40558	0.357959	0.340659	0.0998389	0.201543	13.54481
430	-14369.2	-14267.8	-101.333	0.2760538	0.697069	0.587199	0.790314	0.565454	0.675503	0.831787	0.729065	1.02757	0.853497	0.527607	0.435028	0.421732	0.406516	0.46158	0.565808	0.521172	0.503643	0.328397	0.318583	0.242395	0.26409	0.145691	0.757163	0.108635	0.022251	0.0305202	0.231449	0.021284	0.00815436	0.0651304	0.0478435	0.00311699	0.000529397	0.0016844	0.126243	0.00103538	0.007036	0.0137417	0.00447957	0.0154987	0.0029448	0.0104642	0.0591378	0.0382341	0.123422	0.0651861	0.0112088	0.751628	0.0103219	0.00355428	0.0860491	0.553309	3.35709	0.383252	0.326522	0.0970457	0.19318	13.43805
440	-14365.1	-14254.2	-110.93	0.2368433	0.790334	0.67367	0.741979	0.59089	0.761377	0.818658	0.835927	1.09445	1.06033	0.537296	0.423678	0.366208	0.586814	0.511108	0.458622	0.537709	0.482835	0.309639	0.38775	0.248234	0.327794	0.208852	0.84856	0.0763747	0.013511	0.0150336	0.302375	0.0273694	0.00908246	0.019546	0.00670588	0.0211111	0.000448662	0.0116518	0.157381	0.00183482	0.0279147	0.00349044	0.0351534	0.0384677	0.00698572	0.0113923	0.00918255	0.0379738	0.122581	0.0647422	0.0148301	0.74651	0.0133632	0.00155425	0.0573669	0.472907	3.46817	0.370721	0.34075	0.0941792	0.19435	14.39772
450	-14374.6	-14269.8	-104.782	0.2353524	0.921809	0.513667	0.900462	0.653234	0.826818	0.73233	0.799512	0.79043	0.691442	0.525537	0.437112	0.39976	0.559337	0.401352	0.451267	0.501638	0.473851	0.380574	0.428821	0.301939	0.356387	0.178172	0.808547	0.0767718	0.00497762	0.00783357	0.209611	0.0156985	0.0246571	0.0281272	0.00927768	0.0256832	0.000525698	0.0280803	0.072005	0.0124439	0.05938	0.0173917	0.021873	0.0442171	0.0412617	0.00498212	0.0441183	0.0383937	0.125869	0.0562178	0.0118977	0.754764	0.0128578	0.00149794	0.056335	0.469561	3.47261	0.370721	0.34075	0.0941792	0.19435	13.78292
460	-14377.7	-14269.7	-107.966	0.2536358	0.727241	0.474219	0.838375	0.596216	0.829479	0.847425	1.15707	1.01139	1.0528	0.538818	0.285784	0.371597	0.390805	0.415393	0.495006	0.618956	0.428311	0.294441	0.372937	0.261324	0.281655	0.0996016	0.857317	0.169546	0.0240946	0.00403719	0.122399	0.133063	0.01087	0.0436802	0.0115635	0.051089	0.00658542	0.0211577	0.035318	0.071161	0.0170995	0.0113291	0.0261007	0.012812	0.0297022	0.0189104	0.0347045	0.0436903	0.136808	0.059294	0.00416887	0.731806	0.0242329	0.00228555	0.0693279	0.509091	3.4193	0.371065	0.341066	0.0942666	0.193603	14.10138
470	-14360.7	-14259.7	-101.008	0.2543691	0.760551	0.55879	0.802712	0.612375	0.813264	0.731493	0.881287	0.866521	0.803735	0.576468	0.371937	0.36156	0.391031	0.415393	0.491101	0.53909	0.606538	0.287312	0.284373	0.182747	0.319208	0.140415	0.832691	0.103713	0.0161777	0.000520965	0.265399	0.0234787	0.00738874	0.0487006	0.00695393	0.00903135	0.00630371	0.00572694	0.0382159	0.0851116	0.0309746	0.00174241	0.00533703	0.0190087	0.011286	0.00514155	0.0847169	0.0424406	0.137107	0.0632261	0.00988094	0.733401	0.0139443	0.00232167	0.0698629	0.510609	3.41721	0.36578	0.341138	0.0931302	0.199951	13.40552
480	-14370.9	-14264.3	-106.622	0.2552055	0.748086	0.591002	0.830851	0.735079	0.775318	0.671556	0.889562	0.999275	0.942846	0.500415	0.434439	0.523271	0.399179	0.459475	0.473374	0.599261	0.325388	0.325231	0.431982	0.276299	0.343307	0.159945	0.71687	0.11679	0.0376392	0.0164173	0.146988	0.105028	0.0190393	0.0286411	0.00483301	0.0194923	0.0306636	0.0038697	0.0866576	0.0315797	0.0363511	0.004903	0.00784647	0.0483234	0.0407169	0.0115534	0.0176655	0.0432429	0.118118	0.0644213	0.0166049	0.747266	0.010347	0.00236329	0.0704742	0.512335	3.41483	0.364109	0.33958	0.0972739	0.199038	13.96701
490	-14370.8	-14273.6	-97.19	0.2388574	0.669	0.56753	0.762081	0.642549	0.727149	0.67986	0.896238	0.81034	0.780287	0.632607	0.364537	0.379837	0.3928	0.346	0.535842	0.554826	0.43351	0.225967	0.30655	0.320085	0.350002	0.211297	0.701553	0.11679	0.0104744	0.00669813	0.172651	0.0592959	0.000405416	0.0662965	0.0116877	0.00912742	0.00635348	0.00122853	0.0529617	0.0230941	0.0518359	0.0251226	0.0170779	0.0184802	0.0527768	0.00624133	0.0247143	0.0450714	0.143435	0.0624148	0.00841183	0.723991	0.0166767	0.00163249	0.0587694	0.477391	3.46221	0.364109	0.33958	0.0972739	0.199038	13.02376
500	-14368.6	-14251.1	-117.432	0.2280595	0.821869	0.550765	0.816332	0.664156	0.819566	0.790188	0.91009	1.17599	1.05199	0.588425	0.390086	0.450115	0.451659	0.507458	0.610234	0.547524	0.577898	0.441838	0.389621	0.226628	0.395793	0.204861	0.913337	0.180037	0.0124306	0.00215475	0.202033	0.0178636	0.0017157	0.0550107	0.0113466	0.0186526	0.00463795	0.00987247	0.104229	0.0256556	0.00357664	0.00412934	0.00153313	0.00576967	0.0412478	0.0249194	0.0247143	0.0434372	0.13082	0.0570376	0.00734558	0.753292	0.00806791	0.00124185	0.0513685	0.452879	3.49451	0.367098	0.342367	0.0913274	0.199208	15.04795
510	-14369.9	-14249.6	-120.238	0.2505731	1.03889	0.704962	0.950137	0.609796	0.834783	0.836291	1.02544	1.29927	0.852107	0.488923	0.417986	0.522529	0.458519	0.476518	0.512962	0.624176	0.475816	0.450016	0.311376	0.205505	0.380603	0.188532	0.846502	0.142143	0.0319025	0.00821838	0.172681	0.131208	0.000401198	0.0438012	0.00109664	0.0189347	0.0127535	0.00879404	0.104462	0.0340859	0.000738505	0.00308672	0.0203218	0.0335325	0.0246143	0.0036794	0.0204528	0.0347468	0.120925	0.0574989	0.00955955	0.759384	0.0178858	0.00213857	0.0671042	0.502693	3.42806	0.363756	0.33925	0.0995989	0.197395	15.32855
520	-14371.3	-14263.1	-108.2	0.2659057	0.896975	0.539659	0.66422	0.609796	0.964945	0.700718	0.707499	1.08171	0.989872	0.505415	0.424073	0.484602	0.44544	0.488003	0.496916	0.553429	0.438285	0.351674	0.387908	0.249253	0.36411	0.200482	0.771796	0.10891	0.0119926	0.0291846	0.147552	0.0468632	0.00302358	0.039318	0.00754606	0.0386746	0.0465682	0.0217726	0.158955	0.025333	0.000317825	0.0165245	0.0542344	0.00814119	0.0020798	0.00304791	0.0379628	0.0384175	0.132836	0.0631627	0.0127694	0.74602	0.0067944	0.00293737	0.0783935	0.53385	3.38482	0.366234	0.341561	0.093465	0.19874	14.12479
530	-14372.5	-14260.8	-111.754	0.234654	0.924156	0.529413	0.86202	0.733008	0.912136	0.767789	0.917122	1.17703	0.800448	0.457506	0.411984	0.383465	0.417286	0.421104	0.508153	0.635214	0.435582	0.318592	0.332486	0.236098	0.236954	0.185039	0.846515	0.137516	0.00506965	0.0258978	0.144922	0.188094	0.00203921	0.0623986	0.0386264	0.0608645	0.0214257	0.0461502	0.155518	0.0643872	0.000384574	0.00289068	0.0362857	0.00469072	0.0112715	0.00774044	0.014863	0.0394454	0.13639	0.0676746	0.013111	0.735041	0.00833784	0.00147203	0.0558535	0.467987	3.47469	0.35925	0.355038	0.089606	0.196106	14.48014
540	-14371.5	-14261.6	-109.872	0.2477971	0.781525	0.617174	0.744447	0.580678	0.796018	0.832703	0.694118	0.867818	0.923396	0.619331	0.397342	0.516938	0.434735	0.394937	0.624431	0.569407	0.575377	0.378691	0.466202	0.229696	0.409298	0.182823	0.886469	0.150077	0.0231201	0.0433224	0.132098	0.0825203	0.0109713	0.0266827	0.0417022	0.0385836	0.0265574	0.025345	0.0422838	0.0240198	0.0124988	0.00037075	0.0480616	0.00189928	0.0212366	0.000979976	0.0160789	0.0388203	0.134229	0.0639222	0.00911326	0.737626	0.0162895	0.00201068	0.0651038	0.496817	3.43607	0.358003	0.353805	0.0927674	0.195425	14.29197
550	-14375.9	-14273.3	-102.56	0.2403544	0.734565	0.530515	0.677763	0.582192	0.791533	0.70342	0.716215	0.785428	1.02347	0.617808	0.317206	0.44616	0.47006	0.429738	0.503678	0.534286	0.585659	0.379409	0.293793	0.175514	0.440183	0.137735	0.7823	0.126814	0.0178134	0.0380259	0.19845	0.0557249	0.0741994	0.0350921	0.0191161	0.0329102	0.021718	0.0489844	0.0310753	0.0463325	0.00106675	0.000196656	0.0573366	0.011998	0.0257328	0.00231207	0.0572596	0.0385893	0.13343	0.0602322	0.00905902	0.733235	0.0254541	0.00169229	0.059818	0.480698	3.45779	0.361852	0.350909	0.0934141	0.193825	13.56079
560	-14368.1	-14272.1	-95.9736	0.2579724	0.816542	0.570792	0.781512	0.615201	0.782696	0.623786	0.72366	0.772199	0.839627	0.50076	0.420662	0.372058	0.426582	0.321459	0.423591	0.559573	0.472986	0.300594	0.287286	0.240768	0.390936	0.121169	0.808736	0.14366	0.0167667	0.0159515	0.160963	0.0383072	0.00910265	0.0199207	0.00730832	0.0539675	0.0563953	0.0175003	0.00833413	0.0492643	0.000881376	0.000394133	0.00630828	0.0224803	0.0400253	0.0211674	0.0402521	0.0320213	0.129497	0.0904646	0.0116945	0.711619	0.0247037	0.00250432	0.0725048	0.517999	3.40699	0.361852	0.350909	0.0934141	0.193825	12.90213
570	-14366.9	-14263.4	-103.516	0.254493	0.875915	0.571952	0.817568	0.683957	0.782327	0.821784	0.770409	0.964933	0.839627	0.52888	0.362988	0.490592	0.303818	0.48052	0.446108	0.544856	0.44529	0.324486	0.333755	0.227583	0.370827	0.179529	0.710141	0.129113	0.00384886	0.00162278	0.223723	0.0101607	0.0118535	0.0389069	0.0171007	0.0133231	0.0295775	0.00315668	0.0692927	0.0399407	0.0139714	0.00248822	0.048352	0.00303955	0.027153	0.0036258	0.0883056	0.0317984	0.153106	0.0898349	0.00863041	0.706666	0.00996379	0.0023278	0.0699534	0.510865	3.41685	0.361736	0.350796	0.086792	0.200676	13.6564
580	-14368	-14265.6	-102.448	0.2562511	0.811087	0.503184	0.705986	0.609188	0.723436	0.623546	0.894495	1.21547	0.858277	0.570795	0.352884	0.499122	0.499062	0.402386	0.494447	0.449273	0.323215	0.298584	0.353435	0.156562	0.246521	0.16078	0.856545	0.14407	0.0425799	0.0144079	0.208402	0.0195868	0.00431049	0.0410669	0.00149029	0.0738026	0.00826812	0.00784026	0.194162	0.0484077	0.0432423	0.00590401	0.0206013	0.000351134	0.0301961	0.00277168	0.02986	0.0316864	0.152567	0.0786636	0.00843167	0.704176	0.0244759	0.00241599	0.0712401	0.514484	3.41186	0.36311	0.352129	0.0871218	0.197639	13.5496
590	-14370.7	-14258.7	-112.021	0.2512165	0.791171	0.66615	0.863578	0.654069	0.830941	0.696101	1.07352	1.10448	0.846025	0.469548	0.347783	0.474411	0.51712	0.494782	0.494447	0.575469	0.36816	0.389367	0.388299	0.248245	0.372715	0.151125	0.816547	0.153266	0.0236681	0.0237501	0.168167	0.0395511	0.0416511	0.0526435	0.000134539	0.00476865	0.00529857	0.00413252	0.110731	0.0361999	0.0462505	0.00223324	0.0227271	0.00129275	0.00987459	0.0280946	0.0984067	0.0331275	0.121015	0.0822413	0.0154954	0.736203	0.0119185	0.00216894	0.0675699	0.504044	3.42622	0.361301	0.356872	0.0866878	0.19514	14.50689
600	-14370.1	-14266.8	-103.284	0.2526447	0.863848	0.62368	0.791164	0.645396	0.755347	0.821854	0.894389	1.14821	0.7982	0.472864	0.341573	0.338	0.543061	0.368718	0.536907	0.44712	0.302845	0.313528	0.403367	0.241283	0.214291	0.0948865	0.75746	0.13128	0.0483356	0.00364032	0.207557	0.0584816	0.0133375	0.0887116	0.000280667	0.0020128	0.00361694	0.00228579	0.173558	0.0691948	0.0197066	0.00789757	0.0324508	0.0209422	0.00278269	0.00209523	0.027023	0.0318723	0.144773	0.0791252	0.0137016	0.708308	0.0222192	0.00223731	0.0686065	0.50703	3.42213	0.361301	0.356872	0.0866878	0.19514	13.63319
610	-14366	-14261	-104.924	0.2577442	0.865929	0.532317	0.826382	0.587218	0.612786	0.751255	0.872525	1.02247	0.831793	0.48715	0.359237	0.42213	0.541006	0.426362	0.578028	0.482149	0.464382	0.378215	0.360832	0.23444	0.268551	0.120234	0.902669	0.131886	0.0295924	0.0132004	0.198783	0.0740121	0.00963744	0.0842399	0.022269	0.032436	0.000561438	0.0015107	0.179101	0.00417578	0.00475137	0.00114725	0.0035691	0.0369062	0.00246855	0.00221435	0.0366462	0.0308223	0.140003	0.0765183	0.00878106	0.707925	0.0359499	0.0024925	0.0723369	0.517535	3.40764	0.362828	0.35838	0.0828279	0.195964	13.79717
620	-14374.1	-14272.2	-101.879	0.2394448	0.744097	0.605163	0.696378	0.694916	0.661559	0.65609	0.906426	1.02944	0.73435	0.465343	0.374164	0.449804	0.499493	0.388682	0.358323	0.623176	0.379545	0.353656	0.323184	0.231467	0.283534	0.172664	0.881408	0.169959	0.0035527	0.000649117	0.176657	0.143455	0.00159449	0.112705	0.0197049	0.0387719	0.00240387	0.0246619	0.146663	0.0493788	0.0124202	0.00761421	0.0084967	0.030885	0.00286637	0.00736581	0.0200202	0.0279051	0.140341	0.0767027	0.0176577	0.706419	0.0309743	0.00165579	0.0591803	0.478691	3.46047	0.367782	0.348179	0.087225	0.196813	13.49269
630	-14372.9	-14266.1	-106.786	0.2544818	0.981573	0.587092	0.779187	0.628707	0.704227	0.682976	1.12848	1.05296	0.737655	0.578075	0.427327	0.375942	0.546417	0.375234	0.515288	0.489984	0.402848	0.32827	0.281368	0.288641	0.322976	0.120754	0.814887	0.143838	0.0240106	0.00743743	0.158446	0.0700961	0.00510936	0.0126225	0.0164821	0.0607619	0.0187716	0.0251611	0.0970277	0.0161497	0.00343356	0.00099283	0.0392903	0.0183765	0.00361082	0.00798139	0.102853	0.0315763	0.116271	0.0744151	0.00344222	0.743601	0.0306938	0.00232725	0.0699452	0.510842	3.41689	0.368537	0.348196	0.0924688	0.190798	13.98332
640	-14377.8	-14262.3	-115.508	0.2486892	0.813842	0.68543	0.886321	0.708013	0.761269	0.956646	0.854497	1.00145	0.939693	0.651095	0.340643	0.515325	0.448437	0.458207	0.528641	0.696194	0.532475	0.367501	0.342599	0.212321	0.290396	0.166442	0.767797	0.0923581	0.0076999	0.0049091	0.188824	0.0851306	0.0876444	0.0130003	0.00577175	0.00953036	0.00467627	0.0174356	0.140113	0.0673684	0.00369127	0.00980822	0.0489026	0.0409863	0.0051325	0.00906407	0.0883221	0.0317793	0.12137	0.0748935	0.00307598	0.748382	0.0204994	0.00205123	0.0657449	0.498713	3.43349	0.368003	0.339368	0.0937522	0.198877	14.85561
650	-14374	-14258.6	-115.404	0.2401579	0.887958	0.705769	0.863867	0.698914	0.924776	0.883805	1.06214	1.16824	0.697456	0.48071	0.37517	0.411787	0.476174	0.422389	0.590831	0.617003	0.455737	0.345396	0.398994	0.287646	0.295348	0.173596	0.825002	0.0801398	0.00643795	0.016956	0.200461	0.118402	0.0138924	0.0170972	0.00993294	0.00619697	0.00438813	0.0221101	0.0692754	0.0644881	0.00483404	0.0337617	0.0546584	0.00424788	0.0167172	0.0192952	0.0332005	0.0309307	0.102991	0.0728937	0.0083021	0.765932	0.0189504	0.00168436	0.05968	0.480265	3.45837	0.38431	0.338084	0.0933973	0.184209	14.84521
660	-14377.5	-14265.2	-112.319	0.2338193	0.834793	0.594375	0.960591	0.718585	0.89179	0.625994	0.856008	0.888623	0.989191	0.529122	0.365198	0.531399	0.537487	0.52812	0.547374	0.494709	0.455737	0.311329	0.260412	0.190371	0.359605	0.18782	1.00047	0.103682	0.0390315	0.0222292	0.1705	0.123585	0.00673931	0.047179	0.0528793	0.0287886	0.0230628	0.0318314	0.0779651	0.0278308	0.0207845	0.0197664	0.000352015	0.0359204	0.0352903	0.00297022	0.00714526	0.0304447	0.101373	0.070565	0.0167068	0.770045	0.0108663	0.00144145	0.0552796	0.466099	3.47718	0.381794	0.33587	0.0993336	0.183003	14.53664
670	-14362.3	-14257.6	-104.672	0.2487356	0.738066	0.662892	0.721082	0.642896	0.853255	0.807535	0.951224	0.865377	0.845051	0.577673	0.340211	0.416672	0.44402	0.423487	0.41671	0.503225	0.525122	0.282849	0.328075	0.252493	0.448661	0.142094	0.864909	0.108067	0.0576755	0.00780135	0.198543	0.0543605	0.00756561	0.0556996	0.0484168	0.0126794	0.00296232	0.0235332	0.0555048	0.00632561	0.00455336	0.0142135	0.0071529	0.0303881	0.00374832	0.00757076	0.0116669	0.0294317	0.110217	0.0766412	0.00965279	0.76266	0.0113975	0.00205335	0.0657784	0.498812	3.43336	0.378962	0.328719	0.100079	0.19224	13.77201
680	-14367.8	-14252.7	-115.192	0.2419127	0.784536	0.527959	0.897641	0.742304	0.780589	0.723123	0.912305	1.17622	1.01583	0.541924	0.434396	0.574451	0.502895	0.442972	0.576253	0.550085	0.560293	0.368816	0.353529	0.179439	0.412903	0.153487	0.870558	0.120592	0.00584007	0.047598	0.166526	0.0956558	0.0311803	0.0323298	0.0193869	0.0155026	0.000377799	0.00561573	0.0374744	0.0453677	0.0105513	0.000534615	0.0432045	0.00478476	0.0411091	0.00457433	0.0132957	0.0286661	0.11236	0.0830778	0.00548136	0.745652	0.0247628	0.00175603	0.0609148	0.484118	3.45321	0.362554	0.343029	0.0985512	0.195866	14.82401
690	-14366.8	-14252.2	-114.596	0.2663171	0.912867	0.581118	0.923289	0.596449	1.01309	0.688853	0.943216	1.01939	0.852206	0.585401	0.46611	0.438949	0.423986	0.400304	0.503016	0.634212	0.578953	0.311116	0.332329	0.267775	0.457228	0.170769	0.895032	0.135293	0.00439009	0.00183037	0.221205	0.0767855	0.0318268	0.0366794	0.0197389	0.0475384	0.0074726	0.00111242	0.0706924	0.0372673	0.00528113	0.000957094	0.0432045	0.0169005	0.000442058	0.000910571	0.00915257	0.0285788	0.122126	0.0779099	0.0109583	0.74338	0.0170467	0.00296099	0.0787014	0.534657	3.38368	0.362554	0.343029	0.0985512	0.195866	14.76434
