Iteration	Replicate_ID	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	pi[1]	pi[2]	pi[3]	pi[4]	TL
1153	1	-17378.2	-17383.6	5.39326	0.219654	0.190309	0.230113	0.194629	0.182893	0.197751	0.174688	0.196994	0.150115	0.18696	0.121172	0.105015	0.122572	0.152915	0.14979	0.1456	0.15166	0.143265	0.177145	0.153214	0.138403	0.159181	0.191682	0.00756891	0.00603448	0.0184283	0.00162234	0.0126675	0.0163894	0.019634	0.0152417	0.0367724	0.0181	0.0037529	0.0195317	0.0169394	0.0168993	0.00912485	0.0228409	0.00167755	0.0162925	0.0269853	0.00653335	0.225186	0.324757	0.101991	0.348065	4.128757
1154	0	-17192.7	-17197.9	5.20348	0.217681	0.163533	0.197894	0.170514	0.149862	0.172117	0.237082	0.180429	0.202534	0.162985	0.142536	0.161833	0.132945	0.132133	0.166333	0.133309	0.132601	0.166967	0.182097	0.0975181	0.12571	0.11052	0.195007	0.029642	0.00707873	0.0561488	0.0217292	0.000235204	0.0453691	0.00496877	0.0151699	0.00997589	0.0350394	0.016662	0.0481858	0.019138	0.000809712	0.030861	0.00804541	0.00573732	0.0153208	0.0189836	0.0244969	0.219219	0.322308	0.0952112	0.363262	4.147736
1155	1	-17378.8	-17383.2	4.3153	0.259174	0.191123	0.22913	0.209838	0.188364	0.177451	0.177972	0.204093	0.194342	0.145284	0.124705	0.130057	0.134266	0.148431	0.1757	0.139155	0.149912	0.123568	0.20007	0.150342	0.149756	0.157913	0.179025	0.00809332	0.0040071	0.0356638	0.00279741	0.0237479	0.00791408	0.0446683	0.00498734	0.00887083	0.0111939	0.0212645	0.0228388	0.00440529	0.0300604	0.000111819	0.015564	0.00805029	0.0135108	0.0186814	0.010452	0.237307	0.317458	0.0925694	0.352666	4.236554
1156	0	-17204	-17210.5	6.50312	0.196453	0.145969	0.179058	0.181984	0.154846	0.157404	0.208575	0.182253	0.217086	0.176661	0.106833	0.137226	0.118608	0.112358	0.14409	0.133892	0.123143	0.202051	0.176105	0.096963	0.117525	0.129542	0.196313	0.0301977	0.00960502	0.0440518	0.0251944	0.000282806	0.0368306	0.0152022	0.0283012	0.00667396	0.0522285	0.0207984	0.034427	0.0019059	0.00731286	0.0240359	0.0169196	0.00407208	0.0210767	0.031135	0.0125835	0.230742	0.314102	0.0904722	0.364683	4.017772
1157	1	-17376.7	-17382.3	5.58149	0.231276	0.17784	0.214809	0.181691	0.166028	0.167002	0.194782	0.166456	0.203902	0.141667	0.143618	0.119501	0.122223	0.173089	0.163711	0.155262	0.148349	0.139655	0.189605	0.132091	0.13505	0.177149	0.176702	0.00504887	0.0151499	0.0252277	0.000519046	0.0138545	0.0152457	0.0174311	0.0134884	0.0136797	0.0119633	0.0078522	0.0186839	0.0046796	0.0255216	0.00121861	0.020661	0.00231723	0.0252575	0.0317082	0.0189687	0.237115	0.310982	0.089075	0.362827	4.109935
1158	0	-17196.1	-17202.9	6.81827	0.207206	0.16106	0.171092	0.185669	0.143651	0.154867	0.183933	0.182934	0.207369	0.147443	0.135951	0.155794	0.116971	0.129878	0.175379	0.131195	0.123143	0.148035	0.192318	0.0962947	0.133584	0.133266	0.170249	0.0368272	0.00717229	0.0473923	0.0217526	0.00256804	0.0214825	0.0170296	0.0163629	0.015702	0.041642	0.0387259	0.0349304	0.0142176	0.00725019	0.0141833	0.0104086	0.00926504	0.0231993	0.00355276	0.0153102	0.22898	0.311703	0.0952103	0.364107	3.986257
1159	1	-17369.3	-17374.4	5.11835	0.239986	0.173694	0.220205	0.186688	0.191545	0.189851	0.189756	0.189627	0.170571	0.173635	0.118539	0.13455	0.102629	0.15024	0.16378	0.151921	0.160969	0.136064	0.177201	0.166444	0.134136	0.141758	0.206146	0.00488277	0.00637067	0.0266283	0.00202116	0.0190212	0.0120539	0.0223269	0.010397	0.0276542	0.0116153	0.00562208	0.0113739	0.00344633	0.0245227	0.00199764	0.0238552	0.00862986	0.0235108	0.0238156	0.0165676	0.226045	0.334818	0.0918566	0.347281	4.156249
1160	0	-17198.4	-17204.5	6.16809	0.171434	0.173188	0.214132	0.184512	0.174412	0.186335	0.225912	0.182429	0.203037	0.128761	0.144525	0.138649	0.114796	0.122101	0.161458	0.145036	0.105938	0.150098	0.176156	0.104895	0.124976	0.115936	0.189721	0.0286794	0.00646116	0.0659196	0.0171172	0.00327722	0.0371779	0.0162821	0.0141595	0.00972836	0.0541868	0.0246775	0.0351306	0.0155226	0.00812399	0.00684594	0.0189979	0.00678849	0.0109822	0.0133575	0.0194264	0.232249	0.306606	0.0967006	0.364444	4.051275
1161	1	-17381.3	-17386.2	4.8161	0.213993	0.184684	0.191077	0.174647	0.229219	0.189038	0.165231	0.166093	0.170145	0.177261	0.152683	0.127232	0.154006	0.143332	0.146364	0.15813	0.159918	0.140073	0.175776	0.17396	0.158748	0.175872	0.166893	0.00274118	0.00612857	0.0410849	0.00581958	0.0105397	0.0136039	0.0162486	0.0191462	0.0392039	0.0129081	0.00226357	0.015865	0.00512164	0.0284768	0.0058009	0.016211	0.00237733	0.0135458	0.0286035	0.00640739	0.236309	0.315094	0.0907737	0.357823	4.186474
1162	0	-17197.3	-17203.3	6.00063	0.228801	0.164101	0.193281	0.164643	0.14401	0.173467	0.242634	0.176748	0.220987	0.156964	0.12631	0.127803	0.111793	0.127662	0.16692	0.14068	0.101673	0.143725	0.208154	0.111324	0.141526	0.115988	0.169433	0.0359361	0.0202536	0.059473	0.0155664	4.95027e-05	0.0355301	0.000757982	0.012224	0.0115739	0.0282849	0.0204583	0.028784	0.00849764	0.00743661	0.0186665	0.0219409	0.00678849	0.0244442	0.0275616	0.0251638	0.226069	0.314025	0.0912468	0.368659	4.068021
1163	1	-17371.8	-17376.2	4.41048	0.220404	0.205726	0.232003	0.204594	0.21429	0.172811	0.203426	0.17489	0.175456	0.165465	0.130705	0.124328	0.135751	0.134515	0.148672	0.1544	0.146624	0.147261	0.177453	0.173708	0.153498	0.168489	0.166402	0.00278053	0.00123551	0.0249517	0.0134033	0.0297839	0.0136039	0.0305153	0.0113675	0.0177989	0.00200442	0.00806041	0.0213934	0.0125289	0.0241992	0.00255276	0.0234376	0.00561279	0.0230685	0.017861	0.0100062	0.230886	0.320024	0.0961536	0.352936	4.227036
1164	0	-17193.7	-17199.7	6.04169	0.204874	0.165214	0.186242	0.195726	0.159516	0.164273	0.211282	0.158486	0.220198	0.151805	0.141119	0.131554	0.121663	0.127662	0.153986	0.141877	0.112158	0.149757	0.179925	0.0842315	0.148337	0.107282	0.190763	0.03765	0.00691989	0.07173	0.0198698	0.000251713	0.0324051	0.0132743	0.0171152	0.00561362	0.0573436	0.0225286	0.0503551	0.0217308	0.0035114	0.0233502	0.0221569	0.00665561	0.0156267	0.0132973	0.0145965	0.220642	0.32454	0.0970411	0.357776	4.063915
1165	1	-17376.1	-17380.9	4.82554	0.240923	0.179997	0.225181	0.211496	0.174281	0.184714	0.221533	0.191041	0.176801	0.161935	0.136243	0.134198	0.121226	0.146022	0.160823	0.152599	0.124763	0.168881	0.176413	0.151438	0.109034	0.159493	0.18339	0.00175423	0.00578023	0.0347289	0.00343487	0.0179385	0.0151062	0.0213045	0.0213844	0.0265462	0.0040234	0.00275889	0.0260992	0.00277282	0.0202188	0.00473708	0.0129953	0.00281551	0.0310439	0.0233763	0.0142866	0.233489	0.30801	0.0920997	0.366401	4.18553
1166	0	-17197.3	-17203.4	6.05942	0.175239	0.162499	0.193531	0.188845	0.144537	0.181037	0.203478	0.18532	0.214335	0.156376	0.168191	0.140578	0.123259	0.118979	0.179973	0.130996	0.118942	0.136055	0.183819	0.101336	0.1154	0.125525	0.182589	0.0294606	0.0116975	0.0687666	0.0176762	0.00185498	0.0221993	0.00592232	0.0175749	0.0132068	0.0437149	0.0209252	0.0243375	0.0171145	0.0136805	0.0304925	0.0224728	0.00814768	0.0190788	0.0270111	0.0159654	0.235512	0.310377	0.0877203	0.366391	4.062142
1167	1	-17382.6	-17387	4.40856	0.197218	0.176282	0.232614	0.206379	0.161285	0.180097	0.211364	0.166038	0.200026	0.199144	0.134958	0.126387	0.131978	0.142485	0.190471	0.130473	0.152597	0.137436	0.174382	0.17974	0.160915	0.136668	0.196054	0.00975372	0.00416255	0.0290102	0.00151867	0.0320411	0.00651444	0.0250245	0.00772052	0.0252488	0.00928385	0.0190957	0.0168942	0.00744346	0.0245275	0.00399264	0.0129543	0.00294509	0.0334959	0.0233751	0.00723401	0.236302	0.334525	0.0873921	0.341781	4.227228
1168	0	-17198.5	-17203.7	5.2356	0.202548	0.165385	0.208893	0.188845	0.18818	0.185982	0.248796	0.180971	0.193365	0.168564	0.147463	0.12555	0.107624	0.129418	0.157376	0.165385	0.158092	0.144559	0.199481	0.0865584	0.149288	0.125538	0.166985	0.0241161	0.0149485	0.0594363	0.0185333	0.000155937	0.032522	0.00790139	0.01053	0.00793058	0.0343296	0.0204175	0.029359	0.0113903	0.00549498	0.0141818	0.0138019	0.00624568	0.0157376	0.00591545	0.0167298	0.226476	0.310474	0.0955238	0.367526	4.144524
1169	1	-17383.3	-17387.9	4.52305	0.230354	0.195549	0.213376	0.206933	0.204604	0.193058	0.182823	0.179297	0.176991	0.173319	0.154596	0.162204	0.13712	0.116451	0.194425	0.157582	0.15329	0.128203	0.163354	0.142169	0.13835	0.145759	0.182943	0.00440319	0.00814456	0.0396938	0.00615102	0.0086204	0.00576063	0.0283223	0.0127587	0.0109715	0.00837791	0.00533624	0.0175064	0.0205405	0.0157601	0.00538584	0.0246519	0.00368698	0.023844	0.0228654	0.0102467	0.217404	0.342031	0.0872958	0.353269	4.215779
1170	0	-17196.9	-17202.2	5.31255	0.197958	0.155667	0.16769	0.204757	0.166406	0.194179	0.242813	0.199993	0.247291	0.178494	0.135036	0.118573	0.120141	0.129418	0.158424	0.132138	0.124124	0.153513	0.160276	0.0986608	0.110935	0.128183	0.200948	0.0324312	0.00735037	0.0591944	0.0214931	0.00683896	0.020053	0.0122703	0.0158341	0.0116919	0.0329207	0.0204768	0.041539	0.0110958	0.00657127	0.018427	0.0211285	0.00479876	0.0265057	0.0170436	0.0235469	0.229253	0.334041	0.0916103	0.345096	4.136828
1171	1	-17378.3	-17383.3	4.93975	0.25488	0.202525	0.242423	0.208267	0.213993	0.171548	0.182823	0.188918	0.173538	0.143021	0.133823	0.126449	0.140316	0.121326	0.144764	0.121905	0.128353	0.15072	0.18025	0.146879	0.136213	0.168809	0.185879	0.0105932	0.00444195	0.0256824	0.00633184	0.0151254	0.0253216	0.0108625	0.0171234	0.017605	0.0198725	0.00248465	0.0258024	0.00805523	0.0259328	0.00121773	0.0282492	0.00660636	0.0180021	0.0269211	0.0102539	0.237385	0.319811	0.086967	0.355836	4.174109
1172	0	-17192.4	-17198.2	5.7942	0.217558	0.156974	0.196028	0.166076	0.126782	0.177589	0.248296	0.177184	0.191544	0.15794	0.143641	0.14119	0.122027	0.109397	0.150199	0.134052	0.142588	0.155083	0.212394	0.0938669	0.149724	0.137713	0.189788	0.0359084	0.00675067	0.0639198	0.018016	0.000803627	0.0238636	0.00711575	0.0116175	0.00937231	0.033574	0.0172391	0.0357113	0.0136137	0.0047833	0.0289225	0.0161493	0.00800695	0.0202158	0.0199632	0.0154842	0.225941	0.312383	0.0943032	0.367373	4.088664
1173	1	-17376.1	-17381	4.94104	0.208808	0.16582	0.213417	0.201655	0.203542	0.146722	0.205403	0.181787	0.191343	0.170534	0.14359	0.124866	0.117851	0.128415	0.157442	0.142482	0.161916	0.148438	0.17555	0.138235	0.151171	0.156543	0.200336	0.0115313	0.00855541	0.0518925	0.00357028	0.032214	0.0242133	0.0159184	0.00952003	0.0254957	0.00181486	0.00893534	0.0227266	0.00805523	0.0232851	0.00540359	0.0228736	0.00297781	0.0261343	0.0269219	0.0060754	0.227198	0.337104	0.0924265	0.343272	4.173979
1174	0	-17196.8	-17203.1	6.31389	0.208748	0.142019	0.182231	0.17547	0.17204	0.168729	0.235152	0.188121	0.232514	0.147788	0.128391	0.13723	0.106989	0.130217	0.140906	0.129494	0.140555	0.151523	0.1921	0.0994558	0.107869	0.129009	0.182539	0.0359084	0.0177784	0.070805	0.0182152	0.00146965	0.0257362	0.00688501	0.0152326	0.0120902	0.0536167	0.0192469	0.0246316	0.0144428	0.00745671	0.0102749	0.0292347	0.00576457	0.0116569	0.00474131	0.0224178	0.227024	0.304288	0.0934639	0.375224	4.036695
1175	1	-17378.5	-17384.4	5.87978	0.218877	0.166513	0.211229	0.169298	0.197839	0.179206	0.214744	0.191711	0.188809	0.177163	0.146739	0.117011	0.115427	0.135018	0.130816	0.128841	0.135353	0.142598	0.187069	0.146999	0.164489	0.136881	0.183717	0.00273493	0.00687499	0.0179941	0.00597764	0.0132346	0.0278044	0.0179801	0.0117971	0.0410531	0.0111612	0.00688692	0.00669257	0.00713594	0.0302157	0.00331292	0.0212857	0.000609901	0.0146459	0.0418292	0.00453094	0.218138	0.326498	0.0929251	0.362439	4.080106
1176	0	-17193.4	-17199.3	5.89389	0.196393	0.160303	0.185079	0.198216	0.183821	0.21039	0.213028	0.219527	0.190078	0.150574	0.130659	0.129908	0.109623	0.111937	0.163006	0.144636	0.131101	0.139827	0.175459	0.0978108	0.134611	0.113869	0.190289	0.0363895	0.0157837	0.0552713	0.0123275	0.00146965	0.0258893	0.0113798	0.0136912	0.00977548	0.0379162	0.027508	0.0274385	0.019732	0.00792551	0.0105355	0.0255645	0.00512536	0.0193335	0.0162211	0.019274	0.226224	0.312023	0.0932407	0.368512	4.078695
1177	1	-17379	-17383	3.97591	0.207736	0.182896	0.259944	0.213224	0.220428	0.160886	0.19377	0.173759	0.197736	0.169227	0.13078	0.14946	0.115427	0.130324	0.154796	0.128179	0.156236	0.149222	0.183908	0.165108	0.138486	0.142511	0.237865	0.0201029	0.015819	0.0195951	0.00293379	0.0189083	0.0110361	0.0259393	0.0110502	0.0198618	0.00720382	0.0114903	0.0319295	0.0103954	0.022274	0.00255214	0.0213105	0.00131725	0.029234	0.0190157	0.00661448	0.237417	0.310756	0.0884993	0.363327	4.270492
1178	0	-17199.5	-17207	7.46583	0.190531	0.163001	0.167949	0.158254	0.152979	0.195268	0.217051	0.178658	0.22109	0.146462	0.129158	0.113307	0.105493	0.105851	0.166509	0.103427	0.120577	0.141002	0.192731	0.0952699	0.124993	0.124068	0.182628	0.0307202	0.0133215	0.0433355	0.0264078	0.00359623	0.0424341	0.00256908	0.0125673	0.0132814	0.0408889	0.017889	0.0401922	0.0176504	0.00382645	0.0164576	0.0230812	0.0074816	0.0333279	0.0115007	0.0247146	0.239486	0.316753	0.087218	0.356543	3.9215
1179	1	-17380.1	-17384.7	4.60297	0.222667	0.216257	0.225627	0.176234	0.203021	0.166551	0.190661	0.185079	0.168632	0.160748	0.135955	0.133801	0.129415	0.153061	0.166893	0.158201	0.150756	0.157962	0.1548	0.147839	0.135873	0.148832	0.195868	0.0185907	0.00797942	0.0212334	0.0110444	0.00956748	0.0149388	0.0316297	0.0170247	0.0361743	0.0187837	0.00603292	0.024247	0.00403534	0.0257268	0.00591439	0.00938789	0.00153151	0.0133633	0.0317005	0.0141482	0.229746	0.339516	0.0873416	0.343397	4.207787
1180	0	-17203.8	-17210.2	6.36575	0.201988	0.161301	0.196723	0.142621	0.167366	0.190045	0.231036	0.180322	0.19689	0.157709	0.134155	0.127702	0.130336	0.0986137	0.177054	0.101599	0.12289	0.15709	0.207902	0.0924913	0.122092	0.146949	0.183969	0.0256447	0.00733494	0.0635694	0.0122786	0.000275178	0.0263278	0.0101646	0.00879342	0.0166845	0.0306014	0.0298908	0.043564	0.0168358	0.00677459	0.0217349	0.0140897	0.00976042	0.0199916	0.00491229	0.0334368	0.216644	0.329249	0.0912781	0.362829	4.031509
1181	1	-17371.4	-17375.6	4.24129	0.203055	0.194828	0.234683	0.167632	0.189549	0.179856	0.206157	0.190854	0.207891	0.169137	0.155466	0.138326	0.119996	0.144203	0.167474	0.148802	0.146722	0.146175	0.190879	0.137828	0.147851	0.154769	0.199406	0.00756358	0.00139831	0.0339011	0.00414252	0.0213255	0.0149388	0.0351606	0.0110077	0.0186685	0.00655187	0.00487124	0.0377215	0.0163382	0.0168205	0.00230792	0.0140824	0.00265817	0.0244851	0.0242951	0.00417519	0.22483	0.327281	0.0979282	0.349961	4.243955
1182	0	-17202.2	-17208.3	6.14556	0.199448	0.158713	0.204982	0.17405	0.16109	0.191909	0.221645	0.209222	0.223006	0.139119	0.156413	0.129812	0.115328	0.133099	0.147598	0.124269	0.12997	0.135568	0.190327	0.0732049	0.170472	0.105378	0.185066	0.0368361	0.0187841	0.0580283	0.00427101	0.00053099	0.023266	0.0079116	0.0101414	0.00533028	0.0432288	0.0156974	0.0401373	0.00523691	0.00454779	0.015165	0.0190679	0.00465043	0.0171241	0.0247406	0.0191419	0.235773	0.31124	0.0905129	0.362474	4.053528
1183	1	-17377.8	-17381.6	3.80432	0.24952	0.17071	0.223333	0.219545	0.195385	0.176363	0.188832	0.193719	0.179091	0.163215	0.125141	0.137583	0.125964	0.135204	0.172502	0.150636	0.162251	0.130255	0.182024	0.142107	0.172457	0.150269	0.222356	0.00675861	0.00724757	0.0200889	0.00417106	0.0153323	0.0149388	0.0324304	0.0184509	0.0323322	0.0169128	0.0103943	0.0325513	0.00605905	0.0294698	0.000143749	0.0158702	0.00185698	0.0224432	0.0150267	0.0167097	0.225834	0.323437	0.0986813	0.352047	4.287652
1184	0	-17198.2	-17204.1	5.90763	0.190299	0.178712	0.185272	0.181685	0.145548	0.191203	0.206888	0.191804	0.227496	0.158913	0.130701	0.14941	0.111581	0.127806	0.148841	0.113378	0.124394	0.124695	0.20001	0.11176	0.126093	0.12308	0.195452	0.0328515	0.0233747	0.0534043	0.0168776	0.00776829	0.0272552	0.004766	0.0199374	0.0123887	0.0332477	0.0200089	0.043745	0.017594	0.00209078	0.0223753	0.0190099	0.0127336	0.0268854	0.0205998	0.0153846	0.221044	0.324174	0.0946847	0.360098	4.077321
1185	1	-17369.3	-17373.2	3.87915	0.202667	0.208038	0.220654	0.180033	0.210214	0.16132	0.185379	0.193719	0.207907	0.192795	0.143526	0.146359	0.12503	0.127331	0.154126	0.145241	0.172743	0.156246	0.186739	0.168984	0.143556	0.157372	0.20051	0.00508813	0.0041261	0.0326337	0.00228576	0.0153323	0.0101891	0.0207342	0.0144421	0.0317463	0.00268861	0.0099335	0.0245042	0.0136645	0.0270761	4.12658e-05	0.0173873	0.00753241	0.015115	0.0229253	0.0122358	0.233387	0.329005	0.0955369	0.342071	4.280169
1186	0	-17198.3	-17203.7	5.37763	0.201154	0.174578	0.194544	0.193553	0.11519	0.165167	0.201024	0.176286	0.217857	0.181552	0.154326	0.151733	0.152442	0.131325	0.147673	0.153949	0.124394	0.155103	0.179223	0.091011	0.145175	0.12802	0.17958	0.0302517	0.0119566	0.0570046	0.0157323	0.000268164	0.021176	0.00298621	0.020281	0.0119728	0.0403904	0.0218167	0.0374278	0.0167729	0.00475911	0.0314254	0.0139647	0.0127336	0.0208549	0.0208142	0.0228733	0.233942	0.306308	0.089714	0.370036	4.130321
1187	1	-17372.4	-17377.7	5.33744	0.246671	0.18786	0.214972	0.177668	0.180761	0.16147	0.186389	0.166432	0.195943	0.157601	0.14042	0.141889	0.129899	0.13326	0.177248	0.137093	0.1738	0.144617	0.17201	0.146364	0.151133	0.151794	0.180834	0.000859439	0.00984336	0.0282097	0.00301308	0.00988397	0.00893311	0.0201311	0.00913287	0.02768	0.0129708	0.00905842	0.0234209	0.00647067	0.0159397	0.00288088	0.0394688	0.0021868	0.0248743	0.0179971	0.00525698	0.233488	0.329148	0.0849323	0.352432	4.13434
1188	0	-17198.7	-17204.2	5.51952	0.183637	0.142409	0.214866	0.18895	0.160456	0.189269	0.239419	0.2148	0.232565	0.153433	0.136384	0.150631	0.137766	0.130727	0.173822	0.134872	0.113611	0.138666	0.171577	0.0891683	0.106768	0.113195	0.212772	0.0421892	0.0123555	0.0698641	0.0179032	0.000927064	0.0206994	0.00308155	0.0145137	0.00789568	0.0375142	0.0180302	0.0300682	0.0121792	0.00369173	0.0155427	0.00980804	0.0104411	0.0211869	0.0156049	0.0228733	0.236127	0.316323	0.0888915	0.358659	4.116132
1189	1	-17379.4	-17384.5	5.07896	0.200116	0.177889	0.207572	0.183693	0.224601	0.18743	0.194558	0.159216	0.169004	0.166525	0.16354	0.160013	0.120202	0.175186	0.152491	0.1452	0.154869	0.143475	0.16502	0.165927	0.123664	0.150452	0.192754	5.80087e-05	0.00839766	0.0396244	0.00177396	0.0174579	0.0075168	0.0249434	0.00425206	0.0191322	0.0103448	0.014072	0.0234209	0.00647067	0.0124942	0.0114679	0.0208404	0.00124878	0.0215447	0.0219773	0.00975158	0.229224	0.336154	0.0928597	0.341763	4.160188
1190	0	-17192.4	-17199	6.55329	0.200947	0.17639	0.15996	0.176233	0.15098	0.181794	0.224443	0.176386	0.193794	0.152261	0.148719	0.139896	0.125513	0.116554	0.153451	0.141035	0.124754	0.161392	0.195437	0.107113	0.110318	0.127127	0.185813	0.0452736	0.00497431	0.0548592	0.0181122	0.000500059	0.0180135	0.00367697	0.00959276	0.01095	0.0405435	0.0182723	0.032326	0.0236168	0.00369173	0.0215471	0.0163156	0.0136986	0.0169369	0.0181569	0.0113856	0.22974	0.315406	0.0972334	0.35762	4.012755
1191	1	-17377.8	-17382.6	4.78477	0.220479	0.174317	0.22286	0.185657	0.177902	0.186636	0.213878	0.181184	0.200182	0.130903	0.144721	0.134667	0.129396	0.138	0.156648	0.160877	0.121341	0.143739	0.199056	0.167481	0.132905	0.16869	0.18261	0.000118606	0.00584115	0.0262921	0.00461837	0.025281	0.0248014	0.0229832	0.00873486	0.0201577	0.00390138	0.0194169	0.0326544	0.0052464	0.0310512	0.00267166	0.0255139	0.00145642	0.0144829	0.0250239	0.0152346	0.232596	0.321158	0.101286	0.34496	4.189607
1192	0	-17196.4	-17202.2	5.79739	0.193138	0.178818	0.193602	0.20058	0.159249	0.168026	0.243309	0.202932	0.240318	0.130535	0.156124	0.124894	0.116935	0.0981975	0.156288	0.111927	0.132626	0.148103	0.190161	0.0948991	0.13353	0.146032	0.172484	0.0486249	0.00933478	0.0591443	0.0163598	0.00133163	0.0252814	0.00962834	0.0149017	0.0123134	0.039695	0.0162383	0.0369527	0.0081571	0.00450872	0.0244954	0.0153987	0.00799728	0.0169961	0.00735112	0.020926	0.234272	0.311086	0.100242	0.354399	4.088345
1193	1	-17380.2	-17384.3	4.07405	0.235221	0.203613	0.244431	0.198279	0.201405	0.151272	0.163085	0.181184	0.172697	0.156535	0.127936	0.142301	0.135525	0.134062	0.149944	0.159501	0.169737	0.162281	0.169588	0.171617	0.158167	0.155139	0.202627	0.0012327	0.015811	0.0169947	0.00331071	0.0144743	0.017957	0.0268288	0.0194706	0.0398014	0.0131663	0.0110215	0.0259946	0.00442042	0.0119801	0.00295661	0.023097	6.77636e-05	0.0165582	0.0304239	0.0189641	0.243779	0.298204	0.0951187	0.362898	4.260678
1194	0	-17206	-17210.8	4.73427	0.175955	0.164777	0.178098	0.172162	0.14721	0.158839	0.199182	0.197493	0.199029	0.201236	0.152131	0.150587	0.115635	0.127825	0.182816	0.142569	0.135654	0.168626	0.201323	0.103222	0.146621	0.134281	0.217033	0.0361575	0.00694546	0.0635783	0.0139606	0.0072951	0.0216917	0.00167527	0.0147914	0.0097972	0.0318853	0.0138052	0.0527511	0.0191904	0.00839041	0.0168744	0.0176277	0.00658595	0.0264204	0.0226612	0.030266	0.228837	0.320663	0.0916409	0.358859	4.194657
1195	1	-17378.5	-17382.9	4.35718	0.224529	0.196751	0.228233	0.192692	0.219159	0.165892	0.190168	0.175343	0.191057	0.196615	0.131018	0.146849	0.122572	0.135638	0.155644	0.144942	0.134552	0.143993	0.197871	0.162539	0.170502	0.126811	0.19931	0.000739254	0.0143394	0.0141555	0.00225031	0.00559284	0.0179187	0.0259083	0.011649	0.0209517	0.0153191	0.00896485	0.0351494	0.00315236	0.0233737	0.00380233	0.0258583	0.00479519	0.0196856	0.0195549	0.006527	0.227212	0.317112	0.102994	0.352682	4.232366
1196	0	-17196.9	-17202.2	5.30102	0.20661	0.17576	0.193778	0.223703	0.140761	0.168831	0.226193	0.165038	0.220751	0.165237	0.142511	0.125654	0.125007	0.11076	0.174752	0.140767	0.134188	0.145523	0.165203	0.103451	0.148846	0.153442	0.201314	0.0216386	0.0185716	0.0553949	0.0158768	0.00168842	0.028694	0.00511147	0.0174746	0.0155329	0.0282843	0.0127536	0.0374077	0.016934	0.00839041	0.0294336	0.0163951	0.00880345	0.0146179	0.00915357	0.0177448	0.225959	0.320058	0.0918381	0.362145	4.137982
1197	1	-17376.7	-17381.7	4.99139	0.2221	0.159165	0.223735	0.195211	0.208341	0.181102	0.203039	0.201671	0.17203	0.175117	0.138565	0.128049	0.12494	0.14209	0.15486	0.139305	0.131534	0.158186	0.166254	0.166285	0.166746	0.168017	0.181077	0.0119417	0.00428068	0.0196438	0.0050025	0.0141607	0.00942341	0.0204125	0.0154842	0.0152684	0.020987	0.0137091	0.0134941	0.00757294	0.0271731	0.00237721	0.00467033	0.000502188	0.0260947	0.0140765	0.0152505	0.226606	0.311993	0.0988536	0.362547	4.168945
