Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
410	0	-14382.8	-14272.4	-110.452	0.2314123	0.748855	0.900842	0.806441	0.690628	0.972801	0.753997	0.765125	1.02975	0.929043	0.492043	0.158784	0.279679	0.553435	0.453335	0.497237	0.559857	0.408044	0.268157	0.47214	0.265019	0.419445	0.152836	0.6936	0.0114972	0.00882991	0.288956	0.0248149	0.00699535	0.0231116	0.227856	0.00971905	0.0415402	0.0362638	0.00175659	0.0127896	0.0180591	0.120334	0.11143	0.0254437	0.00205963	0.0947188	0.0117166	0.00101346	0.0374016	0.106097	0.0588967	0.0118181	0.776311	0.00947593	0.00135563	0.0536345	0.460614	3.4844	0.385256	0.330973	0.0954322	0.188339	14.34999
411	1	-14362.7	-14264.9	-97.8843	0.2549502	0.65153	0.595487	0.871642	0.560293	0.677464	0.635087	0.85966	0.878317	0.947253	0.404046	0.340801	0.493662	0.40947	0.368851	0.46833	0.447513	0.505645	0.329668	0.326654	0.218424	0.403705	0.105032	0.820909	0.15814	0.00541794	0.00348043	0.177353	0.102193	0.0105434	0.0478599	0.0104532	0.00816871	0.00890539	0.00344099	0.0416229	0.0143353	0.0221085	0.0422544	0.0824963	0.00632259	0.0101143	0.00384034	0.014703	0.0325841	0.130871	0.079077	0.010571	0.735843	0.0110544	0.00235053	0.0702874	0.511809	3.41555	0.372683	0.335354	0.097406	0.194557	13.0932
412	0	-14400.7	-14294	-106.648	0.2230521	0.699833	0.692262	0.765234	0.604895	0.864118	0.544415	0.719714	0.837286	1.10674	0.479732	0.220543	0.256686	0.53414	0.391396	0.500905	0.431288	0.464026	0.414606	0.582728	0.296208	0.328327	0.186604	0.670618	0.0533132	0.000980163	0.292229	0.0672647	0.0138225	0.00629317	0.276213	0.0831431	0.0198173	0.020937	0.00664138	0.0178662	0.0124569	0.169894	0.0795643	0.00959185	0.00492596	0.166845	0.0404311	0.0350215	0.0233564	0.105049	0.0774714	0.0114344	0.766573	0.0161157	0.00108411	0.0480424	0.441114	3.50976	0.379484	0.333699	0.0965186	0.190298	13.96956
413	1	-14366.9	-14266.4	-100.478	0.2612034	0.785575	0.574748	0.700931	0.566216	0.972922	0.769463	0.843517	0.908238	0.830707	0.448048	0.340714	0.435304	0.455325	0.38527	0.45291	0.512426	0.440893	0.348577	0.364114	0.197344	0.470445	0.112685	0.797852	0.129194	0.0300734	0.0103126	0.135633	0.11415	0.0251269	0.0188643	0.0131882	0.00206295	0.00983703	0.0212619	0.00482985	0.0116918	0.0289746	0.033595	0.0237187	0.000479676	0.000902122	0.00531916	0.019132	0.0367202	0.131565	0.087765	0.00300869	0.71867	0.0222715	0.00267553	0.0748917	0.524524	3.39791	0.373019	0.338294	0.096474	0.192213	13.35257
414	0	-14399.1	-14288	-111.084	0.2224209	0.762781	0.79592	0.76165	0.556895	1.06954	0.440122	0.702565	1.06622	1.03413	0.624589	0.181256	0.330213	0.618994	0.369612	0.581727	0.457724	0.481992	0.22333	0.459648	0.341353	0.324309	0.158855	0.885658	0.0386624	0.00293993	0.186226	0.0548866	0.000353671	0.0090955	0.281132	0.0619016	0.0568199	0.0501334	0.00377166	0.000604626	0.029831	0.127486	0.0708649	0.0797308	0.00301309	0.0767996	0.0470396	0.0027953	0.0236473	0.103936	0.0754962	0.00652325	0.770492	0.0199057	0.00106524	0.0476283	0.439613	3.51169	0.38707	0.324338	0.0978221	0.19077	14.41317
415	1	-14363.6	-14264.6	-99.0626	0.249109	0.785575	0.592558	0.748064	0.778373	0.764282	0.574398	0.762193	0.940458	0.806133	0.673756	0.333827	0.414777	0.482823	0.411012	0.450384	0.586981	0.448473	0.281019	0.365737	0.192474	0.333196	0.127893	0.727714	0.107456	0.00480782	0.0102014	0.135633	0.012862	0.0262032	0.0619633	0.000102722	0.0147873	0.00781945	0.00186649	0.0417764	0.0700622	0.00479935	0.0123827	0.0110011	0.00141325	0.00501203	0.001212	0.0975608	0.0383012	0.140704	0.0636308	0.013175	0.734506	0.00968262	0.00207049	0.0660472	0.499603	3.43228	0.366667	0.343555	0.0974482	0.19233	13.21102
416	0	-14401.2	-14291	-110.265	0.2265313	0.762093	0.874619	0.875017	0.737029	1.11689	0.754949	0.760395	1.14613	0.874709	0.49631	0.22779	0.22734	0.358556	0.395518	0.534552	0.430539	0.42552	0.298569	0.485653	0.243709	0.25343	0.175597	0.737953	0.000832956	0.0379791	0.253417	0.134976	0.0331948	0.00143826	0.153457	0.0333439	0.0192943	0.0217294	0.0319699	0.013321	0.0181993	0.164452	0.0268758	0.00989783	0.000902882	0.11689	0.0660497	0.000191622	0.0312066	0.113502	0.0780343	0.00898492	0.752125	0.0161475	0.00119218	0.0503458	0.449315	3.49915	0.374068	0.332041	0.100577	0.193314	14.33128
417	1	-14366	-14263.7	-102.272	0.2417945	0.812208	0.589877	0.730967	0.581237	0.869213	0.758917	0.984387	0.876258	0.806133	0.414529	0.330116	0.411483	0.412187	0.395102	0.502088	0.538448	0.494697	0.298065	0.363542	0.19115	0.319941	0.151772	0.886516	0.169417	0.0294777	0.0100551	0.244834	0.00770965	0.00893786	0.060541	0.0352513	0.00530699	0.00452096	0.023958	0.00562797	0.0394694	0.0133331	0.00188208	0.0321771	0.00449081	0.0152867	0.00504088	0.0957734	0.0317321	0.127883	0.0871866	0.0148791	0.731112	0.00720781	0.00175114	0.0608314	0.483859	3.45356	0.360781	0.34068	0.0965403	0.201999	13.53193
418	0	-14393.2	-14288	-105.201	0.2397111	0.898278	0.726018	0.856284	0.490014	0.905644	0.573174	0.760395	1.18794	0.808301	0.551359	0.22779	0.234806	0.505917	0.355953	0.425766	0.583003	0.400237	0.272058	0.503704	0.25807	0.360778	0.19669	0.632983	0.0226419	0.014037	0.250558	0.042973	0.0113867	0.026604	0.113567	0.0174224	0.00306837	0.0103398	0.0127168	0.0151848	0.0217379	0.249202	0.0415796	0.0753964	0.00112308	0.127371	0.0467825	0.00603409	0.0320757	0.122472	0.0745033	0.0110371	0.741063	0.0188497	0.00166642	0.0593667	0.47928	3.45969	0.359396	0.34142	0.0991382	0.200046	13.82489
419	1	-14371.6	-14263.2	-108.377	0.2437046	0.872235	0.628527	0.86056	0.636278	0.889922	0.724854	0.807116	0.857073	1.02705	0.599961	0.360267	0.461718	0.386522	0.292262	0.484969	0.539167	0.485784	0.324441	0.370846	0.231349	0.340204	0.207255	0.881607	0.123266	0.00532617	0.0113639	0.166353	0.127769	0.00941495	0.0323449	0.0185224	0.039462	0.00208467	0.00567532	0.0702781	0.0914728	0.0058706	0.00228586	0.00141883	0.0411128	0.0485588	0.0203069	0.0496606	0.0367185	0.119602	0.0719918	0.0194237	0.742124	0.0101402	0.00183123	0.0621827	0.48802	3.44797	0.349048	0.350508	0.0958136	0.204631	14.14251
420	0	-14391.1	-14279.6	-111.511	0.2531571	0.863193	0.820185	0.702867	0.658306	0.941292	0.566116	0.833086	1.02576	0.963145	0.493372	0.245669	0.200894	0.548504	0.435578	0.543839	0.558883	0.530872	0.396684	0.475299	0.267864	0.377608	0.177797	0.813138	0.00571312	0.0063439	0.208614	0.0535549	0.0050992	0.00178166	0.186364	0.00271774	0.0275569	0.0360702	0.00495599	0.0107777	0.0236816	0.212769	0.0854905	0.00963597	0.00427271	0.0679329	0.00581051	0.0567833	0.0300443	0.115418	0.0794289	0.00704216	0.751248	0.0168185	0.00226217	0.0689792	0.508096	3.42066	0.355003	0.34608	0.102549	0.196368	14.45587
421	1	-14355.3	-14254.3	-100.978	0.2484402	0.817255	0.556683	0.75424	0.558669	0.825152	0.664773	0.700141	0.916803	0.822011	0.518975	0.379228	0.456848	0.467497	0.434098	0.511286	0.539167	0.471179	0.274734	0.386678	0.209521	0.342884	0.164799	0.884289	0.113396	0.0310381	0.00109042	0.224263	0.0945411	0.00180675	0.0546061	0.0123171	0.0139739	0.00277938	0.0234698	0.0591133	0.0172127	0.0152767	0.0167434	0.0239074	0.0270831	0.00579945	0.0025844	0.00467717	0.0367992	0.116002	0.0798666	0.0100017	0.750378	0.00695236	0.00203985	0.0655658	0.498185	3.43421	0.364486	0.338451	0.104072	0.19299	13.40259
422	0	-14393.3	-14282.5	-110.801	0.2502314	0.822439	0.80002	0.739474	0.613385	0.985945	0.641388	0.750521	0.918947	0.962745	0.661121	0.275224	0.229129	0.508605	0.359567	0.555057	0.577139	0.425604	0.311156	0.601235	0.276375	0.317745	0.129029	0.823262	0.00703433	0.0199742	0.222836	0.0678955	0.00526262	0.00669997	0.206881	0.0144151	0.0275569	0.0381047	0.0129667	0.00079523	0.00666025	0.143906	0.101082	0.061712	0.0126639	0.132612	0.00818003	0.00247245	0.036277	0.131474	0.075541	0.0137322	0.720471	0.0225043	0.00212256	0.0668571	0.501973	3.42905	0.360522	0.345701	0.100395	0.193382	14.38482
423	1	-14376.8	-14267.7	-109.185	0.2450408	1.02166	0.465834	0.680732	0.548781	0.984618	0.792287	0.901558	1.13491	1.08599	0.516262	0.370365	0.367447	0.445675	0.438647	0.577441	0.543116	0.422216	0.379554	0.40454	0.238701	0.309563	0.163792	0.781724	0.0454116	0.0296782	0.00626671	0.173871	0.0682843	0.000405463	0.0257277	0.0291869	0.0015175	0.0372385	0.00745637	0.00882	0.0687256	0.02245	0.0220796	0.0333659	0.00665115	0.0316056	0.0204862	0.00858538	0.0323446	0.111195	0.075432	0.013612	0.758764	0.0086527	0.00188863	0.0631326	0.49091	3.44407	0.383298	0.329045	0.102783	0.184874	14.22322
424	0	-14390.2	-14283.9	-106.326	0.2494403	0.822439	0.665335	0.755669	0.67356	1.02365	0.636563	0.666248	0.908073	1.11433	0.544406	0.240434	0.298737	0.492515	0.359567	0.531007	0.432036	0.566665	0.358049	0.471975	0.276375	0.414473	0.129171	0.591377	0.00954878	0.00622431	0.199115	0.0216771	0.0201173	0.043391	0.189715	0.00586729	0.038777	0.0500137	0.0526222	0.0243472	0.00197509	0.14797	0.0970258	0.0148739	0.000871964	0.0395369	8.19816e-05	0.000987083	0.0370894	0.123334	0.0779581	0.0106319	0.736606	0.0143803	0.00208578	0.0662861	0.500304	3.43132	0.352622	0.356078	0.0940864	0.197214	13.93739
425	1	-14373.8	-14274.5	-99.2863	0.2421156	0.720502	0.467114	0.600077	0.662215	0.770094	0.700512	0.869142	0.944613	0.985798	0.461096	0.334713	0.409149	0.438933	0.438647	0.506434	0.507989	0.458756	0.289769	0.30616	0.172733	0.399684	0.122265	0.825041	0.138551	0.0760142	0.0166743	0.221293	0.0781417	0.00441787	0.00782127	0.030002	0.00643532	0.00681653	0.00110968	0.0202257	0.0768553	0.00137442	0.00818121	0.0359559	0.0030039	0.0243943	0.0363223	0.0483689	0.0294707	0.112557	0.0765123	0.0106568	0.76806	0.00274396	0.00176445	0.061058	0.484561	3.45262	0.388855	0.319504	0.103919	0.187721	13.2334
426	0	-14384.2	-14274.1	-110.091	0.2388501	0.821963	0.818706	0.865433	0.612364	0.970682	0.577499	0.651661	1.00818	1.04258	0.552254	0.284325	0.240647	0.490296	0.591471	0.546551	0.503336	0.508593	0.322707	0.494568	0.26659	0.344597	0.158825	0.712553	0.00655551	0.00200207	0.212481	0.0493852	0.0188406	0.107857	0.151276	0.00135965	0.00910485	0.00703362	0.00779346	0.00129543	0.00765305	0.191064	0.0898537	0.0023672	0.00285621	0.0509515	0.00315897	0.00456433	0.0398607	0.123643	0.0645667	0.00927527	0.751254	0.0114003	0.00163221	0.0587643	0.477375	3.46223	0.37732	0.323494	0.103191	0.195994	14.31384
427	1	-14364.8	-14257.5	-107.362	0.2337982	0.83181	0.655565	0.748713	0.64925	0.872135	0.82811	0.815652	1.1237	0.878812	0.600053	0.385386	0.465838	0.407061	0.426416	0.580567	0.41247	0.38045	0.336788	0.389676	0.243215	0.352258	0.110766	0.741216	0.0861313	0.00995189	0.0131243	0.196057	0.0811948	0.00378712	0.0407023	0.014222	0.0152206	0.0185336	0.0113572	0.112187	0.0463436	0.0190371	0.00262461	0.0189788	0.0177954	0.00488164	0.00102778	0.0919016	0.0280195	0.114714	0.0786814	0.0138663	0.761898	0.00282138	0.00144068	0.0552651	0.466051	3.47724	0.377808	0.330543	0.0995511	0.192098	14.04097
428	0	-14385.6	-14278.6	-107.003	0.2338962	0.723087	0.653733	0.797538	0.594109	0.880566	0.571153	0.634793	1.05721	0.920437	0.600001	0.210933	0.355388	0.485376	0.391689	0.510345	0.503336	0.517312	0.309902	0.525099	0.303019	0.48098	0.145656	0.797872	0.010439	0.0103808	0.230177	0.0381276	0.00107766	0.00293223	0.162865	0.000537441	0.0406839	0.00639165	0.0118027	0.0070999	0.0397429	0.143348	0.130247	0.00536693	0.0116782	0.128824	0.0113158	0.0424764	0.0374534	0.117266	0.0587898	0.0082501	0.760282	0.0179584	0.00144425	0.0553323	0.466273	3.47695	0.375834	0.331976	0.0969673	0.195223	14.00505
429	1	-14370.5	-14265.2	-105.266	0.2480718	0.940147	0.728191	0.733588	0.618097	0.773349	0.797656	1.00347	0.915215	0.87633	0.600797	0.38318	0.370189	0.373052	0.32732	0.469885	0.478841	0.408779	0.266342	0.315874	0.277031	0.291649	0.18854	0.866407	0.0861313	0.0560612	0.003074	0.210909	0.0929899	0.0286807	0.00898615	0.0523169	0.0256588	0.0282674	0.000213922	0.100689	0.00026199	0.00823681	0.0177017	0.032069	0.0251354	0.0165797	0.015068	0.0183594	0.0324765	0.113512	0.0751392	0.0160358	0.753917	0.00891947	0.00202311	0.065301	0.497402	3.43527	0.370241	0.341684	0.0999796	0.188094	13.83132
430	0	-14391.4	-14275.5	-115.871	0.2208423	0.775413	0.952865	1.00266	0.604788	1.03102	0.557249	0.727696	1.27934	0.980217	0.606473	0.17216	0.228063	0.634495	0.41537	0.590752	0.600174	0.486782	0.26715	0.424798	0.287913	0.329658	0.143933	0.656568	0.00376525	0.0498979	0.321932	0.0562626	0.0355673	0.0126026	0.204753	0.000895567	0.0213008	0.00454119	0.0055788	0.0169532	0.0137707	0.177803	0.0542796	0.00889984	0.00910289	0.110839	0.0233453	0.0041987	0.0376361	0.116453	0.0590765	0.00318491	0.763991	0.0196588	0.00101902	0.0465979	0.435842	3.51654	0.362728	0.34351	0.101956	0.191805	14.89183
431	1	-14370.8	-14271.6	-99.1833	0.2473631	0.755596	0.638987	0.816403	0.443682	0.642671	0.67898	0.715768	0.866191	0.744003	0.489455	0.46787	0.487687	0.595238	0.451779	0.51964	0.463361	0.456023	0.266314	0.351701	0.296788	0.410074	0.150574	0.806612	0.0982476	0.00244649	0.0155443	0.124189	0.0808254	0.0461311	0.0640133	0.00142569	0.0171611	0.0133205	0.000213922	0.039453	0.00104025	0.0419642	0.0096829	0.032069	0.0172237	0.0020812	0.0116908	0.0889695	0.0374952	0.131252	0.0754349	0.00988853	0.737274	0.0086558	0.00199113	0.0647924	0.495892	3.43732	0.373118	0.338399	0.0930073	0.195476	13.22309
432	0	-14387.2	-14277.1	-110.079	0.2286596	0.693558	0.87194	0.749009	0.565676	0.976492	0.591995	0.77228	1.21895	1.01958	0.462892	0.220805	0.263186	0.541277	0.44672	0.557274	0.520179	0.486782	0.295986	0.530051	0.233184	0.418027	0.111242	0.748286	0.00221492	0.0090386	0.292033	0.0506525	0.00432944	0.037497	0.172649	0.0169335	0.00873269	0.0125093	0.0246727	0.0186544	0.00765483	0.150355	0.0660377	0.0301442	0.00651226	0.0863713	0.0156861	0.004633	0.0315323	0.0980272	0.0633611	0.0123966	0.770962	0.0237207	0.00126173	0.0517719	0.454272	3.49269	0.385729	0.325765	0.107127	0.181379	14.31267
433	1	-14370.5	-14275.8	-94.7336	0.2565716	0.772324	0.609375	0.576778	0.590047	0.658366	0.669613	0.655255	0.951304	0.756349	0.642362	0.344335	0.464527	0.394753	0.381102	0.472392	0.44551	0.505018	0.295489	0.323734	0.270808	0.318483	0.122398	0.804447	0.110759	0.0461945	0.00819527	0.1012	0.11841	0.00844619	0.0677443	0.00131221	0.00907653	0.0115251	0.00593814	0.0651914	0.0608404	0.0243217	0.0103861	0.0158562	0.000158862	0.0137911	0.0140251	0.0599831	0.0298435	0.119732	0.091435	0.0204279	0.719661	0.0189003	0.00243228	0.0714752	0.515141	3.41095	0.366663	0.339807	0.0945623	0.198968	12.77812
434	0	-14392.3	-14277.8	-114.5	0.2368402	0.783721	0.788833	0.803155	0.565633	0.856268	0.479338	0.580124	1.19221	1.00039	0.588385	0.201022	0.261663	0.541277	0.542898	0.626777	0.543642	0.461183	0.294391	0.543719	0.345572	0.401809	0.17695	0.828364	0.00124798	0.0382727	0.249529	0.0189814	0.00734948	0.0346769	0.315566	0.00611187	0.0264575	0.0193559	0.0332507	0.00714695	0.0535123	0.13954	0.11771	0.0130608	0.0053373	0.209664	0.0422078	0.00848123	0.0330863	0.107983	0.0664879	0.00613607	0.777764	0.00854273	0.00155413	0.0573647	0.4729	3.46818	0.368184	0.341917	0.103686	0.186213	14.75479
435	1	-14375.4	-14275.3	-100.059	0.2554058	0.865014	0.48295	0.780961	0.547987	0.814861	0.638583	0.86773	0.951304	0.882536	0.507094	0.421303	0.49345	0.445846	0.446803	0.406437	0.388549	0.485412	0.409064	0.340042	0.254832	0.275326	0.123217	0.687507	0.173385	0.00878959	0.0183763	0.121083	0.0393255	0.0181097	0.0459884	0.00802012	0.013737	0.0388593	0.0114433	0.11722	0.0585068	0.0292952	0.00153778	0.0136898	0.0128871	0.0107599	0.00805734	0.0448081	0.0344616	0.095364	0.0824212	0.0174127	0.7561	0.0142405	0.00237333	0.0706207	0.512748	3.41426	0.371556	0.329461	0.111667	0.187317	13.31069
436	0	-14390.5	-14285.1	-105.447	0.2390624	0.752935	0.781522	0.723655	0.464803	0.986186	0.410147	0.58421	1.0959	1.03349	0.525603	0.197352	0.215061	0.456355	0.482659	0.624085	0.503471	0.38958	0.356477	0.410959	0.224939	0.360103	0.1124	0.770784	0.0470521	0.0182383	0.27283	0.0883021	0.0205223	0.025182	0.329518	0.024382	0.0830687	0.0204632	0.00971847	0.0150298	0.0132609	0.169033	0.110541	0.00506941	0.00215392	0.115194	0.0041892	0.0130501	0.0312205	0.119955	0.080784	0.0151934	0.749199	0.00364769	0.0016406	0.0589127	0.477845	3.4616	0.374173	0.340223	0.0980596	0.187544	13.84947
437	1	-14370.8	-14266.5	-104.228	0.2351252	0.836045	0.642098	0.800043	0.612721	0.856431	0.804277	0.877856	0.92567	0.917283	0.567862	0.281163	0.401925	0.437783	0.474426	0.588268	0.47276	0.420463	0.310862	0.289703	0.278525	0.300571	0.173907	0.703464	0.0959415	0.00535032	0.00567635	0.162773	0.040782	0.00711711	0.0459884	0.010129	0.0133523	0.000324382	0.00734123	0.131965	0.038471	0.000286092	0.00067594	0.0461217	0.038815	0.000215074	0.0195237	0.0826256	0.0276288	0.0963612	0.0741793	0.00875315	0.759904	0.0331733	0.00148947	0.0561782	0.46905	3.47328	0.373578	0.325095	0.112016	0.189311	13.72758
438	0	-14385.4	-14277.3	-108.104	0.2277527	0.752935	0.703075	0.863984	0.59507	1.00294	0.545779	0.682128	0.980994	0.964103	0.492238	0.234617	0.223508	0.519584	0.429039	0.542073	0.504689	0.463513	0.329465	0.43244	0.364972	0.471767	0.163391	0.675724	0.0044399	0.0140522	0.268333	0.0481382	0.0205408	0.0767408	0.25667	0.0101446	0.0196893	0.0331013	0.0152895	0.0150298	0.00583799	0.129925	0.0823077	0.0522103	1.52413e-05	0.0899821	0.0216688	0.0130501	0.0297958	0.108119	0.0752491	0.012797	0.769965	0.00407345	0.00123177	0.0511627	0.452165	3.49544	0.380622	0.335185	0.10329	0.180904	14.11519
439	1	-14372	-14259.4	-112.605	0.2365744	0.860713	0.721046	0.90798	0.639814	0.779944	0.808033	0.981815	0.975242	1.06692	0.456482	0.471858	0.523537	0.503993	0.540183	0.586877	0.502723	0.478461	0.30776	0.354036	0.236886	0.319816	0.129311	0.650597	0.191708	0.0121501	0.0242527	0.208469	0.0340956	0.00789425	0.0377886	0.0143616	0.0447997	0.000440641	0.0566962	0.0630576	0.0063061	0.0002481	0.00470875	0.0165061	0.00951086	0.000303069	0.0188154	0.00916974	0.0298035	0.120318	0.0688118	0.00921797	0.755691	0.0161576	0.00154399	0.0571804	0.472305	3.46897	0.372586	0.338691	0.0999153	0.188808	14.56531
440	0	-14380.8	-14270.3	-110.535	0.2479421	0.812815	0.807464	0.865905	0.576745	1.22315	0.44561	0.633415	1.09201	1.02713	0.573961	0.189392	0.214043	0.579181	0.426487	0.520645	0.516423	0.474784	0.260144	0.440428	0.294882	0.357233	0.189693	0.636057	0.0073542	0.0144105	0.296335	0.0607366	0.00991447	0.0131036	0.355943	0.00792289	0.0226239	0.0248561	0.0188369	0.00161088	0.0235604	0.13573	0.0846621	0.0238607	0.00427682	0.0894519	0.00191299	0.00357585	0.0296648	0.107644	0.0735755	0.0127457	0.766579	0.00979162	0.00201723	0.0652079	0.497126	3.43565	0.378342	0.334772	0.100424	0.186462	14.35828
441	1	-14362.6	-14254.5	-108.126	0.2489087	0.820534	0.552034	0.644287	0.712581	0.884881	0.775454	0.76558	1.08494	0.984972	0.579961	0.401821	0.42689	0.507254	0.436105	0.484405	0.598879	0.450851	0.410719	0.344109	0.262903	0.41322	0.120819	0.694498	0.110478	0.0136816	0.0293535	0.166536	0.0882328	0.00452134	0.058616	0.0143616	0.00147993	0.0006514	0.00594069	0.103956	0.0432198	0.0176256	0.00485877	0.028345	0.000797514	0.0187396	0.00556925	0.0426957	0.0419356	0.12344	0.0590107	0.0104813	0.750212	0.01492	0.00206129	0.065903	0.499179	3.43286	0.371521	0.34171	0.0888353	0.197933	14.11736
442	0	-14386.6	-14276.6	-109.931	0.2411752	0.775609	0.794415	0.899898	0.603604	0.92396	0.449297	0.729061	1.12657	0.884391	0.594521	0.161869	0.214043	0.465841	0.527044	0.563147	0.565656	0.44628	0.257204	0.592762	0.30656	0.338806	0.146686	0.673477	0.0162154	0.0560117	0.318578	0.0242603	0.00194198	0.0162917	0.356823	0.0243207	0.00687659	0.0233715	0.0234803	0.0125231	0.00107269	0.111173	0.0969412	0.0238607	0.00300437	0.120405	0.0143549	0.0056865	0.0280867	0.102347	0.0742438	0.0145216	0.772795	0.00800579	0.00172567	0.060395	0.482502	3.45538	0.391999	0.317697	0.103461	0.186843	14.29789
443	1	-14367	-14264.8	-102.251	0.2374838	0.976661	0.566973	0.727821	0.584968	0.797399	0.663413	0.840111	1.03857	0.690047	0.617121	0.374918	0.387498	0.391785	0.436105	0.389844	0.507983	0.401829	0.322759	0.371523	0.209897	0.382308	0.149986	0.814012	0.190954	0.0027873	0.0148222	0.257729	0.0725481	0.0161302	0.0466652	0.00157309	0.0579087	0.0122832	0.00579293	0.0739506	0.0310579	0.00956514	0.00757423	0.044147	0.00124965	0.00674481	0.0197279	0.0131483	0.0462665	0.137363	0.0645855	0.0100461	0.733064	0.00867525	0.00157886	0.0578119	0.474337	3.46627	0.36503	0.337976	0.0978697	0.199124	13.52989
444	0	-14384	-14281.3	-102.67	0.2418307	0.813872	0.727835	0.828617	0.649774	0.907889	0.510485	0.528139	1.03785	0.789833	0.587164	0.241401	0.233767	0.567457	0.467589	0.530435	0.446598	0.465105	0.336204	0.385422	0.23958	0.392105	0.164407	0.61257	0.00695146	0.0209069	0.209647	0.0588649	0.0149358	0.00115846	0.316067	0.0271887	0.00654632	0.0166942	0.00610494	0.000633264	0.0221057	0.103671	0.12352	0.047734	0.0149081	0.102033	0.00368677	0.00432634	0.033383	0.102406	0.0711559	0.0116828	0.773246	0.00812618	0.00175264	0.0608569	0.483938	3.45345	0.379498	0.326917	0.106475	0.18711	13.57178
445	1	-14361.4	-14259.7	-101.642	0.2503149	0.680573	0.679228	0.762175	0.668917	0.759926	0.698341	0.834253	1.10453	0.873674	0.45344	0.357181	0.457953	0.435712	0.444855	0.487598	0.471203	0.45033	0.284955	0.297384	0.321915	0.317766	0.135016	0.776572	0.129031	0.00851164	0.00653405	0.156522	0.0813582	0.00887358	0.0279022	0.00286672	0.0207005	0.0129199	0.00728792	0.154077	0.0135013	0.0649402	0.00596769	0.00318034	0.00600919	0.000868155	0.00339869	0.00106052	0.0454161	0.156218	0.0520847	0.0138495	0.719588	0.0128435	0.00212646	0.0669174	0.502149	3.42881	0.359226	0.345486	0.0871866	0.208101	13.46901
446	0	-14381.5	-14277.3	-104.252	0.2484362	0.700779	0.721402	0.746814	0.550064	0.984786	0.55629	0.808606	1.17565	0.874532	0.620208	0.242707	0.271471	0.448197	0.443651	0.470758	0.455092	0.451966	0.279702	0.482766	0.272512	0.371843	0.183812	0.620481	0.0187314	0.0215454	0.164312	0.0514684	0.000429813	0.0229253	0.211905	0.00992214	0.0179526	0.0430002	0.0119496	0.00121829	0.00369848	0.0582467	0.130484	0.0191315	0.00848876	0.173004	0.0198779	0.0075485	0.033573	0.111702	0.0764305	0.0154979	0.751462	0.011335	0.00203967	0.0655629	0.498176	3.43422	0.370337	0.336077	0.101234	0.192352	13.72993
447	1	-14371.9	-14282.8	-89.1079	0.2442783	0.742904	0.445266	0.751646	0.562344	0.582157	0.59157	0.703519	1.03262	0.804634	0.381482	0.294809	0.386308	0.44433	0.334614	0.45196	0.440984	0.44666	0.280192	0.330993	0.198359	0.378968	0.141387	0.738998	0.0870167	0.0311116	0.0100469	0.164866	0.110435	0.00219597	0.0432089	0.00120791	0.0705659	0.0020333	0.00236272	0.050495	0.0139623	0.0167848	0.00875994	0.0607004	0.0150068	0.0114064	0.00551081	0.0411667	0.0541343	0.178728	0.057323	0.0214197	0.675182	0.0132125	0.00185574	0.0625901	0.489263	3.44629	0.345889	0.356701	0.0883642	0.209046	12.21555
