Iteration	Replicate_ID	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	pi[1]	pi[2]	pi[3]	pi[4]	TL
3201	1	-15368.2	-15383.5	15.3431	0.122725	0.107828	0.0919494	0.108101	0.10762	0.07217	0.113391	0.077957	0.10532	0.178197	0.0861085	0.0810089	0.112504	0.097372	0.114294	0.103604	0.118449	0.110061	0.106695	0.0883693	0.0910216	0.0876757	0.178876	0.080907	0.0547255	0.0190297	0.0475694	0.0374454	0.0394049	0.0182467	0.0237274	0.0393811	0.0339066	0.0191961	0.0394614	0.0193936	0.0452322	0.0243522	0.0307247	0.0397471	0.0269455	0.0148866	0.0181889	0.222137	0.290302	0.10234	0.385221	3.133769
3202	0	-15378.9	-15393.5	14.6527	0.111871	0.130797	0.0912815	0.103621	0.0983855	0.0829431	0.117686	0.08285	0.0928536	0.166576	0.0687799	0.0921296	0.113765	0.0790776	0.101457	0.135556	0.168457	0.125366	0.139374	0.0778517	0.0708427	0.070383	0.171001	0.0584303	0.0184909	0.0258543	0.040953	0.0429066	0.0251763	0.026488	0.0423573	0.0229765	0.0487428	0.0178679	0.0755494	0.00526599	0.0135722	0.0361652	0.0442004	0.061711	0.0529058	0.020379	0.0299201	0.217681	0.296971	0.105898	0.37945	3.202819
3203	1	-15373.4	-15388.3	14.9884	0.119808	0.120787	0.0978994	0.0932484	0.116679	0.088017	0.136538	0.0924596	0.0977677	0.153266	0.0688092	0.0696298	0.113135	0.113815	0.108353	0.126786	0.133727	0.104336	0.107258	0.0881451	0.0819062	0.0722604	0.176306	0.0756284	0.0557008	0.0234773	0.0498474	0.0373172	0.0234461	0.0341414	0.0341791	0.0226417	0.0428668	0.0302863	0.0285221	0.0411177	0.0431044	0.0260516	0.0341926	0.0173613	0.0339829	0.0252962	0.00914574	0.229484	0.295765	0.099115	0.375635	3.169244
3204	0	-15369.1	-15384.4	15.2288	0.0939209	0.101865	0.104472	0.115355	0.104953	0.0896902	0.130009	0.0594085	0.10345	0.166576	0.0894432	0.0777882	0.100208	0.0919835	0.124334	0.109582	0.128467	0.117661	0.118983	0.0695603	0.0814013	0.0805518	0.176561	0.0487221	0.0241811	0.0225585	0.0509078	0.0528387	0.0306625	0.0261517	0.0334506	0.0256543	0.0448333	0.0321865	0.088175	0.0107138	0.0196358	0.035352	0.0320639	0.0445684	0.0476847	0.0126694	0.0259734	0.228468	0.2934	0.100924	0.377208	3.145207
3205	1	-15374.7	-15390.1	15.4359	0.114083	0.0989949	0.095587	0.111101	0.130533	0.0913999	0.106357	0.0763922	0.113044	0.170521	0.0874156	0.0840662	0.0765671	0.0827813	0.102375	0.136112	0.103732	0.138361	0.107258	0.0836922	0.0814981	0.0740531	0.147644	0.0620978	0.0438765	0.0251367	0.0481668	0.0311594	0.0359436	0.026429	0.0219559	0.0417191	0.0568356	0.0157796	0.0435003	0.0348388	0.0378446	0.0333811	0.0401776	0.0313728	0.0336716	0.0214394	0.0256013	0.221734	0.296198	0.101459	0.380608	3.124497
3206	0	-15366.8	-15381.7	14.9	0.116124	0.10977	0.112371	0.106695	0.108328	0.0969338	0.11927	0.0762188	0.108438	0.187077	0.0812449	0.096331	0.0980578	0.0932066	0.110366	0.130457	0.108703	0.106883	0.127142	0.0667432	0.0721488	0.0808526	0.174002	0.040941	0.0320222	0.0178273	0.041366	0.0361559	0.0235969	0.0326879	0.0376213	0.021014	0.0532717	0.0339576	0.0831895	0.00926774	0.021585	0.0374785	0.0277547	0.0536633	0.0491183	0.011741	0.0264619	0.217778	0.301953	0.0978957	0.382374	3.178084
3207	1	-15369.5	-15384.9	15.3928	0.102678	0.0846207	0.106198	0.111724	0.110163	0.10407	0.101458	0.0639868	0.106977	0.174423	0.0901058	0.0832376	0.098783	0.0919017	0.0986583	0.116189	0.120583	0.11281	0.125708	0.0603615	0.0895271	0.0925724	0.163193	0.0821721	0.0424694	0.0329221	0.0383716	0.0451612	0.0376251	0.0235005	0.0281638	0.0417191	0.0508959	0.0309927	0.0463806	0.0348388	0.0448552	0.0269567	0.027959	0.0224427	0.0278604	0.0196164	0.0139675	0.220811	0.293448	0.107951	0.37779	3.1288
3208	0	-15372.3	-15388.4	16.0641	0.116769	0.105662	0.106741	0.104638	0.104074	0.0702348	0.117744	0.073132	0.105613	0.138199	0.0623592	0.0788797	0.108484	0.0932066	0.105943	0.130367	0.124125	0.119904	0.118251	0.0699185	0.0933366	0.0976729	0.155969	0.0390305	0.0247895	0.019641	0.0373267	0.0493506	0.0182995	0.0279559	0.0379969	0.0234554	0.0646462	0.0284108	0.0760626	0.0153456	0.029635	0.0260452	0.0262147	0.0404106	0.0245836	0.0258417	0.025407	0.209229	0.292895	0.108763	0.389113	3.061672
3209	1	-15374	-15389.7	15.6948	0.110573	0.0959879	0.108386	0.101393	0.0987941	0.0750608	0.110377	0.0908113	0.0785732	0.182083	0.0674233	0.0879022	0.0854268	0.09673	0.12732	0.124157	0.123313	0.123563	0.105161	0.0842881	0.0980815	0.0762688	0.153325	0.0652414	0.0301673	0.0394324	0.0551979	0.0251833	0.0317114	0.0347217	0.0288237	0.0349264	0.0464014	0.0341264	0.0455585	0.0393974	0.0275894	0.0238229	0.0246338	0.0382539	0.0316724	0.0143233	0.0224178	0.217216	0.299924	0.106724	0.376136	3.098601
3210	0	-15385.9	-15400.3	14.3718	0.141416	0.109718	0.0859385	0.128081	0.109295	0.0966746	0.137292	0.0801557	0.0970148	0.154943	0.0931112	0.100719	0.102019	0.0863913	0.13034	0.127958	0.129511	0.135904	0.120263	0.0614659	0.0979963	0.0895473	0.16345	0.0380088	0.0208669	0.0209305	0.0461944	0.0333266	0.0181614	0.0254973	0.0477496	0.0326286	0.0372199	0.0115004	0.0966547	0.02399	0.0191603	0.0315087	0.028277	0.0428445	0.0298213	0.0232728	0.0240873	0.220652	0.286104	0.107356	0.385889	3.230906
3211	1	-15387.1	-15402.9	15.7913	0.108616	0.117675	0.0925222	0.10594	0.131008	0.0835985	0.106952	0.0697403	0.0893486	0.165585	0.0598504	0.0866134	0.0889715	0.071028	0.108277	0.106414	0.136442	0.114908	0.111259	0.0938273	0.1201	0.0712923	0.158641	0.0680858	0.0301673	0.033184	0.050723	0.0345047	0.0295725	0.030117	0.0480769	0.0453429	0.0508266	0.0118596	0.0585488	0.0275125	0.0376609	0.0226594	0.0141944	0.0219341	0.0460712	0.020218	0.00908042	0.211715	0.290704	0.10614	0.391441	3.08895
3212	0	-15377.3	-15392.2	14.8911	0.126615	0.0989039	0.113139	0.0990575	0.143695	0.0865481	0.125962	0.0762873	0.100375	0.164495	0.0783068	0.0637129	0.0755009	0.102947	0.101491	0.142327	0.133845	0.124114	0.102816	0.0827281	0.072879	0.072189	0.16345	0.0414505	0.016182	0.0192201	0.048158	0.0301816	0.0335582	0.0384786	0.03808	0.021973	0.0413011	0.0296111	0.0964118	0.0212887	0.0281432	0.0315087	0.0458706	0.0495236	0.0460411	0.020763	0.0298492	0.214628	0.294063	0.094686	0.396623	3.178977
3213	1	-15375.7	-15390.1	14.3638	0.106038	0.0942009	0.105437	0.0960181	0.113448	0.0832407	0.121185	0.0846208	0.101956	0.185998	0.0679251	0.0890584	0.109893	0.107237	0.108049	0.150669	0.133466	0.12396	0.121859	0.0623249	0.0966829	0.0792026	0.17385	0.0871587	0.0514746	0.0131501	0.0553061	0.0400066	0.0330144	0.0303678	0.045415	0.0368353	0.037706	0.0368284	0.036321	0.0315132	0.0540769	0.0197293	0.0145243	0.0427506	0.0166941	0.0163634	0.0161437	0.214345	0.299791	0.100786	0.385078	3.231699
3214	0	-15366.7	-15382.7	15.9986	0.11339	0.0968779	0.100415	0.103726	0.0931302	0.084859	0.108983	0.0868789	0.0828539	0.160053	0.0780231	0.0778091	0.0890426	0.0817608	0.103827	0.136485	0.130543	0.103483	0.119601	0.0613304	0.0897619	0.0767936	0.17761	0.0360772	0.0197793	0.0269212	0.0428544	0.0467889	0.0276811	0.0183558	0.0254764	0.0245638	0.0482553	0.0221308	0.0938429	0.013163	0.0304861	0.0311253	0.0315235	0.0598322	0.054356	0.0218539	0.0359219	0.213498	0.294315	0.10892	0.383267	3.068227
3215	1	-15368.9	-15385	16.0668	0.116397	0.102972	0.107099	0.0865133	0.106283	0.0855679	0.117147	0.0749108	0.0817164	0.15012	0.0830534	0.106071	0.091928	0.0845303	0.108438	0.120918	0.115809	0.100143	0.115827	0.0812419	0.08002	0.0735811	0.180094	0.0753392	0.0409094	0.0228402	0.051082	0.0501507	0.0260603	0.0289516	0.026776	0.036861	0.0382406	0.0261034	0.0407304	0.0458947	0.0444261	0.0203859	0.0116132	0.0278694	0.0374069	0.0212808	0.0181052	0.220988	0.297105	0.107316	0.374591	3.061408
3216	0	-15373.3	-15389.4	16.0729	0.120245	0.0972561	0.0908452	0.0800357	0.0974565	0.0918189	0.119778	0.0897895	0.0904223	0.146783	0.0745476	0.0733184	0.10063	0.0910586	0.0969568	0.12326	0.121037	0.108812	0.109383	0.0764076	0.094063	0.0911162	0.162733	0.0424909	0.00669755	0.0269212	0.030073	0.0468102	0.041644	0.0218044	0.0396691	0.0261982	0.0452129	0.0312681	0.0869129	0.0166389	0.0351825	0.0327424	0.0439977	0.0609229	0.0374683	0.0226506	0.0177327	0.214129	0.306114	0.103041	0.376717	3.060793
3217	1	-15376.7	-15392.2	15.5412	0.13441	0.0829376	0.108379	0.0945414	0.0990096	0.0848471	0.13447	0.0857993	0.0933924	0.208347	0.0749383	0.0888882	0.0891856	0.0901041	0.0964453	0.103291	0.0959598	0.105106	0.0956432	0.072816	0.0922209	0.0859166	0.178131	0.0880988	0.0429704	0.0275846	0.0546551	0.0298765	0.0306428	0.0310891	0.0338943	0.0317599	0.06238	0.0231531	0.038591	0.0378503	0.0452355	0.029013	0.0269651	0.0195581	0.0398313	0.00807058	0.0179644	0.216458	0.296068	0.0973528	0.390121	3.113963
3218	0	-15378	-15394	16.0573	0.131377	0.107744	0.101707	0.100624	0.089041	0.0852878	0.131535	0.0685694	0.0904223	0.157289	0.0621208	0.0708034	0.0923905	0.0889808	0.0898784	0.128955	0.106909	0.117764	0.118321	0.0742056	0.0744179	0.0963534	0.127133	0.0659606	0.0324438	0.0273095	0.0411703	0.0385226	0.0318801	0.0289333	0.0242067	0.0235084	0.0512004	0.0395439	0.0747267	0.0216818	0.02363	0.0268822	0.0312703	0.0624132	0.0437589	0.0165316	0.0449525	0.228249	0.292904	0.105959	0.372888	3.062354
3219	1	-15372.4	-15387.2	14.806	0.109452	0.122534	0.103399	0.117243	0.0995427	0.0855542	0.122686	0.0752557	0.103537	0.160132	0.0864066	0.079568	0.0781195	0.094702	0.114104	0.12373	0.157811	0.135245	0.119644	0.069906	0.0957519	0.0669288	0.173938	0.0812188	0.0460677	0.0280298	0.0516933	0.0454806	0.0298672	0.0294087	0.0270771	0.020179	0.0389863	0.0237789	0.045684	0.0472558	0.0427496	0.0313871	0.0154656	0.0175053	0.0262905	0.0219992	0.0221669	0.213869	0.305892	0.105178	0.375061	3.187483
3220	0	-15367.2	-15382.4	15.1418	0.132679	0.102266	0.101707	0.101175	0.109397	0.0800458	0.134658	0.0873366	0.0940064	0.156153	0.0746182	0.0947577	0.0987205	0.101195	0.108761	0.118923	0.126482	0.114558	0.111427	0.0848996	0.0953295	0.0633929	0.145858	0.0444854	0.0246029	0.0204465	0.0430292	0.0348111	0.0306354	0.0182725	0.0476838	0.0312523	0.0414031	0.0446204	0.0820754	0.0121717	0.024406	0.0349128	0.0392614	0.0384491	0.0461599	0.0151019	0.0417803	0.212766	0.298977	0.0975079	0.39075	3.153909
3221	1	-15370.7	-15386.7	16.0189	0.120838	0.0881974	0.0862933	0.0927908	0.113978	0.069019	0.123524	0.078925	0.0901621	0.168776	0.0648258	0.100395	0.100041	0.092319	0.109951	0.133742	0.121473	0.104303	0.103793	0.0876732	0.103926	0.0810233	0.148849	0.0864391	0.0408513	0.0185198	0.0605748	0.0393432	0.0381479	0.0346391	0.0299431	0.0251236	0.0445043	0.0297532	0.0365933	0.0228464	0.0479868	0.0229923	0.0102167	0.0333336	0.0212257	0.0186833	0.0196554	0.22391	0.296142	0.0989083	0.38104	3.06619
3222	0	-15377.6	-15393	15.3518	0.127631	0.0952799	0.0934445	0.073315	0.124798	0.0839752	0.117268	0.0754573	0.093981	0.177981	0.0745122	0.0899605	0.0897542	0.111204	0.119902	0.126557	0.114637	0.0927394	0.0974887	0.0635019	0.0922384	0.0860368	0.182338	0.0436159	0.0290183	0.0131296	0.0448394	0.0522736	0.024158	0.0255277	0.0428588	0.0252007	0.0601445	0.0184222	0.0771721	0.0280599	0.0322783	0.0375242	0.0426318	0.0547634	0.039501	0.01011	0.0276686	0.219561	0.284353	0.105742	0.390344	3.1329
3223	1	-15374.1	-15389.7	15.586	0.11806	0.123928	0.0912589	0.092881	0.115002	0.0717861	0.121362	0.0896949	0.0934872	0.158496	0.0762383	0.0731006	0.108676	0.10075	0.111252	0.123571	0.118178	0.0883747	0.114303	0.0694261	0.0647748	0.0785071	0.170553	0.0881241	0.0579492	0.0232273	0.0439006	0.0433541	0.0434428	0.0295455	0.0319899	0.0403775	0.0436432	0.026254	0.0451255	0.0285161	0.0409031	0.0312614	0.0186246	0.033296	0.0255519	0.0248188	0.0159197	0.216576	0.286471	0.102636	0.394318	3.109486
3224	0	-15368.3	-15383.9	15.6712	0.0990558	0.105416	0.103214	0.0838153	0.118686	0.0813232	0.11043	0.0775317	0.0995655	0.178878	0.0733467	0.0688114	0.100354	0.109315	0.10645	0.121735	0.126443	0.117007	0.101195	0.0720418	0.0695963	0.0652175	0.165359	0.0453134	0.0320644	0.0334011	0.0365125	0.0496856	0.0257744	0.020512	0.048298	0.0249844	0.0496898	0.0266898	0.094365	0.0193649	0.0216027	0.0287643	0.0363672	0.0516511	0.0471542	0.0217733	0.0322053	0.213696	0.296666	0.104126	0.385512	3.10096
3225	1	-15381.9	-15396.4	14.483	0.126329	0.0896119	0.0913734	0.0993818	0.0948019	0.09067	0.168206	0.0887162	0.0743679	0.164374	0.087785	0.0658958	0.0979646	0.098438	0.110828	0.111833	0.126671	0.113424	0.12686	0.0813588	0.0797311	0.0655562	0.181659	0.103973	0.0597084	0.0407475	0.0556226	0.0377952	0.0347201	0.020962	0.0246332	0.0366938	0.0564799	0.0188308	0.0497691	0.0301805	0.0471273	0.0336272	0.0414913	0.0317214	0.0275136	0.0204378	0.011914	0.221562	0.300345	0.107475	0.370618	3.219785
3226	0	-15378.8	-15394.5	15.6393	0.127872	0.0762166	0.103941	0.0882534	0.1148	0.0945874	0.129073	0.0865564	0.100903	0.173833	0.078499	0.0886513	0.103059	0.0942799	0.121988	0.135208	0.116184	0.0942446	0.138144	0.0755658	0.07225	0.0652175	0.156926	0.0327277	0.0189688	0.0114952	0.0430507	0.0430915	0.0244898	0.0279002	0.0361979	0.0296169	0.0518544	0.0161177	0.070856	0.0266973	0.032112	0.0388425	0.0389777	0.044309	0.0452071	0.0132863	0.0221045	0.232039	0.28	0.101141	0.38682	3.104154
3227	1	-15368.3	-15383.3	14.9959	0.126936	0.107085	0.0908543	0.121296	0.100961	0.101967	0.146455	0.0657848	0.0930146	0.161049	0.0866671	0.0866789	0.0992639	0.100057	0.110828	0.122364	0.135328	0.110699	0.110027	0.0685336	0.0841757	0.0825847	0.167228	0.0677959	0.0418957	0.0200228	0.0746793	0.042492	0.0373757	0.0219402	0.0303446	0.0363897	0.038107	0.0270914	0.0356953	0.0402629	0.0392124	0.0315823	0.0105218	0.0240315	0.0264566	0.0204378	0.0223268	0.217509	0.30515	0.103497	0.373845	3.168498
3228	0	-15372.7	-15388.4	15.6697	0.127872	0.0989232	0.0784361	0.104178	0.115135	0.105906	0.11364	0.0822711	0.0846716	0.20954	0.0762708	0.0749528	0.0837696	0.102615	0.109719	0.1312	0.117968	0.11537	0.1033	0.0722601	0.0774456	0.0760151	0.167884	0.0403706	0.0191415	0.0251832	0.0430507	0.0430915	0.0285295	0.0232322	0.0341839	0.0299411	0.0384377	0.0236574	0.0757334	0.0060263	0.030094	0.0212566	0.03605	0.0555432	0.0611324	0.00727242	0.0298405	0.216312	0.303635	0.104646	0.375407	3.101111
3229	1	-15382.7	-15397.8	15.0715	0.130422	0.106107	0.103705	0.129224	0.100961	0.070384	0.131914	0.0648498	0.0939942	0.155311	0.0739051	0.0726091	0.0808129	0.0981268	0.086469	0.138698	0.147037	0.113237	0.0880418	0.0856205	0.0871393	0.0719408	0.179524	0.0884746	0.0492374	0.0280437	0.0406035	0.0468202	0.0511391	0.0214229	0.0378544	0.0512565	0.0438889	0.0355232	0.0410164	0.0323532	0.048692	0.0114346	0.0253322	0.0345432	0.0256419	0.0230483	0.0145731	0.227698	0.292942	0.103893	0.375466	3.160932
3230	0	-15371	-15387.8	16.7789	0.113631	0.0894327	0.0952325	0.103829	0.094479	0.082887	0.131306	0.0797207	0.106489	0.151281	0.0655761	0.0859555	0.109958	0.102852	0.104924	0.120062	0.107776	0.125122	0.0973686	0.0723688	0.0883565	0.0632143	0.132243	0.0421579	0.0238333	0.0236164	0.028952	0.034258	0.0229352	0.0243196	0.0386701	0.0296856	0.0344676	0.0233363	0.0823188	0.0118158	0.0268952	0.0262374	0.0372769	0.0512024	0.044253	0.0239618	0.0359391	0.209877	0.311288	0.102739	0.376097	2.990199
3231	1	-15379.6	-15394.2	14.5922	0.137872	0.0892875	0.108372	0.0991352	0.105926	0.0589259	0.112979	0.0806855	0.104787	0.175475	0.0809472	0.0707542	0.0993602	0.0950842	0.11298	0.154675	0.116426	0.113237	0.14452	0.0703943	0.0992578	0.0796503	0.158281	0.0771694	0.0746144	0.0147343	0.0397421	0.0370975	0.042755	0.0184062	0.0269554	0.0391926	0.0420947	0.0172091	0.0669519	0.038483	0.0354274	0.0475653	0.0214465	0.0310001	0.030673	0.0263762	0.0119563	0.219553	0.308398	0.101585	0.370464	3.208863
3232	0	-15375.9	-15390.7	14.8133	0.109067	0.0893493	0.10505	0.101443	0.108929	0.0833314	0.0992495	0.0538744	0.114893	0.16725	0.0861603	0.0912772	0.0896724	0.101093	0.107641	0.131002	0.135526	0.128753	0.116294	0.0680654	0.0958087	0.0958133	0.185276	0.0532626	0.0194303	0.0359607	0.0465873	0.0438584	0.0204638	0.0169381	0.0359729	0.0280232	0.0448352	0.0330607	0.0808663	0.0198677	0.0229806	0.032365	0.0246735	0.0512024	0.0369713	0.0271383	0.0474807	0.206877	0.309921	0.110934	0.372268	3.186758
3233	1	-15385.1	-15398.1	13.0144	0.123634	0.120057	0.121043	0.124749	0.1062	0.089381	0.126358	0.0883061	0.0970144	0.16633	0.11058	0.077025	0.10317	0.0821867	0.121025	0.116646	0.131867	0.104879	0.158219	0.067367	0.105491	0.100104	0.185114	0.0823571	0.0372496	0.0323876	0.0613625	0.0324358	0.0372101	0.024421	0.0268293	0.0451079	0.0486287	0.0128459	0.0450769	0.0263429	0.0406125	0.0431834	0.0265892	0.0366612	0.0381997	0.0197831	0.0226173	0.216897	0.305476	0.10467	0.372957	3.366648
3234	0	-15371.4	-15386.8	15.438	0.124197	0.0983128	0.0845043	0.0985906	0.125363	0.07623	0.130613	0.073233	0.0896133	0.156793	0.0749511	0.0728545	0.10407	0.0968953	0.0980177	0.109007	0.129625	0.114319	0.145747	0.0694849	0.0777812	0.0992748	0.167931	0.0337127	0.0193524	0.0178239	0.0335992	0.0371914	0.0383647	0.0366167	0.0440465	0.0275704	0.0459059	0.02009	0.0808077	0.0206495	0.0360867	0.039331	0.0373754	0.0441678	0.0493536	0.0165128	0.0283155	0.22697	0.287227	0.105068	0.380735	3.124282
3235	1	-15374.3	-15388.9	14.5291	0.123524	0.106491	0.0975748	0.133051	0.121307	0.0733278	0.119415	0.0924787	0.0995574	0.181789	0.0790251	0.0668738	0.105608	0.0958131	0.0923107	0.126718	0.123381	0.109826	0.123785	0.0594263	0.103142	0.0827451	0.174213	0.0883861	0.0479042	0.0238731	0.0829798	0.0352412	0.0372101	0.0286991	0.0274548	0.035626	0.0443638	0.0214262	0.0316554	0.0337445	0.0411607	0.024452	0.0258021	0.0324672	0.0276323	0.0164123	0.017302	0.227462	0.298175	0.108839	0.365525	3.215177
3236	0	-15379.7	-15395.4	15.6144	0.111966	0.116422	0.0847672	0.0922763	0.115249	0.0878918	0.105707	0.099889	0.109279	0.150123	0.0943942	0.0708422	0.114403	0.0908306	0.125408	0.11658	0.120444	0.0971871	0.122104	0.0691331	0.083083	0.0905083	0.136979	0.0300727	0.0330801	0.0277251	0.0350917	0.0366545	0.0326637	0.0486114	0.0357104	0.0197263	0.0390105	0.0368767	0.0848373	0.0145439	0.021148	0.0207668	0.0332127	0.061811	0.0459305	0.015385	0.0283155	0.214018	0.299218	0.0977125	0.389051	3.10664
3237	1	-15371.9	-15386.6	14.6879	0.107048	0.0991412	0.0989816	0.0948719	0.11992	0.0786508	0.120567	0.0811602	0.0876985	0.177226	0.0893632	0.0960162	0.10605	0.0793374	0.111377	0.117069	0.132947	0.122348	0.0942771	0.105936	0.0842355	0.0871638	0.172389	0.0890885	0.0522896	0.0207491	0.0384212	0.0478293	0.0462904	0.0252794	0.0390475	0.0429035	0.048863	0.0214591	0.0538541	0.0389673	0.0411607	0.0216185	0.0300832	0.0240045	0.0296745	0.0113504	0.0125852	0.217055	0.29409	0.108991	0.379864	3.199294
3238	0	-15377	-15392.5	15.4734	0.110089	0.101808	0.122827	0.0922763	0.114143	0.0765319	0.112346	0.061913	0.0819335	0.18627	0.0800498	0.0899012	0.0913575	0.0936227	0.0892545	0.119573	0.105343	0.118686	0.129119	0.0799612	0.0729413	0.0896936	0.200773	0.054689	0.0310727	0.021765	0.0476196	0.0480934	0.038947	0.0146975	0.0337972	0.0331204	0.0472411	0.0162374	0.079275	0.0151885	0.0194656	0.0303787	0.0220905	0.0562432	0.0377255	0.024365	0.0283155	0.221653	0.305354	0.100032	0.37296	3.120741
3239	1	-15377.3	-15393.1	15.7664	0.146453	0.0903576	0.0790807	0.102563	0.102127	0.0762424	0.122971	0.0687842	0.102491	0.17047	0.0653862	0.0977017	0.0962311	0.0907514	0.116674	0.124295	0.129867	0.0970839	0.1152	0.0705486	0.0691331	0.0746299	0.148961	0.0586896	0.0313673	0.0252183	0.0608189	0.0404138	0.0350295	0.0523883	0.0385532	0.0255686	0.0470218	0.0247405	0.04499	0.052561	0.0344708	0.027775	0.0253559	0.0231053	0.0341205	0.0328365	0.0184114	0.214206	0.307085	0.0976668	0.381042	3.09144
3240	0	-15373	-15388.3	15.2305	0.10527	0.102918	0.0953869	0.107964	0.109877	0.0738729	0.125524	0.0744781	0.107696	0.184283	0.0922806	0.0641974	0.0930635	0.10267	0.101211	0.135611	0.10803	0.108505	0.129042	0.0788598	0.0764206	0.0797717	0.139185	0.0460517	0.0455849	0.0262506	0.0377702	0.0411829	0.0241096	0.037288	0.0374157	0.0319307	0.0681127	0.0248239	0.0837971	0.0112723	0.0295311	0.0247917	0.0301666	0.0577134	0.0425192	0.0171928	0.0314116	0.207082	0.317755	0.103822	0.371341	3.145033
3241	1	-15370.7	-15386.2	15.5084	0.108963	0.0805285	0.0703341	0.111684	0.113195	0.0841562	0.129908	0.0861813	0.0897293	0.191646	0.0712155	0.0772876	0.0949656	0.0859739	0.0853308	0.124695	0.133714	0.109664	0.120677	0.0709125	0.0808847	0.0796749	0.167638	0.0824141	0.0442462	0.0217049	0.0461005	0.0399265	0.0317575	0.0382337	0.033836	0.0448726	0.040615	0.018188	0.0418424	0.0400566	0.0443051	0.0342056	0.0253559	0.0394003	0.0430378	0.0158845	0.0223042	0.223691	0.29993	0.100078	0.376301	3.117246
3242	0	-15377.3	-15392.2	14.8585	0.134199	0.114134	0.0966386	0.111433	0.0966594	0.0894931	0.100082	0.0608491	0.106315	0.163251	0.0887697	0.0701071	0.0934641	0.0968535	0.125657	0.137044	0.144254	0.114444	0.125801	0.0673902	0.0858443	0.0725676	0.183837	0.0386102	0.0297755	0.0291166	0.0380245	0.0344239	0.0250332	0.0280363	0.0315848	0.0134402	0.0420972	0.0196636	0.0711051	0.0187221	0.045892	0.0391553	0.0283375	0.0577134	0.0425192	0.0199954	0.049903	0.212781	0.297247	0.10862	0.381352	3.182238
3243	1	-15384.5	-15400.1	15.5934	0.112624	0.115886	0.0697665	0.104114	0.10891	0.0595474	0.135678	0.0603313	0.0786187	0.191565	0.0690131	0.0805822	0.0827552	0.0972368	0.12479	0.124695	0.13774	0.0999646	0.120677	0.0682477	0.0962928	0.0711644	0.156896	0.0824141	0.0470992	0.0291927	0.0525787	0.0330423	0.0401844	0.0348861	0.0357509	0.0258793	0.0580503	0.0219257	0.052537	0.0459651	0.0491505	0.0294602	0.0277997	0.0160718	0.0184219	0.0330597	0.00818022	0.220588	0.296086	0.105659	0.377667	3.108747
3244	0	-15366.8	-15382	15.2775	0.122028	0.0976512	0.0963707	0.0840634	0.108463	0.0977529	0.125267	0.076288	0.094507	0.161114	0.0775864	0.0867971	0.0897503	0.0752595	0.113638	0.132076	0.124205	0.111041	0.113077	0.0760167	0.0963852	0.0831555	0.197804	0.0404764	0.0183289	0.0296231	0.0451092	0.0473971	0.0292654	0.0200096	0.0292955	0.0279869	0.0513152	0.0257601	0.0802889	0.0082419	0.0263069	0.0336121	0.0310227	0.0573985	0.0469896	0.0178807	0.0337341	0.213433	0.296596	0.104678	0.385293	3.140338
3245	1	-15375.8	-15390.3	14.4895	0.121975	0.116342	0.101215	0.105395	0.100446	0.0888845	0.117932	0.0823219	0.103094	0.161791	0.0696033	0.0932051	0.104184	0.0911274	0.100671	0.136936	0.10902	0.120346	0.122605	0.0892484	0.082661	0.079301	0.16288	0.102794	0.0470992	0.0352131	0.0416646	0.0388416	0.0346521	0.0295062	0.0287022	0.0326705	0.0534978	0.0261914	0.0375039	0.0263261	0.0389812	0.0381869	0.0208293	0.0390893	0.0378636	0.0165107	0.0318256	0.206871	0.314487	0.114556	0.364086	3.219134
3246	0	-15375.2	-15390.5	15.2848	0.131468	0.102549	0.0981885	0.105223	0.108088	0.0761917	0.130958	0.0699314	0.0869582	0.155913	0.0719479	0.100208	0.103188	0.0980289	0.10364	0.120799	0.107563	0.11784	0.132594	0.073507	0.0777277	0.0916585	0.1559	0.0573383	0.0405945	0.0217686	0.0273118	0.032061	0.0320196	0.035042	0.0252449	0.0284486	0.0399055	0.0309985	0.0939021	0.0356221	0.0174771	0.0272996	0.0222595	0.0520125	0.0412983	0.0213747	0.0375544	0.224299	0.313516	0.0985027	0.363683	3.139605
3247	1	-15371.9	-15387.1	15.2057	0.121975	0.114095	0.0895679	0.0831105	0.097193	0.0999657	0.121582	0.0658359	0.105039	0.160433	0.0704138	0.0974117	0.104719	0.0954747	0.0933484	0.143315	0.118917	0.117299	0.117184	0.0766972	0.0949193	0.0735583	0.181267	0.0852556	0.0537215	0.0380041	0.0450763	0.0478987	0.0297413	0.0273466	0.0240005	0.0435109	0.0397347	0.0275209	0.037245	0.042381	0.0322083	0.026086	0.0129049	0.0249904	0.0307567	0.0299555	0.00585531	0.209345	0.302119	0.101911	0.386625	3.147516
