Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	TL
3170	-14777.8	-14788	10.1421	0.130164	0.0843486	0.132862	0.0800736	0.0978875	0.0979797	0.112332	0.0668271	0.100417	0.167499	0.0682686	0.121367	0.0975541	0.10417	0.123397	0.131188	0.149906	0.111172	0.141271	0.0828751	0.100555	0.0837495	0.189777	0.0296491	0.019309	0.0461755	0.0386995	0.0425067	0.0430475	0.033287	0.0407609	0.0339522	0.0313328	0.0959532	0.0402371	0.0109054	0.0543525	0.0391991	0.00993506	0.0353213	0.0121769	0.0486292	0.0421761	4.067596	0.273777	0.285392	0.10123	0.339602	3.323247
3180	-14769.1	-14780.2	11.0549	0.121645	0.092603	0.105289	0.0799509	0.118263	0.0692012	0.128988	0.0807997	0.0937938	0.156356	0.0666672	0.0742947	0.0943432	0.104548	0.0873003	0.149668	0.134523	0.120072	0.128421	0.0856792	0.0807993	0.0738849	0.178556	0.0429275	0.032666	0.0473539	0.0376315	0.0431416	0.0430475	0.0247841	0.0186264	0.0237883	0.0228586	0.0874027	0.0764434	0.0294422	0.0648398	0.0349261	0.0183925	0.0273646	0.0197281	0.0510182	0.0481657	4.269717	0.292589	0.276568	0.10101	0.329832	3.220193
3190	-14767.8	-14777.2	9.37848	0.158927	0.0957284	0.112547	0.101168	0.10167	0.0997787	0.128073	0.0595228	0.10159	0.178137	0.0839286	0.0839372	0.0914641	0.103336	0.102682	0.130747	0.128414	0.118958	0.130048	0.0891202	0.0878067	0.086086	0.209601	0.0514708	0.0164739	0.0447173	0.0465449	0.0462311	0.0225852	0.0186629	0.036531	0.0321524	0.0439637	0.112538	0.056142	0.0149569	0.0653869	0.0213915	0.0298349	0.03046	0.0204785	0.0424765	0.0473739	4.34315	0.27583	0.297342	0.100908	0.32592	3.383643
3200	-14777	-14787.4	10.4114	0.116146	0.117594	0.119558	0.0836334	0.0912167	0.0740163	0.127202	0.0836475	0.0999941	0.173883	0.0786012	0.0867201	0.107727	0.102399	0.157386	0.123085	0.107337	0.100088	0.135966	0.0656206	0.0893151	0.08769	0.18359	0.0374523	0.0119802	0.0455883	0.0360612	0.0397897	0.0300711	0.0300589	0.0330549	0.0252329	0.0290408	0.0877503	0.0605609	0.0289275	0.0452715	0.0364803	0.0296922	0.0375532	0.0280955	0.0464	0.0512993	4.300518	0.300296	0.277761	0.094958	0.326985	3.282776
3210	-14769.1	-14779.1	9.98196	0.135193	0.0723589	0.103179	0.0953285	0.109885	0.0789916	0.139339	0.0823904	0.0998588	0.184262	0.0799027	0.0792901	0.0802378	0.0961985	0.131622	0.131283	0.123914	0.132358	0.147743	0.0640475	0.101972	0.0749874	0.190371	0.0570554	0.0194671	0.0509931	0.0445941	0.044592	0.0206317	0.0256224	0.0245349	0.0373091	0.0340614	0.104344	0.0543966	0.0130402	0.050994	0.0339529	0.022702	0.0314041	0.0294706	0.0406863	0.0794942	3.821534	0.272328	0.294308	0.0972055	0.336158	3.354061
3220	-14771.4	-14780.4	8.95902	0.173574	0.0920692	0.089195	0.0954782	0.109885	0.0869225	0.131717	0.0679293	0.100178	0.200577	0.078159	0.0840087	0.126219	0.0995311	0.118006	0.12944	0.116702	0.126708	0.161544	0.0693495	0.0850213	0.0861012	0.196214	0.0279557	0.0310592	0.036209	0.0511929	0.0371189	0.038621	0.031012	0.0388839	0.0341466	0.0301947	0.0853995	0.0531973	0.0202834	0.0759581	0.0304019	0.036527	0.0301165	0.0245076	0.0403612	0.0489677	4.324592	0.279659	0.290851	0.0960386	0.333451	3.426645
3230	-14771.2	-14781	9.79636	0.166167	0.111256	0.121424	0.105681	0.108255	0.0723291	0.130321	0.0853329	0.101612	0.147859	0.0693309	0.0840087	0.113549	0.126448	0.124012	0.139873	0.130364	0.124407	0.104574	0.085716	0.0980713	0.0768754	0.177713	0.0314314	0.0181615	0.043548	0.0345971	0.0598993	0.0242169	0.0204979	0.0293252	0.0285638	0.0276103	0.0822573	0.0611234	0.0338283	0.0546941	0.0221945	0.0351911	0.0356237	0.0248455	0.0264628	0.0662785	3.938287	0.276021	0.289459	0.0974869	0.337033	3.365532
3240	-14766.7	-14776.9	10.2645	0.152407	0.101866	0.111486	0.0769148	0.107347	0.0813485	0.149202	0.0938968	0.0917182	0.168387	0.0768618	0.0951454	0.0879437	0.129454	0.107219	0.121717	0.133003	0.10282	0.137105	0.0596176	0.09711	0.0697294	0.171929	0.0586347	0.0198287	0.0633431	0.0416085	0.0376808	0.0270638	0.0324715	0.0342208	0.0301392	0.0252129	0.0882465	0.0404663	0.01442	0.0637099	0.0353227	0.0352004	0.0370815	0.0200597	0.033593	0.058238	3.904227	0.276525	0.291233	0.0954203	0.336822	3.32077
3250	-14766.8	-14776.9	10.099	0.135919	0.0916136	0.105912	0.105028	0.119522	0.0766526	0.110647	0.0923676	0.106464	0.20936	0.0863042	0.0891445	0.119325	0.0931322	0.113752	0.140705	0.13854	0.119521	0.130134	0.054143	0.0984392	0.075121	0.181181	0.0455179	0.0188523	0.0512381	0.0385422	0.0280969	0.0248479	0.0287564	0.0209634	0.0357502	0.0218256	0.0934925	0.0486968	0.0288273	0.0604363	0.0249227	0.0143224	0.0370815	0.0311483	0.0371304	0.0376569	4.178865	0.273176	0.283444	0.097524	0.345855	3.321035
3260	-14767.6	-14778.6	11.0101	0.129714	0.092291	0.105912	0.09321	0.1163	0.0618799	0.135624	0.0738713	0.0967317	0.157507	0.0731367	0.0834075	0.115356	0.119834	0.100647	0.144786	0.108753	0.12624	0.122265	0.0747819	0.0957122	0.0763831	0.177734	0.0415868	0.0213424	0.0602681	0.0588331	0.0345253	0.032151	0.0220815	0.0210531	0.0374311	0.0306333	0.0766756	0.0563945	0.0362956	0.0394853	0.0329278	0.0237212	0.0370815	0.0239587	0.0371866	0.0491748	3.762459	0.2761	0.277987	0.10342	0.342494	3.254885
3270	-14780.3	-14791.5	11.1713	0.130967	0.0887565	0.0823213	0.0911667	0.118915	0.0787202	0.11171	0.100779	0.109257	0.138361	0.0947934	0.0695178	0.0922302	0.103971	0.0940918	0.122064	0.144086	0.115901	0.108775	0.0778489	0.094971	0.0769035	0.185704	0.0339964	0.0133029	0.0506134	0.0487364	0.0305214	0.0428598	0.0250303	0.020435	0.0236027	0.0306333	0.120184	0.060589	0.0157244	0.0532787	0.0495147	0.0213256	0.0258889	0.0253935	0.0275241	0.0584402	4.254978	0.274106	0.303354	0.0963264	0.326214	3.209406
3280	-14768.4	-14778.8	10.3617	0.130967	0.103096	0.0934096	0.1015	0.0975356	0.0925811	0.128614	0.0833226	0.0898102	0.199296	0.0698367	0.0971475	0.0970697	0.111513	0.132184	0.146333	0.134603	0.119105	0.126934	0.082515	0.075196	0.0824758	0.167573	0.0489723	0.0139386	0.0440352	0.0382929	0.0428866	0.0167955	0.0311574	0.0219471	0.0223708	0.0336602	0.0980942	0.0568456	0.0249174	0.0534671	0.0338868	0.0404308	0.0311554	0.00851305	0.0357736	0.037136	4.142303	0.287351	0.291865	0.0917799	0.329004	3.296895
3290	-14772.2	-14781.8	9.54651	0.131074	0.109397	0.108249	0.120973	0.118016	0.07213	0.133827	0.0898541	0.094448	0.17898	0.0996039	0.0648472	0.105856	0.106325	0.107984	0.138711	0.151572	0.0990307	0.12597	0.0750504	0.0815035	0.073919	0.18736	0.0379156	0.0299456	0.0485881	0.0424844	0.0316606	0.0273361	0.0268348	0.0234995	0.0341366	0.0199638	0.0943091	0.0637044	0.0337452	0.0540086	0.0407823	0.0417351	0.0267115	0.0228576	0.0349494	0.0584329	4.317807	0.285149	0.282008	0.0981169	0.334727	3.368283
3300	-14774.2	-14783.3	9.18227	0.158778	0.0807209	0.089101	0.11219	0.110617	0.111899	0.124668	0.0700931	0.094239	0.171514	0.0695154	0.069445	0.0960134	0.104909	0.112002	0.135653	0.158224	0.145362	0.130416	0.067621	0.10076	0.0800851	0.236243	0.0455191	0.0140352	0.0579384	0.05644	0.0381584	0.0283998	0.0294175	0.0390273	0.0384123	0.0308379	0.0975466	0.0589953	0.0362127	0.0553826	0.0255552	0.0124189	0.0215446	0.0270775	0.0290969	0.0513104	3.997467	0.27427	0.300302	0.0995952	0.325833	3.423394
3310	-14773.2	-14782.5	9.31753	0.156595	0.0872373	0.106564	0.086425	0.132837	0.083075	0.132628	0.107589	0.114788	0.17033	0.0736355	0.104452	0.128087	0.108475	0.105301	0.125193	0.124264	0.115122	0.130835	0.0798506	0.0894246	0.0944742	0.162838	0.0342082	0.0102446	0.0607958	0.0412806	0.0402993	0.0259129	0.0380465	0.0356889	0.0543093	0.0279582	0.0940051	0.0649959	0.0123332	0.0646839	0.0233902	0.0248677	0.0120601	0.0247431	0.0368536	0.0496004	4.228696	0.286993	0.287817	0.095154	0.330036	3.396295
3320	-14768.7	-14777.4	8.65196	0.155842	0.115166	0.110204	0.103206	0.111063	0.0946482	0.129925	0.0847981	0.0930438	0.206064	0.0736355	0.0763994	0.107571	0.108199	0.123871	0.138189	0.128906	0.108053	0.165965	0.0803067	0.108677	0.0798697	0.164937	0.0448118	0.0145482	0.0477664	0.0526086	0.0351121	0.0315567	0.0188517	0.0267594	0.0434999	0.0300641	0.119596	0.0439945	0.019401	0.0729894	0.0241194	0.023385	0.0345854	0.023748	0.037504	0.0563905	4.108817	0.260329	0.290394	0.10462	0.344657	3.469833
3330	-14769.9	-14779.8	9.8693	0.148174	0.0948496	0.10508	0.0978553	0.124963	0.0789796	0.156905	0.0815937	0.115436	0.161915	0.0799306	0.0975817	0.0794742	0.109087	0.107114	0.129115	0.124777	0.116175	0.165965	0.0808419	0.0793218	0.0901679	0.167306	0.029827	0.014954	0.0560938	0.0591766	0.0393737	0.0252274	0.0358382	0.0368283	0.0348337	0.0235667	0.0861526	0.0631988	0.0198436	0.0434242	0.0153403	0.032102	0.0285058	0.0346148	0.0365894	0.0627232	3.732411	0.275932	0.293623	0.0957296	0.334715	3.370823
3340	-14778.4	-14789.1	10.6704	0.139364	0.116987	0.100085	0.119085	0.127263	0.0744096	0.117425	0.0929174	0.102201	0.1538	0.0723258	0.0823298	0.0790886	0.110152	0.127005	0.129115	0.107812	0.124201	0.102205	0.0856261	0.119345	0.0764653	0.160182	0.0415757	0.0220663	0.0430343	0.0423779	0.0430905	0.0232185	0.0427059	0.0255483	0.0230633	0.0343183	0.0942415	0.0553824	0.0174279	0.0488168	0.0306116	0.0394705	0.0279173	0.0109739	0.0316779	0.0550887	4.040953	0.27912	0.275846	0.0904335	0.354601	3.271998
3350	-14771.1	-14781.2	10.0645	0.146543	0.105961	0.121652	0.0929739	0.117025	0.0912463	0.123635	0.0929793	0.0811549	0.197592	0.082708	0.0932091	0.0989044	0.103233	0.132737	0.131538	0.139576	0.149062	0.108468	0.0744434	0.0977812	0.0756889	0.163332	0.0334536	0.0139302	0.0598482	0.0501821	0.0283923	0.0281354	0.0305258	0.0298741	0.0376048	0.0343183	0.0892307	0.0401275	0.0260265	0.0427653	0.021749	0.0303261	0.0231832	0.0193818	0.0385514	0.0388253	3.952352	0.27363	0.303827	0.10593	0.316613	3.337873
3360	-14768.1	-14778.1	10.0244	0.139796	0.109728	0.0995898	0.0904116	0.0926394	0.0929238	0.136842	0.0692318	0.103353	0.158217	0.0753477	0.0728151	0.0906163	0.10654	0.136594	0.143456	0.134446	0.10901	0.124646	0.0796796	0.0914889	0.0827898	0.201287	0.0361796	0.021759	0.0719981	0.0489846	0.0181419	0.0281354	0.0337312	0.0329613	0.0391275	0.0256926	0.0892008	0.0560294	0.0184567	0.0617213	0.0356226	0.0118597	0.0201656	0.034216	0.0428577	0.058711	4.204569	0.266782	0.293973	0.101263	0.337981	3.327001
3370	-14766	-14775.6	9.64173	0.126391	0.108317	0.102357	0.086859	0.112875	0.0649313	0.107297	0.0791196	0.112887	0.169605	0.0811301	0.0756944	0.0922835	0.122389	0.105425	0.130761	0.141596	0.150989	0.123563	0.0811649	0.084984	0.0779954	0.206803	0.0458309	0.0229121	0.0533276	0.0455148	0.0336405	0.0282237	0.0337312	0.0353098	0.0359572	0.0388419	0.106254	0.0716155	0.0176479	0.0533253	0.0286077	0.033214	0.0196369	0.0258584	0.0482687	0.0521159	4.034379	0.272628	0.291659	0.105423	0.33029	3.375251
3380	-14770.3	-14779.5	9.18838	0.142059	0.109926	0.0941786	0.0911557	0.135103	0.0670505	0.107297	0.0994174	0.0846999	0.166466	0.0868816	0.0909457	0.116643	0.123702	0.116215	0.160804	0.135922	0.131056	0.132438	0.0804638	0.084984	0.0820243	0.19799	0.0415896	0.012215	0.0530539	0.0422441	0.0317857	0.0318361	0.0278724	0.0317743	0.0547901	0.036485	0.0696445	0.0653413	0.0118393	0.0533253	0.0189623	0.0315658	0.0334477	0.0257641	0.038749	0.0637181	4.156076	0.271338	0.290348	0.108213	0.3301	3.413425
3390	-14770.2	-14780.4	10.2107	0.13622	0.0991912	0.102456	0.0845543	0.109081	0.0981238	0.137524	0.085329	0.0807317	0.162608	0.0735164	0.0892394	0.0835034	0.107644	0.117213	0.122139	0.131218	0.131106	0.12807	0.0762032	0.0779419	0.0565958	0.185455	0.0452734	0.0166905	0.0469065	0.0411541	0.0355407	0.0312886	0.0298971	0.0343868	0.0317541	0.0284531	0.104872	0.0669954	0.01496	0.0594453	0.0485492	0.0270184	0.0215772	0.0309869	0.0442337	0.082543	4.03717	0.283936	0.298802	0.0985487	0.318713	3.318189
3400	-14771.9	-14783	11.1224	0.116719	0.10582	0.0962776	0.0984523	0.107301	0.087018	0.138496	0.0641313	0.107403	0.179697	0.0862395	0.0909578	0.121001	0.101586	0.104042	0.134621	0.132864	0.114079	0.129145	0.0689638	0.083595	0.0750835	0.132259	0.0378292	0.0186387	0.0453138	0.043906	0.0431701	0.0168158	0.0357452	0.0306329	0.0281245	0.0364426	0.0836311	0.0681775	0.023803	0.0584652	0.0192392	0.0450176	0.0208068	0.0185851	0.0499903	0.0412532	3.799897	0.275572	0.27112	0.101284	0.352024	3.241341
3410	-14763.2	-14772.7	9.492	0.139172	0.107134	0.118756	0.105133	0.111304	0.0804557	0.146054	0.0766961	0.0911751	0.163854	0.0846222	0.0978489	0.114015	0.0934893	0.104777	0.124571	0.152394	0.106389	0.129085	0.0929141	0.0895446	0.0923718	0.186408	0.0375492	0.0186387	0.0567487	0.0395824	0.042747	0.0174823	0.0413156	0.0359713	0.0266618	0.0316761	0.111838	0.0478721	0.0240429	0.0513904	0.0347806	0.0343513	0.0327914	0.021995	0.0336652	0.0467662	3.937261	0.280657	0.286396	0.099129	0.333819	3.39603
3420	-14778	-14788.2	10.2004	0.164462	0.103847	0.130056	0.0968922	0.119842	0.0716546	0.150616	0.0763772	0.0874625	0.180626	0.0739165	0.095636	0.0899482	0.0980867	0.115436	0.137338	0.131477	0.114962	0.117898	0.0767589	0.103936	0.0786796	0.172652	0.0474121	0.021737	0.0410286	0.0447781	0.0643761	0.0211191	0.0108937	0.0263015	0.0364605	0.0194824	0.0913046	0.0652124	0.0225175	0.0312617	0.0355434	0.0358971	0.0254985	0.0186618	0.0363825	0.0318409	4.087018	0.282726	0.285529	0.0889373	0.342808	3.316269
3430	-14776.3	-14786	9.72825	0.16903	0.0849169	0.0979016	0.089306	0.111983	0.0998391	0.141983	0.0824521	0.0851533	0.1749	0.0696004	0.0690972	0.10071	0.115627	0.113461	0.146181	0.139074	0.10115	0.112744	0.0746125	0.0838958	0.0946981	0.168046	0.0546429	0.0184951	0.0505177	0.0533644	0.0530455	0.023408	0.0283331	0.0461401	0.0415014	0.0382085	0.0785067	0.0632061	0.0316867	0.0543209	0.0341062	0.0404756	0.0366349	0.0140125	0.0370737	0.0527713	3.864459	0.289512	0.29308	0.095701	0.321707	3.376812
3440	-14771.9	-14781.9	10.0587	0.159281	0.0839973	0.11157	0.0940567	0.102537	0.0952614	0.15883	0.0824521	0.0851533	0.175839	0.0783194	0.10001	0.0815565	0.0971384	0.122649	0.128172	0.121155	0.113216	0.131045	0.0790539	0.0906251	0.0704645	0.189689	0.0467837	0.00793489	0.0520118	0.0428391	0.05154	0.0222484	0.0484784	0.0315874	0.0314275	0.0397593	0.0943333	0.0558365	0.0303961	0.0482136	0.0346164	0.0329388	0.0247837	0.0256407	0.0216534	0.0395408	4.01613	0.274199	0.295199	0.0970081	0.333594	3.334636
3450	-14767.4	-14778.3	10.9058	0.139953	0.0926021	0.113304	0.100465	0.10421	0.0940855	0.123166	0.0839679	0.0856464	0.164144	0.0816078	0.079525	0.0900911	0.118908	0.100238	0.129033	0.0946189	0.123064	0.134179	0.0813601	0.0815427	0.0762774	0.187228	0.0365372	0.0169368	0.0470695	0.0346529	0.0417358	0.0232632	0.02811	0.013775	0.0401902	0.0390033	0.085638	0.0501698	0.017293	0.0581817	0.0390003	0.0239842	0.0426228	0.0242782	0.0408082	0.0652614	4.053195	0.272714	0.292211	0.0984784	0.336597	3.247729
3460	-14767.2	-14776.9	9.70206	0.141282	0.111073	0.105648	0.0975937	0.0999974	0.0742334	0.124683	0.0785916	0.104721	0.192439	0.0799987	0.0909369	0.111837	0.120733	0.0957927	0.140297	0.129826	0.1168	0.119214	0.0737197	0.091031	0.102185	0.184016	0.043434	0.0228953	0.0440997	0.0430142	0.0420146	0.0311909	0.0244616	0.0424572	0.0322648	0.0333481	0.0742499	0.045852	0.00716275	0.079516	0.0263829	0.0291259	0.028268	0.0286916	0.0433479	0.054136	4.147411	0.272811	0.301059	0.0942144	0.331915	3.362563
3470	-14779.2	-14789.8	10.6446	0.132247	0.0782047	0.121932	0.0866959	0.124684	0.0947698	0.152052	0.0777577	0.104721	0.166945	0.049524	0.0714857	0.0940037	0.109175	0.106644	0.105861	0.136457	0.110855	0.132079	0.0603225	0.0877809	0.0860714	0.16866	0.0323786	0.0171007	0.0626927	0.0538839	0.0371611	0.0327069	0.0380605	0.0254641	0.042575	0.0296155	0.115237	0.051607	0.0293689	0.0484372	0.0393261	0.00780172	0.0318107	0.0391604	0.0436771	0.0504216	3.827793	0.279848	0.287163	0.095461	0.337528	3.287415
3480	-14775	-14785.2	10.1746	0.148813	0.0870596	0.120623	0.0907794	0.113371	0.0672102	0.128315	0.09862	0.0808755	0.215417	0.0700678	0.0747053	0.109764	0.111413	0.104646	0.130512	0.124995	0.115403	0.136252	0.0791353	0.0965705	0.10317	0.172321	0.0324233	0.0146109	0.0630802	0.0319633	0.0495828	0.0186042	0.0387109	0.0234256	0.0440828	0.016705	0.0976125	0.0419914	0.0191442	0.0669701	0.0281193	0.019467	0.0263002	0.0273796	0.0538656	0.0373787	3.876235	0.286436	0.278194	0.0934031	0.341967	3.331458
3490	-14774.1	-14784.1	10.0065	0.135694	0.108026	0.0910884	0.100189	0.110636	0.0951426	0.116843	0.0830179	0.09368	0.174046	0.082989	0.0980603	0.10905	0.111496	0.110675	0.116169	0.129549	0.119565	0.145193	0.0953762	0.0848507	0.0848793	0.207455	0.0451534	0.0232373	0.0467059	0.0255671	0.020202	0.0294007	0.0264169	0.0299125	0.0427459	0.0268476	0.122336	0.0347217	0.0238182	0.0762465	0.0288848	0.0159513	0.0328436	0.00805765	0.038092	0.0519491	3.802691	0.269006	0.301812	0.0964368	0.332745	3.352759
3500	-14773.7	-14783.6	9.8925	0.130046	0.0748246	0.108132	0.109501	0.115176	0.0820142	0.137952	0.100957	0.0961591	0.201373	0.0719144	0.0891651	0.0941502	0.106211	0.111751	0.147003	0.108761	0.0950524	0.120109	0.0646587	0.101133	0.0822496	0.214784	0.0442775	0.014262	0.0639855	0.056074	0.0329422	0.033248	0.0276914	0.0330673	0.0290676	0.0439787	0.105591	0.0464458	0.0163594	0.0553254	0.014573	0.0176737	0.0408138	0.0220587	0.0348466	0.0519491	4.08284	0.275507	0.299284	0.095307	0.329902	3.347307
3510	-14770.6	-14779.3	8.78182	0.149227	0.0970036	0.0966626	0.0848334	0.109149	0.115593	0.141834	0.087749	0.0964845	0.195148	0.0808557	0.0814861	0.103163	0.107741	0.137444	0.12681	0.127208	0.140877	0.120109	0.0901553	0.0974901	0.0710191	0.203649	0.0528648	0.0160953	0.0645845	0.0568165	0.0273321	0.0298499	0.0219011	0.0236187	0.0266782	0.0329662	0.121861	0.0496282	0.0197014	0.0670396	0.0217124	0.0153052	0.0234079	0.0261532	0.0351526	0.0608624	4.136529	0.276966	0.290956	0.10043	0.331649	3.455223
3520	-14784.3	-14794.5	10.2847	0.126673	0.0970036	0.121178	0.0734028	0.100043	0.131355	0.12711	0.0821123	0.0948445	0.184884	0.0808557	0.0886305	0.0949368	0.120721	0.107549	0.115626	0.111563	0.14952	0.1133	0.0710194	0.0974901	0.0809476	0.181119	0.0356539	0.0250777	0.044395	0.0531663	0.0375091	0.0239537	0.0135394	0.0191044	0.0310288	0.0286413	0.0761912	0.0532283	0.0153774	0.0824514	0.0336387	0.0198501	0.0335585	0.0229166	0.0320351	0.0643219	4.264426	0.268863	0.280726	0.10323	0.34718	3.297524
3530	-14771.6	-14780.5	8.98889	0.148975	0.0929628	0.106203	0.0750803	0.107294	0.0855994	0.147669	0.071364	0.119939	0.190139	0.0907591	0.0945083	0.102085	0.0988454	0.111397	0.137769	0.130826	0.13155	0.1133	0.0836945	0.0756518	0.0920256	0.191486	0.0485695	0.0336831	0.0445246	0.0653179	0.0342395	0.0323969	0.0212999	0.0375617	0.0247332	0.0398747	0.112535	0.0532283	0.0148195	0.0523969	0.0255048	0.0272798	0.0359682	0.0218709	0.0458803	0.0644194	4.124386	0.268032	0.302284	0.103741	0.325943	3.435227
3540	-14775.2	-14784.7	9.51565	0.153374	0.0906802	0.105662	0.0914117	0.132173	0.0817693	0.127593	0.0748716	0.0876951	0.178078	0.0649183	0.0800153	0.109815	0.123842	0.0879872	0.1418	0.1718	0.116911	0.144284	0.0807214	0.109174	0.0932831	0.179304	0.0234895	0.0197518	0.0522503	0.0509105	0.0399207	0.0384622	0.0290104	0.0275938	0.0376786	0.0214978	0.0785252	0.0513894	0.00439974	0.0668056	0.025202	0.0271853	0.0152287	0.0192373	0.0559614	0.06889	4.158528	0.265219	0.300328	0.0978953	0.336558	3.380555
3550	-14766.9	-14777.3	10.4101	0.154269	0.0926443	0.0949259	0.0933257	0.0966351	0.0817693	0.12292	0.0819635	0.114642	0.141624	0.0840616	0.0887786	0.109878	0.0948317	0.120519	0.143885	0.148368	0.110149	0.117506	0.0964819	0.0866795	0.0784008	0.166448	0.0251474	0.0279528	0.0577114	0.034168	0.0347883	0.0197069	0.040539	0.0345888	0.0400117	0.027753	0.104212	0.0462347	0.030227	0.052002	0.0244408	0.0300552	0.0205915	0.0284098	0.0397133	0.0609207	4.009814	0.281566	0.28205	0.0929904	0.343394	3.29988
3560	-14775.5	-14784.8	9.31074	0.183173	0.116766	0.112742	0.0810596	0.12252	0.0792288	0.14977	0.0727398	0.0743053	0.191637	0.0712304	0.0874371	0.127352	0.107323	0.0898352	0.127579	0.160673	0.109393	0.146759	0.0959689	0.101701	0.079023	0.190072	0.0302524	0.0213092	0.0547977	0.0406968	0.0549655	0.0251903	0.0321864	0.0226533	0.038117	0.0264879	0.0876855	0.0624971	0.023955	0.0401199	0.0316499	0.0243923	0.0271365	0.0210922	0.0357771	0.0434591	3.796653	0.267127	0.28466	0.101271	0.346941	3.42271
3570	-14764.4	-14774.7	10.3433	0.163466	0.100786	0.119014	0.0959915	0.108338	0.0810068	0.134458	0.0731253	0.0827743	0.179559	0.0795667	0.0829854	0.112236	0.103373	0.130958	0.125797	0.138815	0.119297	0.109607	0.0788751	0.0772995	0.0662953	0.161008	0.0323258	0.0213086	0.0749488	0.0475398	0.0410903	0.0185349	0.026753	0.0298598	0.0388971	0.0307814	0.0979919	0.0478583	0.0132497	0.058668	0.0259872	0.0243711	0.0271887	0.0209233	0.051299	0.0569786	3.932458	0.269627	0.290952	0.0908426	0.348578	3.31119
3580	-14768.7	-14779.4	10.7015	0.129208	0.111287	0.0970202	0.100408	0.115335	0.0842249	0.138397	0.0761764	0.11166	0.19373	0.0954962	0.0651212	0.0956396	0.0869852	0.102422	0.154838	0.123024	0.134956	0.104131	0.0862166	0.0847848	0.0768509	0.1862	0.0486061	0.00816543	0.0443272	0.0426469	0.0464475	0.0179286	0.0225603	0.0290167	0.0402294	0.0240146	0.0863715	0.0543605	0.0115359	0.0613917	0.0199058	0.0198548	0.0282801	0.0165376	0.041669	0.0635719	3.83094	0.272919	0.276101	0.105832	0.345147	3.281533
3590	-14766.1	-14775.1	9.04753	0.155607	0.0951297	0.108295	0.0935719	0.117197	0.086035	0.138066	0.105398	0.0838616	0.159011	0.0840209	0.0720704	0.122514	0.105675	0.112637	0.139921	0.127824	0.10949	0.157372	0.0752449	0.0888208	0.0799301	0.179935	0.0449398	0.0273009	0.0578665	0.0520769	0.042897	0.0316476	0.0342669	0.0360219	0.0437231	0.0316384	0.108493	0.0560218	0.0329594	0.0513583	0.0321927	0.0134564	0.0226799	0.0326806	0.0405763	0.0449619	4.022376	0.277751	0.291081	0.0975767	0.333592	3.435384
3600	-14773.3	-14782.9	9.6087	0.113485	0.0855457	0.116056	0.101953	0.124036	0.0989189	0.146913	0.0715113	0.11406	0.186555	0.0825346	0.072645	0.108043	0.105997	0.0901799	0.143097	0.148649	0.100171	0.121107	0.0788104	0.0955452	0.0799153	0.189861	0.0449398	0.0323275	0.0635814	0.0505803	0.0316741	0.0338148	0.0292169	0.0231553	0.0420086	0.0265476	0.106063	0.0502691	0.0301134	0.0602554	0.023684	0.0134564	0.0250453	0.0225795	0.0444501	0.0460172	4.08824	0.291127	0.286423	0.0991513	0.323299	3.375369
3610	-14770.3	-14780.7	10.3865	0.130209	0.0882722	0.127389	0.0992537	0.0975154	0.115774	0.142311	0.0885444	0.0842084	0.181111	0.0755224	0.0840606	0.0997699	0.115085	0.121462	0.134925	0.134429	0.133844	0.123903	0.0588709	0.0916669	0.0716668	0.168011	0.0473829	0.0155059	0.051763	0.0464152	0.0363365	0.0167699	0.03638	0.0327484	0.0414051	0.0265476	0.0978691	0.0442522	0.0301134	0.0445442	0.0235797	0.027907	0.0188672	0.0174757	0.0212033	0.0514892	4.109226	0.274764	0.296971	0.0981262	0.330139	3.29636
