Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	TL
460	-14768.4	-14778.6	10.1768	0.145377	0.0960823	0.0980829	0.100698	0.110086	0.0991371	0.140535	0.0720734	0.088886	0.171351	0.0808957	0.0861429	0.0915866	0.123254	0.111903	0.134542	0.112933	0.0951404	0.126057	0.0847436	0.0982113	0.0892561	0.199101	0.0463768	0.0233101	0.041892	0.0214141	0.048677	0.0231195	0.0450422	0.0131019	0.0345142	0.0373076	0.0358835	0.0298398	0.0283606	0.061609	0.0531323	0.0897759	0.0195162	0.0396995	0.0272144	0.0408828	4.119106	0.281052	0.288701	0.0921172	0.338129	3.316746
470	-14790.4	-14799.4	8.98998	0.137027	0.0795039	0.0769719	0.118329	0.12166	0.0996361	0.125588	0.0815663	0.119993	0.187314	0.114278	0.0906613	0.127199	0.114549	0.111903	0.169985	0.0959739	0.119484	0.124793	0.0962267	0.0904485	0.0852619	0.186433	0.0325107	0.0380337	0.0253353	0.0291288	0.0364659	0.0257112	0.0234492	0.0192626	0.0281158	0.0421556	0.0287565	0.0401169	0.0273693	0.0448179	0.0376966	0.120817	0.0209959	0.0531824	0.0378432	0.0488773	4.119106	0.281989	0.289664	0.0890895	0.339257	3.435427
480	-14781.9	-14791.5	9.58677	0.142471	0.085531	0.082501	0.0789918	0.115441	0.0782624	0.125588	0.103721	0.0929647	0.181799	0.0702475	0.0782853	0.124647	0.0912702	0.110723	0.121351	0.118063	0.12708	0.148127	0.0780845	0.0910092	0.067355	0.240022	0.046964	0.0337149	0.0347296	0.0106225	0.0371363	0.0259462	0.0372323	0.0192626	0.0345647	0.0751066	0.0551672	0.046794	0.0283736	0.0520701	0.0351345	0.100186	0.0251448	0.0338435	0.0297132	0.068595	3.9825	0.281989	0.289664	0.0890895	0.339257	3.383838
490	-14768.7	-14779.3	10.5596	0.146581	0.101758	0.0908339	0.106162	0.0959048	0.0805192	0.136671	0.0800616	0.105987	0.198651	0.0835098	0.0818325	0.106929	0.104479	0.108597	0.131927	0.132152	0.106746	0.124606	0.0600776	0.110587	0.0768389	0.183273	0.0194235	0.0204984	0.0374582	0.0198494	0.0288188	0.0155179	0.0392505	0.0177463	0.0419391	0.0453365	0.0394214	0.0445076	0.0157537	0.063015	0.044582	0.0900371	0.0222151	0.0554822	0.0268006	0.0404029	4.046519	0.277124	0.281906	0.1108	0.330171	3.28274
500	-14767.8	-14777.9	10.1082	0.163922	0.110774	0.117498	0.0875345	0.0989772	0.0657923	0.11966	0.0892516	0.110238	0.178333	0.0804934	0.0730756	0.0880211	0.105878	0.117575	0.133571	0.126843	0.111132	0.136658	0.0929429	0.066084	0.0915843	0.18261	0.0217954	0.0296874	0.0234718	0.0162133	0.0354794	0.0197412	0.0508516	0.0210025	0.0312661	0.0442753	0.0271761	0.0488239	0.0297809	0.0527807	0.066368	0.0980481	0.0217469	0.0427523	0.0258379	0.0733163	4.030067	0.285899	0.278784	0.106503	0.328814	3.328862
510	-14770.3	-14780.3	9.98495	0.14438	0.0959125	0.106848	0.125379	0.114946	0.0901411	0.123443	0.0830418	0.0970594	0.189688	0.0926859	0.0691326	0.0958388	0.105322	0.103239	0.154649	0.120917	0.117833	0.117749	0.0918094	0.0786197	0.102149	0.194211	0.035938	0.0310116	0.03001	0.00725944	0.0346135	0.0318693	0.0402409	0.00772311	0.0208643	0.0405557	0.0295395	0.032902	0.0297809	0.0463712	0.046598	0.0853936	0.0299469	0.0369653	0.0439943	0.0608656	4.093443	0.285734	0.2792	0.106442	0.328624	3.337438
520	-14767.6	-14778	10.3191	0.166623	0.0797598	0.0887178	0.092421	0.13856	0.0875211	0.113677	0.0755042	0.0958056	0.180146	0.0949776	0.0780801	0.0901655	0.0950506	0.112542	0.129001	0.133711	0.123014	0.112517	0.0918003	0.0827632	0.0827281	0.19434	0.0291753	0.0302106	0.0310875	0.0120864	0.0247737	0.0319271	0.0447836	0.0169181	0.0373499	0.0372561	0.0306696	0.0417753	0.0326704	0.0549505	0.0521474	0.115284	0.0242583	0.0543928	0.0293969	0.0531275	3.767514	0.280127	0.281391	0.107277	0.331204	3.323668
530	-14767.4	-14777.4	9.99551	0.146852	0.0788055	0.113515	0.0964068	0.124309	0.0875211	0.129193	0.0847939	0.105177	0.169356	0.0940943	0.0824433	0.118859	0.116784	0.106264	0.12141	0.159662	0.128785	0.126735	0.0762428	0.0921787	0.0578425	0.178279	0.0228542	0.0257509	0.0260318	0.0308794	0.0232283	0.0166741	0.0438217	0.0122095	0.026852	0.047767	0.0280957	0.0401636	0.0303722	0.0643526	0.0500262	0.104788	0.0181148	0.039849	0.0251669	0.0682412	4.019655	0.281919	0.293161	0.10396	0.32096	3.340748
540	-14791.6	-14800.7	9.12405	0.121102	0.0799969	0.127465	0.106438	0.108452	0.103051	0.147021	0.0661732	0.0945417	0.170016	0.0875628	0.0883246	0.124345	0.113847	0.118378	0.130994	0.143201	0.129979	0.141384	0.0925308	0.0674137	0.104326	0.165726	0.0283324	0.0398365	0.0532721	0.00727433	0.0393466	0.0319273	0.042237	0.0343032	0.0312364	0.0358193	0.0198881	0.0234877	0.0322461	0.0728405	0.0608586	0.0886038	0.0125497	0.0554383	0.0335624	0.0619837	3.863127	0.269196	0.298355	0.105802	0.326647	3.437313
550	-14771.7	-14781.2	9.51607	0.142963	0.100336	0.11535	0.0881513	0.108489	0.0882092	0.154301	0.0677008	0.0950346	0.18157	0.0798484	0.070204	0.10524	0.100549	0.0803467	0.145677	0.134865	0.139352	0.1306	0.0644063	0.0958143	0.0821465	0.205401	0.0258263	0.0427961	0.0308507	0.0165746	0.0442445	0.0305286	0.0336477	0.0234512	0.026012	0.0398361	0.0376925	0.0528421	0.0282493	0.0459219	0.0527442	0.0967248	0.0475556	0.0500234	0.0305046	0.0575567	3.995398	0.271086	0.299094	0.0990846	0.330735	3.390137
560	-14766.6	-14776.7	10.1456	0.141687	0.102971	0.0939292	0.116478	0.119838	0.0793684	0.153409	0.0904623	0.0772113	0.180549	0.0916224	0.08012	0.0969099	0.105645	0.0954716	0.122186	0.147402	0.113359	0.138259	0.0821936	0.0936764	0.071864	0.174973	0.0339372	0.0237936	0.0490727	0.0177152	0.0245597	0.0247657	0.0339746	0.0207748	0.0271819	0.0448214	0.0421785	0.0372612	0.0297709	0.0462356	0.0518405	0.0842794	0.0294721	0.0394573	0.0312299	0.065969	3.983906	0.264025	0.304379	0.0994941	0.332102	3.327875
570	-14763	-14773.1	10.1674	0.149926	0.0987049	0.11962	0.0997876	0.122944	0.0607977	0.137486	0.0911004	0.0895413	0.18914	0.0899885	0.0731146	0.0956688	0.105586	0.0995402	0.124515	0.131695	0.113665	0.122039	0.0674265	0.100781	0.092882	0.167671	0.0339372	0.0257256	0.0282844	0.0165365	0.0319296	0.0308762	0.0387328	0.0180668	0.0240897	0.039703	0.0441325	0.0372612	0.0263176	0.0549137	0.0543254	0.115111	0.019037	0.0536325	0.0377943	0.0619277	3.81435	0.268291	0.300607	0.097116	0.333986	3.335956
580	-14765.6	-14775.4	9.80091	0.146008	0.0918374	0.0993889	0.111041	0.122944	0.0580239	0.122317	0.0931906	0.101201	0.180488	0.0708892	0.0905885	0.100739	0.103631	0.112249	0.13376	0.162588	0.140322	0.130756	0.0828945	0.0878159	0.0729952	0.16272	0.0381078	0.0300403	0.0204348	0.0306186	0.037644	0.0242819	0.0276348	0.0245847	0.0339582	0.0551031	0.0358472	0.0392555	0.0281907	0.0624344	0.0554319	0.0942455	0.0108705	0.0389939	0.0307576	0.0600151	4.076502	0.282683	0.282729	0.103711	0.330877	3.356841
590	-14774.1	-14785.2	11.0909	0.10914	0.0993236	0.0995831	0.0938657	0.104099	0.0664112	0.151321	0.0726099	0.0913738	0.187171	0.0906481	0.0908446	0.108019	0.103923	0.109315	0.129111	0.1233	0.113052	0.155217	0.0713592	0.0821008	0.0827576	0.173541	0.0281365	0.0204086	0.0336002	0.0182244	0.0240635	0.0229518	0.0242534	0.00656698	0.0352819	0.0651131	0.0314828	0.0388878	0.0255169	0.0673798	0.0356886	0.087836	0.0310455	0.041189	0.0420022	0.0518019	3.881374	0.285432	0.281646	0.103314	0.329609	3.239517
600	-14769.2	-14779.3	10.1417	0.155451	0.0963194	0.105597	0.0982364	0.135508	0.0861109	0.124986	0.108998	0.0965222	0.174245	0.0781876	0.100294	0.0966614	0.0951764	0.109207	0.108661	0.133154	0.1168	0.119157	0.0638998	0.0891198	0.0709569	0.206336	0.0273461	0.0356455	0.0332464	0.016594	0.0229025	0.0278744	0.0491103	0.0139993	0.0202911	0.0497931	0.0462088	0.0323845	0.0363605	0.054972	0.0623555	0.0819847	0.0201542	0.0401488	0.0217933	0.0659542	3.976575	0.285432	0.281646	0.103314	0.329609	3.328704
610	-14784.7	-14796.2	11.4866	0.163585	0.0851374	0.120409	0.12501	0.0947713	0.0829922	0.146754	0.0741897	0.095589	0.164562	0.0819134	0.082902	0.0873325	0.107741	0.112379	0.125112	0.13932	0.101408	0.140406	0.0580619	0.0869313	0.0740324	0.135575	0.0287861	0.0162553	0.0352566	0.0170243	0.0295179	0.0284036	0.0375626	0.0166855	0.0283504	0.0529337	0.0657349	0.045385	0.0341192	0.0446787	0.0566248	0.0714376	0.0196476	0.0313857	0.0153232	0.0434455	3.804064	0.285606	0.273163	0.113487	0.327744	3.204671
620	-14774.7	-14784.8	10.0896	0.122573	0.101183	0.114866	0.0858508	0.1011	0.0543313	0.118099	0.0867965	0.102758	0.17395	0.0870222	0.0897051	0.115272	0.107296	0.117124	0.144767	0.134933	0.127058	0.125243	0.088301	0.0829709	0.0715559	0.200869	0.0226918	0.0195259	0.0233527	0.0158451	0.0479999	0.033972	0.0311004	0.02356	0.0247759	0.0524127	0.0443489	0.045385	0.0214428	0.0592789	0.0522525	0.093227	0.0277703	0.0311987	0.0436556	0.0624929	4.043733	0.29488	0.282033	0.0847011	0.338386	3.329913
630	-14770	-14780.7	10.668	0.153149	0.107286	0.0942916	0.10243	0.107848	0.0830293	0.140719	0.0833079	0.0968879	0.164106	0.0774293	0.0830217	0.102552	0.0954813	0.0999447	0.119661	0.126347	0.132254	0.134262	0.0630467	0.104923	0.0737827	0.16808	0.0290828	0.0260259	0.0120072	0.0131498	0.0204885	0.0422764	0.0359853	0.0260602	0.0294216	0.0674431	0.0471081	0.0382254	0.0187882	0.0417687	0.0462603	0.0955878	0.0111846	0.0495167	0.0382837	0.0652607	4.116641	0.265846	0.280828	0.0988871	0.354439	3.267766
640	-14776.8	-14786.4	9.61046	0.125918	0.104201	0.121099	0.0919995	0.122838	0.0840227	0.124039	0.0930759	0.100907	0.189252	0.0949471	0.0598186	0.116542	0.103728	0.117441	0.142145	0.140479	0.143416	0.119136	0.086778	0.094099	0.0781605	0.176581	0.0201731	0.0263981	0.0299387	0.0128259	0.0441547	0.0279681	0.0432793	0.0167854	0.034008	0.0558671	0.0464784	0.0333128	0.0326098	0.0816448	0.0601548	0.0647944	0.0226842	0.0536985	0.0178022	0.0410441	3.739833	0.270018	0.285234	0.100439	0.344309	3.396247
650	-14782.2	-14791.1	8.94036	0.152174	0.0970325	0.128098	0.116037	0.129743	0.0773081	0.130757	0.0793827	0.100117	0.187807	0.0593051	0.07745	0.0978791	0.0956033	0.0962281	0.125286	0.152565	0.0971291	0.145807	0.0786735	0.069052	0.0928325	0.192568	0.041371	0.0290755	0.0399013	0.0249215	0.0365567	0.0432523	0.0273818	0.0316483	0.0345982	0.0555973	0.0512904	0.0466569	0.0324982	0.0454948	0.0640484	0.10085	0.0297839	0.0474298	0.0309935	0.0438426	4.193898	0.284061	0.286823	0.104619	0.324497	3.436026
660	-14775.1	-14785.4	10.2961	0.125137	0.0976466	0.100229	0.0862029	0.124386	0.0705059	0.128314	0.0845635	0.0879909	0.163654	0.0956717	0.0835646	0.0977668	0.0942913	0.124854	0.127002	0.173067	0.11796	0.120843	0.0906324	0.0950783	0.0901989	0.21026	0.0246591	0.0142892	0.023837	0.0259377	0.0176605	0.0224742	0.0503079	0.020703	0.0284201	0.0465335	0.0301763	0.0354237	0.0278176	0.0558531	0.0598366	0.0920056	0.0263997	0.0391039	0.0426993	0.0576897	3.676241	0.270251	0.274041	0.0999571	0.355751	3.331646
670	-14774.2	-14784.9	10.6637	0.147743	0.086521	0.0955569	0.0919877	0.116234	0.0970001	0.113564	0.0579604	0.100411	0.168352	0.070858	0.0845846	0.109381	0.122425	0.0993719	0.128528	0.12766	0.110527	0.171513	0.0925805	0.0779789	0.0801725	0.219544	0.0290824	0.0128707	0.0210542	0.0123927	0.0177037	0.0256908	0.0305236	0.0220702	0.0312369	0.0577441	0.021343	0.0491603	0.0270687	0.0642062	0.0546761	0.0853946	0.0207999	0.0413872	0.026425	0.0562285	3.959595	0.270251	0.274041	0.0999571	0.355751	3.277513
680	-14775.3	-14784.7	9.39558	0.140354	0.104441	0.12191	0.100986	0.108967	0.0754604	0.145357	0.0989982	0.0890331	0.233156	0.0596972	0.0845846	0.112564	0.110093	0.102188	0.133745	0.153882	0.122513	0.131059	0.0600318	0.0988646	0.0696871	0.184047	0.0199953	0.0367957	0.0152825	0.0171914	0.0356547	0.0201486	0.0326648	0.0111434	0.0327066	0.0762198	0.0317593	0.0374284	0.0398174	0.0493971	0.0509162	0.0898806	0.0175197	0.0569998	0.0444004	0.0502536	3.902093	0.27891	0.283338	0.103348	0.334404	3.407795
690	-14769.4	-14778.6	9.29059	0.172751	0.0951469	0.103734	0.0932576	0.105109	0.0805171	0.135792	0.0675542	0.0987824	0.179465	0.0730212	0.0938793	0.0985604	0.113734	0.0906657	0.147508	0.136462	0.128872	0.119334	0.0919031	0.0872419	0.105285	0.206539	0.0336629	0.0151728	0.029408	0.0189306	0.0347092	0.0270126	0.0424477	0.0176979	0.0331579	0.0605054	0.0402529	0.0407527	0.0404067	0.0766383	0.0409247	0.111136	0.0164417	0.0312466	0.026818	0.0470037	4.049982	0.281361	0.284785	0.103876	0.329979	3.40944
700	-14768.9	-14778.2	9.32284	0.143625	0.106502	0.106252	0.104453	0.11818	0.0949106	0.135371	0.0840346	0.0954495	0.146771	0.0976414	0.0910885	0.0852756	0.0951153	0.104027	0.132044	0.136462	0.128518	0.15132	0.0715614	0.0937507	0.0786393	0.200774	0.0267239	0.0222743	0.0379624	0.0203336	0.0317026	0.0302712	0.0355428	0.0119758	0.0178288	0.0567366	0.0402679	0.0477454	0.0270429	0.0690318	0.0671262	0.102171	0.0249547	0.0392188	0.0148517	0.0626159	4.361873	0.277805	0.285982	0.099443	0.336771	3.388144
710	-14769.4	-14779.5	10.0778	0.163371	0.112614	0.106729	0.0955798	0.1111	0.0710555	0.12363	0.0849735	0.0699839	0.164731	0.0751516	0.0781953	0.102268	0.107468	0.0860513	0.166799	0.153087	0.129443	0.119964	0.0779975	0.0783609	0.0900222	0.166415	0.0346427	0.0316557	0.0227908	0.0186303	0.0351781	0.0401037	0.0397592	0.0162296	0.0410885	0.0596419	0.0452829	0.0306974	0.042156	0.0580098	0.0467144	0.0803076	0.0173119	0.0424093	0.043263	0.0520351	4.013256	0.277656	0.286363	0.0993899	0.336591	3.332896
720	-14779.3	-14789.9	10.5508	0.150098	0.0841318	0.118944	0.108404	0.0964126	0.0791636	0.116066	0.0760801	0.0794513	0.15881	0.0759805	0.0986544	0.079749	0.111005	0.103924	0.112467	0.153087	0.129443	0.12708	0.0805772	0.103214	0.0809115	0.175352	0.0396082	0.0118389	0.0132255	0.024599	0.0489481	0.0277676	0.0261719	0.0227223	0.0398319	0.0632495	0.0413481	0.0559016	0.0342149	0.0456627	0.0689339	0.0811049	0.0169805	0.0412015	0.0438143	0.0453066	3.915856	0.292033	0.290613	0.100199	0.317154	3.291439
730	-14769.3	-14779.7	10.3979	0.137823	0.0889334	0.0873395	0.112164	0.0950639	0.0850253	0.167078	0.0800574	0.0785083	0.179211	0.0776361	0.0776815	0.11964	0.0993532	0.125012	0.137127	0.141654	0.132513	0.140668	0.0676877	0.0702754	0.0809115	0.168782	0.0274957	0.0226946	0.032334	0.014244	0.0349861	0.0210341	0.040533	0.0189954	0.0174725	0.0432065	0.035976	0.0375278	0.0188506	0.0583448	0.0602112	0.102271	0.0220469	0.0571211	0.0246864	0.0606096	4.014972	0.292777	0.294134	0.095128	0.317962	3.300785
740	-14769.3	-14779.5	10.2301	0.164018	0.101764	0.0875665	0.0909529	0.116984	0.0847905	0.118494	0.06391	0.0896241	0.175321	0.0776361	0.0898698	0.0979957	0.126633	0.111023	0.143959	0.147406	0.115821	0.144872	0.073391	0.0910902	0.0764915	0.163181	0.0350715	0.0130146	0.0374216	0.0153208	0.0271783	0.0272621	0.0538704	0.0149349	0.032719	0.0589143	0.0474337	0.0473681	0.0248895	0.052351	0.0453485	0.0809859	0.0132875	0.0543752	0.0224581	0.0564697	4.084166	0.289622	0.290965	0.0941031	0.32531	3.313469
750	-14768.6	-14778.7	10.0567	0.128028	0.0828398	0.0987519	0.103495	0.107367	0.103325	0.133886	0.0762882	0.0932686	0.192205	0.0879996	0.0862529	0.0972496	0.115839	0.110672	0.136696	0.15072	0.105254	0.1421	0.0781429	0.0781885	0.0745878	0.196781	0.0197766	0.022667	0.0334838	0.0245472	0.030142	0.038165	0.0485361	0.00828938	0.0224874	0.0438416	0.0452671	0.0442399	0.0279174	0.0509716	0.0474033	0.0912877	0.0126906	0.0438357	0.0257503	0.0648982	4.163888	0.289211	0.291372	0.0945694	0.324848	3.326136
760	-14779.6	-14789.9	10.3497	0.184763	0.113259	0.113312	0.0710748	0.108463	0.0672829	0.131502	0.0636391	0.106617	0.159398	0.0903386	0.0626189	0.118548	0.113953	0.0924534	0.110342	0.126956	0.125254	0.112764	0.0742597	0.0839749	0.0970682	0.180526	0.0219939	0.0465308	0.0231145	0.0245019	0.0336956	0.0302164	0.0406964	0.0257955	0.0365156	0.0529131	0.0351037	0.038373	0.023248	0.0539928	0.062239	0.0792907	0.0101403	0.0528532	0.0232538	0.0693995	4.243335	0.264976	0.299694	0.101204	0.334127	3.292236
770	-14768.4	-14778.9	10.5362	0.131574	0.114175	0.116013	0.0868962	0.134777	0.0667355	0.114936	0.079189	0.102169	0.143221	0.0905079	0.0820438	0.103146	0.0842223	0.111032	0.133274	0.120197	0.121266	0.133458	0.0719295	0.0793289	0.0864315	0.150325	0.0368939	0.028464	0.0203442	0.02701	0.0500702	0.0342342	0.0453009	0.0181562	0.0342847	0.0595982	0.0426796	0.0382853	0.0405867	0.0598003	0.0627916	0.0839428	0.0290028	0.0426279	0.0284125	0.0534166	3.918386	0.276141	0.290006	0.10086	0.332993	3.292752
780	-14769.5	-14779.5	9.95027	0.144059	0.0947736	0.0930964	0.101121	0.119347	0.102215	0.13865	0.0820202	0.118206	0.176837	0.0643056	0.0970771	0.0826436	0.100447	0.104215	0.137492	0.127123	0.132457	0.14941	0.0673402	0.0964905	0.0730814	0.185292	0.0239703	0.013471	0.0251106	0.027718	0.0378494	0.0425932	0.0352254	0.0126958	0.042218	0.0389491	0.0358092	0.0474252	0.0188876	0.0590807	0.05983	0.101137	0.0295477	0.040179	0.031961	0.0394291	3.927547	0.267761	0.293363	0.102028	0.336848	3.350789
790	-14762.8	-14773.4	10.581	0.147164	0.0947277	0.0922862	0.08834	0.0981976	0.0814336	0.130439	0.0691933	0.0948092	0.198217	0.0915984	0.0745878	0.0956106	0.103366	0.114441	0.123931	0.124015	0.105539	0.143724	0.0779554	0.0897616	0.0881414	0.184816	0.0428106	0.0328414	0.036172	0.0214654	0.0395688	0.0215599	0.0292017	0.0111558	0.0306734	0.0454965	0.0416604	0.029575	0.021664	0.0726971	0.0441658	0.101137	0.0249653	0.0362119	0.0362509	0.0481772	4.060926	0.273634	0.284223	0.0970258	0.345117	3.279747
800	-14777.5	-14787.9	10.3697	0.145114	0.0794662	0.128281	0.0923925	0.0960684	0.107276	0.132382	0.0829249	0.0897274	0.170018	0.0791928	0.0796884	0.107551	0.113394	0.118803	0.129422	0.117438	0.109842	0.135775	0.0910029	0.0811363	0.0818773	0.163892	0.036871	0.0305188	0.0548738	0.0377288	0.0425221	0.031683	0.0303516	0.0154666	0.0214028	0.0498192	0.0322223	0.0349085	0.0198136	0.0545007	0.0642029	0.104868	0.0111567	0.029528	0.0190155	0.0415816	4.149032	0.271373	0.285107	0.0973277	0.346191	3.295699
810	-14766.4	-14777.4	11.0264	0.137412	0.111532	0.0927987	0.103625	0.11084	0.0859744	0.138825	0.0778835	0.0884308	0.169908	0.0726149	0.0858185	0.0896156	0.104799	0.101967	0.12466	0.155089	0.119967	0.127687	0.083337	0.0802434	0.0815076	0.180182	0.0247788	0.0165429	0.034184	0.0218232	0.024318	0.0243709	0.0350793	0.016108	0.034387	0.0352575	0.0457957	0.0395592	0.0105775	0.0545007	0.0624489	0.086958	0.012831	0.0468741	0.0402339	0.0461634	4.022068	0.280474	0.279033	0.101678	0.338815	3.237511
820	-14772.3	-14782.2	9.94722	0.156457	0.111394	0.115307	0.0885691	0.0879604	0.0741816	0.144129	0.0778835	0.115213	0.180712	0.0785627	0.0961203	0.101549	0.106472	0.101967	0.129951	0.13531	0.108192	0.139143	0.0648063	0.081986	0.0747396	0.156302	0.0348245	0.0191618	0.021215	0.0227265	0.0481401	0.0324785	0.0411849	0.0349417	0.0208068	0.059925	0.0510986	0.0482702	0.0300373	0.0564026	0.0604723	0.0838097	0.0242159	0.0535835	0.0168497	0.0609067	3.97972	0.280474	0.279033	0.101678	0.338815	3.34796
830	-14766.5	-14776.1	9.63498	0.125253	0.107154	0.102708	0.0965147	0.10977	0.0881053	0.137002	0.0922217	0.114904	0.169204	0.0709766	0.0926935	0.0924724	0.103152	0.107937	0.147247	0.142133	0.110205	0.112602	0.0844681	0.106928	0.0918064	0.170463	0.0342206	0.0198422	0.0179523	0.0261184	0.0362343	0.0297218	0.0509224	0.0164144	0.0485056	0.0587229	0.0423372	0.0445782	0.0189366	0.0515858	0.0796425	0.0899973	0.0193342	0.0482316	0.0262265	0.035461	4.119463	0.274227	0.293547	0.100957	0.331269	3.370906
840	-14774.7	-14785	10.3504	0.148017	0.0896661	0.108946	0.089156	0.138627	0.0913734	0.116954	0.0715974	0.10448	0.17193	0.0858621	0.0787489	0.1058	0.10792	0.095871	0.112372	0.136969	0.112353	0.127209	0.0825704	0.0804464	0.0911689	0.18366	0.013137	0.0244648	0.0307165	0.0154691	0.0272459	0.0165699	0.0375423	0.0142798	0.0222163	0.0424493	0.0401307	0.0504537	0.0345115	0.0682082	0.0780597	0.0900244	0.0410776	0.0612447	0.0174391	0.0412174	4.140056	0.291942	0.293018	0.0993067	0.315733	3.298156
850	-14759.9	-14770.7	10.8051	0.128653	0.0959133	0.0966175	0.109352	0.100871	0.0837698	0.121066	0.0714857	0.0999339	0.159582	0.0652032	0.0787489	0.0998682	0.109508	0.108895	0.126962	0.130267	0.11487	0.118315	0.0781913	0.0810971	0.100906	0.178906	0.0334352	0.0271594	0.042003	0.0181565	0.0439839	0.0334534	0.036332	0.0185783	0.0315321	0.0534211	0.0333945	0.0326707	0.024191	0.0522596	0.060309	0.0856185	0.0330349	0.0417641	0.0355943	0.0568156	4.140056	0.280426	0.286548	0.0943436	0.338683	3.252687
860	-14765.9	-14776.1	10.1527	0.163907	0.0914138	0.104826	0.0937878	0.102575	0.0813936	0.123406	0.0753105	0.0824426	0.203038	0.0793427	0.0721766	0.105096	0.115995	0.117145	0.125435	0.112758	0.119581	0.144472	0.0781913	0.0900396	0.0840874	0.17184	0.0185245	0.0202673	0.0506898	0.00623888	0.0432939	0.0277103	0.0365429	0.0195545	0.0270196	0.0522694	0.0498226	0.0427017	0.0283242	0.0512253	0.0595723	0.103717	0.020904	0.0486679	0.0257064	0.0520269	4.053143	0.277466	0.283523	0.103904	0.335108	3.323043
870	-14773.5	-14784.1	10.5491	0.126488	0.0904782	0.106954	0.11345	0.103436	0.0774522	0.15578	0.0723579	0.0895584	0.195257	0.0986217	0.079161	0.0998391	0.0837788	0.114513	0.10474	0.13816	0.117588	0.118777	0.0616295	0.0740096	0.0750086	0.17522	0.0280389	0.0165107	0.0178787	0.0265276	0.0445136	0.0306571	0.0392317	0.0191854	0.032632	0.0626431	0.0430483	0.0334416	0.0340244	0.0669641	0.059141	0.0968848	0.0337694	0.0339793	0.0332387	0.0568108	4.087376	0.294949	0.279838	0.0944607	0.330752	3.281381
880	-14773.8	-14783.3	9.54623	0.126488	0.0999392	0.108684	0.106973	0.118063	0.0948956	0.127208	0.0947643	0.0779425	0.175737	0.0829125	0.0701566	0.105649	0.0976015	0.107586	0.12132	0.149699	0.128016	0.116476	0.0857451	0.110624	0.0707093	0.200929	0.0360403	0.0405238	0.0260434	0.0223546	0.0273799	0.0221621	0.0470466	0.0245818	0.0140166	0.0494652	0.0500614	0.0521843	0.0265631	0.0550413	0.054154	0.102356	0.0370875	0.0546841	0.0185185	0.051287	3.952831	0.284017	0.296963	0.0988405	0.320179	3.389671
890	-14768.2	-14778.3	10.1505	0.118726	0.0847992	0.11201	0.0921643	0.0994774	0.0904181	0.134482	0.082635	0.0997279	0.158708	0.0802167	0.0793487	0.109069	0.0996317	0.124149	0.133586	0.135207	0.107997	0.130907	0.072921	0.0822007	0.0884199	0.185079	0.0315241	0.0311316	0.0147799	0.0142897	0.040911	0.0300306	0.0358012	0.0164188	0.0359792	0.0464226	0.0433238	0.0382399	0.0105113	0.0746181	0.0690878	0.116933	0.0249688	0.0365034	0.0401468	0.067855	4.085381	0.284017	0.296963	0.0988405	0.320179	3.321357
900	-14775.4	-14785.4	9.97899	0.152473	0.0895336	0.110337	0.0897552	0.102468	0.0711081	0.118843	0.09739	0.0827995	0.191297	0.085687	0.083921	0.0916439	0.0780803	0.130371	0.160081	0.12349	0.12688	0.149596	0.0748075	0.0872031	0.077732	0.155531	0.0353112	0.0565931	0.0300112	0.0201838	0.0328083	0.0268551	0.0405212	0.0181612	0.0440462	0.0559021	0.0299597	0.0443448	0.0369989	0.0599693	0.0408387	0.0781966	0.0282417	0.0473117	0.0334834	0.0451593	4.12934	0.28991	0.279943	0.101466	0.328682	3.335927
