Iteration	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
5880	-13139.3	-13104.7	-34.5666	0.9458077	0.298093	0.13794	0.200421	0.138601	0.224234	0.178775	0.272098	0.133033	0.129101	0.321976	0.135563	0.127773	0.184133	0.232984	0.177285	0.41371	0.268623	0.20333	0.229281	0.0711598	0.124813	0.102759	0.509	0.043816	0.0723899	0.0692695	0.261356	0.103341	0.00504068	0.115354	0.00950936	0.071415	0.0631299	0.123648	0.0904461	0.0297643	0.234188	0.0703899	0.129591	0.0863691	0.0777043	0.131458	0.158558	0.0386551	0.303016	0.0596243	0.0240307	0.544857	0.0298169	0.126018	0.459834	0.990406	2.42374	0.346267	0.369646	0.0781342	0.205953	0.3643219	6.761421
5890	-13146.1	-13105.4	-40.7231	0.8953142	0.400927	0.143706	0.151611	0.125421	0.232764	0.198327	0.296284	0.145099	0.133447	0.33675	0.110399	0.202614	0.208173	0.210242	0.237328	0.369672	0.308275	0.215954	0.266673	0.124411	0.214518	0.112597	0.627105	0.0533186	0.0481949	0.0603035	0.235165	0.0745474	0.0184092	0.105922	0.0235388	0.0642432	0.0730411	0.176409	0.0964634	0.0297643	0.28522	0.0345222	0.182006	0.0786498	0.0542267	0.123914	0.186922	0.03902	0.347931	0.0550361	0.0275917	0.500325	0.0300961	0.115622	0.442855	0.98023	2.46129	0.339664	0.376555	0.0693908	0.21439	0.3711365	7.37708
5900	-13147	-13105.5	-41.4273	1.024408	0.350106	0.183834	0.212294	0.143874	0.264389	0.106454	0.273698	0.157924	0.186496	0.421981	0.124906	0.15241	0.329567	0.222234	0.279366	0.365674	0.31381	0.258473	0.237496	0.110577	0.174465	0.0911605	0.535003	0.027742	0.0568672	0.025888	0.260073	0.0582639	0.073993	0.106689	0.0257724	0.107254	0.0522203	0.181184	0.0926582	0.000781975	0.303746	0.060622	0.180567	0.0741294	0.0459955	0.0299288	0.186922	0.0303113	0.346301	0.0621528	0.0313328	0.48994	0.0399619	0.141798	0.483967	1.00393	2.37031	0.351959	0.3652	0.0683249	0.214516	0.3642738	7.447493
5910	-13146.3	-13105.7	-40.5447	0.9758634	0.360243	0.157756	0.210163	0.146311	0.216797	0.165533	0.241491	0.176414	0.170443	0.474976	0.120288	0.149333	0.217992	0.223942	0.25994	0.299035	0.252327	0.257619	0.274579	0.114208	0.180401	0.122403	0.54069	0.0201613	0.0401359	0.0769617	0.249099	0.0573178	0.0601971	0.149261	0.0242869	0.0908581	0.0731591	0.145093	0.107959	2.62146e-05	0.225322	0.0698679	0.154666	0.0915882	0.0732005	0.0161552	0.301035	0.0362659	0.339279	0.0549331	0.0291679	0.512939	0.0274154	0.132113	0.469375	0.995883	2.40263	0.334394	0.379778	0.0686939	0.217134	0.3546208	7.359231
5920	-13142.5	-13101.2	-41.2809	0.59555	0.338357	0.156905	0.214393	0.192679	0.300145	0.101778	0.299644	0.132503	0.178646	0.430389	0.119213	0.15979	0.200724	0.24563	0.208724	0.293677	0.322191	0.267339	0.269668	0.0811388	0.15137	0.131754	0.599203	0.0616104	0.0750522	0.0379994	0.218225	0.0492818	0.0638153	0.0938113	0.0163472	0.122788	0.0759582	0.196037	0.0969841	0.0214529	0.264093	0.0575487	0.15566	0.0903874	0.0558109	0.110529	0.173598	0.0309637	0.346657	0.0497935	0.0194259	0.504824	0.0483358	0.0521915	0.30979	0.879032	2.75899	0.367586	0.355655	0.071802	0.204957	0.3186612	7.432854
5930	-13152.8	-13110	-42.8046	0.6808458	0.389088	0.157503	0.177613	0.0993012	0.262704	0.166947	0.300701	0.158246	0.134719	0.383781	0.210911	0.142632	0.304613	0.264035	0.234694	0.409511	0.328806	0.253401	0.205216	0.118408	0.160931	0.12839	0.482422	0.0396205	0.0619714	0.0735234	0.256838	0.105263	0.00743706	0.142375	0.00400261	0.0480847	0.0805549	0.180539	0.0785685	0.0226804	0.249582	0.0190332	0.216866	0.0903874	0.0591453	0.156199	0.217979	0.030106	0.308534	0.0564147	0.0177853	0.53724	0.0499199	0.0701025	0.354351	0.917558	2.65799	0.358515	0.369635	0.0716089	0.200241	0.3193223	7.585224
5940	-13152.3	-13109.5	-42.8342	0.869201	0.321975	0.210818	0.236981	0.132838	0.292489	0.19266	0.244511	0.217582	0.119147	0.400494	0.124938	0.152401	0.209415	0.268589	0.247403	0.32389	0.325606	0.256599	0.265846	0.146872	0.207554	0.140191	0.569593	0.0709435	0.0249338	0.063794	0.259543	0.0640662	0.0190687	0.0967339	0.0117275	0.0428434	0.0757024	0.148588	0.0525753	0.0451532	0.20269	0.0453495	0.166963	0.0918007	0.0721005	0.146936	0.278284	0.0352216	0.341583	0.0539247	0.0300281	0.513889	0.0253528	0.110176	0.433572	0.974428	2.48182	0.357318	0.359134	0.0679729	0.215575	0.3962835	7.588189
5950	-13146.3	-13112.3	-33.9996	0.883025	0.322066	0.154578	0.232833	0.115166	0.292956	0.142565	0.22102	0.110538	0.176054	0.406488	0.131479	0.13408	0.220658	0.241526	0.202439	0.262519	0.247847	0.193484	0.290428	0.10786	0.167744	0.0775791	0.548562	0.065174	0.023658	0.0130231	0.168812	0.0671915	0.0436497	0.151674	0.0198624	0.0626292	0.0783587	0.156407	0.0675335	0.0304509	0.194574	0.0767482	0.184821	0.0571179	0.0397722	0.0754295	0.127372	0.0318393	0.349568	0.0654926	0.0342515	0.491056	0.0277929	0.113065	0.438531	0.977549	2.47086	0.343503	0.378693	0.0655999	0.212204	0.3972215	6.704728
5960	-13143.1	-13100.9	-42.2625	0.7667353	0.336301	0.169415	0.239852	0.173325	0.219083	0.251456	0.223547	0.152708	0.165179	0.450681	0.140515	0.133422	0.234551	0.266366	0.242964	0.400237	0.322513	0.179844	0.264032	0.0987019	0.196677	0.136791	0.661903	0.0205219	0.0846509	0.0385482	0.260799	0.0371904	0.0257077	0.0912278	0.00929774	0.0527052	0.04379	0.173157	0.0955472	0.0178571	0.216901	0.0767482	0.217365	0.0728127	0.0422764	0.106539	0.187309	0.0353178	0.33569	0.0497751	0.0292558	0.512475	0.0374871	0.0884634	0.393388	0.947294	2.57085	0.357985	0.365565	0.0685553	0.207895	0.3749773	7.531016
5970	-13145.4	-13105.8	-39.5803	0.8896292	0.334324	0.18187	0.188153	0.123139	0.214107	0.170973	0.254244	0.149817	0.125809	0.370471	0.123634	0.183972	0.298308	0.275173	0.200075	0.394353	0.265647	0.23815	0.249804	0.0953221	0.196677	0.099637	0.52444	0.0191111	0.0502212	0.0775882	0.155901	0.041927	0.0383338	0.0871839	0.0441254	0.096707	0.0885578	0.135025	0.0605527	0.030601	0.219931	0.11444	0.240064	0.0661908	0.0617603	0.184483	0.191995	0.0342802	0.36873	0.0428588	0.0291106	0.483592	0.0414286	0.11444	0.440865	0.979	2.46569	0.357529	0.363973	0.0665078	0.211991	0.3753876	7.262798
5980	-13140.2	-13106.6	-33.5892	0.8121277	0.284783	0.163118	0.215327	0.186893	0.170201	0.140388	0.280607	0.130381	0.213867	0.355114	0.122525	0.139749	0.250306	0.219245	0.196689	0.2966	0.289561	0.212357	0.274141	0.0659793	0.160378	0.104852	0.541427	0.0671607	0.0236162	0.0329043	0.179555	0.0882869	0.0299239	0.0866097	0.0216881	0.0664222	0.0605705	0.170579	0.0708467	0.00593984	0.198486	0.0532816	0.138	0.0155742	0.0548007	0.0927909	0.192158	0.0364381	0.350065	0.0587182	0.0249896	0.493871	0.0359186	0.0981367	0.411971	0.960259	2.52963	0.349905	0.368102	0.0658553	0.216138	0.3898673	6.663683
5990	-13150.6	-13118.1	-32.5755	0.9204885	0.301	0.152004	0.191343	0.128836	0.201109	0.192222	0.292408	0.14168	0.112836	0.288157	0.0882496	0.151881	0.286486	0.196348	0.227226	0.311696	0.275545	0.215827	0.216004	0.0704019	0.128973	0.129554	0.509581	0.0318916	0.0295434	0.0151863	0.169757	0.0600827	0.0501146	0.0971713	0.0582093	0.036081	0.0738961	0.182769	0.0573167	0.105498	0.191959	0.0532816	0.1772	0.0449853	0.0194471	0.153501	0.145058	0.0343466	0.343936	0.0532884	0.0171005	0.506378	0.0449501	0.120829	0.451475	0.985466	2.44223	0.362814	0.35509	0.0695232	0.212573	0.3760008	6.562319
6000	-13141.3	-13107.1	-34.1517	0.8583443	0.248386	0.118488	0.229188	0.177129	0.226284	0.145531	0.222491	0.117614	0.198861	0.33558	0.11593	0.149621	0.259778	0.247058	0.215192	0.260339	0.30676	0.207112	0.224051	0.0685147	0.169835	0.113231	0.512157	0.0781123	0.0312734	0.0355794	0.207475	0.0446209	0.0533861	0.0895378	0.0219121	0.0755285	0.0671856	0.146359	0.0925724	0.0424212	0.238557	0.040994	0.112578	0.0882369	0.0877106	0.0841321	0.212633	0.0302541	0.342279	0.059707	0.0274863	0.489842	0.0504317	0.1079	0.429605	0.971897	2.4906	0.370945	0.354832	0.0710545	0.203169	0.4062266	6.719936
6010	-13144.9	-13105.9	-39.0874	0.8575238	0.373371	0.123927	0.215769	0.13397	0.196895	0.168545	0.289866	0.185007	0.165648	0.367546	0.132685	0.186188	0.184796	0.260403	0.203246	0.297294	0.259188	0.209931	0.300746	0.107205	0.137226	0.122337	0.581075	0.0308785	0.0606427	0.0855364	0.237203	0.0605269	0.0376427	0.0978723	0.0311414	0.098935	0.0164558	0.193524	0.100835	0.00916244	0.18147	0.106495	0.145131	0.0575293	0.0498472	0.150492	0.259325	0.0304674	0.341079	0.0586881	0.033302	0.491449	0.0450149	0.107727	0.429302	0.971703	2.49127	0.367713	0.359249	0.0651497	0.207888	0.3479587	7.213508
6020	-13139.2	-13108.2	-31.0506	0.8390617	0.274717	0.124688	0.200641	0.139521	0.207519	0.121835	0.212681	0.175681	0.120352	0.280357	0.0776399	0.137153	0.223071	0.261829	0.183638	0.332923	0.214154	0.192671	0.275565	0.0877031	0.11207	0.147706	0.573379	0.0435902	0.0414128	0.078396	0.232758	0.0697437	0.0221867	0.0917326	0.0273805	0.0515183	0.0743148	0.133836	0.077112	0.0176051	0.172436	0.0692678	0.131437	0.0800288	0.025038	0.105463	0.187071	0.0257677	0.364605	0.0600975	0.041393	0.472551	0.0355859	0.103839	0.422398	0.967217	2.50655	0.37181	0.362343	0.0624005	0.203446	0.3872898	6.409822
6030	-13141.6	-13103.3	-38.3166	0.8793258	0.355922	0.11892	0.185751	0.172797	0.238024	0.127719	0.243532	0.164957	0.141956	0.349786	0.120035	0.136173	0.27103	0.255298	0.207602	0.321305	0.278248	0.209972	0.221006	0.0719571	0.187041	0.105399	0.608352	0.0680997	0.0362731	0.0725198	0.225253	0.0700312	0.00935582	0.123239	0.0147703	0.0515183	0.0565617	0.226451	0.133463	0.0177055	0.197475	0.0478285	0.180295	0.100797	0.0805902	0.134183	0.197237	0.0292895	0.372402	0.0511137	0.0440427	0.454217	0.0489353	0.112293	0.437214	0.976725	2.47377	0.356363	0.373362	0.0632738	0.207002	0.402881	7.13643
6040	-13144.6	-13107.1	-37.5896	0.9372023	0.280944	0.121688	0.232897	0.121432	0.237023	0.171251	0.235398	0.154143	0.161026	0.387984	0.0944338	0.174403	0.242301	0.230169	0.187304	0.357583	0.32432	0.211412	0.217215	0.112166	0.12956	0.152723	0.512219	0.0109257	0.0587025	0.0595546	0.244235	0.0550029	0.0163353	0.117105	0.0537354	0.0614072	0.0676045	0.208036	0.0337672	0.0323558	0.281281	0.0809276	0.126223	0.0998855	0.0797046	0.0807078	0.246635	0.0337368	0.377231	0.053573	0.0309647	0.464493	0.0400013	0.12426	0.457027	0.988762	2.42995	0.363113	0.3626	0.065696	0.208591	0.397218	7.063727
6050	-13147.2	-13111.9	-35.31	0.6391564	0.293026	0.138476	0.164802	0.156843	0.228631	0.123336	0.245601	0.183725	0.168845	0.329206	0.10704	0.154108	0.200812	0.251288	0.254582	0.425324	0.354196	0.250808	0.21938	0.121508	0.100787	0.111267	0.501795	0.0188881	0.0644861	0.0254677	0.244235	0.040555	0.0087945	0.076132	0.0335057	0.0848421	0.100901	0.118388	0.0563454	0.011508	0.151315	0.0625723	0.128408	0.069407	0.0850638	0.104272	0.265297	0.0304328	0.343886	0.0623476	0.0298968	0.491027	0.0424103	0.0612715	0.333351	0.900052	2.70533	0.357699	0.370644	0.066175	0.205481	0.347207	6.83577
6060	-13147.8	-13108.7	-39.1715	0.7334619	0.334195	0.149304	0.193485	0.192891	0.262932	0.131036	0.26953	0.164003	0.17435	0.328459	0.108196	0.146357	0.26883	0.233184	0.174588	0.325028	0.337354	0.213227	0.30799	0.0563611	0.169868	0.161895	0.574753	0.0713352	0.028487	0.0898979	0.249534	0.0732741	0.000843245	0.0737921	0.0355288	0.084385	0.131316	0.189474	0.0590081	0.021984	0.195202	0.107698	0.117804	0.0760678	0.051413	0.0815476	0.205508	0.0263244	0.386721	0.0553107	0.0282745	0.44923	0.0541396	0.0813453	0.3789	0.936664	2.60309	0.354515	0.377389	0.0668916	0.201205	0.3583407	7.221914
6070	-13147.2	-13114.3	-32.958	0.8728916	0.346136	0.187025	0.190083	0.11384	0.235175	0.126733	0.247748	0.137256	0.154481	0.354092	0.134172	0.160432	0.227372	0.225993	0.208848	0.345479	0.226256	0.189401	0.258661	0.114229	0.173578	0.12746	0.522305	0.0777782	0.0194049	0.0568275	0.165035	0.0569695	0.00534698	0.0951547	0.0346661	0.0624415	0.022036	0.161473	0.0605526	0.0141923	0.183316	0.025508	0.109425	0.0718357	0.0485921	0.0397371	0.283519	0.0296949	0.395995	0.0594118	0.0229149	0.432601	0.0593832	0.110949	0.434906	0.975272	2.47887	0.362472	0.370498	0.0614445	0.205586	0.354759	6.600569
6080	-13151.6	-13110.8	-40.7972	0.8982395	0.371091	0.170594	0.209174	0.140635	0.277893	0.139124	0.259507	0.12156	0.267471	0.461828	0.10616	0.148929	0.226541	0.266766	0.173958	0.34415	0.321074	0.167276	0.229447	0.14149	0.133169	0.165893	0.580393	0.0827026	0.0291404	0.0584522	0.21362	0.0397793	0.0132065	0.113791	0.010588	0.0936523	0.0439051	0.231045	0.0839633	0.0311847	0.283096	0.0582069	0.145031	0.0935273	0.0528484	0.0997335	0.182884	0.0280151	0.39583	0.0610435	0.0320081	0.432421	0.0506819	0.11623	0.443873	0.980856	2.45904	0.340303	0.38185	0.0636439	0.214203	0.3659229	7.384481
6090	-13153.2	-13114.8	-38.425	0.7526414	0.37188	0.176341	0.238383	0.136499	0.224028	0.194487	0.215478	0.214312	0.118117	0.391317	0.11834	0.123651	0.183033	0.231803	0.17882	0.249577	0.317968	0.237683	0.24333	0.080694	0.117614	0.123396	0.487424	0.0423021	0.0407265	0.107325	0.225679	0.0697411	0.0619868	0.168595	0.0406099	0.0706344	0.0761664	0.241777	0.0890967	0.0383808	0.233272	0.0700441	0.110595	0.032623	0.049534	0.117834	0.286164	0.0274426	0.433749	0.0449038	0.0338686	0.402936	0.0571003	0.0854496	0.387345	0.942916	2.58429	0.35148	0.371589	0.0610123	0.215918	0.3607184	7.147261
6100	-13145.2	-13112.7	-32.5073	0.8184928	0.26396	0.151304	0.234639	0.113811	0.198406	0.116038	0.238679	0.158273	0.106136	0.322415	0.121893	0.16581	0.23519	0.247797	0.144432	0.278872	0.232592	0.201343	0.200855	0.0869156	0.154816	0.124364	0.474016	0.0271072	0.0600645	0.100873	0.200114	0.053336	0.0554709	0.085865	0.0341273	0.111982	0.0699932	0.131326	0.0618266	0.0215772	0.255579	0.0365656	0.200616	0.0732763	0.0685389	0.149063	0.185641	0.0301436	0.424684	0.0606518	0.027844	0.403797	0.0528791	0.0994873	0.414474	0.96195	2.52409	0.33093	0.393901	0.0609204	0.214249	0.3588504	6.555498
6110	-13159.5	-13131	-28.4707	1.107996	0.294429	0.142734	0.176998	0.153217	0.168443	0.171642	0.229792	0.113463	0.141098	0.258699	0.0797376	0.143688	0.195677	0.205422	0.126679	0.275707	0.228988	0.295456	0.227174	0.0801268	0.185915	0.147165	0.412094	0.0162075	0.0279369	0.0774998	0.184139	0.0525824	0.0120915	0.139471	0.0314687	0.0816107	0.0909989	0.172628	0.0329676	0.00652761	0.119948	0.0468187	0.167894	0.069132	0.0468113	0.105936	0.214818	0.0406356	0.379785	0.0580796	0.0264135	0.457186	0.0379005	0.157984	0.506968	1.01582	2.31923	0.330396	0.382431	0.067887	0.219286	0.3728025	6.151833
6120	-13146.4	-13114.9	-31.4286	0.7787714	0.282699	0.123381	0.204824	0.155641	0.199643	0.158556	0.20576	0.171917	0.128379	0.318025	0.114531	0.113482	0.159408	0.215427	0.186385	0.261329	0.25082	0.249124	0.236376	0.128783	0.152873	0.147889	0.396092	0.0633589	0.0460632	0.0329514	0.216984	0.052037	0.0687512	0.108361	0.0234309	0.0816107	0.0908998	0.126385	0.0422649	0.0116636	0.20936	0.0872245	0.23311	0.0497325	0.0501733	0.0906465	0.201273	0.0324306	0.363583	0.0586244	0.036455	0.461474	0.0474324	0.0910341	0.398445	0.950895	2.55963	0.346018	0.369494	0.0698605	0.214627	0.3519063	6.447626
6130	-13151.5	-13116.9	-34.6592	0.8296464	0.293455	0.14211	0.187494	0.15986	0.206593	0.185033	0.241272	0.192848	0.13592	0.195388	0.156196	0.111655	0.25046	0.259199	0.160821	0.259281	0.300565	0.225443	0.24951	0.101265	0.145233	0.141077	0.526164	0.0630065	0.0612667	0.0226441	0.230349	0.0657192	0.100706	0.134784	0.0591357	0.0781733	0.0865162	0.106313	0.0870352	0.000255711	0.236751	0.0592539	0.156945	0.0937562	0.0357825	0.104109	0.16134	0.0298723	0.364871	0.0479333	0.0322451	0.479514	0.0455644	0.10185	0.418802	0.964843	2.51451	0.372194	0.357896	0.0676833	0.202226	0.3632326	6.770684
6140	-13148	-13108.6	-39.3864	0.690999	0.314683	0.178733	0.254292	0.124921	0.233657	0.106352	0.330023	0.168815	0.164999	0.408938	0.0977915	0.161991	0.234039	0.257994	0.226028	0.350165	0.270238	0.212009	0.230724	0.111102	0.178934	0.13489	0.460975	0.0556058	0.0376811	0.00591	0.18369	0.0646336	0.0594696	0.145742	0.0132612	0.122351	0.0394506	0.148704	0.106577	0.0288221	0.24608	0.0775093	0.170052	0.0650367	0.104113	0.165325	0.191105	0.0307468	0.376055	0.0391657	0.0262255	0.451097	0.0767098	0.0722668	0.359252	0.921487	2.64699	0.346946	0.369265	0.0654679	0.218321	0.3397795	7.24341
6150	-13151.4	-13106.8	-44.5988	0.7239766	0.306023	0.164478	0.29236	0.162067	0.228526	0.13624	0.274826	0.144003	0.214057	0.387643	0.123356	0.140076	0.2389	0.329093	0.246315	0.295855	0.213636	0.234349	0.306829	0.119722	0.136068	0.191883	0.553897	0.110922	0.0449293	0.0243644	0.303129	0.0845324	0.0261538	0.138432	0.0307573	0.120975	0.0921396	0.212859	0.0767024	0.0205028	0.3006	0.0764141	0.199435	0.0630246	0.0781043	0.129362	0.191105	0.029967	0.385175	0.0440477	0.0204323	0.46799	0.0523883	0.0793153	0.374627	0.933439	2.61262	0.354085	0.369952	0.0644145	0.211548	0.3437597	7.764647
6160	-13147.7	-13105	-42.6873	0.7300921	0.310537	0.171377	0.24587	0.127612	0.280456	0.154781	0.323634	0.110432	0.174896	0.347272	0.121497	0.170685	0.270469	0.278979	0.243379	0.348532	0.323256	0.284293	0.291386	0.0759042	0.19034	0.121046	0.531676	0.0333598	0.0408556	0.00541836	0.198127	0.0711352	0.0627121	0.140153	0.00516439	0.12408	0.111201	0.148005	0.0518204	0.0576628	0.296368	0.036224	0.216344	0.0399889	0.0601508	0.157011	0.219401	0.0302971	0.358154	0.0547329	0.0222877	0.486824	0.0477037	0.080624	0.377389	0.935529	2.60646	0.356495	0.365924	0.0655401	0.212041	0.3328003	7.573493
6170	-13145.9	-13109.5	-36.4099	0.7979146	0.325876	0.128295	0.175633	0.153832	0.206922	0.120359	0.238349	0.183195	0.117583	0.348132	0.161234	0.133392	0.238944	0.219324	0.208554	0.30102	0.221141	0.208348	0.224095	0.115152	0.209673	0.118765	0.545231	0.134418	0.0155975	0.052789	0.238922	0.0731371	0.00177747	0.117874	0.0385826	0.0610486	0.0955858	0.165336	0.0825841	0.0442469	0.184615	0.058378	0.194494	0.0937696	0.0590262	0.115133	0.215393	0.0278096	0.34973	0.0557295	0.0206546	0.488634	0.0574416	0.0951149	0.406293	0.956375	2.54222	0.364918	0.359983	0.0615254	0.213574	0.3591749	6.945759
6180	-13155.2	-13108.6	-46.6763	0.7969591	0.353625	0.15712	0.195659	0.132163	0.311701	0.142837	0.205088	0.181004	0.169323	0.504277	0.139583	0.154944	0.285544	0.336064	0.225308	0.345612	0.291175	0.241225	0.24641	0.0581671	0.167236	0.153069	0.721143	0.03196	0.0542534	0.0577931	0.165874	0.0823914	0.0360842	0.104697	0.0221712	0.0837232	0.0754682	0.122656	0.079713	0.05499	0.354856	0.103577	0.229396	0.0930125	0.0729478	0.131029	0.297518	0.0300425	0.384336	0.0462941	0.0330579	0.470206	0.0360631	0.0949115	0.405907	0.956109	2.54307	0.347642	0.372528	0.0646149	0.215216	0.38439	7.972391
6190	-13153	-13110.6	-42.3465	0.8448919	0.281239	0.206974	0.206357	0.205092	0.220379	0.142837	0.28962	0.14864	0.216967	0.356976	0.162348	0.119817	0.177928	0.291425	0.232125	0.303402	0.344818	0.274963	0.26479	0.0793213	0.193181	0.107242	0.644415	0.0547676	0.0648985	0.0174898	0.18411	0.0714994	0.0688597	0.105865	0.00953571	0.0639864	0.0799219	0.15183	0.121058	0.0264496	0.218596	0.0318247	0.158959	0.0745993	0.0687343	0.107986	0.387585	0.0296315	0.343247	0.0606848	0.0284933	0.494948	0.0429952	0.105069	0.424599	0.968658	2.50167	0.337096	0.384075	0.0706264	0.208202	0.3859109	7.539412
6200	-13149.5	-13103.8	-45.6776	0.6564987	0.287066	0.19717	0.246726	0.160949	0.295637	0.191212	0.327152	0.179692	0.128184	0.384388	0.160527	0.160993	0.202934	0.260426	0.269107	0.432835	0.32551	0.209136	0.31624	0.142428	0.184778	0.13835	0.522569	0.0686555	0.0437617	0.0713686	0.241952	0.0809615	0.0154519	0.178723	0.030756	0.0660716	0.0514165	0.188554	0.0768065	0.0241098	0.244407	0.055565	0.248725	0.0834205	0.0753196	0.119111	0.18338	0.0248857	0.347013	0.0552656	0.0170292	0.497874	0.0579323	0.0649319	0.342261	0.907616	2.68519	0.350848	0.369951	0.0596902	0.219511	0.3432059	7.872523
6210	-13148.7	-13107.4	-41.3253	0.7220247	0.312345	0.17156	0.215598	0.139525	0.216412	0.209909	0.28222	0.156486	0.217279	0.387482	0.192158	0.183496	0.174895	0.233002	0.260636	0.321525	0.33763	0.218151	0.270311	0.125023	0.156497	0.127053	0.407499	0.107223	0.0482257	0.0398667	0.232601	0.0797578	0.0530181	0.14114	0.0173507	0.0422777	0.0639009	0.208011	0.0620292	0.0641501	0.222377	0.0731066	0.1717	0.0951488	0.0441673	0.102817	0.251732	0.0282378	0.395618	0.0432926	0.0273523	0.460249	0.0452504	0.0788976	0.373739	0.932764	2.6146	0.361431	0.36244	0.0603312	0.215799	0.3811132	7.437292
6220	-13150.9	-13112.4	-38.5538	0.8090038	0.473545	0.144324	0.242519	0.191993	0.223011	0.185971	0.252107	0.131478	0.152644	0.37759	0.123468	0.149568	0.199451	0.232616	0.222356	0.355376	0.320297	0.233279	0.218046	0.107138	0.107047	0.0909073	0.566937	0.0768938	0.0390078	0.0628939	0.194999	0.086625	0.0104245	0.14114	0.0407021	0.0981831	0.0709569	0.170748	0.0590319	0.00284164	0.139163	0.0523685	0.135427	0.0674028	0.0901036	0.101935	0.217629	0.02724	0.348269	0.0532471	0.0198242	0.487767	0.0636528	0.0974732	0.410734	0.959419	2.53237	0.343924	0.370344	0.0634159	0.222316	0.3655051	7.160146
6230	-13149.3	-13111	-38.3294	0.8565889	0.306506	0.186026	0.228273	0.118458	0.226214	0.193608	0.300304	0.149457	0.145144	0.293604	0.138248	0.155178	0.279092	0.20246	0.237233	0.35706	0.256011	0.265849	0.29213	0.0685925	0.17392	0.151139	0.497455	0.0826567	0.0756089	0.0508017	0.223889	0.130998	0.0419932	0.0960436	0.00804018	0.0669702	0.0281169	0.161914	0.065075	0.0117703	0.175067	0.0633281	0.226282	0.0927054	0.0377007	0.0737956	0.202992	0.0349064	0.39841	0.0471896	0.0254531	0.458563	0.0354773	0.107531	0.428957	0.971481	2.49203	0.358904	0.359803	0.0708012	0.210492	0.345311	7.137709
6240	-13145.3	-13107.7	-37.5132	0.9157742	0.381364	0.126469	0.220166	0.182765	0.248591	0.133371	0.302989	0.183635	0.117843	0.404465	0.134911	0.118072	0.222051	0.236867	0.217611	0.305221	0.266937	0.228518	0.209433	0.0895503	0.161058	0.133261	0.467903	0.0345768	0.054937	0.065621	0.254973	0.0413633	0.0834313	0.0853184	0.033273	0.127297	0.0465376	0.174163	0.109876	0.00772186	0.26446	0.0397578	0.135064	0.0874105	0.0460939	0.0944726	0.176687	0.033079	0.344126	0.0625096	0.0264464	0.490592	0.0432466	0.119857	0.449885	0.984511	2.44575	0.343662	0.365666	0.0754543	0.215217	0.4029257	7.056089
