Iteration	Replicate_ID	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	TL
1704	0	-14769.9	-14779.5	9.6571	0.136623	0.100244	0.0996389	0.0964516	0.11637	0.105042	0.132828	0.0864137	0.0856692	0.155711	0.0654834	0.087223	0.101409	0.116539	0.106786	0.150466	0.130089	0.127945	0.141863	0.0926871	0.103478	0.0848653	0.208526	0.0483023	0.0133755	0.0376619	0.0472136	0.0315042	0.0238688	0.0324015	0.0360543	0.0303536	0.0248837	0.0843738	0.0673513	0.0108962	0.0504519	0.0234438	0.0315695	0.0636827	0.0162366	0.0485494	0.013519	4.130553	0.274187	0.278072	0.109654	0.338087	3.368045
1705	1	-14774.7	-14784.8	10.1516	0.149613	0.0962139	0.105225	0.0790428	0.0939861	0.0881201	0.122297	0.0715992	0.0964833	0.189819	0.065908	0.0765756	0.100044	0.0934642	0.105611	0.131837	0.142331	0.135408	0.134582	0.0711558	0.0921027	0.110354	0.163542	0.0201121	0.0301316	0.0145017	0.0170667	0.0380888	0.0192858	0.0447307	0.0140505	0.0304708	0.0712649	0.0451763	0.036916	0.0474004	0.0672765	0.0485824	0.0957411	0.0308582	0.0534553	0.0281639	0.0499249	4.131881	0.28122	0.301146	0.0953874	0.322246	3.318515
1706	0	-14769.6	-14780.1	10.5683	0.147362	0.0923453	0.112337	0.0837352	0.132595	0.0812261	0.144854	0.0705987	0.0906312	0.187548	0.0595696	0.0916553	0.106968	0.119514	0.0867581	0.143358	0.116746	0.123785	0.109173	0.0780086	0.0858196	0.101617	0.164723	0.0382637	0.0183894	0.0436447	0.0591141	0.0333955	0.0204388	0.0338367	0.0282224	0.0320041	0.0249395	0.100108	0.0556518	0.0193965	0.0550253	0.0201452	0.0323524	0.0499604	0.0428458	0.0308	0.0213909	3.896601	0.296723	0.273188	0.0956325	0.334457	3.290852
1707	1	-14767.8	-14778.5	10.7504	0.139548	0.0783216	0.100822	0.0741096	0.105634	0.0727334	0.126935	0.0674406	0.104124	0.191023	0.0690154	0.0891488	0.0982792	0.122162	0.104896	0.139316	0.109669	0.114293	0.113883	0.072722	0.0901061	0.0831668	0.180245	0.0203031	0.0344649	0.0201242	0.0318487	0.0383637	0.0240289	0.0389683	0.0158263	0.0149001	0.0586961	0.0375708	0.0282799	0.0322959	0.0615583	0.0657125	0.110542	0.0320014	0.0527922	0.0247893	0.0748158	4.015931	0.28588	0.283323	0.0987216	0.332075	3.265477
1708	0	-14771	-14781.7	10.7199	0.140485	0.0906379	0.101422	0.0825069	0.0853873	0.0844937	0.117073	0.0804805	0.0940128	0.205733	0.0919813	0.0758536	0.118504	0.0874422	0.110437	0.129307	0.13846	0.10348	0.127749	0.0904976	0.109685	0.0923425	0.165776	0.044003	0.0292531	0.0518379	0.0389056	0.0332387	0.0365656	0.019156	0.034402	0.0406993	0.0214356	0.0854065	0.0401433	0.0216458	0.0651009	0.0270819	0.0451829	0.0344489	0.012624	0.0339464	0.034621	3.933763	0.268138	0.290601	0.0985441	0.342717	3.273447
1709	1	-14766.9	-14778	11.03	0.145942	0.0953119	0.11412	0.0796774	0.105757	0.099986	0.134372	0.0785852	0.0884332	0.165584	0.0754635	0.0917101	0.105909	0.0893463	0.105292	0.123198	0.119174	0.104849	0.116249	0.08239	0.0793483	0.0961644	0.16176	0.0199159	0.0386178	0.0186808	0.024121	0.0362822	0.0226292	0.0482098	0.0191648	0.0408445	0.0354804	0.0393573	0.0441533	0.0207593	0.0557824	0.0571789	0.107935	0.0243657	0.0369757	0.028786	0.0607566	3.997566	0.285663	0.288671	0.104652	0.321014	3.238619
1710	0	-14771.7	-14783	11.396	0.108137	0.0964113	0.0968476	0.105283	0.0994726	0.0731874	0.109965	0.0798252	0.0950423	0.16067	0.0967688	0.0905689	0.0963	0.107258	0.105758	0.130803	0.134055	0.0957452	0.0977117	0.0768337	0.0678926	0.0809558	0.197608	0.0353499	0.030102	0.0493886	0.0428003	0.0466211	0.024751	0.0367089	0.0268442	0.0409006	0.0273748	0.0900115	0.0613709	0.0200188	0.0632756	0.0191257	0.021805	0.0535323	0.0191441	0.0495971	0.0245477	4.26475	0.289293	0.283544	0.101427	0.325736	3.186369
1711	1	-14768.2	-14778.3	10.1607	0.158972	0.0994193	0.103252	0.0999949	0.0958989	0.0865745	0.128152	0.0781546	0.101855	0.179914	0.0751365	0.081184	0.10966	0.0960302	0.114947	0.156858	0.147268	0.111961	0.114318	0.090538	0.0837944	0.0926135	0.167939	0.016391	0.0295015	0.0204672	0.0325466	0.0415765	0.0195908	0.0432753	0.011957	0.0492561	0.0429896	0.0452233	0.0413616	0.0282726	0.0542998	0.0503779	0.0927959	0.0351478	0.0332383	0.0320715	0.0379604	3.878187	0.267889	0.294702	0.092488	0.34492	3.332737
1712	0	-14775.8	-14785.3	9.50825	0.132602	0.100472	0.10532	0.0723623	0.1119	0.08255	0.123154	0.0818792	0.103952	0.191973	0.0915516	0.0821861	0.10237	0.118889	0.106825	0.128818	0.122996	0.130141	0.111558	0.0862167	0.10296	0.0922891	0.187577	0.0247342	0.0268822	0.0809714	0.0386328	0.0403814	0.0291785	0.029669	0.033069	0.0421497	0.0321933	0.0985015	0.0599718	0.0170401	0.052483	0.0184121	0.0303296	0.0459673	0.0277937	0.0626137	0.0420573	3.786651	0.293553	0.277606	0.095066	0.333774	3.403574
1713	1	-14769.2	-14780.6	11.4349	0.16928	0.0865795	0.0882498	0.0854698	0.111858	0.0949316	0.131215	0.0747734	0.110331	0.177526	0.0732177	0.075813	0.0999917	0.094362	0.119261	0.114578	0.131189	0.123833	0.133739	0.0590402	0.0900276	0.0644432	0.165541	0.0251325	0.0353625	0.0173682	0.0251735	0.01935	0.0213481	0.0265581	0.0212933	0.0224323	0.0533591	0.0314385	0.0381403	0.0406881	0.0530537	0.0533367	0.0838547	0.0344841	0.0447709	0.027656	0.0453624	4.043088	0.273066	0.297072	0.0957305	0.334132	3.195413
1714	0	-14774.2	-14783.5	9.2152	0.181713	0.103395	0.109391	0.0997532	0.109774	0.077288	0.131963	0.0821625	0.109557	0.180091	0.0791111	0.0833145	0.105831	0.0948932	0.110676	0.12534	0.167301	0.10091	0.12495	0.0844324	0.0750728	0.0914969	0.180962	0.0598635	0.0207646	0.04501	0.0365009	0.0648753	0.0252326	0.0239896	0.0242148	0.0212625	0.022459	0.107783	0.0640535	0.0210078	0.0671375	0.0387034	0.0305207	0.0308454	0.0260944	0.0541746	0.0174818	4.145603	0.285843	0.278883	0.100547	0.334728	3.411354
1715	1	-14776.2	-14786	9.70613	0.16217	0.0941325	0.119741	0.066609	0.120962	0.0845791	0.127807	0.0733266	0.0988659	0.19261	0.0938535	0.0775598	0.0868481	0.114987	0.119027	0.127268	0.116128	0.138366	0.12093	0.0745335	0.0963107	0.0768029	0.167352	0.0370289	0.0289141	0.020075	0.0183533	0.0518277	0.029855	0.0418862	0.0248506	0.0421639	0.0743066	0.0278139	0.025924	0.0232948	0.0583411	0.0734991	0.0752053	0.0248752	0.0609993	0.0230574	0.04792	4.16788	0.280928	0.285435	0.0949304	0.338706	3.360962
1716	0	-14767	-14777.1	10.0393	0.164391	0.0896081	0.106091	0.0752813	0.11725	0.0655344	0.115407	0.0620565	0.123245	0.207423	0.077134	0.0958493	0.0955838	0.0900035	0.120685	0.134298	0.140719	0.113156	0.132056	0.0763824	0.0942078	0.0940119	0.191762	0.0417858	0.0151667	0.0544598	0.0515902	0.0474521	0.0225349	0.0234233	0.0376519	0.0283553	0.0247414	0.0944484	0.0490667	0.0190987	0.0571026	0.0298155	0.0390304	0.040827	0.0260944	0.028669	0.0276459	3.940633	0.277727	0.284874	0.0971174	0.340281	3.341097
1717	1	-14782.9	-14793.7	10.807	0.162694	0.102453	0.120648	0.0788977	0.101925	0.0924961	0.126116	0.0733125	0.0730171	0.1556	0.0832436	0.0948555	0.0980162	0.137758	0.105406	0.116387	0.130131	0.12884	0.134598	0.0631395	0.0795524	0.0980761	0.14872	0.0324308	0.0345004	0.0178386	0.0309968	0.0386264	0.0346145	0.0194236	0.0169765	0.0371704	0.0568648	0.055231	0.0349734	0.0319528	0.0538482	0.0369242	0.0879324	0.014351	0.0407023	0.0199932	0.0408079	4.32114	0.293637	0.280507	0.0934949	0.332361	3.242041
1718	0	-14775.2	-14785.6	10.3923	0.155304	0.0937427	0.109093	0.101622	0.118013	0.0759374	0.131155	0.0859909	0.0922	0.183604	0.083097	0.0879254	0.110467	0.101362	0.0857787	0.137493	0.117745	0.125984	0.141028	0.0724527	0.0933246	0.0751936	0.155985	0.0544629	0.00436252	0.0619246	0.0524212	0.0205835	0.0307577	0.0222923	0.0233378	0.0543781	0.0357108	0.0880453	0.0528071	0.0212189	0.0358838	0.0241167	0.0283151	0.0636038	0.0164688	0.0283826	0.0386777	4.169541	0.28039	0.287588	0.0981432	0.333879	3.29225
1719	1	-14775.1	-14785.7	10.6317	0.150099	0.110873	0.103375	0.0815644	0.108236	0.0665082	0.125151	0.0722244	0.113578	0.166992	0.0893246	0.102199	0.075925	0.0937336	0.101515	0.127146	0.152904	0.125743	0.115709	0.0944723	0.1003	0.0765922	0.175592	0.0250624	0.0255998	0.0139606	0.0166459	0.0377536	0.0288045	0.035024	0.0154587	0.0374438	0.0507362	0.0295566	0.0376903	0.018197	0.0769466	0.0541133	0.0819369	0.0243234	0.0460282	0.0268881	0.0707145	3.927522	0.290528	0.263606	0.0991226	0.346744	3.282642
1720	0	-14766	-14775.2	9.22252	0.146201	0.0848982	0.0868029	0.0955944	0.124891	0.0813699	0.151206	0.0815787	0.112659	0.201681	0.0846503	0.071443	0.0940951	0.111336	0.104698	0.143219	0.14699	0.129242	0.148181	0.0921649	0.0904211	0.0965294	0.198987	0.0374528	0.0191538	0.0439671	0.0531728	0.030837	0.0192239	0.0332023	0.0270327	0.0490017	0.0287612	0.0883211	0.0665157	0.0169624	0.0532516	0.0195503	0.0256653	0.0479675	0.0232346	0.0406185	0.0239805	3.875528	0.278438	0.280817	0.0989714	0.341774	3.426712
1721	1	-14774.7	-14783.8	9.03636	0.125721	0.0904264	0.106264	0.104231	0.11527	0.0674095	0.143777	0.0817147	0.100276	0.18216	0.0933768	0.0691148	0.101323	0.10881	0.115681	0.148362	0.117832	0.0975378	0.136622	0.0967951	0.0760446	0.107448	0.208058	0.0262359	0.0219447	0.0280379	0.0152744	0.0374097	0.0252257	0.0285171	0.0194346	0.0422611	0.0605035	0.0639936	0.0337347	0.0314776	0.0769466	0.0580059	0.102099	0.0170128	0.0476156	0.0325203	0.0720677	4.054879	0.270154	0.294102	0.1078	0.327944	3.434573
1722	0	-14762.9	-14773.1	10.2748	0.136501	0.094501	0.102997	0.0805111	0.10129	0.0756542	0.138997	0.0850591	0.0863264	0.154165	0.0898206	0.0821703	0.117844	0.109522	0.115568	0.129647	0.147973	0.125326	0.127368	0.0973051	0.078485	0.0795247	0.174227	0.0327264	0.017619	0.0434396	0.046653	0.0509139	0.0386779	0.0332023	0.0188324	0.0267048	0.0278704	0.0883211	0.0673099	0.0114922	0.0613727	0.0272281	0.0363144	0.0648603	0.0273121	0.0466785	0.0238534	3.864379	0.267351	0.290803	0.103792	0.338054	3.322163
1723	1	-14775.3	-14785.1	9.78045	0.163542	0.085515	0.12103	0.113241	0.118023	0.10006	0.145004	0.0901329	0.103102	0.181321	0.0799907	0.0763315	0.0875282	0.110107	0.114663	0.161422	0.126226	0.131877	0.132438	0.0821825	0.0872804	0.0757047	0.169254	0.0170496	0.0355893	0.0355683	0.021911	0.016331	0.0261952	0.0303871	0.0133984	0.0350037	0.0540475	0.0319433	0.0420755	0.0189159	0.0499095	0.0398827	0.0947837	0.0261092	0.0382918	0.0298932	0.0508093	3.98917	0.288279	0.272559	0.0961549	0.343007	3.364071
1724	0	-14768.2	-14778.1	9.89674	0.140215	0.0968564	0.0922587	0.0922453	0.130802	0.0810026	0.126789	0.0799734	0.10251	0.183218	0.0661398	0.098888	0.0936224	0.121553	0.115287	0.14833	0.123364	0.127737	0.106821	0.0898663	0.100263	0.0675709	0.180415	0.0437354	0.0172835	0.0545675	0.0489718	0.0280776	0.0288536	0.0226255	0.0350227	0.0251136	0.0392577	0.077476	0.0644804	0.0242128	0.0639644	0.0187754	0.0283059	0.0711883	0.0264436	0.0485946	0.026135	3.88339	0.259561	0.298536	0.101326	0.340577	3.358813
1725	1	-14779.3	-14790.9	11.6148	0.152368	0.111321	0.103755	0.0824542	0.112854	0.0700833	0.119569	0.0621913	0.0983993	0.14234	0.0751159	0.0694969	0.103578	0.0870222	0.114663	0.134174	0.134986	0.0946626	0.138715	0.0967874	0.0772793	0.0840889	0.149621	0.0300469	0.0141411	0.0395294	0.0203715	0.016331	0.0268749	0.042733	0.0265807	0.0331237	0.0392655	0.0212007	0.0427851	0.0331979	0.0617532	0.0602001	0.100961	0.0281474	0.0405316	0.0252659	0.0521473	4.157212	0.267783	0.293062	0.099368	0.339786	3.170714
1726	0	-14777.2	-14787.3	10.0671	0.129417	0.100055	0.101043	0.0655239	0.109889	0.078661	0.136817	0.0726944	0.0999812	0.170999	0.0876197	0.0798092	0.092227	0.108865	0.127255	0.136731	0.128667	0.109551	0.160593	0.0671268	0.107876	0.0877615	0.192282	0.0258804	0.016589	0.0524627	0.0649479	0.0294346	0.0314745	0.0316614	0.0262956	0.0285456	0.0293594	0.0860158	0.0402606	0.0315642	0.074426	0.0218556	0.0216679	0.0698134	0.0160961	0.0502872	0.02069	4.238439	0.266735	0.306933	0.102058	0.324274	3.320774
1727	1	-14772.9	-14781.8	8.93201	0.152368	0.109343	0.123107	0.113896	0.0972454	0.0849483	0.119334	0.0776865	0.101912	0.187117	0.101585	0.0846573	0.0915023	0.122445	0.100379	0.134307	0.131673	0.122567	0.130108	0.0813655	0.0985396	0.0836668	0.202444	0.0397238	0.0202652	0.0226494	0.022015	0.0504517	0.025891	0.0362223	0.0150447	0.0172231	0.0752625	0.0519942	0.0366583	0.0138096	0.0481043	0.0697291	0.0772679	0.0326093	0.0525434	0.0316835	0.0690521	3.799684	0.268352	0.29297	0.0975189	0.341159	3.460397
1728	0	-14768.9	-14779.6	10.6874	0.125841	0.0883909	0.104124	0.096885	0.107355	0.0728194	0.133015	0.0819805	0.0889025	0.180083	0.0917309	0.0824853	0.0934632	0.0875652	0.0984942	0.137711	0.144878	0.10864	0.151224	0.0719994	0.070839	0.0757804	0.165397	0.0402012	0.00928746	0.0643935	0.0532881	0.0329469	0.0214013	0.0286606	0.031585	0.0313203	0.0268164	0.120321	0.0647175	0.0176866	0.0564066	0.0222872	0.0261242	0.0551134	0.0220941	0.0431254	0.033163	4.207253	0.279585	0.28538	0.0944633	0.340572	3.260545
1729	1	-14782.7	-14792.8	10.0988	0.152583	0.110871	0.0929705	0.0908547	0.121131	0.085272	0.116382	0.0677347	0.101067	0.182152	0.077085	0.0752799	0.0802563	0.0986941	0.125436	0.156368	0.132827	0.109931	0.130108	0.0679963	0.0948201	0.071123	0.157041	0.0238	0.0252244	0.0182853	0.0257361	0.0337535	0.029815	0.043927	0.0359562	0.021506	0.0703577	0.0560245	0.0677223	0.0414138	0.051326	0.0535102	0.0682694	0.0441192	0.0368344	0.0332718	0.0482809	4.075326	0.284659	0.296483	0.0944659	0.324391	3.327118
1730	0	-14777.3	-14788.3	10.9669	0.138066	0.093708	0.0992184	0.0905441	0.115277	0.0791071	0.0945979	0.0765199	0.0959528	0.17279	0.0775632	0.0919092	0.0916919	0.104559	0.109272	0.125172	0.150127	0.136266	0.111345	0.0742987	0.110366	0.0944327	0.187182	0.0428398	0.00974033	0.072813	0.0454134	0.0279613	0.0398126	0.0253272	0.0515835	0.0115682	0.0286041	0.0874064	0.0479943	0.0176812	0.0533001	0.0261792	0.024087	0.044338	0.0209826	0.0338301	0.0444331	3.49841	0.266198	0.288011	0.10191	0.343882	3.27586
1731	1	-14773	-14782.7	9.74587	0.160223	0.0891088	0.0866547	0.0817762	0.128488	0.0902953	0.13639	0.079872	0.107342	0.181714	0.0902974	0.0784132	0.102108	0.0970463	0.12296	0.0976732	0.128142	0.111486	0.1083	0.0932824	0.0932968	0.0884835	0.177573	0.0371387	0.0224828	0.0253824	0.03224	0.0204748	0.0357709	0.0475708	0.0297171	0.0268832	0.0552916	0.0341276	0.0484107	0.0364428	0.0546169	0.0549736	0.112964	0.0211963	0.0420315	0.0459424	0.0446541	4.129369	0.277325	0.298531	0.0951152	0.329029	3.359237
1732	0	-14772.8	-14782.2	9.40429	0.165061	0.0858426	0.121765	0.100223	0.115586	0.0942125	0.109993	0.0817858	0.0743854	0.156093	0.069383	0.0828106	0.0929393	0.103802	0.101433	0.144257	0.152804	0.116176	0.1419	0.0761833	0.0993932	0.0827869	0.204538	0.060468	0.018622	0.0680011	0.0591321	0.0310808	0.0284552	0.0220834	0.030234	0.0243678	0.0375301	0.0895607	0.0498914	0.0258814	0.0530099	0.0434911	0.0267613	0.0437574	0.0281517	0.0490563	0.0349498	4.053881	0.266445	0.288065	0.099498	0.345992	3.397839
1733	1	-14772.7	-14782.1	9.37729	0.152403	0.0874781	0.10008	0.103936	0.130884	0.0858607	0.138234	0.0987875	0.0961229	0.154137	0.078538	0.0784653	0.110656	0.111149	0.11553	0.16377	0.130129	0.139629	0.124029	0.0864734	0.0706191	0.0907028	0.198004	0.0256294	0.0339927	0.01873	0.0165548	0.0291209	0.0175822	0.046166	0.0240239	0.026132	0.0464202	0.0339887	0.0447001	0.0145892	0.0546169	0.0720945	0.111312	0.0137133	0.0298613	0.0321238	0.0712432	3.925453	0.26999	0.299889	0.0949534	0.335168	3.408213
1734	0	-14768.3	-14778.5	10.1862	0.159972	0.0966914	0.101303	0.0904827	0.104735	0.0705849	0.119064	0.0689688	0.112579	0.190208	0.065104	0.0894489	0.11181	0.111545	0.110108	0.100624	0.138011	0.126786	0.130279	0.0792992	0.0904218	0.0813147	0.201675	0.0515516	0.0173755	0.0560151	0.0434034	0.0402977	0.0196826	0.0247984	0.0244078	0.0501869	0.0259932	0.0860508	0.0638994	0.0106468	0.0694845	0.0319191	0.0171518	0.058447	0.0313157	0.0294971	0.0254679	3.904087	0.278536	0.292653	0.089581	0.339229	3.328608
1735	1	-14772	-14783.4	11.4376	0.116283	0.10947	0.118055	0.0766098	0.107332	0.0775816	0.114718	0.0643468	0.120231	0.16617	0.0614719	0.0714618	0.117617	0.0982809	0.097101	0.137118	0.13139	0.109225	0.125852	0.0895465	0.0916543	0.0860222	0.176689	0.019785	0.0321267	0.0166665	0.0198229	0.0269725	0.0297257	0.0475181	0.0138777	0.0310981	0.071534	0.0420958	0.0428262	0.0274141	0.0498869	0.0530096	0.0772084	0.0267987	0.0295816	0.0188982	0.0620976	3.909015	0.281484	0.280962	0.100409	0.337145	3.203171
1736	0	-14767.4	-14777	9.59578	0.154137	0.126357	0.101197	0.0995987	0.116074	0.0715199	0.148605	0.0809825	0.0935486	0.155555	0.0746371	0.0661944	0.0983043	0.0957889	0.131302	0.136509	0.145318	0.132593	0.117798	0.0924189	0.0756508	0.0790689	0.201519	0.0300912	0.0144164	0.0631097	0.0509979	0.0294472	0.0360302	0.0251483	0.0337562	0.043763	0.0368006	0.0906535	0.0543927	0.0141784	0.0535771	0.0309706	0.0230098	0.0509008	0.0287496	0.0459518	0.0246165	4.112447	0.274202	0.295716	0.0943718	0.335711	3.375238
1737	1	-14774.8	-14783.5	8.76092	0.143982	0.126955	0.126744	0.0916476	0.108246	0.0704156	0.141131	0.086319	0.108072	0.191824	0.0753976	0.0640507	0.100154	0.0909254	0.122757	0.145882	0.135651	0.126287	0.131763	0.0818539	0.0883915	0.0795057	0.196695	0.0245046	0.0303103	0.0388721	0.0262137	0.0274465	0.0287281	0.0421664	0.0117815	0.0289583	0.0644193	0.0568936	0.052554	0.0404655	0.0444437	0.0545129	0.0976867	0.0156818	0.0478826	0.0265409	0.0529498	4.303414	0.28295	0.278426	0.102948	0.335677	3.447663
1738	0	-14763.9	-14773.8	9.9625	0.148513	0.107911	0.0941884	0.103339	0.116074	0.0952616	0.119654	0.0815125	0.0888378	0.205388	0.0731599	0.0697577	0.0995319	0.130638	0.106749	0.146298	0.12794	0.118743	0.147756	0.0737306	0.0883144	0.0596036	0.18211	0.0418357	0.014798	0.0577963	0.0440041	0.0419185	0.0366971	0.020216	0.0290499	0.0400688	0.0306998	0.106689	0.0519257	0.0193693	0.0503674	0.02682	0.0207159	0.0535053	0.0222381	0.0334108	0.0266748	3.857462	0.272234	0.287136	0.0998077	0.340823	3.353813
1739	1	-14771.9	-14782.2	10.2729	0.133329	0.101587	0.123419	0.089506	0.13168	0.0671647	0.132268	0.0783832	0.0810501	0.162006	0.0723746	0.0839646	0.113209	0.0874605	0.131125	0.124782	0.117409	0.14129	0.128461	0.0749102	0.0926121	0.0732748	0.170643	0.0437518	0.0333039	0.0224065	0.0309957	0.0211316	0.0403398	0.030653	0.0116427	0.0348502	0.0684401	0.0462238	0.0306611	0.0404655	0.0698118	0.0514652	0.0945445	0.0106099	0.0393299	0.0314045	0.0457885	4.075105	0.281507	0.282415	0.102451	0.333628	3.309728
1740	0	-14770	-14779.9	9.85106	0.152951	0.0920032	0.10595	0.106989	0.108779	0.0879866	0.14738	0.0707926	0.121494	0.168171	0.0705508	0.0817669	0.102503	0.0971054	0.117419	0.142999	0.11664	0.109591	0.136496	0.0647487	0.0869076	0.0969401	0.222939	0.0469632	0.016691	0.0447998	0.0484253	0.0224373	0.0355359	0.0332184	0.026329	0.0434181	0.0101199	0.0901827	0.0547618	0.0147205	0.0639103	0.0234153	0.0302128	0.044285	0.0370572	0.0456819	0.018932	3.935998	0.28355	0.27935	0.10159	0.335511	3.3602
1741	1	-14764.6	-14775.1	10.4448	0.125284	0.11775	0.0975155	0.0928419	0.105198	0.0864071	0.12992	0.0834385	0.109806	0.164897	0.0786	0.0805263	0.0986808	0.111194	0.0949589	0.134312	0.141655	0.134367	0.1361	0.0716606	0.100618	0.0810416	0.20977	0.0381196	0.0310144	0.0321499	0.0181824	0.0186668	0.021639	0.0366647	0.0139891	0.0256629	0.0591453	0.041779	0.0365695	0.0290211	0.0489526	0.0553474	0.0895264	0.0142579	0.0466957	0.0236236	0.0387314	3.845996	0.278984	0.278794	0.10348	0.338741	3.306281
1742	0	-14770	-14779.9	9.84377	0.122271	0.11413	0.11826	0.0915216	0.117634	0.0912619	0.133149	0.0756821	0.0905524	0.162108	0.08667	0.0915731	0.0941283	0.0976991	0.111529	0.154888	0.128733	0.121595	0.137807	0.0725804	0.0814059	0.0911903	0.228051	0.0337076	0.0226868	0.0582669	0.0495595	0.0367262	0.0268293	0.0240698	0.0539872	0.0328866	0.0345178	0.079852	0.0453153	0.0146437	0.0466256	0.0294992	0.0300739	0.0470545	0.0203584	0.0407754	0.0256826	3.82713	0.262602	0.303634	0.093417	0.340347	3.367538
1743	1	-14771.5	-14781.7	10.2647	0.14649	0.0809897	0.0904983	0.0944921	0.119987	0.0854938	0.114965	0.0794452	0.086819	0.203005	0.0753611	0.0857401	0.105859	0.0895221	0.0792392	0.133538	0.134499	0.124869	0.103339	0.0897661	0.0870629	0.0810416	0.208282	0.0238112	0.0250373	0.0107709	0.0301862	0.0444879	0.0360966	0.0397927	0.0207214	0.0207779	0.0389501	0.0422445	0.0552053	0.0311892	0.056393	0.0649889	0.104071	0.036226	0.0578152	0.0324243	0.046218	3.954648	0.28189	0.286266	0.101357	0.330487	3.317711
1744	0	-14772.2	-14781	8.82815	0.136856	0.11273	0.126026	0.0925769	0.100992	0.0936252	0.132197	0.0912978	0.0920592	0.192551	0.0759004	0.0927799	0.12	0.0946486	0.102444	0.126089	0.132251	0.134777	0.124356	0.0884857	0.105532	0.0802254	0.210736	0.0415735	0.0226868	0.0766451	0.037831	0.0444425	0.035075	0.0296075	0.0296061	0.0164472	0.0169993	0.0786972	0.0616194	0.0245464	0.0628621	0.0294992	0.0165016	0.0565707	0.0200897	0.0632145	0.0365178	3.974681	0.264498	0.296735	0.0995126	0.339255	3.460168
1745	1	-14767	-14776.9	9.87877	0.129732	0.0929312	0.0951427	0.0991039	0.11378	0.0899852	0.132813	0.0737991	0.0849684	0.179322	0.0822883	0.0776988	0.121568	0.125597	0.0920665	0.128666	0.160072	0.124869	0.127909	0.0799783	0.098846	0.0760809	0.177692	0.0340745	0.034068	0.0252989	0.017177	0.039632	0.0118329	0.042709	0.0135294	0.0362145	0.0526652	0.0308565	0.0489355	0.0234997	0.0453496	0.0552815	0.103338	0.0195733	0.0553241	0.0403129	0.0614166	3.959761	0.273339	0.283465	0.109435	0.333761	3.356
1746	0	-14781.5	-14790.8	9.26669	0.134221	0.091791	0.0846739	0.112364	0.117259	0.0797306	0.132905	0.0877991	0.107816	0.183123	0.0809693	0.0854048	0.0971776	0.10489	0.11629	0.157333	0.17405	0.13827	0.136225	0.0866434	0.104315	0.080738	0.169413	0.0249242	0.0165193	0.0500581	0.036099	0.0377395	0.0293611	0.0250673	0.0440764	0.0169676	0.0274238	0.0743699	0.0516983	0.0399707	0.0404877	0.0392073	0.0342943	0.0551302	0.0169126	0.0477021	0.0254943	4.306528	0.273659	0.29718	0.0929741	0.336187	3.396909
1747	1	-14777.2	-14788.1	10.9185	0.149853	0.0853919	0.094491	0.069476	0.0893479	0.0899852	0.14291	0.0867366	0.103091	0.170565	0.0873118	0.0876418	0.080619	0.0995517	0.132469	0.114541	0.127892	0.121042	0.128071	0.0784183	0.085133	0.0919995	0.159418	0.0273232	0.018847	0.0242328	0.0312595	0.030846	0.0194731	0.0340331	0.0311159	0.0384643	0.0575253	0.0312429	0.0530855	0.0309592	0.0465758	0.0552427	0.111792	0.0159779	0.0292486	0.0416392	0.0614852	3.725618	0.281999	0.281155	0.0925123	0.344335	3.266325
1748	0	-14773	-14782.3	9.26423	0.144197	0.107009	0.107221	0.124373	0.105576	0.0777962	0.129499	0.111367	0.0812715	0.167119	0.0810684	0.0963724	0.109221	0.0958994	0.139352	0.112743	0.142776	0.107184	0.138503	0.0635657	0.100133	0.0928661	0.190969	0.0318563	0.028346	0.0699251	0.0410158	0.0374534	0.038595	0.0215519	0.035546	0.0363029	0.0307058	0.0981381	0.0501469	0.0260944	0.0638687	0.0253457	0.0142486	0.061213	0.0111318	0.0448934	0.0238689	3.978526	0.265656	0.291702	0.0982357	0.344407	3.41633
