Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
9000	-13148	-13115.3	-32.7343	0.6493941	0.307592	0.110153	0.169278	0.18522	0.198042	0.162871	0.226653	0.137239	0.171835	0.259293	0.107848	0.197721	0.162943	0.225127	0.233483	0.361539	0.286118	0.202316	0.238778	0.116589	0.158181	0.126491	0.491593	0.0419199	0.152813	0.0524704	0.106448	0.0434894	0.0160633	0.0929446	0.198863	0.165229	0.0565855	0.102488	0.0990083	0.00993608	0.136635	0.0676351	0.0878045	0.136459	0.06664	0.00738618	0.244044	0.0634297	0.338641	0.904568	2.69336	11.04261	0.343773	0.374808	0.0592133	0.222205	0.3547404	6.721764
9010	-13150.3	-13113.5	-36.7837	0.8186236	0.323546	0.118708	0.271189	0.133795	0.173696	0.193129	0.219192	0.13217	0.203078	0.367776	0.128445	0.156646	0.31217	0.247164	0.169493	0.370546	0.315198	0.23073	0.265322	0.103304	0.196873	0.0962859	0.505605	0.0244456	0.145016	0.0645873	0.111395	0.0720363	0.0220332	0.0923139	0.116743	0.235023	0.117144	0.0749687	0.0425144	0.0184858	0.134493	0.0427089	0.0877034	0.136582	0.124272	0.00270794	0.310899	0.0995151	0.414525	0.961985	2.52398	11.795	0.358491	0.360739	0.0634567	0.217313	0.3580346	7.210133
9020	-13156.7	-13116.6	-40.1108	0.7817441	0.29379	0.123247	0.19359	0.155398	0.259201	0.0988154	0.295328	0.150992	0.198851	0.431152	0.10297	0.226763	0.253968	0.247353	0.176423	0.38849	0.305865	0.193516	0.327551	0.159418	0.134158	0.155736	0.663376	0.0762598	0.18843	0.0735092	0.100143	0.0595098	0.0272169	0.0825374	0.136598	0.244308	0.084298	0.0639731	0.0534539	0.0502428	0.0933424	0.0427089	0.0920289	0.138868	0.0890741	0.0427601	0.265564	0.0916685	0.399679	0.951765	2.55689	11.20027	0.32514	0.391571	0.0584732	0.224816	0.3971734	7.540778
9030	-13152.5	-13113	-39.4703	0.6707444	0.355961	0.168744	0.198453	0.19169	0.228656	0.149668	0.286553	0.171005	0.152665	0.363683	0.0952973	0.192876	0.284825	0.255395	0.207035	0.440021	0.305386	0.173641	0.221271	0.155963	0.134069	0.128961	0.514157	0.113297	0.141452	0.0767086	0.133976	0.0362829	0.0120385	0.0706443	0.184409	0.269809	0.0586029	0.0468134	0.0907028	0.0133444	0.11834	0.0264431	0.10598	0.138868	0.0834228	0.0433971	0.212897	0.0679535	0.349393	0.913525	2.66913	13.03149	0.348945	0.368	0.0572323	0.225823	0.3770875	7.353407
9040	-13148.1	-13109.2	-38.8602	0.823917	0.34797	0.161995	0.238031	0.168851	0.186807	0.189148	0.318207	0.184622	0.150105	0.381782	0.14133	0.131804	0.256831	0.268402	0.202416	0.328653	0.33116	0.234391	0.240112	0.0671116	0.183039	0.13378	0.529921	0.0811238	0.170851	0.0746076	0.126547	0.012547	0.041178	0.0242272	0.250276	0.178643	0.0767932	0.107746	0.0848753	0.06675	0.0853198	0.0316429	0.0685821	0.151085	0.0643041	0.0095235	0.337156	0.100637	0.416588	0.963368	2.51941	11.80429	0.34519	0.372144	0.0665475	0.216118	0.3745951	7.420246
9050	-13147.8	-13109.9	-37.9253	0.7140037	0.346956	0.150513	0.17555	0.160378	0.257171	0.18475	0.274195	0.134076	0.181015	0.344451	0.176567	0.141086	0.282238	0.264752	0.193781	0.33437	0.264625	0.26256	0.28227	0.0815519	0.151901	0.162043	0.500588	0.0554879	0.201411	0.045975	0.117201	0.0329522	0.0214542	0.0738564	0.137102	0.182973	0.0630472	0.0697501	0.086004	0.066896	0.123962	0.0687589	0.0911333	0.133348	0.138871	0.0109838	0.222774	0.0771816	0.370063	0.929949	2.62281	12.21598	0.362444	0.3557	0.0602138	0.221642	0.3416547	7.25133
9060	-13145.2	-13110.7	-34.537	0.7891936	0.285882	0.0913646	0.201617	0.180177	0.225161	0.149572	0.276125	0.17685	0.138957	0.382776	0.166364	0.130905	0.218089	0.257912	0.203818	0.291782	0.297779	0.212765	0.254669	0.106857	0.154052	0.106496	0.392886	0.0481645	0.147171	0.103021	0.103551	0.02506	0.00246382	0.0893755	0.259306	0.154426	0.133671	0.0703971	0.0761597	0.101291	0.114921	0.0625056	0.0911333	0.208106	0.0631567	0.0312452	0.188959	0.0932572	0.402747	0.953915	2.55008	11.55178	0.344418	0.372948	0.0615115	0.221123	0.3464443	6.976938
9070	-13145.2	-13116.1	-29.1287	0.7067055	0.285882	0.129998	0.158804	0.147397	0.262947	0.131638	0.233783	0.13645	0.163219	0.374697	0.111065	0.120411	0.208974	0.201342	0.201749	0.244686	0.243072	0.238565	0.301689	0.107613	0.132926	0.123488	0.42726	0.027416	0.124248	0.0448493	0.0854487	0.0550138	0.0375181	0.0602955	0.177631	0.247896	0.0678384	0.0510099	0.062724	0.0364905	0.172413	0.035524	0.0365672	0.145431	0.0640778	0.00632668	0.171646	0.0756211	0.366677	0.927328	2.63037	11.16402	0.369048	0.354023	0.062399	0.21453	0.3726304	6.39802
9080	-13143.3	-13108.8	-34.4782	0.7884132	0.30053	0.171722	0.209895	0.199194	0.199471	0.144137	0.26873	0.152198	0.139849	0.367908	0.0994025	0.145324	0.223522	0.268537	0.175133	0.315368	0.271652	0.233371	0.2641	0.132585	0.16938	0.103474	0.548861	0.0138288	0.148834	0.0838181	0.114725	0.0305909	0.00528953	0.0427948	0.166197	0.230092	0.11644	0.0560092	0.0862703	0.0215709	0.136507	0.0324315	0.0512963	0.161429	0.0739595	0.0145411	0.269048	0.0930909	0.402427	0.953692	2.55079	11.91107	0.345965	0.36932	0.056363	0.228353	0.3768361	6.960015
9090	-13147.5	-13116.7	-30.8069	1.01844	0.270061	0.180163	0.191181	0.197179	0.213005	0.187762	0.229573	0.164207	0.097847	0.381588	0.121498	0.157899	0.25154	0.255092	0.225602	0.306379	0.321486	0.237526	0.199748	0.0892949	0.152383	0.0858964	0.434137	0.0514992	0.155902	0.0868229	0.128799	0.0675142	0.0540456	0.0420123	0.135946	0.186626	0.0716542	0.0714112	0.10216	0.0479635	0.0835226	0.0448484	0.0785008	0.107016	0.0553038	0.0154987	0.2025	0.140619	0.482225	1.00299	2.37417	10.41565	0.357598	0.359559	0.057048	0.225795	0.3730689	6.740595
9100	-13139.5	-13111.6	-27.88	0.8630391	0.265948	0.173657	0.173596	0.0939987	0.204251	0.153539	0.291855	0.150514	0.182514	0.365802	0.108278	0.139376	0.200595	0.216024	0.183864	0.318266	0.237692	0.21321	0.256519	0.0892949	0.196295	0.0921906	0.508705	0.0119941	0.168255	0.0525727	0.0927461	0.0284315	0.0273307	0.0200003	0.147573	0.21612	0.0553598	0.0369343	0.0657078	0.0259414	0.112696	0.0368312	0.0642221	0.119962	0.0643698	0.0364067	0.210206	0.108885	0.431328	0.973	2.48679	9.641958	0.339431	0.378267	0.0580382	0.224264	0.381966	6.409646
9110	-13147.9	-13112.4	-35.4982	0.8563716	0.272167	0.184209	0.197943	0.154481	0.205253	0.140203	0.252265	0.108232	0.199908	0.4639	0.124889	0.151135	0.297833	0.250254	0.193679	0.300063	0.295789	0.20656	0.228974	0.0869171	0.162961	0.144091	0.553669	0.0304766	0.222719	0.0225325	0.0988894	0.0154585	0.0236036	0.0669704	0.262177	0.202244	0.0759678	0.0822346	0.0454872	0.0237665	0.179925	0.0755688	0.107614	0.171704	0.0549318	0.0133012	0.190365	0.107485	0.428877	0.971429	2.49221	10.46149	0.338404	0.373035	0.0610728	0.227488	0.3633358	7.141312
9120	-13149.7	-13111.5	-38.2531	0.7744976	0.323897	0.166369	0.235115	0.135469	0.21987	0.175891	0.256153	0.17139	0.162871	0.387751	0.141736	0.137009	0.179953	0.309801	0.182634	0.330916	0.298112	0.182652	0.302902	0.0742186	0.164066	0.152508	0.553669	0.0851845	0.148795	0.0826351	0.120771	0.00313147	0.0407657	0.13046	0.157372	0.264243	0.0898555	0.0531369	0.0734425	0.0627941	0.106625	0.0375587	0.105871	0.10492	0.120906	0.0528459	0.251838	0.0901217	0.39666	0.94963	2.56359	11.62611	0.348441	0.3819	0.0627547	0.206904	0.3633358	7.338103
9130	-13154.5	-13121.4	-33.0926	0.9621806	0.346453	0.12514	0.184693	0.138671	0.210049	0.114402	0.243414	0.182849	0.107602	0.422244	0.128384	0.186446	0.204026	0.267571	0.186948	0.298992	0.310827	0.282741	0.280887	0.0850482	0.119345	0.108016	0.473529	0.0467422	0.184694	0.044582	0.131658	0.0478735	0.0335645	0.0696334	0.280056	0.149138	0.0713356	0.0528475	0.124014	0.0163697	0.100513	0.0531318	0.0641606	0.113198	0.0413917	0.0281306	0.294951	0.129347	0.465081	0.993439	2.41213	10.1658	0.342311	0.378457	0.0595676	0.219665	0.3804277	6.956261
9140	-13139.8	-13105.5	-34.232	0.9687296	0.30913	0.204273	0.228523	0.189284	0.228725	0.147611	0.237564	0.190447	0.175117	0.375184	0.129484	0.160814	0.294993	0.280584	0.183093	0.33191	0.259915	0.241228	0.256829	0.0917381	0.144323	0.118482	0.442996	0.0580701	0.133724	0.0623473	0.0753029	0.0509531	0.0393993	0.0707457	0.178506	0.204627	0.0570394	0.0880706	0.0432646	0.0472507	0.101484	0.0708553	0.0578017	0.131091	0.11549	0.022802	0.215012	0.130673	0.467147	0.994619	2.40756	11.00591	0.35416	0.366082	0.0588151	0.220943	0.3732684	7.046084
9150	-13156.5	-13114.4	-42.0879	0.8451132	0.358941	0.132855	0.257632	0.183132	0.251764	0.125771	0.262189	0.148574	0.187073	0.424229	0.127912	0.178709	0.293579	0.280584	0.155611	0.336762	0.363474	0.365797	0.27626	0.143154	0.165677	0.112768	0.48754	0.0580701	0.202972	0.0621328	0.142139	0.0349941	0.0120448	0.0707457	0.194047	0.268686	0.0984868	0.0530599	0.0845203	0.139753	0.168886	0.0333101	0.0717292	0.124724	0.0823999	0.0250697	0.217063	0.105116	0.424682	0.968712	2.50149	11.42843	0.346354	0.370763	0.0637625	0.219121	0.3420285	7.764819
9160	-13149.8	-13115.7	-34.037	0.8416535	0.293286	0.118822	0.204743	0.16573	0.201153	0.146178	0.286121	0.173049	0.164505	0.311056	0.126358	0.125997	0.217695	0.2593	0.216681	0.336762	0.282574	0.31209	0.228987	0.127082	0.199788	0.125447	0.558474	0.0651604	0.140337	0.0334505	0.0559163	0.0298142	0.045672	0.0420723	0.210745	0.186744	0.0475854	0.0616826	0.0677197	0.0503593	0.116373	0.0333101	0.0415594	0.182765	0.103135	0.0180685	0.226222	0.104386	0.423379	0.96786	2.50437	12.01965	0.353963	0.363978	0.0566255	0.225434	0.3704223	6.94057
9170	-13156.9	-13122.5	-34.3705	0.9752039	0.273879	0.153966	0.232655	0.146384	0.209881	0.155412	0.207685	0.146883	0.160459	0.311186	0.106647	0.131814	0.285507	0.320366	0.169904	0.303644	0.350595	0.230454	0.232005	0.105304	0.162279	0.089336	0.575025	0.00745036	0.212625	0.0888441	0.0888765	0.0471285	0.0642201	0.0567092	0.293416	0.210905	0.0937901	0.0597272	0.0581998	0.0311157	0.132528	0.022841	0.0731336	0.115766	0.0631107	0.0264741	0.294651	0.13198	0.46917	0.995767	2.40308	9.752962	0.350508	0.370277	0.0635812	0.215634	0.3574862	7.102781
9180	-13148.5	-13120	-28.5008	0.9938536	0.263049	0.0844416	0.178984	0.142943	0.169863	0.145515	0.236826	0.160497	0.176113	0.391075	0.0884122	0.148932	0.168456	0.224406	0.173674	0.347312	0.244147	0.214571	0.216766	0.104629	0.153949	0.116538	0.432583	0.0259779	0.137397	0.0681697	0.0629572	0.0179907	0.0197891	0.0737171	0.192611	0.309263	0.0699584	0.101309	0.0786986	0.0168875	0.0686178	0.0542608	0.0647427	0.206305	0.105447	0.0361971	0.240662	0.135726	0.474897	0.998974	2.3904	9.406051	0.332846	0.384891	0.0643234	0.21794	0.3781006	6.534641
9190	-13150.8	-13119.5	-31.3808	1.029431	0.256377	0.106738	0.20065	0.166941	0.178315	0.145515	0.226923	0.15323	0.129058	0.414366	0.105593	0.159184	0.161491	0.291168	0.21269	0.409774	0.236119	0.198205	0.27712	0.0727607	0.140553	0.113404	0.552652	0.0419158	0.176679	0.060375	0.125253	0.0504774	0.033637	0.0609693	0.0921689	0.266549	0.0972622	0.0565709	0.0668423	0.0616556	0.0702762	0.0576939	0.0647427	0.159959	0.0855699	0.00483127	0.284671	0.142789	0.485423	1.00471	2.36708	9.654415	0.337915	0.38234	0.0595209	0.220225	0.3782827	6.826929
9200	-13150.4	-13118.2	-32.2156	0.9361217	0.258386	0.146425	0.254486	0.149205	0.189425	0.223084	0.218617	0.126219	0.177554	0.360585	0.0980024	0.173839	0.1786	0.252484	0.230208	0.316848	0.284441	0.189544	0.263739	0.118139	0.149448	0.0932574	0.511931	0.0420016	0.174185	0.0522599	0.0573868	0.0881222	0.0111247	0.110423	0.19737	0.150056	0.0505779	0.086455	0.0668104	0.0225191	0.120946	0.0538474	0.0776739	0.17079	0.0708093	0.023067	0.258599	0.124039	0.456672	0.988553	2.43074	10.43152	0.334048	0.380799	0.0629824	0.222171	0.3928716	6.849492
9210	-13156.6	-13120	-36.6415	0.8521073	0.311542	0.184801	0.22621	0.118552	0.222147	0.140895	0.346635	0.155132	0.131931	0.377056	0.109606	0.177452	0.202896	0.322537	0.229892	0.371058	0.268431	0.224999	0.255213	0.0931983	0.137026	0.124234	0.659428	0.0526496	0.216475	0.0238632	0.100422	0.0209718	0.0119061	0.0648642	0.144456	0.232379	0.0621685	0.106679	0.0234701	0.0347674	0.0981908	0.0445193	0.0925126	0.118004	0.0946926	0.0708081	0.204495	0.106589	0.427296	0.97041	2.49571	11.91571	0.352291	0.363074	0.0589148	0.225721	0.3650111	7.209166
9220	-13157.8	-13121.4	-36.439	0.8179324	0.32298	0.116856	0.18096	0.160988	0.222326	0.183732	0.327126	0.187157	0.145995	0.456588	0.120018	0.174461	0.264319	0.299419	0.208698	0.313727	0.268431	0.275108	0.306033	0.0892231	0.169373	0.0826971	0.524178	0.0428885	0.208779	0.0238632	0.103813	0.0357093	0.0303426	0.0659385	0.253538	0.138464	0.0916295	0.0524808	0.0411364	0.0289343	0.0973931	0.0286404	0.0897839	0.120974	0.0310142	0.0219771	0.299027	0.0993685	0.414255	0.961802	2.52457	10.76036	0.337524	0.391628	0.0565541	0.214294	0.331648	7.206722
9230	-13153	-13115.8	-37.2326	0.888977	0.279365	0.142599	0.26618	0.129822	0.220903	0.123737	0.276368	0.111334	0.159449	0.389235	0.127647	0.169262	0.267606	0.327745	0.212438	0.32404	0.292973	0.177968	0.224043	0.0992706	0.157942	0.134761	0.585488	0.0320618	0.186443	0.0481991	0.144605	0.0682065	0.0234597	0.0490387	0.281102	0.263239	0.0606616	0.0736503	0.0775041	0.0139047	0.0483112	0.115186	0.085994	0.149245	0.0498664	0.0486199	0.23195	0.114305	0.440635	0.978858	2.4662	13.12454	0.365803	0.360458	0.0602377	0.213502	0.3886336	7.251423
9240	-13155.4	-13115.5	-39.9065	0.8325457	0.28696	0.142599	0.174404	0.185991	0.255544	0.167141	0.305944	0.168542	0.169486	0.392289	0.127647	0.228685	0.280416	0.239115	0.232855	0.36245	0.311258	0.216579	0.322841	0.0834956	0.131963	0.135588	0.52236	0.0138033	0.106754	0.0911933	0.0801122	0.074018	0.0311542	0.106732	0.240309	0.211275	0.0977266	0.085399	0.0640401	0.0382268	0.100957	0.0962754	0.10206	0.211408	0.100039	0.0222459	0.223221	0.102463	0.419914	0.96558	2.51204	11.40619	0.347289	0.376007	0.0585053	0.2182	0.3704097	7.541101
9250	-13147	-13113.1	-33.8952	0.674395	0.241672	0.167918	0.183908	0.161994	0.189922	0.183759	0.234883	0.182337	0.156252	0.287782	0.0740317	0.158768	0.276481	0.310868	0.225575	0.295465	0.337074	0.23692	0.246912	0.0832718	0.15277	0.117241	0.557788	0.0245821	0.165394	0.0377678	0.108546	0.0817313	0.0425729	0.0631693	0.168992	0.189815	0.0879458	0.0648499	0.0498424	0.0407524	0.0790382	0.0495247	0.0900947	0.12686	0.04052	0.0295023	0.240058	0.0687296	0.351194	0.914997	2.66508	11.40619	0.345037	0.376309	0.0606645	0.21799	0.350579	6.84515
9260	-13145.4	-13109.2	-36.2353	0.7826698	0.244427	0.185259	0.209646	0.170319	0.199108	0.181006	0.266988	0.158025	0.174937	0.496892	0.0783734	0.138531	0.219422	0.342674	0.18431	0.361007	0.343813	0.217616	0.265112	0.120165	0.165074	0.1334	0.405787	0.0416517	0.160877	0.068071	0.108546	0.036092	0.0288014	0.0600574	0.188692	0.216121	0.0610264	0.0720463	0.0637823	0.0153587	0.121894	0.0580122	0.0612244	0.13841	0.0854283	0.0435873	0.263697	0.091866	0.400062	0.952035	2.55604	11.15033	0.339831	0.380232	0.0588435	0.221093	0.3361356	7.155267
9270	-13157.6	-13117.7	-39.9028	0.8367428	0.301624	0.127007	0.170112	0.161878	0.228667	0.165213	0.234734	0.106041	0.180468	0.421509	0.133607	0.182267	0.229833	0.268023	0.214566	0.419317	0.306719	0.28909	0.243205	0.0633643	0.204821	0.150643	0.604268	0.0372455	0.200919	0.0813317	0.117254	0.0476589	0.0225016	0.0557768	0.235567	0.200167	0.124896	0.0416711	0.0798248	0.0229398	0.171293	0.037572	0.115835	0.158205	0.0795626	0.0267502	0.247003	0.10335	0.421517	0.966638	2.5085	12.50055	0.367746	0.352244	0.0651521	0.214859	0.3510013	7.510948
9280	-13156.3	-13118.8	-37.4666	0.7634516	0.336306	0.170136	0.176539	0.14063	0.195123	0.140958	0.281471	0.123909	0.153665	0.442377	0.133607	0.140381	0.214196	0.292771	0.206865	0.354456	0.274441	0.205049	0.267282	0.0611884	0.141251	0.156942	0.443454	0.0493765	0.215036	0.0448098	0.203143	0.0808044	0.00267077	0.113923	0.240199	0.24067	0.0764901	0.0523056	0.0829416	0.00714662	0.108049	0.0808575	0.137698	0.180961	0.0254169	0.00822481	0.224309	0.0877615	0.391992	0.94629	2.57396	12.49227	0.370443	0.356328	0.0571821	0.216047	0.3504882	7.228027
9290	-13142.4	-13098.9	-43.5076	0.7999464	0.356635	0.205972	0.224266	0.17402	0.213984	0.173638	0.269225	0.127902	0.157748	0.435639	0.114799	0.16806	0.280457	0.302265	0.253084	0.378141	0.427759	0.262094	0.295903	0.134228	0.211735	0.10554	0.626274	0.0493765	0.221859	0.0556644	0.113522	0.0367154	0.0381579	0.0637293	0.198833	0.219766	0.0787835	0.0580392	0.0551691	0.0312541	0.121174	0.0620395	0.077163	0.163106	0.0803195	0.0317386	0.210601	0.0955474	0.407112	0.95694	2.5404	12.00997	0.34454	0.375566	0.0592173	0.220677	0.3426771	7.866376
9300	-13149.3	-13103.9	-45.4475	0.7166692	0.360515	0.140356	0.263467	0.152787	0.215111	0.191369	0.377492	0.212831	0.149523	0.403067	0.163053	0.167572	0.253725	0.241073	0.244301	0.42079	0.339481	0.300083	0.283721	0.134228	0.219288	0.0956159	0.566079	0.0891228	0.219501	0.0834052	0.0990035	0.0317046	0.0277261	0.0538157	0.257955	0.224461	0.104341	0.123816	0.0446225	0.0279872	0.0920398	0.0331033	0.0968794	0.138341	0.0632683	0.0500062	0.282514	0.0777518	0.37129	0.930892	2.62007	11.07497	0.336797	0.386585	0.0585107	0.218108	0.3352018	8.039143
9310	-13151.2	-13111.2	-39.9516	0.9193336	0.348539	0.152745	0.185945	0.144467	0.253421	0.134659	0.256695	0.231002	0.205142	0.379746	0.114656	0.188294	0.264532	0.196852	0.285241	0.383441	0.339481	0.193694	0.297627	0.111296	0.178261	0.103483	0.562177	0.0579098	0.167871	0.0884465	0.0912999	0.0769467	0.0146552	0.0490043	0.230132	0.228144	0.0908542	0.0284662	0.0907158	0.0210512	0.0804896	0.0360269	0.105778	0.155011	0.127522	0.0446428	0.297281	0.120591	0.451086	0.985233	2.44309	11.14743	0.344246	0.367102	0.0659822	0.22267	0.3650567	7.593646
9320	-13145.2	-13114	-31.1711	0.941135	0.296847	0.130676	0.177902	0.149349	0.179274	0.135628	0.27668	0.149847	0.158438	0.361064	0.145109	0.142679	0.206776	0.251489	0.273848	0.312644	0.283	0.208753	0.242532	0.0868845	0.159958	0.0695019	0.460862	0.0587837	0.156744	0.0884465	0.092332	0.0267863	0.00853483	0.0734649	0.226109	0.166798	0.066319	0.0825461	0.0726815	0.0549386	0.0823513	0.0639762	0.140113	0.121906	0.0563959	0.0446428	0.180565	0.125064	0.458314	0.989518	2.4271	11.1637	0.330821	0.383153	0.0590048	0.227022	0.4062771	6.724176
9330	-13149.4	-13112.2	-37.169	0.8714808	0.293057	0.199442	0.189322	0.140932	0.203823	0.215172	0.249163	0.180522	0.209857	0.316297	0.2003	0.149708	0.216938	0.279966	0.234598	0.295267	0.316017	0.214065	0.263765	0.106939	0.146004	0.114595	0.651444	0.072074	0.154018	0.0999041	0.0610653	0.0554772	0.0365016	0.0342214	0.226109	0.20112	0.0358222	0.0648107	0.0504124	0.0530584	0.098157	0.0446547	0.078639	0.180332	0.0891374	0.0735093	0.183068	0.110654	0.434396	0.974951	2.48	11.63811	0.335967	0.381839	0.0592496	0.222945	0.3633347	7.279287
9340	-13145	-13110.3	-34.7609	0.9027474	0.287742	0.117024	0.209588	0.154962	0.182502	0.215172	0.270951	0.150548	0.153183	0.398109	0.110668	0.154208	0.186311	0.232868	0.200955	0.373934	0.314346	0.238331	0.302574	0.104839	0.109813	0.096796	0.503644	0.0583318	0.203956	0.0626178	0.11291	0.0525217	0.00369663	0.0494159	0.156645	0.265313	0.089539	0.0560778	0.0564654	0.017417	0.0799741	0.0580765	0.118823	0.13784	0.0999516	0.0613954	0.28283	0.117164	0.445433	0.981811	2.45559	10.3371	0.337734	0.373918	0.0645651	0.223783	0.3981397	7.092868
9350	-13155.8	-13115.9	-39.8724	0.8740231	0.312186	0.128789	0.186656	0.168912	0.266227	0.237352	0.309221	0.162825	0.137876	0.407452	0.198099	0.147315	0.247702	0.329772	0.252048	0.352415	0.336892	0.199696	0.242769	0.0671099	0.136973	0.116241	0.553794	0.0583318	0.131924	0.0826606	0.0931872	0.0411573	0.033631	0.0879181	0.145074	0.263702	0.124687	0.0370989	0.0984422	0.0382172	0.0971184	0.0580765	0.112807	0.128428	0.0659948	0.0156567	0.327901	0.111185	0.435313	0.975529	2.47797	11.99473	0.349387	0.372511	0.05873	0.219372	0.3933866	7.540337
9360	-13154.7	-13116.1	-38.5643	0.834853	0.307288	0.133637	0.213709	0.170829	0.220675	0.196627	0.222244	0.136762	0.165922	0.457433	0.120323	0.148817	0.299986	0.290884	0.263571	0.300154	0.366473	0.223679	0.315913	0.122911	0.181869	0.124438	0.515166	0.0881906	0.172172	0.0957334	0.070122	0.0309433	0.0218032	0.0454764	0.209587	0.337684	0.0469565	0.0477019	0.0608932	0.0377813	0.065321	0.058606	0.101397	0.175284	0.0580943	0.0191365	0.208959	0.102951	0.420796	0.966163	2.51009	10.03664	0.328898	0.379419	0.0638823	0.2278	0.3528735	7.45115
9370	-13165.4	-13112.8	-52.5422	0.7374445	0.382437	0.190917	0.213709	0.172767	0.285897	0.22257	0.322357	0.162566	0.184187	0.487409	0.125896	0.184249	0.265833	0.32192	0.191031	0.421518	0.346377	0.242057	0.330987	0.11228	0.11698	0.149886	0.885847	0.0623834	0.203655	0.0614105	0.0866843	0.0381246	0.0378479	0.11658	0.209587	0.363283	0.178505	0.0937309	0.0954496	0.0239929	0.189103	0.0409996	0.0874211	0.135079	0.0666476	0.0321026	0.279229	0.0821976	0.380675	0.937991	2.59914	12.43936	0.346267	0.37093	0.0565577	0.226245	0.3484315	8.721494
9380	-13151.1	-13115	-36.1145	0.6985683	0.3039	0.19644	0.203196	0.196701	0.233107	0.175476	0.240365	0.129794	0.141193	0.339973	0.116614	0.128756	0.210139	0.305047	0.170007	0.33011	0.268132	0.224243	0.292848	0.0996079	0.159316	0.109424	0.57837	0.0139612	0.146397	0.089535	0.112328	0.0632655	0.0200977	0.105687	0.140531	0.296066	0.0586357	0.0701114	0.0602971	0.030178	0.151232	0.0442415	0.0819012	0.14671	0.0563692	0.0537627	0.152501	0.0738825	0.362854	0.924337	2.63893	12.692	0.357842	0.37038	0.0582148	0.213564	0.3572939	7.046568
9390	-13144.7	-13112.3	-32.4145	0.8758902	0.274185	0.171725	0.238868	0.139062	0.230774	0.146745	0.304186	0.167494	0.141193	0.262449	0.120218	0.115019	0.186771	0.266792	0.177516	0.286998	0.251783	0.20937	0.226436	0.0978124	0.140625	0.10093	0.58368	0.0711611	0.189738	0.0527635	0.108043	0.0776097	0.00392842	0.0427653	0.153286	0.234251	0.0800247	0.0754723	0.0867973	0.0172518	0.138018	0.0700692	0.114597	0.13925	0.0714251	0.029119	0.209308	0.111576	0.435984	0.975952	2.47649	11.65091	0.361997	0.37117	0.060844	0.205988	0.3850491	6.805511
9400	-13142.3	-13106.8	-35.5144	0.9584392	0.322759	0.115294	0.169721	0.17864	0.198749	0.168566	0.301264	0.165899	0.187045	0.321611	0.151973	0.123529	0.288568	0.209427	0.257329	0.314432	0.284126	0.207516	0.235875	0.111416	0.169507	0.0982544	0.524027	0.0777733	0.150435	0.0726334	0.115363	0.0187283	0.0339507	0.0521316	0.171749	0.235364	0.0903186	0.0534263	0.0952835	0.0428166	0.101727	0.0331711	0.108399	0.184574	0.0861163	0.0641211	0.283362	0.128589	0.463893	0.992757	2.41476	10.7913	0.343203	0.366558	0.0620483	0.228191	0.390195	7.17697
9410	-13144.4	-13113.7	-30.7254	0.8319678	0.258837	0.186212	0.16931	0.147763	0.212288	0.197821	0.255593	0.169688	0.112535	0.412159	0.13701	0.126331	0.178327	0.194752	0.183409	0.276811	0.297074	0.246758	0.213136	0.111464	0.159821	0.130693	0.589641	0.0595338	0.164949	0.068413	0.0990827	0.0320879	0.0306582	0.0592421	0.183485	0.169508	0.0476831	0.0433153	0.031649	0.0219256	0.0936558	0.0486189	0.0530543	0.141348	0.0934739	0.0324083	0.219584	0.102341	0.419693	0.965434	2.51253	10.17989	0.333307	0.381962	0.0615869	0.223144	0.3921687	6.661108
9420	-13149.2	-13110.1	-39.0525	0.7999642	0.367114	0.142192	0.218327	0.215898	0.264437	0.203191	0.339935	0.127556	0.163297	0.398374	0.0981418	0.207123	0.261566	0.272281	0.182344	0.340965	0.285943	0.231178	0.274116	0.100267	0.182631	0.117861	0.501444	0.043524	0.171323	0.0333554	0.123776	0.045362	0.0212693	0.0474002	0.192148	0.295877	0.0720077	0.10869	0.0410982	0.0265459	0.0846771	0.0854776	0.0977998	0.139826	0.0632551	0.0042879	0.228083	0.0955511	0.40712	0.956945	2.54038	11.9723	0.331131	0.385469	0.0612773	0.222122	0.362899	7.421965
