Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
6190	-13153.8	-13110.4	-43.3419	0.8341471	0.322032	0.204287	0.200516	0.159384	0.279225	0.173611	0.275051	0.225171	0.135997	0.42285	0.158484	0.158608	0.242521	0.341988	0.254229	0.480768	0.36191	0.243682	0.319445	0.100509	0.151123	0.168256	0.533417	0.0682412	0.0630934	0.0536387	0.0641449	0.00960494	0.127829	0.0663933	0.0924384	0.0405761	0.165427	0.0638149	0.0243665	0.284666	0.0571842	0.0840807	0.139672	0.256743	0.0582599	0.106388	0.168609	0.102801	0.420527	0.965985	2.51069	10.66676	0.344082	0.3722	0.0607743	0.222944	0.3528848	7.908236
6200	-13143.6	-13111.3	-32.2945	0.8349262	0.277847	0.146117	0.21746	0.108499	0.292628	0.100905	0.305347	0.194275	0.122588	0.413081	0.130219	0.140503	0.242144	0.238493	0.22596	0.295844	0.269526	0.213496	0.310882	0.101808	0.166029	0.0840942	0.432029	0.0682412	0.107589	0.0706923	0.0550337	0.0248706	0.140256	0.0663933	0.0868249	0.0451044	0.127273	0.03455	0.0584183	0.18963	0.0674602	0.000887859	0.0585273	0.20694	0.0768178	0.106697	0.178654	0.102966	0.420824	0.966182	2.51003	10.77017	0.343862	0.366996	0.0635586	0.225584	0.3882871	6.800637
6210	-13142.6	-13110.2	-32.3693	0.9109523	0.256907	0.139098	0.146105	0.137406	0.195848	0.135235	0.343256	0.192996	0.118334	0.383964	0.148405	0.135419	0.258131	0.218383	0.237508	0.317369	0.311679	0.229611	0.315209	0.0564189	0.130275	0.123474	0.421757	0.0634641	0.113483	0.0895546	0.0473878	0.0101989	0.157654	0.102022	0.0560948	0.0555437	0.185357	0.0595706	0.0587268	0.260789	0.0234446	0.0108226	0.0994511	0.211303	0.0424339	0.0842671	0.181531	0.118862	0.448247	0.983522	2.44937	10.0727	0.339639	0.373189	0.063833	0.223339	0.3712849	6.865887
6220	-13149	-13113.1	-35.8458	0.9088434	0.29948	0.130759	0.210045	0.208371	0.169044	0.252982	0.308084	0.175655	0.129173	0.449988	0.142859	0.126024	0.240854	0.234405	0.160788	0.34288	0.321101	0.214386	0.254638	0.103708	0.190299	0.107512	0.472048	0.131213	0.0980917	0.0632696	0.0686682	0.0487054	0.129757	0.0533125	0.0451339	0.012543	0.156666	0.0662346	0.0610797	0.274529	0.0173424	0.0540488	0.12194	0.2038	0.0348032	0.0930125	0.194236	0.118426	0.447527	0.983085	2.45096	11.31469	0.364391	0.357816	0.058452	0.219341	0.3784903	7.173467
6230	-13138.1	-13107.3	-30.7765	0.8160439	0.268785	0.108451	0.197662	0.114082	0.202538	0.179719	0.250037	0.176916	0.150265	0.371109	0.104511	0.117866	0.226304	0.257385	0.223306	0.299421	0.271937	0.217218	0.257691	0.103708	0.137335	0.108965	0.486787	0.0953957	0.0852493	0.0682438	0.0399189	0.0071737	0.191048	0.0624489	0.0637527	0.0242277	0.13399	0.0662346	0.0487006	0.29817	0.0411787	0.0625533	0.0974799	0.131075	0.0663893	0.0806802	0.143555	0.0989679	0.413514	0.961303	2.52621	10.76107	0.351673	0.375326	0.0631304	0.209871	0.3798917	6.639462
6240	-13147.2	-13121.4	-25.8408	1.053547	0.245625	0.117938	0.186182	0.102223	0.227667	0.206892	0.224252	0.207638	0.140619	0.299004	0.111326	0.167477	0.207799	0.231859	0.202039	0.218169	0.228982	0.206545	0.303883	0.105657	0.178461	0.083393	0.450848	0.0498556	0.0896218	0.0647388	0.0266832	0.0228149	0.11728	0.0669297	0.0726735	0.0705371	0.14647	0.0317214	0.0522175	0.208325	0.0356997	0.00931242	0.0426133	0.165867	0.0266739	0.0946765	0.215613	0.147513	0.492275	1.00834	2.35188	10.1456	0.340799	0.370417	0.0632817	0.225503	0.3811667	6.264805
6250	-13148	-13119.9	-28.1163	0.9316745	0.309484	0.146033	0.214026	0.119772	0.168984	0.13739	0.277903	0.155467	0.197903	0.287991	0.122654	0.159783	0.221184	0.257032	0.134764	0.327014	0.290879	0.183602	0.236146	0.0803415	0.139338	0.135007	0.439562	0.0422028	0.0749503	0.0439639	0.0624829	0.0146629	0.162908	0.118604	0.0698417	0.0236466	0.164603	0.0593778	0.0312285	0.219116	0.0954561	0.00844302	0.0492489	0.183929	0.0192567	0.0810465	0.195481	0.123127	0.455206	0.987687	2.43398	9.672181	0.339987	0.358123	0.063099	0.238791	0.3689307	6.462709
6260	-13151.2	-13118	-33.1609	0.9690187	0.290857	0.207879	0.239762	0.162025	0.23616	0.222121	0.241583	0.150736	0.167204	0.37369	0.109733	0.153868	0.210277	0.268731	0.279555	0.316831	0.27152	0.196581	0.226242	0.0766658	0.174862	0.105994	0.608579	0.0287957	0.10412	0.0429682	0.0624829	0.0104329	0.108777	0.0612953	0.0557107	0.0253134	0.163208	0.0294285	0.050696	0.271185	0.0312492	0.0708644	0.0522021	0.130415	0.0648986	0.138548	0.17057	0.130732	0.467237	0.994671	2.40736	10.20091	0.349839	0.357094	0.0668126	0.226255	0.3805512	6.964619
6270	-13151.3	-13120.5	-30.7939	0.8285958	0.250347	0.133298	0.165336	0.168561	0.16085	0.176715	0.266441	0.120018	0.186007	0.368607	0.180888	0.134721	0.186847	0.218293	0.204147	0.355697	0.265845	0.181381	0.246929	0.068882	0.201415	0.134073	0.504518	0.0587927	0.0747845	0.0531957	0.0340263	0.0171476	0.129076	0.0678102	0.0522401	0.0416639	0.224975	0.0742129	0.0609925	0.209418	0.0274881	0.0229911	0.057461	0.197259	0.0622184	0.100489	0.197085	0.101627	0.418397	0.964574	2.5154	10.90592	0.338558	0.378963	0.0619829	0.220496	0.3465702	6.643142
6280	-13149.4	-13118	-31.3654	0.8313099	0.300182	0.147619	0.162126	0.164902	0.174544	0.193847	0.282877	0.162184	0.13268	0.373375	0.140421	0.156008	0.190027	0.272077	0.204147	0.277652	0.339006	0.18061	0.248347	0.101601	0.128149	0.0977869	0.501446	0.0795734	0.0933241	0.0361907	0.0226808	0.0626579	0.132004	0.0647139	0.0269189	0.0501177	0.131805	0.0380912	0.0539304	0.331052	0.0206044	0.0151285	0.13091	0.202218	0.0696169	0.112422	0.132822	0.102202	0.419441	0.965267	2.51309	9.768403	0.339179	0.376868	0.0618081	0.222145	0.3665852	6.738398
6290	-13152.4	-13111.8	-40.5864	0.7342299	0.413482	0.1805	0.184841	0.0983524	0.240446	0.138298	0.28943	0.174881	0.160618	0.349162	0.15997	0.10766	0.238391	0.28532	0.197986	0.332165	0.283416	0.255223	0.266318	0.119358	0.139415	0.114846	0.700154	0.0679246	0.185991	0.0679019	0.0454453	0.017618	0.192056	0.099171	0.0976173	0.0559909	0.191996	0.10995	0.0142185	0.241602	0.0735275	0.00713884	0.0561794	0.252052	0.0328148	0.0989374	0.181892	0.0815096	0.379243	0.936921	2.60233	12.56946	0.361721	0.37392	0.0616446	0.202714	0.3529093	7.520254
6300	-13147.7	-13106.5	-41.254	0.7532708	0.334765	0.178796	0.181857	0.188666	0.192284	0.166166	0.291962	0.190635	0.171484	0.383565	0.115063	0.11733	0.254298	0.259725	0.230915	0.3918	0.286436	0.237829	0.335161	0.0898832	0.197003	0.139282	0.627749	0.0802635	0.109803	0.114508	0.0357899	0.0121795	0.225423	0.120945	0.0784106	0.00934184	0.143797	0.0744975	0.0137128	0.240909	0.0615228	0.00725291	0.0574807	0.275301	0.0503273	0.152368	0.166588	0.0855843	0.387617	0.943115	2.58368	12.76683	0.355609	0.368965	0.0622608	0.213165	0.3489338	7.593076
6310	-13151.6	-13107.7	-43.8526	0.7364228	0.324384	0.193322	0.24016	0.119342	0.283442	0.196382	0.270613	0.129631	0.195246	0.379309	0.106524	0.16458	0.280132	0.248557	0.268836	0.338225	0.310525	0.224578	0.288413	0.129088	0.153147	0.152439	0.505726	0.0776439	0.129959	0.0765724	0.0461733	0.00502768	0.224936	0.0790793	0.0400841	0.0208806	0.162877	0.0563829	0.0610555	0.3487	0.106673	0.0199535	0.0579726	0.275301	0.0791031	0.167968	0.314419	0.081979	0.38022	0.937652	2.60015	12.3877	0.336227	0.377215	0.0626119	0.223946	0.3741547	7.853364
6320	-13160.4	-13124.2	-36.1982	0.9745766	0.292187	0.15201	0.216537	0.157147	0.220605	0.181647	0.395287	0.124294	0.17245	0.308865	0.139372	0.146603	0.239006	0.240212	0.143084	0.320886	0.311664	0.190546	0.289674	0.0700275	0.200751	0.140233	0.536974	0.0199458	0.104285	0.0810745	0.0566358	0.0280396	0.167852	0.0593889	0.0471754	0.0564587	0.161304	0.0802644	0.0292967	0.268557	0.138796	0.0460422	0.0416728	0.157634	0.0893008	0.13293	0.298491	0.131854	0.468975	0.995656	2.40352	10.6778	0.344065	0.372475	0.0614666	0.221993	0.3867556	7.255206
6330	-13138.9	-13106.9	-32.0525	0.8721809	0.286166	0.195738	0.206254	0.13397	0.189975	0.160817	0.247728	0.183973	0.163073	0.337385	0.11471	0.153105	0.226665	0.239189	0.225575	0.379299	0.301685	0.217033	0.267497	0.0992144	0.16256	0.120383	0.465812	0.0742158	0.106066	0.0536457	0.0566358	0.0129244	0.169887	0.0826924	0.0643555	0.0147451	0.160344	0.0426726	0.0389374	0.160862	0.0668006	0.0693951	0.0321538	0.14008	0.0468107	0.133423	0.202454	0.1108	0.434649	0.97511	2.47944	10.37755	0.348588	0.371541	0.0556194	0.224251	0.3643089	6.806905
6340	-13151.1	-13115.2	-35.8452	0.7415952	0.254713	0.167145	0.231283	0.114277	0.255378	0.117472	0.259206	0.163224	0.163073	0.370539	0.120357	0.152768	0.222945	0.314734	0.264755	0.379985	0.280396	0.219687	0.263502	0.0931175	0.175181	0.128877	0.543246	0.0742571	0.0418427	0.078187	0.0217551	0.0468472	0.146744	0.0506923	0.0880103	0.00650966	0.119094	0.0482268	0.0662175	0.298057	0.0129398	0.014452	0.0916481	0.230742	0.0799192	0.0989861	0.222199	0.083086	0.382512	0.939358	2.59504	11.11996	0.339325	0.367466	0.0618401	0.231369	0.3412806	7.093189
6350	-13146.2	-13115.3	-30.9448	0.8695671	0.2779	0.122628	0.230587	0.130041	0.207369	0.126018	0.239918	0.137454	0.141262	0.368422	0.180947	0.151455	0.206559	0.254968	0.248105	0.32383	0.255072	0.281327	0.241273	0.0931175	0.113091	0.126314	0.491002	0.0870114	0.0879546	0.0482345	0.0283838	0.0349769	0.161017	0.0502444	0.0548952	0.031857	0.187171	0.0858595	0.070391	0.171423	0.00807684	0.0172191	0.0734486	0.214473	0.0693165	0.0759579	0.188323	0.110253	0.433704	0.974512	2.48153	10.37836	0.348533	0.372216	0.0655555	0.213695	0.377129	6.694893
6360	-13143.6	-13110.6	-33.0155	0.860384	0.307542	0.167697	0.201828	0.137565	0.15764	0.206772	0.223821	0.155017	0.13063	0.299428	0.118475	0.166715	0.246933	0.189703	0.25205	0.370868	0.257415	0.164003	0.251858	0.0761996	0.13966	0.12446	0.528803	0.0482516	0.123437	0.0769023	0.038288	0.0529781	0.143878	0.0797234	0.0664037	0.0479202	0.189821	0.123338	0.0110682	0.218581	0.04068	0.0239651	0.0879055	0.198727	0.0610704	0.127989	0.236989	0.108328	0.430355	0.972378	2.48894	11.16353	0.357003	0.3645	0.0612916	0.217206	0.3694727	6.873
6370	-13142.5	-13116.3	-26.1318	1.060929	0.250488	0.151322	0.183078	0.106508	0.179232	0.168835	0.194263	0.188997	0.126746	0.341784	0.112143	0.132421	0.200349	0.235391	0.196497	0.306788	0.226049	0.196704	0.17714	0.0913758	0.145822	0.0720188	0.477769	0.087776	0.0888966	0.0787476	0.0399603	0.0222367	0.146183	0.0876935	0.0766013	0.043555	0.148511	0.0758409	0.0291475	0.28169	0.089994	0.000556176	0.0727237	0.169747	0.036662	0.0827961	0.153154	0.148948	0.494329	1.0094	2.34732	10.83932	0.357202	0.360863	0.0633676	0.218567	0.3775255	6.274191
6380	-13142.3	-13115.4	-26.9	0.9126915	0.219947	0.119631	0.20403	0.130988	0.12574	0.206737	0.226072	0.102822	0.14384	0.339734	0.140699	0.13495	0.17794	0.264249	0.189497	0.308256	0.247536	0.199307	0.210838	0.0807573	0.127511	0.140919	0.493305	0.0657201	0.062853	0.0576454	0.0384525	0.0547434	0.193429	0.0509956	0.0653175	0.0319359	0.138925	0.0674797	0.0754279	0.255271	0.042267	0.0109758	0.0530898	0.204405	0.057257	0.121844	0.145409	0.119221	0.448839	0.98388	2.44806	9.800302	0.353367	0.36524	0.0621484	0.219245	0.3859584	6.328749
6390	-13145.7	-13116.7	-28.9911	0.8756509	0.260924	0.16294	0.187873	0.0960286	0.22629	0.174481	0.214767	0.142075	0.145911	0.383883	0.128842	0.127342	0.242394	0.234087	0.17827	0.413721	0.242194	0.17425	0.248536	0.107022	0.13985	0.153609	0.375669	0.0818855	0.0384293	0.0628655	0.0333815	0.0358377	0.137694	0.0589132	0.0721203	0.0495187	0.170016	0.0697252	0.0421434	0.18803	0.0583806	0.0895444	0.064439	0.140234	0.0833804	0.108908	0.149608	0.111526	0.435898	0.975898	2.47668	10.57663	0.352694	0.369608	0.0609256	0.216772	0.3669948	6.49601
6400	-13148.1	-13121	-27.0696	1.012591	0.337534	0.126249	0.189405	0.14973	0.211564	0.19666	0.237445	0.136024	0.0987828	0.317228	0.141215	0.143268	0.203781	0.224786	0.21508	0.252479	0.324539	0.213156	0.21177	0.097023	0.152369	0.0845496	0.428719	0.0769331	0.0902108	0.0136451	0.0351947	0.0435154	0.170236	0.0525767	0.0811116	0.0286494	0.109285	0.0227265	0.0532061	0.257321	0.0120026	0.0630276	0.0668584	0.140401	0.0473132	0.0903403	0.207093	0.139459	0.480504	1.00206	2.37798	10.72345	0.340628	0.37332	0.0610954	0.224957	0.386579	6.355003
6410	-13145.4	-13114.9	-30.5018	0.7875727	0.325627	0.143847	0.175852	0.126626	0.242961	0.138446	0.209538	0.127911	0.165504	0.306093	0.112039	0.128921	0.165607	0.250288	0.213094	0.293789	0.322256	0.197846	0.21452	0.077543	0.120584	0.11749	0.416212	0.0647153	0.073041	0.0506307	0.101696	0.0162963	0.177756	0.102342	0.0598956	0.0207603	0.146674	0.0924289	0.055103	0.21144	0.0984549	0.00700654	0.0548668	0.249842	0.0738183	0.1463	0.191828	0.0929117	0.402082	0.953451	2.55156	11.05769	0.335188	0.377831	0.0597177	0.227264	0.3931354	6.587492
6420	-13149.1	-13117.2	-31.8959	0.7591459	0.325627	0.132209	0.253571	0.132739	0.206247	0.202283	0.237016	0.159684	0.133374	0.338036	0.108523	0.167342	0.214366	0.212321	0.197224	0.350147	0.267789	0.180427	0.23774	0.0669604	0.11446	0.119939	0.50294	0.0542545	0.0784964	0.0928229	0.0452839	0.0611375	0.17937	0.0434828	0.0511967	0.0181877	0.14244	0.0723947	0.0456915	0.249249	0.0908494	0.0141914	0.038312	0.207223	0.136023	0.0838719	0.161882	0.0868409	0.390151	0.944959	2.57805	10.52642	0.354939	0.376569	0.0558623	0.21263	0.3288339	6.727325
6430	-13150.6	-13111.1	-39.4365	0.9657089	0.331407	0.134543	0.218367	0.151364	0.228815	0.174429	0.264146	0.161727	0.211071	0.40541	0.119484	0.144851	0.240871	0.253882	0.213706	0.533944	0.381326	0.194458	0.258848	0.125825	0.146409	0.111796	0.51957	0.0810894	0.134775	0.060737	0.0395778	0.0193745	0.151889	0.102154	0.0511967	0.0287522	0.149128	0.0466329	0.0456915	0.219515	0.00903048	0.0905323	0.0866353	0.355918	0.0435784	0.103713	0.204553	0.130062	0.466196	0.994077	2.40966	11.48734	0.352947	0.372049	0.0571465	0.217857	0.3796919	7.550723
6440	-13150.5	-13117	-33.539	0.8629293	0.266368	0.117219	0.154584	0.15644	0.20075	0.124976	0.309611	0.133426	0.154286	0.454693	0.189336	0.185862	0.217144	0.247622	0.194946	0.342513	0.310066	0.252952	0.302862	0.119135	0.153966	0.126241	0.464591	0.0649218	0.119378	0.0291749	0.0316982	0.00772164	0.158506	0.0603755	0.0396427	0.0425106	0.15503	0.0526297	0.0556292	0.267138	0.074245	0.0206519	0.068067	0.170134	0.0406563	0.0995033	0.194076	0.108862	0.431288	0.972975	2.48688	11.00984	0.347481	0.376145	0.0594542	0.216919	0.3420146	6.931281
6450	-13148.7	-13110	-38.6863	0.83673	0.33866	0.150795	0.216596	0.127973	0.204656	0.169657	0.339698	0.136638	0.176496	0.377237	0.10584	0.120594	0.200918	0.300569	0.203294	0.340333	0.300152	0.216131	0.305392	0.106125	0.15146	0.0964503	0.486972	0.0649218	0.155207	0.0699832	0.0650987	0.0340254	0.290601	0.0702063	0.091035	0.0302459	0.139428	0.0694048	0.0186446	0.235064	0.0903626	0.0773228	0.065021	0.190543	0.0497906	0.09457	0.30082	0.103347	0.421512	0.966635	2.50851	13.01723	0.352393	0.366295	0.059015	0.222297	0.366744	7.374933
6460	-13141.6	-13103	-38.6512	0.8266011	0.306629	0.240011	0.195665	0.167038	0.223207	0.170184	0.307324	0.163127	0.169147	0.401678	0.0985988	0.164454	0.259466	0.229335	0.251139	0.338926	0.282823	0.26583	0.285429	0.100859	0.179575	0.0887246	0.599206	0.0664475	0.0864553	0.0633951	0.0498151	0.0435641	0.151537	0.083538	0.0781096	0.0457352	0.159717	0.0476916	0.0591359	0.272789	0.0235012	0.0113381	0.0848905	0.272043	0.0423761	0.113894	0.181389	0.101205	0.417627	0.964062	2.51711	10.9743	0.337046	0.370171	0.0687389	0.224045	0.3600158	7.425739
6470	-13151.8	-13112.2	-39.5337	0.8214944	0.319082	0.148581	0.206914	0.165724	0.182874	0.209156	0.322918	0.154383	0.150068	0.373465	0.110686	0.153631	0.236024	0.258332	0.183911	0.332934	0.290957	0.252706	0.226882	0.124819	0.202498	0.10118	0.503402	0.0735198	0.0952532	0.0788952	0.0498041	0.0223947	0.253415	0.119199	0.150817	0.0603419	0.110111	0.137218	0.0995647	0.3148	0.0376092	0.0467004	0.0972044	0.196506	0.0292764	0.138932	0.173826	0.100124	0.415646	0.962737	2.52149	11.46177	0.34948	0.376061	0.0604231	0.214036	0.3626429	7.496516
6480	-13147.3	-13114.6	-32.6153	0.7653755	0.266959	0.113463	0.122342	0.191432	0.260358	0.136807	0.257055	0.1194	0.169218	0.390264	0.144421	0.170342	0.236024	0.207729	0.262179	0.39083	0.253311	0.240161	0.260197	0.122202	0.14815	0.0750077	0.546842	0.0697117	0.141968	0.0545739	0.0453652	0.0149424	0.148343	0.058546	0.0306708	0.0294418	0.116461	0.0350582	0.040939	0.176041	0.0283321	0.0268688	0.0619781	0.199396	0.0800368	0.0962615	0.244359	0.0881728	0.392811	0.946879	2.57214	11.13192	0.352176	0.368238	0.0608005	0.218785	0.3661171	6.783989
6490	-13155.3	-13117.1	-38.1452	0.7152296	0.334995	0.173722	0.181474	0.1423	0.186418	0.201029	0.364983	0.187296	0.146593	0.330347	0.0920533	0.163636	0.310653	0.285727	0.168153	0.323648	0.256491	0.211644	0.301909	0.0660577	0.144653	0.130954	0.708354	0.0748436	0.138672	0.101144	0.0540628	0.0183002	0.0920428	0.0814535	0.0572385	0.0191235	0.155166	0.0578771	0.0325051	0.261687	0.0952955	0.0386847	0.105628	0.144246	0.058745	0.0758008	0.229837	0.0774438	0.370628	0.930384	2.62154	11.15755	0.332533	0.385415	0.0605788	0.221473	0.3328118	7.305441
6500	-13148.6	-13108.3	-40.2276	0.8204506	0.394387	0.121764	0.201894	0.15725	0.172691	0.201847	0.272915	0.164942	0.134658	0.404216	0.105378	0.145065	0.271554	0.342605	0.188551	0.401273	0.262165	0.251934	0.281516	0.117167	0.145309	0.126105	0.634017	0.0544243	0.172679	0.0975642	0.0207746	0.0142247	0.142041	0.0763782	0.0751055	0.0216974	0.246559	0.0546066	0.0360404	0.257845	0.0292119	0.0314171	0.087142	0.218248	0.069316	0.127194	0.229837	0.0999024	0.415239	0.962464	2.52239	11.591	0.346216	0.36509	0.0616255	0.227069	0.3675461	7.561509
6510	-13150.9	-13110	-40.9426	0.8508766	0.295416	0.203156	0.219399	0.20138	0.237623	0.148541	0.229396	0.18414	0.169531	0.389148	0.0928527	0.159752	0.231735	0.240267	0.272553	0.387291	0.341707	0.228943	0.255366	0.132496	0.161483	0.116829	0.552368	0.0603743	0.0769084	0.0605407	0.0425094	0.0205131	0.198782	0.093738	0.0631237	0.0199415	0.193398	0.0760786	0.0603709	0.222455	0.0523236	0.0888567	0.0581231	0.224009	0.100498	0.213135	0.246971	0.10633	0.426838	0.970113	2.49672	12.42535	0.343428	0.384549	0.0586469	0.213376	0.3901391	7.62402
6520	-13154.5	-13119.3	-35.1811	0.7965678	0.294643	0.219736	0.173606	0.139391	0.237623	0.115806	0.284769	0.120144	0.158028	0.248909	0.116635	0.134609	0.24235	0.212975	0.245027	0.339906	0.276116	0.176426	0.247491	0.122054	0.155817	0.106773	0.652607	0.0214531	0.127351	0.0695577	0.0618628	0.0101595	0.151922	0.10002	0.0323998	0.0230733	0.188636	0.0613033	0.0790396	0.222111	0.0107594	0.110441	0.0513593	0.312888	0.0908759	0.13258	0.191598	0.0948282	0.405749	0.955999	2.54342	10.72077	0.337475	0.38343	0.0614766	0.217618	0.3798669	7.070832
6530	-13151.5	-13111.4	-40.1118	0.9766225	0.334583	0.163697	0.23417	0.143847	0.158869	0.177851	0.258137	0.152643	0.163267	0.421534	0.137038	0.158272	0.329283	0.251869	0.221978	0.406646	0.330303	0.25844	0.23969	0.101524	0.140608	0.0911245	0.558944	0.0626669	0.126058	0.0520131	0.0672865	0.0385577	0.167495	0.0890003	0.0959134	0.0885902	0.250274	0.0561375	0.0176962	0.227841	0.0610787	0.00759875	0.147341	0.182538	0.100733	0.102138	0.239948	0.132266	0.469611	0.996016	2.40211	11.73088	0.339465	0.372732	0.0629112	0.224893	0.3798669	7.615223
6540	-13157.9	-13118.7	-39.2309	0.912513	0.277921	0.158448	0.184067	0.130767	0.21355	0.144196	0.416525	0.184282	0.184104	0.453727	0.0849395	0.158597	0.28461	0.251869	0.22626	0.401012	0.396172	0.184119	0.268709	0.100333	0.151206	0.129169	0.556304	0.0795099	0.070738	0.0629887	0.0817804	0.00788055	0.209991	0.0745768	0.0512215	0.0608044	0.149146	0.0553343	0.079536	0.252569	0.0192349	0.0118297	0.0597036	0.214533	0.0692401	0.140693	0.186512	0.119184	0.448778	0.983843	2.44819	12.50806	0.350549	0.365643	0.0625321	0.221276	0.3777302	7.47871
6550	-13147.6	-13115.4	-32.2879	0.9097043	0.260717	0.105487	0.184838	0.0898661	0.243177	0.113107	0.244131	0.188418	0.165452	0.372955	0.0951913	0.172253	0.18538	0.265581	0.2045	0.329444	0.27948	0.240215	0.285133	0.116094	0.17512	0.135769	0.447753	0.0579474	0.135738	0.0905429	0.0348616	0.00739664	0.160416	0.0542271	0.0369201	0.0497241	0.184188	0.0274221	0.0567405	0.234048	0.00907865	0.0521669	0.0688169	0.232374	0.0491484	0.185778	0.210462	0.118604	0.447821	0.983264	2.45031	10.66745	0.342766	0.38251	0.0583915	0.216333	0.388785	6.838058
6560	-13136.6	-13106.5	-30.1074	0.860592	0.276388	0.0998456	0.178825	0.146742	0.179761	0.142598	0.297729	0.159867	0.117272	0.330413	0.0832326	0.16953	0.198517	0.2463	0.199446	0.321799	0.319023	0.208151	0.194225	0.096996	0.166903	0.124414	0.507543	0.0662841	0.136561	0.0461828	0.0564636	0.0340005	0.143697	0.0831763	0.0714512	0.0295403	0.12556	0.0690836	0.0364331	0.200856	0.0186581	0.0565871	0.0835262	0.195745	0.0667942	0.110086	0.195772	0.108372	0.430431	0.972427	2.48877	10.84976	0.354881	0.370734	0.0578137	0.216572	0.3585308	6.59198
6570	-13154	-13109.9	-44.1167	0.8705789	0.409241	0.180113	0.263067	0.165212	0.232705	0.129265	0.305362	0.194485	0.159631	0.367118	0.103353	0.150787	0.199635	0.265423	0.199446	0.314711	0.363954	0.318431	0.251506	0.102688	0.179362	0.113852	0.767097	0.0542732	0.121055	0.0501399	0.0357867	0.0436079	0.171642	0.0895303	0.129346	0.0418555	0.176499	0.109527	0.0455758	0.263223	0.0375452	0.0503961	0.103062	0.240039	0.0379254	0.144385	0.302229	0.110465	0.43407	0.974744	2.48072	11.28973	0.350868	0.37278	0.0592979	0.217054	0.3614243	7.984086
6580	-13155	-13115.7	-39.3238	0.827987	0.322443	0.170868	0.191694	0.165212	0.167788	0.169976	0.238671	0.189517	0.148838	0.357571	0.156882	0.143932	0.2145	0.27982	0.269233	0.346957	0.279047	0.276662	0.223614	0.131632	0.157764	0.0845457	0.580901	0.0279434	0.162851	0.118207	0.0318558	0.0379109	0.193456	0.0678099	0.0264509	0.043245	0.176255	0.0983998	0.0498777	0.215341	0.0502169	0.0394659	0.10264	0.269801	0.0599137	0.166823	0.215502	0.101499	0.418162	0.964418	2.51592	13.4697	0.351001	0.376521	0.060554	0.211925	0.3860321	7.422033
6590	-13146.9	-13113.3	-33.5252	0.8395179	0.286829	0.135356	0.245925	0.140976	0.204856	0.145647	0.277215	0.200075	0.15148	0.300913	0.100389	0.118079	0.19598	0.242918	0.190238	0.338708	0.32439	0.218999	0.269457	0.0843886	0.157764	0.129857	0.486287	0.0920132	0.202945	0.050137	0.0638506	0.0335576	0.196328	0.0614456	0.0299325	0.0240845	0.209199	0.0567685	0.0738518	0.177271	0.0328744	0.0340949	0.0628782	0.299571	0.0358219	0.10252	0.142652	0.103936	0.422571	0.967331	2.50616	10.68984	0.348367	0.365503	0.0648531	0.221276	0.3749652	6.928521
