Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
1798	0	-13142.4	-13114.1	-28.3211	0.8607771	0.281777	0.138718	0.113677	0.144481	0.180158	0.213647	0.212905	0.128625	0.151174	0.321588	0.111811	0.15244	0.250135	0.257127	0.211839	0.371268	0.212298	0.224317	0.175261	0.0951162	0.13662	0.0915985	0.51599	0.0716709	0.100995	0.0567445	0.023809	0.0295817	0.152185	0.0676618	0.0727088	0.0467881	0.1461	0.0656241	0.035265	0.274031	0.0444089	0.035118	0.045468	0.185143	0.0435817	0.0640614	0.168736	0.10841	0.430499	0.97247	2.48862	10.56968	0.350447	0.370465	0.0595993	0.219488	0.3641736	6.422252
1799	1	-13144.2	-13118	-26.1689	0.9707489	0.32764	0.130881	0.171568	0.168608	0.195294	0.1487	0.240342	0.159088	0.14419	0.293234	0.0943822	0.169008	0.168906	0.225127	0.16409	0.262959	0.182301	0.199123	0.186694	0.126725	0.137011	0.0816133	0.485677	0.0713015	0.137135	0.0624442	0.106448	0.0373334	0.0344012	0.113026	0.160453	0.210906	0.0719183	0.0389969	0.0787887	0.00162497	0.111049	0.0393315	0.0991298	0.152774	0.0626372	0.0267946	0.189904	0.131081	0.46778	0.994979	2.40616	10.09482	0.361921	0.366021	0.0589819	0.213077	0.3657362	6.269558
1800	0	-13151.9	-13114.7	-37.1661	0.8099443	0.293075	0.215393	0.265509	0.197249	0.240319	0.146169	0.250092	0.176824	0.111827	0.410978	0.131482	0.160748	0.269528	0.279856	0.226372	0.371547	0.335284	0.242779	0.223144	0.0697749	0.114807	0.127248	0.537398	0.0618884	0.137848	0.0618086	0.0254396	0.0328466	0.124668	0.0882132	0.0976078	0.0427032	0.117935	0.0715128	0.0576482	0.186751	0.0521571	0.0150004	0.0781965	0.252695	0.0785367	0.145627	0.142964	0.097673	0.411107	0.959673	2.53155	10.94644	0.345455	0.370839	0.0588991	0.224807	0.3690934	7.26945
1801	1	-13148	-13115.3	-32.7343	0.6493941	0.307592	0.110153	0.169278	0.18522	0.198042	0.162871	0.226653	0.137239	0.171835	0.259293	0.107848	0.197721	0.162943	0.225127	0.233483	0.361539	0.286118	0.202316	0.238778	0.116589	0.158181	0.126491	0.491593	0.0419199	0.152813	0.0524704	0.106448	0.0434894	0.0160633	0.0929446	0.198863	0.165229	0.0565855	0.102488	0.0990083	0.00993608	0.136635	0.0676351	0.0878045	0.136459	0.06664	0.00738618	0.244044	0.0634297	0.338641	0.904568	2.69336	11.04261	0.343773	0.374808	0.0592133	0.222205	0.3547404	6.721764
1802	0	-13149.8	-13117.9	-31.9787	0.8932725	0.293075	0.146244	0.188782	0.17511	0.239133	0.125615	0.248626	0.16782	0.140576	0.34317	0.165912	0.147338	0.185129	0.279856	0.170872	0.302605	0.316959	0.312756	0.228498	0.087074	0.129893	0.155238	0.57462	0.0620689	0.06714	0.0617343	0.0232333	0.032045	0.20367	0.0279004	0.0708656	0.0296404	0.179116	0.0729892	0.0413093	0.213329	0.0268701	0.00830986	0.0402447	0.235995	0.0481783	0.123946	0.129779	0.115198	0.442142	0.97979	2.46287	9.945299	0.32987	0.388982	0.0632253	0.217922	0.380853	6.823266
1803	1	-13150.3	-13113.5	-36.7837	0.8186236	0.323546	0.118708	0.271189	0.133795	0.173696	0.193129	0.219192	0.13217	0.203078	0.367776	0.128445	0.156646	0.31217	0.247164	0.169493	0.370546	0.315198	0.23073	0.265322	0.103304	0.196873	0.0962859	0.505605	0.0244456	0.145016	0.0645873	0.111395	0.0720363	0.0220332	0.0923139	0.116743	0.235023	0.117144	0.0749687	0.0425144	0.0184858	0.134493	0.0427089	0.0877034	0.136582	0.124272	0.00270794	0.310899	0.0995151	0.414525	0.961985	2.52398	11.795	0.358491	0.360739	0.0634567	0.217313	0.3580346	7.210133
1804	0	-13150.8	-13115.5	-35.351	0.84918	0.23805	0.130391	0.265394	0.150842	0.19576	0.166046	0.285123	0.109736	0.181992	0.408347	0.0920642	0.189287	0.208577	0.256533	0.205012	0.407993	0.277175	0.243056	0.250738	0.0600094	0.136983	0.160687	0.487351	0.0673342	0.223425	0.0733964	0.0332501	0.0654815	0.179029	0.0421266	0.0445651	0.0423501	0.154892	0.0319151	0.0289682	0.244603	0.0284601	0.0343089	0.0903299	0.233478	0.0565569	0.0943006	0.215902	0.105972	0.426206	0.969703	2.49812	11.47179	0.366809	0.350676	0.0615246	0.220991	0.3581259	7.09182
1805	1	-13156.7	-13116.6	-40.1108	0.7817441	0.29379	0.123247	0.19359	0.155398	0.259201	0.0988154	0.295328	0.150992	0.198851	0.431152	0.10297	0.226763	0.253968	0.247353	0.176423	0.38849	0.305865	0.193516	0.327551	0.159418	0.134158	0.155736	0.663376	0.0762598	0.18843	0.0735092	0.100143	0.0595098	0.0272169	0.0825374	0.136598	0.244308	0.084298	0.0639731	0.0534539	0.0502428	0.0933424	0.0427089	0.0920289	0.138868	0.0890741	0.0427601	0.265564	0.0916685	0.399679	0.951765	2.55689	11.20027	0.32514	0.391571	0.0584732	0.224816	0.3971734	7.540778
1806	0	-13145.1	-13108.9	-36.1939	0.8878131	0.365407	0.11159	0.272494	0.129751	0.229366	0.190079	0.232638	0.161581	0.16374	0.350684	0.116848	0.14378	0.263647	0.260613	0.225835	0.339539	0.254948	0.205626	0.250038	0.094595	0.165006	0.0747622	0.426861	0.0879797	0.110649	0.0561483	0.00780589	0.0451473	0.158632	0.105441	0.0694904	0.0347514	0.215129	0.0351448	0.0448483	0.263898	0.0614341	0.0370338	0.0926461	0.232375	0.0747086	0.174363	0.247248	0.114062	0.440225	0.978603	2.46711	11.80647	0.345789	0.369835	0.0621343	0.222243	0.3803652	7.184304
1807	1	-13152.5	-13113	-39.4703	0.6707444	0.355961	0.168744	0.198453	0.19169	0.228656	0.149668	0.286553	0.171005	0.152665	0.363683	0.0952973	0.192876	0.284825	0.255395	0.207035	0.440021	0.305386	0.173641	0.221271	0.155963	0.134069	0.128961	0.514157	0.113297	0.141452	0.0767086	0.133976	0.0362829	0.0120385	0.0706443	0.184409	0.269809	0.0586029	0.0468134	0.0907028	0.0133444	0.11834	0.0264431	0.10598	0.138868	0.0834228	0.0433971	0.212897	0.0679535	0.349393	0.913525	2.66913	13.03149	0.348945	0.368	0.0572323	0.225823	0.3770875	7.353407
1808	0	-13141.9	-13108	-33.9451	0.8388557	0.279636	0.139483	0.224047	0.12492	0.216567	0.148421	0.280935	0.16023	0.148245	0.375323	0.11587	0.152871	0.193331	0.260613	0.264586	0.275872	0.32113	0.21228	0.203353	0.101884	0.156804	0.0940526	0.547504	0.0552023	0.164485	0.0722824	0.0207023	0.0445128	0.182003	0.0617121	0.0438168	0.0578439	0.212568	0.025038	0.0448483	0.258144	0.0491323	0.0133269	0.100777	0.172001	0.065616	0.120999	0.156834	0.103796	0.42232	0.967166	2.50672	12.37447	0.363767	0.364407	0.059114	0.212713	0.3613027	6.919806
1809	1	-13148.1	-13109.2	-38.8602	0.823917	0.34797	0.161995	0.238031	0.168851	0.186807	0.189148	0.318207	0.184622	0.150105	0.381782	0.14133	0.131804	0.256831	0.268402	0.202416	0.328653	0.33116	0.234391	0.240112	0.0671116	0.183039	0.13378	0.529921	0.0811238	0.170851	0.0746076	0.126547	0.012547	0.041178	0.0242272	0.250276	0.178643	0.0767932	0.107746	0.0848753	0.06675	0.0853198	0.0316429	0.0685821	0.151085	0.0643041	0.0095235	0.337156	0.100637	0.416588	0.963368	2.51941	11.80429	0.34519	0.372144	0.0665475	0.216118	0.3745951	7.420246
1810	0	-13142.8	-13111.6	-31.1912	0.7613621	0.299239	0.131313	0.188983	0.165937	0.180183	0.159749	0.285005	0.177025	0.135326	0.277897	0.114045	0.131925	0.233404	0.289473	0.257239	0.267562	0.26215	0.207274	0.285752	0.116545	0.1262	0.140886	0.455761	0.0727344	0.123684	0.0407225	0.0290118	0.0440161	0.150148	0.0762342	0.0784617	0.0351806	0.16845	0.0410141	0.0302646	0.235977	0.0824342	0.0196481	0.0747218	0.184547	0.0367161	0.0782715	0.161354	0.0873148	0.3911	0.945646	2.57594	10.70609	0.363486	0.351133	0.066854	0.218527	0.3455984	6.652464
1811	1	-13147.8	-13109.9	-37.9253	0.7140037	0.346956	0.150513	0.17555	0.160378	0.257171	0.18475	0.274195	0.134076	0.181015	0.344451	0.176567	0.141086	0.282238	0.264752	0.193781	0.33437	0.264625	0.26256	0.28227	0.0815519	0.151901	0.162043	0.500588	0.0554879	0.201411	0.045975	0.117201	0.0329522	0.0214542	0.0738564	0.137102	0.182973	0.0630472	0.0697501	0.086004	0.066896	0.123962	0.0687589	0.0911333	0.133348	0.138871	0.0109838	0.222774	0.0771816	0.370063	0.929949	2.62281	12.21598	0.362444	0.3557	0.0602138	0.221642	0.3416547	7.25133
1812	0	-13146.8	-13118	-28.7145	0.8604582	0.257699	0.146832	0.166595	0.16031	0.189231	0.160321	0.267232	0.191589	0.142194	0.241559	0.148133	0.144411	0.214763	0.212376	0.242523	0.30836	0.245627	0.203579	0.277467	0.103392	0.124679	0.124122	0.439068	0.0823316	0.0921715	0.0381086	0.0247398	0.0535956	0.183552	0.0777636	0.0642779	0.00104696	0.111296	0.0397607	0.0676667	0.176948	0.0834566	0.0210575	0.106896	0.152463	0.0451968	0.132749	0.1941	0.108343	0.430382	0.972395	2.48888	10.57595	0.34091	0.381009	0.0612972	0.216784	0.3808122	6.46124
1813	1	-13145.2	-13110.7	-34.537	0.7891936	0.285882	0.0913646	0.201617	0.180177	0.225161	0.149572	0.276125	0.17685	0.138957	0.382776	0.166364	0.130905	0.218089	0.257912	0.203818	0.291782	0.297779	0.212765	0.254669	0.106857	0.154052	0.106496	0.392886	0.0481645	0.147171	0.103021	0.103551	0.02506	0.00246382	0.0893755	0.259306	0.154426	0.133671	0.0703971	0.0761597	0.101291	0.114921	0.0625056	0.0911333	0.208106	0.0631567	0.0312452	0.188959	0.0932572	0.402747	0.953915	2.55008	11.55178	0.344418	0.372948	0.0615115	0.221123	0.3464443	6.976938
1814	0	-13152.3	-13121.9	-30.326	0.9988516	0.270585	0.164523	0.224274	0.126131	0.209945	0.117478	0.222372	0.163522	0.146069	0.31212	0.133806	0.121099	0.221018	0.241637	0.243502	0.238064	0.288575	0.203579	0.274961	0.0754337	0.160049	0.15235	0.518154	0.0833655	0.181561	0.0382554	0.0247398	0.0325821	0.138172	0.0586832	0.0654179	0.0127342	0.157433	0.055463	0.0729342	0.223113	0.0964916	0.00729454	0.0548002	0.218631	0.031103	0.159464	0.166693	0.136725	0.476406	0.999809	2.38706	9.72368	0.327225	0.383001	0.0594751	0.230299	0.4008079	6.70818
1815	1	-13145.2	-13116.1	-29.1287	0.7067055	0.285882	0.129998	0.158804	0.147397	0.262947	0.131638	0.233783	0.13645	0.163219	0.374697	0.111065	0.120411	0.208974	0.201342	0.201749	0.244686	0.243072	0.238565	0.301689	0.107613	0.132926	0.123488	0.42726	0.027416	0.124248	0.0448493	0.0854487	0.0550138	0.0375181	0.0602955	0.177631	0.247896	0.0678384	0.0510099	0.062724	0.0364905	0.172413	0.035524	0.0365672	0.145431	0.0640778	0.00632668	0.171646	0.0756211	0.366677	0.927328	2.63037	11.16402	0.369048	0.354023	0.062399	0.21453	0.3726304	6.39802
1816	0	-13141.1	-13116.9	-24.2575	0.8645761	0.280839	0.144137	0.140744	0.0920038	0.212142	0.175889	0.24466	0.160389	0.112416	0.240907	0.0858962	0.124289	0.202209	0.263197	0.153108	0.312562	0.248557	0.191913	0.214964	0.0610086	0.140298	0.105215	0.438707	0.0543464	0.0905785	0.0602152	0.0395604	0.0713898	0.170798	0.0398107	0.0644165	0.0480693	0.137147	0.0421598	0.0523731	0.218383	0.028511	0.0130378	0.043184	0.177283	0.0848477	0.105759	0.147516	0.109207	0.43189	0.973359	2.48554	10.02163	0.339308	0.373597	0.0606687	0.226427	0.3624357	6.035436
1817	1	-13143.3	-13108.8	-34.4782	0.7884132	0.30053	0.171722	0.209895	0.199194	0.199471	0.144137	0.26873	0.152198	0.139849	0.367908	0.0994025	0.145324	0.223522	0.268537	0.175133	0.315368	0.271652	0.233371	0.2641	0.132585	0.16938	0.103474	0.548861	0.0138288	0.148834	0.0838181	0.114725	0.0305909	0.00528953	0.0427948	0.166197	0.230092	0.11644	0.0560092	0.0862703	0.0215709	0.136507	0.0324315	0.0512963	0.161429	0.0739595	0.0145411	0.269048	0.0930909	0.402427	0.953692	2.55079	11.91107	0.345965	0.36932	0.056363	0.228353	0.3768361	6.960015
1818	0	-13145.8	-13118.1	-27.6349	0.866137	0.276655	0.170613	0.187364	0.182702	0.165893	0.206505	0.268743	0.164517	0.12504	0.345437	0.142403	0.129296	0.217984	0.233582	0.207157	0.275484	0.236763	0.201983	0.235052	0.0674711	0.156464	0.0967635	0.475346	0.0363977	0.112332	0.0356392	0.0193496	0.0474489	0.180991	0.10703	0.0552936	0.0115353	0.0994546	0.0247032	0.0541502	0.202558	0.0643991	0.0117973	0.0508683	0.156441	0.0286404	0.0962463	0.18008	0.109534	0.432459	0.973721	2.48429	10.9393	0.336469	0.370921	0.0689732	0.223637	0.3901262	6.344573
1819	1	-13147.5	-13116.7	-30.8069	1.01844	0.270061	0.180163	0.191181	0.197179	0.213005	0.187762	0.229573	0.164207	0.097847	0.381588	0.121498	0.157899	0.25154	0.255092	0.225602	0.306379	0.321486	0.237526	0.199748	0.0892949	0.152383	0.0858964	0.434137	0.0514992	0.155902	0.0868229	0.128799	0.0675142	0.0540456	0.0420123	0.135946	0.186626	0.0716542	0.0714112	0.10216	0.0479635	0.0835226	0.0448484	0.0785008	0.107016	0.0553038	0.0154987	0.2025	0.140619	0.482225	1.00299	2.37417	10.41565	0.357598	0.359559	0.057048	0.225795	0.3730689	6.740595
1820	0	-13146.3	-13118.8	-27.4541	1.087842	0.321351	0.158021	0.170865	0.141689	0.181783	0.196199	0.278565	0.11222	0.19761	0.325364	0.140466	0.070553	0.182505	0.220939	0.212724	0.331045	0.271778	0.253965	0.216873	0.104294	0.150988	0.0879173	0.47129	0.0447606	0.0979476	0.0855174	0.0180317	0.0439245	0.169813	0.094428	0.0581189	0.0156107	0.146356	0.0409617	0.0417835	0.171564	0.0217739	0.00808903	0.0594126	0.228408	0.0215697	0.0951259	0.162042	0.15414	0.501651	1.01316	2.33105	10.54865	0.34468	0.379344	0.0637201	0.212256	0.3999874	6.424242
1821	1	-13139.5	-13111.6	-27.88	0.8630391	0.265948	0.173657	0.173596	0.0939987	0.204251	0.153539	0.291855	0.150514	0.182514	0.365802	0.108278	0.139376	0.200595	0.216024	0.183864	0.318266	0.237692	0.21321	0.256519	0.0892949	0.196295	0.0921906	0.508705	0.0119941	0.168255	0.0525727	0.0927461	0.0284315	0.0273307	0.0200003	0.147573	0.21612	0.0553598	0.0369343	0.0657078	0.0259414	0.112696	0.0368312	0.0642221	0.119962	0.0643698	0.0364067	0.210206	0.108885	0.431328	0.973	2.48679	9.641958	0.339431	0.378267	0.0580382	0.224264	0.381966	6.409646
1822	0	-13143.8	-13117.6	-26.1961	1.025596	0.283474	0.147014	0.206062	0.176522	0.1844	0.136348	0.227641	0.101678	0.128588	0.376751	0.115708	0.115043	0.221706	0.202823	0.218287	0.313188	0.279239	0.240786	0.165808	0.100572	0.113408	0.0879173	0.391035	0.0525079	0.0890067	0.0367805	0.0500761	0.0377463	0.130429	0.0810559	0.0845277	0.0114567	0.112854	0.0669873	0.0417835	0.226103	0.031899	0.0851536	0.0780085	0.14906	0.0673864	0.0897045	0.222477	0.142033	0.484312	1.00411	2.36954	10.51076	0.346322	0.367647	0.0666814	0.21935	0.3584863	6.278999
1823	1	-13147.9	-13112.4	-35.4982	0.8563716	0.272167	0.184209	0.197943	0.154481	0.205253	0.140203	0.252265	0.108232	0.199908	0.4639	0.124889	0.151135	0.297833	0.250254	0.193679	0.300063	0.295789	0.20656	0.228974	0.0869171	0.162961	0.144091	0.553669	0.0304766	0.222719	0.0225325	0.0988894	0.0154585	0.0236036	0.0669704	0.262177	0.202244	0.0759678	0.0822346	0.0454872	0.0237665	0.179925	0.0755688	0.107614	0.171704	0.0549318	0.0133012	0.190365	0.107485	0.428877	0.971429	2.49221	10.46149	0.338404	0.373035	0.0610728	0.227488	0.3633358	7.141312
1824	0	-13144.9	-13117.2	-27.6988	0.8007951	0.255461	0.160798	0.182175	0.122904	0.206647	0.132951	0.239617	0.131653	0.162198	0.25206	0.146157	0.133177	0.244619	0.255486	0.171837	0.295372	0.267767	0.206131	0.275284	0.0726721	0.149211	0.117096	0.566092	0.0846343	0.0971714	0.130513	0.0249076	0.0178443	0.119145	0.0519981	0.0546536	0.0178163	0.137357	0.033452	0.0376541	0.216585	0.0450797	0.0287884	0.0919686	0.174018	0.0673864	0.0534691	0.118639	0.0957279	0.407454	0.957175	2.53964	9.929531	0.343968	0.373138	0.0606361	0.222259	0.3504178	6.350448
1825	1	-13149.7	-13111.5	-38.2531	0.7744976	0.323897	0.166369	0.235115	0.135469	0.21987	0.175891	0.256153	0.17139	0.162871	0.387751	0.141736	0.137009	0.179953	0.309801	0.182634	0.330916	0.298112	0.182652	0.302902	0.0742186	0.164066	0.152508	0.553669	0.0851845	0.148795	0.0826351	0.120771	0.00313147	0.0407657	0.13046	0.157372	0.264243	0.0898555	0.0531369	0.0734425	0.0627941	0.106625	0.0375587	0.105871	0.10492	0.120906	0.0528459	0.251838	0.0901217	0.39666	0.94963	2.56359	11.62611	0.348441	0.3819	0.0627547	0.206904	0.3633358	7.338103
1826	0	-13153	-13128.2	-24.7057	0.9279617	0.255157	0.208136	0.222156	0.0984957	0.222508	0.114541	0.223134	0.133368	0.117968	0.248547	0.119352	0.103681	0.172765	0.207746	0.233237	0.301789	0.236597	0.238186	0.249386	0.0691821	0.172844	0.058042	0.458073	0.0283733	0.117843	0.099615	0.00710032	0.020227	0.108282	0.0618316	0.0481375	0.0637094	0.152009	0.0256818	0.0406335	0.216585	0.0990787	0.0109949	0.0814421	0.149464	0.0932307	0.106602	0.147257	0.122366	0.453974	0.986957	2.4367	9.011472	0.333212	0.370975	0.0631888	0.232624	0.3510946	6.142989
1827	1	-13154.5	-13121.4	-33.0926	0.9621806	0.346453	0.12514	0.184693	0.138671	0.210049	0.114402	0.243414	0.182849	0.107602	0.422244	0.128384	0.186446	0.204026	0.267571	0.186948	0.298992	0.310827	0.282741	0.280887	0.0850482	0.119345	0.108016	0.473529	0.0467422	0.184694	0.044582	0.131658	0.0478735	0.0335645	0.0696334	0.280056	0.149138	0.0713356	0.0528475	0.124014	0.0163697	0.100513	0.0531318	0.0641606	0.113198	0.0413917	0.0281306	0.294951	0.129347	0.465081	0.993439	2.41213	10.1658	0.342311	0.378457	0.0595676	0.219665	0.3804277	6.956261
1828	0	-13137.8	-13112.5	-25.2565	0.9457136	0.30404	0.111797	0.147818	0.12768	0.203633	0.106593	0.221869	0.1649	0.133516	0.342798	0.101923	0.0892549	0.175712	0.217371	0.15065	0.296207	0.23156	0.22477	0.219154	0.120021	0.138449	0.10636	0.387627	0.0810277	0.126165	0.0563399	0.0124023	0.0619361	0.150422	0.0758431	0.0492154	0.0653199	0.152009	0.0580531	0.044351	0.238571	0.0363892	0.0324381	0.0712048	0.15041	0.0593986	0.114172	0.186415	0.125999	0.459804	0.990388	2.42381	10.80125	0.35241	0.376758	0.0584218	0.21241	0.3740638	6.145789
1829	1	-13139.8	-13105.5	-34.232	0.9687296	0.30913	0.204273	0.228523	0.189284	0.228725	0.147611	0.237564	0.190447	0.175117	0.375184	0.129484	0.160814	0.294993	0.280584	0.183093	0.33191	0.259915	0.241228	0.256829	0.0917381	0.144323	0.118482	0.442996	0.0580701	0.133724	0.0623473	0.0753029	0.0509531	0.0393993	0.0707457	0.178506	0.204627	0.0570394	0.0880706	0.0432646	0.0472507	0.101484	0.0708553	0.0578017	0.131091	0.11549	0.022802	0.215012	0.130673	0.467147	0.994619	2.40756	11.00591	0.35416	0.366082	0.0588151	0.220943	0.3732684	7.046084
1830	0	-13144.5	-13116.1	-28.3501	0.9894314	0.307887	0.113175	0.192299	0.102889	0.189179	0.228356	0.247818	0.137296	0.190947	0.263856	0.0980607	0.124737	0.224902	0.221189	0.199091	0.344453	0.23102	0.213587	0.237355	0.105242	0.1697	0.137713	0.474127	0.0732666	0.11445	0.0342421	0.0141891	0.0883672	0.131294	0.0449687	0.0492154	0.0209904	0.158642	0.0407984	0.0164004	0.275535	0.0357663	0.0183791	0.0758807	0.191935	0.0871936	0.0826442	0.166926	0.13484	0.473552	0.998227	2.39338	10.67947	0.346011	0.370994	0.0595517	0.223443	0.3689056	6.475962
1831	1	-13156.5	-13114.4	-42.0879	0.8451132	0.358941	0.132855	0.257632	0.183132	0.251764	0.125771	0.262189	0.148574	0.187073	0.424229	0.127912	0.178709	0.293579	0.280584	0.155611	0.336762	0.363474	0.365797	0.27626	0.143154	0.165677	0.112768	0.48754	0.0580701	0.202972	0.0621328	0.142139	0.0349941	0.0120448	0.0707457	0.194047	0.268686	0.0984868	0.0530599	0.0845203	0.139753	0.168886	0.0333101	0.0717292	0.124724	0.0823999	0.0250697	0.217063	0.105116	0.424682	0.968712	2.50149	11.42843	0.346354	0.370763	0.0637625	0.219121	0.3420285	7.764819
1832	0	-13148	-13120	-27.9262	1.000295	0.30609	0.178991	0.149838	0.128612	0.247603	0.172876	0.270068	0.143484	0.123058	0.257695	0.130346	0.11754	0.241499	0.173613	0.216248	0.336286	0.304137	0.186261	0.227653	0.0894625	0.129818	0.0894674	0.459306	0.0441242	0.0733614	0.0382049	0.022912	0.0512267	0.191833	0.0498212	0.0714887	0.0281314	0.170201	0.0639904	0.0604239	0.23803	0.0680421	0.0555534	0.0607806	0.113338	0.017735	0.118416	0.230023	0.137013	0.476841	1.00005	2.3861	10.36579	0.350009	0.364325	0.0635806	0.222085	0.3763356	6.447588
1833	1	-13149.8	-13115.7	-34.037	0.8416535	0.293286	0.118822	0.204743	0.16573	0.201153	0.146178	0.286121	0.173049	0.164505	0.311056	0.126358	0.125997	0.217695	0.2593	0.216681	0.336762	0.282574	0.31209	0.228987	0.127082	0.199788	0.125447	0.558474	0.0651604	0.140337	0.0334505	0.0559163	0.0298142	0.045672	0.0420723	0.210745	0.186744	0.0475854	0.0616826	0.0677197	0.0503593	0.116373	0.0333101	0.0415594	0.182765	0.103135	0.0180685	0.226222	0.104386	0.423379	0.96786	2.50437	12.01965	0.353963	0.363978	0.0566255	0.225434	0.3704223	6.94057
1834	0	-13143.4	-13116.1	-27.3292	0.8761256	0.266058	0.178897	0.199185	0.106172	0.240937	0.151932	0.241623	0.142197	0.123058	0.264384	0.117631	0.15282	0.216198	0.217182	0.188436	0.304445	0.261788	0.201122	0.274379	0.0909861	0.141909	0.0842704	0.425109	0.0399603	0.130689	0.0666313	0.013373	0.039433	0.136244	0.0919712	0.0694144	0.0403332	0.142678	0.0538174	0.0230847	0.160428	0.0356883	0.0355995	0.023193	0.272768	0.074938	0.0754349	0.227873	0.111625	0.436068	0.976005	2.4763	10.13541	0.355872	0.3717	0.0624368	0.209991	0.4000253	6.344269
1835	1	-13156.9	-13122.5	-34.3705	0.9752039	0.273879	0.153966	0.232655	0.146384	0.209881	0.155412	0.207685	0.146883	0.160459	0.311186	0.106647	0.131814	0.285507	0.320366	0.169904	0.303644	0.350595	0.230454	0.232005	0.105304	0.162279	0.089336	0.575025	0.00745036	0.212625	0.0888441	0.0888765	0.0471285	0.0642201	0.0567092	0.293416	0.210905	0.0937901	0.0597272	0.0581998	0.0311157	0.132528	0.022841	0.0731336	0.115766	0.0631107	0.0264741	0.294651	0.13198	0.46917	0.995767	2.40308	9.752962	0.350508	0.370277	0.0635812	0.215634	0.3574862	7.102781
1836	0	-13148	-13117.2	-30.8448	1.06184	0.246369	0.132664	0.169317	0.108003	0.210014	0.18428	0.25527	0.150632	0.13237	0.398234	0.0884717	0.128081	0.231405	0.213343	0.240214	0.297494	0.282033	0.238089	0.273623	0.113206	0.180183	0.101826	0.517268	0.0780079	0.081746	0.0564111	0.0348756	0.0846821	0.128929	0.0584999	0.0451086	0.0810151	0.152473	0.087535	0.0778259	0.180881	0.0332773	0.0500839	0.10485	0.235364	0.0761761	0.0805516	0.165259	0.149125	0.494581	1.00954	2.34676	9.605658	0.328471	0.379869	0.0600202	0.23164	0.3602803	6.785943
1837	1	-13148.5	-13120	-28.5008	0.9938536	0.263049	0.0844416	0.178984	0.142943	0.169863	0.145515	0.236826	0.160497	0.176113	0.391075	0.0884122	0.148932	0.168456	0.224406	0.173674	0.347312	0.244147	0.214571	0.216766	0.104629	0.153949	0.116538	0.432583	0.0259779	0.137397	0.0681697	0.0629572	0.0179907	0.0197891	0.0737171	0.192611	0.309263	0.0699584	0.101309	0.0786986	0.0168875	0.0686178	0.0542608	0.0647427	0.206305	0.105447	0.0361971	0.240662	0.135726	0.474897	0.998974	2.3904	9.406051	0.332846	0.384891	0.0643234	0.21794	0.3781006	6.534641
1838	0	-13150.8	-13110.7	-40.0768	0.8366481	0.289017	0.162653	0.15101	0.121264	0.260097	0.220567	0.246541	0.125988	0.230904	0.389463	0.158063	0.153635	0.230879	0.279423	0.276382	0.352097	0.305877	0.236785	0.261219	0.0892493	0.204934	0.121153	0.469713	0.0829317	0.0753404	0.0662282	0.0102856	0.070378	0.204104	0.0703674	0.0809697	0.0495391	0.200583	0.0896309	0.0920742	0.314788	0.0308896	0.0492652	0.0580485	0.290801	0.0816225	0.126703	0.194422	0.10333	0.421481	0.966614	2.50858	10.89329	0.330538	0.381598	0.061848	0.226015	0.3567253	7.575885
