Iteration	Replicate_ID	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	TL
1656	0	-15811.6	-15823.1	11.5187	0.14244	0.114881	0.0832399	0.104464	0.142341	0.069808	0.122641	0.0702908	0.103791	0.171728	0.0937783	0.0866592	0.108559	0.0905233	0.123949	0.0988315	0.115471	0.120827	0.117174	0.0755849	0.0867176	0.0762013	0.207589	0.0235158	0.0292375	0.0315517	0.0570041	0.0212905	0.036553	0.0259458	0.0454314	0.0466202	0.0237349	0.052133	0.0396371	0.102361	0.0237801	0.0478431	0.0283868	0.025563	0.0614778	0.0338846	0.0535969	3.337038
1657	1	-15801.9	-15814	12.1156	0.125293	0.118997	0.113583	0.0947909	0.122734	0.0564693	0.15647	0.0751297	0.0927899	0.161969	0.0792425	0.0903839	0.0974023	0.0993303	0.127012	0.114139	0.127973	0.125439	0.121367	0.0787411	0.10354	0.0936375	0.159993	0.0293713	0.0291374	0.0446698	0.0326126	0.0375369	0.0240886	0.0777611	0.0552522	0.033944	0.0226833	0.046983	0.0179543	0.0498422	0.0404534	0.0237803	0.0282031	0.0335895	0.0354419	0.0306879	0.0469331	3.27735
1658	0	-15799.8	-15812.2	12.4428	0.132721	0.108655	0.0889101	0.0963576	0.133858	0.0836226	0.114062	0.0830397	0.103714	0.18295	0.0720036	0.0847897	0.110808	0.107975	0.0956871	0.117314	0.133132	0.124386	0.123835	0.0724288	0.0858707	0.0866085	0.158754	0.0230557	0.0310539	0.0193688	0.0445189	0.0434372	0.0224102	0.030327	0.0226247	0.0559777	0.0181682	0.0353348	0.0396371	0.0859986	0.0280377	0.0541947	0.0309274	0.0212966	0.0516186	0.0410227	0.0441341	3.244626
1659	1	-15798.7	-15811.3	12.5023	0.151923	0.101128	0.102646	0.105695	0.127727	0.0832726	0.125059	0.0786741	0.0936701	0.151131	0.0789943	0.0903839	0.0912792	0.0974343	0.111403	0.133801	0.131158	0.109265	0.121016	0.069983	0.0973861	0.0836933	0.179778	0.034181	0.0211471	0.0507618	0.0321218	0.0450698	0.030446	0.0657355	0.0417262	0.025632	0.0333175	0.0419845	0.0184823	0.0529818	0.0504599	0.0158972	0.0399055	0.0234078	0.0356443	0.029294	0.03398	3.238677
1660	0	-15802.2	-15814.8	12.641	0.136586	0.107904	0.0996498	0.0957062	0.109755	0.0949649	0.111024	0.0805911	0.0938916	0.144489	0.0764447	0.0697735	0.10659	0.0911913	0.113605	0.0959196	0.143874	0.119397	0.14541	0.0708069	0.096993	0.0866085	0.162876	0.0236526	0.0310539	0.0184335	0.0463124	0.0207032	0.0393999	0.0196016	0.0145365	0.0424524	0.0280512	0.0475092	0.0394823	0.0885296	0.0285411	0.050627	0.0390503	0.0472246	0.0505841	0.0407535	0.0542636	3.224812
1661	1	-15795.5	-15808.2	12.7054	0.128015	0.0884758	0.083752	0.110842	0.10512	0.0786715	0.113604	0.0778929	0.090649	0.180626	0.0734457	0.104328	0.0912792	0.0985327	0.119657	0.121596	0.123727	0.109265	0.121016	0.075046	0.0988161	0.0922807	0.194824	0.0277409	0.0179464	0.0558495	0.0265991	0.0445992	0.0296652	0.0677547	0.0440966	0.0187878	0.0450859	0.0438474	0.0233847	0.0419792	0.0408761	0.0161803	0.0297752	0.0461176	0.0313096	0.0364986	0.0488096	3.218363
1662	0	-15800.6	-15813.4	12.8612	0.137135	0.0929145	0.106304	0.0991699	0.110759	0.0860143	0.130715	0.0804372	0.0980152	0.157538	0.0610536	0.0822607	0.10546	0.0978475	0.11509	0.113998	0.123958	0.129707	0.112421	0.0774682	0.0974217	0.0907253	0.162876	0.0204036	0.0328531	0.0172642	0.0463124	0.0240726	0.0248096	0.0273062	0.0205863	0.0627655	0.0437345	0.0293263	0.0260619	0.0771101	0.0289023	0.0371641	0.0266228	0.0472246	0.047058	0.032459	0.0614644	3.20279
1663	1	-15810	-15823	12.9804	0.118361	0.0965214	0.0944371	0.0947025	0.117787	0.0826654	0.128669	0.0737209	0.0991874	0.14693	0.0898655	0.0937555	0.100781	0.0773402	0.1158	0.131445	0.109841	0.111933	0.101583	0.0853577	0.0935621	0.0855388	0.196782	0.0182741	0.00819686	0.077271	0.0250913	0.0445804	0.0435178	0.0832364	0.0363647	0.0320475	0.0368111	0.0495813	0.0288971	0.043399	0.0305537	0.0229799	0.0173112	0.0475663	0.022556	0.0268626	0.049207	3.190873
1664	0	-15806.8	-15820.2	13.3804	0.118267	0.124742	0.106304	0.0905618	0.112811	0.063977	0.148615	0.0840525	0.0963742	0.156877	0.0777248	0.0733433	0.106078	0.098957	0.112994	0.129557	0.107484	0.10006	0.122608	0.0781438	0.0900342	0.0992977	0.185965	0.0212393	0.0276329	0.0145757	0.03829	0.0431832	0.0324491	0.024795	0.0232206	0.0438983	0.0198873	0.036487	0.0321635	0.067165	0.0265798	0.033712	0.0245626	0.0265966	0.0471153	0.0335934	0.0488917	3.150867
1665	1	-15805.6	-15817.7	12.1701	0.122831	0.116744	0.0998843	0.0902909	0.119434	0.0767209	0.146879	0.0898707	0.114445	0.173246	0.0694683	0.0690513	0.100769	0.103043	0.120389	0.139523	0.115066	0.115912	0.120666	0.0855651	0.094992	0.0785636	0.175454	0.0204641	0.0168	0.046184	0.0216225	0.0626429	0.0284972	0.0733133	0.0684372	0.0279637	0.0427739	0.0414577	0.0249037	0.0370922	0.0285068	0.0310371	0.0401263	0.0288374	0.0183314	0.0386292	0.0354747	3.271902
1666	0	-15808.4	-15821.2	12.7311	0.163574	0.10932	0.11558	0.0875965	0.117221	0.0990245	0.121203	0.0886341	0.0859264	0.152602	0.0745241	0.0772344	0.0906748	0.0973137	0.103482	0.121247	0.106448	0.110023	0.122888	0.077133	0.0996048	0.0676778	0.177538	0.0278886	0.0323238	0.0258927	0.0489941	0.048606	0.0355806	0.021345	0.0165197	0.0534783	0.0261088	0.0259362	0.0366902	0.0832887	0.0259873	0.0360504	0.0339179	0.0276482	0.0420156	0.0407828	0.0602699	3.215796
1667	1	-15802.6	-15814.5	11.9527	0.118742	0.107904	0.097909	0.0877683	0.130422	0.0779008	0.138604	0.0655657	0.108612	0.18712	0.0747602	0.0921661	0.118688	0.11128	0.121144	0.131499	0.136129	0.0920771	0.115793	0.0733202	0.094992	0.106886	0.174766	0.0359597	0.0163104	0.041023	0.0367828	0.0520206	0.0219437	0.072203	0.0382254	0.0315479	0.0336977	0.0418315	0.0198239	0.0428385	0.027736	0.0181707	0.0458693	0.035885	0.0321444	0.0482278	0.0373478	3.293637
1668	0	-15809.3	-15821.7	12.4371	0.137047	0.072523	0.110058	0.110693	0.137398	0.0662708	0.128823	0.0914836	0.0947454	0.159335	0.0988747	0.0768039	0.0906748	0.0790627	0.0991646	0.111643	0.117489	0.11784	0.120303	0.073014	0.0895282	0.0857713	0.199466	0.0348831	0.034164	0.0150317	0.0594375	0.0372023	0.0254999	0.035619	0.0258332	0.0717115	0.0284018	0.0434547	0.042687	0.0630987	0.0278361	0.0443626	0.0167804	0.0325775	0.0595333	0.0315667	0.0475056	3.245198
1669	1	-15810.6	-15823.4	12.7606	0.132315	0.0978155	0.097909	0.122098	0.121795	0.0714416	0.139982	0.0752792	0.113997	0.132377	0.0887267	0.0782882	0.125123	0.0804269	0.111336	0.154426	0.120034	0.121586	0.103421	0.0703583	0.0918526	0.0654511	0.1934	0.0345162	0.0249086	0.0322567	0.0254983	0.0583517	0.0207942	0.0931771	0.0369006	0.0134822	0.0229393	0.0558357	0.0126901	0.0427459	0.0335251	0.0171426	0.0307053	0.043277	0.0366496	0.0362241	0.0317946	3.212852
1670	0	-15810.2	-15822.7	12.4651	0.128047	0.105625	0.0956674	0.112906	0.106141	0.0836207	0.129113	0.0668917	0.102429	0.146929	0.080487	0.0943427	0.0842299	0.0766693	0.130067	0.117371	0.137066	0.0914241	0.135031	0.0816907	0.0895282	0.0716216	0.170649	0.0426699	0.0346416	0.0339118	0.0443988	0.0345527	0.0148135	0.028491	0.0302858	0.0556387	0.0274106	0.0418899	0.0289206	0.0841744	0.0339385	0.0637313	0.0293245	0.0354648	0.0579872	0.0390952	0.0435067	3.242394
1671	1	-15809.1	-15821.1	11.9914	0.136853	0.114572	0.100044	0.122098	0.125942	0.0782251	0.106211	0.0782883	0.12055	0.170469	0.0749677	0.0853698	0.104733	0.0736142	0.106341	0.116925	0.115181	0.106609	0.125675	0.0880195	0.110377	0.075963	0.153348	0.0294381	0.0143567	0.0511129	0.0382171	0.0583517	0.0297656	0.0681448	0.0500249	0.0204091	0.0372337	0.0560075	0.0317741	0.0561943	0.0600384	0.0230665	0.0329379	0.0380374	0.0259621	0.0375882	0.040733	3.289772
1672	0	-15805.4	-15817.9	12.5173	0.112731	0.0890015	0.093501	0.115746	0.12115	0.0640753	0.145802	0.0728011	0.0910052	0.171557	0.102398	0.0800792	0.0882858	0.0893842	0.107597	0.114045	0.0999649	0.121779	0.124541	0.0782521	0.103945	0.0754857	0.184047	0.0301504	0.0322549	0.0138778	0.0483348	0.0420978	0.0387594	0.0236162	0.0195421	0.0637375	0.0300791	0.0456498	0.0369419	0.0915334	0.0341263	0.0453566	0.0265469	0.0280642	0.0502966	0.0253553	0.0636854	3.23718
1673	1	-15807.3	-15819.4	12.1359	0.137866	0.105866	0.0992478	0.108151	0.106461	0.0755037	0.106657	0.0826701	0.0814465	0.189048	0.0751385	0.0756828	0.105785	0.105791	0.10116	0.143289	0.127721	0.134582	0.126212	0.0831442	0.0831803	0.0932691	0.147001	0.0217589	0.0148342	0.0453404	0.0257508	0.0583872	0.0249806	0.0689155	0.0463029	0.0241995	0.040189	0.0445497	0.0342756	0.0438174	0.0600384	0.0189278	0.0417846	0.0436371	0.0459322	0.0388922	0.0379327	3.275321
1674	0	-15805.8	-15819	13.1672	0.135606	0.105134	0.108119	0.0980832	0.123418	0.0931766	0.129414	0.0708091	0.0904017	0.179562	0.0777929	0.0914113	0.0875009	0.0809815	0.0975058	0.114367	0.109215	0.104819	0.11632	0.0862339	0.0892767	0.0696079	0.171936	0.0155291	0.0161271	0.0349725	0.0579964	0.0326056	0.0277355	0.02641	0.0258168	0.0592796	0.0293502	0.0456498	0.047857	0.0615442	0.0329708	0.0362299	0.0300831	0.0273331	0.0425765	0.0347641	0.0566663	3.17219
1675	1	-15814	-15826.9	12.8657	0.130662	0.102807	0.138434	0.082762	0.103617	0.0977552	0.117498	0.0728328	0.109609	0.183198	0.072319	0.0839789	0.110792	0.107689	0.100319	0.131878	0.134287	0.104428	0.127401	0.0831442	0.103611	0.0760715	0.1259	0.0264299	0.0103039	0.0473884	0.0253898	0.0393376	0.028441	0.0608232	0.0330502	0.0189276	0.0450853	0.0468202	0.017518	0.0262492	0.0496581	0.0281207	0.0371962	0.0335377	0.0355096	0.0407689	0.0507895	3.20234
1676	0	-15809.4	-15821.4	12.0405	0.131518	0.106877	0.0932809	0.0897849	0.11923	0.0754558	0.135989	0.0757514	0.104233	0.191825	0.0885615	0.091593	0.117727	0.0952688	0.120779	0.127528	0.131355	0.10466	0.121315	0.0771747	0.0915021	0.0951785	0.15116	0.0282417	0.0241084	0.0299241	0.0365946	0.03969	0.0422146	0.0304562	0.0329169	0.030127	0.0166977	0.0293365	0.0386949	0.0866613	0.0302994	0.0583133	0.0244743	0.0321897	0.0575695	0.0225265	0.0560687	3.284854
1677	1	-15807.5	-15820.6	13.0393	0.0969742	0.115891	0.0907682	0.123451	0.115581	0.0963153	0.143352	0.0840345	0.0907439	0.15006	0.0789161	0.0911587	0.109902	0.0889626	0.10972	0.115111	0.122863	0.109578	0.109204	0.0839926	0.0874391	0.0798582	0.165407	0.0281407	0.0235806	0.0564535	0.0327695	0.0357118	0.0284101	0.0881628	0.0461266	0.0174103	0.0257939	0.0430169	0.0358577	0.0427809	0.0441417	0.0297407	0.0269722	0.0345974	0.0243703	0.0255903	0.036068	3.18498
1678	0	-15805.1	-15818.9	13.7714	0.10859	0.0937674	0.0993099	0.0995643	0.115136	0.0902725	0.148977	0.0757514	0.0963275	0.160295	0.0780468	0.0812038	0.0994799	0.0915744	0.0988547	0.0997879	0.121576	0.113576	0.121741	0.08529	0.0952142	0.0761259	0.150521	0.027396	0.0438935	0.0279999	0.029799	0.03695	0.0276271	0.0281204	0.0173132	0.03092	0.0260544	0.0411197	0.0379132	0.0754867	0.0299427	0.0451283	0.0261459	0.0279484	0.0510589	0.0342426	0.0457255	3.111768
1679	1	-15815	-15827.5	12.4452	0.120799	0.114138	0.113541	0.097437	0.108219	0.0782533	0.113761	0.106548	0.100174	0.169468	0.0635466	0.0865594	0.0723487	0.0878424	0.130147	0.163665	0.11254	0.112452	0.134524	0.0933638	0.10191	0.103572	0.177103	0.0375922	0.00909699	0.0628988	0.0216666	0.0625627	0.0315309	0.0725379	0.0401393	0.0230826	0.0290506	0.0465372	0.0175635	0.0377272	0.0411247	0.0139793	0.021026	0.0164476	0.0243703	0.0309313	0.0426064	3.244385
1680	0	-15801.8	-15814.7	12.8522	0.126576	0.11087	0.091395	0.109224	0.120637	0.0667677	0.102304	0.0675727	0.102166	0.202832	0.0771345	0.0864867	0.0910744	0.0973849	0.123045	0.122112	0.102153	0.107469	0.144259	0.0845727	0.0845728	0.0911058	0.166145	0.0281516	0.0336648	0.0160595	0.0523579	0.0298925	0.0284763	0.024034	0.0301263	0.0554053	0.021027	0.0274851	0.0357788	0.063175	0.0406625	0.0372169	0.0263544	0.0403554	0.0538533	0.0319795	0.0497783	3.203692
1681	1	-15800.8	-15812.9	12.1309	0.13127	0.0999725	0.0974763	0.104199	0.117963	0.0870619	0.118269	0.0747422	0.1062	0.170361	0.0871572	0.0897559	0.098517	0.0978098	0.117962	0.125177	0.135245	0.134137	0.110617	0.0697669	0.0970912	0.0835819	0.178271	0.0327065	0.0260985	0.038561	0.0197453	0.0481261	0.0332265	0.0745718	0.0368485	0.0191364	0.0215116	0.0507902	0.0114758	0.0590659	0.0384865	0.0312839	0.0200331	0.0431497	0.0304445	0.0381547	0.069798	3.275818
1682	0	-15808.3	-15821.5	13.1819	0.103319	0.113653	0.0927659	0.100666	0.104411	0.0806493	0.12476	0.0844627	0.0815822	0.158867	0.0945117	0.0933472	0.0969812	0.0929264	0.133013	0.122112	0.111742	0.0890782	0.114655	0.0839144	0.101401	0.0901096	0.16367	0.0196378	0.0243619	0.0127161	0.0521459	0.0265091	0.0309764	0.0436272	0.0359353	0.0548509	0.0199053	0.0260783	0.0256271	0.0663173	0.0343855	0.040696	0.0393256	0.039435	0.0578258	0.0277043	0.0600627	3.17072
1683	1	-15814.2	-15827.7	13.478	0.102376	0.0878057	0.0780203	0.0978106	0.10285	0.0799182	0.110404	0.0862305	0.0818636	0.156812	0.0535818	0.0779345	0.117846	0.084037	0.10902	0.125296	0.129827	0.116022	0.109688	0.0780254	0.0916639	0.112731	0.152751	0.0313753	0.0122227	0.0560979	0.0321005	0.0563821	0.0239799	0.0975293	0.0415303	0.0198236	0.0452154	0.0507158	0.0221961	0.0400053	0.0379024	0.0224148	0.0379679	0.0396804	0.0545778	0.0406776	0.0361997	3.141111
1684	0	-15803.6	-15816.2	12.5122	0.134043	0.097841	0.0979334	0.109897	0.109813	0.0935868	0.118094	0.0763728	0.0930114	0.153575	0.072642	0.0880794	0.0972689	0.0879648	0.116598	0.115565	0.139029	0.109456	0.124619	0.0839144	0.109013	0.0740703	0.174779	0.0224305	0.0192202	0.0237428	0.0313586	0.0265091	0.0299576	0.0259681	0.0206997	0.0544898	0.0327841	0.0455112	0.0388909	0.0751318	0.0302956	0.0511992	0.0402955	0.0309827	0.0705515	0.0398673	0.0506393	3.237691
1685	1	-15811.6	-15824.5	12.9234	0.137645	0.103585	0.086782	0.105644	0.132524	0.0900305	0.151158	0.0708767	0.0855862	0.158233	0.0735856	0.0973132	0.0842784	0.108827	0.125873	0.126932	0.145887	0.104049	0.12492	0.0608455	0.0714532	0.0758764	0.166275	0.0305744	0.0206458	0.0677019	0.0299656	0.0370919	0.0283757	0.0777326	0.0651177	0.0235613	0.0213874	0.0383902	0.0144417	0.0383922	0.0330348	0.0182967	0.0401819	0.0374062	0.0237529	0.023609	0.0387271	3.196567
1686	0	-15809.1	-15821.3	12.1455	0.146926	0.0999582	0.106809	0.089643	0.1139	0.0754703	0.144071	0.0705593	0.118053	0.187283	0.0813453	0.0826455	0.105412	0.109483	0.116892	0.129914	0.129544	0.114614	0.12527	0.0578695	0.091381	0.0850062	0.176384	0.0318145	0.0153543	0.0154571	0.0345052	0.0271101	0.0339108	0.0271463	0.0352674	0.0511711	0.0321698	0.0234948	0.0288279	0.0932219	0.0358354	0.0502731	0.0177115	0.0239655	0.0646808	0.025653	0.0483534	3.274356
1687	1	-15811	-15823.1	12.0984	0.13342	0.124233	0.124746	0.105644	0.112997	0.0900477	0.140207	0.071645	0.0880964	0.188481	0.0735856	0.0696865	0.104731	0.104065	0.0976233	0.142463	0.11511	0.124216	0.124721	0.0972851	0.0927488	0.0737226	0.146951	0.0249954	0.0191441	0.0477569	0.030238	0.0474213	0.0357995	0.0853917	0.0484496	0.0350812	0.0284414	0.0457217	0.0305232	0.0278311	0.0293435	0.0204415	0.0299962	0.0392133	0.0417741	0.0344736	0.0306075	3.279071
1688	0	-15814.8	-15827.8	12.9859	0.115127	0.0969447	0.104107	0.102566	0.110292	0.11269	0.138775	0.0621925	0.0957116	0.149038	0.0748562	0.0836371	0.0977577	0.10406	0.112133	0.125374	0.123943	0.115786	0.12227	0.0625024	0.082089	0.058962	0.178849	0.0195716	0.0506918	0.0191343	0.0490224	0.0219252	0.0207696	0.0271463	0.0375343	0.0717978	0.0292442	0.0332268	0.0366186	0.0632205	0.0281335	0.0673333	0.0220807	0.0175257	0.0558135	0.0336673	0.0562003	3.190322
1689	1	-15810.4	-15823	12.5471	0.112192	0.0990924	0.106436	0.0896009	0.122307	0.0661602	0.110718	0.0707525	0.108409	0.192585	0.0736326	0.0756305	0.0917039	0.0856481	0.0971852	0.0995811	0.11561	0.142085	0.140888	0.0906453	0.105859	0.0950034	0.162721	0.0269878	0.0229734	0.0509673	0.0397473	0.0654731	0.0266136	0.0818238	0.054512	0.0420109	0.0339852	0.0456912	0.0133102	0.041256	0.0434199	0.0203825	0.0249732	0.0236273	0.0397596	0.0294944	0.0527457	3.234201
1690	0	-15813.4	-15826.6	13.2062	0.107715	0.0897959	0.106571	0.108533	0.108347	0.0627291	0.124076	0.0869378	0.0971577	0.173851	0.0812658	0.0804686	0.0836788	0.0742374	0.112133	0.114859	0.122318	0.118373	0.116958	0.0788469	0.102799	0.0833083	0.168446	0.0241781	0.0206436	0.00902733	0.0416596	0.0208318	0.0246596	0.0335412	0.0256213	0.0387356	0.0205233	0.0418778	0.0375333	0.0869562	0.0366982	0.0703837	0.0228911	0.0376149	0.0556645	0.0649254	0.0509149	3.168287
1691	1	-15808	-15820.2	12.1606	0.114985	0.0951922	0.107203	0.0964875	0.101821	0.0707373	0.118254	0.0849051	0.0975529	0.186256	0.0754393	0.0839952	0.0919911	0.114631	0.117134	0.127316	0.121519	0.104401	0.122292	0.0669618	0.113206	0.0846163	0.201725	0.0211314	0.0217364	0.0590101	0.043615	0.0488318	0.0339561	0.0786883	0.054956	0.0171625	0.0479973	0.0472626	0.0224812	0.0415237	0.0311327	0.0181727	0.0419698	0.0346827	0.0326602	0.037385	0.0398711	3.272849
1692	0	-15803.6	-15816.7	13.0895	0.129602	0.107408	0.101431	0.086831	0.119263	0.0865023	0.121044	0.0876177	0.0811789	0.156349	0.085629	0.0729634	0.106799	0.10562	0.119795	0.112568	0.154902	0.113553	0.119977	0.0687154	0.094071	0.093468	0.149044	0.00682994	0.0280493	0.0139019	0.0367195	0.0323539	0.0387315	0.0335412	0.0194702	0.0614162	0.0264798	0.0256112	0.0481316	0.0652623	0.0227144	0.0439332	0.0321481	0.0225414	0.0590464	0.0478805	0.040861	3.179955
1693	1	-15807	-15819.9	12.8762	0.149598	0.107524	0.119184	0.0937686	0.108408	0.0680736	0.123677	0.0845349	0.126744	0.171411	0.0722257	0.0973454	0.0957563	0.0927576	0.102263	0.126394	0.103412	0.128955	0.109427	0.0845122	0.101613	0.089464	0.138707	0.0254452	0.0265514	0.0502316	0.0252094	0.0474181	0.0153651	0.0727451	0.0731201	0.0220665	0.0196657	0.0386178	0.0242228	0.0325313	0.029468	0.0181727	0.0280026	0.0299616	0.033349	0.031955	0.061439	3.201293
1694	0	-15803.6	-15815.9	12.3307	0.117518	0.0913076	0.0907842	0.106821	0.106137	0.0826342	0.137375	0.0816778	0.0908847	0.179378	0.0743474	0.081751	0.104184	0.0987452	0.116816	0.112568	0.134926	0.113205	0.148835	0.0838459	0.0821689	0.0935659	0.175453	0.0115075	0.0520178	0.0244358	0.054915	0.0322652	0.026301	0.0335412	0.0173116	0.0556418	0.0237306	0.0234539	0.0449069	0.0783956	0.0295276	0.0373412	0.0237856	0.0358283	0.0584287	0.0470768	0.0404938	3.255836
1695	1	-15802.3	-15815.2	12.9536	0.104411	0.0966383	0.0924913	0.102246	0.104973	0.0807442	0.111926	0.0844426	0.114787	0.176001	0.0705433	0.0714815	0.104442	0.0939609	0.0896397	0.120184	0.126708	0.10301	0.133603	0.0815744	0.106697	0.0878565	0.178664	0.0268371	0.0322405	0.0447649	0.0262639	0.0666772	0.0328661	0.0818747	0.0470941	0.0258722	0.0144157	0.0455854	0.0162572	0.0500387	0.0342263	0.0395114	0.0301766	0.0276844	0.0260896	0.040131	0.0479159	3.193548
1696	0	-15807.9	-15820.9	12.9784	0.114112	0.0847144	0.0932803	0.0943273	0.117441	0.0780839	0.110633	0.0885663	0.0895956	0.170746	0.0887458	0.0725957	0.117546	0.100187	0.0998645	0.124767	0.143637	0.097962	0.141031	0.0781554	0.0879601	0.101925	0.164103	0.0177998	0.0637151	0.0216432	0.0430996	0.0185894	0.0295822	0.0248901	0.0253095	0.0655538	0.0235493	0.0321491	0.0363253	0.0741832	0.0292308	0.0354513	0.0230285	0.0302048	0.0411843	0.0333833	0.0622136	3.191067
1697	1	-15800.8	-15813.5	12.6714	0.139651	0.0844717	0.101733	0.109464	0.12502	0.0807442	0.128506	0.072282	0.106603	0.156616	0.0728091	0.0902616	0.0861638	0.100006	0.104972	0.114913	0.123651	0.0985157	0.123304	0.0925558	0.0830999	0.0993725	0.174743	0.0261793	0.0173937	0.0648543	0.0255487	0.0751754	0.0265531	0.064178	0.0585445	0.021451	0.00881121	0.0595131	0.0294697	0.0412785	0.0307569	0.0295873	0.0388923	0.0396504	0.0316988	0.0193228	0.0434488	3.221766
1698	0	-15799.4	-15812.9	13.5777	0.105698	0.115185	0.0881505	0.0948989	0.10501	0.0670969	0.126267	0.0867793	0.0828258	0.161018	0.0846838	0.0798441	0.0916339	0.0955749	0.101679	0.119685	0.113644	0.134566	0.100658	0.0923955	0.100623	0.0840781	0.171554	0.0310134	0.0341224	0.0242117	0.0429786	0.0222992	0.0345131	0.0204678	0.0258314	0.0424275	0.0216995	0.0248573	0.0442612	0.0616634	0.0302822	0.0470885	0.0257922	0.0361833	0.0625469	0.0357465	0.0596057	3.13114
1699	1	-15805	-15817.4	12.3935	0.132116	0.0983147	0.0968481	0.117863	0.124678	0.0972244	0.12569	0.0563974	0.109806	0.186084	0.0771732	0.0856666	0.112117	0.117666	0.098581	0.113894	0.113681	0.104835	0.121603	0.089116	0.0871497	0.07586	0.167352	0.03122	0.0283363	0.0522291	0.0155941	0.0472268	0.036013	0.0686077	0.0695435	0.0250241	0.0118377	0.0431648	0.0382229	0.0377014	0.0287355	0.038192	0.0362649	0.0316077	0.0274384	0.0278487	0.0450378	3.249561
1700	0	-15799.2	-15811.6	12.4359	0.121255	0.10009	0.104307	0.119298	0.108357	0.073437	0.117555	0.0859772	0.08319	0.179525	0.0840617	0.0825574	0.133781	0.0943033	0.12344	0.131946	0.109842	0.119603	0.125532	0.0815408	0.0958791	0.0806817	0.164701	0.0216968	0.0485028	0.0156509	0.0411539	0.0322392	0.029238	0.0121224	0.0212368	0.0455296	0.0315271	0.037896	0.0441767	0.0664394	0.0351768	0.0544641	0.0276344	0.0327841	0.0380979	0.0369776	0.0519149	3.245319
1701	1	-15801	-15814	13.0561	0.118393	0.114745	0.101548	0.103449	0.0962826	0.0784605	0.124885	0.0738912	0.0874836	0.186645	0.0830449	0.0664457	0.102899	0.0897144	0.112084	0.106509	0.138148	0.124846	0.121603	0.0846547	0.0964573	0.074577	0.152089	0.0344628	0.0275568	0.0362457	0.0363637	0.0582136	0.0238277	0.0741004	0.0557096	0.0198871	0.0267229	0.0461478	0.0339628	0.0443493	0.038761	0.0356773	0.023522	0.0235887	0.0356436	0.0310347	0.0386683	3.1833
1702	0	-15807.2	-15819.8	12.5467	0.125009	0.101453	0.0797394	0.104881	0.107296	0.0941314	0.106212	0.070611	0.0773786	0.179525	0.0714025	0.0932138	0.096606	0.0972688	0.116131	0.145596	0.129333	0.119145	0.108399	0.0647676	0.100495	0.0753402	0.166834	0.0145861	0.0336942	0.0260185	0.0534003	0.0291005	0.0355276	0.0110811	0.0391295	0.0603259	0.0286117	0.0550529	0.0441767	0.0895623	0.0201616	0.0608435	0.0391189	0.0250407	0.0581421	0.0312873	0.048609	3.234239
1703	1	-15802.3	-15815.4	13.0876	0.122149	0.102171	0.0994338	0.100919	0.129386	0.0651217	0.128199	0.0653489	0.0974293	0.183886	0.0662237	0.0825865	0.0963944	0.100308	0.108732	0.113637	0.147513	0.10521	0.12235	0.084351	0.0964573	0.0820443	0.175352	0.023448	0.0164027	0.048361	0.0241731	0.0566569	0.018205	0.0720173	0.0542308	0.0271652	0.0174243	0.0489182	0.0188482	0.0254345	0.0348064	0.0230655	0.0194274	0.0367827	0.0364811	0.0375469	0.065552	3.180152
1704	0	-15799.5	-15812.3	12.8082	0.13717	0.101453	0.0885463	0.0918206	0.112185	0.0678425	0.12962	0.0725203	0.0880311	0.185611	0.0834742	0.0760169	0.101096	0.105157	0.120495	0.128617	0.137628	0.09046	0.109601	0.0765997	0.0925676	0.0904669	0.16327	0.0406476	0.0377418	0.0122526	0.0463929	0.0168223	0.0292783	0.0236952	0.0268048	0.054202	0.0250376	0.0374273	0.0453659	0.0831057	0.0265267	0.0449736	0.0286841	0.0249773	0.0531269	0.0337806	0.0669995	3.20809
