Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	pi[1]	pi[2]	pi[3]	pi[4]	TreeLengths
14090	-15391.7	-15405.7	13.9978	0.10706	0.10318	0.118691	0.116348	0.101588	0.0836899	0.118193	0.10156	0.0988523	0.197753	0.0697707	0.0869187	0.11001	0.105415	0.107915	0.122519	0.105905	0.107723	0.116944	0.0808237	0.111998	0.0833055	0.149452	0.0175401	0.0276849	0.0583811	0.0351118	0.0465761	0.0332825	0.0569302	0.0291114	0.0244825	0.0747898	0.00914224	0.033089	0.0491223	0.0162427	0.0306794	0.0312609	0.0784112	0.0388662	0.0546887	0.017301	0.201767	0.303553	0.107609	0.387072	3.268309
14100	-15375.8	-15391.2	15.404	0.138298	0.112062	0.121362	0.116348	0.109215	0.0852717	0.122289	0.0720341	0.102589	0.189126	0.0961106	0.0637997	0.0900557	0.0811002	0.114812	0.120119	0.111548	0.10438	0.123189	0.0725881	0.101166	0.0690131	0.147702	0.0174038	0.0415815	0.0463993	0.0275495	0.0287983	0.0359295	0.0543954	0.0389895	0.0294227	0.0781099	0.0133862	0.0200837	0.0507803	0.018753	0.0248771	0.0161375	0.0389089	0.0388662	0.025834	0.017301	0.213097	0.290395	0.109707	0.386801	3.127683
14110	-15381.2	-15396.8	15.589	0.115854	0.110267	0.0993608	0.0806294	0.101646	0.0798569	0.116154	0.0755694	0.10051	0.162926	0.0788881	0.0684256	0.0995827	0.0738609	0.105522	0.111144	0.132824	0.112368	0.138066	0.083792	0.0763656	0.0904634	0.173193	0.0241306	0.0430006	0.032352	0.0181857	0.0436691	0.0347662	0.0756915	0.0263734	0.0182051	0.0781099	0.0414488	0.0288468	0.0361444	0.0239309	0.0281917	0.0384132	0.0538026	0.0282935	0.0212542	0.0271074	0.22464	0.284873	0.0963346	0.394152	3.109187
14120	-15379.5	-15394.4	14.8941	0.122174	0.11104	0.0968904	0.139287	0.0980263	0.0909593	0.113164	0.0880491	0.110814	0.164079	0.0691088	0.0951823	0.0813449	0.0890651	0.117946	0.123973	0.128865	0.113196	0.106131	0.091999	0.092427	0.0706686	0.157097	0.0239523	0.0416078	0.0529117	0.0299995	0.0513222	0.0440316	0.0475876	0.0350052	0.0266574	0.0772491	0.0215556	0.0341781	0.0383391	0.0209725	0.0212403	0.0362005	0.0243545	0.0263197	0.0230075	0.0306941	0.226531	0.294763	0.0961996	0.382507	3.178673
14130	-15375.6	-15391.1	15.5186	0.119127	0.111546	0.0762398	0.0983731	0.114377	0.0751647	0.130606	0.0764483	0.0968742	0.18911	0.094083	0.0825926	0.0988914	0.103771	0.117946	0.134238	0.106795	0.109531	0.103063	0.0712648	0.0864811	0.078065	0.137106	0.0218584	0.0336712	0.0473118	0.0383674	0.0262236	0.0336263	0.0559648	0.0402857	0.0176972	0.0651327	0.0219838	0.0387887	0.0527645	0.0145116	0.0194012	0.0429083	0.0443188	0.0328574	0.0419976	0.0148612	0.226187	0.305473	0.0979677	0.370373	3.116227
14140	-15373.2	-15388.2	14.9879	0.146352	0.0910599	0.107979	0.110598	0.115048	0.0736161	0.131085	0.0764483	0.0904633	0.167529	0.0778849	0.0744869	0.0944929	0.10215	0.116528	0.115645	0.132992	0.132351	0.108849	0.0835344	0.0775902	0.0802063	0.174369	0.0358732	0.0211261	0.0466113	0.0389747	0.0340366	0.0435924	0.0559349	0.0410899	0.0289927	0.0661935	0.0163973	0.0295358	0.0538163	0.0162044	0.0361479	0.0267717	0.0371268	0.0241689	0.0281598	0.00728584	0.217414	0.300105	0.102842	0.37964	3.169299
14150	-15379.3	-15394.9	15.6429	0.141253	0.0924297	0.0981174	0.103846	0.114316	0.0962596	0.137424	0.0721577	0.0899661	0.145942	0.0883873	0.0739102	0.0744774	0.0892819	0.11047	0.108457	0.126118	0.129353	0.103131	0.0639081	0.0775902	0.0684822	0.189833	0.017926	0.0431461	0.0608225	0.0243601	0.0306245	0.0503014	0.0561467	0.0421895	0.0287598	0.0837542	0.0126754	0.0236639	0.0461523	0.0143071	0.010217	0.0243561	0.0615392	0.0269375	0.0361792	0.014629	0.217663	0.30186	0.102826	0.377651	3.103798
14160	-15373.1	-15388.2	15.1279	0.146273	0.0916611	0.0968547	0.106916	0.0968763	0.0915617	0.109345	0.0701029	0.0858224	0.145729	0.0722583	0.0807802	0.0967472	0.1053	0.104328	0.144837	0.125537	0.110123	0.142061	0.0815664	0.0819344	0.0646792	0.172824	0.0232514	0.040208	0.0517066	0.023654	0.0451898	0.044984	0.0451785	0.0360261	0.0383345	0.0776982	0.0193822	0.0174189	0.0589391	0.0251626	0.0245324	0.0327866	0.0474565	0.026013	0.0414093	0.0118465	0.219538	0.311031	0.0993631	0.370068	3.155297
14170	-15379.5	-15393.9	14.3806	0.118377	0.100749	0.0948684	0.112219	0.108876	0.0939015	0.152418	0.0733034	0.0992065	0.18403	0.0846747	0.0780367	0.103545	0.071107	0.107228	0.123547	0.120425	0.108312	0.117147	0.0935784	0.0898643	0.0979685	0.167405	0.0266318	0.0400763	0.0612083	0.0330125	0.064508	0.0254158	0.0512933	0.0356062	0.0113472	0.0765906	0.00794811	0.0335601	0.0679992	0.0132684	0.014596	0.037164	0.0477318	0.0284535	0.0261863	0.0266352	0.20968	0.30704	0.105529	0.377751	3.23002
14180	-15381.9	-15397	15.1376	0.118346	0.0922448	0.0980786	0.111747	0.118106	0.0939015	0.106093	0.0647376	0.0824716	0.15789	0.0711642	0.104652	0.111993	0.130712	0.092517	0.123513	0.118163	0.118549	0.120687	0.0857465	0.0928999	0.0832947	0.167471	0.0273406	0.0295815	0.0461063	0.0239143	0.0492247	0.0207381	0.0550796	0.0530597	0.0188411	0.0794828	0.0271012	0.0229618	0.0427099	0.0141687	0.0343392	0.0279305	0.0309651	0.0479266	0.0197388	0.0181336	0.220955	0.296705	0.1008	0.38154	3.154322
14190	-15373.8	-15389.2	15.4462	0.124103	0.106862	0.108901	0.0846467	0.101576	0.0780106	0.112732	0.0723458	0.0954403	0.185064	0.0932157	0.0773364	0.0943806	0.0812557	0.101874	0.123513	0.110594	0.106186	0.101707	0.0882214	0.0928999	0.0906492	0.153707	0.0296256	0.0429646	0.0461063	0.0219077	0.0460117	0.0343734	0.0577609	0.0436382	0.0263866	0.0702728	0.0239052	0.0275552	0.0648932	0.0216702	0.0239577	0.0480012	0.0424412	0.030435	0.0264381	0.00990062	0.221247	0.318105	0.10477	0.355878	3.123465
14200	-15375.9	-15391	15.1814	0.122457	0.101676	0.106007	0.0941619	0.0992561	0.0853637	0.120962	0.0711597	0.107625	0.146506	0.0847787	0.0702106	0.109418	0.0922924	0.102366	0.131549	0.101419	0.106186	0.124906	0.0806374	0.101098	0.0818561	0.179291	0.0258623	0.0573561	0.0509522	0.0313393	0.0400476	0.0560563	0.0452525	0.0363279	0.0323115	0.0806618	0.0149592	0.0414955	0.0467319	0.0236747	0.0182645	0.0241441	0.0385568	0.0262054	0.016224	0.0223329	0.211714	0.316285	0.10485	0.367151	3.14994
14210	-15368.6	-15384.5	15.8628	0.114983	0.078213	0.101978	0.127938	0.118594	0.0762237	0.115403	0.0927628	0.0980817	0.155763	0.0652334	0.072919	0.0944301	0.106438	0.102358	0.111379	0.11814	0.111171	0.125797	0.0763989	0.0807051	0.0834273	0.158021	0.0227427	0.0295759	0.0597584	0.0207777	0.0322298	0.0278966	0.0521737	0.0426801	0.0229526	0.081185	0.020593	0.0387943	0.0467319	0.0230732	0.0251005	0.0344776	0.0402493	0.02403	0.0280861	0.0223329	0.212055	0.294827	0.10399	0.389129	3.081799
14220	-15372.3	-15386.5	14.1863	0.119244	0.103053	0.0976772	0.104805	0.102557	0.0940748	0.132993	0.071064	0.114853	0.162719	0.069968	0.0865215	0.104086	0.0948205	0.11277	0.163646	0.123334	0.113024	0.124147	0.0772621	0.094804	0.0821775	0.166325	0.0293171	0.0373433	0.0545749	0.0160347	0.0413147	0.0390463	0.0390627	0.0317421	0.0393477	0.0813762	0.0130199	0.0371533	0.0498834	0.0207214	0.0442377	0.0480989	0.0448517	0.0246162	0.0309518	0.0108316	0.221809	0.299277	0.105959	0.372954	3.24945
14230	-15377.5	-15392.6	15.0493	0.121864	0.0975246	0.106378	0.0974621	0.122266	0.0891631	0.113555	0.0772585	0.0881562	0.18048	0.0852511	0.0738408	0.0959587	0.0901128	0.103378	0.104722	0.143522	0.114164	0.115014	0.0843623	0.0858624	0.0821775	0.16806	0.0226733	0.0310708	0.0502874	0.0214678	0.0479919	0.0619953	0.0420427	0.0317421	0.0234208	0.0865459	0.0239679	0.0240922	0.0499447	0.0140016	0.0216003	0.0461229	0.0397194	0.0346115	0.0253691	0.0239525	0.21802	0.280064	0.117393	0.384523	3.163153
14240	-15377	-15392.1	15.1575	0.123667	0.0852441	0.0991421	0.0903386	0.0993507	0.0729956	0.145262	0.079943	0.0967139	0.150268	0.0714655	0.0796985	0.114279	0.0909295	0.105864	0.154758	0.135873	0.112699	0.140231	0.0709423	0.0880981	0.0930448	0.143679	0.0270938	0.0395441	0.0438597	0.0268269	0.031568	0.0387293	0.0632299	0.0418279	0.0167785	0.0750094	0.0192775	0.0454315	0.0673887	0.0208959	0.0179267	0.0248997	0.0422517	0.0335358	0.0214677	0.0102985	0.227673	0.27569	0.105299	0.391338	3.15233
14250	-15374.2	-15388.8	14.5636	0.126122	0.0815507	0.0883456	0.110858	0.124448	0.0978229	0.122881	0.079943	0.105356	0.182467	0.0714655	0.0952099	0.0910875	0.0940963	0.0996457	0.159324	0.122049	0.107246	0.121407	0.104232	0.0952532	0.0918792	0.152401	0.0345291	0.041686	0.0553126	0.0261757	0.0470451	0.0264427	0.0480151	0.0348421	0.0133631	0.0657013	0.0201185	0.032232	0.0545529	0.0162664	0.0378144	0.0330721	0.0398415	0.0281943	0.0214677	0.00996014	0.223058	0.295825	0.103768	0.377348	3.211724
14260	-15371.2	-15386.2	15.0207	0.142146	0.0970046	0.0811735	0.104769	0.104705	0.0996639	0.123144	0.088174	0.0982426	0.172889	0.0675422	0.0731119	0.12064	0.099996	0.1078	0.130143	0.128169	0.111559	0.124185	0.0808255	0.0751627	0.0802201	0.137605	0.0324969	0.0348559	0.0714367	0.032229	0.0338262	0.0356388	0.0518772	0.0388478	0.0272497	0.0752704	0.0165301	0.0252987	0.0353533	0.0172847	0.0249362	0.0381928	0.0392899	0.023335	0.0350925	0.0281044	0.223043	0.306402	0.100142	0.370413	3.166016
14270	-15385.8	-15401	15.2222	0.104875	0.0885455	0.103778	0.111362	0.104705	0.0782485	0.147606	0.0652926	0.0860178	0.132885	0.0947471	0.0918572	0.125708	0.0949353	0.118594	0.10787	0.111329	0.114119	0.130614	0.0812067	0.0906221	0.0754273	0.15847	0.00857912	0.0422674	0.0513529	0.0356684	0.034841	0.0399963	0.0420022	0.0412519	0.0240382	0.0913524	0.0173288	0.044021	0.0523943	0.0250125	0.026181	0.0277879	0.0566128	0.0282139	0.0256867	0.0124637	0.215327	0.298413	0.110305	0.375956	3.145866
14280	-15386.1	-15401.5	15.404	0.103686	0.092018	0.0955758	0.136888	0.101828	0.0929652	0.120695	0.102141	0.0781975	0.159728	0.0984177	0.0824146	0.102725	0.0830227	0.112878	0.128389	0.106219	0.105327	0.12758	0.0695613	0.0658576	0.0982894	0.169158	0.0107978	0.0319848	0.0255945	0.0249039	0.0359799	0.0421712	0.0556875	0.0390754	0.018096	0.0935071	0.0310987	0.0300461	0.0451743	0.00682611	0.0269444	0.0318677	0.071179	0.0285216	0.0306942	0.013974	0.20775	0.300266	0.103491	0.388493	3.127686
14290	-15375.4	-15391	15.6509	0.106841	0.092226	0.104434	0.0869248	0.101828	0.0894979	0.123335	0.0921377	0.0851894	0.15387	0.0907192	0.0952144	0.0889771	0.101507	0.0888311	0.139845	0.115787	0.137781	0.119577	0.0641513	0.0921332	0.0764294	0.141455	0.0312189	0.0359956	0.0524005	0.0221569	0.0349107	0.0420206	0.0480687	0.0528147	0.0204707	0.0631743	0.0295343	0.0251413	0.0627649	0.0240804	0.014846	0.0355206	0.0399814	0.0422236	0.0226322	0.014344	0.219615	0.294843	0.10591	0.379632	3.102992
14300	-15376.5	-15392	15.4638	0.107292	0.094747	0.0814064	0.0955538	0.0952434	0.0948862	0.12678	0.0955174	0.0910827	0.17623	0.0735191	0.0649055	0.0849591	0.0887702	0.0936557	0.149412	0.135856	0.124158	0.128905	0.078376	0.0635309	0.0886968	0.171859	0.0235085	0.0420524	0.0476019	0.0322161	0.0632874	0.0358201	0.0559004	0.053944	0.0200773	0.0743413	0.0202741	0.0304511	0.0415397	0.0259473	0.018058	0.0357359	0.0315959	0.0243591	0.0239097	0.015741	0.205851	0.312835	0.105301	0.376014	3.121704
14310	-15377.4	-15391.7	14.2735	0.149058	0.0885456	0.0921062	0.109829	0.109891	0.101919	0.126963	0.0815049	0.102498	0.162702	0.0687926	0.102862	0.102144	0.108681	0.108658	0.141987	0.128381	0.100702	0.128704	0.071321	0.0804726	0.0622545	0.16927	0.0168453	0.0379075	0.0605702	0.0286439	0.0386222	0.0271465	0.0594336	0.0471886	0.0303158	0.0801574	0.0137126	0.0451827	0.0445553	0.0213718	0.0354397	0.0378367	0.0352763	0.0276253	0.0299808	0.0236775	0.220027	0.303322	0.106886	0.369766	3.240737
14320	-15381.5	-15396.4	14.886	0.0921532	0.0983828	0.0964624	0.10609	0.108573	0.0929814	0.121714	0.0765232	0.0750758	0.174643	0.0836637	0.0861136	0.106015	0.0908937	0.103429	0.141499	0.109624	0.102129	0.127031	0.076138	0.0923	0.0954153	0.161219	0.0238271	0.0290775	0.063	0.027834	0.0546594	0.0436854	0.0698813	0.0413735	0.0240341	0.0694286	0.0117462	0.0332076	0.0389475	0.0380043	0.0251107	0.0400762	0.0307595	0.0408708	0.0241133	0.0317748	0.213803	0.301289	0.0994304	0.385478	3.17948
14330	-15374.4	-15389.7	15.2629	0.129252	0.101516	0.0872849	0.100582	0.116612	0.0828289	0.125082	0.0890558	0.0937849	0.150571	0.0843477	0.0784459	0.0842263	0.101305	0.101172	0.114737	0.147876	0.0953299	0.120835	0.076138	0.130094	0.0819796	0.147428	0.0318914	0.0368451	0.0528308	0.0258597	0.0419809	0.0316369	0.0467404	0.0496297	0.024714	0.0683446	0.0178471	0.025253	0.038796	0.0292485	0.0251107	0.0438992	0.0397603	0.0336176	0.0241556	0.0131533	0.22525	0.282036	0.103518	0.389197	3.141799
14340	-15380	-15394.7	14.7519	0.111444	0.110286	0.0930674	0.102243	0.122267	0.0896733	0.133218	0.0795616	0.113563	0.15998	0.091842	0.0777718	0.0946499	0.0924304	0.0932228	0.118268	0.136732	0.102339	0.0900966	0.102729	0.0946346	0.0704689	0.19855	0.0246671	0.0429198	0.0528308	0.0278427	0.0419809	0.0362141	0.052687	0.033536	0.0311157	0.0644908	0.0198649	0.0342599	0.0675371	0.0121286	0.0204385	0.0300006	0.04542	0.0365958	0.0251333	0.0141934	0.214096	0.294617	0.100229	0.391058	3.192896
14350	-15370.1	-15385.6	15.5073	0.132578	0.10139	0.090905	0.105668	0.127893	0.08203	0.131544	0.0917666	0.0875533	0.14714	0.0801345	0.0777718	0.0982231	0.0899199	0.125421	0.115621	0.115684	0.12622	0.126128	0.0839098	0.0807246	0.0746971	0.138786	0.020465	0.0283553	0.0517028	0.0295386	0.0394045	0.0356642	0.0411119	0.0268355	0.0183459	0.085798	0.0263121	0.0165912	0.0630677	0.0217861	0.0352113	0.0274209	0.0510467	0.0320898	0.0180702	0.0168309	0.215805	0.292581	0.0980373	0.393577	3.117358
14360	-15375.6	-15390.9	15.2832	0.139436	0.108838	0.100246	0.111217	0.121191	0.0639879	0.119396	0.0753079	0.0669219	0.155419	0.0745105	0.0801868	0.0916977	0.076853	0.116224	0.129233	0.146991	0.120898	0.113934	0.082852	0.0968556	0.0829693	0.175467	0.0161326	0.0319288	0.0537444	0.0364718	0.0468464	0.0246407	0.0567187	0.0300964	0.0343967	0.0680969	0.0129342	0.0233957	0.0449593	0.0181311	0.0246347	0.0411269	0.0460786	0.0306551	0.0290967	0.0190412	0.22048	0.295127	0.101801	0.382592	3.139762
14370	-15373.8	-15388.9	15.0605	0.121428	0.0926313	0.0898736	0.11147	0.0911595	0.0734553	0.120746	0.0753079	0.103763	0.164415	0.0804375	0.07947	0.0994804	0.0849273	0.116105	0.129272	0.125906	0.142902	0.118139	0.0900014	0.102395	0.081761	0.157252	0.0298825	0.0357335	0.0656583	0.0209858	0.0402786	0.0243271	0.0457931	0.0235014	0.0158613	0.0825153	0.018768	0.0234605	0.0480427	0.0238945	0.0300609	0.0352651	0.0527271	0.0384697	0.0351906	0.0193237	0.214084	0.30771	0.101641	0.376565	3.162038
14380	-15376.6	-15390.3	13.6894	0.124132	0.107999	0.0959521	0.117542	0.111399	0.0888193	0.147104	0.0884689	0.0935567	0.17257	0.0799986	0.0802794	0.114413	0.0905402	0.117259	0.115679	0.138056	0.151836	0.103292	0.0770455	0.0946308	0.0788623	0.170513	0.0220623	0.0465904	0.0529891	0.027914	0.03152	0.0362852	0.0402233	0.0571235	0.0281076	0.0893411	0.0181014	0.0301781	0.0527724	0.0182479	0.0349748	0.0361538	0.0465134	0.0326719	0.0305523	0.00687699	0.224968	0.308546	0.099511	0.366975	3.299147
14390	-15380	-15395.4	15.3906	0.133219	0.0861951	0.0990246	0.0868206	0.111926	0.110292	0.0992743	0.104377	0.0853437	0.145891	0.0739653	0.0813066	0.115969	0.0844807	0.113385	0.115397	0.114218	0.111177	0.131031	0.0769557	0.0931644	0.0902641	0.155026	0.0191416	0.0299709	0.0566591	0.0243763	0.036729	0.0375167	0.0453717	0.0389784	0.0278877	0.0845118	0.0237584	0.0285163	0.0464262	0.0349942	0.0264322	0.0223589	0.0491943	0.0223886	0.0396557	0.0154463	0.220724	0.304315	0.105404	0.369558	3.12902
14400	-15381.9	-15396.1	14.1984	0.118532	0.0981504	0.105923	0.1242	0.111926	0.0815854	0.147684	0.0766408	0.0843918	0.164264	0.0766205	0.0975811	0.119148	0.115947	0.103725	0.119607	0.126368	0.115414	0.121952	0.0879023	0.0931644	0.0840365	0.175083	0.0177263	0.0351535	0.0399078	0.0372788	0.0428913	0.0347426	0.0674478	0.0330285	0.0237427	0.0837597	0.0206821	0.0318427	0.0313292	0.0208338	0.0289583	0.0234233	0.0392244	0.0415595	0.0240935	0.0207709	0.211136	0.293998	0.101986	0.39288	3.248243
14410	-15377	-15391.5	14.5733	0.114926	0.109197	0.105923	0.113187	0.10222	0.0860253	0.125572	0.0757917	0.104016	0.164516	0.116156	0.0755389	0.104404	0.102592	0.116219	0.134945	0.126417	0.108889	0.11042	0.0720933	0.0869144	0.0959889	0.152973	0.0300813	0.0282812	0.0559533	0.0268991	0.0413265	0.0334314	0.0318215	0.0326479	0.0164161	0.0885342	0.0391309	0.0232781	0.0375498	0.0153586	0.0366625	0.0269718	0.0586055	0.0267704	0.0290643	0.027041	0.219958	0.304957	0.106148	0.368937	3.210751
14420	-15372	-15387.1	15.1337	0.117487	0.0894413	0.11599	0.0997379	0.116607	0.0860253	0.143744	0.0884478	0.0992213	0.164188	0.0729498	0.0807665	0.0788796	0.0855555	0.110294	0.138199	0.120472	0.120807	0.105694	0.0904426	0.0969837	0.0836667	0.141584	0.0258181	0.0403175	0.042757	0.0344397	0.0420991	0.0232947	0.0567503	0.0404871	0.0117663	0.0918454	0.0335782	0.0274582	0.0374447	0.0183493	0.0325763	0.0300607	0.0504538	0.0263822	0.0195767	0.0220792	0.219544	0.288313	0.108734	0.383409	3.154718
14430	-15379.7	-15394.5	14.8792	0.136669	0.107911	0.0843315	0.0951776	0.110066	0.079961	0.139289	0.0914459	0.0992844	0.177866	0.0980308	0.0624774	0.105235	0.0712019	0.0872091	0.132999	0.120472	0.121563	0.114978	0.0891381	0.0755809	0.0824103	0.185222	0.0249341	0.0462364	0.0664489	0.0267006	0.0492863	0.0306145	0.0454487	0.027098	0.0242851	0.0992875	0.0199329	0.02285	0.0465369	0.0170594	0.0208722	0.0318782	0.0521131	0.0296535	0.0167975	0.0136147	0.211218	0.303956	0.106417	0.378409	3.180168
14440	-15387.3	-15402.1	14.8846	0.142381	0.0887418	0.0966681	0.0933376	0.106025	0.0866485	0.126404	0.0932809	0.0900567	0.143188	0.0965048	0.0999877	0.0734203	0.106985	0.122957	0.137492	0.110332	0.104287	0.121517	0.0642181	0.0847843	0.0726052	0.171811	0.0178822	0.0426949	0.0455599	0.0400212	0.0532113	0.0434362	0.0387276	0.0383677	0.0170907	0.0719398	0.0176294	0.0267005	0.0633545	0.0175046	0.0241648	0.0368425	0.0550578	0.0296535	0.0340994	0.0320528	0.209909	0.323424	0.102367	0.3643	3.179624
14450	-15375.4	-15390.6	15.2189	0.115281	0.103946	0.0903006	0.0931462	0.136302	0.0796534	0.125437	0.0891475	0.0954179	0.161054	0.0699975	0.0850232	0.114582	0.101916	0.117678	0.0970119	0.127997	0.116656	0.127282	0.0776994	0.0999542	0.0733774	0.146003	0.0239439	0.0263024	0.0627648	0.0303401	0.045681	0.0339547	0.0537107	0.0325983	0.0208137	0.0775561	0.0227568	0.022156	0.0477013	0.0173131	0.0186353	0.0313034	0.0528205	0.0227195	0.0381044	0.0201509	0.220394	0.292235	0.112145	0.375226	3.146191
14460	-15373.5	-15387.5	13.9923	0.123946	0.117052	0.0895807	0.104323	0.108673	0.0999757	0.141287	0.0836676	0.0904299	0.171833	0.066984	0.0986975	0.0947622	0.102059	0.140114	0.112384	0.126026	0.107697	0.110188	0.0906104	0.0808566	0.0781308	0.164704	0.0266553	0.03343	0.04001	0.0285094	0.0569925	0.0323898	0.0521733	0.0483657	0.032414	0.0950887	0.0235804	0.026753	0.0584667	0.0306414	0.0181596	0.0378534	0.0497864	0.0299986	0.0234573	0.0201509	0.225237	0.29509	0.103917	0.375756	3.268855
14470	-15377.7	-15394	16.3016	0.116287	0.0854423	0.105164	0.0803313	0.117287	0.0728084	0.101783	0.0827387	0.0940615	0.165662	0.07453	0.0771129	0.0989694	0.106773	0.129719	0.114127	0.120487	0.119565	0.117692	0.077075	0.0802405	0.0835069	0.17581	0.0365343	0.0298614	0.0519535	0.0261153	0.0447518	0.0265652	0.0362384	0.016245	0.0321711	0.07704	0.0217867	0.0212134	0.0394908	0.017489	0.0335931	0.0229446	0.0467977	0.0279509	0.0190665	0.012944	0.213142	0.303463	0.103626	0.379769	3.037927
14480	-15384	-15399.9	15.832	0.124056	0.0914895	0.0941632	0.0969321	0.105731	0.076329	0.122868	0.0785151	0.0989467	0.15506	0.0544843	0.0830779	0.0989694	0.102332	0.10547	0.168308	0.118683	0.107583	0.101931	0.0566495	0.0795992	0.0669549	0.180519	0.0316973	0.0321099	0.0413305	0.031261	0.025156	0.0493544	0.0466061	0.0384997	0.0325452	0.10103	0.0320112	0.0195081	0.0403645	0.0321174	0.0201613	0.020773	0.0447437	0.0424836	0.0221364	0.0123398	0.221693	0.292753	0.100485	0.385069	3.084881
14490	-15376.4	-15390.7	14.2902	0.108216	0.107863	0.0929475	0.092637	0.102388	0.105984	0.133448	0.100777	0.0960632	0.15506	0.0891519	0.081947	0.1164	0.0970355	0.0998649	0.132312	0.110398	0.127643	0.130656	0.0879058	0.089966	0.0781044	0.19283	0.0188436	0.0429074	0.044266	0.0407577	0.0444391	0.0346927	0.0533129	0.040081	0.0147933	0.0803521	0.0107866	0.0368585	0.0402163	0.0203169	0.0241769	0.0407169	0.0381898	0.048972	0.0150355	0.0197489	0.223567	0.29563	0.098012	0.382792	3.239063
14500	-15374.6	-15389.9	15.2748	0.116634	0.102266	0.0954803	0.106784	0.133705	0.0717226	0.128088	0.0758525	0.0786221	0.153824	0.08289	0.0758166	0.0791448	0.0862976	0.109146	0.131854	0.109655	0.10865	0.112629	0.0767375	0.0825696	0.0852261	0.167953	0.0182973	0.034959	0.0626384	0.0275093	0.0517772	0.0445162	0.0786374	0.0315812	0.0230014	0.0803521	0.0168627	0.0311076	0.0441727	0.0169232	0.034374	0.0390873	0.0577027	0.0293831	0.0273799	0.0187952	0.227283	0.296543	0.108111	0.368063	3.140605
14510	-15377.1	-15392.7	15.6399	0.167689	0.0937875	0.114058	0.0964737	0.124651	0.0742052	0.0969314	0.0847271	0.0826822	0.15359	0.064437	0.0872753	0.0927708	0.0782715	0.0868986	0.141403	0.124719	0.111718	0.123103	0.0763799	0.0935178	0.0853084	0.157585	0.0208899	0.0367383	0.0630986	0.0186695	0.0448099	0.0339998	0.0512292	0.0363058	0.0284776	0.0850887	0.0180694	0.0311297	0.0438407	0.013976	0.015118	0.0279798	0.0438238	0.0302951	0.0247651	0.0236096	0.220055	0.306559	0.108038	0.365348	3.104097
14520	-15375.2	-15391.5	16.3369	0.107072	0.0952849	0.0889185	0.0910764	0.110844	0.0773258	0.117503	0.0718082	0.0812516	0.147463	0.0699987	0.0857394	0.088532	0.0936423	0.127527	0.13001	0.11782	0.138	0.107691	0.0743609	0.0902758	0.0805205	0.141775	0.0227118	0.0353058	0.0660035	0.0246496	0.0394303	0.0240284	0.031723	0.0504501	0.0323915	0.0857329	0.0315438	0.0269451	0.0393726	0.0132574	0.0347722	0.0240768	0.0413287	0.0378386	0.0209795	0.0174094	0.212705	0.29525	0.0962967	0.395748	3.03439
14530	-15366.9	-15383	16.0785	0.115647	0.103991	0.0954834	0.106904	0.0977698	0.0709553	0.114583	0.0793194	0.102882	0.154333	0.078097	0.0753368	0.0985344	0.105246	0.109502	0.12308	0.123555	0.108281	0.10223	0.0915178	0.0691706	0.0837475	0.178864	0.0167065	0.0266873	0.0546133	0.0263836	0.0411365	0.0416451	0.0455621	0.036359	0.018197	0.0805972	0.0184164	0.0346478	0.0510646	0.020227	0.013108	0.0461957	0.0311097	0.0309663	0.0260879	0.0114949	0.216391	0.299136	0.0991317	0.385341	3.060237
14540	-15372.8	-15388.3	15.4316	0.119754	0.0969187	0.0910518	0.104389	0.0872225	0.0929109	0.133512	0.0775102	0.0886525	0.154948	0.078097	0.0999734	0.111516	0.0873651	0.104011	0.106347	0.134821	0.100559	0.112127	0.0747976	0.0906258	0.0918499	0.16435	0.0199248	0.036169	0.0553832	0.0419748	0.0404255	0.0347592	0.0524863	0.0462045	0.0336849	0.0697366	0.0273318	0.0363952	0.0336598	0.0360659	0.0135624	0.0296495	0.0452019	0.0328863	0.0237128	0.0123975	0.224246	0.298501	0.101673	0.37558	3.124922
14550	-15381.3	-15394.9	13.5744	0.130095	0.0907822	0.129017	0.103966	0.117086	0.0994239	0.144507	0.0687585	0.117995	0.164146	0.0855523	0.0908932	0.102806	0.085519	0.0994241	0.138185	0.0989899	0.14139	0.107377	0.0811358	0.10073	0.0961309	0.156689	0.0292155	0.0414116	0.0439217	0.0380838	0.0546217	0.0359052	0.0486832	0.0526872	0.0191032	0.0894659	0.0284109	0.0247822	0.0401191	0.0204863	0.0342464	0.031035	0.0432119	0.0356927	0.0256319	0.0233291	0.223644	0.298554	0.0991344	0.378668	3.310645
