Iteration	Posterior	Likelihood	Prior	alpha	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TreeLengths
9260	-13216.3	-13154.3	-61.9837	0.2752689	0.413396	0.208807	0.269324	0.204671	0.304794	0.238469	0.432906	0.216389	0.237608	0.426034	0.159497	0.234801	0.264429	0.266476	0.268813	0.396539	0.334673	0.228644	0.304821	0.123924	0.19007	0.13576	0.746924	0.113551	0.00876001	0.212223	0.122549	0.251236	0.119341	0.196783	0.109568	0.280012	0.0329269	0.0837718	0.0318123	0.135381	0.337204	0.193971	0.100797	0.0579632	0.413144	0.0216602	0.0727033	0.0204605	0.467882	0.0243479	0.0331116	0.367548	0.0866499	0.00350402	0.0854527	0.551836	3.35921	0.3501	0.381414	0.0496236	0.218862	9.503131
9270	-13214.9	-13159.3	-55.5372	0.285152	0.493762	0.148726	0.236357	0.21319	0.279573	0.201428	0.350575	0.191373	0.164377	0.474967	0.127767	0.201691	0.289934	0.319624	0.278336	0.412869	0.37385	0.281851	0.22755	0.114378	0.217271	0.097446	0.736777	0.140883	0.04753	0.151564	0.0930174	0.183628	0.0720802	0.169118	0.133948	0.243352	0.0441099	0.0457537	0.00622471	0.0880356	0.323192	0.12508	0.094529	0.059012	0.343815	0.0519296	0.00800868	0.0156282	0.473137	0.0348635	0.0404025	0.369221	0.0667486	0.00416833	0.0930061	0.570004	3.33282	0.362122	0.380743	0.0514668	0.205668	8.858482
9280	-13202.9	-13157.4	-45.4556	0.2806069	0.378408	0.198647	0.260251	0.119426	0.243986	0.204361	0.309609	0.178093	0.127097	0.396354	0.151006	0.18003	0.236765	0.373718	0.188514	0.329541	0.27499	0.260427	0.273875	0.107783	0.180838	0.118472	0.544406	0.0676557	0.0287476	0.188048	0.0715664	0.196154	0.0638755	0.151503	0.099769	0.244462	0.0627671	0.0298976	0.0428837	0.0595117	0.212588	0.137123	0.0896818	0.0515424	0.25626	0.0823318	0.0773635	0.0202876	0.515844	0.0288646	0.0394389	0.326001	0.0695639	0.00385434	0.0895211	0.56175	3.34487	0.351935	0.377593	0.0527209	0.217751	7.850327
9290	-13214.8	-13162.8	-51.9266	0.2697426	0.354692	0.191599	0.273181	0.103864	0.191362	0.204627	0.278756	0.186838	0.158217	0.538754	0.147529	0.140376	0.319484	0.28348	0.31677	0.355629	0.383925	0.304221	0.341594	0.0928789	0.210832	0.120127	0.644979	0.0649104	0.0378512	0.247872	0.0764788	0.173643	0.0692979	0.123351	0.0594471	0.209224	0.0585096	0.0336526	0.0297609	0.0987369	0.33227	0.108026	0.105866	0.0828912	0.332518	0.0253244	0.0840804	0.0197195	0.535921	0.0307923	0.0429944	0.322883	0.0476898	0.00316225	0.0812733	0.541313	3.37425	0.359315	0.37253	0.0546115	0.213544	8.497427
9300	-13213	-13158.9	-54.171	0.2862418	0.364977	0.189961	0.26633	0.157499	0.245706	0.218227	0.278756	0.21116	0.115894	0.405547	0.201889	0.164832	0.342165	0.292307	0.237259	0.348594	0.362975	0.311068	0.28463	0.0783605	0.24826	0.119302	0.609431	0.0792008	0.00459859	0.221329	0.115638	0.289297	0.0841048	0.153203	0.0643504	0.22177	0.0356849	0.13135	0.0384957	0.0747775	0.316728	0.150564	0.0952598	0.164406	0.304446	0.0921621	0.0293714	0.0213682	0.502009	0.0287714	0.0451133	0.335125	0.0676131	0.00424579	0.0938444	0.571957	3.32995	0.352982	0.375811	0.0524496	0.218757	8.721868
9310	-13217.6	-13160.7	-56.8848	0.2537136	0.458966	0.139231	0.187587	0.215013	0.2317	0.27214	0.269548	0.202321	0.217737	0.442034	0.161662	0.176499	0.314047	0.259693	0.239274	0.497233	0.264119	0.310695	0.341594	0.125517	0.19871	0.142111	0.739074	0.0785998	0.0503246	0.281002	0.0610178	0.267552	0.081941	0.155069	0.101419	0.237503	0.0496439	0.0331604	0.0312567	0.0570285	0.279182	0.17205	0.0611222	0.105005	0.383103	0.075617	0.0251458	0.0222766	0.464279	0.0327589	0.0307317	0.401507	0.0484462	0.00228937	0.0693846	0.509252	3.41907	0.344018	0.380685	0.0537466	0.221551	8.993248
9320	-13211.9	-13156	-55.927	0.269313	0.404327	0.168305	0.253514	0.186475	0.217833	0.232663	0.272347	0.252158	0.147023	0.460011	0.177837	0.178565	0.272123	0.289206	0.229655	0.475769	0.302835	0.303513	0.315757	0.160448	0.278689	0.111596	0.765481	0.0674107	0.0401314	0.211303	0.0732797	0.2689	0.0719854	0.109647	0.120375	0.196451	0.0498235	0.0659158	0.016088	0.144129	0.283057	0.120176	0.114527	0.110007	0.323485	0.0476196	0.00702017	0.0180011	0.49875	0.0284072	0.0429427	0.340208	0.0716913	0.00313656	0.0809499	0.540484	3.37543	0.34961	0.376382	0.0537626	0.220245	8.897463
9330	-13216.3	-13166.3	-49.9818	0.274229	0.353905	0.246307	0.227305	0.167275	0.33902	0.250707	0.298973	0.137614	0.253991	0.524015	0.185771	0.105563	0.297127	0.339955	0.209242	0.361934	0.267714	0.302719	0.267886	0.127926	0.166332	0.132903	0.53641	0.0983772	0.0401314	0.210953	0.0979453	0.146262	0.0476584	0.13403	0.115851	0.199111	0.0620173	0.0727948	0.027374	0.131588	0.245926	0.121365	0.0722345	0.0783271	0.230909	0.0153987	0.0540944	0.0210536	0.492678	0.0342484	0.031677	0.355961	0.0643818	0.00343808	0.0846636	0.549876	3.36202	0.360489	0.360084	0.0517746	0.227653	8.302941
9340	-13211.6	-13167.2	-44.3222	0.2845045	0.353905	0.153118	0.206371	0.156338	0.217985	0.150475	0.267216	0.211905	0.123079	0.436669	0.132499	0.142779	0.250502	0.24024	0.251529	0.436083	0.222181	0.272402	0.287812	0.172583	0.165774	0.138585	0.492186	0.025861	0.0737089	0.150443	0.0786225	0.186061	0.0354417	0.119351	0.0895836	0.266776	0.0620173	0.0508574	0.0336649	0.11011	0.285175	0.156678	0.0857167	0.0858612	0.24513	0.0292033	0.0845068	0.0273047	0.47489	0.0365381	0.0370235	0.384084	0.0401591	0.00412272	0.0925086	0.568838	3.33453	0.359928	0.36204	0.0566696	0.221363	7.736984
9350	-13222.2	-13168.9	-53.35	0.2902249	0.393003	0.103635	0.190137	0.146551	0.20584	0.231208	0.305563	0.201013	0.157429	0.337154	0.126684	0.152659	0.264072	0.338981	0.247401	0.473635	0.401294	0.277967	0.290554	0.106423	0.156393	0.177497	0.778645	0.11359	0.0900094	0.219038	0.131636	0.197149	0.111292	0.178387	0.0549018	0.175501	0.0861216	0.00360266	0.0140576	0.0545626	0.25448	0.0967154	0.0938259	0.138802	0.387394	0.0602038	0.114757	0.0192785	0.463058	0.040834	0.0430865	0.376113	0.0576292	0.00453594	0.0969155	0.579015	3.31953	0.339994	0.377602	0.0554922	0.226912	8.639765
9360	-13209.6	-13154.4	-55.1857	0.269694	0.402207	0.187196	0.311232	0.217738	0.304105	0.223362	0.32946	0.159062	0.23275	0.369553	0.155548	0.17643	0.246194	0.39632	0.241225	0.457337	0.354574	0.276617	0.353696	0.075397	0.147862	0.109427	0.637713	0.107005	0.00986983	0.243925	0.128188	0.240376	0.0764702	0.160369	0.119497	0.1848	0.0443826	0.0135904	0.0279426	0.0996078	0.282167	0.174408	0.0407416	0.0876498	0.333439	0.0602038	0.0236954	0.0141423	0.490257	0.0350459	0.0501377	0.365799	0.044618	0.00315933	0.0812367	0.54122	3.37438	0.352736	0.384649	0.0509861	0.211629	8.823335
9370	-13205.3	-13157.7	-47.5595	0.2958185	0.354981	0.160993	0.255848	0.18793	0.215631	0.207276	0.32336	0.178572	0.154777	0.440627	0.18531	0.142902	0.265386	0.283532	0.275507	0.356909	0.337915	0.21228	0.249775	0.099284	0.226317	0.178649	0.549275	0.0232358	0.0419837	0.202784	0.055907	0.189593	0.0861983	0.230664	0.101364	0.233982	0.0568552	0.0654939	0.0239542	0.0800906	0.223623	0.143202	0.0616731	0.0965134	0.253491	0.0388505	0.00821849	0.0252887	0.499194	0.0362246	0.035092	0.365382	0.0388181	0.00496225	0.101246	0.588713	3.30508	0.356658	0.369055	0.0547068	0.219581	8.060711
9380	-13213	-13155.4	-57.608	0.3108433	0.399126	0.202714	0.311181	0.190009	0.30351	0.244419	0.3853	0.178572	0.219725	0.431287	0.144955	0.192512	0.324692	0.323499	0.269776	0.519703	0.422323	0.244791	0.341609	0.128188	0.2061	0.153003	0.53134	0.102389	0.013942	0.1933	0.159923	0.179849	0.0724322	0.152038	0.125338	0.242846	0.0761576	0.0194552	0.0219799	0.077307	0.187589	0.154873	0.0472687	0.0773124	0.283434	0.0693193	0.140477	0.0256669	0.441584	0.0324952	0.0352365	0.400955	0.0640626	0.00621605	0.112953	0.613571	3.26726	0.356665	0.362918	0.0590358	0.221381	9.065565
9390	-13209	-13163.4	-45.5837	0.3137409	0.361816	0.191974	0.277397	0.146361	0.25165	0.218318	0.27865	0.144402	0.123747	0.364479	0.138795	0.182642	0.279581	0.260221	0.235096	0.383648	0.351858	0.263287	0.239379	0.0929871	0.196098	0.136832	0.536777	0.0661459	0.00671589	0.230288	0.0651758	0.273223	0.030823	0.150436	0.0987002	0.159678	0.0661299	0.0180494	0.0290325	0.0603365	0.269088	0.117518	0.0772244	0.0651797	0.358422	0.0401433	0.0248255	0.0236771	0.445602	0.0411967	0.0342211	0.37645	0.078853	0.00647597	0.115218	0.618173	3.26013	0.336671	0.38917	0.0528103	0.221348	7.86313
9400	-13205.7	-13158	-47.7182	0.2817042	0.308835	0.16853	0.262333	0.159896	0.288585	0.161312	0.233541	0.174158	0.107781	0.475124	0.120523	0.138287	0.285096	0.346652	0.189652	0.386151	0.347829	0.239359	0.286851	0.0880531	0.162843	0.155325	0.679355	0.0589269	0.0547615	0.233901	0.092059	0.262925	0.0656299	0.0973878	0.0743103	0.164481	0.0494407	0.0246077	0.0309078	0.0644378	0.30379	0.11002	0.102734	0.129631	0.325514	0.0317356	0.0333191	0.0200205	0.523244	0.0313451	0.0418372	0.329713	0.0538401	0.00392882	0.0903609	0.563759	3.34195	0.352078	0.379007	0.0529269	0.215989	8.07659
9410	-13207.6	-13160.8	-46.847	0.2900153	0.38725	0.220608	0.263371	0.179224	0.252736	0.152025	0.276277	0.123394	0.195284	0.493285	0.123062	0.163201	0.277905	0.274287	0.214476	0.492764	0.319355	0.218652	0.287212	0.123259	0.162111	0.108311	0.530485	0.0741171	0.0172596	0.195037	0.0736389	0.158358	0.0429954	0.114972	0.0573852	0.126484	0.0431388	0.0423812	0.0535963	0.0622545	0.289998	0.126504	0.0785224	0.199739	0.289258	0.06671	0.0385759	0.0211399	0.489852	0.0347298	0.027396	0.34649	0.0803918	0.00452039	0.0967537	0.578647	3.32008	0.336265	0.388039	0.0538969	0.221799	7.98946
9420	-13203.5	-13159.7	-43.7519	0.2934738	0.386636	0.123962	0.201586	0.148684	0.229421	0.217074	0.297218	0.196397	0.147667	0.360649	0.116902	0.218176	0.284517	0.306388	0.284422	0.332731	0.280877	0.25828	0.285654	0.104671	0.175033	0.102508	0.550107	0.0427332	0.0397855	0.17261	0.0682003	0.217967	0.0848422	0.140494	0.0833027	0.143373	0.0431388	0.030082	0.00875784	0.0725636	0.211769	0.0854475	0.129354	0.0776166	0.302925	0.0537694	0.0616616	0.0208368	0.512395	0.0413897	0.0352733	0.343209	0.0468961	0.00478087	0.0994286	0.584678	3.31111	0.348769	0.379551	0.0533837	0.218297	7.679952
9430	-13209.2	-13162.2	-47.0728	0.2733385	0.348794	0.186421	0.217592	0.174099	0.334907	0.200809	0.287756	0.141805	0.177911	0.491062	0.12011	0.183844	0.336138	0.319926	0.230923	0.355905	0.285204	0.232827	0.260967	0.156808	0.164216	0.143214	0.467838	0.0875377	0.0257314	0.140965	0.124918	0.182908	0.0455414	0.130975	0.0804871	0.231321	0.0187025	0.0205176	0.0234844	0.106979	0.302355	0.10681	0.107609	0.11774	0.246719	0.0455063	0.0461684	0.0251664	0.485622	0.0359067	0.0324562	0.365178	0.0556712	0.00338222	0.0839888	0.54819	3.36444	0.339341	0.384072	0.0584707	0.218117	8.01205
9440	-13205.6	-13159.4	-46.2382	0.2827695	0.359289	0.167205	0.270153	0.149562	0.236177	0.235107	0.304011	0.172006	0.123215	0.495842	0.190958	0.125136	0.261426	0.275666	0.25721	0.43156	0.303275	0.266936	0.240905	0.0738261	0.160878	0.115247	0.518144	0.120541	0.0191475	0.182563	0.0615479	0.190227	0.0524484	0.130975	0.114823	0.209987	0.0422285	0.0182818	0.0104831	0.137128	0.284225	0.0672095	0.0804873	0.0869126	0.293721	0.0236141	0.0683048	0.0213211	0.491488	0.0409042	0.0279551	0.371237	0.0470947	0.00400194	0.0911771	0.565699	3.33912	0.346088	0.372479	0.058403	0.22303	7.92859
9450	-13212.5	-13166.3	-46.2015	0.2777734	0.320494	0.12669	0.171648	0.215677	0.257407	0.168773	0.234563	0.182672	0.185137	0.336144	0.166268	0.157384	0.272633	0.331737	0.273932	0.378024	0.32132	0.212416	0.235934	0.144763	0.167841	0.0919673	0.67558	0.0807777	0.030827	0.162036	0.100817	0.172375	0.0906526	0.184236	0.046017	0.276985	0.0551746	0.0452629	0.0618956	0.0362113	0.310364	0.0898683	0.100004	0.112525	0.231021	0.0462637	0.0625969	0.0199758	0.451931	0.0411985	0.0294599	0.413916	0.043519	0.0036659	0.087358	0.556518	3.35246	0.344897	0.377303	0.0584901	0.21931	7.924915
9460	-13211.4	-13155.4	-55.9608	0.2804032	0.421004	0.121462	0.285537	0.198905	0.28734	0.254854	0.342528	0.190476	0.1676	0.475169	0.18848	0.158735	0.322154	0.340908	0.273932	0.486034	0.378924	0.285028	0.285328	0.0878991	0.181476	0.144035	0.723912	0.105761	0.0157234	0.200009	0.0969945	0.209497	0.0691903	0.171924	0.118205	0.167884	0.0503693	0.0793725	0.0556476	0.0618763	0.187795	0.105025	0.0453019	0.134278	0.307738	0.0463636	0.0701663	0.0232485	0.463647	0.0386379	0.0494288	0.394683	0.0303543	0.0038406	0.0893653	0.561376	3.34542	0.335997	0.386632	0.0577825	0.219589	8.900842
9470	-13211.3	-13157.4	-53.9778	0.2810244	0.379206	0.244428	0.285537	0.217052	0.271613	0.173923	0.394478	0.166475	0.210924	0.417162	0.136125	0.24551	0.237801	0.281262	0.27277	0.408843	0.393012	0.256712	0.24773	0.0979102	0.205972	0.179347	0.75037	0.0937384	0.0263333	0.194072	0.0446683	0.241567	0.0946106	0.157476	0.0577129	0.289461	0.0740055	0.0140793	0.028845	0.0561979	0.223946	0.16345	0.0455988	0.0710648	0.251306	0.0362133	0.0640378	0.022654	0.480698	0.0313033	0.0463964	0.38254	0.036408	0.00388257	0.0898405	0.562516	3.34376	0.35636	0.378094	0.0522711	0.213275	8.702545
9480	-13214.9	-13152.3	-62.679	0.275923	0.371175	0.231261	0.287037	0.213572	0.245365	0.193987	0.412499	0.23172	0.210924	0.45918	0.140746	0.203828	0.33112	0.385479	0.195101	0.437201	0.401083	0.338084	0.339109	0.0974308	0.159522	0.173243	0.724176	0.089547	0.0326876	0.276389	0.051398	0.338995	0.0913622	0.245408	0.108932	0.253473	0.0338129	0.0383691	0.0708367	0.0930257	0.309421	0.136267	0.0813025	0.0877867	0.385892	0.0437175	0.0211979	0.0198762	0.449194	0.0318566	0.0305265	0.401849	0.066698	0.00354587	0.0859497	0.553064	3.35744	0.358794	0.374277	0.0504808	0.216448	9.572665
9490	-13223.8	-13155.8	-68.0379	0.2637205	0.371175	0.242875	0.255447	0.146399	0.368794	0.186956	0.380035	0.231304	0.175257	0.551347	0.221229	0.208691	0.485233	0.384903	0.271869	0.450792	0.487494	0.31286	0.347517	0.121892	0.276964	0.131775	0.798511	0.157781	0.0674711	0.23464	0.0997034	0.267153	0.0362168	0.149381	0.127619	0.252913	0.0602735	0.028781	0.0346115	0.13466	0.304702	0.105194	0.066493	0.130999	0.28372	0.0716671	0.0852526	0.019624	0.475189	0.0337002	0.0384207	0.37393	0.0591359	0.00281381	0.0767623	0.529541	3.39088	0.348815	0.37586	0.0493282	0.225997	10.10855
9500	-13215.6	-13153.3	-62.2935	0.3027207	0.394275	0.217972	0.298228	0.231354	0.263891	0.228693	0.344993	0.214849	0.176908	0.60048	0.148841	0.307615	0.369297	0.317661	0.323709	0.444506	0.380891	0.263077	0.369839	0.139961	0.256446	0.149707	0.667634	0.0981824	0.046414	0.231022	0.105069	0.131546	0.0417593	0.140461	0.0663003	0.353607	0.0734082	0.0279179	0.0831763	0.0663899	0.288819	0.147243	0.0551843	0.0988045	0.290414	0.0536972	0.0238712	0.019843	0.45885	0.031805	0.0448737	0.38913	0.0554985	0.0055186	0.106613	0.600344	3.28752	0.35439	0.37716	0.0528527	0.215597	9.534116
9510	-13219.9	-13156.4	-63.4469	0.276245	0.377748	0.170911	0.27288	0.195503	0.304945	0.198657	0.343177	0.229435	0.220239	0.485997	0.207603	0.159108	0.303922	0.441527	0.407503	0.460717	0.45374	0.208651	0.326656	0.123236	0.24956	0.148324	0.622623	0.135254	0.0264608	0.261723	0.118723	0.213839	0.0647609	0.141224	0.122117	0.284496	0.075914	0.047997	0.0334816	0.10435	0.319768	0.221109	0.0645607	0.0430055	0.355583	0.0418631	0.0605627	0.0171556	0.484236	0.0395983	0.037294	0.371218	0.0504976	0.00356659	0.0861945	0.553667	3.35657	0.331603	0.395306	0.0500519	0.223039	9.649455
9520	-13210.4	-13153.2	-57.2061	0.2687215	0.338226	0.219789	0.293552	0.147189	0.286805	0.172324	0.306072	0.234218	0.199218	0.561937	0.155523	0.146814	0.305923	0.355864	0.350365	0.436167	0.318723	0.270459	0.329939	0.167077	0.181085	0.106124	0.727835	0.0500178	0.0226649	0.227964	0.109823	0.194055	0.0776347	0.141607	0.155096	0.322021	0.0412322	0.0209948	0.0297564	0.0849137	0.267223	0.0787614	0.104692	0.0925519	0.290518	0.0910137	0.0116082	0.0165647	0.528876	0.0325394	0.0452648	0.338604	0.038151	0.00310141	0.0805051	0.53934	3.37705	0.353861	0.372357	0.0506931	0.223088	9.025379
9530	-13213.6	-13162.6	-51.0565	0.2767802	0.369103	0.233286	0.254758	0.220775	0.22531	0.22375	0.326563	0.177519	0.188286	0.446864	0.173484	0.142403	0.295838	0.235446	0.364449	0.425865	0.346811	0.25899	0.343061	0.0994335	0.147541	0.119493	0.686616	0.0689522	0.026935	0.250111	0.0853368	0.31162	0.0456064	0.0767118	0.102268	0.198079	0.0225158	0.0346335	0.0184367	0.10535	0.214642	0.105792	0.040469	0.0959461	0.193543	0.0677069	0.0401206	0.0206246	0.467976	0.0365692	0.0460668	0.385346	0.0434176	0.00360118	0.0866017	0.554667	3.35513	0.373112	0.354949	0.0579287	0.21401	8.41042
9540	-13225.3	-13173.3	-52.0559	0.2864834	0.285212	0.155849	0.244956	0.212651	0.386996	0.17892	0.35499	0.138758	0.319054	0.393339	0.200846	0.202714	0.282644	0.337649	0.210017	0.370534	0.355258	0.219893	0.252658	0.0796277	0.169607	0.120093	0.676744	0.0617862	0.0629596	0.145058	0.115565	0.201195	0.148133	0.128837	0.119334	0.257455	0.0638177	0.0460497	0.00630962	0.11134	0.254948	0.105123	0.0806213	0.147048	0.245298	0.0187288	0.0417344	0.0192538	0.450963	0.0448291	0.0434727	0.407726	0.0337553	0.00426307	0.0940303	0.572389	3.32932	0.364898	0.363647	0.0544894	0.216966	8.510351
9550	-13208.9	-13156.5	-52.4548	0.2807646	0.350545	0.17796	0.304228	0.199963	0.288386	0.186079	0.34602	0.258697	0.194164	0.47031	0.177579	0.116742	0.316669	0.225293	0.22689	0.469194	0.375758	0.245992	0.293695	0.128887	0.162679	0.135572	0.58822	0.0861464	0.0180147	0.140341	0.0972701	0.244936	0.093532	0.0880016	0.0881967	0.231668	0.0447118	0.0533895	0.0168614	0.0704217	0.240523	0.145359	0.0935039	0.128266	0.344879	0.0620236	0.022682	0.0209257	0.45407	0.0419402	0.0319645	0.392628	0.058472	0.00386498	0.0896417	0.56204	3.34445	0.350474	0.388894	0.0572398	0.203392	8.550247
9560	-13208.1	-13155.8	-52.345	0.2751055	0.307443	0.241894	0.280419	0.162327	0.211745	0.174964	0.377392	0.182546	0.146998	0.438522	0.136763	0.222659	0.258619	0.271218	0.287527	0.422839	0.332377	0.237044	0.304797	0.11761	0.17579	0.15098	0.534413	0.0861464	0.0426323	0.294562	0.106508	0.249789	0.0921184	0.127423	0.0890089	0.278217	0.0658336	0.0310912	0.0273084	0.0881876	0.282624	0.14324	0.0848981	0.0653124	0.297292	0.0581458	0.0520456	0.0208781	0.423017	0.0418448	0.0368994	0.430779	0.0465819	0.00349361	0.0853287	0.551528	3.35965	0.358079	0.374269	0.0548585	0.212794	8.539268
9570	-13217.7	-13165	-52.646	0.2952784	0.316608	0.13831	0.311069	0.168004	0.323674	0.146016	0.328982	0.17085	0.238192	0.433347	0.185478	0.150058	0.222755	0.374116	0.182869	0.488497	0.284077	0.21468	0.300579	0.144267	0.196671	0.14524	0.606334	0.0821494	0.00614679	0.218066	0.130117	0.213381	0.115965	0.145353	0.0371542	0.325791	0.0726465	0.0537687	0.025857	0.0603023	0.304365	0.134147	0.0885891	0.12764	0.281214	0.0239908	0.0520456	0.0178793	0.489521	0.0459255	0.0263412	0.361057	0.0592754	0.00492013	0.100827	0.587788	3.30646	0.338186	0.382766	0.0601941	0.218854	8.569363
9580	-13213.8	-13162.6	-51.2081	0.3069988	0.359253	0.214692	0.252665	0.17601	0.256979	0.228147	0.355959	0.227241	0.219501	0.437512	0.152609	0.155748	0.297423	0.306876	0.22502	0.453447	0.374291	0.209441	0.313241	0.123583	0.178812	0.13958	0.742186	0.0882149	0.00154737	0.185444	0.0739555	0.283034	0.0781312	0.230435	0.0514782	0.170061	0.0526537	0.0244151	0.00984042	0.0738242	0.180635	0.112994	0.0263245	0.122519	0.227251	0.0245422	0.00805841	0.0216773	0.454004	0.0400133	0.036789	0.396558	0.0509586	0.0058802	0.10995	0.607371	3.2768	0.335646	0.392307	0.053904	0.218143	8.425575
9590	-13213.3	-13154.8	-58.468	0.2745507	0.442441	0.189353	0.255326	0.142041	0.296483	0.228616	0.405838	0.260371	0.132425	0.443497	0.148838	0.168547	0.360404	0.288243	0.23977	0.456768	0.502395	0.21676	0.341363	0.139082	0.210393	0.167233	0.685799	0.0740894	0.0263425	0.248958	0.108876	0.245981	0.0779851	0.111977	0.100421	0.174613	0.0734849	0.0490176	0.0271077	0.0587334	0.253167	0.139038	0.133161	0.124128	0.290182	0.0445525	0.0677613	0.0221333	0.465538	0.036116	0.0362384	0.399402	0.0405719	0.0034584	0.0849076	0.550483	3.36115	0.34366	0.379217	0.0550665	0.222056	9.151561
9600	-13209.5	-13160.6	-48.9214	0.3096283	0.431974	0.197293	0.274872	0.155814	0.26549	0.234877	0.30889	0.184563	0.252315	0.415173	0.148838	0.131149	0.283078	0.32791	0.253282	0.421115	0.27938	0.226945	0.284511	0.105358	0.180577	0.130242	0.606372	0.0915799	0.020516	0.264844	0.0712005	0.231752	0.0850063	0.0651913	0.114925	0.165831	0.0723207	0.0519975	0.00841153	0.089892	0.207441	0.135379	0.0334176	0.0516643	0.261508	0.0267805	0.0472291	0.0245444	0.440256	0.0487021	0.0338909	0.401983	0.0506235	0.0061088	0.112003	0.611624	3.27026	0.336188	0.386306	0.056862	0.220644	8.196904
9610	-13213.2	-13162.1	-51.1127	0.2778086	0.414682	0.158284	0.2262	0.213994	0.243427	0.209409	0.265401	0.167504	0.145389	0.522802	0.135227	0.178739	0.290405	0.289695	0.253758	0.416733	0.302054	0.243512	0.27202	0.128469	0.198379	0.140192	0.66981	0.135512	0.0253743	0.205702	0.054905	0.219092	0.0931421	0.0877041	0.083096	0.360996	0.0652973	0.0568818	0.0166265	0.0637005	0.246766	0.149837	0.0280746	0.128627	0.28448	0.0146742	0.00945927	0.0198135	0.458851	0.0475638	0.0243012	0.383214	0.0662571	0.00366821	0.0873848	0.556583	3.35236	0.345687	0.380995	0.0498679	0.22345	8.416031
9620	-13214.7	-13158.7	-56.0404	0.2835729	0.397127	0.23668	0.193091	0.232695	0.27034	0.170678	0.392158	0.224417	0.227966	0.519743	0.134529	0.206443	0.304811	0.297456	0.312722	0.450836	0.281228	0.296576	0.286034	0.113933	0.171285	0.130747	0.664857	0.0659351	0.0291945	0.195474	0.119354	0.218491	0.0759792	0.0829878	0.0675692	0.338134	0.059238	0.0761353	0.0250067	0.100263	0.193009	0.18939	0.0438685	0.106068	0.254261	0.077283	0.074811	0.0219506	0.423088	0.043465	0.0375124	0.404998	0.0689855	0.0040576	0.0917934	0.567156	3.33699	0.336461	0.382505	0.0566979	0.224336	8.908804
9630	-13210.9	-13151.1	-59.8495	0.2845057	0.442839	0.197049	0.299252	0.164167	0.284429	0.164396	0.344054	0.200246	0.183368	0.618869	0.194691	0.239284	0.28696	0.307309	0.261206	0.437421	0.376167	0.296576	0.35449	0.115003	0.175944	0.214128	0.730838	0.0698014	0.0291945	0.226998	0.0870022	0.167309	0.0778331	0.129225	0.0797808	0.304057	0.0622309	0.0761353	0.0483362	0.0825638	0.267652	0.117079	0.106853	0.0836528	0.26103	0.0848641	0.0394313	0.0254934	0.444224	0.0335916	0.0344605	0.425084	0.037147	0.00412281	0.0925096	0.568841	3.33453	0.351614	0.371381	0.059734	0.217272	9.289714
9640	-13216.8	-13157.4	-59.4442	0.2858671	0.436315	0.246999	0.328033	0.199018	0.284429	0.236709	0.289675	0.167445	0.201734	0.546732	0.165917	0.145467	0.313652	0.385329	0.228528	0.44812	0.362215	0.233259	0.275013	0.151677	0.221292	0.178887	0.6158	0.0314575	0.0321508	0.198804	0.0991257	0.172265	0.123196	0.173033	0.167582	0.243767	0.0856878	0.0209499	0.0455767	0.147327	0.267652	0.101323	0.118503	0.111496	0.365776	0.033609	0.0476636	0.0262099	0.405374	0.0397324	0.0275692	0.458241	0.0428729	0.00421906	0.0935561	0.571287	3.33094	0.369553	0.356777	0.0588073	0.214863	9.249189
