Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	TL
5040	-15804	-15816.3	12.3242	0.117501	0.105922	0.111064	0.10539	0.11704	0.0847247	0.110521	0.0736836	0.101529	0.195885	0.0767939	0.0975033	0.099658	0.0817285	0.0995703	0.148583	0.141513	0.105578	0.115442	0.0843449	0.0945285	0.0806461	0.151843	0.0342709	0.0207654	0.0277945	0.0436921	0.0399423	0.0358052	0.0350515	0.0359487	0.0372512	0.102487	0.0234225	0.0387286	0.00650925	0.0427311	0.026962	0.0546907	0.0236733	0.0300789	0.0578105	0.0378763	3.256486
5050	-15804.2	-15817.3	13.0127	0.116902	0.111994	0.101105	0.108924	0.136422	0.0784723	0.139653	0.0869321	0.0979729	0.208731	0.0706597	0.0765352	0.0829218	0.0865402	0.105222	0.127765	0.114731	0.0956616	0.132912	0.0780281	0.07803	0.105684	0.151874	0.0229193	0.0234179	0.0191122	0.0448651	0.0355635	0.0377131	0.0197949	0.0405108	0.0502212	0.0861923	0.0229928	0.0252801	0.0221771	0.0261145	0.021567	0.0589439	0.024792	0.040568	0.0463412	0.0248805	3.187641
5060	-15803.6	-15816.4	12.8436	0.138781	0.116371	0.103566	0.110606	0.118137	0.0854159	0.120128	0.0724441	0.0979729	0.156851	0.0770267	0.0890162	0.0842295	0.0974108	0.131411	0.111817	0.106549	0.119899	0.129652	0.0742511	0.097168	0.0849262	0.181974	0.0302455	0.0166511	0.00742108	0.058546	0.0584529	0.025763	0.0257668	0.0424122	0.0465306	0.0693474	0.0357337	0.0340037	0.0290197	0.0233908	0.0166376	0.0442711	0.0349709	0.0277407	0.0417503	0.0302859	3.204545
5070	-15803.3	-15815.8	12.5125	0.113152	0.0942878	0.105705	0.106963	0.115069	0.0722813	0.147586	0.0761769	0.104531	0.178403	0.0786874	0.0817155	0.0773948	0.0891657	0.138713	0.122974	0.143405	0.116222	0.131186	0.0848313	0.0937915	0.0791178	0.161109	0.0414547	0.0178502	0.0198247	0.0473043	0.0353654	0.025462	0.0290306	0.0348225	0.0558219	0.0835251	0.024893	0.0203249	0.0259653	0.0261608	0.0442436	0.0420127	0.0317011	0.0425771	0.0510507	0.0257995	3.237659
5080	-15800.1	-15813	12.9167	0.137024	0.10008	0.0934498	0.115075	0.104595	0.0778028	0.135677	0.0790632	0.0979523	0.164059	0.0596307	0.0860878	0.087012	0.0925794	0.125263	0.138003	0.112465	0.118588	0.11938	0.0713988	0.0930259	0.0639332	0.173576	0.0436927	0.0276012	0.0274577	0.047561	0.0512134	0.0478889	0.0342905	0.0392956	0.0379631	0.0785939	0.026554	0.0278397	0.0261095	0.0267157	0.0325042	0.045699	0.0263013	0.0362869	0.0349829	0.0329622	3.197235
5090	-15801.6	-15814.6	13.0571	0.0914802	0.094268	0.0995169	0.101921	0.118198	0.083164	0.15807	0.0773762	0.0934504	0.157582	0.088697	0.0785017	0.0918332	0.0898731	0.116899	0.122484	0.126906	0.10665	0.10004	0.0980938	0.0968641	0.0878148	0.166107	0.0399222	0.0162302	0.0194429	0.0424102	0.0444859	0.0415926	0.0419081	0.0343576	0.0407401	0.0704631	0.0354971	0.036384	0.0215643	0.0267157	0.0255459	0.0589483	0.0193557	0.0362869	0.0460657	0.0394884	3.183195
5100	-15809.9	-15821.8	11.8693	0.134387	0.1013	0.0834182	0.130337	0.109466	0.077175	0.127706	0.0929065	0.0901135	0.159262	0.0714219	0.1069	0.116112	0.098777	0.0995981	0.157947	0.123864	0.12342	0.105978	0.0779376	0.108679	0.0791754	0.156904	0.0355819	0.00709131	0.0141428	0.0331018	0.0505733	0.0437983	0.0330457	0.0443279	0.0598772	0.0702254	0.0372697	0.0287471	0.0262125	0.0446652	0.0393676	0.0504873	0.0184463	0.0490745	0.0419538	0.0412046	3.301978
5110	-15803.3	-15816.1	12.7792	0.120043	0.0883379	0.0777814	0.113534	0.116487	0.0934049	0.134248	0.0844844	0.0965004	0.174091	0.0810043	0.0781938	0.113157	0.11665	0.097867	0.105199	0.126834	0.115523	0.125021	0.0766098	0.0905997	0.0726478	0.19396	0.0312322	0.0252263	0.0259757	0.039226	0.0505733	0.0387396	0.0301886	0.0429395	0.0427234	0.0735985	0.0129343	0.0287471	0.0147342	0.0403363	0.036293	0.0492656	0.0335183	0.022618	0.0407195	0.0392243	3.210992
5120	-15805.1	-15817.8	12.6495	0.143638	0.0923551	0.089846	0.0997249	0.116487	0.0778175	0.110295	0.0919464	0.0859121	0.180658	0.0850559	0.0923153	0.0887444	0.106231	0.11488	0.115215	0.1189	0.141846	0.121772	0.0777893	0.0855811	0.0705667	0.19396	0.0355349	0.0355908	0.0121709	0.0436512	0.0319172	0.026646	0.0330194	0.0311992	0.0574937	0.0747071	0.014042	0.0311303	0.0468232	0.0272214	0.0371706	0.0442993	0.0321756	0.0266182	0.0416451	0.0393655	3.223959
5130	-15804.5	-15816.6	12.0366	0.109961	0.0950834	0.0837908	0.104414	0.106549	0.0801739	0.144858	0.0903707	0.108357	0.159975	0.0945348	0.0646898	0.104594	0.118554	0.107394	0.140273	0.134104	0.113174	0.115137	0.0740615	0.0805262	0.0998213	0.177524	0.0358358	0.0185247	0.0125648	0.040074	0.0444026	0.0361487	0.0216586	0.0550893	0.0455586	0.0763022	0.0306681	0.0428348	0.01069	0.0337155	0.0376379	0.0611506	0.0462483	0.0374766	0.0496684	0.0410775	3.285248
5140	-15799.7	-15812.8	13.114	0.145083	0.0872519	0.0995839	0.0881571	0.121426	0.0773512	0.129934	0.0831381	0.0886717	0.170486	0.0829406	0.0748	0.0954874	0.0834865	0.116916	0.129391	0.135841	0.122775	0.122203	0.105452	0.0932722	0.0913898	0.142231	0.0434344	0.0171323	0.00999032	0.043971	0.0454953	0.03207	0.026508	0.0302646	0.0388432	0.0718007	0.0240416	0.0311599	0.0246589	0.0138114	0.0293548	0.0599617	0.0319453	0.0299367	0.0489819	0.0368758	3.177506
5150	-15800	-15813.2	13.2133	0.125267	0.126646	0.0868496	0.0910009	0.113312	0.102051	0.134844	0.0831381	0.085344	0.15387	0.0829406	0.069763	0.108373	0.0925692	0.119353	0.139405	0.12427	0.10135	0.122298	0.074684	0.0907566	0.0774024	0.182086	0.0416187	0.0227842	0.0190749	0.0453223	0.0401279	0.0218453	0.0313852	0.0325009	0.0506859	0.0678135	0.0254915	0.0178485	0.021871	0.0196622	0.0220652	0.0552878	0.027333	0.0409904	0.0403125	0.0359855	3.167581
5160	-15800.7	-15813.3	12.6261	0.125267	0.0893802	0.0981164	0.103447	0.122072	0.0981628	0.12312	0.0733951	0.0870589	0.157694	0.0807849	0.0699385	0.110284	0.111054	0.102807	0.149444	0.12958	0.116749	0.112878	0.0759562	0.100257	0.0888932	0.195203	0.026164	0.021321	0.0209977	0.031895	0.0512934	0.0368489	0.0276076	0.0378708	0.0479536	0.0736947	0.0214739	0.0267026	0.0277201	0.0324233	0.0250511	0.0694005	0.0148871	0.0342713	0.0411974	0.0359855	3.226302
5170	-15803.7	-15816.1	12.4483	0.162333	0.0977505	0.10519	0.108216	0.125052	0.0717304	0.12437	0.0719075	0.0830524	0.168688	0.0727853	0.0811899	0.101896	0.111328	0.0946586	0.130661	0.128069	0.103795	0.11499	0.0885201	0.101958	0.0861505	0.175655	0.0301198	0.00591856	0.0203572	0.0520639	0.0450626	0.0358498	0.0230282	0.0498414	0.048834	0.0632889	0.0214739	0.0349218	0.0204383	0.0206788	0.043228	0.0458875	0.0300582	0.0350104	0.0505626	0.0575042	3.244075
5180	-15803.5	-15816.5	13.0055	0.133248	0.10428	0.100009	0.0924813	0.107	0.073248	0.119501	0.0670976	0.103187	0.160037	0.0812413	0.0685403	0.0876101	0.0995918	0.0978205	0.121573	0.143103	0.107104	0.150967	0.0809899	0.0923181	0.106468	0.161755	0.0335494	0.0210326	0.0144884	0.0586707	0.0389335	0.0235724	0.0256093	0.0448966	0.0383089	0.0641467	0.0296834	0.0368457	0.0203507	0.0184742	0.0243729	0.0764399	0.0242425	0.0405733	0.0473557	0.0476422	3.18836
5190	-15802.2	-15815.6	13.4228	0.123775	0.0934812	0.0994045	0.107831	0.117207	0.0649805	0.123015	0.0729289	0.0917009	0.195263	0.0694834	0.0864824	0.0945538	0.0935532	0.0953973	0.146223	0.122008	0.114272	0.115631	0.0833387	0.100316	0.0927613	0.152874	0.0274308	0.00954117	0.00702818	0.0331364	0.0547591	0.029798	0.0318934	0.0486554	0.0320376	0.0758991	0.0326552	0.0323212	0.0136001	0.0199466	0.0371034	0.0486919	0.0351009	0.0354629	0.0431752	0.04191	3.146628
5200	-15800.6	-15813.4	12.8654	0.12829	0.0982941	0.0927335	0.107151	0.102875	0.0910057	0.123452	0.0781435	0.105075	0.167567	0.0801797	0.102203	0.112938	0.109107	0.122062	0.137142	0.118323	0.093026	0.109281	0.0766568	0.104993	0.0750439	0.160227	0.0466962	0.0170585	0.0229977	0.0400482	0.0501262	0.0375244	0.033377	0.0425681	0.0395088	0.0881935	0.0248737	0.03502	0.0225497	0.0191128	0.0207286	0.0365795	0.0204392	0.0316184	0.0545173	0.0230632	3.20237
5210	-15801	-15814.2	13.1745	0.127211	0.106506	0.091115	0.106304	0.109896	0.0763219	0.123471	0.0686532	0.121843	0.157327	0.0801797	0.0826359	0.106855	0.0816435	0.113592	0.0938943	0.125429	0.105109	0.122831	0.0933275	0.0962188	0.0905378	0.162446	0.0435122	0.0169022	0.0257371	0.0536159	0.0492548	0.0407746	0.0295967	0.0401754	0.0558794	0.0835696	0.0233669	0.0269586	0.00921585	0.0219099	0.0340351	0.0374565	0.0195687	0.026766	0.0534884	0.0363263	3.171457
5220	-15799.5	-15812	12.5158	0.121446	0.0899716	0.0964079	0.103686	0.115627	0.0817907	0.140067	0.0734957	0.126233	0.214971	0.0741234	0.0719655	0.0906144	0.090805	0.108263	0.12241	0.14509	0.119645	0.112914	0.0776045	0.0934702	0.0934902	0.153952	0.0316119	0.0221806	0.0113348	0.0349174	0.0371288	0.0388601	0.0240943	0.0344131	0.045436	0.0694536	0.0370803	0.0304833	0.0182408	0.0286455	0.0325028	0.0598588	0.0293211	0.0434912	0.0430515	0.0471788	3.237329
5230	-15813.6	-15825.7	12.1247	0.127325	0.102424	0.0734103	0.113477	0.0851347	0.077179	0.135037	0.0808708	0.094301	0.159914	0.0556905	0.0975633	0.100781	0.095228	0.117108	0.131002	0.139046	0.131617	0.134687	0.0944655	0.110632	0.0821971	0.190309	0.0420719	0.0227164	0.0185998	0.0344529	0.0634695	0.0372633	0.0265464	0.0328252	0.0265791	0.0888026	0.0293143	0.0340786	0.0125287	0.0293874	0.0456809	0.0443031	0.0390753	0.0295447	0.0491591	0.040638	3.276437
5240	-15803.8	-15816.8	12.9277	0.123334	0.102703	0.0976152	0.113263	0.108542	0.0875989	0.122362	0.0857969	0.0975642	0.173201	0.0986093	0.068121	0.101286	0.121621	0.0861014	0.1169	0.118487	0.110282	0.128186	0.0635273	0.0879478	0.0736444	0.147501	0.0483045	0.0344805	0.0301544	0.0540808	0.0325865	0.0304108	0.0283174	0.0328252	0.0477589	0.0695546	0.0370176	0.0336211	0.0269909	0.015379	0.0451125	0.0575048	0.023561	0.0423649	0.0341921	0.0377274	3.19614
5250	-15804.3	-15817.9	13.5285	0.115877	0.101937	0.0811345	0.0884089	0.109141	0.0875989	0.124952	0.0900902	0.0992615	0.157574	0.0681799	0.0831855	0.0812528	0.0958504	0.0989293	0.118594	0.121091	0.110474	0.100339	0.0959405	0.0807205	0.102844	0.177711	0.0405033	0.03453	0.033835	0.0374881	0.0487939	0.0188405	0.0369413	0.0346439	0.0502475	0.0842845	0.0178472	0.027196	0.0213523	0.0340584	0.035905	0.0530853	0.0226076	0.0517346	0.0316605	0.0294214	3.136062
5260	-15812.8	-15826.1	13.2451	0.11147	0.109802	0.0711812	0.109911	0.117143	0.0695869	0.110509	0.0702747	0.104815	0.182887	0.0754655	0.100664	0.0711167	0.101463	0.0989293	0.104575	0.134957	0.128211	0.114571	0.083363	0.100468	0.0675615	0.144646	0.0425128	0.0207939	0.0135626	0.0665442	0.0526952	0.0293048	0.0349104	0.0337702	0.0665683	0.0818866	0.0167197	0.0263503	0.0323986	0.0242124	0.025975	0.0556648	0.018095	0.049769	0.0520387	0.0370588	3.164401
5270	-15805.3	-15819.3	14.0222	0.130038	0.0820362	0.11493	0.113742	0.0917593	0.0807768	0.1216	0.0767305	0.0857518	0.14765	0.0713736	0.0752941	0.0926739	0.0939607	0.0973307	0.119995	0.129698	0.116144	0.102135	0.0988049	0.084583	0.0771795	0.150955	0.0273681	0.0140541	0.0183736	0.0517437	0.0540546	0.0181604	0.0386808	0.036117	0.0610734	0.0823392	0.023383	0.0380393	0.0228489	0.0232893	0.0346623	0.0564381	0.0234184	0.0348753	0.0387047	0.0339259	3.086692
5280	-15806.6	-15819	12.452	0.143304	0.0957629	0.0942809	0.136977	0.138823	0.0910279	0.108301	0.0797694	0.103608	0.159641	0.0640517	0.0852159	0.1076	0.0917549	0.0895921	0.120192	0.127743	0.120383	0.119356	0.0955384	0.10207	0.0709572	0.165546	0.0348152	0.0300204	0.0269347	0.0535887	0.0462026	0.0333548	0.0267337	0.036117	0.0393918	0.0791631	0.0190956	0.0276907	0.025839	0.0316411	0.0250445	0.0535484	0.0311425	0.0260167	0.0576008	0.0282747	3.243712
5290	-15810	-15821.5	11.4453	0.155342	0.0961419	0.109963	0.117093	0.120956	0.0847909	0.120071	0.0777755	0.0843629	0.158417	0.0763336	0.0892218	0.0946024	0.123884	0.111774	0.131839	0.142437	0.136652	0.105876	0.0857129	0.118376	0.086097	0.197476	0.0409178	0.0218444	0.0236921	0.0364574	0.0365828	0.0257745	0.0283751	0.0350023	0.0679051	0.0675204	0.0193613	0.0289978	0.0238644	0.0217504	0.0193963	0.0569559	0.0350031	0.0319804	0.0507849	0.047019	3.344381
5300	-15800.9	-15814.6	13.7565	0.120024	0.107171	0.0861463	0.10826	0.118691	0.0811088	0.135239	0.0993894	0.0935188	0.139103	0.0937745	0.0743435	0.0923084	0.0837715	0.118529	0.119572	0.121113	0.109651	0.118443	0.067577	0.0871211	0.0748931	0.163109	0.0370735	0.0145134	0.0376192	0.0470849	0.0562912	0.0184555	0.0189636	0.0423878	0.0421185	0.0790393	0.0193613	0.0285174	0.025047	0.0201674	0.0271872	0.0629583	0.0202776	0.0237319	0.0443187	0.0352805	3.113253
5310	-15799.3	-15811.5	12.21	0.140188	0.10726	0.103372	0.107709	0.115339	0.0687984	0.11794	0.0804527	0.104412	0.152767	0.0823196	0.0788518	0.102925	0.0982908	0.101792	0.146922	0.133779	0.136673	0.133867	0.0878984	0.0974348	0.0930789	0.171387	0.0340552	0.0220554	0.0330914	0.0358355	0.0496569	0.0351223	0.0189636	0.0354136	0.0473921	0.0662126	0.0117732	0.0283795	0.0314261	0.0341011	0.0385542	0.0483627	0.0240836	0.0337774	0.0454866	0.030712	3.267912
5320	-15809.1	-15822.2	13.0626	0.120162	0.124378	0.11696	0.0901687	0.117229	0.0831351	0.119964	0.0942205	0.0766538	0.151815	0.0804464	0.0743296	0.0876375	0.100927	0.101067	0.116414	0.131012	0.118794	0.0941791	0.088456	0.0972574	0.0960326	0.154392	0.0324417	0.0220554	0.0280518	0.0420004	0.0577444	0.0368218	0.01645	0.0476676	0.0392178	0.0684154	0.0184715	0.0478396	0.0255349	0.0186526	0.0316684	0.060175	0.0324778	0.0243468	0.0540364	0.0429446	3.182646
5330	-15807.4	-15819.4	12.0505	0.129937	0.105799	0.0908577	0.0900129	0.124404	0.0831351	0.143045	0.105288	0.0955543	0.177026	0.0804464	0.0988013	0.117728	0.103131	0.0991066	0.12821	0.138688	0.12913	0.116608	0.0806164	0.0706969	0.0787025	0.153857	0.0373452	0.0159017	0.0204056	0.0458879	0.0480636	0.0322035	0.0155652	0.0474207	0.0663161	0.0884553	0.0182246	0.0352202	0.0267181	0.0293833	0.033827	0.0571154	0.0208226	0.0250232	0.0508164	0.0283569	3.283853
5340	-15800.6	-15814	13.399	0.117391	0.110383	0.0980045	0.114992	0.11935	0.0926164	0.124732	0.0759373	0.0870233	0.149535	0.0705019	0.0977231	0.0963778	0.0775383	0.109053	0.112913	0.126805	0.123511	0.119132	0.0694014	0.0976224	0.0787025	0.158735	0.0461948	0.0123736	0.0356696	0.0470501	0.0482446	0.0286963	0.0189473	0.031772	0.0423745	0.0807197	0.0230986	0.0250676	0.0265708	0.0339956	0.0229236	0.0652063	0.0207104	0.0260816	0.0577943	0.0275365	3.149009
5350	-15803.1	-15816.4	13.326	0.124892	0.110658	0.101412	0.0967801	0.106711	0.0926164	0.120198	0.0952842	0.0892851	0.173234	0.0655986	0.0783867	0.0905117	0.0881729	0.0840574	0.109448	0.121336	0.116614	0.118382	0.0777033	0.0810105	0.0840328	0.18711	0.0252568	0.0321972	0.0298961	0.040334	0.0554105	0.0293034	0.0251901	0.0464	0.0406643	0.0842112	0.0136024	0.0274496	0.0354569	0.0339956	0.0288705	0.0738111	0.0187029	0.0209128	0.055191	0.0260178	3.156308
5360	-15809.6	-15821.8	12.1853	0.126797	0.0966113	0.114242	0.089233	0.110181	0.0700119	0.152575	0.0703278	0.0993047	0.165705	0.0866679	0.0803413	0.112197	0.0902297	0.134042	0.117758	0.13597	0.103815	0.113972	0.0869727	0.100884	0.0938509	0.158898	0.0312603	0.0173048	0.0184868	0.0455444	0.0518589	0.0205643	0.0299814	0.0498646	0.0424943	0.072251	0.0400187	0.0292882	0.0233668	0.0114276	0.0329677	0.0726512	0.0266345	0.0416182	0.0613957	0.0408084	3.270376
5370	-15807.7	-15820.1	12.3996	0.143523	0.0901867	0.104056	0.11286	0.0984809	0.0882062	0.146996	0.0651133	0.103017	0.182616	0.0761457	0.0618569	0.104294	0.114291	0.104206	0.111178	0.121422	0.128731	0.12745	0.102471	0.083039	0.0836413	0.170618	0.0276202	0.0176816	0.0502069	0.0456092	0.0475946	0.0220841	0.0240322	0.0339663	0.049173	0.0739297	0.00761902	0.0394231	0.0230673	0.0237657	0.0339181	0.065612	0.0174106	0.0347033	0.0531186	0.0340111	3.248947
5380	-15801.5	-15815	13.5211	0.112826	0.0950268	0.102155	0.0924748	0.115499	0.0866204	0.116759	0.083638	0.0926655	0.178719	0.0629496	0.0973094	0.0983668	0.0992504	0.118695	0.115552	0.114169	0.107962	0.0990669	0.0760708	0.0934353	0.094724	0.141514	0.041034	0.0173134	0.0285193	0.040924	0.0491722	0.0340487	0.0230406	0.0309392	0.0554833	0.07166	0.0136031	0.0333017	0.0397164	0.0265246	0.0223747	0.0501779	0.0274765	0.0414685	0.0725263	0.0220504	3.136803
5390	-15808.8	-15820.2	11.4147	0.127629	0.11433	0.106613	0.116547	0.117571	0.0733004	0.148561	0.073137	0.102757	0.170796	0.0804853	0.112709	0.0841619	0.100877	0.113607	0.106285	0.112631	0.102657	0.13962	0.0796821	0.0954435	0.087328	0.188649	0.0334386	0.0167732	0.0372054	0.0389434	0.0579721	0.0389233	0.0291447	0.0406632	0.0432074	0.094455	0.0123239	0.0453749	0.037119	0.0255007	0.0308156	0.0764172	0.0206242	0.0284799	0.0589274	0.0257486	3.347436
5400	-15809	-15822	12.9981	0.132215	0.0923518	0.0972666	0.121494	0.11565	0.0828582	0.143278	0.0616148	0.0975877	0.165244	0.0768852	0.106199	0.0895138	0.0770228	0.118047	0.110333	0.114842	0.118492	0.105122	0.0840446	0.0794904	0.0925894	0.147598	0.0320708	0.0199642	0.00953232	0.0478167	0.0524613	0.0292118	0.0255381	0.0466475	0.0469756	0.0915275	0.0502161	0.0276554	0.0295439	0.035737	0.0294824	0.0646204	0.029282	0.0203567	0.0516109	0.0191099	3.189099
5410	-15805.1	-15817.2	12.1334	0.139052	0.115675	0.0977449	0.101977	0.0859464	0.0892497	0.126465	0.0789718	0.111637	0.1712	0.0973626	0.0792778	0.117682	0.101637	0.111013	0.114462	0.113648	0.105367	0.129518	0.0812868	0.0685809	0.0764666	0.1916	0.0405898	0.0288639	0.0121108	0.0377679	0.0596627	0.0281954	0.0245358	0.0400583	0.0423061	0.066555	0.0395319	0.0284216	0.0327623	0.0327142	0.0351911	0.0576026	0.023556	0.0366185	0.0655991	0.0371003	3.275565
5420	-15806.8	-15819.8	13.0361	0.115783	0.103806	0.108502	0.0769773	0.111312	0.0746642	0.137694	0.0818753	0.0963137	0.145452	0.0810005	0.0835747	0.0888566	0.118142	0.111013	0.135891	0.137463	0.104122	0.113687	0.075951	0.0853074	0.0963025	0.1916	0.0253787	0.0245469	0.00603917	0.053892	0.0506359	0.0304893	0.0240107	0.0322751	0.0476904	0.0892661	0.0288477	0.0284216	0.0230619	0.0228507	0.0275913	0.0431451	0.0208731	0.0372304	0.0587125	0.035049	3.185297
5430	-15803.8	-15816.8	13.0246	0.138539	0.0880716	0.0915436	0.100618	0.0999131	0.0709856	0.131431	0.0851634	0.112341	0.146329	0.0734123	0.0904256	0.0920155	0.10175	0.127256	0.112172	0.125724	0.115333	0.121294	0.079069	0.0875299	0.0774459	0.156883	0.0361592	0.0329685	0.0194546	0.0408079	0.0408783	0.0314769	0.0215113	0.0252078	0.0491874	0.0664327	0.0500938	0.0283101	0.0195512	0.0349805	0.0437471	0.0578757	0.0159561	0.0365289	0.0725454	0.0375259	3.186444
5440	-15808	-15820.6	12.5533	0.131307	0.109253	0.0906084	0.0951289	0.12136	0.0990494	0.114345	0.0768106	0.108696	0.178289	0.0798285	0.0780493	0.10362	0.0983692	0.112992	0.127314	0.121279	0.0898526	0.108139	0.0761476	0.0775254	0.0888765	0.191855	0.0396572	0.014902	0.0159358	0.0485026	0.0612294	0.0406338	0.0149547	0.0537079	0.0496916	0.0704486	0.0469722	0.0312962	0.0126821	0.0247995	0.0276472	0.077397	0.0159484	0.032601	0.0441202	0.0317534	3.233577
5450	-15806.3	-15819.3	12.9876	0.125185	0.0914772	0.0951339	0.11036	0.121799	0.0841162	0.1043	0.0740219	0.104493	0.172785	0.0709898	0.0764023	0.0914754	0.0951674	0.126726	0.115463	0.153285	0.0987272	0.113515	0.0568734	0.096062	0.0933973	0.182655	0.0189668	0.0298198	0.0139151	0.0399119	0.0472305	0.03181	0.0259149	0.0390842	0.0655429	0.0697418	0.0336142	0.0432421	0.0250006	0.0212271	0.0315004	0.0422513	0.0276395	0.0351263	0.0568486	0.0373507	3.190149
5460	-15804.6	-15817.6	12.9337	0.15161	0.0937866	0.0967211	0.097946	0.102311	0.0924133	0.124303	0.0928635	0.0919659	0.159619	0.0851272	0.0771199	0.0988924	0.0908306	0.107144	0.0929216	0.118772	0.112681	0.101791	0.094166	0.0916796	0.0856492	0.184845	0.0441157	0.0174627	0.0187202	0.0545484	0.0578447	0.0300096	0.0227892	0.0520414	0.0521387	0.0765152	0.0280194	0.0488296	0.0269047	0.0268312	0.0333099	0.0444685	0.0204416	0.0281708	0.0419732	0.0252458	3.195541
5470	-15807.6	-15820.4	12.7683	0.127507	0.0923432	0.115338	0.072447	0.124488	0.0757741	0.11921	0.0680189	0.110493	0.162131	0.0795394	0.0790493	0.0878929	0.109549	0.123798	0.111216	0.12339	0.128412	0.130124	0.0830435	0.0827753	0.0879134	0.169223	0.0409807	0.0297374	0.0116775	0.0402017	0.0309159	0.0285155	0.02037	0.0381347	0.0623968	0.0769423	0.0427787	0.049024	0.028788	0.033902	0.0312074	0.0590289	0.018778	0.022767	0.052399	0.0298589	3.212079
5480	-15804.1	-15816.9	12.7653	0.113482	0.0975316	0.0740018	0.115919	0.105136	0.0851866	0.131646	0.107643	0.102705	0.182331	0.0624495	0.0918699	0.0949365	0.106581	0.127854	0.104647	0.125394	0.0994343	0.118086	0.0888067	0.0883605	0.0804939	0.17722	0.0402858	0.0228516	0.0177374	0.0531074	0.03701	0.0267575	0.0250763	0.0432781	0.0344175	0.0728066	0.0241272	0.0334195	0.0231955	0.0360874	0.0288673	0.0637275	0.0335343	0.0320641	0.0551688	0.0271436	3.212377
5490	-15805.5	-15818.1	12.6008	0.120827	0.0989088	0.0866952	0.101739	0.110746	0.0727737	0.154398	0.0693269	0.106917	0.156624	0.075793	0.083582	0.103005	0.0814174	0.118264	0.102152	0.125823	0.102765	0.135094	0.0914467	0.0849055	0.0945307	0.190952	0.0266394	0.0243893	0.0202062	0.0553281	0.0332457	0.0256209	0.0278066	0.0473238	0.0576422	0.0834041	0.0226435	0.0399057	0.0248851	0.0386969	0.0355069	0.0418991	0.0250204	0.0402322	0.0573573	0.0323844	3.228824
5500	-15802.8	-15815.2	12.3979	0.139733	0.0889	0.0891608	0.108745	0.114952	0.0870634	0.129359	0.083051	0.0935335	0.174518	0.0742342	0.0865462	0.0851605	0.11829	0.11694	0.130843	0.139384	0.104123	0.113894	0.0755024	0.0906274	0.0886891	0.158493	0.0363055	0.0162459	0.0160156	0.0513397	0.0514359	0.029768	0.0199729	0.0410461	0.0464885	0.0677731	0.0217631	0.0288132	0.05488	0.0347973	0.0500691	0.0481601	0.0269119	0.0328078	0.0512803	0.0314981	3.249114
5510	-15802.3	-15813.9	11.5857	0.132367	0.108574	0.110063	0.106072	0.114952	0.0756267	0.143476	0.0872205	0.112025	0.168189	0.0774834	0.0918556	0.0867473	0.10105	0.106005	0.154144	0.128311	0.126496	0.117149	0.0713755	0.0959556	0.0775217	0.183863	0.0459532	0.0292789	0.0166003	0.0506346	0.0414286	0.0277669	0.0274204	0.0436024	0.0495681	0.0839589	0.0281279	0.0245449	0.0257836	0.0226075	0.0449473	0.0452666	0.0240678	0.0378835	0.0526676	0.0317026	3.330333
5520	-15801.2	-15814.3	13.0888	0.112709	0.103338	0.0882304	0.107555	0.115989	0.0759475	0.119207	0.0913038	0.0832732	0.154586	0.0833668	0.0922256	0.0916422	0.105532	0.104631	0.103967	0.12242	0.111666	0.110699	0.0802271	0.0802011	0.0888994	0.199219	0.0392487	0.0325336	0.0247766	0.0453623	0.0382834	0.0398693	0.0272259	0.0412079	0.0362174	0.060708	0.0278133	0.0301763	0.024577	0.0345564	0.0500764	0.0523508	0.0245441	0.0271769	0.0593247	0.0371618	3.180027
