Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pinvar	TL
1444	0	-14512.7	-14518.4	5.73037	2.34246	0.173321	0.0956159	0.113805	0.144267	0.114011	0.0773667	0.153182	0.0847676	0.104381	0.226987	0.0790951	0.0936363	0.111604	0.108902	0.156804	0.18124	0.115951	0.123212	0.174808	0.0796092	0.0903639	0.110961	0.206438	0.0487601	0.0255102	0.0348889	0.0204751	0.00887205	0.0330123	0.0293915	0.0382296	0.0367011	0.0173263	0.113106	0.0696982	0.0576198	0.0378546	0.0252411	0.0448732	0.0321025	0.0432633	0.0133229	0.0581726	0.330993	0.687102	1.0766	1.90531	0.368861	3.708749
1445	1	-14520	-14523.8	3.73516	2.329039	0.184854	0.1385	0.13239	0.114907	0.127036	0.111717	0.142549	0.0889976	0.111694	0.258984	0.113583	0.0913523	0.105354	0.103012	0.121694	0.127073	0.194594	0.131245	0.134557	0.0943918	0.123574	0.103229	0.212829	0.0789934	0.0420999	0.022482	0.0261829	0.0248499	0.0570653	0.065197	0.0138854	0.0170227	0.0221857	0.0614502	0.0151173	0.0524273	0.0196364	0.0449178	0.0531676	0.113407	0.0491309	0.0535478	0.006695	0.329625	0.685988	1.0764	1.90799	0.3619703	3.907578
1446	0	-14515.1	-14519	3.86806	2.054895	0.172994	0.126523	0.113805	0.142506	0.130125	0.0867642	0.189755	0.0827714	0.128229	0.247438	0.0900909	0.0977913	0.166349	0.120566	0.111133	0.161219	0.163899	0.151339	0.150827	0.100341	0.100682	0.0831346	0.203244	0.0524484	0.0119435	0.0246202	0.0223792	0.00506243	0.0361196	0.033717	0.0508216	0.0220778	0.00957481	0.137923	0.0508204	0.0591386	0.0345234	0.0273597	0.032989	0.0391329	0.0442456	0.0173114	0.0430761	0.299741	0.660727	1.0713	1.96823	0.3711851	3.87681
1447	1	-14506.1	-14510.9	4.79823	1.902201	0.174787	0.0982305	0.121563	0.103654	0.119517	0.089074	0.142549	0.0834203	0.117424	0.242544	0.101879	0.0876449	0.108663	0.097252	0.127859	0.133253	0.150689	0.126314	0.146092	0.0983849	0.090405	0.105057	0.204481	0.0669021	0.0510492	0.0405687	0.0240357	0.0276196	0.0557877	0.0746468	0.0205666	0.0312829	0.0381641	0.0954296	0.0138506	0.0415956	0.0240571	0.0626096	0.0572549	0.113407	0.0334748	0.0202213	0.00749134	0.281314	0.644194	1.06734	2.00715	0.3667192	3.770752
1448	0	-14505.9	-14510.8	4.87016	2.106321	0.165361	0.106693	0.120818	0.106629	0.158239	0.0867642	0.170866	0.0892246	0.112815	0.194325	0.089513	0.0977913	0.0991431	0.11719	0.127294	0.178932	0.160768	0.134138	0.151186	0.0935512	0.119468	0.113933	0.188577	0.0593181	0.019899	0.0239674	0.0294162	0.00533905	0.0301892	0.0343216	0.0423055	0.0275421	0.033002	0.110843	0.0538178	0.058143	0.050383	0.032432	0.0529232	0.027494	0.0381152	0.0246616	0.0430761	0.305644	0.665863	1.07244	1.95606	0.3725448	3.78041
1449	1	-14513	-14517	4.03921	2.197744	0.191515	0.103738	0.113004	0.100695	0.146737	0.080621	0.150776	0.0854102	0.1135	0.227249	0.0627728	0.112106	0.108663	0.112532	0.128624	0.174923	0.18215	0.126314	0.170637	0.0956085	0.0958321	0.109795	0.258828	0.0670132	0.0590995	0.0352124	0.0381652	0.0256532	0.0471317	0.0451119	0.0170041	0.0316166	0.0279269	0.074637	0.00597424	0.0218337	0.0309519	0.0486662	0.0301392	0.115338	0.023954	0.0503774	0.0218039	0.315789	0.674519	1.07423	1.93546	0.3657413	3.869639
1450	0	-14511.2	-14516.3	5.08886	1.812553	0.152555	0.11549	0.111785	0.0983934	0.117561	0.0890367	0.149833	0.0892246	0.0861702	0.216264	0.0957762	0.0842649	0.108374	0.104165	0.146823	0.164471	0.1773	0.142734	0.134778	0.0834165	0.102374	0.117992	0.237365	0.0578256	0.026874	0.0185971	0.0300901	0.0339022	0.0167315	0.0315199	0.0483402	0.023256	0.0260211	0.104542	0.070471	0.0652358	0.0615054	0.0354844	0.0276566	0.0213235	0.0452867	0.0133043	0.0485443	0.269824	0.633476	1.0645	2.0322	0.37417	3.732658
1451	1	-14513.9	-14517.8	3.90411	1.879904	0.1833	0.0940032	0.123365	0.135718	0.146159	0.117919	0.154265	0.0917081	0.109218	0.194102	0.0856134	0.0802126	0.101709	0.10881	0.145285	0.168932	0.161459	0.144525	0.134315	0.104143	0.0920816	0.0869694	0.249051	0.0983156	0.0630627	0.0207733	0.0284492	0.035729	0.0363211	0.0736518	0.0195605	0.0331523	0.0235973	0.0694113	0.0182729	0.0385197	0.0276942	0.0475305	0.033289	0.102615	0.0457937	0.024942	0.00447733	0.278505	0.641603	1.06667	2.01322	0.3585976	3.858021
1452	0	-14512.7	-14517.2	4.51617	1.909187	0.176974	0.132664	0.132018	0.125423	0.149121	0.113668	0.167393	0.084861	0.106337	0.223443	0.0964682	0.104736	0.0936453	0.0993322	0.146126	0.16934	0.142354	0.142734	0.127613	0.0860554	0.0979282	0.0961402	0.183694	0.0596462	0.022569	0.0214525	0.0252267	0.0246964	0.0254339	0.0174028	0.0467825	0.030224	0.0328252	0.0842165	0.0797913	0.0650556	0.0419157	0.0355484	0.0351336	0.0354326	0.0571825	0.00686001	0.0541541	0.282188	0.644996	1.06754	2.00527	0.3624991	3.799616
1453	1	-14514.3	-14520.2	5.88188	1.990092	0.156667	0.13667	0.133796	0.102008	0.141078	0.0848592	0.165231	0.0644047	0.10491	0.212081	0.117941	0.0954872	0.11577	0.097796	0.157693	0.120556	0.159011	0.134482	0.123155	0.0984542	0.108142	0.107939	0.20406	0.058501	0.0418051	0.0296603	0.00724861	0.0412789	0.045682	0.0543996	0.0195605	0.021544	0.0357558	0.0597092	0.0208055	0.0325698	0.0414287	0.0338139	0.0370828	0.100483	0.0249687	0.0187946	0.0029407	0.292089	0.653956	1.06974	1.98422	0.3845167	3.670226
1454	0	-14521.3	-14527	5.76492	2.328627	0.1635	0.114433	0.0903275	0.125553	0.149121	0.0959167	0.142281	0.101391	0.119493	0.237249	0.0754923	0.0991503	0.0851003	0.0949567	0.133983	0.16934	0.125664	0.123027	0.157672	0.0847562	0.099107	0.0980537	0.184317	0.0427081	0.0360016	0.0173604	0.0296432	0.00560655	0.0430774	0.0374967	0.0576046	0.0363617	0.0584137	0.098576	0.0534188	0.0540831	0.063209	0.0269069	0.0333901	0.0376764	0.0545851	0.0089419	0.0396341	0.329583	0.685954	1.07639	1.90807	0.3609919	3.70458
1455	1	-14511.9	-14518.7	6.77516	2.213945	0.134986	0.094957	0.131476	0.10799	0.129265	0.0965118	0.145239	0.0834806	0.107198	0.220994	0.074449	0.0921748	0.134276	0.0983411	0.135717	0.15529	0.17107	0.0866246	0.142468	0.0861463	0.104534	0.0893558	0.18872	0.0692537	0.0418051	0.0278092	0.0400776	0.0299278	0.0432878	0.0540515	0.0168928	0.0212021	0.0245131	0.0454139	0.0223327	0.0334032	0.0364519	0.0572105	0.0372547	0.107975	0.0249687	0.027919	0.0240355	0.317542	0.675993	1.07452	1.93194	0.3992609	3.597052
1456	0	-14506.5	-14513.4	6.85853	2.195762	0.149311	0.123685	0.119608	0.104621	0.135498	0.0809925	0.162085	0.0930035	0.103859	0.218193	0.0779137	0.09216	0.105997	0.110263	0.126854	0.156979	0.14574	0.158119	0.130502	0.0993995	0.0985594	0.0839572	0.224771	0.0643771	0.00659755	0.0144914	0.00918301	0.0101569	0.0404307	0.0343332	0.0303602	0.0336838	0.0201239	0.0958221	0.0549143	0.0489574	0.0295406	0.0252988	0.0205979	0.0332027	0.0484694	0.0111127	0.053858	0.315574	0.674337	1.0742	1.93589	0.3905244	3.587583
1457	1	-14517.4	-14524.1	6.63836	1.617256	0.152156	0.08141	0.122856	0.094197	0.116435	0.0944891	0.140584	0.0733	0.136399	0.196859	0.0917529	0.0981347	0.113842	0.0975753	0.122471	0.158033	0.137415	0.145671	0.119792	0.0752656	0.078052	0.105062	0.229673	0.0587092	0.058061	0.0178001	0.0415407	0.0330848	0.0302668	0.0712039	0.0510209	0.0299079	0.0378147	0.053872	0.00431507	0.0338596	0.0319964	0.0292623	0.0425979	0.0964913	0.00880065	0.024924	0.016745	0.242881	0.606977	1.05662	2.09352	0.3613191	3.553698
1458	0	-14510.3	-14516.7	6.38961	1.953748	0.159117	0.0976591	0.119419	0.115082	0.110145	0.093275	0.136888	0.101148	0.125571	0.196792	0.0887481	0.0883172	0.110806	0.103348	0.122724	0.182039	0.182416	0.120508	0.126565	0.0705054	0.0974879	0.089847	0.223253	0.0322413	0.0424452	0.0275557	0.0163023	0.0140992	0.0204304	0.029485	0.0401911	0.0214892	0.0327379	0.0919069	0.0689293	0.0572136	0.0477394	0.0211439	0.0418336	0.0291673	0.060651	0.00745317	0.0516496	0.28769	0.650003	1.06879	1.99352	0.400479	3.616326
1459	1	-14513.7	-14519.4	5.77348	2.240749	0.154066	0.12014	0.146651	0.0878349	0.14792	0.0965457	0.103488	0.0965601	0.111953	0.228731	0.0886125	0.0880262	0.131161	0.0924173	0.15307	0.141213	0.143159	0.118238	0.152108	0.085496	0.101766	0.106186	0.212757	0.04962	0.0498868	0.0282558	0.0127223	0.0188449	0.0300871	0.0698315	0.0181767	0.0299079	0.0383839	0.0679055	0.014453	0.053584	0.021813	0.0635348	0.0294816	0.102385	0.0241509	0.0378647	0.0298511	0.320413	0.678394	1.07499	1.9262	0.3803484	3.698837
1460	0	-14512.4	-14518.3	5.8903	1.94346	0.165739	0.104238	0.112054	0.0900209	0.12899	0.0754049	0.145209	0.0848584	0.104911	0.235014	0.0844498	0.0987242	0.0883672	0.10151	0.136878	0.175005	0.156948	0.139544	0.107023	0.0936853	0.0972682	0.104388	0.219796	0.0464412	0.0347121	0.0164651	0.0484335	0.0219189	0.00636817	0.0284446	0.0378818	0.0258364	0.024015	0.102502	0.0670091	0.05868	0.0578697	0.0499602	0.0276699	0.0316701	0.0603164	0.0181456	0.050977	0.286431	0.648863	1.06851	1.9962	0.3815009	3.665343
1461	1	-14514.9	-14519.1	4.19654	1.977479	0.179071	0.0957083	0.112163	0.130995	0.136596	0.0895727	0.165503	0.103538	0.117729	0.223893	0.0857877	0.09613	0.117488	0.121056	0.137136	0.164007	0.175483	0.114061	0.133184	0.107441	0.0911064	0.0949666	0.214864	0.0703887	0.0543416	0.0377861	0.0421686	0.0174456	0.040595	0.0958618	0.0377226	0.0193264	0.0222811	0.090555	0.0127593	0.0457135	0.0261781	0.048663	0.0317216	0.0882401	0.0225191	0.0174457	0.00849989	0.290571	0.652597	1.06942	1.98742	0.3848153	3.837692
1462	0	-14511.1	-14515.8	4.67854	2.259523	0.169355	0.111128	0.126035	0.0940649	0.144587	0.101998	0.157299	0.0919106	0.104329	0.185489	0.090337	0.0987242	0.116714	0.11643	0.147657	0.192803	0.159781	0.129594	0.144747	0.0861017	0.105692	0.110076	0.219177	0.0730379	0.0270425	0.0117567	0.0373627	0.0322336	0.0193637	0.0204955	0.0425888	0.0231091	0.032119	0.109594	0.0673851	0.0583779	0.0309244	0.0335891	0.0170312	0.0191148	0.0860028	0.0169588	0.0473136	0.322403	0.680049	1.07531	1.92224	0.3529247	3.809428
1463	1	-14520.8	-14524.9	4.10399	2.306184	0.190264	0.0995596	0.095598	0.101664	0.170012	0.105529	0.168339	0.0782161	0.132634	0.199571	0.0999325	0.119534	0.138914	0.10443	0.148739	0.17539	0.173007	0.143611	0.157004	0.0633478	0.108172	0.1168	0.202409	0.0678332	0.051231	0.0252388	0.0293523	0.0354706	0.0277394	0.0738154	0.00584769	0.0237194	0.0133732	0.0880936	0.0202191	0.042725	0.0396831	0.0533802	0.0371512	0.0843757	0.0346607	0.0163439	0.00655263	0.327276	0.684067	1.07605	1.9126	0.3848153	3.869484
1464	0	-14509.5	-14516	6.5551	2.431322	0.183504	0.0950442	0.0995503	0.0947763	0.136528	0.0727877	0.157195	0.10264	0.0924173	0.201848	0.0893509	0.106681	0.109382	0.10385	0.127209	0.115831	0.140659	0.128654	0.140498	0.0973483	0.10162	0.0781661	0.22742	0.0518501	0.0154234	0.0196847	0.0241028	0.0289662	0.0508452	0.0160922	0.0267966	0.0263966	0.0460903	0.102171	0.05593	0.0534445	0.0400772	0.0457737	0.043685	0.0375903	0.0813595	0.0160566	0.0452376	0.339847	0.694228	1.0778	1.88812	0.4015898	3.630534
1465	1	-14511.6	-14516.4	4.87413	2.516198	0.148896	0.107329	0.14433	0.107482	0.159087	0.0723403	0.150034	0.0807301	0.110976	0.225116	0.074073	0.101665	0.130803	0.0985493	0.135153	0.165965	0.166956	0.137503	0.14178	0.0805142	0.11174	0.102808	0.227859	0.052168	0.0626177	0.0268547	0.00726576	0.0339809	0.0197229	0.0548296	0.0273332	0.0339999	0.030434	0.0783437	0.024549	0.0588722	0.0290741	0.0553164	0.0259638	0.129759	0.0201251	0.0244396	0.0248629	0.347987	0.700654	1.07881	1.87255	0.3872172	3.802199
1466	0	-14514	-14518	4.00568	2.233698	0.159541	0.117443	0.151097	0.147755	0.126913	0.0940485	0.15957	0.0986144	0.0960496	0.215576	0.0769402	0.123017	0.117321	0.124658	0.119912	0.171882	0.153087	0.127059	0.180417	0.0968025	0.127344	0.111517	0.21921	0.0370709	0.0217056	0.0245568	0.0190081	0.0156888	0.0223439	0.0257378	0.0477195	0.0155416	0.0237098	0.106975	0.0620676	0.0609314	0.0437207	0.0260353	0.0358504	0.0286348	0.062397	0.0213847	0.0583459	0.319662	0.677767	1.07487	1.9277	0.3960319	3.875198
1467	1	-14513.5	-14518.1	4.61235	2.393295	0.145424	0.143092	0.110002	0.095773	0.125022	0.103064	0.157395	0.0940635	0.122237	0.235616	0.074012	0.129637	0.0940822	0.123592	0.131071	0.16368	0.164884	0.137793	0.128338	0.0808243	0.0979721	0.108647	0.228767	0.0636977	0.0531922	0.0187643	0.0288549	0.0284952	0.0587078	0.0739916	0.00948668	0.0267982	0.0390187	0.0650633	0.0306319	0.0435879	0.0388784	0.040771	0.0368342	0.0980053	0.0411568	0.027411	0.00472036	0.336101	0.691231	1.07731	1.89536	0.3739311	3.823056
1468	0	-14511.4	-14518.6	7.24282	1.985128	0.148044	0.0947949	0.131736	0.120878	0.127514	0.0820687	0.149946	0.086333	0.0955456	0.196229	0.0653911	0.127894	0.105704	0.109295	0.137917	0.165344	0.118078	0.11274	0.125312	0.083008	0.105131	0.0892686	0.216065	0.0550101	0.0317423	0.0200922	0.0246284	0.00793585	0.0257068	0.0243218	0.0397492	0.0120073	0.025332	0.103869	0.047446	0.0440849	0.0288672	0.0486492	0.0306062	0.0327333	0.0508659	0.0246148	0.0612154	0.291493	0.653423	1.06961	1.98547	0.3938916	3.533713
1469	1	-14522	-14525.2	3.26531	2.145847	0.187358	0.103825	0.147064	0.120553	0.128811	0.112377	0.136329	0.111795	0.109581	0.276193	0.0797361	0.112992	0.117685	0.10481	0.135071	0.148245	0.189213	0.155075	0.140398	0.0652856	0.111137	0.088036	0.245279	0.0600201	0.0422912	0.0313333	0.019501	0.021895	0.0426201	0.0559213	0.0253264	0.0173257	0.0307451	0.0970575	0.0260511	0.0220875	0.0411643	0.0657008	0.0457975	0.103908	0.0108476	0.0385332	0.0186687	0.310084	0.669678	1.07324	1.94699	0.3581076	3.943644
1470	0	-14509.3	-14514.2	4.90322	1.928786	0.152027	0.104797	0.11372	0.125422	0.140092	0.082659	0.140829	0.0914196	0.101141	0.24034	0.0952597	0.114969	0.10023	0.0976215	0.138866	0.130379	0.166357	0.148816	0.132719	0.104388	0.113382	0.0785768	0.222457	0.0532667	0.0300229	0.0202806	0.0361803	0.0201342	0.0242859	0.023121	0.0361971	0.0153621	0.0383741	0.0857498	0.0677578	0.0777594	0.0502801	0.032088	0.0340513	0.0241635	0.0765236	0.0231501	0.0575085	0.284623	0.647221	1.0681	2.00006	0.3658435	3.762725
1471	1	-14524.7	-14529.3	4.62028	1.857305	0.161455	0.129025	0.124872	0.10757	0.122399	0.0785634	0.107959	0.103172	0.114378	0.182396	0.109565	0.0994872	0.133913	0.114387	0.111857	0.133454	0.178658	0.138467	0.169686	0.0937212	0.107934	0.0988984	0.251231	0.0630683	0.0473302	0.0252484	0.0132912	0.0294133	0.0289809	0.0908748	0.0173908	0.0133847	0.0433472	0.0644958	0.0378413	0.0269994	0.0124706	0.0682623	0.0429562	0.104278	0.021404	0.0437196	0.0163602	0.275625	0.638928	1.06597	2.01948	0.3520709	3.784163
1472	0	-14510.6	-14517.3	6.71722	2.044756	0.149709	0.0963821	0.117377	0.111195	0.116729	0.0739125	0.141714	0.0792618	0.108266	0.206567	0.0716816	0.100801	0.105622	0.123003	0.141112	0.129341	0.144876	0.125096	0.114123	0.0678203	0.103344	0.11009	0.222457	0.0462075	0.0446325	0.0145133	0.0295838	0.0267545	0.0311453	0.0474565	0.0175354	0.0191266	0.0316101	0.127058	0.0654587	0.0613459	0.0442906	0.0391172	0.0316474	0.0362654	0.0516642	0.0253386	0.0398773	0.298559	0.65969	1.07107	1.97068	0.370705	3.59111
1473	1	-14513.1	-14517.1	4.03563	2.222658	0.172134	0.106702	0.104119	0.120995	0.144365	0.118586	0.160786	0.0925329	0.10035	0.228625	0.0983104	0.0939445	0.144544	0.100255	0.14355	0.161842	0.132473	0.157766	0.153302	0.0698422	0.0934275	0.106256	0.238771	0.0391514	0.0714023	0.0236312	0.0344136	0.032521	0.0447271	0.0593955	0.020506	0.0360985	0.0166267	0.0724925	0.0378413	0.0496008	0.0213334	0.0488345	0.0321257	0.13869	0.0168723	0.0174472	0.0143489	0.31848	0.676778	1.07468	1.93006	0.3864328	3.871537
1474	0	-14510.6	-14516	5.40707	2.134313	0.162878	0.0979327	0.117377	0.0812212	0.118557	0.0847886	0.165321	0.0974348	0.141604	0.245038	0.0936002	0.0964178	0.105622	0.103133	0.116941	0.148885	0.143271	0.153855	0.143984	0.0965424	0.114029	0.073172	0.229408	0.0610044	0.0188632	0.0231016	0.0257533	0.0122823	0.0157366	0.0428027	0.0455811	0.0149715	0.0262856	0.105413	0.071708	0.0526169	0.029618	0.046063	0.0297433	0.027933	0.0930089	0.0124009	0.0427817	0.308797	0.668576	1.07301	1.94961	0.3897182	3.728681
1475	1	-14526.5	-14531.8	5.3129	1.833112	0.140496	0.108455	0.0950389	0.110548	0.104711	0.108769	0.163354	0.0925329	0.100631	0.24342	0.0921528	0.0706171	0.106293	0.116424	0.161365	0.192042	0.165858	0.130204	0.132276	0.0875262	0.104484	0.0836005	0.2342	0.0552273	0.0724098	0.0220221	0.0101493	0.0130936	0.0584788	0.0607104	0.020506	0.0204111	0.0217021	0.104574	0.0342275	0.0522196	0.0211904	0.0368955	0.0246867	0.0984714	0.0246056	0.00857361	0.00727168	0.272505	0.636007	1.06519	2.0263	0.360559	3.712424
1476	0	-14513.9	-14520.2	6.21492	1.876973	0.163064	0.111362	0.0922031	0.107698	0.138699	0.0889083	0.190224	0.0721855	0.102866	0.170417	0.0978345	0.100999	0.106885	0.102412	0.131717	0.143836	0.16292	0.146986	0.148487	0.0560088	0.0837264	0.0716002	0.212884	0.0531647	0.0400027	0.00789978	0.0296649	0.0156131	0.0248049	0.0282917	0.0348756	0.0276975	0.0292792	0.117035	0.0619134	0.061702	0.0550524	0.0332048	0.0335049	0.0343096	0.0726819	0.0105858	0.0514468	0.278133	0.641259	1.06658	2.01403	0.3818511	3.626653
1477	1	-14513	-14519.3	6.3034	2.268321	0.164008	0.107728	0.092136	0.114006	0.1478	0.0896213	0.162094	0.0823847	0.087259	0.19126	0.0806349	0.0919333	0.128294	0.118976	0.137603	0.141154	0.142373	0.135352	0.132276	0.107376	0.0960306	0.0914905	0.229572	0.0752827	0.0320357	0.0346208	0.0439067	0.0055134	0.0262482	0.063434	0.0190504	0.031236	0.0269653	0.0568418	0.029107	0.0394962	0.028851	0.0680857	0.0505763	0.0959354	0.0129631	0.0151356	0.0208003	0.32333	0.680816	1.07545	1.9204	0.3761251	3.647445
1478	0	-14517	-14525.9	8.87159	2.343438	0.132851	0.117208	0.104991	0.13079	0.126346	0.0635611	0.148105	0.0825701	0.113243	0.231097	0.074305	0.0876412	0.102825	0.10813	0.123061	0.117824	0.118295	0.125125	0.133557	0.0880697	0.117554	0.0799724	0.147151	0.0353663	0.0129473	0.0224993	0.00278366	0.023082	0.0252192	0.0317089	0.0409564	0.0192877	0.0281413	0.085805	0.0791191	0.0613379	0.0484737	0.022078	0.0203567	0.0267247	0.0606212	0.0156966	0.0582003	0.331092	0.687183	1.07661	1.90511	0.411222	3.394678
1479	1	-14513.5	-14520	6.41034	2.426659	0.127154	0.110742	0.110221	0.135189	0.108377	0.0995111	0.150854	0.0892209	0.105788	0.236281	0.104972	0.0941816	0.114442	0.0960875	0.125928	0.174911	0.151648	0.112595	0.142753	0.0685355	0.121854	0.107928	0.227494	0.053736	0.0424695	0.0276688	0.0226537	0.00853	0.0373769	0.0727593	0.0180064	0.0254054	0.0221106	0.0419906	0.0257689	0.0507157	0.0285918	0.0435794	0.0346002	0.120327	0.0121257	0.0275317	0.0121842	0.339391	0.693865	1.07774	1.889	0.3776187	3.644801
1480	0	-14524	-14530.4	6.41426	2.14346	0.141444	0.128986	0.114629	0.13902	0.125812	0.119231	0.134651	0.0900736	0.107054	0.231754	0.115443	0.0729662	0.0766	0.0860015	0.115793	0.117035	0.153087	0.143814	0.169794	0.0666519	0.105107	0.105954	0.209329	0.0371162	0.019569	0.0210647	0.00960051	0.00496277	0.0264899	0.0355228	0.0469647	0.0308673	0.0369518	0.115553	0.0627399	0.049049	0.0358151	0.0273418	0.0159924	0.0170127	0.0843379	0.0373669	0.0440376	0.309819	0.669451	1.0732	1.94753	0.3897689	3.628587
1481	1	-14506.9	-14513.8	6.87969	2.553541	0.13718	0.101053	0.116018	0.122409	0.130513	0.0968047	0.132689	0.0848457	0.105982	0.212403	0.094266	0.0887143	0.114442	0.107607	0.119506	0.137481	0.161391	0.120925	0.163968	0.0911	0.0891379	0.0869833	0.208822	0.0768081	0.0472963	0.0468573	0.0191839	0.0163675	0.0288343	0.0575658	0.0116283	0.0209622	0.0259614	0.0536506	0.0203499	0.0304309	0.0285918	0.0402689	0.0438225	0.121933	0.0330376	0.0321377	0.0231417	0.351475	0.703371	1.07921	1.86594	0.4034987	3.603071
1482	0	-14514.6	-14519	4.39801	2.404415	0.156077	0.0787742	0.106433	0.125819	0.150646	0.089495	0.163119	0.0792449	0.111951	0.207198	0.106461	0.0995431	0.122536	0.126304	0.110823	0.159811	0.182966	0.126657	0.169928	0.0859965	0.109086	0.102762	0.23488	0.0471656	0.0262178	0.00986079	0.0433993	0.0218742	0.0351483	0.0281543	0.0312627	0.0264853	0.020467	0.147389	0.0749862	0.0636923	0.0452258	0.0367702	0.0304113	0.0391332	0.0333207	0.0201713	0.0573654	0.337203	0.692115	1.07746	1.89323	0.3800875	3.845013
1483	1	-14519.1	-14522	2.89619	2.341908	0.168309	0.104156	0.152586	0.114844	0.139928	0.0976881	0.172544	0.0737689	0.130627	0.253734	0.094266	0.0845428	0.128271	0.119965	0.140605	0.180187	0.165781	0.190926	0.149526	0.112293	0.127286	0.0961583	0.232941	0.0506922	0.0539854	0.0162964	0.0289086	0.0217423	0.0497003	0.0697799	0.0338257	0.0189714	0.0144143	0.0611537	0.0297731	0.0386364	0.0347802	0.0469195	0.0346093	0.109821	0.0284342	0.0173359	0.00142529	0.330937	0.687057	1.07659	1.90542	0.363064	3.99214
1484	0	-14519.5	-14521.5	1.99263	2.115675	0.198915	0.109031	0.103331	0.109723	0.145686	0.0875448	0.151825	0.104535	0.105357	0.202532	0.0854896	0.110666	0.109532	0.0964078	0.135102	0.1593	0.207854	0.160375	0.194956	0.0854762	0.101036	0.101494	0.250693	0.0718145	0.0262178	0.015497	0.0423466	0.0215878	0.0280922	0.0360002	0.0371448	0.0301506	0.0326037	0.141309	0.0793461	0.0693492	0.0400575	0.0496491	0.0384323	0.027802	0.0561369	0.0506596	0.0577701	0.306703	0.666776	1.07263	1.95389	0.3421214	4.068827
1485	1	-14518.2	-14523.1	4.88064	2.323306	0.178372	0.0814343	0.123605	0.122141	0.144125	0.0890675	0.160986	0.0975784	0.0965471	0.201531	0.0733688	0.110724	0.155488	0.109018	0.134467	0.145388	0.128885	0.145927	0.149526	0.0954504	0.117411	0.0850193	0.230637	0.0471027	0.0623765	0.0230833	0.0250064	0.0202884	0.0357055	0.0825013	0.00733176	0.0331847	0.0220794	0.0638754	0.0522473	0.0310137	0.0236522	0.062918	0.0559094	0.132129	0.0110026	0.0235658	0.00105794	0.329038	0.685509	1.07631	1.90914	0.3865415	3.79273
1486	0	-14521.6	-14526.5	4.86198	1.899581	0.160702	0.11534	0.0922405	0.10196	0.163695	0.102632	0.162455	0.0828164	0.116022	0.200886	0.0812149	0.0888983	0.116951	0.101375	0.136038	0.167924	0.146857	0.140411	0.153887	0.0890033	0.0730373	0.112285	0.202973	0.0450253	0.0321354	0.0204337	0.0420926	0.00722982	0.0316731	0.0217709	0.0307842	0.0312939	0.0217694	0.147153	0.0648409	0.0652222	0.0688903	0.0296256	0.0173572	0.0300557	0.0798604	0.0293911	0.037922	0.280986	0.643892	1.06726	2.00786	0.398759	3.764129
1487	1	-14515.8	-14520.7	4.95966	2.136448	0.177633	0.105185	0.124451	0.10768	0.126138	0.100335	0.164954	0.108259	0.103235	0.234133	0.0912677	0.119889	0.111385	0.105558	0.136493	0.151191	0.139728	0.112763	0.144943	0.0652141	0.0813684	0.121251	0.192719	0.0605874	0.043624	0.0255145	0.0143401	0.014845	0.0426096	0.111996	0.00794217	0.0365999	0.0401095	0.0610636	0.0438423	0.0555401	0.027252	0.046915	0.0548572	0.106501	0.0173604	0.0295042	0.00679103	0.309036	0.668781	1.07306	1.94913	0.3947547	3.773569
1488	0	-14510.8	-14517.4	6.66192	1.982037	0.133086	0.112631	0.118981	0.0979976	0.114048	0.0856236	0.142537	0.0858942	0.107315	0.258108	0.0888923	0.0963257	0.116492	0.0916417	0.11673	0.175136	0.149339	0.137256	0.121593	0.0889425	0.0988999	0.0883231	0.25166	0.0326622	0.0259849	0.0174339	0.0183177	0.01452	0.0265507	0.0223236	0.0378109	0.0222322	0.0388048	0.096577	0.073393	0.0552269	0.0324149	0.0373337	0.0200605	0.0234041	0.0417898	0.032127	0.0451217	0.291121	0.65309	1.06953	1.98626	0.4075952	3.591543
