Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pinvar	TL
3030	-14513.5	-14518.8	5.32549	2.213669	0.157645	0.127045	0.130117	0.0993876	0.129579	0.0887899	0.148639	0.0826284	0.10239	0.168634	0.0961745	0.104341	0.0933218	0.1352	0.117848	0.155291	0.176502	0.126356	0.153073	0.11053	0.095733	0.101962	0.274104	0.0637663	0.0210889	0.0362137	0.0337438	0.0181396	0.0349116	0.0230185	0.0473571	0.0239126	0.0204804	0.0906926	0.0707438	0.0568227	0.0230705	0.0146201	0.0480747	0.0231253	0.0540147	0.0107411	0.0521726	0.317512	0.675968	1.07452	1.932	0.3598967	3.742003
3040	-14509.5	-14514.2	4.7035	2.267588	0.206124	0.106675	0.130117	0.104738	0.153576	0.0934418	0.139948	0.090875	0.118472	0.251282	0.0883425	0.0788313	0.127676	0.123544	0.103039	0.156935	0.161025	0.132394	0.147372	0.078522	0.108716	0.0828837	0.239001	0.0422989	0.0168094	0.0337777	0.0332585	0.0118993	0.0459403	0.013485	0.047744	0.0288003	0.0207046	0.101945	0.0669786	0.0694626	0.0414442	0.0101526	0.0456868	0.0180857	0.0690134	0.0149333	0.0514425	0.323253	0.680753	1.07544	1.92055	0.3730336	3.807393
3050	-14509.9	-14513.9	3.95907	2.281148	0.180585	0.112692	0.132011	0.118526	0.131498	0.10226	0.156109	0.0854722	0.125963	0.205788	0.0883425	0.0896794	0.121389	0.122314	0.139742	0.159372	0.185907	0.138125	0.186859	0.0920889	0.107161	0.0938775	0.251541	0.0570753	0.0182045	0.023398	0.0167936	0.00766994	0.0459403	0.0242324	0.0271351	0.0383851	0.0142672	0.108712	0.0708419	0.054058	0.0360364	0.0217268	0.0520268	0.0348972	0.0665789	0.00784889	0.0294715	0.324674	0.681927	1.07566	1.91774	0.3804544	3.882602
3060	-14511.5	-14518	6.55368	2.120494	0.149897	0.0927047	0.106472	0.0945033	0.115069	0.0871023	0.144151	0.0981848	0.115727	0.191593	0.0908461	0.117362	0.104665	0.0958801	0.155998	0.148909	0.157524	0.128566	0.139356	0.0797846	0.0986724	0.0868431	0.234933	0.067933	0.018672	0.0416476	0.0341416	0.0137531	0.0326129	0.0260931	0.0705406	0.0237811	0.0224411	0.0789624	0.0554143	0.0728066	0.0291178	0.0175478	0.0327975	0.0270085	0.0602081	0.0283263	0.0245111	0.307246	0.667244	1.07273	1.95278	0.3812728	3.613061
3070	-14516.3	-14523.1	6.77417	1.952186	0.15121	0.0763509	0.135939	0.104759	0.133063	0.0716612	0.122508	0.0796245	0.115647	0.186528	0.0757619	0.0895152	0.12037	0.099211	0.139393	0.162309	0.156638	0.149859	0.182331	0.101409	0.0973332	0.089567	0.197928	0.0575564	0.0227661	0.0244669	0.0234369	0.00316366	0.045137	0.00744108	0.0369233	0.0215102	0.031857	0.102486	0.0530919	0.0720042	0.0344803	0.0223633	0.0394297	0.0323946	0.0453866	0.0237559	0.0391651	0.287499	0.649831	1.06875	1.99392	0.4082246	3.577732
3080	-14515.5	-14519.7	4.23918	1.962266	0.162039	0.0777183	0.110883	0.110889	0.135543	0.0859464	0.141997	0.103257	0.10825	0.230983	0.0855619	0.0954874	0.124641	0.0875402	0.156166	0.183424	0.155764	0.171322	0.140402	0.0842137	0.0947652	0.106575	0.281833	0.0749846	0.0217546	0.0298835	0.0151739	0.0158138	0.0376643	0.0115332	0.0408533	0.036337	0.0348771	0.0895802	0.0454395	0.0603017	0.035514	0.0244253	0.0229146	0.0378713	0.0918345	0.0254091	0.0447485	0.288728	0.65094	1.06902	1.99132	0.3611006	3.832115
3090	-14511.1	-14515.9	4.79238	2.166996	0.169598	0.110329	0.123002	0.108998	0.124677	0.080629	0.147945	0.0676718	0.101762	0.22934	0.0923313	0.0823404	0.10524	0.118451	0.133475	0.183424	0.193651	0.12972	0.164529	0.097198	0.11829	0.11183	0.215893	0.0576937	0.0213426	0.0333878	0.0241559	0.0135682	0.0244389	0.016472	0.0485111	0.0199574	0.0310592	0.105924	0.0816891	0.048938	0.0465768	0.00710628	0.0293961	0.03614	0.0564102	0.0345061	0.0447485	0.312426	0.671673	1.07366	1.94224	0.3769822	3.792346
3100	-14520.6	-14524.3	3.71947	1.88711	0.182318	0.0939412	0.102516	0.125197	0.137366	0.100978	0.137599	0.11016	0.124358	0.232258	0.111886	0.0854127	0.142423	0.105873	0.15704	0.161314	0.185823	0.115774	0.15468	0.0619074	0.132063	0.11657	0.205627	0.0426582	0.0127061	0.0389843	0.0262446	0.0243157	0.0373082	0.0244401	0.019525	0.0314033	0.0249194	0.105498	0.0700499	0.0744294	0.0792157	0.0139898	0.0234543	0.0269277	0.055834	0.0174492	0.0447485	0.279416	0.642446	1.06689	2.01125	0.3497949	3.877184
3110	-14524.9	-14526.4	1.47587	2.031342	0.187662	0.118873	0.150287	0.106095	0.116999	0.122822	0.189454	0.0898256	0.127278	0.266146	0.0877137	0.107568	0.10667	0.125979	0.1269	0.208066	0.193078	0.172093	0.154793	0.0857728	0.10409	0.119163	0.201297	0.0707012	0.0132296	0.0196791	0.0230877	0.0198865	0.0318192	0.0315338	0.0538385	0.033346	0.0148955	0.120623	0.0583663	0.0857353	0.0506776	0.0427238	0.0481869	0.025539	0.0411808	0.00681735	0.0537019	0.296988	0.658306	1.07075	1.97395	0.3880931	4.114192
3120	-14514.3	-14519.9	5.58741	2.358383	0.150009	0.10824	0.122473	0.106095	0.129983	0.10387	0.14175	0.0764617	0.13421	0.18645	0.0792214	0.0786462	0.10667	0.116015	0.127312	0.176472	0.151252	0.175303	0.109437	0.0898663	0.112516	0.0860459	0.228498	0.0547889	0.0233234	0.0246572	0.0223718	0.0111493	0.0472028	0.0284227	0.0582311	0.0432415	0.0295602	0.140004	0.0533202	0.0572634	0.0576485	0.00694094	0.0265066	0.0319236	0.0485589	0.00647542	0.0554644	0.332605	0.688411	1.07683	1.90216	0.3816795	3.723851
3130	-14517.8	-14521.4	3.61048	1.907721	0.157076	0.111219	0.13785	0.108822	0.13752	0.110249	0.178186	0.095491	0.112006	0.233832	0.0970721	0.0846517	0.129343	0.139361	0.168295	0.156875	0.17241	0.118054	0.108966	0.100566	0.0919719	0.0887801	0.279565	0.0430854	0.0130387	0.0306422	0.0402665	0.00894432	0.0448832	0.0193085	0.0267945	0.0268873	0.0419214	0.0945808	0.0514416	0.0729544	0.0485637	0.020517	0.0440476	0.0174563	0.0550588	0.0195294	0.051966	0.282005	0.644828	1.0675	2.00567	0.3939004	3.890048
3140	-14504.7	-14508.6	3.92503	1.976744	0.196401	0.116198	0.122211	0.108804	0.134587	0.0965002	0.148441	0.117443	0.108499	0.227655	0.0998955	0.0852598	0.133772	0.106337	0.130547	0.161445	0.146788	0.147872	0.151383	0.0976163	0.0867968	0.106229	0.227725	0.0545511	0.0252911	0.0395154	0.0293593	0.00479441	0.0445824	0.0188037	0.0426657	0.0282064	0.0258952	0.0915028	0.0516937	0.0747208	0.054456	0.027604	0.0367581	0.0210388	0.06368	0.0162599	0.054998	0.290483	0.652518	1.0694	1.9876	0.3757518	3.864781
3150	-14512.9	-14518	5.11636	2.516263	0.188062	0.0921845	0.120238	0.108046	0.132781	0.0753239	0.159539	0.0855787	0.0982362	0.203106	0.0940273	0.11185	0.15674	0.107198	0.132215	0.155255	0.151365	0.16265	0.131286	0.0976604	0.105421	0.0905686	0.204495	0.0656911	0.0345096	0.0404534	0.0296182	0.0110559	0.039868	0.0213612	0.0393701	0.0122355	0.0248287	0.121792	0.0461234	0.0416184	0.0437462	0.0226603	0.0466537	0.0308772	0.070801	0.0312879	0.0395988	0.347993	0.700658	1.07881	1.87254	0.3698141	3.77798
3160	-14514.9	-14518.8	3.8318	1.966858	0.154495	0.132141	0.101941	0.100371	0.131939	0.0914214	0.144069	0.0852514	0.115314	0.24463	0.106739	0.0824841	0.127168	0.124069	0.156844	0.143102	0.151365	0.128542	0.151183	0.0877983	0.143232	0.119855	0.2668	0.0614233	0.0308203	0.0346763	0.0305178	0.0155064	0.0278186	0.0175013	0.0514381	0.0192587	0.021219	0.084887	0.0551901	0.0598944	0.0713078	0.00465148	0.0301344	0.0413017	0.0609914	0.0216908	0.0422703	0.289286	0.651442	1.06914	1.99013	0.3582016	3.873253
3170	-14513.6	-14517.1	3.48253	2.070106	0.153285	0.119438	0.113478	0.125775	0.126515	0.0954652	0.151048	0.0853275	0.145182	0.204515	0.105075	0.0761321	0.102664	0.123019	0.142953	0.172299	0.158804	0.144574	0.165142	0.106291	0.109145	0.107487	0.225379	0.0470722	0.0415813	0.0405392	0.0414454	0.0169602	0.0384819	0.0418574	0.0407402	0.0337501	0.0207456	0.149816	0.0465197	0.0469257	0.0568052	0.0100849	0.0392045	0.032639	0.0432255	0.0211639	0.0479682	0.301502	0.662267	1.07165	1.96458	0.3568159	3.916519
3180	-14518.5	-14523.8	5.33576	1.633536	0.168163	0.1227	0.1124	0.0854738	0.12239	0.0782689	0.175773	0.0958797	0.109744	0.193367	0.0751846	0.0863593	0.135557	0.102849	0.142953	0.156659	0.162957	0.122409	0.12472	0.0845765	0.0935938	0.107342	0.205665	0.0547191	0.0180843	0.0431002	0.0249402	0.0317056	0.0424773	0.0346552	0.0201638	0.0299955	0.0215709	0.0872708	0.0778621	0.0602158	0.0375149	0.0290644	0.0426387	0.032639	0.0695951	0.0269433	0.0360797	0.245233	0.609373	1.05739	2.08801	0.355853	3.686219
3190	-14520.5	-14522.7	2.2434	1.972281	0.1659	0.100503	0.131159	0.137966	0.143593	0.0967162	0.169914	0.112884	0.159276	0.236187	0.104334	0.105886	0.111699	0.0986635	0.137172	0.15132	0.156176	0.143505	0.137947	0.104476	0.115311	0.0933372	0.22813	0.0583159	0.0294845	0.0259321	0.0274857	0.023472	0.0349266	0.0423831	0.0423376	0.0332877	0.0244917	0.125032	0.067993	0.0784216	0.0548559	0.0371758	0.0347582	0.013434	0.0493772	0.0155796	0.0717611	0.289943	0.652033	1.06928	1.98874	0.3633929	4.03256
3200	-14512.7	-14515.7	3.01686	2.714843	0.176457	0.112672	0.133249	0.111355	0.135731	0.121629	0.159396	0.0830629	0.128084	0.251146	0.0948996	0.114877	0.128237	0.123031	0.130485	0.184123	0.182808	0.135799	0.169068	0.112317	0.104547	0.115132	0.23563	0.0553445	0.0181272	0.0277173	0.0170827	0.0202488	0.0236557	0.0208174	0.0315311	0.0216042	0.0302517	0.115691	0.0412207	0.0906638	0.0453575	0.0292282	0.0247185	0.0260632	0.0574684	0.0134691	0.0406172	0.365923	0.714408	1.08069	1.83897	0.3543108	3.994614
3210	-14515.4	-14518.5	3.13647	1.998363	0.145152	0.120298	0.127977	0.124102	0.169697	0.0919472	0.151632	0.0811155	0.12712	0.210889	0.113831	0.093432	0.134571	0.14918	0.123234	0.191214	0.174939	0.161958	0.158557	0.0980916	0.100434	0.110873	0.196153	0.064941	0.0398407	0.0287134	0.0206537	0.026085	0.047159	0.026362	0.029554	0.0289821	0.0267437	0.0951603	0.067167	0.0753012	0.0421855	0.0231592	0.021628	0.0163346	0.0591065	0.00624396	0.0437392	0.293079	0.654839	1.06995	1.98213	0.3802367	3.945457
3220	-14518.8	-14524.6	5.80259	2.375493	0.136592	0.115588	0.113494	0.112898	0.10495	0.0796834	0.154552	0.102073	0.113728	0.196038	0.0934917	0.103364	0.109527	0.182052	0.165445	0.154486	0.137027	0.140145	0.138209	0.0729785	0.0890481	0.0891804	0.201186	0.050416	0.0262938	0.025481	0.0462094	0.0187419	0.0319828	0.0161517	0.0224636	0.0227462	0.0271915	0.123086	0.0761112	0.0567919	0.0483794	0.0147478	0.0293103	0.0410696	0.0562124	0.0147351	0.0493193	0.334325	0.689801	1.07707	1.89881	0.3833765	3.703176
3230	-14521.4	-14525.6	4.22298	2.914584	0.14256	0.105741	0.11018	0.126944	0.147324	0.0797373	0.157345	0.0881173	0.106464	0.240956	0.102373	0.0723689	0.11735	0.0938231	0.160931	0.171596	0.172926	0.130845	0.157292	0.0785195	0.101161	0.112686	0.287632	0.0527352	0.0188913	0.0460793	0.0342551	0.00797244	0.0190429	0.00826619	0.0454773	0.0123237	0.0170795	0.105767	0.0821294	0.0607437	0.0534474	0.0147478	0.0397143	0.0411905	0.0655178	0.0237338	0.0647491	0.382544	0.726686	1.08206	1.80871	0.3836323	3.878737
3240	-14515.9	-14521.7	5.78977	1.932113	0.17235	0.0956577	0.11769	0.100901	0.137141	0.0807733	0.157345	0.0890186	0.0951286	0.231944	0.0756011	0.086409	0.0981963	0.111407	0.105023	0.164746	0.16421	0.136922	0.132264	0.0740235	0.0984663	0.0718371	0.270436	0.0623307	0.0260279	0.0476844	0.0165113	0.0202634	0.0480779	0.00385301	0.0268392	0.0352451	0.0202568	0.119734	0.0512637	0.0591618	0.0386125	0.0177459	0.029987	0.0199468	0.0795019	0.0128731	0.0709654	0.285034	0.647595	1.06819	1.99918	0.3720968	3.674372
3250	-14514.2	-14520.2	5.98771	2.085209	0.1838	0.109188	0.119028	0.0927064	0.124057	0.0737099	0.135087	0.0659777	0.115871	0.214584	0.0906874	0.0893844	0.124116	0.130708	0.126053	0.119519	0.145765	0.126963	0.139831	0.109737	0.097026	0.107817	0.17325	0.0640245	0.0330273	0.0253913	0.0164345	0.0543094	0.0268875	0.00578457	0.0326609	0.0331441	0.0237674	0.117488	0.0567379	0.0583141	0.0576375	0.0241967	0.0442679	0.0396147	0.097249	0.00487177	0.0364484	0.303238	0.663779	1.07198	1.961	0.3792864	3.667123
3260	-14516.4	-14523.3	6.86263	2.549795	0.141264	0.0997561	0.101047	0.119596	0.122617	0.0813131	0.132455	0.0989776	0.110489	0.201343	0.0997259	0.112921	0.102349	0.115246	0.12479	0.117317	0.165276	0.107574	0.159019	0.0663062	0.111423	0.111299	0.228759	0.0439495	0.0314689	0.034372	0.0439302	0.0209672	0.0204906	0.00900057	0.0497061	0.0176112	0.0302743	0.086573	0.067375	0.0717869	0.0445078	0.0279397	0.0407915	0.0264805	0.0537878	0.000924633	0.0518379	0.351127	0.703101	1.07917	1.8666	0.3843153	3.604638
3270	-14514.4	-14521.3	6.87938	2.086943	0.130382	0.0865147	0.129782	0.108768	0.143903	0.0846268	0.147323	0.0845233	0.114422	0.201343	0.0838208	0.0915842	0.117546	0.0978393	0.138729	0.148587	0.155309	0.142317	0.145425	0.0779309	0.0889468	0.0769795	0.17987	0.0558799	0.0262428	0.0435505	0.0273066	0.0359175	0.0290749	0.0193231	0.0310008	0.0144057	0.0240881	0.0964333	0.0675045	0.0850602	0.0696519	0.0277771	0.0210152	0.0121655	0.0557247	0.0180789	0.0414104	0.303437	0.663952	1.07202	1.96059	0.4034763	3.578084
3280	-14513.9	-14517.5	3.61752	2.376097	0.150293	0.114026	0.120849	0.105169	0.16266	0.0951738	0.153109	0.081945	0.12671	0.240705	0.0807465	0.0873336	0.0968711	0.124269	0.140902	0.131664	0.169617	0.148828	0.155212	0.102563	0.11046	0.115204	0.258717	0.0767955	0.0125756	0.0447825	0.0199137	0.0270373	0.0450628	0.0138513	0.0374136	0.0255109	0.0180906	0.12406	0.0467608	0.0566147	0.0382161	0.00799373	0.0466547	0.0256742	0.0828472	0.0351467	0.0636827	0.334386	0.68985	1.07707	1.89869	0.3815241	3.921713
3290	-14512.4	-14520	7.59562	2.235293	0.142363	0.104107	0.116821	0.109285	0.147049	0.092833	0.132803	0.0807556	0.101014	0.178304	0.0749646	0.0835759	0.0986674	0.109229	0.119003	0.139174	0.156164	0.141678	0.163067	0.0816449	0.0840224	0.0765348	0.223902	0.0721038	0.0152013	0.0243798	0.0226406	0.0144701	0.0462284	0.0148671	0.0200539	0.0127838	0.0251983	0.117442	0.0618608	0.059169	0.0419325	0.0200614	0.0494009	0.0244141	0.0470275	0.0137395	0.0563621	0.319832	0.677909	1.0749	1.92736	0.402249	3.516299
3300	-14521.2	-14524	2.73448	1.994179	0.172779	0.114203	0.148235	0.127759	0.14532	0.0608294	0.137135	0.078473	0.123662	0.253782	0.107456	0.0837259	0.100696	0.118676	0.150339	0.175552	0.160601	0.136655	0.16458	0.0863149	0.114117	0.104488	0.211167	0.0557161	0.0376252	0.0555443	0.0234009	0.00291977	0.056648	0.0145629	0.0355323	0.0216357	0.0176405	0.101469	0.0841594	0.0974814	0.0416603	0.0152972	0.03539	0.035129	0.0760666	0.0364077	0.0644739	0.292579	0.654393	1.06984	1.98318	0.3695074	3.985307
3310	-14510.8	-14516.9	6.18588	2.309427	0.183813	0.10709	0.102696	0.121592	0.128334	0.0749725	0.157339	0.0884294	0.115935	0.239373	0.0863934	0.0888681	0.115486	0.113221	0.128047	0.179035	0.162857	0.106168	0.126778	0.079724	0.101925	0.0990026	0.191015	0.0336344	0.0382157	0.0302888	0.0179723	0.00743364	0.0369586	0.0122748	0.0638207	0.0349938	0.0206177	0.107661	0.0553837	0.0635464	0.0250439	0.0326348	0.0356149	0.0332442	0.0538908	0.0203418	0.0398032	0.32761	0.684342	1.0761	1.91194	0.3826122	3.661469
3320	-14511.3	-14519	7.6831	2.202708	0.161064	0.0774367	0.113698	0.0865341	0.111004	0.0971889	0.125569	0.0811044	0.119578	0.205511	0.0915047	0.0908836	0.121038	0.115137	0.116669	0.152462	0.15568	0.129585	0.140765	0.0645452	0.11955	0.0786822	0.19462	0.0471438	0.034896	0.0213288	0.0322502	0.00756157	0.0435336	0.0103348	0.0279857	0.0172652	0.0216223	0.120156	0.0713798	0.0800966	0.0362017	0.00997625	0.0517382	0.0249475	0.0584252	0.00443051	0.0344803	0.316328	0.674972	1.07432	1.93438	0.4011226	3.505562
3330	-14527.2	-14530.8	3.56839	2.187813	0.129632	0.102057	0.121721	0.102184	0.181135	0.084956	0.13726	0.109056	0.114386	0.223186	0.126596	0.0999792	0.119375	0.145403	0.139782	0.126947	0.164516	0.121997	0.159872	0.0843426	0.123655	0.111562	0.186032	0.0474514	0.0286108	0.0255496	0.037991	0.0424454	0.0576784	0.0255784	0.0456552	0.0178622	0.0198708	0.110737	0.0502911	0.059671	0.0635225	0.0166508	0.0392575	0.0552073	0.0930527	0.0142967	0.0490822	0.314708	0.673607	1.07405	1.93764	0.3519644	3.916093
3340	-14525.5	-14529.1	3.56597	1.977056	0.158929	0.11337	0.0793587	0.102184	0.136453	0.0893987	0.136494	0.097319	0.116323	0.23395	0.094592	0.106879	0.0959291	0.101404	0.175789	0.13684	0.147091	0.16733	0.166191	0.0548003	0.114491	0.111562	0.286999	0.0465952	0.0226325	0.0214869	0.0322819	0.0234583	0.0429072	0.016973	0.0264031	0.0357151	0.0519102	0.127029	0.0651557	0.0460117	0.0598076	0.0137135	0.0320204	0.0546367	0.093466	0.0119036	0.0529271	0.29052	0.652551	1.0694	1.98752	0.3869373	3.900713
3350	-14512.6	-14517.4	4.8395	2.14068	0.164753	0.0864081	0.0912414	0.102969	0.170404	0.0772023	0.132877	0.0916272	0.101701	0.233115	0.109766	0.0864791	0.112024	0.0966337	0.14084	0.157878	0.174038	0.12785	0.147279	0.0801718	0.109538	0.105332	0.25364	0.0660695	0.027584	0.0300228	0.0239769	0.019191	0.0361973	0.0259855	0.0536097	0.0183518	0.0495311	0.0912835	0.0788618	0.0603966	0.0364345	0.00862476	0.036914	0.0309989	0.0892028	0.0103217	0.0385501	0.309509	0.669185	1.07314	1.94816	0.3607787	3.785874
3360	-14512.3	-14517.9	5.67434	2.328778	0.154792	0.108812	0.0989992	0.127858	0.123251	0.105474	0.150994	0.0864081	0.105841	0.210163	0.0785301	0.0941903	0.118219	0.102498	0.109402	0.150708	0.175814	0.131496	0.133498	0.105002	0.0907862	0.0805566	0.213154	0.0604984	0.0303206	0.0348913	0.0126714	0.038324	0.043587	0.0116776	0.0387784	0.021488	0.0495311	0.130735	0.0418504	0.0675395	0.0516147	0.0136926	0.0348788	0.0322732	0.0802058	0.0258819	0.0367599	0.329598	0.685967	1.0764	1.90804	0.377485	3.713646
3370	-14520.1	-14525.9	5.80407	2.330775	0.141202	0.102325	0.139004	0.117854	0.134054	0.111053	0.158029	0.0937448	0.0988024	0.248153	0.0707209	0.091873	0.11489	0.111456	0.12155	0.150748	0.14343	0.118645	0.157582	0.0816681	0.0974893	0.142409	0.152122	0.0706881	0.0314993	0.0264847	0.0262353	0.038324	0.0381621	0.0225886	0.0479979	0.0143136	0.0186224	0.117865	0.0408829	0.0441829	0.0405011	0.0345205	0.0325908	0.0234329	0.0723322	0.0116487	0.0490984	0.329802	0.686133	1.07643	1.90764	0.364386	3.700777
3380	-14513.2	-14519.9	6.68339	2.335957	0.150236	0.139652	0.139004	0.105066	0.126503	0.0784742	0.140708	0.0746578	0.117014	0.223035	0.0956896	0.0901316	0.109406	0.112466	0.121653	0.153058	0.136511	0.13709	0.119283	0.084702	0.105978	0.0800792	0.153882	0.0457389	0.04155	0.0251354	0.0316706	0.0372022	0.0345376	0.016277	0.0307813	0.015222	0.0105437	0.0962042	0.0770594	0.058574	0.0505486	0.0112059	0.0385477	0.0380965	0.0856114	0.0116487	0.0626799	0.330331	0.686564	1.0765	1.9066	0.393757	3.613113
3390	-14508.3	-14511.5	3.22354	1.881439	0.161117	0.106751	0.131894	0.101573	0.137367	0.0862556	0.141549	0.0916685	0.120119	0.221434	0.095607	0.111704	0.117281	0.127346	0.141221	0.131813	0.172345	0.153608	0.145565	0.105765	0.117757	0.0920481	0.253877	0.047397	0.0327341	0.0359965	0.0239273	0.033463	0.052864	0.0228692	0.0286943	0.0369033	0.0342534	0.117084	0.0547036	0.0543163	0.0481804	0.0276003	0.0336746	0.0348248	0.0780028	0.0199056	0.0431668	0.278699	0.641783	1.06672	2.0128	0.3578546	3.926228
3400	-14513.3	-14516.6	3.30731	2.212429	0.186727	0.107993	0.136072	0.115088	0.124439	0.0899603	0.154617	0.08533	0.117297	0.221434	0.070938	0.121451	0.106172	0.10943	0.151629	0.170385	0.172345	0.19439	0.146333	0.0918472	0.125019	0.0816379	0.23633	0.0477876	0.01783	0.025277	0.025951	0.0204722	0.0268002	0.00995949	0.034104	0.0277945	0.0177747	0.104997	0.0901879	0.0672145	0.0339514	0.016048	0.0389471	0.0268206	0.0953619	0.0384148	0.0611857	0.317379	0.675855	1.0745	1.93227	0.3666481	3.943744
3410	-14516.5	-14522.7	6.24678	2.197306	0.15622	0.0831339	0.130623	0.0935997	0.141948	0.0893689	0.159891	0.0942204	0.10091	0.176519	0.088397	0.0891632	0.114318	0.083004	0.124461	0.20008	0.17314	0.13017	0.15974	0.0813611	0.12794	0.090886	0.23633	0.0351081	0.0192503	0.0197136	0.028877	0.0204722	0.0222023	0.00159644	0.0574486	0.0388856	0.0182423	0.0992508	0.050371	0.0672145	0.0469832	0.010621	0.0257475	0.0173917	0.0519216	0.0384148	0.0537188	0.315742	0.674479	1.07422	1.93556	0.3962604	3.648856
3420	-14522.3	-14530.7	8.41722	2.013402	0.121674	0.0878998	0.114835	0.0992996	0.103977	0.0711006	0.145108	0.0892344	0.119825	0.197247	0.0883686	0.0752076	0.0889345	0.0964218	0.0975433	0.171312	0.158112	0.147875	0.13062	0.0797903	0.106849	0.0939479	0.209355	0.0355613	0.0307558	0.0362547	0.0225146	0.0105659	0.025673	0.00115783	0.0291162	0.0280538	0.0285724	0.0989365	0.0607644	0.0743306	0.0323349	0.0120927	0.0227628	0.0217796	0.0706162	0.0512478	0.0309883	0.294869	0.656431	1.07032	1.97838	0.3871729	3.418617
3430	-14521	-14525.6	4.59704	2.062213	0.170928	0.0977875	0.124314	0.141366	0.141046	0.091346	0.180265	0.0941027	0.137942	0.177726	0.101219	0.0919285	0.14169	0.113119	0.159124	0.139313	0.159237	0.140613	0.148994	0.0757041	0.0931135	0.0634817	0.212503	0.0398953	0.0300848	0.0312313	0.0141911	0.0307174	0.0511146	0.00843861	0.0369374	0.025651	0.0135261	0.0976948	0.0559009	0.0721205	0.0740928	0.0168307	0.0225566	0.030642	0.067989	0.0512032	0.0367895	0.30059	0.66147	1.07147	1.96647	0.3794634	3.804471
3440	-14516.9	-14521.7	4.75335	1.57306	0.169534	0.121554	0.10807	0.109827	0.132571	0.0802269	0.176436	0.0870787	0.123999	0.219244	0.0729656	0.0860082	0.103601	0.127072	0.126057	0.139426	0.144545	0.136316	0.149797	0.0930682	0.114239	0.109943	0.24614	0.0450671	0.0166777	0.0208476	0.0542635	0.0139529	0.0213022	0.0126429	0.0295751	0.0311201	0.0238434	0.0951014	0.0554746	0.0655509	0.0567052	0.0275955	0.0318303	0.0191385	0.0856341	0.0090223	0.0427315	0.236391	0.600282	1.05444	2.10889	0.3661611	3.735795
3450	-14517	-14521.3	4.22168	2.086055	0.1704	0.112844	0.113022	0.0992796	0.153732	0.0900441	0.140241	0.113751	0.0857082	0.207063	0.10097	0.0833747	0.106297	0.114433	0.14097	0.150448	0.151324	0.151307	0.195899	0.113287	0.081509	0.100756	0.275689	0.0544036	0.0269374	0.0395137	0.0260144	0.0327671	0.0417479	0.0135978	0.0471359	0.0387288	0.0316721	0.0867744	0.0533271	0.0746589	0.0383727	0.0169757	0.0149265	0.0309703	0.0750133	0.0135974	0.0343067	0.303335	0.663863	1.072	1.9608	0.3661611	3.843789
3460	-14515	-14519.4	4.36374	2.485219	0.180063	0.116787	0.123231	0.105148	0.152295	0.0628355	0.172531	0.0888261	0.123783	0.206675	0.0797431	0.0977268	0.110051	0.102236	0.148886	0.136163	0.180293	0.162901	0.173183	0.0888902	0.103648	0.0798084	0.198555	0.0547952	0.0269374	0.0393597	0.0224139	0.030158	0.033252	0.039881	0.0433534	0.0207722	0.0135152	0.109034	0.0559145	0.0722301	0.0238415	0.0186947	0.0498433	0.0184229	0.0966077	0.0124701	0.076234	0.345051	0.69835	1.07846	1.87814	0.3740352	3.851989
3470	-14519.1	-14521.4	2.3169	1.918198	0.186652	0.101134	0.130641	0.111894	0.181224	0.0933359	0.154344	0.107617	0.103565	0.209421	0.112131	0.0977268	0.103888	0.126178	0.135312	0.147478	0.146083	0.157831	0.179523	0.0933951	0.119676	0.129506	0.211018	0.0746889	0.045227	0.0318543	0.0336073	0.0386398	0.0405665	0.0249725	0.0428322	0.0167327	0.0144165	0.101775	0.0710837	0.0478013	0.0449111	0.0233838	0.0291868	0.0262707	0.0747339	0.0238472	0.0742774	0.28331	0.646023	1.0678	2.00287	0.358117	4.020383
