Iteration	Replicate_ID	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	pi[1]	pi[2]	pi[3]	pi[4]	TL
361	1	-15369.7	-15385.4	15.727	0.115025	0.0897004	0.106884	0.0941744	0.0960619	0.0776583	0.150158	0.0806606	0.0942277	0.172893	0.0607818	0.0827001	0.100886	0.0945762	0.110645	0.142452	0.128446	0.108989	0.107354	0.0693948	0.0798325	0.0748247	0.158856	0.0343664	0.0278499	0.0369025	0.0304071	0.0222835	0.0471151	0.0456827	0.0820824	0.0147628	0.0451004	0.0418503	0.0152496	0.0191415	0.0447705	0.0251264	0.0451276	0.0116835	0.0250924	0.0416559	0.0419516	0.212417	0.29327	0.105396	0.388918	3.095384
362	0	-15387.8	-15402.8	15.0048	0.106704	0.100906	0.0769587	0.0940307	0.103821	0.100688	0.135677	0.0690545	0.0909093	0.173568	0.07135	0.092031	0.0983087	0.0690793	0.0891351	0.128909	0.165367	0.122131	0.102677	0.0898996	0.0882338	0.0954346	0.213701	0.0324718	0.0175266	0.0609722	0.0238379	0.0159721	0.0730555	0.0236537	0.0358158	0.0313397	0.0437098	0.0187057	0.0264756	0.0267566	0.0457281	0.0223431	0.023057	0.0421778	0.0399627	0.0260742	0.0593978	0.198994	0.299992	0.104321	0.396693	3.167609
363	1	-15384.4	-15399.5	15.1673	0.128559	0.107754	0.0982239	0.101698	0.101066	0.087604	0.138446	0.0710349	0.128473	0.151857	0.0635957	0.0720186	0.0937349	0.110492	0.118773	0.112821	0.13644	0.0943915	0.1198	0.0759308	0.0949258	0.0714916	0.148333	0.032771	0.0270548	0.0505076	0.0255331	0.0163409	0.0510708	0.0423208	0.07314	0.0173012	0.0324995	0.0297175	0.0273983	0.0282093	0.0374763	0.0407114	0.0482402	0.0116835	0.0127261	0.0461992	0.0729875	0.213937	0.315902	0.0997401	0.370421	3.151354
364	0	-15370.2	-15385.3	15.1268	0.140725	0.120939	0.0909951	0.107008	0.110511	0.0783956	0.135378	0.0802976	0.102478	0.168934	0.0831204	0.0618586	0.0827515	0.0893909	0.115591	0.124745	0.120166	0.126237	0.114981	0.0686158	0.0850327	0.0844162	0.161786	0.0362154	0.0097515	0.0489166	0.0212923	0.0152446	0.070218	0.0353811	0.0410988	0.0166541	0.0322567	0.0400933	0.0370558	0.0305131	0.0476103	0.0314117	0.0261852	0.0540647	0.0471206	0.0244096	0.0355571	0.21727	0.302536	0.10668	0.373514	3.155404
365	1	-15377.4	-15392.8	15.4779	0.112148	0.106639	0.0838472	0.118693	0.108617	0.0857584	0.127333	0.0774174	0.0911839	0.167021	0.0647974	0.096129	0.0985482	0.0974697	0.0945935	0.140969	0.136714	0.110785	0.105682	0.0757528	0.0959015	0.0961825	0.146916	0.020296	0.0327874	0.0449011	0.0356479	0.0144341	0.0513195	0.0282808	0.0817769	0.0216317	0.0405483	0.0294855	0.0347302	0.0300425	0.0287632	0.0486713	0.0262212	0.0120406	0.0333284	0.0206766	0.0456129	0.208151	0.314243	0.103147	0.37446	3.120295
366	0	-15370.1	-15383.8	13.6842	0.132976	0.100172	0.111038	0.114359	0.11347	0.0923246	0.150178	0.0716519	0.113512	0.187197	0.086685	0.0755146	0.112862	0.0947907	0.095536	0.134214	0.137912	0.132021	0.117446	0.0806877	0.0895199	0.0766947	0.173504	0.0462578	0.0150377	0.0512854	0.0370071	0.0163784	0.0881714	0.0386966	0.0398823	0.0241328	0.0397487	0.0249244	0.0200818	0.0324352	0.0385155	0.0195215	0.0250439	0.0380717	0.0328762	0.029637	0.0476876	0.220603	0.305182	0.107075	0.367141	3.299659
367	1	-15370.3	-15385	14.7773	0.121601	0.0968433	0.112172	0.104695	0.0996276	0.0756804	0.127653	0.095165	0.0986349	0.187976	0.0649795	0.0885383	0.0915132	0.0848073	0.111059	0.133136	0.12871	0.110785	0.11036	0.0859682	0.0943609	0.0760308	0.155943	0.0249698	0.0284984	0.0643699	0.0418425	0.0234558	0.0548533	0.0339512	0.0817769	0.0165455	0.0456728	0.0392445	0.0178932	0.0181719	0.0539936	0.029936	0.0517245	0.0186361	0.0113901	0.0379368	0.0392566	0.21722	0.30117	0.103091	0.378518	3.190359
368	0	-15374.4	-15389.8	15.3902	0.114858	0.0997694	0.11571	0.0940651	0.0922234	0.0871226	0.116842	0.0819194	0.098842	0.15105	0.0669374	0.0841073	0.0802709	0.110114	0.111743	0.125715	0.144039	0.111137	0.132349	0.0694192	0.101718	0.0817239	0.184115	0.0320602	0.0191273	0.056982	0.0320834	0.0092987	0.07238	0.0264063	0.0360444	0.0254146	0.0589614	0.031747	0.0252615	0.0258176	0.0220574	0.0177376	0.0359741	0.050679	0.0342839	0.0200861	0.0408661	0.202021	0.311478	0.109565	0.376936	3.12906
369	1	-15373.1	-15389	15.941	0.120906	0.0974339	0.0944448	0.0861708	0.0893739	0.0786405	0.108905	0.0833297	0.100509	0.167217	0.0674548	0.0729871	0.0852011	0.107743	0.0967033	0.146106	0.117621	0.111542	0.122454	0.0791347	0.0905201	0.0942835	0.167176	0.0222219	0.0359518	0.0533875	0.029415	0.0105058	0.0358228	0.0293064	0.0850818	0.0182942	0.0417494	0.043047	0.028615	0.0370582	0.0334732	0.0363662	0.0327061	0.0286681	0.0202636	0.0324672	0.0337299	0.224663	0.287938	0.109302	0.378097	3.073988
370	0	-15372.7	-15388.7	15.9793	0.135917	0.0980076	0.0974738	0.107048	0.0975464	0.0878891	0.121185	0.0760103	0.0923372	0.182938	0.0835139	0.0766702	0.0783155	0.088595	0.111743	0.11002	0.109964	0.11261	0.108736	0.0631426	0.0802741	0.075199	0.182159	0.0400441	0.0231596	0.0520713	0.0241982	0.0105698	0.0867892	0.0384402	0.0404854	0.018635	0.0498689	0.0324838	0.0264553	0.019468	0.0274558	0.0101546	0.0205545	0.0525033	0.0538255	0.0203581	0.0453338	0.220535	0.298604	0.113173	0.367689	3.070149
371	1	-15376.4	-15391.9	15.4278	0.132907	0.0858646	0.0942774	0.103106	0.118779	0.0690951	0.133605	0.0738167	0.101581	0.196944	0.0808775	0.0687351	0.101937	0.0899959	0.10757	0.130122	0.117878	0.0978259	0.11064	0.0772263	0.0953321	0.0830608	0.169998	0.0255643	0.0286734	0.0490871	0.0445294	0.0116257	0.0296667	0.0457283	0.0666524	0.0256406	0.0256412	0.037512	0.0183437	0.0180695	0.047259	0.0344991	0.0549319	0.0229473	0.0148824	0.0354551	0.0474239	0.213867	0.30268	0.103152	0.380301	3.125307
372	0	-15365.3	-15381.2	15.8964	0.107972	0.0988355	0.093418	0.094601	0.0990434	0.0767679	0.110388	0.0729914	0.0849299	0.172966	0.0792762	0.0815749	0.0926403	0.0911298	0.116353	0.133591	0.143574	0.118913	0.130918	0.0683108	0.0877905	0.074709	0.173376	0.0268143	0.0171693	0.0460431	0.0223555	0.0193107	0.0874753	0.0334264	0.0454566	0.0281662	0.0302031	0.0285408	0.0289038	0.0272779	0.0298502	0.00949292	0.0290964	0.0481585	0.0446153	0.0222815	0.0497384	0.211029	0.294793	0.1076	0.386578	3.078445
373	1	-15365.1	-15380.2	15.0902	0.139277	0.107106	0.0805509	0.108257	0.116521	0.0802576	0.139524	0.0784051	0.106429	0.151705	0.083462	0.0905507	0.10427	0.0956893	0.0975998	0.133622	0.130749	0.117851	0.112182	0.0697712	0.0886897	0.0691576	0.176436	0.0307118	0.0263964	0.0403135	0.0320594	0.0177345	0.0588946	0.0295486	0.0717188	0.0149299	0.03253	0.0354326	0.0244787	0.0304271	0.035226	0.0276873	0.0375736	0.0186084	0.0219833	0.0356197	0.0591298	0.214819	0.300405	0.10756	0.377217	3.159067
374	0	-15374.3	-15389.1	14.8408	0.124139	0.110331	0.108149	0.104629	0.117556	0.0920282	0.131403	0.0749529	0.120224	0.166802	0.081497	0.0885514	0.0921868	0.101927	0.0939132	0.140405	0.139974	0.110925	0.0996915	0.0724509	0.0813086	0.0752156	0.178069	0.0374092	0.00960028	0.0529314	0.0308748	0.0346472	0.0628777	0.0269223	0.0493996	0.0282742	0.0391818	0.0211243	0.0217023	0.0332087	0.0281525	0.0239724	0.0393553	0.0481475	0.0278413	0.0232889	0.0387587	0.21512	0.307141	0.103228	0.37451	3.184
375	1	-15387	-15402.4	15.4133	0.111298	0.111898	0.105102	0.0808447	0.115538	0.0703767	0.117175	0.0551995	0.090365	0.161712	0.0754591	0.0841644	0.0989795	0.0943588	0.113958	0.12731	0.132392	0.117851	0.109439	0.0763381	0.0753799	0.0546817	0.186632	0.0187196	0.0321228	0.0355736	0.0192734	0.0324263	0.0319753	0.0462015	0.0708377	0.0374053	0.0495221	0.041767	0.0306493	0.0406472	0.0417364	0.0369397	0.0484556	0.0266204	0.0298475	0.0343853	0.0551944	0.222703	0.289914	0.102507	0.384875	3.12675
376	0	-15368.6	-15384.3	15.7647	0.126687	0.10883	0.0860429	0.111976	0.113589	0.0880562	0.116542	0.0735375	0.0921508	0.141771	0.0777995	0.0800449	0.0928602	0.0840963	0.11109	0.13594	0.142378	0.104295	0.0985759	0.0704785	0.0863986	0.0782864	0.158241	0.0374092	0.0228415	0.0630074	0.0308748	0.0248564	0.0748402	0.0272371	0.0314499	0.0269523	0.0465242	0.0437617	0.0354314	0.0242687	0.040643	0.0236463	0.028864	0.0406197	0.0287346	0.0168871	0.043102	0.209981	0.299804	0.109168	0.381047	3.091617
377	1	-15390.6	-15404.8	14.1977	0.145795	0.113419	0.107427	0.10692	0.131839	0.0940741	0.122329	0.0690666	0.0804792	0.11773	0.0812495	0.0832554	0.110751	0.0789483	0.113165	0.143965	0.123046	0.0984681	0.133573	0.0732289	0.0997454	0.078551	0.161865	0.0390218	0.0204775	0.0413859	0.041076	0.0192081	0.039881	0.0358734	0.0598705	0.0242832	0.0740011	0.0342559	0.0360823	0.0259532	0.0462779	0.0332186	0.0428126	0.028669	0.0279412	0.0430819	0.066051	0.218376	0.316301	0.0973524	0.36797	3.248314
378	0	-15378.1	-15392.4	14.3513	0.115764	0.0918943	0.0995397	0.113999	0.108053	0.0727313	0.154119	0.0835668	0.105191	0.175718	0.083548	0.0883133	0.0985343	0.110262	0.0930436	0.133764	0.125964	0.127829	0.131445	0.0633985	0.0918694	0.0722495	0.179793	0.0354351	0.0178168	0.0297975	0.0221577	0.0232628	0.0803579	0.044771	0.0434871	0.0406659	0.0386567	0.0141284	0.0198317	0.0258124	0.0436433	0.0232083	0.0323774	0.0380082	0.0507877	0.0268735	0.0612878	0.224524	0.281738	0.107093	0.386645	3.232958
379	1	-15368.3	-15383.7	15.3318	0.121448	0.134584	0.0935675	0.0915076	0.117149	0.0736821	0.124099	0.0766339	0.1086	0.158236	0.0735554	0.0829634	0.100793	0.0987709	0.113165	0.116269	0.134535	0.116682	0.110373	0.072283	0.0835442	0.0759074	0.155135	0.0296265	0.0315686	0.0413859	0.0491527	0.0118808	0.0512095	0.0364185	0.0767354	0.0165341	0.0625648	0.0335701	0.0226464	0.0183665	0.0321752	0.023591	0.0467637	0.0172183	0.023478	0.0249099	0.051627	0.218069	0.295027	0.101138	0.385766	3.134906
380	0	-15377	-15391.5	14.4701	0.144889	0.0865892	0.0848966	0.100294	0.10097	0.0898249	0.152493	0.0875601	0.0976441	0.175133	0.0692497	0.0788522	0.101389	0.0773782	0.11031	0.138598	0.14879	0.127511	0.125082	0.087101	0.0761825	0.0832527	0.170494	0.0323046	0.00648585	0.0622662	0.0306708	0.0240459	0.0969968	0.0265302	0.0397181	0.0193358	0.0539578	0.0315007	0.0266936	0.0280413	0.0286931	0.0166588	0.0211121	0.0341932	0.0442694	0.0214814	0.0616357	0.224595	0.309391	0.0937245	0.37229	3.221075
381	1	-15390.2	-15406.1	15.946	0.132424	0.099095	0.0922594	0.122142	0.107989	0.0808868	0.160675	0.0791658	0.0923392	0.13342	0.0824515	0.0742013	0.106122	0.0802046	0.112423	0.129535	0.132717	0.117249	0.114569	0.0559788	0.0647473	0.08496	0.162597	0.0273522	0.0234313	0.0373063	0.0202194	0.015755	0.062529	0.0333537	0.08826	0.0248918	0.0411094	0.027485	0.0258194	0.0124123	0.036817	0.0193533	0.0344715	0.0206301	0.0240469	0.0229202	0.0571652	0.199808	0.307554	0.100247	0.392391	3.073482
382	0	-15376	-15391.3	15.3533	0.126935	0.107944	0.104504	0.107701	0.117588	0.0802204	0.12248	0.0653488	0.0858418	0.14899	0.0739338	0.0767456	0.107124	0.0905064	0.134062	0.130982	0.120245	0.101665	0.127489	0.086362	0.0632468	0.0820377	0.141994	0.0409571	0.0138719	0.0451594	0.027422	0.0382305	0.0744123	0.0403068	0.0291734	0.0267485	0.029834	0.0346024	0.0345922	0.0196312	0.0339445	0.0448339	0.0213335	0.0583326	0.0442694	0.0287535	0.0424022	0.213484	0.294395	0.100461	0.39166	3.132757
383	1	-15376.4	-15391.9	15.5536	0.108716	0.0880602	0.0989088	0.102525	0.118694	0.0749323	0.118694	0.0902149	0.0891167	0.13342	0.0907422	0.0722855	0.10294	0.0925108	0.110422	0.119471	0.134436	0.117806	0.106211	0.0814005	0.0966748	0.0820736	0.128394	0.0222765	0.0524858	0.04399	0.0309287	0.0439436	0.0547954	0.0275085	0.0694219	0.0184914	0.0506323	0.0445996	0.0360261	0.0196759	0.0504197	0.0290628	0.0358597	0.0220793	0.0109621	0.037563	0.0533555	0.213007	0.303157	0.0993852	0.38445	3.112727
384	0	-15371.5	-15386.7	15.1916	0.13657	0.0939957	0.106946	0.101166	0.0922999	0.0704048	0.11203	0.076535	0.120338	0.158322	0.0937756	0.0801384	0.0963314	0.0951847	0.0990296	0.130605	0.147	0.104799	0.127231	0.0692505	0.0971898	0.0860735	0.167216	0.03076	0.0199624	0.0532007	0.027422	0.0283727	0.0728838	0.0240904	0.0346069	0.0190497	0.0563884	0.0243525	0.0220863	0.0210824	0.037605	0.0153582	0.0339011	0.0396326	0.0412607	0.017742	0.0667394	0.217689	0.296478	0.107702	0.378131	3.148928
385	1	-15374.7	-15389.4	14.7681	0.154615	0.0840309	0.0996662	0.11567	0.113669	0.0723211	0.119804	0.0876842	0.0943906	0.154828	0.105398	0.076436	0.0939547	0.0967104	0.101096	0.119141	0.117326	0.117452	0.110083	0.0709574	0.10527	0.0768287	0.170067	0.0138513	0.0308419	0.0379989	0.0366156	0.0216795	0.0500634	0.032182	0.0871853	0.0303946	0.039637	0.0436887	0.0469259	0.0147492	0.050046	0.0304412	0.039925	0.0330143	0.0108481	0.0394292	0.044355	0.22045	0.303516	0.0996071	0.376426	3.191272
386	0	-15382.4	-15397.3	14.8923	0.154674	0.0939957	0.104259	0.085589	0.111068	0.0869888	0.119103	0.0862442	0.0838024	0.175204	0.0819603	0.0789338	0.113228	0.0925892	0.106136	0.17946	0.134632	0.124767	0.112505	0.0679834	0.108074	0.0689871	0.154827	0.0421343	0.0138715	0.0337597	0.0353108	0.0120481	0.0762923	0.0343047	0.0411287	0.0132959	0.0363502	0.0298296	0.0399618	0.0169009	0.0212778	0.00923768	0.0339982	0.0499953	0.0377316	0.0308912	0.0455267	0.221027	0.296711	0.10691	0.375351	3.178859
387	1	-15374.7	-15390.2	15.5789	0.126882	0.129023	0.0919511	0.112656	0.114116	0.0975627	0.113933	0.0615119	0.0995831	0.161571	0.0729372	0.0811651	0.0911846	0.0879042	0.120571	0.128368	0.119436	0.0950575	0.109153	0.0752891	0.0778876	0.0825917	0.160966	0.0251578	0.0332998	0.0415492	0.0360716	0.0322822	0.0494973	0.0323307	0.0689654	0.0245797	0.0449144	0.0448339	0.0340306	0.012722	0.0419652	0.0176983	0.0373926	0.0271461	0.0160753	0.0291928	0.0491918	0.201179	0.318876	0.105241	0.374704	3.110198
388	0	-15369.5	-15384.3	14.8084	0.139658	0.0897444	0.103671	0.0850735	0.102095	0.0922395	0.133043	0.0906162	0.0922694	0.18918	0.0746585	0.0784135	0.107203	0.106158	0.101769	0.118262	0.1205	0.10561	0.122667	0.0704478	0.0873902	0.0919125	0.15989	0.0424576	0.00616336	0.0437874	0.0407689	0.0297991	0.0720521	0.03813	0.0370482	0.0281623	0.0538347	0.0356683	0.0207327	0.0260738	0.0479109	0.0175359	0.0293093	0.034705	0.0396937	0.0188952	0.0620493	0.217929	0.300101	0.104081	0.377889	3.187248
389	1	-15369.2	-15383.7	14.5459	0.125652	0.110122	0.110061	0.105122	0.105193	0.0894974	0.134557	0.0741104	0.087858	0.171578	0.0880142	0.0792255	0.11325	0.10499	0.102414	0.121905	0.132028	0.120742	0.13208	0.0791021	0.0882441	0.0910841	0.151191	0.00769951	0.0309951	0.049179	0.0274652	0.0180987	0.0506651	0.0325246	0.0813763	0.0140281	0.0463658	0.0346816	0.0222704	0.0244369	0.0525205	0.0354706	0.0302731	0.0241183	0.0301726	0.0347787	0.0483562	0.225932	0.303756	0.0966964	0.373616	3.213497
390	0	-15374.7	-15389.5	14.807	0.133338	0.0998057	0.103671	0.125652	0.131462	0.0634919	0.134986	0.0697944	0.110023	0.169781	0.083984	0.0925146	0.0747925	0.0936572	0.0990888	0.133869	0.1205	0.101767	0.12015	0.0653505	0.0856754	0.090294	0.17202	0.0482292	0.0198575	0.0499149	0.0302842	0.0225338	0.0636621	0.0257658	0.0367956	0.03394	0.0507027	0.0320278	0.0250797	0.038793	0.0451512	0.0201073	0.0348821	0.0381849	0.036785	0.0218058	0.0372149	0.215319	0.299043	0.105105	0.380533	3.187387
391	1	-15381.4	-15396.6	15.1991	0.0980608	0.122811	0.099348	0.107246	0.10322	0.0870079	0.129835	0.062396	0.0859447	0.171796	0.0935374	0.0979031	0.0859512	0.0777441	0.12562	0.111516	0.116024	0.141972	0.11784	0.0712323	0.0882598	0.088642	0.158159	0.0146118	0.0301929	0.0480386	0.0318004	0.0294913	0.0403237	0.0413294	0.076814	0.00936585	0.0387942	0.0442818	0.0428369	0.0378083	0.0406022	0.0365476	0.0320224	0.0241183	0.0158132	0.0247851	0.0465333	0.2239	0.300366	0.0969414	0.378792	3.148178
392	0	-15375.9	-15390.5	14.6318	0.143588	0.0910985	0.106813	0.0970129	0.114561	0.0868845	0.126408	0.0764305	0.0919294	0.1481	0.0745773	0.0842059	0.100566	0.0864193	0.139888	0.130582	0.139935	0.103324	0.111193	0.0857069	0.08002	0.0805473	0.165196	0.0300728	0.0192685	0.0473081	0.0352838	0.0229688	0.0784526	0.0223425	0.0473095	0.0441329	0.0371523	0.0433922	0.0262668	0.0281366	0.0303422	0.0230865	0.0236575	0.0392779	0.0482596	0.041252	0.0519538	0.208806	0.289998	0.104345	0.396851	3.204905
393	1	-15382.6	-15396.7	14.1029	0.132516	0.108091	0.09385	0.117045	0.0995407	0.0718999	0.132592	0.0826552	0.132854	0.174476	0.0593804	0.0788133	0.117733	0.102577	0.130408	0.136629	0.131156	0.117376	0.128084	0.0795599	0.104321	0.077573	0.180182	0.0186084	0.0341325	0.0385323	0.0259955	0.0163504	0.0631799	0.0415616	0.0545943	0.0115159	0.0674641	0.0427498	0.0297633	0.014546	0.0449349	0.0219038	0.0339337	0.0199176	0.0171716	0.0303201	0.041305	0.207023	0.305855	0.104744	0.382378	3.257794
394	0	-15379.3	-15394.6	15.3077	0.126309	0.116495	0.0994827	0.0970129	0.0880385	0.0814052	0.134125	0.0673826	0.0952235	0.170464	0.085397	0.0753818	0.0963427	0.112794	0.111048	0.137348	0.112891	0.103871	0.114464	0.066584	0.061559	0.096251	0.144375	0.0380174	0.0185042	0.0598635	0.0360364	0.0326915	0.0591584	0.0193669	0.051739	0.0241638	0.0371523	0.0421822	0.0257991	0.0237908	0.0336346	0.0359073	0.0341516	0.053194	0.038019	0.0334773	0.046224	0.223314	0.279289	0.10406	0.393337	3.137318
395	1	-15376.6	-15390.6	14.0736	0.132057	0.114535	0.113304	0.108584	0.12955	0.077653	0.122022	0.0832703	0.0856421	0.158802	0.0911941	0.0788298	0.0979287	0.10901	0.122478	0.132592	0.10641	0.120534	0.120207	0.0746205	0.087805	0.102766	0.180182	0.00932093	0.0417012	0.043366	0.0449697	0.0172737	0.0453749	0.0368796	0.0792771	0.0203569	0.050328	0.0355826	0.0376632	0.0148977	0.05454	0.0339155	0.0230283	0.0198904	0.0271397	0.0274308	0.047814	0.217767	0.30331	0.101387	0.377536	3.260725
396	0	-15383.8	-15399.3	15.4996	0.143599	0.122484	0.105457	0.101063	0.110655	0.0884477	0.144317	0.0760137	0.0870377	0.170464	0.0608502	0.0922862	0.0860971	0.0949159	0.117458	0.129008	0.134968	0.118665	0.10586	0.0786995	0.090624	0.0703265	0.139158	0.0358077	0.0131947	0.0302125	0.0255558	0.0209625	0.0579608	0.0332977	0.0371782	0.032155	0.0409795	0.0276632	0.0178094	0.0198214	0.0445996	0.0175805	0.0307014	0.0319942	0.0404028	0.0185853	0.0732094	0.239637	0.297888	0.0980695	0.364405	3.118128
397	1	-15377.3	-15392.8	15.4856	0.117081	0.0881441	0.0783777	0.0808624	0.111473	0.0699136	0.130683	0.0727746	0.0802301	0.187122	0.0883642	0.0838464	0.0743023	0.0982467	0.124731	0.127978	0.141873	0.0943945	0.1213	0.0866393	0.0893605	0.0868624	0.170817	0.0207032	0.0295296	0.0421291	0.0177741	0.0291237	0.0497486	0.030193	0.0909092	0.0194118	0.0397567	0.0373492	0.0279407	0.0188396	0.0494963	0.0252312	0.0495796	0.0253755	0.0248413	0.0280893	0.0581229	0.207013	0.294818	0.117084	0.381085	3.119521
398	0	-15375.6	-15390.5	14.8658	0.127606	0.0739973	0.0875398	0.118658	0.102344	0.0904479	0.130632	0.0667534	0.0918158	0.204224	0.0753909	0.0732948	0.107535	0.0810797	0.10927	0.140619	0.13808	0.130575	0.120196	0.0846347	0.0774847	0.0738487	0.178449	0.029609	0.0185323	0.0515904	0.0311078	0.018952	0.071149	0.0401035	0.0467296	0.0409603	0.0300651	0.030534	0.024571	0.0256431	0.0337857	0.0198786	0.0307045	0.040852	0.0280863	0.0428338	0.0413386	0.220245	0.301249	0.104218	0.374289	3.181502
399	1	-15366.6	-15381.8	15.1811	0.138624	0.100634	0.0808124	0.12072	0.113109	0.085662	0.131094	0.078794	0.098712	0.170595	0.06912	0.0832381	0.0918636	0.0906215	0.11081	0.123883	0.128659	0.117666	0.103453	0.0852108	0.0708727	0.0850682	0.158348	0.0200924	0.0307208	0.0421291	0.0364695	0.0245494	0.0497486	0.0285058	0.0685598	0.0179668	0.0551819	0.0286932	0.0308124	0.0270204	0.0392976	0.0303924	0.0404866	0.0355855	0.0242242	0.0311194	0.0508482	0.201003	0.297316	0.105568	0.396113	3.149975
400	0	-15376.4	-15393.2	16.7569	0.11406	0.105609	0.0986382	0.0892737	0.0977898	0.0782582	0.114908	0.07734	0.102803	0.175172	0.0746425	0.0795469	0.0980618	0.0895902	0.105356	0.125524	0.134069	0.102417	0.102788	0.0820336	0.0525118	0.0859143	0.165136	0.0523522	0.0253776	0.0401262	0.0251236	0.0139832	0.0694964	0.0323591	0.0392933	0.0207893	0.0376148	0.0356053	0.033918	0.0256431	0.0261714	0.0261462	0.0127283	0.0317963	0.0292443	0.0192908	0.0438956	0.215583	0.294654	0.0960373	0.393726	2.992397
401	1	-15372.8	-15388	15.1461	0.112094	0.108684	0.106404	0.096006	0.145989	0.0832299	0.113272	0.0767273	0.090695	0.160433	0.081598	0.0775781	0.0910518	0.104743	0.0992774	0.14714	0.125005	0.100566	0.122637	0.0684425	0.0874241	0.0849882	0.181713	0.00855929	0.0314711	0.0517581	0.0270964	0.0196678	0.0351535	0.0280257	0.0909427	0.0166658	0.055869	0.0345054	0.0330228	0.0175041	0.0396313	0.0331025	0.0402825	0.0204167	0.00643112	0.0354398	0.0622278	0.225605	0.290331	0.103242	0.380821	3.153471
402	0	-15371.1	-15387.1	15.9944	0.112872	0.111274	0.0993893	0.0963893	0.100095	0.0705661	0.116048	0.0878605	0.0882264	0.180718	0.0757576	0.0741322	0.0884796	0.0995366	0.0981998	0.118955	0.126578	0.102131	0.105042	0.0792509	0.0692095	0.0658567	0.182682	0.0427359	0.0164947	0.0422829	0.0256283	0.0217052	0.0927381	0.039266	0.0577015	0.019167	0.0384552	0.0301512	0.0349818	0.0211472	0.040869	0.0181555	0.0297181	0.0420422	0.0392705	0.0220838	0.0447989	0.207513	0.302401	0.1111	0.378986	3.068643
403	1	-15381.5	-15396.3	14.8319	0.137717	0.0845231	0.111956	0.0930091	0.120026	0.0912215	0.122235	0.0941836	0.104221	0.153509	0.0949008	0.0787566	0.106749	0.084449	0.114344	0.108741	0.116404	0.106488	0.116516	0.093356	0.0688694	0.0698747	0.175768	0.0317269	0.0376484	0.0620476	0.0269329	0.0322299	0.0473696	0.0459041	0.0735985	0.0149716	0.055869	0.0378919	0.0218622	0.0304432	0.0233016	0.0181041	0.0550243	0.0252809	0.0153479	0.0354398	0.0460858	0.224159	0.297819	0.101395	0.376626	3.184898
404	0	-15372.6	-15388	15.4045	0.13584	0.116109	0.0963409	0.112509	0.108074	0.0772628	0.131683	0.0639143	0.100294	0.18792	0.0858322	0.0682013	0.0905235	0.101152	0.10245	0.117065	0.133713	0.113577	0.105042	0.0922742	0.0934842	0.0812961	0.137809	0.0406057	0.0253016	0.0536386	0.0304163	0.027109	0.0787529	0.0176358	0.0371583	0.0188975	0.0371319	0.0306012	0.041031	0.0246088	0.0267596	0.0133434	0.0313365	0.046495	0.03753	0.0164225	0.0404941	0.214958	0.31001	0.0973425	0.37769	3.127636
405	1	-15375.7	-15391.7	15.9254	0.115388	0.0970112	0.111956	0.0714837	0.103307	0.077145	0.133546	0.0810974	0.0886499	0.165431	0.0647298	0.079621	0.0885257	0.0990534	0.114622	0.116609	0.119016	0.0920077	0.110952	0.08074	0.112618	0.0834089	0.169417	0.00772621	0.0263003	0.0434449	0.0202231	0.0322299	0.0534774	0.0391696	0.0822273	0.0173463	0.0512611	0.0234912	0.0402163	0.0240459	0.0363567	0.0268104	0.0450082	0.0321137	0.0183611	0.0311132	0.0482828	0.212434	0.304668	0.104248	0.378649	3.075542
