Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
4520	-14507.3	-14528.1	20.7664	0.107189	0.0980495	0.0920163	0.0873881	0.0980963	0.0781735	0.115846	0.0766493	0.0817786	0.180783	0.0557779	0.109367	0.0925933	0.0879016	0.116931	0.121753	0.147358	0.110779	0.115964	0.0882482	0.0850371	0.0753993	0.150722	0.0471915	0.0361282	0.0410024	0.0279416	0.0567726	0.0267757	0.0125578	0.0292434	0.026119	0.0302277	0.0186327	0.0236735	0.0841986	0.0584136	0.0405572	0.0221328	0.0327785	0.0229234	0.0150999	0.0440174	0.220708	0.289274	0.0605916	0.0312724	0.389397	0.00875762	0.229556	0.233309	0.14766	0.389474	3.070189
4530	-14505	-14526.2	21.1476	0.136504	0.101583	0.0962719	0.103133	0.0994794	0.0836329	0.125279	0.0809824	0.0853205	0.181998	0.087035	0.0665851	0.0888975	0.103693	0.109816	0.131022	0.110516	0.0845358	0.12683	0.0493581	0.0818028	0.0913735	0.161322	0.0389737	0.0294077	0.0229177	0.0104432	0.0368145	0.0319732	0.0247958	0.0371463	0.0309601	0.042029	0.0219165	0.0201665	0.0825468	0.0346975	0.0164137	0.0302489	0.0274479	0.0421732	0.0276797	0.0363476	0.218587	0.279071	0.0664724	0.0309811	0.394524	0.0103643	0.226792	0.233911	0.155056	0.384241	3.03207
4540	-14505.9	-14526.5	20.6224	0.117916	0.0850586	0.117998	0.100642	0.113616	0.0850711	0.128251	0.0933692	0.0816405	0.142675	0.0659346	0.0814944	0.124323	0.111558	0.110104	0.109278	0.124062	0.0955135	0.120667	0.0753462	0.0930938	0.0793943	0.174801	0.040024	0.0457449	0.0533894	0.0147859	0.0409222	0.0209171	0.0120651	0.0394659	0.017212	0.0230357	0.0239436	0.00795522	0.0893638	0.0374151	0.0279352	0.0325197	0.0347769	0.0308857	0.0137138	0.0467112	0.219436	0.287594	0.0553399	0.0319368	0.396056	0.00963713	0.241159	0.241601	0.151679	0.365562	3.08459
4550	-14499.9	-14520	20.1172	0.118055	0.092638	0.116199	0.102808	0.107413	0.0722348	0.137907	0.0726095	0.0925649	0.211329	0.0727154	0.079901	0.102802	0.102148	0.111095	0.117423	0.139645	0.0861714	0.143812	0.0797268	0.0710403	0.0725373	0.161849	0.0395131	0.040579	0.0299688	0.0086773	0.0509562	0.0251093	0.0180544	0.0532156	0.0133681	0.0291696	0.0303778	0.0230381	0.0942984	0.0450513	0.0322933	0.0198339	0.0320216	0.0201099	0.0181427	0.0467112	0.216502	0.288573	0.0589443	0.0290645	0.39076	0.0161554	0.232937	0.234848	0.155326	0.376889	3.135114
4560	-14503.1	-14524.1	21.0375	0.123634	0.0945612	0.116199	0.0972649	0.109232	0.0748523	0.105796	0.0796151	0.0924616	0.164764	0.0731882	0.0748639	0.0759003	0.0881975	0.0849107	0.133892	0.13799	0.0902588	0.132306	0.0774765	0.101642	0.0821013	0.167228	0.0360396	0.0399982	0.0398508	0.0155119	0.0594883	0.0191312	0.0223223	0.0420268	0.0163578	0.0382333	0.0389561	0.0175043	0.0828698	0.0456189	0.0177349	0.031553	0.0242249	0.0201099	0.0137651	0.0434534	0.220182	0.271237	0.055403	0.0307981	0.416853	0.0055268	0.235126	0.238209	0.164523	0.362142	3.043085
4570	-14499.2	-14520.2	20.9407	0.122901	0.126096	0.0937908	0.080595	0.0962198	0.0709937	0.121913	0.071794	0.0935837	0.179344	0.0733535	0.0741897	0.0963747	0.0998021	0.113818	0.140332	0.128191	0.106046	0.119889	0.0777522	0.0804084	0.103401	0.155199	0.0384781	0.0356863	0.0332125	0.0118638	0.0444897	0.0266239	0.0157443	0.0360623	0.0244121	0.0355312	0.0383006	0.0171767	0.0772709	0.0379311	0.0250025	0.012154	0.0295049	0.0296021	0.0218135	0.0359148	0.226347	0.277423	0.0683886	0.0305187	0.390934	0.00638872	0.235992	0.234672	0.161101	0.368235	3.052764
4580	-14512.1	-14533.7	21.5697	0.119252	0.088959	0.0982556	0.071089	0.110545	0.0742737	0.12795	0.0780602	0.0759924	0.175623	0.0715669	0.0849012	0.10736	0.0916812	0.0935555	0.116002	0.149889	0.0835266	0.104021	0.083726	0.0804084	0.104475	0.141564	0.0541147	0.0371739	0.0253617	0.00984531	0.0498285	0.0373679	0.0206805	0.0273972	0.0270477	0.0313285	0.0216381	0.0109767	0.0798109	0.0364968	0.0285261	0.0252614	0.0311096	0.0333112	0.0215949	0.0483156	0.194017	0.269146	0.0646335	0.0335059	0.432104	0.00659405	0.256186	0.23076	0.15077	0.362285	2.989865
4590	-14514	-14535.3	21.3444	0.114476	0.0991755	0.0788421	0.121272	0.0871128	0.0717822	0.114213	0.0919261	0.080861	0.176016	0.0715669	0.0915305	0.112047	0.0878079	0.10759	0.11999	0.132417	0.109299	0.121311	0.0787617	0.0756922	0.110861	0.18161	0.0556359	0.0220747	0.0256398	0.0089527	0.0454639	0.0205871	0.0160028	0.0271622	0.0117714	0.0314356	0.022217	0.0129902	0.0778231	0.0417203	0.0192585	0.019339	0.0436238	0.0199072	0.0169273	0.037699	0.21877	0.266768	0.0555621	0.0308542	0.419748	0.00829706	0.2573	0.215065	0.167798	0.359837	3.012394
4600	-14503.8	-14524.4	20.5241	0.121486	0.105419	0.0972961	0.100665	0.100397	0.0853998	0.108939	0.0944968	0.0924319	0.174766	0.0601452	0.0857457	0.106296	0.0990324	0.106222	0.133897	0.130065	0.112307	0.103209	0.0711959	0.0835156	0.0745991	0.186022	0.0457914	0.0404347	0.0324892	0.0205575	0.0342091	0.0308551	0.0187261	0.0382529	0.0287449	0.0287172	0.0195328	0.0206294	0.0663666	0.0422631	0.0149097	0.0379905	0.0310863	0.0386683	0.0235277	0.0471157	0.224543	0.257304	0.0524588	0.0335784	0.424131	0.00798454	0.242604	0.232695	0.164072	0.36063	3.094418
4610	-14493.1	-14514.4	21.2354	0.115709	0.104398	0.102833	0.0904151	0.119195	0.0779223	0.114133	0.0744186	0.0900659	0.172203	0.0776967	0.0770385	0.0808703	0.0880091	0.111148	0.124123	0.134263	0.115959	0.108142	0.0804783	0.089065	0.0859665	0.158179	0.0387846	0.036222	0.0357297	0.00931382	0.039765	0.0214649	0.0238433	0.0326615	0.0129585	0.030561	0.0192946	0.0201803	0.0956619	0.0379721	0.0206357	0.0245637	0.0383906	0.0258162	0.0227833	0.0444564	0.217441	0.263847	0.0502628	0.0212299	0.433395	0.0138246	0.251871	0.2294	0.169085	0.349644	3.02329
4620	-14499.6	-14521.4	21.7211	0.114925	0.0875313	0.0902459	0.0813186	0.0953792	0.0695045	0.100031	0.0667239	0.0785598	0.182647	0.0712008	0.0678517	0.0897294	0.0823887	0.0981952	0.13591	0.140722	0.119973	0.106407	0.069186	0.0877445	0.0933856	0.167165	0.030414	0.033928	0.0367318	0.0190914	0.0456327	0.0314469	0.0180283	0.0443999	0.0234793	0.0349486	0.0278925	0.0175009	0.093903	0.0480102	0.0415337	0.0245362	0.0296919	0.0293068	0.00603599	0.0414829	0.21751	0.270664	0.0665936	0.0251565	0.406982	0.0130938	0.229291	0.234551	0.159013	0.377145	2.974719
4630	-14498.7	-14519.7	20.9575	0.124762	0.107642	0.103261	0.0805767	0.0963936	0.080482	0.123039	0.0685547	0.0839904	0.184591	0.0869011	0.0777428	0.103578	0.101889	0.110718	0.10712	0.108976	0.118477	0.140203	0.082615	0.0750956	0.0776527	0.173997	0.0330124	0.0359315	0.0252897	0.00945427	0.0281498	0.0291694	0.0167871	0.0378891	0.0175875	0.0314419	0.0167001	0.0272052	0.0860413	0.0484477	0.0459443	0.0287739	0.0346049	0.0221171	0.0229147	0.0353616	0.226924	0.259518	0.0585675	0.0270207	0.410967	0.0170024	0.249731	0.227662	0.157417	0.36519	3.05108
4640	-14505.3	-14526.8	21.5352	0.139445	0.0979138	0.105089	0.117024	0.106608	0.0678878	0.114705	0.0625605	0.0801727	0.168448	0.0891606	0.0881089	0.0988663	0.079787	0.0962812	0.120885	0.100607	0.094879	0.112354	0.0724751	0.0788111	0.0966516	0.159679	0.0374368	0.0462586	0.0303283	0.00971152	0.0510112	0.0244074	0.0218052	0.0378891	0.0125215	0.0501648	0.0140474	0.0227003	0.0783206	0.0475722	0.021955	0.029871	0.0474039	0.0216335	0.00806475	0.0318076	0.215547	0.290263	0.0666745	0.0255736	0.384826	0.017116	0.23013	0.23163	0.155665	0.382576	2.99331
4650	-14499.6	-14520.3	20.6962	0.133221	0.107708	0.10412	0.0842566	0.110814	0.0721736	0.118194	0.079975	0.0845156	0.167916	0.0809482	0.0887073	0.0963328	0.0840919	0.103405	0.144196	0.120455	0.109224	0.120339	0.0855741	0.088561	0.0742579	0.159679	0.0358996	0.043163	0.040797	0.0297122	0.0448029	0.021352	0.019553	0.0514813	0.0181472	0.0370815	0.0201812	0.0168792	0.0812829	0.0432705	0.0317737	0.0157723	0.0188668	0.0332151	0.011205	0.0441131	0.212086	0.295952	0.0577957	0.0330507	0.392367	0.0087484	0.232462	0.235269	0.14749	0.384778	3.077215
4660	-14508	-14527.9	19.891	0.142062	0.119376	0.0978659	0.0966577	0.101025	0.0755641	0.11615	0.0781447	0.0848124	0.198658	0.083961	0.0917984	0.101074	0.105507	0.110147	0.104824	0.114827	0.113214	0.138306	0.10887	0.0881339	0.0864038	0.158408	0.0216269	0.0557767	0.0364223	0.0174476	0.0423651	0.019895	0.0247088	0.0351577	0.0245966	0.0363795	0.0246009	0.0100702	0.069276	0.0377217	0.0318208	0.0238716	0.0341585	0.0281348	0.0175829	0.0503296	0.214891	0.28013	0.059543	0.0261697	0.401605	0.0176613	0.233363	0.243414	0.152272	0.370952	3.157732
4670	-14494.2	-14514.7	20.5064	0.129933	0.102025	0.108961	0.094394	0.106511	0.0811417	0.126962	0.0689365	0.082602	0.15628	0.0712795	0.0853932	0.0943335	0.100059	0.106336	0.125522	0.14735	0.121148	0.135363	0.0789642	0.0781879	0.0872907	0.157263	0.0334079	0.0384109	0.029509	0.0180254	0.0413914	0.0262712	0.0138891	0.0518927	0.0172953	0.0441683	0.0241802	0.0240884	0.0871968	0.0345237	0.0200076	0.0222333	0.0393348	0.0306013	0.0176296	0.0359001	0.204208	0.279526	0.0643438	0.0320929	0.410079	0.00974993	0.243444	0.231498	0.157953	0.367105	3.096193
4680	-14508.7	-14529.2	20.4987	0.109189	0.106989	0.0987918	0.114658	0.0986333	0.0619347	0.131759	0.0682814	0.0738694	0.175445	0.0712795	0.0860514	0.0934256	0.11865	0.111205	0.127066	0.131004	0.107277	0.112039	0.0885561	0.0565233	0.0885612	0.187008	0.0294227	0.0454436	0.0272525	0.0179355	0.0672373	0.02213	0.0116003	0.0482553	0.0241799	0.0302506	0.0297875	0.0170909	0.0937694	0.0615931	0.0215782	0.0188078	0.0356941	0.0195193	0.0221901	0.0350315	0.223713	0.307288	0.0508576	0.0296399	0.37574	0.0127621	0.241403	0.232822	0.145011	0.380764	3.096965
4690	-14493.1	-14514.6	21.5039	0.117171	0.0799263	0.0911354	0.0894984	0.113575	0.0700706	0.117043	0.0752232	0.0983445	0.159017	0.0759286	0.0803397	0.0790377	0.102622	0.106344	0.129551	0.130626	0.0921014	0.117445	0.087527	0.0803955	0.102033	0.16102	0.0404541	0.0403731	0.0302208	0.0178707	0.0449007	0.0221346	0.0268044	0.0414337	0.0211425	0.028739	0.0253534	0.0236589	0.0872141	0.0397877	0.0224291	0.0175658	0.0300527	0.0222776	0.0190585	0.0389989	0.227366	0.293297	0.0605841	0.0230418	0.381876	0.0138345	0.23244	0.234306	0.151212	0.382041	2.996445
4700	-14498.2	-14518.8	20.5855	0.123177	0.101655	0.100172	0.0940432	0.11337	0.0722124	0.117342	0.07627	0.0847935	0.170843	0.0848724	0.0775492	0.104729	0.0881195	0.111225	0.105217	0.161245	0.0926046	0.132257	0.0774251	0.0873132	0.0899085	0.162716	0.0421573	0.0426759	0.0230408	0.0225747	0.0495816	0.0223046	0.0189057	0.0346222	0.0163047	0.0428829	0.0275307	0.0223645	0.0677788	0.0492063	0.0240059	0.0259199	0.0409804	0.0243926	0.027747	0.0342481	0.213153	0.287497	0.0653154	0.0234217	0.399243	0.0113694	0.241227	0.229456	0.158644	0.370673	3.088283
4710	-14496.7	-14519.3	22.5128	0.10536	0.108706	0.107628	0.0870588	0.0964926	0.0660012	0.107601	0.0784505	0.0686691	0.162019	0.0792675	0.0816143	0.0800821	0.0952208	0.0908729	0.121505	0.114138	0.0987165	0.116617	0.0807364	0.0856977	0.089939	0.156219	0.0400478	0.0356775	0.0304579	0.020154	0.0330988	0.020658	0.0146256	0.0521385	0.0158855	0.031018	0.0241609	0.0236553	0.07676	0.0376074	0.0370234	0.0205552	0.0319171	0.0218793	0.0109861	0.0386343	0.228312	0.282756	0.0642382	0.0212383	0.395239	0.0082172	0.233944	0.226976	0.167509	0.371571	2.895553
4720	-14506.5	-14527.9	21.4093	0.124718	0.0943783	0.108978	0.0953132	0.0904296	0.0842245	0.0940978	0.0786342	0.100622	0.187093	0.0624699	0.067312	0.0858619	0.092126	0.0869397	0.123557	0.110769	0.126915	0.125036	0.0672731	0.083725	0.0793987	0.159574	0.0309179	0.0458376	0.0302169	0.0119196	0.0469903	0.0267226	0.0217895	0.0332512	0.0124266	0.035471	0.023176	0.0179726	0.117108	0.051895	0.0300056	0.0251489	0.0322728	0.0322224	0.0085263	0.0425878	0.205743	0.301828	0.0620998	0.030118	0.394306	0.00590494	0.244075	0.22248	0.146638	0.386807	3.005904
4730	-14499.1	-14519.1	20.0381	0.12772	0.0995295	0.102208	0.0970545	0.103274	0.0842245	0.124758	0.0559608	0.0923646	0.173023	0.0777319	0.0795168	0.0930389	0.10667	0.123117	0.148627	0.133285	0.116404	0.104322	0.0922164	0.0965377	0.0731069	0.177011	0.0388023	0.0382789	0.037233	0.0109049	0.0469903	0.0267226	0.0191737	0.035076	0.0165476	0.0408846	0.0178116	0.0205628	0.091883	0.0540693	0.0331084	0.010643	0.0269612	0.0307103	0.0172195	0.0477326	0.216393	0.286673	0.0597365	0.0300733	0.399164	0.00796105	0.251842	0.228445	0.148322	0.371391	3.143018
4740	-14506.6	-14527.9	21.3512	0.126262	0.0880321	0.112772	0.118202	0.101837	0.0733536	0.100996	0.0924225	0.0834542	0.152246	0.0802165	0.0811681	0.0912459	0.0913926	0.112811	0.136806	0.13419	0.119272	0.0989971	0.0739517	0.0744156	0.0707964	0.151527	0.0293178	0.055076	0.0199281	0.00502303	0.0358408	0.020038	0.0125129	0.0342539	0.021613	0.0397544	0.0320114	0.0199319	0.0975489	0.0355007	0.0282965	0.0210872	0.0489053	0.0334823	0.0137143	0.0415052	0.225974	0.276497	0.0532543	0.0279398	0.405764	0.0105721	0.250881	0.221809	0.156097	0.371212	3.011708
4750	-14501.8	-14522.9	21.1261	0.147486	0.0826665	0.103065	0.0950281	0.110906	0.0675229	0.141916	0.0768163	0.0933895	0.140237	0.0802165	0.0702854	0.0814655	0.0891682	0.106115	0.134733	0.13419	0.10349	0.118922	0.0822166	0.0860769	0.0825909	0.148742	0.042881	0.0366342	0.0293741	0.0176421	0.0540585	0.0217491	0.0252108	0.0391554	0.0219007	0.0388046	0.016172	0.0133842	0.0710679	0.0351676	0.0308049	0.0271791	0.0370496	0.0301414	0.0239286	0.0446759	0.222761	0.267799	0.0589004	0.0271397	0.403958	0.0194424	0.246261	0.222775	0.156332	0.374632	3.034225
4760	-14512.8	-14533.2	20.3593	0.116879	0.0735995	0.109615	0.0957228	0.0945277	0.0966524	0.129283	0.0689123	0.0915908	0.184903	0.0762934	0.0942039	0.0966617	0.113186	0.104968	0.111424	0.149439	0.114108	0.110315	0.0527777	0.0853344	0.0770378	0.186613	0.023901	0.0446351	0.0338217	0.0219558	0.0368635	0.0325022	0.0172752	0.0328378	0.0243764	0.039727	0.0258092	0.0178755	0.0874562	0.052737	0.0308049	0.0388958	0.026402	0.0268018	0.00961597	0.0525631	0.219135	0.284939	0.0512214	0.0259293	0.399399	0.0193759	0.24634	0.232049	0.159281	0.36233	3.110905
4770	-14497	-14518.2	21.135	0.117416	0.0868095	0.112636	0.0997906	0.0885025	0.0942121	0.114399	0.0811345	0.0813708	0.173408	0.0692152	0.0692272	0.0913084	0.0976645	0.112749	0.130597	0.136623	0.100144	0.108887	0.0789369	0.0950035	0.0769092	0.185262	0.0315041	0.0359329	0.0192698	0.0115645	0.0415608	0.0273283	0.0214146	0.0503815	0.017454	0.0383842	0.0238243	0.0224009	0.0895751	0.0410803	0.0312906	0.0330864	0.0262443	0.026527	0.0122824	0.030021	0.224244	0.265589	0.0554565	0.024385	0.413508	0.0168175	0.244239	0.221408	0.152976	0.381377	3.033333
4780	-14497.1	-14518.1	20.9369	0.125423	0.0900167	0.109354	0.0818232	0.0984254	0.0770591	0.115888	0.0657629	0.090987	0.18312	0.0763953	0.0813803	0.0768654	0.104288	0.100398	0.133331	0.117726	0.0925907	0.137714	0.0738341	0.0872028	0.0718134	0.15714	0.0315041	0.0433109	0.0279423	0.0118313	0.0579188	0.0267762	0.0339555	0.0455968	0.0272005	0.0384754	0.0182838	0.0230991	0.0949659	0.0460802	0.0239791	0.0329107	0.0470485	0.0306146	0.00957779	0.0335307	0.218057	0.25702	0.0630562	0.0290442	0.419342	0.0134803	0.241972	0.23156	0.167374	0.359093	3.053141
4790	-14513.8	-14533.5	19.7924	0.126145	0.0985512	0.0911783	0.101614	0.118128	0.0588822	0.101053	0.0975441	0.0910634	0.202142	0.0644521	0.0653789	0.0879362	0.10736	0.117231	0.148355	0.120397	0.149197	0.155564	0.0772649	0.0841784	0.0664802	0.193103	0.0297368	0.0433109	0.0232595	0.0173007	0.0370739	0.0290708	0.0189972	0.0515108	0.0210949	0.0368752	0.0256206	0.0144627	0.0734944	0.0372381	0.0198431	0.0289512	0.044007	0.0257042	0.0108101	0.0560264	0.21311	0.295565	0.0601245	0.0321646	0.39004	0.0089958	0.227603	0.242543	0.150699	0.379155	3.167589
4800	-14499.3	-14521.7	22.4466	0.117681	0.107795	0.108535	0.0899566	0.10694	0.0684647	0.10424	0.0674746	0.082194	0.146641	0.0585633	0.0669461	0.0926952	0.101027	0.108869	0.128673	0.115993	0.106334	0.127238	0.0772649	0.0840475	0.0871391	0.183367	0.0303052	0.028969	0.0217424	0.0130642	0.04189	0.0248637	0.0229155	0.0351002	0.015128	0.027585	0.0216164	0.0102267	0.0773762	0.0461303	0.0151499	0.0271832	0.0290331	0.0247104	0.00818943	0.0429098	0.224779	0.284158	0.0584376	0.0319749	0.391031	0.00961886	0.23393	0.227869	0.147071	0.391131	2.90217
4810	-14505.1	-14527	21.8979	0.136164	0.0993936	0.100796	0.10612	0.10694	0.0685333	0.0862335	0.0839761	0.0895912	0.145284	0.05461	0.0779825	0.112447	0.0947359	0.104561	0.11778	0.105793	0.112928	0.125579	0.0880096	0.0797034	0.0876245	0.138668	0.0334286	0.0414285	0.0394848	0.0104819	0.0438482	0.017987	0.0198119	0.0270596	0.00901694	0.0493806	0.0173643	0.0218412	0.0691334	0.0462539	0.0224263	0.0308512	0.0394414	0.0294256	0.0174238	0.0475045	0.219686	0.300122	0.0520355	0.0267866	0.389784	0.0115871	0.239458	0.22302	0.14687	0.390652	2.957047
4820	-14513.3	-14535.2	21.9341	0.102001	0.100354	0.128269	0.0891252	0.0866395	0.0602943	0.111802	0.0715355	0.0815338	0.189154	0.0754116	0.070669	0.0802359	0.0941364	0.111245	0.122827	0.112659	0.0950406	0.108328	0.0918039	0.0766401	0.0870212	0.140573	0.0309185	0.0360788	0.0454312	0.0108379	0.0362582	0.0436125	0.0244241	0.0302374	0.0167385	0.0248887	0.0288998	0.0394943	0.105939	0.0459283	0.0165416	0.0320578	0.0267008	0.0198839	0.015861	0.0353934	0.227242	0.304133	0.0538269	0.0273474	0.378192	0.00925827	0.231404	0.217575	0.14817	0.402851	2.953425
4830	-14507.3	-14527.1	19.8601	0.133303	0.102336	0.100254	0.0820682	0.124129	0.0868396	0.154876	0.0938844	0.0869522	0.181619	0.0767116	0.0757032	0.100737	0.0941364	0.117609	0.117506	0.135258	0.0953851	0.135081	0.0709128	0.074791	0.10528	0.185535	0.0411302	0.0399608	0.0375159	0.0159525	0.0444737	0.0141367	0.0207971	0.048016	0.0126067	0.0223094	0.0167669	0.0155388	0.0931448	0.0378251	0.0140618	0.0232872	0.0430151	0.033825	0.0133581	0.0421899	0.218063	0.289388	0.0643732	0.0340339	0.386205	0.00793708	0.228066	0.234732	0.154281	0.382921	3.160818
4840	-14513.1	-14534	20.9137	0.124613	0.0973881	0.0932087	0.0937898	0.103464	0.0645922	0.131644	0.0958288	0.0969625	0.212457	0.073639	0.0563286	0.100104	0.100491	0.104832	0.141952	0.106222	0.121888	0.137233	0.0654875	0.0712965	0.0695821	0.14008	0.0287995	0.0496417	0.02033	0.0139774	0.0441601	0.0155226	0.0283887	0.0465377	0.0165518	0.045675	0.0141814	0.0154117	0.102598	0.0476897	0.0173275	0.0329223	0.0257701	0.0252294	0.00900251	0.0526653	0.225233	0.287747	0.0543429	0.0320798	0.388169	0.0124287	0.22913	0.246821	0.151253	0.372796	3.055467
4850	-14502	-14523	21.0221	0.126224	0.0938984	0.10872	0.0926641	0.107328	0.0632866	0.10865	0.0668035	0.087405	0.196586	0.0759816	0.081005	0.0973412	0.100838	0.106184	0.134084	0.141394	0.127744	0.103625	0.0826878	0.0718774	0.0857575	0.160659	0.0223609	0.039287	0.027079	0.0141641	0.0503803	0.0314984	0.0170483	0.0515028	0.0232754	0.0367927	0.00722058	0.0193191	0.0724982	0.051827	0.0142679	0.0234788	0.0336975	0.0308048	0.00805901	0.0493201	0.206828	0.305653	0.0531705	0.0323773	0.391031	0.0109405	0.236207	0.237401	0.147136	0.379256	3.044626
4860	-14503.4	-14522.9	19.5088	0.127679	0.0799102	0.104067	0.115551	0.109907	0.0773262	0.128204	0.0795885	0.0874988	0.18424	0.0769819	0.0836676	0.127747	0.100825	0.133172	0.145835	0.129622	0.112494	0.107312	0.0698311	0.0785297	0.0871541	0.177933	0.0364753	0.0352045	0.0408771	0.0152471	0.0402216	0.0281416	0.0179088	0.0476381	0.0362557	0.0292824	0.0215538	0.0168159	0.0822471	0.0408211	0.0224714	0.0322516	0.0343355	0.025572	0.0182336	0.0493201	0.214242	0.303762	0.0541692	0.0226539	0.390695	0.0144782	0.243065	0.235813	0.156376	0.364746	3.195949
4870	-14499.7	-14520.2	20.5717	0.127679	0.112085	0.0996326	0.089412	0.10723	0.0622076	0.110219	0.0557354	0.092212	0.172419	0.0728566	0.0875297	0.104667	0.0889059	0.112743	0.125027	0.13145	0.119399	0.122817	0.0732007	0.0867889	0.0933857	0.192402	0.0238318	0.0379319	0.0427946	0.0107179	0.0375704	0.0303252	0.0298226	0.0507493	0.0171726	0.0265976	0.0170073	0.00751895	0.0911888	0.0436539	0.0214693	0.0306104	0.0384822	0.0320268	0.018545	0.0416493	0.20908	0.289465	0.0618041	0.0235192	0.401624	0.0145083	0.239797	0.237314	0.15301	0.369879	3.089668
4880	-14508.8	-14530	21.2631	0.140904	0.0866426	0.107005	0.0912329	0.122212	0.0740164	0.111232	0.0630698	0.0798855	0.158592	0.07432	0.0800833	0.096003	0.103829	0.105901	0.127932	0.125517	0.124381	0.121808	0.050814	0.0699346	0.0791522	0.160164	0.0564433	0.0306936	0.0313156	0.0178505	0.0413217	0.0130241	0.0351437	0.0471858	0.019089	0.0262155	0.0165371	0.0111655	0.0931636	0.0349576	0.0248377	0.0416423	0.0366236	0.0321595	0.018881	0.0376438	0.206203	0.272408	0.0663112	0.0259346	0.414179	0.0149648	0.244334	0.224104	0.167147	0.364414	3.020525
4890	-14503.5	-14524.9	21.3889	0.118018	0.094562	0.0925848	0.0996417	0.103131	0.0866628	0.0963318	0.0558698	0.0813337	0.169771	0.08015	0.0816168	0.0795817	0.0987783	0.113513	0.119075	0.123547	0.118329	0.140509	0.0661158	0.0908915	0.094337	0.166139	0.0350349	0.0373109	0.0346336	0.0138946	0.0483311	0.0331015	0.0300422	0.0356635	0.0168499	0.0373433	0.015868	0.0076133	0.0876822	0.042895	0.0155069	0.0290835	0.0406933	0.0205592	0.0155457	0.0398015	0.228156	0.281991	0.0557491	0.0263105	0.39328	0.0145133	0.21906	0.242927	0.156374	0.38164	3.007945
4900	-14506.4	-14525.8	19.3546	0.139529	0.0861879	0.086782	0.0837627	0.121762	0.0811742	0.127923	0.080052	0.0996184	0.20259	0.0724744	0.0837596	0.102542	0.0953216	0.135061	0.117709	0.130063	0.127352	0.128993	0.0866155	0.0879496	0.0672126	0.175308	0.0271641	0.0552634	0.0244268	0.0144226	0.048093	0.0259231	0.0155752	0.0499364	0.0198082	0.0417053	0.0227985	0.0168077	0.0920122	0.0562863	0.0299203	0.0235949	0.0388087	0.0253379	0.0181082	0.0456422	0.222318	0.282626	0.061903	0.0285004	0.388842	0.0158111	0.23316	0.255865	0.14474	0.366235	3.211376
4910	-14511.8	-14531.3	19.465	0.146831	0.102623	0.0939569	0.108498	0.117638	0.0565135	0.137544	0.0886423	0.0977439	0.179086	0.0692657	0.079665	0.0934908	0.0921314	0.11247	0.126504	0.146571	0.108741	0.13459	0.0851605	0.0904406	0.0830539	0.145124	0.0454213	0.0545754	0.0381245	0.00794685	0.0702181	0.0379103	0.0240459	0.0472689	0.0196772	0.0447626	0.0138177	0.00651393	0.0671777	0.047021	0.0300774	0.0235949	0.0348706	0.0382328	0.0149222	0.0378687	0.223577	0.288126	0.0509666	0.0228417	0.396409	0.0180792	0.235086	0.232712	0.160767	0.371435	3.200333
4920	-14504	-14526	22.0548	0.118046	0.0996694	0.116293	0.0993901	0.100104	0.064705	0.100079	0.0752791	0.0676396	0.179152	0.0733036	0.0676232	0.0898726	0.111578	0.0983833	0.13686	0.113214	0.0908859	0.123476	0.0569162	0.0965308	0.0873832	0.155905	0.0479193	0.024627	0.0262152	0.0127504	0.0474436	0.0269869	0.0111227	0.0332916	0.0313046	0.0429406	0.0204822	0.017308	0.0758772	0.0498084	0.0276492	0.0154837	0.0284161	0.0279681	0.010416	0.0410533	0.220974	0.281732	0.0487027	0.0335564	0.404518	0.0105165	0.231323	0.226398	0.158706	0.383573	2.941353
