Iteration	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
300	-13141.5	-13106	-35.582	0.9025011	0.332206	0.131345	0.238378	0.17654	0.243128	0.146619	0.261934	0.147891	0.179291	0.35507	0.126957	0.122655	0.271674	0.188238	0.180582	0.297401	0.288888	0.2225	0.287195	0.112027	0.179386	0.10597	0.520562	0.0135788	0.195763	0.0541113	0.0429636	0.160205	0.0939923	0.1442	0.0301128	0.0518468	0.0830147	0.0182947	0.0849902	0.228147	0.0128754	0.168013	0.0904557	0.102945	0.0977221	0.00550171	0.0677925	0.0274326	0.406202	0.0521898	0.0292752	0.428047	0.0568528	0.117113	0.445348	0.981759	2.45578	0.354584	0.367411	0.0676623	0.210343	0.3930246	6.862962
310	-13151.1	-13111.4	-39.7208	0.8422626	0.334533	0.138833	0.201052	0.149441	0.289571	0.132498	0.24815	0.170843	0.210147	0.386368	0.126957	0.217626	0.27591	0.2623	0.187469	0.311783	0.236727	0.309625	0.243812	0.141086	0.17509	0.0669677	0.664081	0.0076814	0.184741	0.0607038	0.037682	0.112598	0.0649904	0.142209	0.0654305	0.0924741	0.0606473	0.0106904	0.102982	0.184735	0.0321227	0.277616	0.0681416	0.0727452	0.114895	0.0404998	0.0623945	0.0297966	0.3249	0.0595572	0.0169514	0.503917	0.0648785	0.104515	0.423609	0.968011	2.50387	0.354584	0.367411	0.0676623	0.210343	0.3800466	7.276849
320	-13152	-13118.9	-33.0883	1.027504	0.246154	0.118043	0.180063	0.124305	0.176875	0.207982	0.307228	0.186921	0.146054	0.31467	0.0930224	0.157039	0.260657	0.2655	0.188988	0.264085	0.263964	0.201172	0.222367	0.063062	0.095599	0.0910927	0.459857	0.021742	0.248072	0.0768284	0.0776728	0.124189	0.0524043	0.165125	0.0303793	0.0459215	0.0615766	0.0268742	0.117488	0.275635	0.0369346	0.185071	0.0803921	0.0785178	0.129456	0.0668089	0.0778105	0.0281485	0.378733	0.0629178	0.0202242	0.448687	0.0612899	0.142409	0.484866	1.00441	2.36831	0.354261	0.367076	0.0676007	0.211062	0.4046059	6.6136
330	-13139.3	-13116.5	-22.8481	0.8469056	0.22415	0.150019	0.151281	0.120141	0.226965	0.131195	0.18536	0.147968	0.117907	0.225551	0.118897	0.125297	0.15916	0.191634	0.16565	0.332604	0.220757	0.161738	0.182255	0.0662276	0.111218	0.134944	0.474867	0.0184945	0.202272	0.0467466	0.0259004	0.117005	0.048399	0.13037	0.0267065	0.0708385	0.0356994	0.0227654	0.0439386	0.182926	0.0463082	0.16971	0.0516676	0.0638495	0.0908155	0.0269237	0.0424523	0.0330418	0.383701	0.0637431	0.0254441	0.454573	0.0394969	0.105493	0.425355	0.96915	2.5	0.356534	0.369432	0.061618	0.212416	0.3706375	5.589575
340	-13148.9	-13115.3	-33.6386	0.9444267	0.296993	0.138196	0.20844	0.092027	0.229051	0.183027	0.275863	0.191655	0.180912	0.297772	0.173702	0.141966	0.21757	0.177259	0.233158	0.284078	0.284026	0.174861	0.228922	0.0818342	0.123373	0.152708	0.483437	0.0573823	0.24601	0.0544146	0.0441495	0.171784	0.0623198	0.111494	0.0640512	0.0385421	0.0524322	0.0293631	0.0489055	0.217386	0.073857	0.194247	0.0758659	0.0710183	0.108901	0.038823	0.056846	0.0351559	0.378381	0.0628593	0.0291673	0.468524	0.0259119	0.125736	0.459386	0.990145	2.42473	0.356534	0.369432	0.061618	0.212416	0.3706375	6.668623
350	-13142.6	-13112.6	-30.0824	0.9483425	0.273108	0.102041	0.215447	0.106282	0.182753	0.207042	0.270483	0.133247	0.163163	0.308135	0.128693	0.12029	0.172618	0.181204	0.201301	0.291889	0.262832	0.198251	0.22219	0.093288	0.0971885	0.0627782	0.471796	0.0475136	0.238338	0.0684654	0.0188672	0.195268	0.0609066	0.172589	0.0482135	0.0219335	0.0631	0.0432424	0.052416	0.142786	0.0244781	0.217877	0.0998168	0.135544	0.0941218	0.0397353	0.0617746	0.0297141	0.446093	0.0531293	0.0213209	0.396001	0.0537417	0.126535	0.460655	0.990884	2.42193	0.355028	0.367871	0.0613577	0.215744	0.3903239	6.313006
360	-13147.4	-13111.6	-35.7803	0.8439612	0.367309	0.148204	0.176833	0.147969	0.21781	0.0999361	0.246676	0.163923	0.15175	0.499354	0.134972	0.13326	0.229741	0.259015	0.174487	0.335049	0.25109	0.226504	0.245091	0.154281	0.145436	0.141971	0.527187	0.0117393	0.289695	0.0399385	0.0265025	0.145469	0.0905731	0.129876	0.0364495	0.0209342	0.0639498	0.0159038	0.0786093	0.202557	0.0153979	0.168415	0.0575419	0.0928951	0.110964	0.0595493	0.0479897	0.0339757	0.382769	0.0491894	0.0274467	0.452795	0.0538235	0.104873	0.424249	0.968429	2.50245	0.354205	0.367019	0.0635318	0.215244	0.4039274	6.882799
370	-13163.5	-13127.4	-36.0906	0.8531514	0.39576	0.188577	0.176107	0.161612	0.235314	0.137228	0.181408	0.241818	0.149772	0.291539	0.0913522	0.137102	0.292951	0.24411	0.181914	0.347236	0.217096	0.189817	0.264217	0.0532893	0.143048	0.0840797	0.484292	0.0204183	0.156197	0.0853594	0.0577523	0.148527	0.11442	0.153455	0.0669759	0.048411	0.0513334	0.0460694	0.0540081	0.257449	0.0147292	0.255298	0.112408	0.117026	0.160187	0.0224378	0.0817205	0.0309329	0.341516	0.0493857	0.0290306	0.478925	0.0702098	0.106808	0.427684	0.97066	2.49485	0.348934	0.376438	0.0625864	0.212041	0.4039274	6.913821
380	-13148.8	-13111.3	-37.4567	0.9341944	0.282041	0.188116	0.183135	0.143615	0.246662	0.131064	0.255346	0.185173	0.171071	0.364139	0.187201	0.115999	0.224628	0.246695	0.222787	0.301818	0.249228	0.21807	0.253328	0.0874536	0.150893	0.113225	0.563333	0.017275	0.214344	0.0532673	0.0474613	0.158004	0.0313967	0.160866	0.0456024	0.116006	0.0803135	0.0281948	0.0766274	0.249007	0.0282788	0.228717	0.0600091	0.182604	0.0992309	0.0105575	0.0776542	0.0295657	0.344137	0.0547802	0.0277475	0.500323	0.0434473	0.123644	0.456038	0.988179	2.43214	0.348934	0.376438	0.0625864	0.212041	0.4060219	7.050438
390	-13150.3	-13112.9	-37.3655	0.8079475	0.279355	0.14263	0.202696	0.133129	0.242191	0.127068	0.281181	0.125195	0.165689	0.373088	0.132428	0.107226	0.299097	0.25074	0.269177	0.423882	0.277146	0.211212	0.220561	0.063181	0.137052	0.145249	0.450283	0.0334321	0.175761	0.107226	0.05087	0.181353	0.102514	0.115125	0.0311486	0.0718212	0.0212942	0.0222481	0.0464498	0.267154	0.0640294	0.214148	0.119904	0.145698	0.118894	0.0174652	0.0753181	0.0302757	0.352401	0.0561337	0.0255442	0.485835	0.0498099	0.0972488	0.410314	0.959133	2.5333	0.346716	0.374045	0.0685455	0.210693	0.3872368	7.041311
400	-13150.4	-13111.3	-39.1083	0.8544809	0.290085	0.195253	0.194554	0.116492	0.211391	0.174846	0.248376	0.152346	0.159354	0.40806	0.153514	0.158823	0.260157	0.18528	0.258284	0.402476	0.310421	0.244746	0.254848	0.0505479	0.12028	0.114488	0.52009	0.034358	0.189975	0.0935492	0.0606314	0.153102	0.131095	0.203803	0.0237431	0.0439801	0.0497304	0.0284084	0.0782957	0.268178	0.0358512	0.263681	0.144605	0.0591225	0.0693696	0.0205959	0.0788061	0.0284088	0.342853	0.0544031	0.0257417	0.489592	0.0590007	0.107088	0.428177	0.970978	2.49376	0.355296	0.369132	0.0676453	0.207926	0.3821308	7.21559
410	-13145.8	-13105.2	-40.6289	0.7989733	0.374571	0.144396	0.154193	0.109574	0.247916	0.172361	0.322071	0.143733	0.166024	0.327494	0.128983	0.137245	0.264019	0.285585	0.222491	0.415957	0.315039	0.206425	0.257114	0.122054	0.146975	0.119586	0.521171	0.0530376	0.262829	0.0688406	0.0546805	0.155533	0.0753767	0.154736	0.0299249	0.0309737	0.0937018	0.0301246	0.048316	0.218158	0.0730613	0.266069	0.0236401	0.160824	0.0986992	0.063851	0.1003	0.027508	0.380457	0.0512165	0.036777	0.474068	0.0299733	0.0953403	0.40672	0.95667	2.54127	0.354797	0.368614	0.0689543	0.207634	0.3816284	7.367655
420	-13145.4	-13106.5	-38.937	0.8995603	0.313528	0.185049	0.224233	0.141335	0.261319	0.20647	0.250731	0.137969	0.160976	0.381722	0.106904	0.158751	0.261376	0.242074	0.261301	0.383192	0.311316	0.267113	0.254544	0.062368	0.189507	0.110136	0.434224	0.00512631	0.223404	0.049951	0.0374605	0.162335	0.0970456	0.180237	0.0518159	0.0329772	0.0703752	0.0393612	0.0193824	0.159664	0.0499173	0.249814	0.0732195	0.138205	0.102073	0.0614083	0.0885516	0.0367637	0.39223	0.0528014	0.0275083	0.459795	0.0309008	0.116504	0.444331	0.981137	2.45803	0.338174	0.389359	0.064348	0.208119	0.3799478	7.198461
430	-13149.9	-13112.7	-37.1741	0.9997595	0.367789	0.148218	0.195386	0.171873	0.320317	0.158045	0.226671	0.137302	0.1823	0.355519	0.113891	0.115794	0.268016	0.199563	0.202854	0.428652	0.309448	0.219889	0.250865	0.0725808	0.151778	0.130077	0.514209	0.00300045	0.243558	0.0989097	0.0666291	0.14886	0.0580078	0.147122	0.0428163	0.0767465	0.0726375	0.0350774	0.0543522	0.141503	0.0851978	0.159572	0.0689012	0.114991	0.112658	0.0121488	0.0384465	0.0360349	0.357122	0.054496	0.0283912	0.492063	0.0318925	0.136906	0.47668	0.99996	2.38645	0.356421	0.378103	0.0626696	0.202807	0.3690342	7.022172
440	-13154	-13119.5	-34.521	0.8062817	0.329309	0.135607	0.217169	0.143439	0.204634	0.192992	0.25667	0.115983	0.148928	0.333292	0.129369	0.0874275	0.237418	0.244572	0.256825	0.253913	0.375408	0.164302	0.259573	0.0868366	0.17599	0.0813833	0.463825	0.00380558	0.167083	0.0905087	0.0367854	0.159249	0.0327334	0.192397	0.0266751	0.0576237	0.0777024	0.0338039	0.0444417	0.284534	0.0659609	0.246004	0.0515448	0.0597684	0.0835612	0.0624489	0.0853633	0.0347327	0.344217	0.0520237	0.0319078	0.476205	0.0609138	0.0968947	0.409651	0.95868	2.53477	0.349184	0.370425	0.0697909	0.210601	0.3622208	6.756861
450	-13143.5	-13110.7	-32.7712	0.97028	0.298016	0.144875	0.153001	0.154009	0.195972	0.182549	0.191889	0.154663	0.153797	0.331979	0.0986808	0.131115	0.221003	0.244037	0.191762	0.359543	0.281445	0.201708	0.222322	0.0742723	0.154646	0.0981394	0.529728	0.0131344	0.254523	0.0975269	0.033273	0.112262	0.0943115	0.175055	0.0610611	0.0613038	0.0531869	0.0214459	0.0291804	0.207007	0.0208444	0.158733	0.133533	0.0501204	0.102949	0.0512731	0.0820108	0.0328881	0.338335	0.0492609	0.0209646	0.510802	0.0477492	0.130986	0.467633	0.994896	2.40649	0.351269	0.366665	0.0702077	0.211859	0.409624	6.581886
460	-13150.2	-13110.7	-39.4603	0.9405565	0.32738	0.187734	0.181178	0.13239	0.269564	0.142136	0.29982	0.152809	0.116733	0.296523	0.140974	0.11357	0.206814	0.337728	0.194184	0.376412	0.266584	0.229256	0.25346	0.0999339	0.148896	0.122728	0.492946	0.026251	0.121754	0.068551	0.0369784	0.219317	0.095494	0.166477	0.0534587	0.0302409	0.0859038	0.039578	0.0742424	0.323493	0.0594838	0.274573	0.102713	0.103453	0.163456	0.0564064	0.0592114	0.0351777	0.353049	0.0483872	0.0280018	0.501742	0.0336422	0.124946	0.458125	0.989407	2.42752	0.349539	0.367998	0.069833	0.212629	0.3790967	7.25079
470	-13152.7	-13107.6	-45.1585	0.8677204	0.330812	0.144309	0.238173	0.219608	0.215143	0.259015	0.314849	0.198803	0.147926	0.457216	0.149735	0.13061	0.24668	0.303413	0.234775	0.256237	0.334929	0.252392	0.277238	0.132041	0.111089	0.139589	0.544233	0.0181542	0.187908	0.103907	0.0796722	0.205336	0.110406	0.170131	0.0580175	0.028364	0.0988619	0.0280147	0.06371	0.286643	0.0156838	0.271478	0.0466472	0.112435	0.140034	0.0832477	0.0731454	0.0340949	0.349267	0.0440824	0.0262871	0.503698	0.0425705	0.109866	0.433034	0.974087	2.48301	0.366378	0.358472	0.0680252	0.207125	0.3612494	7.82061
480	-13146.1	-13106.4	-39.6815	0.8432255	0.303174	0.149404	0.213065	0.148797	0.288717	0.16404	0.296885	0.201956	0.116757	0.405638	0.148733	0.175948	0.199738	0.241818	0.26453	0.315363	0.285809	0.248048	0.243313	0.0988086	0.18005	0.129991	0.52429	0.0640827	0.186448	0.0843741	0.0279849	0.138514	0.0612095	0.139399	0.0642196	0.0577639	0.0966377	0.00961362	0.0881036	0.166003	0.0250182	0.286667	0.0852543	0.101195	0.0996457	0.0257459	0.120161	0.0362386	0.313203	0.0468541	0.0159788	0.5268	0.060925	0.104718	0.423972	0.968248	2.50306	0.366025	0.358126	0.0689245	0.206925	0.3612494	7.272911
490	-13152.8	-13114.3	-38.4434	0.8598801	0.273879	0.131685	0.210891	0.116572	0.186693	0.144709	0.230299	0.142183	0.127799	0.435916	0.138759	0.132422	0.302217	0.243022	0.216189	0.361172	0.315525	0.197264	0.308969	0.0874915	0.1903	0.123092	0.472038	0.0640827	0.245349	0.0620512	0.0750702	0.156418	0.0400151	0.222368	0.0320068	0.0944912	0.051528	0.00403748	0.10892	0.14536	0.148184	0.192271	0.07422	0.126784	0.115542	0.0540371	0.0472778	0.0353292	0.305343	0.0456782	0.0201609	0.543807	0.0496813	0.108222	0.43017	0.972259	2.48935	0.366025	0.358126	0.0689245	0.206925	0.3421157	7.149104
500	-13146.6	-13107.1	-39.5323	0.8034163	0.34157	0.149296	0.156767	0.154294	0.253456	0.182082	0.266786	0.158763	0.140265	0.454029	0.118576	0.17215	0.282076	0.222139	0.222817	0.383342	0.309567	0.23011	0.267913	0.124249	0.146266	0.0839325	0.390344	0.0733301	0.237793	0.0749026	0.0579527	0.180031	0.085621	0.166407	0.064781	0.0445154	0.0499387	0.0224622	0.0951435	0.184961	0.0685648	0.202994	0.0662284	0.127969	0.111745	0.0656116	0.066257	0.0360128	0.311252	0.0465621	0.0235218	0.55433	0.0283211	0.0962855	0.408506	0.957897	2.53731	0.362838	0.36534	0.0683245	0.203497	0.403817	7.257998
510	-13151.7	-13106.9	-44.8081	0.8760791	0.342563	0.143544	0.185363	0.117642	0.280795	0.245288	0.309361	0.166735	0.15344	0.352238	0.139156	0.164247	0.293267	0.282058	0.298265	0.347966	0.298563	0.226499	0.316562	0.06259	0.157075	0.120376	0.605276	0.0916576	0.245666	0.0783734	0.0488212	0.186345	0.03208	0.212291	0.106608	0.0968494	0.0555677	0.0521248	0.0627543	0.246429	0.0342885	0.180512	0.080398	0.0967819	0.124954	0.0885543	0.0556449	0.0360041	0.305195	0.0465508	0.0118734	0.554195	0.0461813	0.111615	0.436052	0.975995	2.47634	0.362838	0.36534	0.0683245	0.203497	0.3708783	7.785571
520	-13148.7	-13102.5	-46.2308	0.8190245	0.346669	0.156306	0.258955	0.196668	0.256396	0.171988	0.351111	0.197757	0.199969	0.336954	0.173204	0.150101	0.284265	0.389612	0.233056	0.419941	0.307739	0.222446	0.282903	0.118414	0.190087	0.119759	0.550164	0.0290499	0.256012	0.0662687	0.0432563	0.184175	0.0861937	0.175085	0.0357166	0.084922	0.0299248	0.033509	0.0285149	0.235023	0.0424523	0.153962	0.073571	0.152231	0.158161	0.0661336	0.0792166	0.0361703	0.306604	0.0487319	0.0139219	0.556754	0.0378184	0.0996001	0.414682	0.96209	2.52363	0.362942	0.365445	0.0680577	0.203556	0.3708783	7.927843
530	-13152	-13110.4	-41.5877	0.7898297	0.328681	0.173338	0.252254	0.128611	0.294629	0.129608	0.319793	0.16074	0.218637	0.354425	0.151067	0.14842	0.18777	0.244722	0.269248	0.304442	0.24053	0.248908	0.214984	0.118331	0.178325	0.125724	0.555495	0.017063	0.294092	0.05126	0.0257852	0.117077	0.0633801	0.215142	0.0632135	0.0516881	0.0409895	0.0387567	0.0890039	0.235023	0.0889356	0.280941	0.0867399	0.127899	0.114671	0.0468952	0.0662962	0.0379717	0.321874	0.0493925	0.0107925	0.527509	0.05246	0.0933928	0.403007	0.954097	2.5495	0.362942	0.365445	0.0680577	0.203556	0.3708783	7.463535
540	-13154	-13117.1	-36.9033	0.9792236	0.326232	0.111442	0.211374	0.154074	0.229573	0.135728	0.23296	0.154113	0.197919	0.407939	0.152699	0.135547	0.257939	0.284457	0.272493	0.297021	0.259052	0.219687	0.216092	0.12105	0.177125	0.125724	0.504815	0.0364296	0.169529	0.0570805	0.0439558	0.118852	0.0493145	0.187155	0.0875303	0.0818978	0.0883585	0.0248172	0.0380817	0.134392	0.1315	0.218473	0.0619449	0.10873	0.0954241	0.0462836	0.030286	0.0387001	0.348942	0.0503399	0.0280588	0.464133	0.069826	0.13279	0.470417	0.99647	2.40032	0.361513	0.364006	0.0717269	0.202754	0.3344748	6.995093
550	-13152.7	-13117.4	-35.2919	0.78324	0.301656	0.136241	0.178356	0.122972	0.275324	0.140269	0.240636	0.155526	0.180675	0.350157	0.166184	0.0859231	0.231691	0.20084	0.215315	0.382895	0.263701	0.198135	0.233095	0.129561	0.170296	0.120575	0.504815	0.0348465	0.199959	0.0741778	0.0581348	0.106466	0.0515848	0.136162	0.0564669	0.0607113	0.0384748	0.0560703	0.0304518	0.185312	0.112243	0.214203	0.0561332	0.148862	0.138124	0.0319925	0.0587446	0.041042	0.370058	0.0516498	0.00596384	0.49222	0.0390669	0.0919877	0.400298	0.9522	2.55551	0.356742	0.366726	0.0722628	0.204269	0.3432582	6.833959
560	-13144	-13103.8	-40.1602	0.8496035	0.354935	0.155492	0.183799	0.184344	0.219149	0.151887	0.235204	0.163108	0.179596	0.369464	0.110009	0.150204	0.197156	0.244026	0.23088	0.381153	0.26527	0.209412	0.209905	0.0912639	0.167973	0.137091	0.579679	0.0328194	0.235207	0.0744885	0.0604409	0.194465	0.146144	0.130009	0.0827184	0.0591679	0.0709891	0.0324532	0.0223866	0.229548	0.0734956	0.279482	0.0684235	0.0912472	0.133636	0.0632849	0.0693795	0.0342121	0.361457	0.064316	0.0177428	0.48078	0.0414916	0.106062	0.426364	0.969805	2.49777	0.347344	0.372857	0.0731164	0.206682	0.3599224	7.320787
570	-13140.6	-13105.4	-35.1306	0.9133021	0.318271	0.16963	0.177827	0.188397	0.220694	0.140614	0.230901	0.1718	0.138046	0.303212	0.163393	0.162081	0.203998	0.222571	0.244448	0.327415	0.339582	0.218626	0.202958	0.146859	0.165846	0.0954258	0.582956	0.0325549	0.205961	0.0905923	0.0236558	0.15311	0.112161	0.104263	0.0591194	0.043829	0.0755285	0.0151255	0.0455965	0.18724	0.0367836	0.185076	0.0475654	0.117176	0.0971481	0.0124889	0.0373043	0.0333428	0.325968	0.0679766	0.0204795	0.508144	0.0440884	0.119347	0.449047	0.984005	2.4476	0.346385	0.372126	0.0752123	0.206277	0.3903369	6.817829
580	-13145	-13110.2	-34.7933	0.9343991	0.276571	0.162369	0.16515	0.177406	0.231851	0.178196	0.248607	0.149642	0.176738	0.418009	0.167257	0.11032	0.226078	0.242906	0.184582	0.378764	0.217067	0.193275	0.251143	0.0776273	0.159901	0.119862	0.49359	0.0513266	0.172041	0.0618472	0.0841586	0.161011	0.0751629	0.162507	0.0462332	0.048542	0.0847412	0.0216666	0.0670408	0.1989	0.0204018	0.229643	0.0364684	0.0897327	0.0814011	0.0411426	0.0432114	0.0329598	0.322224	0.0630187	0.0202443	0.502308	0.0592454	0.123686	0.456105	0.988219	2.43199	0.35763	0.359294	0.066683	0.216393	0.381322	6.784091
590	-13141.6	-13103	-38.5996	0.7455739	0.311364	0.143853	0.215404	0.165113	0.244918	0.191186	0.280625	0.155926	0.143008	0.373795	0.109063	0.135468	0.254026	0.194676	0.194518	0.337527	0.292603	0.232117	0.251143	0.109775	0.150981	0.0985859	0.552685	0.0238933	0.266756	0.0500977	0.0574728	0.209775	0.055206	0.168405	0.0642585	0.0813449	0.0594714	0.0330839	0.100501	0.143806	0.0830598	0.23912	0.109401	0.102765	0.100499	0.0340731	0.0433717	0.0325299	0.355771	0.0614151	0.0152214	0.489526	0.045537	0.0839375	0.384263	0.940653	2.59115	0.354159	0.360369	0.0711787	0.214293	0.3367898	7.164721
600	-13152.3	-13111.5	-40.8204	0.7715827	0.333765	0.185732	0.209281	0.144814	0.251294	0.128894	0.316769	0.15565	0.171775	0.383651	0.177735	0.20364	0.205876	0.2796	0.201546	0.345872	0.291746	0.270478	0.216555	0.121008	0.120566	0.119764	0.530122	0.00637557	0.157631	0.076126	0.0442938	0.117098	0.11228	0.213484	0.0268279	0.0219839	0.107201	0.0364804	0.0397716	0.287868	0.0795427	0.283625	0.0815026	0.119016	0.0999022	0.0502579	0.0594129	0.0318329	0.348148	0.0600992	0.0200985	0.495331	0.0444909	0.0894991	0.395436	0.948759	2.56631	0.369111	0.375582	0.0659863	0.18932	0.369489	7.38681
610	-13150.7	-13109.2	-41.5355	0.854612	0.271793	0.157704	0.214313	0.1406	0.232748	0.208766	0.191948	0.191895	0.191216	0.344091	0.0887018	0.216137	0.285943	0.270547	0.184791	0.342681	0.397657	0.220227	0.223851	0.0874438	0.16957	0.128304	0.659482	0.0203204	0.24653	0.0732745	0.0297659	0.19358	0.0421073	0.234764	0.0831568	0.0802596	0.116247	0.0406761	0.102196	0.225537	0.0129129	0.183697	0.0624721	0.0917218	0.0967042	0.0502579	0.0517251	0.024901	0.368167	0.0567865	0.0281269	0.470097	0.0519211	0.107115	0.428226	0.97101	2.49365	0.369404	0.359597	0.0660387	0.20496	0.3540613	7.458316
620	-13146.8	-13103.6	-43.1927	0.7800102	0.300364	0.144705	0.201641	0.181039	0.230707	0.194034	0.295222	0.210602	0.129221	0.382161	0.124611	0.179568	0.270885	0.309158	0.295019	0.323075	0.297723	0.233521	0.300635	0.118228	0.14926	0.101399	0.606816	0.0280547	0.25292	0.133976	0.0557085	0.19358	0.0498914	0.129446	0.0276729	0.116879	0.0408668	0.0187009	0.0332454	0.283529	0.0273507	0.182373	0.103034	0.139088	0.0816692	0.063343	0.0831155	0.0227791	0.383066	0.0555297	0.0351552	0.459693	0.0437768	0.0912985	0.39896	0.951258	2.55848	0.37067	0.359796	0.0644613	0.205073	0.3540613	7.624036
630	-13156.3	-13116	-40.3224	0.8747577	0.387615	0.139368	0.223136	0.153803	0.244537	0.179442	0.245189	0.125162	0.180679	0.410548	0.163556	0.210287	0.315854	0.256277	0.210999	0.332716	0.275753	0.228538	0.232063	0.157301	0.106099	0.14067	0.473786	0.0146392	0.2201	0.0570534	0.0433223	0.205969	0.10776	0.0966151	0.0524523	0.0983355	0.0499309	0.00652173	0.0478201	0.27331	0.0335944	0.249458	0.0994479	0.120165	0.068638	0.0423252	0.0561753	0.0252463	0.397124	0.0527647	0.0332295	0.436451	0.0551846	0.111339	0.435577	0.975696	2.47739	0.358089	0.368219	0.0638175	0.209874	0.3506516	7.337009
640	-13141	-13101.1	-39.9064	0.883367	0.254931	0.215927	0.206752	0.134048	0.258557	0.130261	0.284623	0.149173	0.181751	0.421255	0.111964	0.155748	0.229026	0.238881	0.278165	0.369826	0.298334	0.21776	0.280349	0.13728	0.116544	0.133757	0.514321	0.0247652	0.234606	0.0643027	0.0243566	0.189075	0.0924105	0.151932	0.0371388	0.0648914	0.0507872	0.0133767	0.0278839	0.256691	0.0486986	0.26087	0.0793454	0.127942	0.110137	0.0566834	0.0602799	0.0265074	0.38033	0.0536007	0.0407593	0.458252	0.0405501	0.113136	0.438652	0.977624	2.47059	0.350155	0.372771	0.0646064	0.212468	0.3760046	7.295406
650	-13149.4	-13107	-42.4169	0.7592373	0.4077	0.18019	0.207467	0.150383	0.233276	0.144239	0.243542	0.195212	0.152304	0.40392	0.132642	0.130568	0.232817	0.270133	0.278541	0.336119	0.323011	0.202145	0.255464	0.126711	0.256085	0.154072	0.48685	0.00810178	0.269195	0.084776	0.0757785	0.149515	0.0910831	0.131447	0.043662	0.0568427	0.16604	0.00555447	0.0623877	0.271495	0.0283821	0.201731	0.0992989	0.114078	0.103974	0.0194445	0.0602799	0.0260872	0.374301	0.0556189	0.0418714	0.462214	0.0399073	0.0868604	0.39019	0.944987	2.57796	0.349731	0.37232	0.0657373	0.212211	0.360153	7.54646
660	-13151	-13112.6	-38.474	0.7388695	0.275947	0.0992615	0.201735	0.147291	0.210111	0.155772	0.234553	0.141009	0.165265	0.367842	0.0966867	0.160401	0.195265	0.234887	0.23013	0.432353	0.289232	0.236547	0.26723	0.0556377	0.142677	0.123953	0.453956	0.0465758	0.245068	0.0522508	0.0449241	0.195489	0.116646	0.162175	0.0172928	0.0514849	0.0568521	0.0246161	0.0581126	0.16269	0.0664266	0.393767	0.138275	0.125873	0.0962079	0.115103	0.0645897	0.0273015	0.398049	0.0540348	0.0289472	0.444836	0.0468312	0.0825026	0.381307	0.938463	2.59773	0.352736	0.375519	0.0577095	0.214035	0.3635508	7.152161
670	-13136.8	-13104.4	-32.3424	0.9124441	0.323326	0.0821396	0.184	0.147003	0.179546	0.150405	0.283881	0.177214	0.108557	0.275878	0.110989	0.109986	0.237874	0.23421	0.200664	0.303873	0.228321	0.224528	0.23713	0.0896389	0.17565	0.0797537	0.494699	0.0335608	0.249851	0.0880131	0.0575692	0.16191	0.107483	0.154466	0.0390838	0.0535492	0.0372101	0.0157736	0.0730008	0.224948	0.0441008	0.174693	0.0617914	0.105119	0.10192	0.0391029	0.0765905	0.0275812	0.380703	0.0545885	0.0241688	0.449395	0.0635642	0.11917	0.448755	0.983829	2.44825	0.361644	0.369271	0.0621604	0.206924	0.3630947	6.539003
680	-13145.5	-13107.5	-37.9885	0.8751601	0.33523	0.107436	0.195533	0.126253	0.247676	0.166508	0.263175	0.152767	0.159109	0.307315	0.0992293	0.143489	0.254389	0.264697	0.186694	0.337863	0.238889	0.237103	0.259803	0.139865	0.138516	0.16144	0.552746	0.0500409	0.231704	0.0541422	0.0367783	0.202293	0.0412578	0.192944	0.0610703	0.0453654	0.10294	0.0487795	0.0660543	0.19546	0.0132285	0.259072	0.0433685	0.115154	0.153584	0.0811249	0.0335234	0.025969	0.357059	0.0574705	0.028804	0.47312	0.0575779	0.111423	0.435722	0.975787	2.47707	0.353225	0.381022	0.0613907	0.204362	0.3739025	7.103612
690	-13155.5	-13112.4	-43.0053	0.6727294	0.364438	0.19337	0.193708	0.137238	0.170034	0.168799	0.28794	0.200782	0.168609	0.329735	0.109857	0.226449	0.206773	0.33601	0.257522	0.35074	0.325906	0.208842	0.266141	0.113363	0.19386	0.0754148	0.523386	0.0393428	0.231704	0.0949537	0.0434481	0.140251	0.151107	0.23504	0.0523163	0.0958073	0.0406556	0.0610008	0.0382185	0.24485	0.0418123	0.246933	0.111337	0.122282	0.136025	0.0453444	0.0239428	0.0265833	0.365505	0.0489464	0.0262767	0.484311	0.0483773	0.0683754	0.350374	0.914328	2.66692	0.352046	0.37975	0.0645255	0.203679	0.3387779	7.605292
