Iteration	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
4710	-13205.8	-13172.1	-33.7625	0.290284	0.335581	0.163785	0.211022	0.162162	0.256417	0.108772	0.25064	0.139206	0.156671	0.330316	0.0870628	0.156875	0.191355	0.218135	0.204664	0.279362	0.316531	0.197971	0.228133	0.0601043	0.137789	0.0658457	0.498361	0.17577	0.073359	0.0799158	0.0402185	0.0695393	0.0206383	0.0892674	0.114099	0.0397302	0.178805	0.077479	0.0163087	0.275846	0.155379	0.0372291	0.0642245	0.17845	0.145843	0.0809957	0.0111583	0.0384741	0.253453	0.0709013	0.0138064	0.599187	0.0241786	0.00454033	0.0969612	0.579119	3.31938	0.350994	0.356358	0.0784536	0.214195	6.681017
4720	-13201.9	-13170.5	-31.393	0.2949865	0.297324	0.204769	0.176578	0.0890696	0.260329	0.125977	0.220557	0.169422	0.109831	0.325333	0.10326	0.154451	0.230192	0.216586	0.206469	0.292237	0.248581	0.218067	0.223496	0.0736841	0.157275	0.0889904	0.501764	0.191884	0.0572715	0.0380197	0.0953619	0.0435179	0.026242	0.0537524	0.0902859	0.0556545	0.187872	0.0478712	0.0407535	0.310093	0.06018	0.0427926	0.0756815	0.134479	0.146954	0.0504782	0.000680432	0.0365665	0.234944	0.0633495	0.0138743	0.620316	0.0309494	0.00489745	0.100601	0.587286	3.30722	0.35438	0.342923	0.0914764	0.211221	6.444065
4730	-13213.6	-13182	-31.5979	0.2775127	0.262012	0.171616	0.135182	0.129881	0.260329	0.16132	0.171043	0.206002	0.20537	0.315277	0.130607	0.131728	0.207228	0.208437	0.220989	0.317233	0.262882	0.256604	0.181122	0.0652031	0.113104	0.0643525	0.42885	0.195548	0.0896861	0.0840421	0.0560203	0.113643	0.0231241	0.0434205	0.119784	0.0673333	0.200608	0.0480943	0.0260562	0.201072	0.126769	0.055242	0.0325437	0.183627	0.0917865	0.0973274	0.00245109	0.0384402	0.228234	0.0638968	0.00892206	0.626375	0.0341311	0.00364885	0.0871594	0.556033	3.35316	0.342953	0.361065	0.0867289	0.209253	6.464552
4740	-13211.9	-13173.1	-38.7754	0.3319848	0.297457	0.207659	0.222452	0.175973	0.284946	0.18269	0.249567	0.207452	0.153615	0.38621	0.120358	0.130424	0.233377	0.333712	0.177186	0.359561	0.322426	0.29012	0.186085	0.125061	0.113726	0.0983102	0.46441	0.223891	0.0848309	0.0543285	0.0439613	0.0866674	0.0587273	0.0355474	0.129759	0.0293515	0.126938	0.0309145	0.117258	0.223747	0.0709815	0.0401765	0.0388551	0.185355	0.192273	0.0624333	0.023534	0.0398044	0.225863	0.0643882	0.0220689	0.6215	0.0263757	0.00824498	0.129498	0.645807	3.21645	0.340736	0.356711	0.0909234	0.21163	7.182308
4750	-13209.8	-13168.6	-41.194	0.2799597	0.277814	0.204011	0.239714	0.193566	0.294694	0.102269	0.248844	0.119039	0.155313	0.463436	0.164498	0.146849	0.255328	0.197672	0.208025	0.378386	0.242795	0.258267	0.291555	0.123725	0.124304	0.109725	0.489244	0.228495	0.0641167	0.0673361	0.0844998	0.10706	0.0240917	0.0872393	0.115749	0.0302264	0.228751	0.0877541	0.0191759	0.204935	0.112528	0.0917071	0.104466	0.18697	0.133697	0.102116	0.0541784	0.0284155	0.211799	0.0689797	0.0181804	0.640519	0.0321067	0.0038108	0.0890263	0.560561	3.3466	0.356511	0.355408	0.087279	0.200802	7.424165
4760	-13206.8	-13162.8	-44.0435	0.2984819	0.359791	0.237987	0.224991	0.19335	0.284664	0.193089	0.286965	0.177485	0.212051	0.339172	0.152685	0.170779	0.261056	0.273555	0.267935	0.310143	0.251381	0.259367	0.333479	0.103358	0.145969	0.089026	0.564245	0.222831	0.0688616	0.035841	0.0610181	0.0745652	0.0240917	0.0872393	0.105915	0.00623258	0.13948	0.0691103	0.0313781	0.259144	0.13411	0.0917071	0.0649627	0.189788	0.160601	0.10857	0.0811454	0.0362008	0.225364	0.0645192	0.00944918	0.648225	0.0162415	0.00517297	0.103315	0.593245	3.29827	0.365369	0.348559	0.0856555	0.200417	7.709116
4770	-13218.3	-13165.4	-52.9707	0.286623	0.381616	0.206908	0.292078	0.191336	0.349587	0.0894267	0.298739	0.140428	0.224856	0.416462	0.189224	0.181949	0.313074	0.357866	0.279549	0.380486	0.298961	0.299719	0.356196	0.103454	0.170224	0.160929	0.613966	0.329763	0.0748045	0.009867	0.110119	0.128692	0.0388508	0.113102	0.144753	0.0134292	0.157863	0.0863662	0.023082	0.185742	0.171827	0.0597004	0.0939334	0.269707	0.162418	0.102851	0.0279354	0.024826	0.227721	0.0632473	0.0136779	0.640821	0.0297069	0.00427307	0.0941378	0.572638	3.32895	0.365555	0.354985	0.0833996	0.19606	8.601837
4780	-13221.6	-13161.6	-60.0619	0.3061372	0.420262	0.251867	0.230157	0.182561	0.359132	0.23425	0.396844	0.224156	0.262589	0.498695	0.205733	0.156478	0.286196	0.31194	0.236351	0.57921	0.410585	0.333911	0.303048	0.140824	0.216814	0.157947	0.657566	0.227654	0.0521022	0.021623	0.117167	0.0840014	0.0470375	0.0603712	0.110993	0.0974715	0.184638	0.0508562	0.126711	0.223458	0.116602	0.0875275	0.0943546	0.216156	0.262837	0.0635722	0.00870397	0.0308135	0.206609	0.0573838	0.0123855	0.663091	0.029717	0.00580634	0.109277	0.605967	3.27895	0.356032	0.363133	0.0838935	0.196942	9.310954
4790	-13206.2	-13161.8	-44.3698	0.3054137	0.421312	0.134196	0.213973	0.145586	0.29202	0.165784	0.349798	0.148335	0.143319	0.424254	0.144048	0.14584	0.272262	0.285413	0.243166	0.404054	0.376581	0.25551	0.237154	0.0935637	0.190272	0.0969395	0.46945	0.243902	0.0477008	0.0153923	0.0915045	0.0502186	0.0449424	0.0516945	0.177736	0.0507813	0.261191	0.0466603	0.0976588	0.211166	0.139029	0.0527717	0.0392703	0.193357	0.178618	0.0653959	0.0299168	0.0290318	0.22558	0.0572402	0.0175963	0.638363	0.032188	0.00574473	0.108713	0.604783	3.28076	0.376316	0.349827	0.0802876	0.193569	7.74174
4800	-13209.2	-13167.2	-41.9568	0.2904722	0.332855	0.172657	0.231751	0.230825	0.288357	0.186296	0.263046	0.216834	0.174563	0.394517	0.128184	0.136369	0.222144	0.29905	0.279572	0.352362	0.341885	0.189205	0.237154	0.114886	0.119483	0.111253	0.618816	0.163553	0.0643263	0.0323277	0.0625178	0.0492134	0.0436595	0.074232	0.107432	0.0474956	0.121763	0.0967781	0.00722953	0.192486	0.139208	0.0478954	0.0529183	0.268743	0.138177	0.0981111	0.0503122	0.028182	0.223335	0.0760737	0.0132308	0.634946	0.0242322	0.00455432	0.0971066	0.57945	3.31889	0.351066	0.358786	0.0822755	0.207872	7.500445
4810	-13201	-13160.7	-40.2061	0.3041794	0.377946	0.159488	0.205343	0.156623	0.284211	0.138305	0.262952	0.182937	0.19463	0.495039	0.11325	0.120506	0.199339	0.254696	0.238645	0.348498	0.289598	0.197453	0.267892	0.0744341	0.189394	0.0999721	0.547614	0.253536	0.0883496	0.0393719	0.0670932	0.121856	0.02883	0.0820881	0.112087	0.0270125	0.130595	0.0618634	0.0393409	0.183325	0.0905398	0.0486488	0.0611564	0.18182	0.0930674	0.13604	0.0799827	0.0322062	0.249932	0.0718166	0.0154334	0.599415	0.0311964	0.00564046	0.10775	0.602755	3.28385	0.345012	0.369771	0.0780984	0.207119	7.325372
4820	-13202.6	-13163.9	-38.7256	0.3067253	0.334966	0.180048	0.170723	0.172344	0.274061	0.146614	0.282448	0.158624	0.166184	0.447117	0.128343	0.150853	0.187014	0.215337	0.185787	0.351096	0.24995	0.210629	0.288212	0.109011	0.136207	0.0952099	0.592323	0.157242	0.0697149	0.0201503	0.0660752	0.099976	0.0095175	0.0832201	0.110428	0.0429827	0.204122	0.0719224	0.0486223	0.224648	0.123939	0.0520895	0.074119	0.184172	0.155152	0.0661524	0.0799827	0.0333711	0.243755	0.0586584	0.0305705	0.592238	0.0414071	0.0058567	0.109736	0.606926	3.27748	0.359654	0.356841	0.0826584	0.200846	7.177328
4830	-13196.7	-13161.9	-34.7869	0.3155444	0.261449	0.155281	0.221599	0.11901	0.241443	0.118443	0.286622	0.172269	0.170216	0.426375	0.127325	0.169857	0.227941	0.217351	0.230241	0.343193	0.295975	0.181223	0.212777	0.105182	0.163252	0.106003	0.458227	0.188648	0.0510218	0.0148565	0.0795099	0.107021	0.0128273	0.0951639	0.106274	0.0243713	0.209308	0.0436439	0.0496251	0.1853	0.0996149	0.0229732	0.0732722	0.182384	0.13743	0.0604101	0.0285438	0.0400748	0.227781	0.0676105	0.0157719	0.629938	0.0188238	0.00664068	0.116629	0.621007	3.25572	0.352815	0.361657	0.0867187	0.198809	6.783452
4840	-13199	-13171.2	-27.8046	0.2942024	0.315827	0.0881875	0.198361	0.106106	0.21764	0.131221	0.210511	0.184821	0.139234	0.231065	0.145467	0.115822	0.277182	0.215616	0.140211	0.310713	0.233349	0.17198	0.208892	0.0912698	0.152246	0.0926701	0.449716	0.152294	0.0807659	0.0334929	0.0697037	0.0584152	0.029955	0.0929885	0.0572272	0.0335757	0.131111	0.0349569	0.0508196	0.146602	0.119894	0.0196305	0.0314702	0.284881	0.130564	0.074326	0.0244456	0.0322582	0.246139	0.0769375	0.013246	0.592079	0.0393405	0.00483682	0.0999931	0.585937	3.30923	0.354827	0.357949	0.0802562	0.206968	6.085226
4850	-13208.6	-13180.2	-28.4387	0.2771801	0.273059	0.0978276	0.193468	0.165782	0.137898	0.156945	0.268032	0.154364	0.124988	0.239507	0.100201	0.157185	0.212377	0.193879	0.185785	0.296357	0.280565	0.20597	0.186165	0.0829515	0.108103	0.124917	0.420491	0.12414	0.0566619	0.0584801	0.0697037	0.0534826	0.00865598	0.115539	0.0841995	0.0444897	0.163619	0.0385725	0.0117745	0.131671	0.158548	0.0368292	0.0817764	0.327945	0.130366	0.0684416	0.0169179	0.0344996	0.303297	0.0711226	0.0151871	0.554118	0.0217761	0.00362716	0.0869061	0.555413	3.35405	0.354477	0.365352	0.0777261	0.202445	6.148631
4860	-13206	-13171.7	-34.3257	0.3285312	0.284	0.12996	0.240388	0.12822	0.212998	0.153176	0.240506	0.137864	0.167336	0.294335	0.0877775	0.154034	0.179986	0.234422	0.203393	0.342233	0.298265	0.239438	0.270222	0.162594	0.123628	0.0907358	0.568754	0.238082	0.0490572	0.0676584	0.021697	0.0882296	0.0626329	0.0717039	0.095528	0.065182	0.20604	0.0427432	0.031301	0.147163	0.126924	0.0633991	0.0329158	0.195324	0.100308	0.0530456	0.0341329	0.0355929	0.249855	0.0657304	0.0232856	0.600397	0.0251386	0.00789273	0.126795	0.640748	3.22456	0.362831	0.354537	0.0789455	0.203687	6.737332
4870	-13199.9	-13170.5	-29.3581	0.2937839	0.328257	0.126523	0.210168	0.101359	0.241467	0.132538	0.191443	0.156195	0.123761	0.277811	0.140746	0.127134	0.215526	0.209597	0.219971	0.302954	0.272625	0.229681	0.205964	0.10289	0.10164	0.104857	0.418116	0.220543	0.0861065	0.0676584	0.0276025	0.0378857	0.0101263	0.046841	0.113459	0.0122849	0.20604	0.102757	0.0400678	0.158586	0.0761223	0.0191578	0.0635141	0.177508	0.0981866	0.0644469	0.070462	0.0293876	0.284256	0.0712321	0.0167288	0.553387	0.0450089	0.00480464	0.0996689	0.585214	3.31031	0.353126	0.358332	0.0744716	0.21407	6.240576
4880	-13195.9	-13172.2	-23.6708	0.2876922	0.252032	0.112581	0.222074	0.10664	0.168738	0.12235	0.206804	0.119654	0.152159	0.307324	0.103525	0.143517	0.174823	0.194569	0.164032	0.320474	0.185724	0.177972	0.192885	0.108162	0.110837	0.110898	0.385707	0.20773	0.102622	0.0499033	0.0477064	0.0408905	0.0208903	0.0227975	0.117362	0.0248665	0.153437	0.0461135	0.00563098	0.15752	0.0847167	0.0378801	0.0281238	0.202314	0.0683502	0.053235	0.0562795	0.032851	0.296991	0.0669618	0.0257512	0.533166	0.0442782	0.00435015	0.0949614	0.574542	3.32615	0.354781	0.362791	0.072695	0.209732	5.67185
4890	-13199.2	-13171.7	-27.4636	0.3050586	0.348419	0.121424	0.215664	0.0752788	0.23495	0.132491	0.195911	0.164458	0.124806	0.348098	0.0912091	0.134939	0.203196	0.203965	0.189011	0.24734	0.258672	0.215533	0.197517	0.080909	0.0904	0.0964469	0.457316	0.17392	0.0835357	0.060821	0.0600793	0.0476447	0.0280104	0.0692483	0.0804334	0.0376441	0.152927	0.0321425	0.0380345	0.15902	0.101966	0.0199053	0.0569943	0.169694	0.187981	0.04144	0.021724	0.047321	0.274903	0.0693843	0.0217235	0.548878	0.0377896	0.00571462	0.108436	0.604201	3.28165	0.337095	0.357813	0.0864508	0.218641	6.051122
4900	-13189.2	-13162.1	-27.0582	0.3008656	0.286814	0.147647	0.159279	0.113512	0.153757	0.136208	0.274578	0.147111	0.125941	0.306819	0.103683	0.15156	0.139787	0.239583	0.189884	0.299436	0.23899	0.220103	0.220085	0.0818901	0.121473	0.0953095	0.411226	0.21461	0.0791994	0.0332007	0.0449948	0.0630554	0.0280104	0.0460947	0.117683	0.0476196	0.121527	0.0292412	0.0424429	0.136501	0.149221	0.0223712	0.0569607	0.19554	0.146406	0.0427841	0.0284457	0.0378082	0.302232	0.0698194	0.0167942	0.531029	0.0423174	0.00536578	0.105169	0.597254	3.29221	0.350636	0.36416	0.0725354	0.212669	6.010584
4910	-13198.9	-13164.7	-34.206	0.3044579	0.334667	0.151599	0.258381	0.142521	0.200656	0.127185	0.218552	0.147111	0.139909	0.419409	0.105921	0.123232	0.180511	0.240108	0.235653	0.314342	0.266235	0.202916	0.236687	0.0844252	0.11622	0.116342	0.536263	0.153827	0.0854007	0.0404692	0.0437395	0.11362	0.070909	0.0878632	0.0593506	0.0187209	0.18678	0.0593196	0.00833034	0.267049	0.0898991	0.0475226	0.0649215	0.209795	0.114368	0.0902602	0.0143714	0.0365416	0.277251	0.0690344	0.0172716	0.562054	0.0378476	0.00566389	0.107967	0.603214	3.28315	0.341823	0.365878	0.080484	0.211815	6.725362
4920	-13199.9	-13167.1	-32.8523	0.3045207	0.302311	0.12434	0.188819	0.133082	0.182448	0.166105	0.24742	0.181863	0.143858	0.306131	0.0946469	0.129549	0.195539	0.258657	0.173134	0.347837	0.242459	0.22145	0.228421	0.0535845	0.153525	0.0769507	0.632247	0.118456	0.0825081	0.0604068	0.0313703	0.0606074	0.0441121	0.11392	0.106481	0.00841597	0.145757	0.0293637	0.0450063	0.206668	0.116825	0.0269123	0.076096	0.263707	0.165357	0.0660224	0.0376276	0.0429886	0.298338	0.0526309	0.0187805	0.566408	0.020854	0.00566918	0.108016	0.603317	3.283	0.350578	0.360561	0.0762492	0.212611	6.589999
4930	-13204.8	-13171.5	-33.2971	0.2821699	0.31706	0.115695	0.167442	0.125851	0.216629	0.172417	0.264336	0.127298	0.179829	0.278867	0.0976955	0.116395	0.195306	0.305048	0.238729	0.373289	0.284282	0.193472	0.228421	0.0797701	0.112173	0.0947554	0.399319	0.254937	0.0470375	0.0508761	0.0569129	0.123706	0.0712146	0.0596395	0.0635484	0.0460656	0.15089	0.0759877	0.0888345	0.27811	0.138724	0.0156209	0.0414731	0.13758	0.165357	0.0462583	0.0376276	0.0376403	0.279805	0.0562581	0.0222716	0.575951	0.0280736	0.00396068	0.0907175	0.564608	3.34071	0.346034	0.364982	0.0758793	0.213104	6.634478
4940	-13201.6	-13170	-31.6315	0.2970586	0.288685	0.162026	0.154443	0.171496	0.193705	0.116682	0.259354	0.200401	0.173306	0.307286	0.124084	0.110688	0.214341	0.263887	0.172979	0.392038	0.238846	0.165198	0.248213	0.0985934	0.153352	0.0734108	0.55094	0.130348	0.0470375	0.0108501	0.0602335	0.0624151	0.0347466	0.0474937	0.113556	0.0293216	0.178234	0.0542892	0.0482298	0.165907	0.108788	0.0443571	0.0399305	0.215629	0.137024	0.0700748	0.0354903	0.0348755	0.328917	0.069945	0.0227874	0.517464	0.0260115	0.00505974	0.102209	0.59083	3.3019	0.325307	0.373582	0.0786788	0.222431	6.46791
4950	-13198.8	-13166.3	-32.5628	0.3502931	0.325783	0.114313	0.167879	0.152088	0.198577	0.172167	0.267186	0.146354	0.147194	0.347513	0.151302	0.137881	0.155719	0.246312	0.226779	0.31641	0.215278	0.247544	0.222923	0.0614903	0.159092	0.116465	0.462028	0.149145	0.0570401	0.0212602	0.0602335	0.0868581	0.0574626	0.0518974	0.0742501	0.0303762	0.214299	0.0512841	0.0238788	0.261119	0.110713	0.0332789	0.0496318	0.216882	0.166659	0.0568922	0.0296035	0.0423822	0.289643	0.0684316	0.0212975	0.549791	0.0284542	0.0102442	0.143783	0.671363	3.17461	0.338564	0.364294	0.0803872	0.216755	6.561041
4960	-13192.2	-13162.6	-29.5923	0.3087811	0.362405	0.153758	0.179283	0.12013	0.215457	0.0945084	0.189033	0.121084	0.17476	0.347513	0.12473	0.108936	0.197382	0.204571	0.152322	0.311595	0.282889	0.189383	0.242349	0.122497	0.124253	0.110513	0.428031	0.191877	0.0486759	0.0341013	0.0464467	0.0868581	0.0332177	0.0611819	0.110707	0.0243759	0.170327	0.0428858	0.0363103	0.224631	0.0802975	0.0274881	0.0785063	0.218293	0.129942	0.0539504	0.00654128	0.0421151	0.314257	0.0635392	0.0186196	0.535615	0.0258548	0.00603461	0.111341	0.610259	3.27237	0.326031	0.377257	0.077571	0.219141	6.263996
4970	-13190.9	-13157.4	-33.4409	0.3091524	0.308851	0.123643	0.182729	0.145296	0.20104	0.176236	0.292998	0.138708	0.163098	0.358872	0.104613	0.11841	0.2354	0.203206	0.159752	0.35254	0.279699	0.188025	0.223321	0.079005	0.131254	0.126519	0.519862	0.193918	0.0524349	0.0364286	0.0753077	0.073548	0.0239561	0.0810315	0.0677346	0.040065	0.162313	0.0401307	0.061597	0.203451	0.0970524	0.0284662	0.0536208	0.212009	0.211676	0.0703901	0.0506419	0.0410686	0.304399	0.0572666	0.0147216	0.550839	0.0317051	0.00606706	0.111631	0.610858	3.27144	0.351491	0.362444	0.0750675	0.210997	6.648851
4980	-13201.1	-13170.7	-30.4684	0.2999232	0.318774	0.162309	0.204742	0.0942266	0.170065	0.123442	0.269207	0.11804	0.130456	0.382223	0.102475	0.131964	0.160552	0.239165	0.172756	0.352061	0.239787	0.173616	0.213087	0.0726052	0.150661	0.101261	0.452019	0.168768	0.0563777	0.0239941	0.103492	0.107756	0.0146933	0.0930911	0.101341	0.0260754	0.139146	0.0253475	0.0099789	0.24049	0.0870217	0.0112504	0.0535149	0.24217	0.173875	0.0653678	0.0723629	0.0356616	0.320838	0.0646892	0.0164962	0.514729	0.0475865	0.00528908	0.104435	0.595674	3.2946	0.330559	0.385885	0.0729246	0.210632	6.351609
4990	-13189.1	-13165.4	-23.7205	0.3146209	0.25954	0.079045	0.171498	0.127642	0.188471	0.121853	0.174817	0.0915493	0.18144	0.286752	0.0979312	0.140558	0.126553	0.219222	0.213163	0.25661	0.233716	0.194536	0.243533	0.0796529	0.128102	0.0768052	0.380303	0.149895	0.0495001	0.0307842	0.0426056	0.0577658	0.0422494	0.0662354	0.0975361	0.0297893	0.128685	0.0914862	0.0561731	0.17528	0.0778262	0.00943058	0.0707394	0.183268	0.123725	0.0577976	0.0627523	0.0443372	0.315222	0.0664717	0.0148377	0.518442	0.0406887	0.00655606	0.115907	0.619559	3.25798	0.326308	0.37603	0.0835191	0.214143	5.676817
5000	-13188.7	-13168.9	-19.8359	0.3163018	0.271934	0.11002	0.137091	0.148759	0.190112	0.154173	0.191372	0.132986	0.12188	0.352882	0.0776099	0.117147	0.160957	0.154363	0.14712	0.209964	0.20126	0.177491	0.174995	0.0796529	0.122943	0.101172	0.350338	0.202821	0.0557751	0.0168804	0.0766853	0.0452569	0.0117707	0.0371909	0.0760812	0.0154689	0.119406	0.0311272	0.0324899	0.125396	0.0821876	0.0122621	0.0538325	0.16139	0.115513	0.045109	0.0854892	0.0424484	0.313672	0.0719862	0.0175856	0.512557	0.0417515	0.00671052	0.117222	0.622191	3.25388	0.337873	0.363739	0.0835378	0.214851	5.288355
5010	-13188.3	-13168.8	-19.4343	0.2901257	0.212071	0.113529	0.128898	0.102184	0.190112	0.1325	0.181124	0.115645	0.129338	0.218972	0.121467	0.0891129	0.141008	0.173865	0.225395	0.233429	0.250226	0.197841	0.180984	0.0774651	0.110048	0.0681505	0.438022	0.166438	0.0342123	0.0225063	0.0293264	0.0506192	0.0238645	0.0645192	0.0653709	0.0348157	0.118117	0.0772794	0.0299312	0.14903	0.0777066	0.0263	0.0796805	0.149107	0.108485	0.0453978	0.0640976	0.0386864	0.325159	0.0668119	0.0126588	0.5107	0.0459842	0.00452858	0.0968389	0.578841	3.31979	0.322053	0.391041	0.0766192	0.210287	5.248192
5020	-13193.5	-13171.7	-21.8079	0.2940976	0.221697	0.135353	0.132332	0.115557	0.174505	0.1325	0.182997	0.0881584	0.131535	0.353205	0.0866581	0.12829	0.185974	0.289231	0.160878	0.246975	0.215615	0.177895	0.190961	0.0649848	0.145092	0.0923791	0.35329	0.200827	0.0378884	0.0528505	0.0320425	0.0796535	0.0356337	0.0342867	0.120444	0.0336264	0.117541	0.0651227	0.0383005	0.176825	0.082127	0.0193757	0.0386788	0.149107	0.096366	0.0410886	0.0277043	0.0462466	0.329086	0.0542982	0.0204943	0.521614	0.0282607	0.00482875	0.0999119	0.585756	3.3095	0.338204	0.370444	0.0730819	0.21827	5.485553
5030	-13190.4	-13166.7	-23.7598	0.2854809	0.258411	0.123433	0.16365	0.137711	0.215016	0.109663	0.221543	0.126848	0.135969	0.291023	0.0838802	0.104844	0.157818	0.196021	0.185511	0.261731	0.247997	0.145041	0.195592	0.0451326	0.133906	0.0886164	0.430285	0.111538	0.0549998	0.036226	0.0610363	0.089297	0.0309045	0.067455	0.119685	0.0212402	0.119835	0.0916794	0.0582564	0.170174	0.125792	0.0160232	0.0604296	0.205089	0.10417	0.0448246	0.0324527	0.0396945	0.335728	0.0621979	0.0122616	0.506861	0.0432572	0.00419162	0.0932591	0.570594	3.33195	0.337732	0.374231	0.0756721	0.212365	5.680749
5040	-13196.5	-13167	-29.5045	0.2981602	0.339191	0.162073	0.146623	0.121065	0.202684	0.167297	0.265947	0.161152	0.145771	0.369731	0.111032	0.127472	0.205544	0.196235	0.160806	0.245986	0.256401	0.196118	0.195592	0.0804331	0.124971	0.123622	0.526952	0.204652	0.051856	0.058714	0.0449281	0.077685	0.0437707	0.0797634	0.0561459	0.00146313	0.151499	0.0673466	0.0155942	0.207354	0.0896622	0.0181762	0.0898436	0.183292	0.101168	0.0541593	0.02544	0.0358132	0.2826	0.066347	0.0245088	0.543808	0.046923	0.00514726	0.103065	0.5927	3.29909	0.35269	0.368102	0.0764122	0.202796	6.255211
5050	-13194.1	-13166.1	-28.0772	0.284617	0.290029	0.202758	0.223453	0.109089	0.217192	0.124523	0.221069	0.154043	0.11713	0.327552	0.127632	0.117718	0.266371	0.191861	0.179942	0.288078	0.251985	0.19218	0.273046	0.0571792	0.109858	0.0752551	0.461714	0.180462	0.0649033	0.0418267	0.0499336	0.0760593	0.0416489	0.0505592	0.106832	0.00628829	0.105245	0.062904	0.00495971	0.212162	0.0710852	0.0213904	0.0394862	0.180679	0.11515	0.0735534	0.0277014	0.0368744	0.256153	0.066668	0.0107943	0.599101	0.0304092	0.00413062	0.092595	0.569041	3.33423	0.350936	0.366126	0.083964	0.198974	6.112488
5060	-13197.7	-13170.6	-27.0946	0.3064986	0.333157	0.184054	0.206417	0.106064	0.194141	0.142434	0.211114	0.167646	0.156419	0.257349	0.121393	0.117718	0.164969	0.223665	0.197362	0.274012	0.237557	0.220837	0.191808	0.0582658	0.127131	0.0942535	0.475629	0.147523	0.0538475	0.05961	0.0508483	0.0596725	0.0453124	0.0701607	0.116498	0.00285721	0.118366	0.0574242	0.0314606	0.164745	0.162037	0.0343263	0.0375019	0.117178	0.120911	0.077442	0.0231035	0.0434699	0.291329	0.0601737	0.0161606	0.55629	0.0325768	0.00583726	0.109559	0.606557	3.27805	0.342156	0.356087	0.0887441	0.213013	6.014221
5070	-13210.1	-13186	-24.1693	0.3325024	0.241378	0.118139	0.166878	0.0807537	0.160272	0.158159	0.209993	0.133189	0.142617	0.266535	0.117331	0.123946	0.191265	0.195231	0.193341	0.218463	0.198594	0.141672	0.252925	0.128614	0.182792	0.125496	0.465873	0.17332	0.0534778	0.0761405	0.049548	0.108844	0.027104	0.0560892	0.104248	0.0471342	0.151965	0.0587275	0.0168018	0.179584	0.0668965	0.029771	0.0211386	0.117341	0.0856746	0.0563815	0.0280519	0.0442758	0.260302	0.0699748	0.0175704	0.581308	0.0265685	0.00829846	0.129903	0.646558	3.21524	0.376433	0.334918	0.0826233	0.206026	5.721695
5080	-13196.1	-13170.4	-25.73	0.3153853	0.263731	0.133435	0.140026	0.0871682	0.188164	0.102004	0.217355	0.175133	0.109537	0.322013	0.105508	0.114162	0.183022	0.22929	0.1174	0.292272	0.203668	0.172397	0.242803	0.0909981	0.11074	0.137062	0.467134	0.120918	0.0583519	0.0641232	0.0593368	0.04309	0.0331969	0.0621695	0.12023	0.0311621	0.162778	0.054812	0.0322567	0.179584	0.12041	0.0151547	0.0325298	0.256844	0.109673	0.0762209	0.0398971	0.042694	0.25732	0.0737912	0.0168836	0.582558	0.0267534	0.00662606	0.116505	0.620758	3.25611	0.333118	0.364402	0.089897	0.212583	5.877762
