Iteration	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
2510	-13194.9	-13160.1	-34.8111	0.2978258	0.349693	0.120538	0.238446	0.111122	0.178451	0.158144	0.244396	0.152349	0.11198	0.364351	0.124238	0.134187	0.236334	0.270877	0.196384	0.306035	0.312568	0.206061	0.193617	0.116647	0.126442	0.120853	0.540735	0.0733347	0.157939	0.0947656	0.0790297	0.0402907	0.146246	0.197672	0.0369472	0.121794	0.249991	0.0889063	0.0878921	0.0436221	0.0311233	0.0677233	0.201799	0.0560722	0.0306272	0.0157601	0.0498914	0.03799	0.262147	0.0670558	0.0221796	0.568011	0.0426167	0.0051206	0.102805	0.592133	3.29994	0.349211	0.358574	0.0772116	0.215004	6.785875
2520	-13198.7	-13162.6	-36.0633	0.2926466	0.338764	0.167293	0.232454	0.147266	0.262957	0.205258	0.264027	0.174248	0.167993	0.365453	0.11018	0.148051	0.222265	0.254045	0.183084	0.276956	0.301733	0.203549	0.207596	0.118794	0.130592	0.160092	0.413954	0.0764326	0.137456	0.0779232	0.121997	0.0426314	0.226645	0.192123	0.0249033	0.114067	0.16432	0.0770539	0.0469879	0.0436221	0.0132772	0.0564148	0.181672	0.116609	0.0116063	0.0681868	0.0605595	0.033111	0.268161	0.0664959	0.0190755	0.581043	0.0321144	0.00471781	0.0987881	0.583244	3.31325	0.33592	0.375676	0.082712	0.205693	6.911092
2530	-13203.6	-13166.7	-36.8638	0.2942803	0.410503	0.155192	0.226929	0.120782	0.166744	0.203466	0.211197	0.152961	0.129327	0.347019	0.10896	0.140414	0.27327	0.245493	0.212441	0.323199	0.367966	0.224665	0.279409	0.0893026	0.132855	0.157985	0.526411	0.0715571	0.120822	0.0395547	0.111558	0.0247713	0.182822	0.198503	0.0479653	0.111708	0.1747	0.0538864	0.0453324	0.0436221	0.0291816	0.0336143	0.242623	0.0700371	0.0350181	0.06221	0.0851657	0.0277004	0.256934	0.0722491	0.0151791	0.594854	0.033083	0.00484283	0.100054	0.586071	3.30903	0.343108	0.36998	0.0895568	0.197355	6.991142
2540	-13204.3	-13168.1	-36.2032	0.2974774	0.274834	0.246447	0.24097	0.120276	0.21752	0.153661	0.206679	0.115448	0.175314	0.407589	0.10598	0.184449	0.213441	0.308583	0.193138	0.358658	0.310609	0.211691	0.275035	0.119952	0.104595	0.104347	0.479389	0.0482372	0.185134	0.0671247	0.107528	0.0122005	0.152758	0.205543	0.0721741	0.081868	0.165189	0.075286	0.0674638	0.03869	0.0114864	0.0514015	0.200855	0.0818228	0.0555895	0.0649891	0.051143	0.025761	0.271389	0.0711996	0.012078	0.58191	0.0376627	0.00509292	0.102534	0.591542	3.30083	0.360063	0.349339	0.0852462	0.205352	6.925089
2550	-13202.1	-13166.9	-35.2027	0.292717	0.331571	0.166071	0.186223	0.0945625	0.286651	0.124914	0.261027	0.168197	0.181247	0.267818	0.112356	0.133457	0.258525	0.293567	0.167839	0.286368	0.283749	0.223634	0.225421	0.108349	0.175418	0.0968723	0.562001	0.070155	0.139986	0.0934539	0.0716531	0.0234858	0.130949	0.243423	0.0739214	0.0654012	0.169778	0.0679903	0.106349	0.0331422	0.0433417	0.0485203	0.176576	0.0540751	0.0322629	0.115692	0.0690412	0.031349	0.244666	0.0707029	0.0101267	0.608645	0.0345104	0.00472315	0.0988426	0.583367	3.31307	0.362344	0.361553	0.0788447	0.197258	6.825036
2560	-13203.4	-13170	-33.4948	0.3056652	0.375235	0.152904	0.207248	0.15105	0.210705	0.13524	0.200948	0.193447	0.163659	0.252074	0.095328	0.185438	0.193511	0.205781	0.192516	0.306357	0.274671	0.304222	0.213697	0.0813483	0.147872	0.0969487	0.551265	0.0459352	0.0927212	0.0274586	0.131089	0.0446237	0.177666	0.286953	0.0430657	0.102279	0.227806	0.0815691	0.0596755	0.0155683	0.0440544	0.0569926	0.146493	0.0605481	0.0270463	0.0238395	0.0673905	0.0351849	0.300083	0.0693068	0.0127047	0.547066	0.0356545	0.00576611	0.108909	0.605195	3.28013	0.346917	0.366757	0.0757758	0.21055	6.654241
2570	-13190.5	-13165.2	-25.3145	0.2786572	0.303768	0.151007	0.181589	0.0753498	0.22647	0.120804	0.197904	0.135107	0.134484	0.276467	0.0798464	0.13237	0.154268	0.214636	0.172482	0.233016	0.245885	0.173358	0.20121	0.0802184	0.129932	0.147471	0.45863	0.034675	0.127423	0.0523357	0.131963	0.0200137	0.152483	0.167957	0.0226028	0.129374	0.203486	0.062889	0.0368872	0.0268464	0.0295037	0.0560423	0.176082	0.0465023	0.00986784	0.0419543	0.0810573	0.0395445	0.293418	0.0728951	0.0172859	0.534915	0.041941	0.00372407	0.0880319	0.558157	3.35009	0.326952	0.371686	0.0814776	0.219885	5.836218
2580	-13203.3	-13176.4	-26.8527	0.3475595	0.268878	0.0961307	0.15273	0.12813	0.158875	0.113382	0.248556	0.15432	0.115499	0.414914	0.0846118	0.183055	0.138325	0.221489	0.186882	0.317722	0.245545	0.185479	0.178033	0.0696295	0.129932	0.120318	0.397157	0.0510334	0.128304	0.0527983	0.109493	0.0760605	0.117653	0.220912	0.0149706	0.0965722	0.219067	0.0306023	0.100014	0.0302629	0.00835343	0.0734692	0.161537	0.0602882	0.0118033	0.0317456	0.0855002	0.0392844	0.29851	0.0712324	0.0201919	0.541973	0.0288083	0.00993186	0.141656	0.667677	3.18073	0.337577	0.369611	0.0827268	0.210085	5.990037
2590	-13198.8	-13169	-29.8472	0.3233447	0.271223	0.123957	0.195864	0.114696	0.247903	0.172815	0.147567	0.174089	0.174915	0.323337	0.0841363	0.114179	0.227902	0.184871	0.197309	0.393272	0.210263	0.230154	0.227446	0.0811312	0.157864	0.102306	0.441345	0.0230094	0.0906281	0.0716154	0.126099	0.0264788	0.180141	0.27143	0.0317843	0.0982431	0.150707	0.0794156	0.0487352	0.0392384	0.0183058	0.0506562	0.165914	0.0780792	0.035651	0.0487262	0.056086	0.036097	0.295017	0.0666094	0.0173805	0.535632	0.0492633	0.00737889	0.122735	0.633002	3.23688	0.32949	0.377034	0.0788227	0.214653	6.289488
2600	-13209.4	-13173.4	-35.9937	0.3140852	0.277141	0.156413	0.186914	0.111357	0.269845	0.100289	0.298162	0.142229	0.17991	0.33108	0.0959668	0.153525	0.194895	0.266828	0.282512	0.264811	0.301574	0.223272	0.289121	0.117638	0.186386	0.138606	0.547331	0.0337515	0.171907	0.0186398	0.101667	0.00968301	0.200769	0.217541	0.0313674	0.170508	0.132249	0.0498541	0.0766372	0.0686794	0.0149242	0.0681077	0.231411	0.0366603	0.076849	0.0369286	0.0401964	0.0342145	0.29435	0.0583188	0.0174414	0.548253	0.0474226	0.00650724	0.115488	0.618716	3.25929	0.355082	0.357558	0.0739353	0.213425	6.904135
2610	-13206.8	-13174.8	-31.9861	0.3256338	0.284077	0.132803	0.163937	0.136985	0.200427	0.184227	0.284921	0.143424	0.176289	0.284703	0.119539	0.141152	0.226257	0.250921	0.262906	0.374263	0.324507	0.176009	0.25789	0.0515516	0.126296	0.156173	0.453621	0.0241764	0.154517	0.0424731	0.0716489	0.0148256	0.185311	0.180219	0.0313845	0.104908	0.124591	0.0472509	0.113069	0.0587999	0.00770672	0.092254	0.124012	0.0436588	0.076849	0.037081	0.0557539	0.0389727	0.374657	0.0551099	0.0213364	0.464026	0.0458985	0.00760342	0.124527	0.636443	3.23143	0.333608	0.37714	0.0648183	0.224434	6.50337
2620	-13219.3	-13175.5	-43.7547	0.3072236	0.39966	0.170065	0.229953	0.160322	0.296017	0.132518	0.180932	0.191018	0.257426	0.349531	0.159792	0.12946	0.236575	0.306055	0.202403	0.379224	0.356497	0.279278	0.21664	0.0814553	0.179717	0.122819	0.52627	0.0247648	0.117318	0.0890736	0.122322	0.0298551	0.146074	0.351638	0.106517	0.135992	0.152908	0.0921442	0.15241	0.0565151	0.0365785	0.0499056	0.182043	0.0824193	0.0445343	0.0583792	0.105213	0.0237762	0.428112	0.0501117	0.0388704	0.427651	0.0314789	0.00589955	0.110125	0.607737	3.27624	0.341167	0.379623	0.0606739	0.218536	7.680234
2630	-13211	-13161.2	-49.739	0.2864861	0.377871	0.225845	0.232452	0.192735	0.264692	0.222094	0.269364	0.206814	0.181028	0.421047	0.180718	0.130459	0.258534	0.379199	0.252933	0.433882	0.278931	0.282033	0.288094	0.105306	0.122723	0.0808759	0.499814	0.0781097	0.229756	0.0539623	0.147243	0.0446557	0.216547	0.277646	0.0596619	0.132291	0.169562	0.160171	0.126514	0.0454208	0.0540071	0.0806967	0.238179	0.0692956	0.0289323	0.0566657	0.121907	0.0193105	0.449275	0.0391848	0.0268652	0.390886	0.0744787	0.00426326	0.0940324	0.572394	3.32931	0.367978	0.362066	0.0546393	0.215317	8.278667
2640	-13220.6	-13169.3	-51.2253	0.275372	0.389847	0.149742	0.229666	0.185092	0.228691	0.150109	0.348484	0.200671	0.147202	0.370825	0.115779	0.19935	0.264961	0.271658	0.206102	0.462691	0.390743	0.299127	0.286064	0.155196	0.165003	0.106734	0.567103	0.0676754	0.268278	0.110199	0.192032	0.0152227	0.179369	0.372405	0.0213584	0.120784	0.15202	0.127634	0.126514	0.0221201	0.0767149	0.0459361	0.313728	0.115905	0.025072	0.116749	0.066734	0.0165739	0.5345	0.0318194	0.0302488	0.335685	0.0511732	0.00351059	0.0855311	0.552029	3.35893	0.340375	0.390324	0.0502835	0.219018	8.427292
2650	-13221.1	-13169.4	-51.7129	0.2641292	0.347738	0.141563	0.30498	0.18395	0.277928	0.25566	0.253927	0.2492	0.183802	0.370825	0.110519	0.145822	0.309219	0.305295	0.191962	0.408503	0.411538	0.328025	0.292122	0.13052	0.159481	0.143698	0.656262	0.177506	0.198004	0.0825969	0.0887502	0.0261123	0.171094	0.216936	0.0339754	0.201946	0.223697	0.0869254	0.0781214	0.101529	0.0251166	0.0808391	0.305154	0.0748136	0.0304117	0.0517335	0.0582563	0.019393	0.537749	0.029614	0.0261988	0.306869	0.0801763	0.00283667	0.0770669	0.53035	3.38975	0.337806	0.385811	0.0494117	0.226971	8.476057
2660	-13217.2	-13163.7	-53.4502	0.3177577	0.347738	0.167613	0.282574	0.162949	0.285159	0.222574	0.221023	0.233827	0.189405	0.517728	0.149311	0.160307	0.33071	0.310978	0.256542	0.502957	0.325453	0.246098	0.315493	0.0955678	0.162185	0.14288	0.621118	0.0410402	0.210526	0.0870477	0.140886	0.0406768	0.226188	0.302018	0.0104545	0.197827	0.295028	0.0679142	0.106436	0.1083	0.032831	0.0497989	0.247698	0.073683	0.057871	0.0193751	0.0839915	0.0206839	0.503807	0.0325723	0.0214652	0.328802	0.0926699	0.00684589	0.118361	0.624454	3.25034	0.34068	0.395139	0.0517575	0.212423	8.649782
2670	-13211.4	-13154.3	-57.0903	0.2727523	0.385461	0.199403	0.324133	0.201491	0.256382	0.189384	0.327818	0.216872	0.190736	0.612509	0.183978	0.213166	0.317637	0.322692	0.249419	0.315061	0.361619	0.384068	0.316815	0.094589	0.287202	0.129024	0.622451	0.0739478	0.242995	0.0892544	0.144134	0.00857379	0.186553	0.213153	0.00267803	0.13223	0.33248	0.0980669	0.112568	0.0630739	0.0353851	0.0811452	0.284205	0.0440767	0.079853	0.0250002	0.0625118	0.0193044	0.521085	0.0305546	0.0458788	0.327601	0.0555769	0.00334575	0.0835451	0.547077	3.36603	0.33783	0.388168	0.0507023	0.2233	9.013793
2680	-13208.7	-13159.2	-49.5231	0.2648042	0.321054	0.263602	0.222298	0.208856	0.199261	0.20289	0.280795	0.24105	0.118679	0.490794	0.173046	0.151148	0.272465	0.315907	0.245594	0.357239	0.391145	0.246385	0.295291	0.117763	0.197813	0.137703	0.630041	0.069142	0.175839	0.0866407	0.115029	0.0176433	0.197468	0.224764	0.0570602	0.0864614	0.284392	0.0831205	0.11079	0.0878756	0.0397281	0.117707	0.177597	0.0580947	0.0772598	0.0618681	0.0477711	0.0165355	0.497629	0.0306125	0.0549104	0.331035	0.0692776	0.00287468	0.0775705	0.531683	3.38787	0.359174	0.367116	0.0506604	0.22305	8.257071
2690	-13213.5	-13161.1	-52.4256	0.3034628	0.40521	0.185594	0.261532	0.162182	0.233972	0.229001	0.27467	0.133598	0.191303	0.516268	0.149181	0.147884	0.232704	0.289919	0.224872	0.443647	0.294841	0.278719	0.337133	0.113541	0.170542	0.124465	0.663955	0.10104	0.22255	0.0626615	0.0753695	0.019125	0.179171	0.271068	0.0173801	0.104086	0.371043	0.171815	0.138671	0.0750524	0.0075226	0.085293	0.277863	0.132662	0.0663438	0.0332492	0.0706288	0.0233426	0.505151	0.0374835	0.0401584	0.353693	0.0401717	0.00558041	0.107192	0.601573	3.28566	0.336016	0.37727	0.0561597	0.230554	8.547329
2700	-13216.8	-13157	-59.7748	0.2809801	0.412229	0.19228	0.302704	0.143039	0.274178	0.231231	0.271827	0.210712	0.202858	0.545135	0.138047	0.280428	0.281704	0.330844	0.336317	0.417822	0.323169	0.266053	0.316858	0.177571	0.263294	0.175007	0.6875	0.0696481	0.162671	0.104794	0.148864	0.0211092	0.223063	0.318273	0.0185117	0.121263	0.375952	0.144088	0.0815784	0.0570431	0.0634161	0.0971987	0.200336	0.0963558	0.0403671	0.0655114	0.0913956	0.0246337	0.450743	0.0386717	0.0359374	0.383761	0.0662532	0.00387957	0.0898066	0.562435	3.34388	0.345881	0.371275	0.0557792	0.227065	9.282248
2710	-13210.1	-13158.9	-51.2598	0.2783473	0.354518	0.133534	0.270674	0.164138	0.254112	0.183244	0.26389	0.205095	0.243057	0.610203	0.123509	0.165262	0.265878	0.330653	0.175546	0.407732	0.295388	0.257837	0.314838	0.15311	0.224792	0.143018	0.581261	0.077368	0.199261	0.0760307	0.128747	0.0142415	0.223063	0.2564	0.0575872	0.0655365	0.272092	0.136431	0.0904004	0.0695017	0.0545937	0.0721089	0.302343	0.0809902	0.0271381	0.038569	0.0670589	0.0156441	0.487586	0.0355934	0.0315418	0.357838	0.0717974	0.00370361	0.0877954	0.557583	3.35092	0.35172	0.378647	0.0517682	0.217865	8.430748
2720	-13216.4	-13155.9	-60.5106	0.2739238	0.447843	0.233668	0.213688	0.204364	0.277097	0.209995	0.238756	0.171765	0.162185	0.457187	0.144869	0.204257	0.339903	0.41409	0.299965	0.537717	0.303031	0.264088	0.377423	0.133586	0.192477	0.130902	0.801059	0.124719	0.216528	0.086843	0.150042	0.0445248	0.274102	0.276582	0.0969506	0.0322057	0.276401	0.151968	0.121841	0.0540211	0.0665729	0.0634377	0.28264	0.0809902	0.020293	0.0507369	0.124508	0.0144574	0.475814	0.035293	0.0479713	0.362951	0.0635127	0.00341888	0.0844322	0.549299	3.36285	0.363586	0.372929	0.0546486	0.208837	9.355823
2730	-13217.8	-13159.5	-58.3433	0.2836584	0.463938	0.201948	0.23426	0.210084	0.293468	0.197491	0.342627	0.20313	0.186796	0.508975	0.122873	0.151731	0.299788	0.406183	0.324831	0.420559	0.413638	0.228658	0.379998	0.155855	0.219351	0.199128	0.611216	0.076506	0.187475	0.0836941	0.12754	0.0387093	0.110034	0.238346	0.00610105	0.123928	0.360666	0.105859	0.0984235	0.0590399	0.0111424	0.116384	0.295438	0.076273	0.16208	0.046793	0.0381356	0.0159993	0.479601	0.0340253	0.0456022	0.371226	0.0535467	0.00406356	0.091859	0.567311	3.33677	0.371188	0.359277	0.0553558	0.214179	9.139095
2740	-13222.3	-13157.6	-64.69	0.2631863	0.419646	0.198409	0.279486	0.172144	0.320093	0.241418	0.408842	0.167276	0.205224	0.41651	0.175375	0.190069	0.331388	0.392977	0.448187	0.453953	0.36344	0.271682	0.317756	0.0965848	0.206329	0.171345	0.603997	0.119433	0.41595	0.114457	0.11609	0.0341447	0.269205	0.19549	0.0427764	0.152389	0.435638	0.0954797	0.103016	0.0702773	0.0663069	0.119272	0.293478	0.061569	0.0512548	0.0246823	0.140719	0.0163152	0.457512	0.0321303	0.031284	0.388248	0.0745108	0.00278411	0.0763645	0.528481	3.39237	0.369834	0.36195	0.0551871	0.213029	9.77376
2750	-13228.7	-13164.5	-64.2292	0.2892518	0.419442	0.150034	0.30437	0.269948	0.251585	0.275862	0.329329	0.215455	0.171918	0.531929	0.205382	0.102416	0.336544	0.461248	0.198561	0.511834	0.446652	0.249977	0.275098	0.101251	0.23527	0.132994	0.851396	0.035713	0.149538	0.0875704	0.201719	0.00466563	0.193367	0.370074	0.0658382	0.158518	0.385525	0.128604	0.0657109	0.101495	0.00749261	0.148123	0.231862	0.18293	0.0674128	0.00321551	0.109819	0.0174347	0.465908	0.0336255	0.036575	0.396614	0.0498429	0.00446402	0.0961642	0.577303	3.32207	0.352943	0.374804	0.0528077	0.219446	9.727689
2760	-13212.1	-13150.5	-61.5431	0.2691649	0.405199	0.189302	0.266045	0.225627	0.312864	0.229406	0.344206	0.207078	0.202711	0.521266	0.184598	0.165388	0.351865	0.404963	0.342665	0.592409	0.311311	0.230211	0.305277	0.0992616	0.19805	0.151852	0.667421	0.0910311	0.310564	0.0407051	0.116806	0.0083575	0.204129	0.275627	0.0385208	0.171753	0.264009	0.105397	0.104042	0.0451934	0.080249	0.111351	0.286801	0.0540597	0.0563606	0.0910074	0.0941324	0.0193505	0.378236	0.0395297	0.0325429	0.486494	0.043847	0.00312774	0.0808385	0.540198	3.37584	0.367544	0.366537	0.0593525	0.206567	9.459071
2770	-13228.2	-13162.3	-65.92	0.2691814	0.411561	0.217633	0.31751	0.135068	0.337574	0.293068	0.250524	0.175349	0.2449	0.507719	0.150261	0.280916	0.436943	0.396112	0.415785	0.45885	0.410907	0.303832	0.375419	0.143228	0.175468	0.156614	0.696032	0.0449549	0.221279	0.152318	0.169154	0.000270993	0.239558	0.241163	0.0704905	0.225242	0.27538	0.0927354	0.0616886	0.0647205	0.0650492	0.106411	0.340636	0.0366028	0.0684862	0.0233738	0.105978	0.0176726	0.356166	0.0453001	0.0288689	0.484677	0.0673151	0.00312872	0.0808509	0.54023	3.37579	0.378427	0.36734	0.0606484	0.193585	9.896764
2780	-13225.5	-13159.1	-66.3975	0.2826704	0.394009	0.161709	0.242042	0.246464	0.352509	0.216495	0.378941	0.175349	0.267022	0.560917	0.195064	0.237902	0.259736	0.403123	0.376033	0.489299	0.410343	0.335313	0.320628	0.117319	0.23569	0.110135	0.696032	0.0995699	0.220401	0.120964	0.185058	0.000263868	0.282239	0.287669	0.0578418	0.200788	0.288018	0.154643	0.0396473	0.0670539	0.0325548	0.121681	0.285895	0.0245953	0.0743674	0.0620102	0.157179	0.0172195	0.344979	0.0424752	0.032834	0.50007	0.062423	0.0039951	0.0911011	0.565519	3.33939	0.372661	0.347002	0.0621126	0.218225	9.944512
2790	-13220.4	-13159	-61.4087	0.2760748	0.449684	0.182416	0.265204	0.250021	0.241913	0.232644	0.272925	0.233015	0.153001	0.517653	0.137857	0.171154	0.259736	0.443625	0.290893	0.486639	0.351619	0.311388	0.378754	0.0861754	0.285407	0.196519	0.621417	0.186306	0.258028	0.127984	0.132488	0.00101212	0.180698	0.371602	0.0515732	0.0974247	0.263506	0.106869	0.151759	0.0105286	0.0428011	0.116641	0.255866	0.0476712	0.083066	0.0230717	0.11708	0.0220951	0.454599	0.0324322	0.0326563	0.416175	0.0420418	0.00355563	0.0860651	0.553348	3.35703	0.374555	0.359817	0.0582426	0.207385	9.445636
2800	-13216.2	-13158.3	-57.9022	0.2898893	0.38614	0.241376	0.293071	0.225667	0.27797	0.205416	0.333179	0.215807	0.18867	0.472478	0.122678	0.211791	0.344731	0.326678	0.292063	0.346486	0.345998	0.336313	0.35669	0.187766	0.150732	0.160305	0.565666	0.0930067	0.258028	0.0868155	0.129266	0.00286466	0.176125	0.340482	0.0493381	0.121653	0.3488	0.0913607	0.0691452	0.0532316	0.0353954	0.116641	0.265745	0.0885181	0.0542075	0.0758036	0.0508891	0.0163435	0.488293	0.0405039	0.0435009	0.368495	0.0428641	0.00451106	0.0966563	0.578426	3.32041	0.372934	0.362919	0.053592	0.210555	9.094989
2810	-13207	-13151.5	-55.4961	0.2802555	0.340339	0.230693	0.289652	0.194862	0.319562	0.219984	0.315033	0.19896	0.18867	0.47201	0.15449	0.164605	0.329779	0.345785	0.244014	0.408264	0.34098	0.330029	0.370365	0.131521	0.145874	0.107106	0.56059	0.0801737	0.212472	0.103801	0.120225	0.0624995	0.172487	0.254785	0.0499119	0.118066	0.304039	0.0927436	0.0758821	0.141595	0.0102855	0.116641	0.280163	0.0808803	0.0690161	0.0326886	0.0728464	0.0179813	0.452575	0.0381228	0.0498628	0.402421	0.0390368	0.00383066	0.0892524	0.561105	3.34581	0.369764	0.355607	0.0561529	0.218476	8.854371
2820	-13214.3	-13157.2	-57.0622	0.2773508	0.397699	0.214398	0.244073	0.236508	0.250528	0.234208	0.278814	0.19896	0.173477	0.423993	0.131021	0.163772	0.292573	0.292577	0.370648	0.49405	0.402326	0.30099	0.275123	0.0903841	0.182925	0.158115	0.784854	0.0627496	0.177389	0.106098	0.141015	0.0383773	0.258791	0.294364	0.0927986	0.077904	0.33628	0.0706096	0.119045	0.0654416	0.0391343	0.040458	0.231567	0.0765741	0.0563218	0.0360621	0.097982	0.016211	0.434188	0.0378759	0.0524175	0.399814	0.0594937	0.00363828	0.087036	0.555731	3.35359	0.368602	0.361862	0.059596	0.20994	9.01098
2830	-13219.4	-13160.4	-59.0074	0.2664502	0.372715	0.209334	0.334038	0.187961	0.323406	0.195504	0.393686	0.210264	0.195365	0.513899	0.123166	0.177356	0.301468	0.35312	0.279086	0.357855	0.352956	0.216475	0.36892	0.0875989	0.209208	0.158115	0.718846	0.0885897	0.187384	0.0839586	0.130471	0.0317143	0.304435	0.383294	0.156652	0.0696556	0.330317	0.129941	0.112726	0.0425555	0.0733631	0.0739922	0.158127	0.0358371	0.0428197	0.0114388	0.117887	0.0152953	0.416961	0.0372596	0.0436333	0.439794	0.0470574	0.00296867	0.0788011	0.534917	3.38331	0.383118	0.353774	0.0609961	0.202111	9.2055
2840	-13227.4	-13162.8	-64.5671	0.2794047	0.442537	0.240786	0.338079	0.169419	0.244639	0.222853	0.284809	0.218747	0.188627	0.507856	0.133929	0.200871	0.357403	0.38391	0.302392	0.487758	0.37054	0.298096	0.265125	0.200169	0.277449	0.144367	0.62156	0.0771101	0.230504	0.165382	0.182665	0.0168033	0.188088	0.395458	0.0773995	0.278018	0.256052	0.0829076	0.139821	0.134392	0.0299851	0.0870551	0.178959	0.0510117	0.108146	0.0607546	0.11904	0.021297	0.498672	0.0342643	0.0447091	0.361734	0.0393236	0.0037737	0.0886024	0.559538	3.34809	0.354041	0.366147	0.0588661	0.220946	9.761472
2850	-13215.7	-13151.7	-63.9448	0.2809939	0.45772	0.230193	0.328213	0.144805	0.280622	0.21486	0.339864	0.218747	0.166624	0.55062	0.185226	0.173547	0.379614	0.315936	0.338628	0.395292	0.352375	0.298698	0.309232	0.13561	0.219803	0.198228	0.613662	0.0941244	0.275171	0.0527892	0.185731	0.0372351	0.255609	0.269488	0.0526635	0.232582	0.263556	0.135291	0.118611	0.0556466	0.0625187	0.0989716	0.350443	0.07393	0.115172	0.048112	0.0734809	0.0236483	0.511729	0.0270415	0.0207371	0.36067	0.0561744	0.0038805	0.0898171	0.56246	3.34384	0.347603	0.382452	0.0526241	0.217322	9.699246
2860	-13212.3	-13155.6	-56.7117	0.2825398	0.374183	0.253288	0.240681	0.182333	0.280498	0.227912	0.244524	0.195266	0.234671	0.413692	0.146691	0.182574	0.254446	0.36126	0.242701	0.380031	0.361005	0.265753	0.321818	0.111613	0.192516	0.132169	0.671748	0.0648897	0.197356	0.148466	0.130771	0.0366798	0.217486	0.365685	0.0113213	0.15068	0.388688	0.124852	0.0893837	0.0765843	0.0452517	0.0749302	0.213839	0.105537	0.0740921	0.0794303	0.108637	0.0286629	0.424389	0.0326314	0.0373867	0.415056	0.0618747	0.0039861	0.091001	0.565281	3.33973	0.352111	0.368923	0.0586665	0.220299	8.975933
2870	-13221.4	-13166.3	-55.0529	0.2945114	0.399531	0.191899	0.276024	0.228187	0.273683	0.199858	0.325988	0.180141	0.169508	0.440962	0.10741	0.19035	0.274059	0.41713	0.324907	0.427538	0.387036	0.267601	0.299264	0.170537	0.240523	0.159759	0.672094	0.0591005	0.184497	0.0508026	0.110154	0.00158703	0.172468	0.214388	0.0120522	0.187925	0.27192	0.0819196	0.0690085	0.0293268	0.0219871	0.101473	0.266813	0.108499	0.0647475	0.143904	0.0334947	0.0238199	0.47188	0.0319112	0.0316222	0.357478	0.0832884	0.00486066	0.100233	0.586469	3.30844	0.342754	0.392749	0.0563467	0.20815	8.81006
2880	-13219	-13172.1	-46.8648	0.2863377	0.265744	0.242592	0.269318	0.124793	0.263079	0.15795	0.375713	0.152823	0.206483	0.387983	0.126644	0.137953	0.274059	0.247606	0.191964	0.364595	0.416969	0.311358	0.375504	0.103283	0.215712	0.0724223	0.476861	0.0622356	0.293752	0.0614745	0.0996237	0.0265247	0.177437	0.204659	0.00751833	0.185922	0.273999	0.104696	0.0769392	0.0503832	0.0284773	0.0230856	0.307413	0.08031	0.0615245	0.0295038	0.0743562	0.0240929	0.476314	0.0325601	0.0391759	0.368045	0.0598118	0.00425264	0.0939182	0.572129	3.3297	0.337205	0.388803	0.0532759	0.220715	7.991242
