Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
300	-14497.3	-14517.5	20.2203	0.114266	0.100703	0.10271	0.112403	0.092041	0.084651	0.128587	0.074399	0.096646	0.19536	0.0704688	0.0761132	0.0811657	0.100271	0.1043	0.13626	0.144819	0.0963127	0.127171	0.0830327	0.0846332	0.0809883	0.165097	0.0258467	0.0249092	0.00916913	0.035415	0.0516925	0.023852	0.0305751	0.0419763	0.0209677	0.046405	0.0424983	0.0276218	0.0220314	0.0237583	0.0268417	0.0162361	0.0469735	0.0248163	0.0774463	0.053375	0.227603	0.27815	0.0577908	0.0296279	0.400182	0.0066461	0.241617	0.236658	0.153427	0.368298	3.124806
310	-14501.9	-14522.8	20.9593	0.149055	0.0933095	0.0871276	0.0807568	0.0833256	0.078366	0.119623	0.0739025	0.0922752	0.163187	0.0769918	0.0736936	0.113475	0.109758	0.098103	0.132366	0.139453	0.123519	0.122067	0.0887824	0.0804453	0.0923963	0.155719	0.0241035	0.0166884	0.0198548	0.0346251	0.0366914	0.0142567	0.0290164	0.0480364	0.013891	0.0374245	0.0587875	0.0233046	0.0137255	0.0323571	0.0131525	0.0155308	0.0337448	0.0314269	0.0887219	0.0378668	0.225703	0.275828	0.0573083	0.0348227	0.396841	0.0094977	0.255291	0.22055	0.145879	0.37828	3.050905
320	-14517.4	-14537.9	20.4509	0.149055	0.0865621	0.103273	0.0887666	0.114584	0.0620858	0.0932602	0.0778529	0.0890022	0.182675	0.0679231	0.0969127	0.0897988	0.118103	0.111756	0.158323	0.125434	0.120352	0.111748	0.0876422	0.0757412	0.0883783	0.174958	0.0104435	0.00850306	0.00872588	0.021201	0.0400332	0.0209505	0.0221148	0.0391367	0.00850616	0.0580955	0.0657367	0.0463841	0.0238909	0.0200665	0.0162376	0.0263192	0.0388956	0.0325003	0.0785178	0.0412927	0.203212	0.285417	0.0593006	0.0355078	0.409761	0.0068022	0.257859	0.222768	0.137289	0.382084	3.101738
330	-14509	-14529.8	20.7862	0.138762	0.112575	0.0924149	0.0749474	0.122498	0.0747389	0.10798	0.0778529	0.0767439	0.194074	0.0714998	0.0822933	0.0772196	0.104765	0.113593	0.15142	0.145638	0.123499	0.108328	0.0831285	0.0811669	0.0924039	0.138786	0.0221938	0.00691384	0.0170024	0.0320281	0.0358734	0.0210673	0.0310797	0.0361085	0.0134993	0.0363086	0.0405961	0.0359527	0.033852	0.0285337	0.0237974	0.0206605	0.0353212	0.0300501	0.0687708	0.0522759	0.202843	0.284899	0.0591931	0.0344139	0.409018	0.00963246	0.257859	0.222768	0.137289	0.382084	3.068212
340	-14497.5	-14518.9	21.4864	0.125107	0.0910224	0.106212	0.0911803	0.0875764	0.0821664	0.127027	0.0645014	0.0775285	0.176164	0.08847	0.0729958	0.098913	0.0897773	0.101973	0.134091	0.118775	0.0923618	0.106581	0.085175	0.0981694	0.0796195	0.159791	0.0229301	0.0140086	0.0126987	0.0350288	0.0450108	0.0237112	0.0270982	0.0397654	0.0231058	0.0529737	0.0395686	0.0430029	0.0131782	0.0230181	0.016057	0.0181155	0.0266815	0.0253466	0.087257	0.0544625	0.203116	0.285283	0.0592728	0.0344602	0.409568	0.00829952	0.252374	0.21803	0.155639	0.373957	2.998198
350	-14502.4	-14523.5	21.094	0.106703	0.111031	0.0994523	0.117587	0.0895875	0.0840508	0.129553	0.0696392	0.0847195	0.178954	0.0797004	0.0805261	0.0977407	0.0765209	0.113092	0.117153	0.12851	0.103353	0.113637	0.0674549	0.0790663	0.0888489	0.159488	0.0234493	0.0253227	0.0182407	0.0428823	0.0394639	0.0155013	0.0346264	0.0352367	0.025045	0.0519429	0.0431569	0.0380907	0.0233706	0.0219622	0.0103138	0.0193339	0.032475	0.027354	0.0834801	0.0498144	0.204889	0.281255	0.0672519	0.0317539	0.403787	0.0110635	0.240058	0.225409	0.147919	0.386614	3.037432
360	-14497.8	-14518.4	20.5836	0.124153	0.102769	0.109497	0.095101	0.123555	0.0864861	0.119419	0.0696392	0.0820053	0.189313	0.0747735	0.0670128	0.0803097	0.0930787	0.102072	0.148826	0.144265	0.101537	0.118168	0.0639975	0.0743924	0.0888489	0.167668	0.017628	0.0285059	0.00923577	0.0334234	0.0342092	0.0228683	0.0290983	0.0495786	0.0170937	0.0326942	0.0368644	0.0504823	0.0219391	0.0297395	0.0228305	0.0203172	0.0317622	0.0420154	0.0930123	0.0382877	0.211868	0.27145	0.0585392	0.0323879	0.417542	0.00821252	0.246242	0.234316	0.157027	0.362415	3.088473
370	-14508.1	-14528.3	20.2222	0.124791	0.0990061	0.107789	0.117093	0.111998	0.0654571	0.123543	0.068073	0.0870075	0.208813	0.0675227	0.0798893	0.103991	0.122618	0.130662	0.0931928	0.110894	0.120478	0.136059	0.0702618	0.0750967	0.0956411	0.173111	0.0127203	0.00933148	0.0142162	0.0259653	0.0472211	0.0246294	0.0307841	0.025146	0.023854	0.0362339	0.0346212	0.0448068	0.0191911	0.0332104	0.0179167	0.0149123	0.039594	0.0369135	0.0922152	0.0481468	0.213406	0.273421	0.0589641	0.032623	0.40964	0.0119464	0.246016	0.235019	0.156882	0.362083	3.124618
380	-14504.4	-14525.6	21.1947	0.113924	0.112476	0.126193	0.0872242	0.127621	0.0790424	0.111049	0.0596596	0.0772821	0.16329	0.0920287	0.0627984	0.0914513	0.0890444	0.115202	0.113632	0.133043	0.113458	0.102423	0.0709	0.0785091	0.0826895	0.167506	0.0218716	0.0194302	0.0117341	0.0306673	0.0305419	0.021282	0.0347629	0.0456336	0.0226047	0.051521	0.0368199	0.0374759	0.022698	0.0294327	0.0226121	0.0207984	0.0375518	0.0309377	0.06817	0.0603695	0.215402	0.269356	0.0595156	0.0230308	0.4268	0.00589596	0.239988	0.229261	0.170469	0.360282	3.027361
390	-14503.5	-14525	21.4595	0.13055	0.0882622	0.103174	0.0897876	0.105468	0.0722182	0.122122	0.0730552	0.0976819	0.178751	0.0820312	0.0796667	0.0968364	0.0941139	0.100229	0.112287	0.130069	0.0888052	0.130636	0.0715914	0.0882559	0.0805854	0.143077	0.0221928	0.0247937	0.0104668	0.0352771	0.0467077	0.0194735	0.0329379	0.0309416	0.0153138	0.0535931	0.0287236	0.039088	0.010269	0.0294203	0.0174392	0.0155309	0.048553	0.0446829	0.068112	0.0481144	0.216068	0.263891	0.0583081	0.0278607	0.41814	0.0157322	0.248433	0.225767	0.168879	0.356921	3.000885
400	-14513.8	-14534.5	20.6883	0.12118	0.110087	0.117404	0.0964303	0.103488	0.0687264	0.133015	0.0704422	0.0786752	0.202064	0.0694256	0.0565704	0.0999269	0.116954	0.112299	0.182719	0.116524	0.127886	0.106981	0.0811301	0.0899746	0.0797478	0.143067	0.0222151	0.0181382	0.0151988	0.0256513	0.0360283	0.0236895	0.0329697	0.0283123	0.0111291	0.0445621	0.0412126	0.0164253	0.0196784	0.0186144	0.0164524	0.0128169	0.0514351	0.0282387	0.0840308	0.0464838	0.217304	0.257158	0.0604822	0.0269522	0.420532	0.0175713	0.249333	0.226585	0.169491	0.354591	3.077999
410	-14501	-14522.5	21.4777	0.130561	0.0907735	0.0995466	0.096122	0.0704864	0.0862124	0.11573	0.0744759	0.0815278	0.183572	0.0788744	0.0767899	0.105722	0.0974609	0.097404	0.116691	0.127444	0.107461	0.135185	0.0737933	0.0851882	0.0997272	0.166517	0.0139408	0.0236719	0.0110361	0.0345071	0.0349414	0.0297406	0.0237072	0.031073	0.0086413	0.0489735	0.0398001	0.0344779	0.0156591	0.0286727	0.00528323	0.0141301	0.0357568	0.0286237	0.0982783	0.0408847	0.217952	0.257924	0.0606625	0.0258071	0.421786	0.0158683	0.250922	0.224279	0.17057	0.354229	2.999065
420	-14508.9	-14529.4	20.5316	0.135624	0.0904358	0.0940472	0.103147	0.108286	0.0721533	0.0986036	0.0901972	0.0906355	0.172604	0.0662865	0.0902971	0.0998377	0.107624	0.0996844	0.156383	0.138585	0.112791	0.113576	0.0823329	0.0648852	0.0759361	0.20277	0.0175996	0.0207416	0.0115722	0.0305535	0.0322923	0.022595	0.0386754	0.0295557	0.0235985	0.0488487	0.0369305	0.0269539	0.0169953	0.0351282	0.0208921	0.0221934	0.0260615	0.043169	0.090064	0.0325327	0.223338	0.240658	0.0621616	0.0271376	0.432209	0.0144953	0.250922	0.224279	0.17057	0.354229	3.093674
430	-14511	-14531.4	20.4226	0.123714	0.0936054	0.102552	0.0993399	0.0951206	0.0761763	0.134311	0.0826657	0.0758127	0.194425	0.0805083	0.0729087	0.0968269	0.0818166	0.124598	0.142254	0.114459	0.13938	0.132379	0.0757185	0.0756835	0.0730784	0.162019	0.0326643	0.00864311	0.0102169	0.0381197	0.0401156	0.0291109	0.0183276	0.0566347	0.0206234	0.039635	0.0458779	0.0408483	0.0212944	0.0355752	0.0284487	0.0168146	0.0238171	0.0385869	0.075796	0.0340724	0.223874	0.262678	0.0522315	0.0301026	0.425846	0.00526747	0.240547	0.226956	0.177012	0.355485	3.104575
440	-14506.5	-14527.9	21.3557	0.109776	0.106893	0.107318	0.104057	0.0966621	0.0574569	0.105141	0.0667089	0.0801575	0.194971	0.0730159	0.0857094	0.0943354	0.0987203	0.11336	0.121742	0.118898	0.116888	0.102151	0.0925612	0.0853961	0.0936307	0.116136	0.0200864	0.0443206	0.0221334	0.020704	0.0475137	0.0249805	0.0285428	0.0427967	0.0153724	0.0421902	0.03868	0.0350083	0.0317641	0.0284615	0.0120659	0.0202776	0.0289852	0.0304221	0.0977693	0.0375067	0.218701	0.256609	0.0655767	0.0312008	0.416006	0.0119064	0.24241	0.228714	0.16603	0.362845	3.011265
450	-14506.3	-14528.3	21.9616	0.139918	0.119945	0.0981872	0.0807944	0.0971114	0.0726011	0.118627	0.0708304	0.0657376	0.182485	0.0726759	0.0714725	0.0762122	0.0814192	0.109852	0.111683	0.122916	0.12117	0.118099	0.0850258	0.0795941	0.0710121	0.150744	0.0193942	0.0206226	0.0107993	0.0307634	0.043714	0.0230014	0.014158	0.0583778	0.0105288	0.0536443	0.0535972	0.0389935	0.0158029	0.0285658	0.00990576	0.027596	0.0293652	0.0279308	0.0832968	0.0325008	0.206551	0.267079	0.0697212	0.0269154	0.421491	0.00824213	0.241069	0.227448	0.170647	0.360837	2.950671
460	-14510.2	-14529.7	19.533	0.147791	0.109434	0.117089	0.101078	0.0966587	0.0930253	0.114278	0.0702377	0.0796435	0.177438	0.066453	0.0896227	0.0863746	0.0917596	0.129456	0.108925	0.123934	0.129498	0.123987	0.0752579	0.108614	0.0752526	0.169369	0.0207469	0.014376	0.0130783	0.0352628	0.0514458	0.0139757	0.0321509	0.0444413	0.0138923	0.0578813	0.0459375	0.0277251	0.0275002	0.0340686	0.0307185	0.0291888	0.0403657	0.0482043	0.0794063	0.0479945	0.217961	0.260826	0.0680891	0.0262853	0.411624	0.0152141	0.234141	0.233097	0.171057	0.361704	3.193538
470	-14504.4	-14524.9	20.5288	0.130259	0.0890139	0.0888154	0.0824805	0.0945319	0.0785095	0.11217	0.0616537	0.105684	0.173724	0.0850343	0.0814941	0.104712	0.0929432	0.101994	0.120844	0.121945	0.113686	0.111682	0.0759338	0.0946048	0.090152	0.182302	0.0231574	0.0173726	0.0180418	0.0261173	0.0326672	0.0257904	0.0270456	0.0527972	0.0168738	0.043825	0.0629133	0.0477421	0.0247116	0.0330998	0.0135803	0.0167479	0.0454732	0.0330779	0.0971191	0.0416285	0.227146	0.259642	0.0677798	0.0291947	0.409755	0.00648235	0.239843	0.238774	0.15087	0.370513	3.09395
480	-14501.9	-14522.7	20.8324	0.121298	0.103716	0.110985	0.106162	0.121149	0.0583731	0.117954	0.0838424	0.10002	0.160152	0.0667985	0.0814941	0.113071	0.110356	0.125014	0.127218	0.136529	0.113686	0.113671	0.0732904	0.0859966	0.0766936	0.139689	0.0241716	0.0132153	0.0169123	0.021441	0.0309209	0.0134584	0.0265553	0.0455777	0.0168556	0.0368428	0.0479107	0.0443126	0.0274666	0.0212357	0.0209092	0.0200538	0.0397283	0.0269119	0.0888601	0.0330916	0.226442	0.258837	0.0675698	0.0274267	0.408485	0.0112386	0.236737	0.235681	0.166272	0.361309	3.063589
490	-14499.5	-14521.4	21.8616	0.133848	0.0866335	0.0915839	0.0725996	0.104823	0.0651099	0.110501	0.0674831	0.0948974	0.174859	0.0711102	0.079634	0.0918374	0.105288	0.083293	0.11946	0.129153	0.099482	0.113671	0.0939863	0.0892519	0.0918497	0.168664	0.0210079	0.0178288	0.0123683	0.0237645	0.0382089	0.0225437	0.0210332	0.0426289	0.0174083	0.0334401	0.0406087	0.0295257	0.0274666	0.023403	0.0132866	0.0191958	0.05717	0.031588	0.0847726	0.0444071	0.218022	0.304416	0.0616564	0.0272349	0.373687	0.0149846	0.228098	0.227081	0.146874	0.397947	2.960675
500	-14503	-14524.8	21.7819	0.121801	0.0831769	0.0858721	0.0997475	0.0973545	0.0651099	0.119254	0.0813509	0.0804126	0.201837	0.0595764	0.0827861	0.0778092	0.0912905	0.126162	0.12734	0.130189	0.0999698	0.11958	0.0665242	0.08387	0.100307	0.136843	0.0172134	0.00794045	0.0146767	0.0325202	0.0483116	0.0225437	0.0180403	0.0364009	0.0110883	0.0558188	0.0317843	0.041879	0.0189031	0.0214232	0.016319	0.0256975	0.0502923	0.0306687	0.0894496	0.0395126	0.220465	0.307827	0.0523912	0.0275401	0.377875	0.013902	0.228098	0.227081	0.146874	0.397947	2.968648
510	-14502.4	-14523.5	21.1538	0.118911	0.105568	0.113335	0.0997457	0.0957009	0.0553292	0.118395	0.0771325	0.0793563	0.171981	0.0595764	0.0778815	0.0915064	0.0935002	0.107646	0.132443	0.137545	0.127572	0.110513	0.079423	0.0772078	0.0871084	0.164034	0.0258451	0.0117385	0.0171978	0.0344811	0.0335351	0.0268335	0.0309851	0.0460835	0.0134874	0.0335498	0.0399902	0.0396898	0.02572	0.0316122	0.0110123	0.0109251	0.0517667	0.0343345	0.068338	0.0629108	0.221219	0.294908	0.0488884	0.0294978	0.395195	0.0102912	0.22901	0.223994	0.14746	0.399536	3.031449
520	-14500.6	-14522.2	21.5566	0.121026	0.104952	0.101934	0.0819336	0.0919456	0.0693767	0.119888	0.0647554	0.0811136	0.161706	0.0638381	0.0958131	0.0915064	0.0895942	0.110286	0.129396	0.121433	0.116272	0.117359	0.0900837	0.0772078	0.0657534	0.141286	0.0215259	0.0101149	0.0172399	0.0274956	0.0555586	0.022892	0.024932	0.0405333	0.0142728	0.0522032	0.0411133	0.0378372	0.0279313	0.0368448	0.01571	0.0387174	0.037753	0.032701	0.0796555	0.0476832	0.220855	0.288501	0.0556185	0.0302071	0.394544	0.0102742	0.235612	0.230452	0.148776	0.385159	2.991174
530	-14505.3	-14525.3	19.9825	0.125409	0.0991896	0.101161	0.113008	0.10142	0.0681922	0.12803	0.0738607	0.0797538	0.192054	0.0881578	0.0702417	0.0988773	0.109778	0.126496	0.0992058	0.117752	0.0927167	0.116075	0.0897454	0.096698	0.0792011	0.185638	0.0263464	0.0136449	0.0106067	0.032119	0.0328225	0.0315966	0.0301323	0.0445977	0.00653874	0.046945	0.048631	0.0381904	0.0226399	0.027071	0.0227352	0.0160153	0.0573714	0.0370945	0.102024	0.0488037	0.222413	0.290537	0.051436	0.0317574	0.397328	0.00652851	0.230159	0.240814	0.147409	0.381618	3.148588
540	-14514.5	-14535.6	21.0794	0.139434	0.108057	0.092102	0.0876197	0.104763	0.0890354	0.121479	0.0738607	0.089967	0.189154	0.0581803	0.0619954	0.0786544	0.110641	0.110646	0.146451	0.112768	0.126335	0.138236	0.0579722	0.0966097	0.0928505	0.161496	0.0261823	0.0113562	0.00780403	0.0319832	0.0528085	0.0313978	0.0194548	0.0416714	0.00822628	0.0331593	0.0313859	0.0149319	0.0240115	0.0214757	0.0151793	0.0182201	0.0507546	0.0331703	0.0811975	0.0362143	0.204423	0.295575	0.0516006	0.0325106	0.406751	0.00913868	0.230159	0.240814	0.147409	0.381618	3.038893
550	-14513.1	-14533.1	19.9964	0.139922	0.0944616	0.0901274	0.0909091	0.104763	0.0927548	0.114415	0.0677759	0.0853997	0.153672	0.0857171	0.0844235	0.100243	0.104324	0.0912672	0.145957	0.114042	0.116846	0.107625	0.0800565	0.105147	0.0928505	0.174418	0.0383897	0.019979	0.0132994	0.0405052	0.0462405	0.0155543	0.0212024	0.0598178	0.0305203	0.0498782	0.0362054	0.0423541	0.0208519	0.0219839	0.0121557	0.0229706	0.0417428	0.0406811	0.0782665	0.0574791	0.20547	0.297088	0.0632933	0.0161296	0.408834	0.00918546	0.234812	0.245683	0.152707	0.366797	3.147197
560	-14514	-14533.5	19.4554	0.148644	0.0994029	0.127471	0.0857328	0.122199	0.0609227	0.124053	0.0893185	0.096896	0.198875	0.0902287	0.0681222	0.0886212	0.108554	0.117436	0.122349	0.137654	0.133927	0.14172	0.0654456	0.0848062	0.0701964	0.137693	0.0216018	0.00459124	0.0149119	0.0399096	0.0378466	0.0341705	0.0208004	0.0363581	0.0188655	0.0423012	0.0343503	0.0302833	0.0190647	0.0286221	0.0390515	0.0162417	0.0558395	0.0316769	0.0954256	0.059112	0.20693	0.283205	0.0609241	0.0265378	0.411739	0.0106637	0.234812	0.245683	0.152707	0.366797	3.201291
570	-14504.3	-14524.8	20.4972	0.118482	0.0891217	0.0802139	0.0937508	0.0971676	0.0820417	0.109946	0.0659554	0.105353	0.201299	0.0866876	0.0824653	0.103227	0.0870012	0.102852	0.139571	0.145193	0.134255	0.123323	0.0720466	0.0898677	0.080618	0.152414	0.0211689	0.0246261	0.0101558	0.0344414	0.032298	0.0112444	0.0237597	0.0520389	0.0185391	0.0520258	0.0412793	0.0279028	0.0277528	0.0293384	0.0159293	0.0159033	0.0540874	0.0376897	0.0907901	0.0332917	0.206508	0.282627	0.0607999	0.0229937	0.4109	0.0161707	0.25805	0.238165	0.148211	0.355573	3.097116
580	-14512.4	-14532.5	20.0286	0.135143	0.104093	0.102042	0.0784083	0.08795	0.0580493	0.118463	0.0783885	0.0776503	0.170246	0.0839614	0.0755264	0.0773031	0.0968049	0.112778	0.139316	0.11424	0.12803	0.110926	0.0684023	0.0955326	0.0895124	0.1674	0.036241	0.0283031	0.0195686	0.0373329	0.0590062	0.0245881	0.029926	0.0559028	0.0239545	0.0622984	0.039947	0.0411828	0.0211585	0.0325284	0.0280554	0.0286673	0.0453436	0.0362055	0.0873078	0.0362879	0.20501	0.280576	0.0679884	0.0237763	0.403836	0.0188134	0.252335	0.2405	0.1548	0.352364	3.143973
590	-14504.1	-14525.2	21.1374	0.113469	0.0984234	0.106509	0.0998603	0.107839	0.073587	0.106933	0.0588397	0.0925768	0.168218	0.0649292	0.0870946	0.0942754	0.106011	0.105231	0.107951	0.135034	0.101487	0.116044	0.0828887	0.0925331	0.0947191	0.132569	0.0223771	0.0219654	0.017255	0.0253365	0.0379182	0.023924	0.0275915	0.047283	0.017045	0.0529395	0.0702066	0.0389541	0.0323351	0.0254029	0.0170567	0.014425	0.0534214	0.0313823	0.0737165	0.035534	0.207743	0.276975	0.068895	0.0250487	0.409221	0.0121176	0.249913	0.240343	0.153315	0.356429	3.033092
600	-14513.9	-14534.4	20.534	0.136387	0.126667	0.0831642	0.0945608	0.102234	0.0893787	0.13115	0.06444	0.0741812	0.174859	0.0728223	0.0739263	0.0887946	0.0968902	0.106407	0.137123	0.132627	0.0924514	0.131991	0.0743113	0.0806012	0.0724004	0.19192	0.0297641	0.0202375	0.0101729	0.0320788	0.0509132	0.0189571	0.0309687	0.0298727	0.0106126	0.0533733	0.0575708	0.0552276	0.0230693	0.0134177	0.00086666	0.0157372	0.0363232	0.0320304	0.0970192	0.0459366	0.220659	0.267822	0.0555263	0.0298031	0.404666	0.0215232	0.245274	0.235882	0.150469	0.368375	3.093436
610	-14495.5	-14516.7	21.191	0.119825	0.0925549	0.10897	0.104271	0.0970108	0.0812307	0.111281	0.067554	0.0842791	0.173749	0.0758799	0.0716642	0.093998	0.0917257	0.104565	0.135006	0.124447	0.111506	0.113043	0.0902495	0.0975423	0.0790644	0.154983	0.0196894	0.0194283	0.00765192	0.0286063	0.0340293	0.0183017	0.0222997	0.0521699	0.0159377	0.0425422	0.0378316	0.0435559	0.0287826	0.0295919	0.0100895	0.0157164	0.0362833	0.0332372	0.0801566	0.0674271	0.221371	0.268686	0.0557054	0.0298992	0.405971	0.0183684	0.255495	0.226319	0.150311	0.367875	3.02773
620	-14501.2	-14522.7	21.561	0.112568	0.0896037	0.117119	0.0950996	0.100969	0.0851995	0.125995	0.0929956	0.0850164	0.157677	0.0703655	0.0909805	0.0755225	0.0894566	0.0908541	0.125128	0.117127	0.097555	0.116605	0.0788052	0.0683087	0.085144	0.166286	0.0332743	0.0194283	0.0093826	0.0328091	0.0404862	0.0263432	0.0255738	0.0358551	0.0188105	0.0383328	0.030606	0.0308328	0.0378814	0.0349178	0.0234355	0.0225897	0.0332274	0.0405001	0.0814448	0.0406244	0.230249	0.263514	0.0632419	0.025588	0.403927	0.0134809	0.246493	0.218346	0.15949	0.375671	2.990737
630	-14505.5	-14526.8	21.3179	0.136521	0.105114	0.105638	0.0804634	0.0908772	0.0709543	0.115955	0.0711412	0.104085	0.167141	0.0641504	0.07614	0.0929558	0.0852617	0.138276	0.108239	0.103358	0.109891	0.119235	0.0669522	0.0857331	0.102647	0.166507	0.0389692	0.0192505	0.00664552	0.0262728	0.055829	0.0210482	0.0254809	0.0443179	0.0199314	0.0367167	0.0450652	0.0346755	0.0263738	0.025388	0.019256	0.0192812	0.0251884	0.0309569	0.070935	0.0562249	0.229294	0.267042	0.0629796	0.0300517	0.402252	0.00838034	0.227895	0.225942	0.157978	0.388185	3.015042
640	-14494.1	-14515.9	21.7481	0.112799	0.108664	0.10504	0.111153	0.116564	0.0634202	0.105733	0.0733507	0.0850825	0.179663	0.0764593	0.0718291	0.0928685	0.0852298	0.108041	0.112796	0.129453	0.106655	0.115475	0.0749066	0.0817952	0.0929711	0.154257	0.0271602	0.011133	0.0121582	0.0271193	0.0328969	0.0232888	0.0315465	0.0416591	0.0206104	0.0367167	0.0397484	0.032289	0.0292584	0.0278604	0.0106752	0.0210137	0.0384804	0.0344648	0.076991	0.0327462	0.235849	0.288994	0.0606439	0.0238246	0.384295	0.00639288	0.232408	0.230417	0.161107	0.376068	2.972024
650	-14510.7	-14532.3	21.6222	0.139071	0.0990152	0.0914304	0.075277	0.102373	0.0591603	0.115771	0.0677359	0.0849078	0.172684	0.0776028	0.0719333	0.0862732	0.0931527	0.111548	0.138418	0.135002	0.112104	0.105367	0.0777606	0.0943511	0.0900512	0.147264	0.0256146	0.0192601	0.00549777	0.0427995	0.0433729	0.0157943	0.0298004	0.0370207	0.0362529	0.0437209	0.0360205	0.03277	0.0241433	0.0395124	0.00735644	0.0210137	0.0364961	0.0261812	0.0622378	0.0514951	0.23888	0.286393	0.0560903	0.0241308	0.389234	0.00527141	0.231013	0.229034	0.157373	0.38258	2.984615
660	-14499.5	-14520.9	21.4517	0.117535	0.109808	0.111031	0.0980915	0.0984038	0.0578856	0.12154	0.0846387	0.0741096	0.17684	0.0812763	0.102511	0.0902508	0.0939847	0.102535	0.126013	0.125715	0.095625	0.128638	0.064328	0.0749861	0.0849915	0.137512	0.0275006	0.0193198	0.00817626	0.0322125	0.0395991	0.0166902	0.0342195	0.0420304	0.0175858	0.0467914	0.037202	0.0353102	0.0136984	0.0317745	0.0237524	0.0259077	0.0369304	0.0378696	0.0821723	0.0346684	0.231613	0.278024	0.0526382	0.026669	0.406728	0.00432856	0.240891	0.223351	0.162672	0.373087	3.001662
670	-14504.7	-14525.5	20.8031	0.135121	0.0960226	0.0703229	0.0733432	0.101882	0.0946493	0.13444	0.0946692	0.080934	0.171176	0.0868773	0.0854192	0.116388	0.0978713	0.0970852	0.122303	0.106207	0.107531	0.131879	0.0885423	0.0876489	0.0931563	0.162616	0.0215617	0.0138331	0.0123462	0.0281206	0.0357334	0.0149743	0.0168128	0.0479028	0.0113501	0.0467914	0.040586	0.0393361	0.0264279	0.0349741	0.0190065	0.0209202	0.0330418	0.0433096	0.0884014	0.0350046	0.233604	0.273403	0.0563688	0.0305701	0.398983	0.00706999	0.240891	0.223351	0.162672	0.373087	3.066519
680	-14496.9	-14518.4	21.4829	0.13317	0.108257	0.106679	0.0810268	0.110784	0.0787299	0.108175	0.0695135	0.080603	0.183028	0.0716646	0.0800507	0.0849137	0.10078	0.099287	0.150094	0.118777	0.107041	0.116496	0.0805451	0.0744708	0.0821269	0.162616	0.0239526	0.0228701	0.00824467	0.0420315	0.0338682	0.0241921	0.026793	0.038087	0.0292398	0.0482954	0.0434937	0.0262436	0.00988963	0.0322048	0.0168174	0.0162916	0.0246869	0.0306844	0.0708694	0.0409539	0.22354	0.27814	0.0518221	0.0301045	0.405896	0.0104977	0.239745	0.222288	0.161898	0.376068	2.99854
690	-14509	-14529.7	20.7598	0.133262	0.106214	0.11617	0.116785	0.105344	0.0688248	0.117427	0.0752017	0.0779975	0.198128	0.0826511	0.065722	0.097846	0.096908	0.126967	0.125695	0.119697	0.0943468	0.0915304	0.0718916	0.112817	0.0806697	0.157063	0.0280329	0.0304361	0.00280302	0.0274871	0.0448228	0.0154676	0.0252946	0.0436997	0.0182267	0.0398477	0.0470483	0.0343141	0.00351027	0.0216975	0.0256211	0.0213674	0.0407054	0.0473056	0.0689705	0.045038	0.224955	0.2799	0.0542994	0.030295	0.400636	0.00991396	0.239402	0.234875	0.154127	0.371596	3.070855
700	-14513.2	-14533.2	20.0538	0.155833	0.09722	0.102119	0.106986	0.100352	0.0761009	0.11659	0.0772863	0.0961784	0.179659	0.0667201	0.0789554	0.120033	0.101947	0.108396	0.0988374	0.119697	0.10137	0.130951	0.104682	0.0999596	0.088069	0.191398	0.0209536	0.0150716	0.0242346	0.0424021	0.0259938	0.0311095	0.0233076	0.0469619	0.0101394	0.0458088	0.0537406	0.0324251	0.0234578	0.0274208	0.00253723	0.0287099	0.0286058	0.0357302	0.068122	0.0353763	0.223567	0.278173	0.0539643	0.0346559	0.398164	0.0114757	0.249008	0.232229	0.152391	0.366372	3.14145
710	-14506.8	-14526.9	20.1321	0.129486	0.104743	0.0922744	0.089024	0.0859897	0.0776485	0.115935	0.0816176	0.0965152	0.185259	0.0630557	0.0750023	0.0891193	0.108543	0.116328	0.129117	0.127062	0.118747	0.112312	0.0887175	0.0845325	0.0919359	0.195237	0.0228252	0.0261376	0.0213381	0.0175995	0.0297898	0.022073	0.0198739	0.0391367	0.0159827	0.0571992	0.0544391	0.0391435	0.0140321	0.0248869	0.0229524	0.0297523	0.0352988	0.0464751	0.0989582	0.0375291	0.198647	0.298418	0.0590895	0.0287583	0.403459	0.0116283	0.253083	0.227473	0.147077	0.372367	3.133624
